GEO_ID,B19101G_001E,B19101G_001M,B19101G_002E,B19101G_002M,B19101G_003E,B19101G_003M,B19101G_004E,B19101G_004M,B19101G_005E,B19101G_005M,B19101G_006E,B19101G_006M,B19101G_007E,B19101G_007M,B19101G_008E,B19101G_008M,B19101G_009E,B19101G_009M,B19101G_010E,B19101G_010M,B19101G_011E,B19101G_011M,B19101G_012E,B19101G_012M,B19101G_013E,B19101G_013M,B19101G_014E,B19101G_014M,B19101G_015E,B19101G_015M,B19101G_016E,B19101G_016M,B19101G_017E,B19101G_017M,NAME,B19101G_001MA,B19101G_001EA,B19101G_002EA,B19101G_002MA,B19101G_003MA,B19101G_003EA,B19101G_004EA,B19101G_004MA,B19101G_005EA,B19101G_005MA,B19101G_006MA,B19101G_006EA,B19101G_007EA,B19101G_007MA,B19101G_008MA,B19101G_008EA,B19101G_009MA,B19101G_009EA,B19101G_010EA,B19101G_010MA,B19101G_011EA,B19101G_011MA,B19101G_012MA,B19101G_012EA,B19101G_013MA,B19101G_013EA,B19101G_014MA,B19101G_014EA,B19101G_015EA,B19101G_015MA,B19101G_016EA,B19101G_016MA,B19101G_017MA,B19101G_017EA,state
0400000US20,8577,1448,507,360,481,330,163,127,426,242,815,505,700,384,797,456,452,306,405,235,842,334,981,536,985,483,415,348,257,215,203,163,148,200,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,8448,1330,535,281,498,284,925,430,864,468,487,329,183,133,452,330,327,234,676,410,544,367,1271,503,944,491,171,141,176,228,315,330,80,98,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,6643,1146,577,391,462,296,458,269,602,373,518,243,473,530,429,276,245,234,72,71,429,252,592,295,817,527,427,216,392,247,38,65,112,196,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,3874,939,616,330,277,195,309,232,119,126,507,379,216,187,253,186,588,437,91,144,468,392,163,157,0,223,108,158,41,67,118,118,0,223,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,16472,2126,278,230,418,388,558,547,394,237,739,585,923,475,551,357,820,526,1062,577,1446,578,2018,784,2645,895,2083,790,1187,558,1036,518,314,230,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,15973,2154,1082,607,1444,655,985,603,466,299,1211,636,474,311,462,307,1073,680,410,305,1328,570,1711,641,2020,788,1568,638,632,356,582,321,525,293,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,26274,2221,2154,789,1127,390,1542,531,1882,671,1486,522,1997,803,1132,413,1722,563,1534,695,2569,707,2563,648,3470,736,1286,516,782,391,603,299,425,219,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,9874,1272,1300,483,539,442,358,239,765,361,521,265,369,241,708,314,686,381,463,263,722,323,1098,461,1262,574,513,255,187,154,41,54,342,243,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,4022,999,253,209,163,174,176,141,171,172,303,235,521,505,182,167,27,45,228,205,729,366,520,406,416,289,101,126,190,210,42,70,0,283,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,17249,1759,1834,532,692,323,1156,451,1146,474,1875,625,1329,522,791,377,1222,563,856,400,1567,520,1368,598,1015,412,1371,693,388,198,398,304,241,190,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,4674,946,462,303,406,301,317,236,488,306,535,341,83,78,443,360,240,244,468,299,259,183,462,265,247,209,155,155,32,58,34,42,43,74,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,11219,1896,427,359,476,354,352,247,1255,855,170,159,337,251,774,504,1080,501,389,206,887,469,1537,583,1540,723,822,449,363,289,500,346,310,214,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,22184,2360,1252,586,985,482,746,447,918,452,360,264,995,646,1348,584,1320,528,678,305,2114,782,2202,730,4076,1076,2178,605,1521,628,556,281,935,455,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,10369,1704,605,421,1084,632,464,324,848,577,1253,533,1045,736,931,509,1036,484,69,98,457,275,871,428,709,306,349,225,216,185,113,130,319,218,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,51353,3543,5166,1194,2751,727,2718,883,1944,595,2538,728,2197,620,1957,617,3046,809,1665,556,4372,1048,6862,1173,6281,1145,3731,921,2219,747,1980,675,1926,583,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,18168,2140,1445,589,851,492,1911,858,979,402,1409,646,1465,874,928,396,732,407,1241,459,1088,391,1650,649,2377,872,758,421,554,366,264,204,516,496,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,25310,2350,2342,829,1862,808,1469,509,1634,688,1181,453,1348,804,1387,475,1416,555,1370,493,2222,805,2368,655,3548,905,1651,698,574,310,441,258,497,382,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,44397,2748,4051,927,3278,984,3765,960,3095,857,2062,563,4511,978,2582,664,3293,781,1966,621,4157,882,3481,758,4463,794,1893,625,572,317,475,320,753,422,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,17135,1767,1572,709,569,396,822,554,1156,510,1714,681,1225,568,1137,539,443,259,754,443,1588,556,1563,743,2073,744,1192,566,604,280,219,190,504,326,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,18621,1956,2524,697,968,416,1516,595,1093,474,1254,557,874,451,1077,466,952,420,433,275,2023,664,1545,549,2158,660,763,359,624,300,398,241,419,354,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,7914,1446,1098,556,441,327,537,352,399,323,408,307,419,407,372,284,1023,599,247,194,608,447,890,427,607,324,257,212,205,200,75,95,328,342,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,12016,1636,1514,659,735,386,745,387,925,520,506,268,549,336,419,298,851,402,524,408,1084,468,1022,508,1217,540,685,529,85,98,569,427,586,613,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,65733,4314,3931,838,4476,1066,2709,853,3912,1048,4378,1044,3239,944,4221,1072,4001,1224,3550,1084,5792,1251,7490,1182,7843,1334,5320,1022,1766,508,1888,758,1217,522,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,4892,1092,173,192,211,196,227,178,96,114,69,121,544,319,235,197,181,154,382,271,545,307,564,279,762,532,513,313,232,225,71,119,87,103,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,22629,2624,2144,824,508,322,954,576,965,497,1263,699,1437,761,1133,444,937,483,1346,526,1278,644,2460,885,3570,887,2229,773,975,392,662,389,768,350,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,29908,2754,1872,688,1457,622,948,414,1932,773,2030,844,1467,616,1154,356,1480,466,1388,532,3193,893,3641,878,4273,920,2367,653,1545,536,607,292,554,288,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,3854,948,866,504,297,224,480,349,213,187,273,190,228,220,215,204,93,97,20,29,186,160,235,223,585,336,44,63,119,138,0,261,0,261,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,11690,1551,940,389,171,136,776,394,589,334,746,348,696,287,438,263,811,454,622,343,1161,557,1279,505,1775,660,699,270,549,382,226,171,212,288,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,40731,2475,10545,1540,5645,999,4705,795,4755,951,2621,712,1848,637,1502,552,1437,557,1797,520,2330,699,1465,475,1184,485,345,282,249,169,237,235,66,105,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
