GEO_ID,B21001B_001E,B21001B_001M,B21001B_002E,B21001B_002M,B21001B_003E,B21001B_003M,B21001B_004E,B21001B_004M,B21001B_005E,B21001B_005M,B21001B_006E,B21001B_006M,B21001B_007E,B21001B_007M,B21001B_008E,B21001B_008M,B21001B_009E,B21001B_009M,B21001B_010E,B21001B_010M,B21001B_011E,B21001B_011M,B21001B_012E,B21001B_012M,B21001B_013E,B21001B_013M,B21001B_014E,B21001B_014M,B21001B_015E,B21001B_015M,B21001B_016E,B21001B_016M,B21001B_017E,B21001B_017M,B21001B_018E,B21001B_018M,B21001B_019E,B21001B_019M,B21001B_020E,B21001B_020M,B21001B_021E,B21001B_021M,B21001B_022E,B21001B_022M,B21001B_023E,B21001B_023M,B21001B_024E,B21001B_024M,B21001B_025E,B21001B_025M,B21001B_026E,B21001B_026M,B21001B_027E,B21001B_027M,B21001B_028E,B21001B_028M,B21001B_029E,B21001B_029M,B21001B_030E,B21001B_030M,B21001B_031E,B21001B_031M,B21001B_032E,B21001B_032M,B21001B_033E,B21001B_033M,NAME,B21001B_001EA,B21001B_001MA,B21001B_002EA,B21001B_002MA,B21001B_003EA,B21001B_003MA,B21001B_004MA,B21001B_004EA,B21001B_005MA,B21001B_005EA,B21001B_006EA,B21001B_006MA,B21001B_007EA,B21001B_007MA,B21001B_008EA,B21001B_008MA,B21001B_009EA,B21001B_009MA,B21001B_010MA,B21001B_010EA,B21001B_011MA,B21001B_011EA,B21001B_012EA,B21001B_012MA,B21001B_013EA,B21001B_013MA,B21001B_014EA,B21001B_014MA,B21001B_015MA,B21001B_015EA,B21001B_016MA,B21001B_016EA,B21001B_017EA,B21001B_017MA,B21001B_018EA,B21001B_018MA,B21001B_019EA,B21001B_019MA,B21001B_020EA,B21001B_020MA,B21001B_021MA,B21001B_021EA,B21001B_022MA,B21001B_022EA,B21001B_023EA,B21001B_023MA,B21001B_024EA,B21001B_024MA,B21001B_025MA,B21001B_025EA,B21001B_026MA,B21001B_026EA,B21001B_027MA,B21001B_027EA,B21001B_028MA,B21001B_028EA,B21001B_029EA,B21001B_029MA,B21001B_030EA,B21001B_030MA,B21001B_031MA,B21001B_031EA,B21001B_032MA,B21001B_032EA,B21001B_033MA,B21001B_033EA,state
0400000US13,1938504,6347,884536,4447,345989,4060,20644,2738,325345,4859,374624,3180,85808,4505,288816,4804,96708,1881,30622,2500,66086,2893,44731,1562,16040,1422,28691,1673,22484,1458,10330,1242,12154,1263,1053968,3815,376178,3891,7349,1516,368829,3798,438731,3577,23377,2860,415354,4416,121854,1851,1781,597,120073,1839,63994,2216,474,307,63520,2239,53211,1572,290,227,52921,1558,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,15877,1703,8158,1185,2533,862,904,544,1629,795,3807,711,1824,688,1983,746,1065,509,873,482,192,205,333,276,333,276,0,267,420,324,302,277,118,161,7719,1015,2681,974,911,675,1770,770,3758,794,792,588,2966,997,579,331,0,267,579,331,206,212,68,123,138,169,495,362,288,298,207,246,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1315392,4929,591656,3770,223312,3284,10792,2057,212520,3854,233046,2262,37488,3097,195558,3516,70253,1184,23749,1802,46504,1907,39743,1009,15496,1643,24247,1672,25302,962,15254,1278,10048,1168,723736,3139,244376,2285,1856,711,242520,2367,281968,2147,8389,1614,273579,2706,93195,928,914,491,92281,1053,57342,996,397,218,56945,990,46855,1232,374,220,46481,1220,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,376740,3163,173910,1828,69058,2091,4535,1487,64523,1981,68061,1614,16881,2164,51180,2113,19806,730,7774,1106,12032,996,10331,779,4644,710,5687,921,6654,511,3782,543,2872,596,202830,2519,71120,1893,398,280,70722,1816,79345,1643,3032,972,76313,1827,24489,817,178,194,24311,811,14447,733,166,166,14281,745,13429,655,76,90,13353,663,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,43871,1837,21990,1466,9700,1107,210,182,9490,1114,8544,1001,873,347,7671,1051,2296,586,1036,465,1260,422,734,372,243,214,491,303,716,306,414,246,302,218,21881,1318,9488,1354,0,221,9488,1354,7506,900,36,74,7470,880,2046,696,0,221,2046,696,1856,652,80,134,1776,637,985,391,0,221,985,391,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,106964,2233,52652,1624,19433,1203,1404,784,18029,1284,23093,1201,5269,985,17824,1275,5880,498,2844,700,3036,656,2321,529,535,281,1786,544,1925,657,1330,569,595,396,54312,1280,19096,1424,406,281,18690,1440,21591,928,1100,564,20491,1004,6894,484,248,242,6646,507,3635,395,38,63,3597,396,3096,557,0,237,3096,557,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,219649,3377,103502,2521,38442,1792,2011,813,36431,1892,43455,1853,9719,1362,33736,1847,11883,989,4793,892,7090,1143,5968,667,2605,581,3363,724,3754,649,2305,582,1449,467,116147,2333,40214,2150,627,364,39587,2182,46002,1814,1420,669,44582,1835,13847,879,154,184,13693,896,8723,916,0,267,8723,916,7361,755,0,267,7361,755,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,932715,2987,424562,2177,167435,2829,8460,2024,158975,2908,159993,2327,26409,2717,133584,3686,53760,1394,15762,1657,37998,2209,27068,1401,8235,1151,18833,1670,16306,1180,7078,993,9228,1155,508153,2000,178543,1694,2558,982,175985,1913,194236,1601,3539,863,190697,1675,63473,1175,797,357,62676,1256,40121,1337,164,200,39957,1312,31780,1216,108,110,31672,1214,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1174206,4448,530050,2862,183475,2203,13104,2278,170371,2739,228421,2121,48743,2947,179678,2886,66061,803,25737,1983,40324,2045,33734,830,15452,1514,18282,1537,18359,795,10261,995,8098,1167,644156,3228,206181,2236,5239,1431,200942,2341,272631,1967,11326,1705,261305,2720,84882,983,1637,538,83245,1172,45840,1072,799,356,45041,1096,34622,970,326,319,34296,982,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,276510,4115,130988,2839,51832,2071,1046,544,50786,2060,54754,1794,5829,1145,48925,2052,12887,771,2962,793,9925,942,7139,753,2040,678,5099,828,4376,747,1650,535,2726,727,145522,2410,53076,1440,50,91,53026,1444,59353,1670,406,218,58947,1713,16517,769,412,406,16105,862,9239,693,44,69,9195,695,7337,938,149,129,7188,917,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,993269,4663,453845,3408,165955,2418,4807,1170,161148,2672,183189,2191,26187,2638,157002,3217,57007,828,18477,1568,38530,1646,26933,762,13166,1268,13767,1278,20761,692,13199,1304,7562,1167,539424,2855,181482,2109,972,478,180510,2238,212231,1621,3583,1010,208648,1944,70908,788,550,289,70358,845,39391,908,507,337,38884,897,35412,845,160,138,35252,839,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,145932,2163,75885,1650,34448,1546,1719,631,32729,1569,32604,1206,3023,896,29581,1387,5293,556,1457,504,3836,622,2184,537,728,296,1456,570,1356,407,378,228,978,388,70047,1450,32403,1205,107,114,32296,1210,28367,896,549,436,27818,940,4990,529,25,43,4965,528,2718,381,44,79,2674,389,1569,274,0,208,1569,274,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,742863,3438,337139,2538,131352,2829,5491,1554,125861,3109,131569,2343,18889,2083,112680,3227,40789,1686,9900,1317,30889,1754,20353,1980,3974,942,16379,1798,13076,1418,5625,987,7451,1215,405724,2161,145757,2290,3341,1021,142416,2488,157920,2398,2386,629,155534,2482,48214,1225,201,200,48013,1261,28598,1328,163,155,28435,1290,25235,1059,13,27,25222,1062,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,457296,3466,206480,2248,78298,2140,4927,1505,73371,2330,83203,1842,18844,2048,64359,2687,23428,884,8991,1189,14437,1197,12828,605,5601,732,7227,949,8723,465,4340,638,4383,652,250816,2326,86517,1588,1099,654,85418,1704,98793,1561,2431,817,96362,1697,29535,848,328,300,29207,797,19422,813,123,146,19299,829,16549,645,95,152,16454,661,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,47938,1235,23508,836,9174,676,438,357,8736,749,9527,516,1847,635,7680,717,2923,341,1373,487,1550,456,1424,255,611,238,813,264,460,229,368,219,92,107,24430,794,9282,547,453,339,8829,573,9738,558,477,311,9261,590,2591,342,0,213,2591,342,2089,371,53,86,2036,381,730,341,0,213,730,341,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,126779,2102,63564,1131,23359,893,1443,604,21916,1063,25552,833,7089,1248,18463,1448,7851,527,3942,764,3909,690,4731,355,2860,649,1871,502,2071,190,910,413,1161,400,63215,1646,21403,925,409,343,20994,934,25525,831,1010,554,24515,910,8228,730,254,323,7974,812,4995,323,140,155,4855,351,3064,146,0,292,3064,146,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,850861,5222,389543,3284,141387,2738,2967,1267,138420,2932,161542,2525,22287,2592,139255,3199,45339,963,13996,1706,31343,1841,26176,995,9240,1074,16936,1270,15099,756,8554,1104,6545,1026,461318,3218,147837,2013,1659,630,146178,2120,188257,2065,3471,960,184786,2452,58996,964,636,347,58360,1014,37476,740,193,213,37283,772,28752,717,608,331,28144,812,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,25793,1364,13358,980,5649,1007,243,215,5406,1043,4788,888,2030,671,2758,769,1947,430,857,412,1090,425,426,215,161,144,265,183,548,375,186,153,362,339,12435,1037,4855,1112,84,106,4771,1112,4834,570,596,299,4238,595,1215,434,0,279,1215,434,603,361,0,279,603,361,928,397,0,279,928,397,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2152864,11165,957886,6825,352038,4730,8650,1772,343388,4724,384820,4126,37063,3247,347757,5189,115046,1476,21230,2172,93816,2255,66070,1258,18107,1916,47963,2179,39912,1003,14592,1419,25320,1536,1194978,6453,383074,3701,3841,1046,379233,3762,468887,4307,5672,1178,463215,4317,158847,1620,585,335,158262,1579,101722,1517,295,205,101427,1539,82448,1261,347,222,82101,1255,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1344170,5009,606119,3475,214599,3765,12188,1938,202411,3971,251575,3476,57098,4225,194477,5117,78653,1922,26720,2331,51933,2761,38976,1770,11769,1255,27207,1992,22316,1206,11308,1266,11008,1522,738051,2893,239420,2857,5679,1125,233741,3244,298768,2487,10350,1614,288418,3035,95085,1287,1430,558,93655,1405,53949,1530,369,229,53580,1547,50829,1558,392,297,50437,1568,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,944644,3913,434751,3228,159369,2852,7204,1502,152165,3287,174683,2361,32165,2951,142518,3435,50854,1143,21010,1657,29844,1599,28460,1069,13409,1350,15051,1621,21385,975,13253,1156,8132,1221,509893,2684,168044,2069,1494,588,166550,2124,199675,2644,3899,881,195776,2654,63490,1138,1392,592,62098,1327,40423,1171,130,128,40293,1171,38261,964,72,61,38189,964,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,182406,2992,89404,2378,36371,1399,2246,809,34125,1595,34284,1521,7303,1235,26981,1678,10027,937,4351,979,5676,1012,5271,752,2441,584,2830,695,3451,631,2482,627,969,391,93002,2236,33823,1703,1427,858,32396,1627,35222,1549,1572,700,33650,1714,10999,890,250,181,10749,878,6847,680,54,88,6793,662,6111,670,122,165,5989,674,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
