GEO_ID,B19037B_001E,B19037B_001M,B19037B_002E,B19037B_002M,B19037B_003E,B19037B_003M,B19037B_004E,B19037B_004M,B19037B_005E,B19037B_005M,B19037B_006E,B19037B_006M,B19037B_007E,B19037B_007M,B19037B_008E,B19037B_008M,B19037B_009E,B19037B_009M,B19037B_010E,B19037B_010M,B19037B_011E,B19037B_011M,B19037B_012E,B19037B_012M,B19037B_013E,B19037B_013M,B19037B_014E,B19037B_014M,B19037B_015E,B19037B_015M,B19037B_016E,B19037B_016M,B19037B_017E,B19037B_017M,B19037B_018E,B19037B_018M,B19037B_019E,B19037B_019M,B19037B_020E,B19037B_020M,B19037B_021E,B19037B_021M,B19037B_022E,B19037B_022M,B19037B_023E,B19037B_023M,B19037B_024E,B19037B_024M,B19037B_025E,B19037B_025M,B19037B_026E,B19037B_026M,B19037B_027E,B19037B_027M,B19037B_028E,B19037B_028M,B19037B_029E,B19037B_029M,B19037B_030E,B19037B_030M,B19037B_031E,B19037B_031M,B19037B_032E,B19037B_032M,B19037B_033E,B19037B_033M,B19037B_034E,B19037B_034M,B19037B_035E,B19037B_035M,B19037B_036E,B19037B_036M,B19037B_037E,B19037B_037M,B19037B_038E,B19037B_038M,B19037B_039E,B19037B_039M,B19037B_040E,B19037B_040M,B19037B_041E,B19037B_041M,B19037B_042E,B19037B_042M,B19037B_043E,B19037B_043M,B19037B_044E,B19037B_044M,B19037B_045E,B19037B_045M,B19037B_046E,B19037B_046M,B19037B_047E,B19037B_047M,B19037B_048E,B19037B_048M,B19037B_049E,B19037B_049M,B19037B_050E,B19037B_050M,B19037B_051E,B19037B_051M,B19037B_052E,B19037B_052M,B19037B_053E,B19037B_053M,B19037B_054E,B19037B_054M,B19037B_055E,B19037B_055M,B19037B_056E,B19037B_056M,B19037B_057E,B19037B_057M,B19037B_058E,B19037B_058M,B19037B_059E,B19037B_059M,B19037B_060E,B19037B_060M,B19037B_061E,B19037B_061M,B19037B_062E,B19037B_062M,B19037B_063E,B19037B_063M,B19037B_064E,B19037B_064M,B19037B_065E,B19037B_065M,B19037B_066E,B19037B_066M,B19037B_067E,B19037B_067M,B19037B_068E,B19037B_068M,B19037B_069E,B19037B_069M,NAME,B19037B_001MA,B19037B_001EA,B19037B_002EA,B19037B_002MA,B19037B_003EA,B19037B_003MA,B19037B_004EA,B19037B_004MA,B19037B_005MA,B19037B_005EA,B19037B_006MA,B19037B_006EA,B19037B_007MA,B19037B_007EA,B19037B_008EA,B19037B_008MA,B19037B_009EA,B19037B_009MA,B19037B_010MA,B19037B_010EA,B19037B_011MA,B19037B_011EA,B19037B_012MA,B19037B_012EA,B19037B_013EA,B19037B_013MA,B19037B_014EA,B19037B_014MA,B19037B_015MA,B19037B_015EA,B19037B_016MA,B19037B_016EA,B19037B_017MA,B19037B_017EA,B19037B_018EA,B19037B_018MA,B19037B_019EA,B19037B_019MA,B19037B_020MA,B19037B_020EA,B19037B_021MA,B19037B_021EA,B19037B_022MA,B19037B_022EA,B19037B_023EA,B19037B_023MA,B19037B_024EA,B19037B_024MA,B19037B_025EA,B19037B_025MA,B19037B_026EA,B19037B_026MA,B19037B_027EA,B19037B_027MA,B19037B_028MA,B19037B_028EA,B19037B_029MA,B19037B_029EA,B19037B_030EA,B19037B_030MA,B19037B_031EA,B19037B_031MA,B19037B_032EA,B19037B_032MA,B19037B_033MA,B19037B_033EA,B19037B_034MA,B19037B_034EA,B19037B_035EA,B19037B_035MA,B19037B_036EA,B19037B_036MA,B19037B_037EA,B19037B_037MA,B19037B_038EA,B19037B_038MA,B19037B_039MA,B19037B_039EA,B19037B_040MA,B19037B_040EA,B19037B_041EA,B19037B_041MA,B19037B_042EA,B19037B_042MA,B19037B_043EA,B19037B_043MA,B19037B_044MA,B19037B_044EA,B19037B_045MA,B19037B_045EA,B19037B_046EA,B19037B_046MA,B19037B_047EA,B19037B_047MA,B19037B_048EA,B19037B_048MA,B19037B_049EA,B19037B_049MA,B19037B_050MA,B19037B_050EA,B19037B_051MA,B19037B_051EA,B19037B_052EA,B19037B_052MA,B19037B_053EA,B19037B_053MA,B19037B_054EA,B19037B_054MA,B19037B_055MA,B19037B_055EA,B19037B_056MA,B19037B_056EA,B19037B_057EA,B19037B_057MA,B19037B_058EA,B19037B_058MA,B19037B_059EA,B19037B_059MA,B19037B_060MA,B19037B_060EA,B19037B_061MA,B19037B_061EA,B19037B_062MA,B19037B_062EA,B19037B_063EA,B19037B_063MA,B19037B_064EA,B19037B_064MA,B19037B_065MA,B19037B_065EA,B19037B_066MA,B19037B_066EA,B19037B_067MA,B19037B_067EA,B19037B_068EA,B19037B_068MA,B19037B_069EA,B19037B_069MA,state
0400000US13,967558,8170,54418,3793,16198,2074,8096,1965,5350,1363,5329,1325,3486,1129,3051,977,3653,1272,1840,816,2525,1067,2131,863,1677,978,920,514,122,197,0,292,40,62,0,292,451878,6975,49052,4038,27949,2955,31646,3278,36519,3176,36807,3649,32008,3080,29546,3016,28040,3185,24994,3175,37090,3222,46206,4097,40881,4063,15357,2053,7500,1420,4673,1148,3610,1045,345293,6309,44401,3694,25947,2667,23171,2309,21374,2757,20794,2503,23049,2650,19431,2615,19347,2228,16235,2316,28284,2529,31933,3178,35956,2996,16715,2184,7632,1606,6579,1368,4445,1192,115969,3110,30172,2310,18852,2104,11816,1370,10005,1436,7849,1238,5833,970,4581,919,3506,877,3173,972,6130,1113,6664,1325,4162,863,1608,575,947,368,395,297,276,279,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,650529,6855,30175,3111,11930,1896,3288,976,3680,1032,3955,1310,2040,841,887,504,781,371,607,343,616,466,1082,587,940,694,262,226,107,171,0,261,0,261,0,261,263555,4737,40604,3195,18188,2701,18990,2384,16844,1980,14470,2167,16742,2294,15616,2333,14491,2061,12487,2089,23320,3041,26370,3209,22448,2594,11949,1574,4477,973,4028,1256,2531,797,246263,5107,39833,2734,16034,2091,15070,2127,15212,2222,13349,1985,11420,1774,11074,1879,12035,1775,11735,1883,21309,2082,27007,3062,25117,2323,12306,1576,6957,1302,4940,1142,2865,894,110536,2955,21236,1895,18799,2077,12572,1702,9390,1276,6366,1066,5681,1044,4566,945,3708,788,3753,699,6518,1217,5995,1124,6116,1031,3501,901,1170,478,552,271,613,303,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,205037,4794,15556,2040,5741,1347,1173,585,2966,976,1333,749,363,335,1039,587,638,429,1214,712,347,404,460,405,233,378,24,38,25,41,0,263,0,263,0,263,89236,3615,16367,2413,7146,1502,7405,1684,8864,1874,6863,1737,7036,1276,3717,957,4845,1302,3885,1157,4709,1170,6525,1349,7785,1435,1427,602,858,490,1108,545,696,497,71368,2541,10561,1672,4791,987,4525,1013,4373,1070,4745,1098,5464,1186,3559,842,3496,882,2825,893,6382,1194,8117,1565,7570,1175,3110,757,656,339,1020,574,174,139,28877,1643,5782,1018,3280,538,3302,811,2909,836,1703,565,1772,542,1533,566,1967,639,1155,442,1801,669,1825,558,1122,465,544,325,140,168,42,71,0,263,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,60167,2615,5714,1383,2672,1008,505,390,190,190,701,561,609,508,56,98,356,274,0,237,100,176,367,412,0,237,158,252,0,237,0,237,0,237,0,237,24461,1708,3128,895,1716,818,2519,897,1173,598,1851,820,1848,748,1308,552,1454,731,1095,560,2415,762,2184,763,1310,591,977,510,668,415,815,521,0,237,22321,1445,4590,1190,1413,505,1802,626,817,394,1971,787,1585,528,583,270,1298,476,1350,541,1846,562,1542,579,1919,666,1141,469,376,259,52,85,36,57,7671,856,1720,558,1432,573,592,354,716,398,844,413,395,291,343,219,655,369,177,165,156,145,118,141,313,248,106,128,51,88,0,237,53,83,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,122975,3383,9119,1529,2617,849,1519,774,1483,650,913,661,715,517,586,442,319,398,408,341,66,110,194,246,248,261,51,97,0,267,0,267,0,267,0,267,50567,2601,8128,1685,4512,1150,3920,913,4364,1010,4916,1255,3305,977,3024,998,2591,839,2527,928,3841,966,4091,1061,3437,902,1376,551,269,336,266,279,0,267,44959,2264,7285,1390,4373,1105,3043,940,3485,997,3360,797,2603,774,2759,907,2690,745,1864,614,2942,902,3765,913,3229,877,2240,793,647,450,354,275,320,248,18330,1341,4964,845,3070,760,1966,572,1557,449,1081,446,1060,405,702,375,893,443,585,347,566,273,668,387,821,353,238,286,87,138,72,115,0,267,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,443547,6389,27804,2749,11777,1944,3862,1237,2830,1025,2464,1178,1457,725,2223,1077,749,456,646,507,207,225,922,543,475,593,123,168,0,267,0,267,0,267,69,120,171431,4418,32913,3066,20771,2302,13674,2387,14857,2193,11729,1912,11887,2217,9418,1794,6759,1606,6872,1476,12559,1771,13275,1803,9966,1559,3517,1107,1841,999,1116,633,277,262,169966,4596,30414,2743,17666,2027,15472,2002,12345,1816,10460,1674,12302,1585,8997,1742,9245,1785,7331,1272,10608,1432,13767,1896,9981,1603,5767,1114,2561,670,1865,631,1185,701,74346,2671,23242,2098,12095,1668,7198,1237,7359,1212,4095,972,3278,797,1835,646,2201,765,2525,868,3269,802,2324,735,2164,702,1406,420,699,408,378,262,278,236,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,579296,6323,24000,2583,3598,996,1535,757,1922,841,1954,901,2490,917,3233,1162,1465,721,1103,634,886,634,1827,792,2097,972,933,642,720,554,0,277,237,389,0,277,250769,5018,14724,1929,9159,2009,7441,1400,11340,2031,15915,2492,13839,2189,15754,2091,11516,1872,11530,1797,28376,2509,33731,3198,34964,2968,22179,2309,8319,1573,8235,1555,3747,1056,223898,4608,16127,2299,7399,1591,7738,1446,8227,1398,10051,1736,11448,1673,8293,1454,13663,1977,9824,1593,20430,2074,21616,2319,35509,3175,22224,2330,12382,1654,12367,1525,6600,1209,80629,2281,12514,1261,9284,1219,7224,1120,5280,1074,6543,1375,4445,956,4613,897,3321,811,2526,700,5321,1004,5458,1093,6565,1132,4122,985,1885,656,976,443,552,303,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,130114,3319,7397,1434,2300,823,534,563,540,425,583,323,440,296,375,368,457,406,95,155,374,361,466,416,279,229,186,228,297,374,0,277,0,277,471,514,58326,2716,5996,1534,3549,994,4925,1372,2744,938,3228,1112,3795,1190,2412,757,2816,848,2436,827,5915,1264,8612,1768,6680,1206,2422,897,1527,692,578,334,691,396,47489,2594,8296,1458,2071,756,2495,985,2335,788,3710,1018,1573,647,1718,682,2061,680,2159,838,2901,913,5952,1253,6143,1116,2464,693,947,341,1530,716,1134,516,16902,1578,4599,1154,2363,700,1569,639,1202,548,840,389,958,457,597,310,794,435,287,273,514,248,805,490,1184,417,536,322,243,240,237,212,174,280,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,499864,5741,24570,2662,9080,1910,3658,1020,3046,958,2240,923,1623,565,1766,788,391,279,327,268,485,385,906,796,213,319,334,318,218,220,48,80,235,262,0,235,206844,4700,35970,3322,16884,2123,15792,2049,14723,2103,15387,2309,12917,2019,12488,1703,10615,1898,10504,1956,15363,1957,15910,1825,15565,2109,8298,1589,2769,861,2542,768,1117,394,188177,3942,29000,2721,12924,1350,10039,1642,11918,1429,10242,1416,13043,1781,11403,1728,10728,1551,8142,1382,14274,1820,19238,1671,17478,1936,8467,1159,5902,1149,3849,951,1530,630,80273,2620,13826,1594,10593,1466,8827,1317,8090,1374,6437,1033,5505,878,4427,1214,3249,638,2923,731,4215,766,4775,929,3692,633,1746,533,1015,479,531,292,422,234,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,75245,2721,7697,1266,2729,853,953,560,1708,886,436,346,454,312,154,155,442,398,70,121,152,246,68,114,206,190,325,383,0,208,0,208,0,208,0,208,41244,2244,7283,1423,2899,1025,4836,1314,2957,1022,2221,842,2928,955,2342,993,1920,707,2225,856,3281,860,3928,961,1991,768,1171,597,382,400,412,329,468,362,21936,1612,4333,1034,1103,448,1330,605,932,411,669,344,1720,669,1492,602,960,494,519,290,1624,506,2142,711,2467,780,1210,562,685,452,357,233,393,346,4368,717,1491,582,275,215,412,270,419,310,48,61,0,208,184,218,320,292,376,333,238,191,289,223,75,92,211,181,0,208,30,45,0,208,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,371634,5142,20921,2603,8991,1880,4317,1344,1704,759,1289,643,1850,902,1016,552,241,314,516,671,600,430,372,401,0,283,25,55,0,283,0,283,0,283,0,283,149298,4736,26140,2490,17755,2208,15384,2188,15105,1873,11039,2093,10074,1549,9113,1785,7062,1416,5863,1527,10985,1675,10117,1861,7134,1651,1951,730,685,408,187,221,704,559,143144,3960,27064,2725,16255,1965,17098,2317,11056,1736,8773,1426,9379,1533,8030,1523,7008,1273,6201,1307,9099,1482,10356,1671,8021,1263,2710,940,763,335,981,468,350,237,58271,2112,17830,1883,10296,1436,8090,1260,4815,1234,3861,972,2316,754,2065,640,2357,728,1222,459,2048,696,1331,569,581,352,653,373,498,565,144,173,164,196,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,250716,5229,18275,2211,6018,1462,3323,1040,1607,798,2219,1063,750,424,1216,748,1119,663,190,230,411,500,756,581,340,335,193,307,58,103,0,253,0,253,75,123,104706,4101,16657,2508,8464,1434,7764,1382,10089,1867,8501,1619,8243,1620,6353,1388,5044,1502,5818,1324,8010,1597,7077,1549,6896,1663,2997,1034,1447,659,1272,689,74,98,87617,2871,13689,1816,6286,1288,5974,1245,6895,1401,5617,1063,4875,1019,5277,1218,4089,948,4532,1036,7181,1306,8602,1711,7727,1342,3969,917,1207,446,996,374,701,426,40118,1618,9660,1369,6807,1239,4699,911,4163,782,1801,526,1897,585,1575,498,1327,423,1593,587,2094,635,1704,652,1308,567,987,539,105,122,349,389,49,82,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,27562,1621,2230,685,329,277,745,447,208,206,0,213,186,235,220,300,0,213,194,296,0,213,348,480,0,213,0,213,0,213,0,213,0,213,0,213,11830,1147,2165,848,783,508,1058,666,763,529,1188,537,590,431,629,433,925,397,576,349,599,430,1120,495,817,304,543,300,0,213,74,102,0,213,10039,936,1527,615,1187,642,948,603,759,385,913,497,191,163,338,301,196,169,387,238,769,482,1073,473,592,239,762,379,356,263,41,67,0,213,3463,367,555,433,681,352,43,73,496,250,417,216,280,196,91,103,84,102,291,197,90,104,159,151,91,105,47,77,99,117,39,64,0,213,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
