GEO_ID,B17001F_001E,B17001F_001M,B17001F_002E,B17001F_002M,B17001F_003E,B17001F_003M,B17001F_004E,B17001F_004M,B17001F_005E,B17001F_005M,B17001F_006E,B17001F_006M,B17001F_007E,B17001F_007M,B17001F_008E,B17001F_008M,B17001F_009E,B17001F_009M,B17001F_010E,B17001F_010M,B17001F_011E,B17001F_011M,B17001F_012E,B17001F_012M,B17001F_013E,B17001F_013M,B17001F_014E,B17001F_014M,B17001F_015E,B17001F_015M,B17001F_016E,B17001F_016M,B17001F_017E,B17001F_017M,B17001F_018E,B17001F_018M,B17001F_019E,B17001F_019M,B17001F_020E,B17001F_020M,B17001F_021E,B17001F_021M,B17001F_022E,B17001F_022M,B17001F_023E,B17001F_023M,B17001F_024E,B17001F_024M,B17001F_025E,B17001F_025M,B17001F_026E,B17001F_026M,B17001F_027E,B17001F_027M,B17001F_028E,B17001F_028M,B17001F_029E,B17001F_029M,B17001F_030E,B17001F_030M,B17001F_031E,B17001F_031M,B17001F_032E,B17001F_032M,B17001F_033E,B17001F_033M,B17001F_034E,B17001F_034M,B17001F_035E,B17001F_035M,B17001F_036E,B17001F_036M,B17001F_037E,B17001F_037M,B17001F_038E,B17001F_038M,B17001F_039E,B17001F_039M,B17001F_040E,B17001F_040M,B17001F_041E,B17001F_041M,B17001F_042E,B17001F_042M,B17001F_043E,B17001F_043M,B17001F_044E,B17001F_044M,B17001F_045E,B17001F_045M,B17001F_046E,B17001F_046M,B17001F_047E,B17001F_047M,B17001F_048E,B17001F_048M,B17001F_049E,B17001F_049M,B17001F_050E,B17001F_050M,B17001F_051E,B17001F_051M,B17001F_052E,B17001F_052M,B17001F_053E,B17001F_053M,B17001F_054E,B17001F_054M,B17001F_055E,B17001F_055M,B17001F_056E,B17001F_056M,B17001F_057E,B17001F_057M,B17001F_058E,B17001F_058M,B17001F_059E,B17001F_059M,NAME,B17001F_001EA,B17001F_001MA,B17001F_002MA,B17001F_002EA,B17001F_003MA,B17001F_003EA,B17001F_004EA,B17001F_004MA,B17001F_005EA,B17001F_005MA,B17001F_006EA,B17001F_006MA,B17001F_007MA,B17001F_007EA,B17001F_008MA,B17001F_008EA,B17001F_009EA,B17001F_009MA,B17001F_010EA,B17001F_010MA,B17001F_011EA,B17001F_011MA,B17001F_012MA,B17001F_012EA,B17001F_013MA,B17001F_013EA,B17001F_014EA,B17001F_014MA,B17001F_015EA,B17001F_015MA,B17001F_016EA,B17001F_016MA,B17001F_017MA,B17001F_017EA,B17001F_018MA,B17001F_018EA,B17001F_019MA,B17001F_019EA,B17001F_020MA,B17001F_020EA,B17001F_021MA,B17001F_021EA,B17001F_022EA,B17001F_022MA,B17001F_023EA,B17001F_023MA,B17001F_024MA,B17001F_024EA,B17001F_025MA,B17001F_025EA,B17001F_026MA,B17001F_026EA,B17001F_027EA,B17001F_027MA,B17001F_028MA,B17001F_028EA,B17001F_029MA,B17001F_029EA,B17001F_030MA,B17001F_030EA,B17001F_031MA,B17001F_031EA,B17001F_032EA,B17001F_032MA,B17001F_033EA,B17001F_033MA,B17001F_034MA,B17001F_034EA,B17001F_035MA,B17001F_035EA,B17001F_036MA,B17001F_036EA,B17001F_037MA,B17001F_037EA,B17001F_038EA,B17001F_038MA,B17001F_039MA,B17001F_039EA,B17001F_040MA,B17001F_040EA,B17001F_041MA,B17001F_041EA,B17001F_042MA,B17001F_042EA,B17001F_043EA,B17001F_043MA,B17001F_044EA,B17001F_044MA,B17001F_045MA,B17001F_045EA,B17001F_046MA,B17001F_046EA,B17001F_047EA,B17001F_047MA,B17001F_048MA,B17001F_048EA,B17001F_049EA,B17001F_049MA,B17001F_050MA,B17001F_050EA,B17001F_051MA,B17001F_051EA,B17001F_052EA,B17001F_052MA,B17001F_053MA,B17001F_053EA,B17001F_054EA,B17001F_054MA,B17001F_055EA,B17001F_055MA,B17001F_056MA,B17001F_056EA,B17001F_057MA,B17001F_057EA,B17001F_058EA,B17001F_058MA,B17001F_059EA,B17001F_059MA,state
0400000US13,348239,13770,82991,10905,41796,6159,8113,2054,1875,794,6028,1668,1379,643,650,426,1416,701,5407,1401,7248,2040,6542,1601,1425,734,804,665,712,560,197,265,41195,6075,7720,1764,1056,564,5258,1424,2329,964,887,553,1052,553,4338,1165,9920,1937,4953,1099,2173,1037,728,631,667,557,114,185,265248,15075,162354,9195,16383,2294,2919,1065,13350,1893,5722,1504,1354,689,3384,824,19285,2750,48084,4286,31003,3150,14199,1605,4674,1420,1515,840,482,439,102894,8476,15281,2381,1939,645,13718,2550,4141,1124,1085,443,3621,1240,10896,1791,20831,2254,17802,2131,8700,1473,2595,1023,1834,903,451,351,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,37130,4652,6435,1833,3207,1118,355,249,114,130,654,363,209,140,141,143,184,169,413,248,306,240,383,250,172,193,132,121,0,253,144,173,3228,921,352,246,109,142,429,260,198,174,49,61,156,142,246,182,343,244,756,409,332,265,54,73,109,178,95,154,30695,3991,16640,2090,871,376,293,167,2051,565,1036,387,485,329,459,281,1303,544,3292,832,4158,811,1585,562,724,390,383,230,0,253,14055,2295,995,486,438,288,1201,457,1010,454,220,229,498,260,1566,637,2867,714,2432,703,1499,428,886,333,213,182,230,301,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1079098,22496,205253,18007,93336,9541,13888,2316,2821,1146,16836,2876,6234,1481,2515,848,4112,1157,7620,1755,14787,2569,12541,2101,6256,1533,2980,1072,1466,596,1280,634,111917,9843,15738,2414,3033,965,14310,2823,7946,1680,2178,833,3748,1067,14038,2218,19737,2607,15583,2185,7186,1431,4674,1099,2209,657,1537,821,873845,23424,478498,13632,43492,3322,6768,1615,51667,3480,18694,2206,6975,1386,13413,1679,60595,3562,112204,4979,81226,3719,48070,3101,22087,1796,8581,1308,4726,1009,395347,12381,39573,2786,8732,1714,41582,3102,21112,2396,8557,1426,11791,1384,43018,3106,78521,3449,61141,2985,42405,2451,22093,1969,10293,1313,6529,1480,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,148781,8773,34722,5086,16641,2876,3240,1055,850,418,3076,867,500,322,103,140,215,208,1958,838,3831,1115,1691,795,810,462,265,328,37,65,65,105,18081,2916,2871,874,1173,522,2562,754,1088,540,83,105,76,99,3026,1114,4488,1027,1191,586,721,447,280,320,231,235,291,256,114059,7041,64040,4218,4804,986,1315,594,5856,1132,2574,810,767,437,2276,645,7459,1100,14750,2031,11429,1809,7572,1223,3427,698,1113,497,698,353,50019,3717,6455,1170,1238,572,4964,1105,3187,936,817,459,1590,628,5116,1105,9855,1400,6753,1141,6071,932,2187,705,913,443,873,465,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,44470,4308,10981,2288,6001,1554,855,360,223,150,843,423,351,259,128,189,621,335,893,631,1372,669,400,372,163,171,0,221,30,61,122,147,4980,1124,853,370,246,229,698,310,381,246,0,221,33,39,681,309,1186,521,598,357,168,159,54,97,26,43,56,106,33489,3812,18901,2457,1663,518,501,301,2223,715,990,499,102,100,651,376,2517,727,4326,1141,3110,711,1801,577,668,321,168,213,181,216,14588,1848,1702,590,80,95,2101,638,769,381,462,282,512,314,1178,432,3336,789,2584,713,1283,487,364,276,217,148,0,221,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,92138,6474,21024,3605,10091,2078,2326,834,344,324,1106,548,434,353,385,323,696,398,961,458,1928,645,1163,571,534,355,0,237,214,238,0,237,10933,2179,1328,591,440,353,1451,584,292,222,163,241,168,188,1644,598,2346,893,1887,632,484,350,610,644,0,237,120,166,71114,6261,38371,3936,2593,833,210,153,3078,681,2196,607,282,182,1667,632,4182,1053,8801,1627,7820,1458,4404,926,2324,648,628,339,186,161,32743,3414,3012,891,869,484,4116,1040,1417,595,486,273,1061,460,3568,1183,6302,1206,5197,1114,2918,659,2110,560,638,316,1049,447,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,30904,4063,10365,2573,5013,1546,676,426,104,183,462,689,333,477,0,267,330,215,985,427,1053,452,787,472,275,356,0,267,8,13,0,267,5352,1759,376,401,186,189,857,618,739,591,0,267,209,240,1052,440,445,257,1132,648,124,153,0,267,232,330,0,267,20539,3205,12572,2192,621,393,106,107,1463,664,580,364,390,287,226,172,2069,546,3375,1087,2428,880,833,439,481,444,0,267,0,267,7967,1690,808,493,408,226,674,342,886,581,225,248,430,283,587,298,2150,824,1018,436,205,184,542,374,34,64,0,267,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,45686,5174,10699,2829,5199,1776,817,506,0,267,867,768,129,167,0,267,0,267,789,478,1236,765,910,677,317,338,45,84,0,267,89,123,5500,1480,1125,682,77,136,256,246,185,232,0,267,26,44,1386,672,1282,479,499,403,271,280,124,168,188,178,81,120,34987,4238,20417,2557,1040,523,198,230,686,382,521,333,188,180,477,409,3525,977,6117,1776,3281,886,2075,808,1390,641,652,380,267,255,14570,2810,1400,660,92,157,1554,735,416,289,169,297,285,321,2158,979,2312,624,1877,673,1637,611,1288,609,579,352,803,652,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,147867,10792,14018,3574,6283,1852,674,389,0,277,703,581,746,547,59,96,289,361,807,747,987,536,1230,589,561,403,146,233,81,133,0,277,7735,2091,896,615,72,121,352,334,231,318,29,52,466,455,1540,1010,1809,729,1070,633,471,340,537,405,213,240,49,84,133849,10824,74511,6000,7169,1447,1570,632,6710,1349,3245,1033,662,371,2054,773,8336,1463,17816,1889,13544,1785,8685,1456,3231,962,842,495,647,523,59338,5791,4554,1338,1047,558,6576,1497,2464,940,1535,721,1472,831,6362,1447,10957,1451,12231,1625,6743,1229,2444,886,1949,732,1004,439,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,269659,12041,73103,6971,30464,3667,4352,1243,575,426,4256,1239,3243,1018,975,510,1218,667,3334,1162,5142,1529,3736,1160,2155,779,1198,562,280,235,0,277,42639,4529,3907,1075,375,243,6857,1261,2612,868,597,306,1471,574,4747,1158,7890,1547,5314,1137,4060,1079,3000,891,1433,625,376,239,196556,11993,103057,6683,6212,1173,1337,618,10293,1684,4446,1104,1862,697,4288,1078,14527,2801,23887,2455,16314,1936,11485,1859,5344,1101,1866,646,1196,676,93499,6707,6781,1255,1058,575,7851,1487,3417,962,1704,612,2945,830,12369,1882,19229,2480,17819,2191,11371,1486,4906,1109,2947,947,1102,564,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,170195,8627,39492,6502,20124,3532,2183,775,792,427,3411,1087,1005,516,137,152,811,443,2303,827,4315,1412,2514,999,942,411,1005,552,311,201,395,431,19368,3819,2432,959,339,245,2560,998,1949,1028,614,408,270,190,2472,833,4624,928,2308,840,570,368,632,382,486,306,112,120,130703,8142,70387,4951,6118,1038,1066,483,6354,1192,2906,798,1546,565,2033,676,9080,1426,15879,2281,11319,1862,9261,1262,3011,644,1062,356,752,428,60316,4673,5221,1013,1504,787,7642,1128,3025,902,1243,524,2206,675,7352,1146,10445,1403,10343,1678,6360,960,2960,718,1436,478,579,272,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,80786,7508,18918,3038,10038,2052,1305,580,206,149,1299,574,341,232,170,227,563,288,1844,866,2308,889,951,441,720,442,264,309,67,101,0,208,8880,1487,870,424,0,208,684,285,526,328,106,110,634,345,1714,569,2029,677,1339,560,379,272,214,204,202,188,183,170,61868,7152,34973,4141,3302,1003,711,365,3513,764,2059,688,687,432,655,355,3949,837,8444,1749,7225,1307,2825,920,1224,695,281,204,98,103,26895,3666,3393,1002,446,351,3646,973,1768,607,483,208,895,425,1966,667,6110,1302,4232,995,1911,626,1295,497,500,259,250,187,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,59871,4743,18395,3406,9626,2152,1505,923,332,232,1439,642,123,125,118,175,146,139,1237,648,2063,943,1405,687,949,591,196,186,113,119,0,253,8769,2055,1798,705,524,350,1115,638,202,196,218,200,113,201,1091,504,1311,674,1021,491,806,509,277,286,293,264,0,253,41476,3978,23008,2486,1725,690,482,271,2476,826,874,365,444,284,868,427,2360,963,5087,962,4209,1032,2600,692,1199,536,250,200,434,275,18468,2411,2637,1031,137,122,1166,460,900,463,250,183,634,353,2044,570,4246,906,1590,511,2579,987,1633,546,240,192,412,265,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,55213,4832,10458,2735,4843,1462,1066,644,105,166,443,262,194,145,65,63,46,57,617,332,1397,664,498,314,106,131,260,294,46,82,0,213,5615,1567,1013,492,83,132,1008,459,218,211,69,73,211,171,720,380,1328,531,410,246,350,244,67,98,85,101,53,75,44755,4695,25825,2752,2198,646,247,254,2458,615,1666,600,408,298,1262,473,3357,846,5137,923,3673,813,3342,701,1308,621,483,288,286,201,18930,2445,2516,752,233,243,2481,638,724,356,250,213,482,275,2164,594,3930,790,2995,711,1550,595,1059,471,433,233,113,111,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,203815,12157,31396,6565,14192,3209,3537,1202,215,262,2414,986,1373,690,423,365,227,233,1168,586,2053,899,1240,745,1280,624,72,120,190,252,0,292,17204,3889,2151,1512,114,189,2530,1080,394,269,722,461,629,677,2734,1064,3377,914,1946,640,1190,571,1035,636,102,116,280,380,172419,11173,92647,6219,7686,1610,2171,723,10005,1582,4533,1088,737,398,3146,874,8778,1622,22554,2706,17954,1936,8193,1235,4878,948,1341,501,671,498,79772,6467,6948,1648,1605,689,8946,1482,5511,1177,1380,606,2384,581,7134,1418,15902,1686,14607,1695,7851,1303,4862,1160,1515,624,1127,558,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,650697,17691,124200,10712,54725,5729,8301,1933,1671,676,8698,1830,2745,950,1562,624,2542,817,7031,1727,7230,1700,7971,1761,2845,1026,2421,738,1312,701,396,277,69475,6515,8968,1994,1731,766,6965,1383,4276,1201,1048,470,2686,868,8165,1590,12930,1750,11232,1782,4669,1268,3583,1073,1976,740,1246,607,526497,17080,272232,9566,19727,2427,3259,923,23298,2440,12274,1779,4446,1117,8526,1447,34294,2942,57952,4116,51638,3438,34140,2734,14276,1651,5726,1309,2676,729,254265,9411,21854,2456,3083,890,22034,2452,11511,1650,4182,1002,8138,1145,30417,2816,46007,3129,45437,2806,32758,2527,17000,1766,8234,1546,3610,963,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,303336,12470,63514,7467,28659,3796,4238,1083,647,377,4099,1144,1862,772,877,384,1984,682,2947,1047,3769,1209,2260,858,2865,913,1482,546,1160,481,469,274,34855,4700,3609,1421,219,221,5224,1542,1764,830,628,405,1093,525,5004,1430,6205,1375,4113,1172,2676,772,1828,529,1257,471,1235,537,239822,10944,121447,6260,8383,1481,1754,599,11106,1551,5684,1261,1570,612,3931,844,14045,2250,21794,2489,19549,1747,16518,1512,9699,1289,4970,967,2444,699,118375,6212,7703,1486,1302,583,10926,1758,4551,1112,1447,504,4679,1037,12953,1776,19621,1894,19181,1996,16959,1484,10619,1429,5005,844,3429,837,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
