GEO_ID,B23002D_001E,B23002D_001M,B23002D_002E,B23002D_002M,B23002D_003E,B23002D_003M,B23002D_004E,B23002D_004M,B23002D_005E,B23002D_005M,B23002D_006E,B23002D_006M,B23002D_007E,B23002D_007M,B23002D_008E,B23002D_008M,B23002D_009E,B23002D_009M,B23002D_010E,B23002D_010M,B23002D_011E,B23002D_011M,B23002D_012E,B23002D_012M,B23002D_013E,B23002D_013M,B23002D_014E,B23002D_014M,B23002D_015E,B23002D_015M,B23002D_016E,B23002D_016M,B23002D_017E,B23002D_017M,B23002D_018E,B23002D_018M,B23002D_019E,B23002D_019M,B23002D_020E,B23002D_020M,B23002D_021E,B23002D_021M,B23002D_022E,B23002D_022M,B23002D_023E,B23002D_023M,B23002D_024E,B23002D_024M,B23002D_025E,B23002D_025M,B23002D_026E,B23002D_026M,B23002D_027E,B23002D_027M,B23002D_028E,B23002D_028M,B23002D_029E,B23002D_029M,B23002D_030E,B23002D_030M,B23002D_031E,B23002D_031M,B23002D_032E,B23002D_032M,B23002D_033E,B23002D_033M,B23002D_034E,B23002D_034M,B23002D_035E,B23002D_035M,B23002D_036E,B23002D_036M,B23002D_037E,B23002D_037M,B23002D_038E,B23002D_038M,B23002D_039E,B23002D_039M,B23002D_040E,B23002D_040M,B23002D_041E,B23002D_041M,B23002D_042E,B23002D_042M,B23002D_043E,B23002D_043M,B23002D_044E,B23002D_044M,B23002D_045E,B23002D_045M,B23002D_046E,B23002D_046M,B23002D_047E,B23002D_047M,B23002D_048E,B23002D_048M,B23002D_049E,B23002D_049M,B23002D_050E,B23002D_050M,B23002D_051E,B23002D_051M,B23002D_052E,B23002D_052M,B23002D_053E,B23002D_053M,B23002D_054E,B23002D_054M,B23002D_055E,B23002D_055M,B23002D_056E,B23002D_056M,B23002D_057E,B23002D_057M,B23002D_058E,B23002D_058M,B23002D_059E,B23002D_059M,B23002D_060E,B23002D_060M,B23002D_061E,B23002D_061M,B23002D_062E,B23002D_062M,B23002D_063E,B23002D_063M,B23002D_064E,B23002D_064M,B23002D_065E,B23002D_065M,B23002D_066E,B23002D_066M,B23002D_067E,B23002D_067M,B23002D_068E,B23002D_068M,B23002D_069E,B23002D_069M,B23002D_070E,B23002D_070M,B23002D_071E,B23002D_071M,B23002D_072E,B23002D_072M,B23002D_073E,B23002D_073M,B23002D_074E,B23002D_074M,B23002D_075E,B23002D_075M,B23002D_076E,B23002D_076M,B23002D_077E,B23002D_077M,B23002D_078E,B23002D_078M,B23002D_079E,B23002D_079M,NAME,B23002D_001MA,B23002D_001EA,B23002D_002EA,B23002D_002MA,B23002D_003MA,B23002D_003EA,B23002D_004EA,B23002D_004MA,B23002D_005MA,B23002D_005EA,B23002D_006MA,B23002D_006EA,B23002D_007EA,B23002D_007MA,B23002D_008EA,B23002D_008MA,B23002D_009EA,B23002D_009MA,B23002D_010EA,B23002D_010MA,B23002D_011MA,B23002D_011EA,B23002D_012MA,B23002D_012EA,B23002D_013EA,B23002D_013MA,B23002D_014MA,B23002D_014EA,B23002D_015EA,B23002D_015MA,B23002D_016MA,B23002D_016EA,B23002D_017MA,B23002D_017EA,B23002D_018MA,B23002D_018EA,B23002D_019MA,B23002D_019EA,B23002D_020EA,B23002D_020MA,B23002D_021EA,B23002D_021MA,B23002D_022MA,B23002D_022EA,B23002D_023MA,B23002D_023EA,B23002D_024MA,B23002D_024EA,B23002D_025EA,B23002D_025MA,B23002D_026EA,B23002D_026MA,B23002D_027MA,B23002D_027EA,B23002D_028MA,B23002D_028EA,B23002D_029MA,B23002D_029EA,B23002D_030MA,B23002D_030EA,B23002D_031EA,B23002D_031MA,B23002D_032EA,B23002D_032MA,B23002D_033MA,B23002D_033EA,B23002D_034MA,B23002D_034EA,B23002D_035MA,B23002D_035EA,B23002D_036EA,B23002D_036MA,B23002D_037EA,B23002D_037MA,B23002D_038MA,B23002D_038EA,B23002D_039MA,B23002D_039EA,B23002D_040MA,B23002D_040EA,B23002D_041MA,B23002D_041EA,B23002D_042EA,B23002D_042MA,B23002D_043EA,B23002D_043MA,B23002D_044MA,B23002D_044EA,B23002D_045MA,B23002D_045EA,B23002D_046MA,B23002D_046EA,B23002D_047EA,B23002D_047MA,B23002D_048EA,B23002D_048MA,B23002D_049MA,B23002D_049EA,B23002D_050MA,B23002D_050EA,B23002D_051MA,B23002D_051EA,B23002D_052EA,B23002D_052MA,B23002D_053EA,B23002D_053MA,B23002D_054EA,B23002D_054MA,B23002D_055MA,B23002D_055EA,B23002D_056MA,B23002D_056EA,B23002D_057EA,B23002D_057MA,B23002D_058EA,B23002D_058MA,B23002D_059EA,B23002D_059MA,B23002D_060MA,B23002D_060EA,B23002D_061MA,B23002D_061EA,B23002D_062EA,B23002D_062MA,B23002D_063EA,B23002D_063MA,B23002D_064EA,B23002D_064MA,B23002D_065MA,B23002D_065EA,B23002D_066MA,B23002D_066EA,B23002D_067MA,B23002D_067EA,B23002D_068MA,B23002D_068EA,B23002D_069EA,B23002D_069MA,B23002D_070EA,B23002D_070MA,B23002D_071MA,B23002D_071EA,B23002D_072MA,B23002D_072EA,B23002D_073MA,B23002D_073EA,B23002D_074MA,B23002D_074EA,B23002D_075EA,B23002D_075MA,B23002D_076EA,B23002D_076MA,B23002D_077MA,B23002D_077EA,B23002D_078MA,B23002D_078EA,B23002D_079MA,B23002D_079EA,state
0400000US13,200944,3066,95111,2238,7513,1133,2616,953,0,292,2616,953,1960,778,656,477,4897,940,7361,969,4575,872,471,406,4104,781,3451,791,653,372,2786,658,64728,1644,55707,1953,605,408,55102,1989,53930,2092,1172,508,9021,1413,9305,828,7360,807,0,292,7360,807,6865,895,495,432,1945,613,2570,721,1254,561,1169,552,85,142,1316,535,3634,1023,717,513,717,513,0,292,2917,989,105833,1981,6883,1099,1080,430,0,292,1080,430,1080,430,0,292,5803,1076,7743,1120,5091,960,0,292,5091,960,4725,921,366,251,2652,819,72007,1930,46744,2772,0,292,46744,2772,44553,2768,2191,734,25263,2635,11276,1042,6189,1192,0,292,6189,1192,5990,1152,199,183,5087,1121,2924,907,312,254,264,237,48,82,2612,884,5000,1015,315,257,238,227,77,122,4685,1067,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,439886,6842,204553,4090,10849,1029,4927,1010,157,202,4770,1000,3807,928,963,471,5922,1073,13781,1241,9916,1334,488,262,9428,1313,8971,1330,457,411,3865,918,102729,2918,93532,2821,1721,621,91811,2843,88941,2750,2870,778,9197,1487,31840,946,22640,1292,0,267,22640,1292,21968,1362,672,399,9200,1088,11087,1027,4349,902,4303,898,46,75,6738,890,34267,1152,3436,691,3305,687,131,124,30831,1089,235333,4062,9330,1111,2868,673,0,267,2868,673,2737,705,131,221,6462,1019,14288,1404,11149,1241,46,75,11103,1240,10664,1184,439,308,3139,855,110807,2981,89664,3180,82,103,89582,3188,87640,3143,1942,616,21143,2183,36282,1157,22081,1369,0,267,22081,1369,21797,1361,284,254,14201,1401,13803,1171,3533,763,3466,770,67,113,10270,1189,50823,1328,3159,806,3061,818,98,117,47664,1384,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,431721,3494,211110,2351,15580,1710,5759,1473,87,70,5672,1482,5000,1461,672,309,9821,1500,19591,1152,12240,1305,172,206,12068,1310,10999,1405,1069,471,7351,1143,133656,1950,117480,2773,156,191,117324,2814,112102,2965,5222,1459,16176,2287,23931,745,18438,1054,0,261,18438,1054,17685,1109,753,344,5493,969,7809,999,3429,839,3284,834,145,139,4380,775,10543,954,1272,444,1064,414,208,213,9271,1002,220611,2380,12731,1201,3243,949,0,261,3243,949,2512,810,731,480,9488,1148,18909,1423,12272,1506,0,261,12272,1506,10914,1437,1358,530,6637,1095,139226,1811,100179,2796,0,261,100179,2796,94765,2966,5414,1206,39047,2628,26932,778,15358,1287,0,261,15358,1287,14593,1257,765,297,11574,1283,8502,943,2329,641,2329,641,0,261,6173,990,14311,1086,1584,662,1584,662,0,261,12727,1013,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,64195,2068,31190,1381,2207,819,651,464,0,263,651,464,61,102,590,451,1556,594,5675,1129,2986,1062,0,263,2986,1062,2652,1047,334,323,2689,806,18609,1432,16155,1323,0,263,16155,1323,15204,1401,951,565,2454,772,3208,853,2887,823,0,263,2887,823,2887,823,0,263,321,215,788,380,346,226,346,226,0,263,442,291,703,387,0,263,0,263,0,263,703,387,33005,1646,3246,1055,866,626,0,263,866,626,435,343,431,529,2380,914,3981,1167,1402,437,0,263,1402,437,1302,399,100,174,2579,1094,19914,1437,14543,1656,0,263,14543,1656,13921,1655,622,358,5371,1248,3897,838,2455,679,0,263,2455,679,2359,652,96,157,1442,546,692,370,234,195,234,195,0,263,458,315,1275,659,44,75,44,75,0,263,1231,663,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,36099,1901,18253,1207,1891,481,873,395,0,221,873,395,741,369,132,105,1018,382,3233,740,2260,673,0,221,2260,673,1974,666,286,292,973,427,11076,915,9875,887,0,221,9875,887,9829,883,46,74,1201,459,1130,404,960,442,0,221,960,442,849,452,111,175,170,139,343,231,162,164,162,164,0,221,181,168,580,320,180,191,180,191,0,221,400,238,17846,1354,1212,426,657,367,0,221,657,367,594,362,63,60,555,258,1996,737,1824,726,0,221,1824,726,1531,652,293,308,172,127,11769,1126,8223,1084,0,221,8223,1084,7846,1088,377,247,3546,888,1395,452,835,374,0,221,835,374,835,374,0,221,560,306,485,300,76,97,43,80,33,58,409,276,989,447,210,321,210,321,0,221,779,342,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,47487,1718,23385,1119,1599,487,1062,468,137,227,925,458,708,423,217,220,537,291,2687,792,1982,754,0,237,1982,754,1876,752,106,126,705,496,15309,1036,14064,1028,68,84,13996,1026,13443,968,553,345,1245,411,2198,487,1721,439,0,237,1721,439,1539,420,182,181,477,308,703,360,332,283,332,283,0,237,371,199,889,509,15,30,15,30,0,237,874,506,24102,1047,1325,428,653,352,0,237,653,352,595,362,58,95,672,355,2451,713,1687,606,0,237,1687,606,1610,601,77,151,764,398,15760,926,10830,1227,0,237,10830,1227,10388,1219,442,393,4930,955,3232,687,1859,552,0,237,1859,552,1859,552,0,237,1373,453,467,292,0,237,0,237,0,237,467,292,867,363,30,49,30,49,0,237,837,357,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,45482,1668,22987,1085,1496,471,416,242,51,85,365,221,180,186,185,173,1080,407,2315,683,1422,482,0,267,1422,482,842,339,580,443,893,513,14538,1138,12522,1100,348,324,12174,1087,11519,1129,655,448,2016,831,2672,601,2255,593,0,267,2255,593,1783,575,472,436,417,322,1192,473,506,316,506,316,0,267,686,413,774,541,67,110,67,110,0,267,707,501,22495,1510,2209,791,746,535,0,267,746,535,746,535,0,267,1463,649,2052,600,1178,459,0,267,1178,459,974,410,204,251,874,416,12964,1424,8734,1224,11,22,8723,1227,7629,1119,1094,431,4230,1169,3110,806,2069,708,0,267,2069,708,1808,668,261,290,1041,473,511,323,117,212,117,212,0,267,394,265,1649,603,67,112,55,109,12,22,1582,602,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,223040,2577,105768,1743,7850,1046,1765,679,0,277,1765,679,1334,572,431,335,6085,924,8325,933,5856,991,0,277,5856,991,5009,871,847,414,2469,756,66481,1475,61311,1773,308,254,61003,1807,59269,2014,1734,694,5170,1023,13032,589,10575,868,0,277,10575,868,10288,860,287,211,2457,853,4169,797,1420,495,1373,483,47,80,2749,767,5911,827,1373,520,1373,520,0,277,4538,651,117272,1632,6875,948,2893,605,0,277,2893,605,2625,599,268,251,3982,831,8558,799,6141,931,39,66,6102,937,5843,933,259,207,2417,770,74504,1151,53462,2111,78,105,53384,2115,51353,2120,2031,754,21042,1811,14413,779,8999,841,0,277,8999,841,8601,831,398,319,5414,1047,4853,943,1687,572,1687,572,0,277,3166,810,8069,857,760,442,629,360,131,194,7309,894,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,247107,2712,120887,1903,8403,1266,2011,683,0,277,2011,683,1705,648,306,314,6392,1201,13409,1455,8427,1494,0,277,8427,1494,7571,1433,856,550,4982,1168,79706,1676,70348,2372,190,223,70158,2387,68200,2377,1958,708,9358,2130,10378,689,7276,813,0,277,7276,813,6655,892,621,418,3102,868,3121,775,1260,510,1196,503,64,109,1861,651,5870,861,379,201,379,201,0,277,5491,843,126220,1707,9540,1414,4351,1059,0,277,4351,1059,3592,942,759,453,5189,1066,13384,1442,6770,1178,0,277,6770,1178,6007,1089,763,446,6614,1276,81298,1489,59523,2280,0,277,59523,2280,56585,2453,2938,955,21775,2071,11241,658,6688,1021,0,277,6688,1021,5902,963,786,450,4553,867,3960,797,642,394,440,268,202,308,3318,814,6797,850,468,323,468,323,0,277,6329,808,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,185002,2437,91011,1710,6367,983,2491,746,0,235,2491,746,1272,488,1219,563,3876,789,9679,1286,6779,1084,47,81,6732,1090,5947,1109,785,406,2900,785,60973,1580,54776,2007,0,235,54776,2007,53233,2115,1543,539,6197,1226,7916,506,6358,568,0,235,6358,568,6169,583,189,155,1558,476,2540,590,1070,494,1070,494,0,235,1470,431,3536,622,330,233,330,233,0,235,3206,619,93991,1693,6364,1066,2054,655,0,235,2054,655,1903,605,151,231,4310,903,7719,965,3971,872,0,235,3971,872,3380,789,591,382,3748,767,62025,1383,38490,2162,0,235,38490,2162,35911,2089,2579,698,23535,2081,10064,605,5536,697,0,235,5536,697,5032,729,504,370,4528,800,2846,714,881,394,881,394,0,235,1965,669,4973,818,143,160,143,160,0,235,4830,822,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,129148,2161,62969,1383,6508,817,3299,819,0,208,3299,819,2596,762,703,395,3209,648,6612,827,4165,831,0,208,4165,831,3649,753,516,308,2447,641,41577,1263,36570,1456,60,86,36510,1461,35350,1509,1160,495,5007,931,4693,447,2857,661,0,208,2857,661,2664,667,193,168,1836,500,1376,448,394,300,394,300,0,208,982,399,2203,541,143,143,143,143,0,208,2060,532,66179,1531,5938,687,2579,606,0,208,2579,606,1939,569,640,312,3359,762,6900,727,4493,570,0,208,4493,570,4263,591,230,155,2407,676,43467,1323,30861,1919,0,208,30861,1919,30144,1890,717,349,12606,1643,5287,572,3326,725,0,208,3326,725,3142,729,184,180,1961,595,1981,508,441,296,441,296,0,208,1540,479,2606,603,81,139,81,139,0,208,2525,587,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,66634,1974,32673,1409,2929,775,923,482,0,253,923,482,614,415,309,242,2006,653,3611,737,1999,724,0,253,1999,724,1854,636,145,202,1612,524,20780,1539,18346,1551,213,242,18133,1547,17341,1582,792,494,2434,610,3170,482,2732,480,0,253,2732,480,2585,516,147,213,438,273,494,356,167,172,167,172,0,253,327,313,1689,491,212,171,212,171,0,253,1477,464,33961,1358,1650,585,670,358,56,93,614,348,441,298,173,132,980,446,3697,787,2644,876,0,253,2644,876,2343,845,301,241,1053,404,22159,1053,15732,1175,0,253,15732,1175,15195,1174,537,299,6427,1165,4151,629,2583,715,0,253,2583,715,2583,715,0,253,1568,512,889,344,365,265,355,264,10,19,524,316,1415,483,0,253,0,253,0,253,1415,483,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
