GEO_ID,B23002I_001E,B23002I_001M,B23002I_002E,B23002I_002M,B23002I_003E,B23002I_003M,B23002I_004E,B23002I_004M,B23002I_005E,B23002I_005M,B23002I_006E,B23002I_006M,B23002I_007E,B23002I_007M,B23002I_008E,B23002I_008M,B23002I_009E,B23002I_009M,B23002I_010E,B23002I_010M,B23002I_011E,B23002I_011M,B23002I_012E,B23002I_012M,B23002I_013E,B23002I_013M,B23002I_014E,B23002I_014M,B23002I_015E,B23002I_015M,B23002I_016E,B23002I_016M,B23002I_017E,B23002I_017M,B23002I_018E,B23002I_018M,B23002I_019E,B23002I_019M,B23002I_020E,B23002I_020M,B23002I_021E,B23002I_021M,B23002I_022E,B23002I_022M,B23002I_023E,B23002I_023M,B23002I_024E,B23002I_024M,B23002I_025E,B23002I_025M,B23002I_026E,B23002I_026M,B23002I_027E,B23002I_027M,B23002I_028E,B23002I_028M,B23002I_029E,B23002I_029M,B23002I_030E,B23002I_030M,B23002I_031E,B23002I_031M,B23002I_032E,B23002I_032M,B23002I_033E,B23002I_033M,B23002I_034E,B23002I_034M,B23002I_035E,B23002I_035M,B23002I_036E,B23002I_036M,B23002I_037E,B23002I_037M,B23002I_038E,B23002I_038M,B23002I_039E,B23002I_039M,B23002I_040E,B23002I_040M,B23002I_041E,B23002I_041M,B23002I_042E,B23002I_042M,B23002I_043E,B23002I_043M,B23002I_044E,B23002I_044M,B23002I_045E,B23002I_045M,B23002I_046E,B23002I_046M,B23002I_047E,B23002I_047M,B23002I_048E,B23002I_048M,B23002I_049E,B23002I_049M,B23002I_050E,B23002I_050M,B23002I_051E,B23002I_051M,B23002I_052E,B23002I_052M,B23002I_053E,B23002I_053M,B23002I_054E,B23002I_054M,B23002I_055E,B23002I_055M,B23002I_056E,B23002I_056M,B23002I_057E,B23002I_057M,B23002I_058E,B23002I_058M,B23002I_059E,B23002I_059M,B23002I_060E,B23002I_060M,B23002I_061E,B23002I_061M,B23002I_062E,B23002I_062M,B23002I_063E,B23002I_063M,B23002I_064E,B23002I_064M,B23002I_065E,B23002I_065M,B23002I_066E,B23002I_066M,B23002I_067E,B23002I_067M,B23002I_068E,B23002I_068M,B23002I_069E,B23002I_069M,B23002I_070E,B23002I_070M,B23002I_071E,B23002I_071M,B23002I_072E,B23002I_072M,B23002I_073E,B23002I_073M,B23002I_074E,B23002I_074M,B23002I_075E,B23002I_075M,B23002I_076E,B23002I_076M,B23002I_077E,B23002I_077M,B23002I_078E,B23002I_078M,B23002I_079E,B23002I_079M,NAME,B23002I_001MA,B23002I_001EA,B23002I_002EA,B23002I_002MA,B23002I_003EA,B23002I_003MA,B23002I_004EA,B23002I_004MA,B23002I_005EA,B23002I_005MA,B23002I_006MA,B23002I_006EA,B23002I_007EA,B23002I_007MA,B23002I_008EA,B23002I_008MA,B23002I_009EA,B23002I_009MA,B23002I_010EA,B23002I_010MA,B23002I_011EA,B23002I_011MA,B23002I_012MA,B23002I_012EA,B23002I_013EA,B23002I_013MA,B23002I_014EA,B23002I_014MA,B23002I_015EA,B23002I_015MA,B23002I_016EA,B23002I_016MA,B23002I_017MA,B23002I_017EA,B23002I_018EA,B23002I_018MA,B23002I_019EA,B23002I_019MA,B23002I_020EA,B23002I_020MA,B23002I_021EA,B23002I_021MA,B23002I_022EA,B23002I_022MA,B23002I_023MA,B23002I_023EA,B23002I_024MA,B23002I_024EA,B23002I_025MA,B23002I_025EA,B23002I_026EA,B23002I_026MA,B23002I_027EA,B23002I_027MA,B23002I_028EA,B23002I_028MA,B23002I_029EA,B23002I_029MA,B23002I_030MA,B23002I_030EA,B23002I_031MA,B23002I_031EA,B23002I_032EA,B23002I_032MA,B23002I_033EA,B23002I_033MA,B23002I_034EA,B23002I_034MA,B23002I_035MA,B23002I_035EA,B23002I_036MA,B23002I_036EA,B23002I_037EA,B23002I_037MA,B23002I_038EA,B23002I_038MA,B23002I_039EA,B23002I_039MA,B23002I_040MA,B23002I_040EA,B23002I_041MA,B23002I_041EA,B23002I_042EA,B23002I_042MA,B23002I_043EA,B23002I_043MA,B23002I_044EA,B23002I_044MA,B23002I_045MA,B23002I_045EA,B23002I_046MA,B23002I_046EA,B23002I_047EA,B23002I_047MA,B23002I_048EA,B23002I_048MA,B23002I_049EA,B23002I_049MA,B23002I_050MA,B23002I_050EA,B23002I_051MA,B23002I_051EA,B23002I_052EA,B23002I_052MA,B23002I_053EA,B23002I_053MA,B23002I_054EA,B23002I_054MA,B23002I_055EA,B23002I_055MA,B23002I_056MA,B23002I_056EA,B23002I_057EA,B23002I_057MA,B23002I_058EA,B23002I_058MA,B23002I_059EA,B23002I_059MA,B23002I_060EA,B23002I_060MA,B23002I_061MA,B23002I_061EA,B23002I_062EA,B23002I_062MA,B23002I_063EA,B23002I_063MA,B23002I_064EA,B23002I_064MA,B23002I_065EA,B23002I_065MA,B23002I_066EA,B23002I_066MA,B23002I_067MA,B23002I_067EA,B23002I_068EA,B23002I_068MA,B23002I_069EA,B23002I_069MA,B23002I_070EA,B23002I_070MA,B23002I_071EA,B23002I_071MA,B23002I_072MA,B23002I_072EA,B23002I_073MA,B23002I_073EA,B23002I_074MA,B23002I_074EA,B23002I_075MA,B23002I_075EA,B23002I_076EA,B23002I_076MA,B23002I_077EA,B23002I_077MA,B23002I_078EA,B23002I_078MA,B23002I_079EA,B23002I_079MA,state
0400000US13,467566,2901,280666,3382,21676,2052,13058,1861,1003,542,12055,1847,10163,1664,1892,801,8618,1520,38611,2426,35704,2420,1753,651,33951,2465,33029,2385,922,425,2907,802,202797,2836,188247,3486,1994,745,186253,3502,180416,4362,5837,1712,14550,2206,11935,1453,9370,1445,0,292,9370,1445,8985,1543,385,387,2565,906,1959,843,1294,687,1110,690,184,192,665,469,3688,926,527,411,191,207,336,407,3161,841,186900,2281,17012,1895,5681,1172,20,33,5661,1169,4753,1097,908,338,11331,1513,24483,2107,12807,1632,61,101,12746,1634,11344,1555,1402,577,11676,1916,128127,2320,78467,3232,150,154,78317,3246,70393,3177,7924,1666,49660,3148,9189,1002,4713,846,0,292,4713,846,4574,854,139,182,4476,999,3363,882,831,450,831,450,0,292,2532,904,4726,1002,480,299,480,299,0,292,4246,1042,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,67063,432,34704,442,2901,439,1706,542,234,212,1472,587,1104,518,368,256,1195,452,5847,406,5023,585,1339,530,3684,730,3156,716,528,395,824,526,21299,333,18677,851,1751,691,16926,1073,15899,1136,1027,586,2622,747,2599,321,1966,404,0,267,1966,404,1845,449,121,200,633,235,771,264,249,235,249,235,0,267,522,281,1287,282,223,211,223,211,0,267,1064,301,32359,485,3572,474,1677,586,74,122,1603,593,1333,559,270,207,1895,542,3591,432,2609,584,86,142,2523,590,2412,587,111,131,982,455,19813,506,14623,1061,217,210,14406,1079,13097,1108,1309,507,5190,912,2954,403,1448,462,0,267,1448,462,1389,460,59,97,1506,441,662,365,124,149,124,149,0,267,538,298,1767,441,102,160,102,160,0,267,1665,519,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,89754,940,48852,1075,5992,1142,3092,968,0,253,3092,968,2351,848,741,469,2900,794,6569,1117,5570,1026,184,223,5386,1004,4987,970,399,224,999,506,31278,900,27837,1097,208,259,27629,1102,26262,1206,1367,500,3441,670,2774,534,2163,554,0,253,2163,554,2092,577,71,119,611,324,1044,383,571,271,523,243,48,70,473,295,1195,369,170,156,170,156,0,253,1025,367,40902,1069,5043,949,2655,733,0,253,2655,733,2317,706,338,246,2388,639,5477,904,2535,868,0,253,2535,868,1791,605,744,566,2942,1022,25337,1033,16795,1297,0,253,16795,1297,15022,1270,1773,546,8542,1378,2545,585,974,339,0,253,974,339,941,340,33,71,1571,463,986,581,253,174,253,174,0,253,733,517,1514,523,0,253,0,253,0,253,1514,523,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1289371,2724,693002,2372,62411,2124,30070,2066,0,261,30070,2066,22036,1976,8034,1554,32341,2180,89652,1515,75370,2307,673,470,74697,2335,67189,2505,7508,1409,14282,1805,460935,1934,419723,3635,1014,458,418709,3519,399637,4032,19072,2204,41212,3127,47801,992,34310,1981,0,261,34310,1981,32839,1955,1471,526,13491,2023,12411,1302,4115,1051,3597,1008,518,361,8296,1280,19792,1458,1953,776,1953,776,0,261,17839,1409,596369,2173,57602,2226,23621,2171,406,420,23215,2237,16705,1775,6510,1373,33981,2292,73776,1410,48601,2634,33,62,48568,2636,42019,2763,6549,1661,25175,2532,377651,1585,250653,5215,122,125,250531,5236,230513,5266,20018,2599,126998,5338,47665,890,21217,2056,0,261,21217,2056,19948,2090,1269,550,26448,1864,12589,1482,2386,859,1913,705,473,467,10203,1447,27086,1661,1000,447,1000,447,0,261,26086,1637,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,201711,2329,112046,1739,10612,1182,6543,1140,0,263,6543,1140,5103,1170,1440,583,4069,972,16379,1281,13814,1323,48,76,13766,1328,12274,1327,1492,554,2565,733,73881,1783,67675,2011,98,122,67577,2006,63791,2280,3786,1050,6206,1118,7075,874,5143,1005,0,263,5143,1005,4749,886,394,366,1932,532,1675,392,568,362,568,362,0,263,1107,291,2424,465,181,173,181,173,0,263,2243,493,89665,1933,8548,1546,3545,987,60,101,3485,977,2916,917,569,348,5003,1195,12591,1551,9074,1175,0,263,9074,1175,7605,1114,1469,790,3517,1108,57390,1775,38957,2005,61,108,38896,1993,35053,1778,3843,916,18433,1839,6075,812,3105,766,0,263,3105,766,3061,753,44,73,2970,687,1584,671,305,330,305,330,0,263,1279,589,3477,730,348,271,348,271,0,263,3129,658,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,72580,1457,40688,1546,5687,1099,3273,882,0,221,3273,882,2006,539,1267,712,2414,701,5788,993,4944,974,0,221,4944,974,4211,917,733,369,844,381,25501,1221,23358,1470,0,221,23358,1470,21881,1435,1477,684,2143,763,2255,635,1414,454,0,221,1414,454,1414,454,0,221,841,494,434,293,57,63,57,63,0,221,377,290,1023,475,114,156,114,156,0,221,909,441,31892,1150,4192,709,2012,518,0,221,2012,518,1654,490,358,190,2180,580,4010,907,2657,755,35,77,2622,752,2477,768,145,188,1353,545,20812,899,15497,1114,15,27,15482,1112,13616,1276,1866,752,5315,905,1345,438,779,297,0,221,779,297,779,297,0,221,566,324,733,332,104,94,104,94,0,221,629,316,800,319,0,221,0,221,0,221,800,319,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,155934,1114,84824,1392,9927,1350,5355,1231,17,28,5338,1227,4190,1138,1148,546,4572,958,12698,1114,11405,1099,371,313,11034,1068,10485,1095,549,326,1293,450,53873,1776,49264,1721,613,450,48651,1686,46330,1838,2321,1071,4609,787,4894,674,3427,651,0,237,3427,651,3236,653,191,202,1467,449,1365,505,456,261,456,261,0,237,909,443,2067,578,421,293,421,293,0,237,1646,502,71110,1234,7055,1221,4396,1012,0,237,4396,1012,3926,1014,470,289,2659,787,8792,1261,6178,1275,150,192,6028,1238,5543,1210,485,336,2614,691,45635,1695,32022,2128,0,237,32022,2128,29644,1957,2378,749,13613,1721,5299,792,3112,853,0,237,3112,853,3072,856,40,68,2187,623,1106,461,287,240,287,240,0,237,819,371,3223,732,246,229,246,229,0,237,2977,674,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,58248,2690,37587,2354,3660,959,2275,804,0,267,2275,804,2180,808,95,119,1385,464,5684,1142,4710,984,476,251,4234,949,3960,966,274,175,974,432,25939,1655,22730,1583,713,634,22017,1366,20989,1468,1028,546,3209,945,1329,516,1011,456,0,267,1011,456,917,463,94,154,318,261,268,197,0,267,0,267,0,267,268,197,707,347,54,81,54,81,0,267,653,355,20661,1198,1630,538,616,316,0,267,616,316,430,289,186,136,1014,422,2518,500,1481,397,10,17,1471,396,1226,382,245,197,1037,451,13399,938,8307,1038,145,187,8162,1039,7070,1090,1092,597,5092,1004,1749,577,934,438,0,267,934,438,934,438,0,267,815,382,819,454,80,202,80,202,0,267,739,422,546,361,0,267,0,267,0,267,546,361,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,95031,2037,50885,2087,4537,1230,2868,973,141,234,2727,900,2542,885,185,300,1669,752,6265,882,5603,899,169,194,5434,882,5063,866,371,312,662,276,30955,1898,27237,2144,155,199,27082,2164,25913,2137,1169,538,3718,891,4535,768,3567,753,0,267,3567,753,3319,787,248,249,968,377,1419,511,431,275,431,275,0,267,988,472,3174,776,649,427,583,431,66,116,2525,662,44146,1677,3282,972,1485,640,0,267,1485,640,887,502,598,385,1797,784,5411,1082,3168,940,0,267,3168,940,2974,889,194,234,2243,846,23653,1378,16263,1949,0,267,16263,1949,14978,1893,1285,561,7390,1541,5368,797,3295,643,0,267,3295,643,2941,762,354,341,2073,764,1838,633,362,281,362,281,0,267,1476,650,4594,1046,654,559,654,559,0,267,3940,854,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,241267,1637,128040,1448,10504,831,5128,906,0,277,5128,906,4771,909,357,253,5376,1075,15509,723,13009,1137,255,227,12754,1136,11866,1180,888,471,2500,892,89096,1267,81840,1954,1331,665,80509,1954,77310,2147,3199,1210,7256,1398,7848,525,7010,705,0,277,7010,705,5899,890,1111,638,838,403,2116,547,1292,518,1214,507,78,134,824,522,2967,554,729,481,729,481,0,277,2238,589,113227,1222,9734,1127,4076,1301,88,127,3988,1260,2858,950,1130,723,5658,1141,13553,982,8509,1240,45,66,8464,1252,7992,1281,472,320,5044,1116,72722,1217,56126,1964,227,255,55899,1913,51937,2023,3962,1249,16596,1881,9077,554,7022,646,0,277,7022,646,6928,661,94,152,2055,607,3047,863,1026,601,987,603,39,64,2021,710,5094,788,437,279,437,279,0,277,4657,777,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,362244,1246,178327,1377,19021,1422,9389,1580,0,277,9389,1580,6762,1169,2627,861,9632,1062,26855,1329,21247,1876,177,299,21070,1860,18401,1932,2669,929,5608,1556,111767,1163,91351,2691,110,145,91241,2662,85557,2844,5684,1432,20416,2429,12253,450,7109,930,0,277,7109,930,6614,994,495,381,5144,914,3476,852,942,504,942,504,0,277,2534,866,4955,809,222,253,222,253,0,277,4733,831,183917,1354,18839,1005,8269,1206,0,277,8269,1206,6491,1141,1778,709,10570,1218,23368,727,16766,1229,0,277,16766,1229,13356,1380,3410,812,6602,1110,113781,993,81719,2960,106,131,81613,2962,75310,3119,6303,1492,32062,2964,15445,670,6287,852,0,277,6287,852,5863,895,424,265,9158,996,5519,851,779,380,728,369,51,81,4740,761,6965,968,97,153,97,153,0,277,6868,983,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,267752,1786,142186,1749,14983,1666,7111,1098,0,235,7111,1098,5464,859,1647,679,7872,1274,17384,1329,13935,1249,51,88,13884,1248,12217,1194,1667,608,3449,928,91565,1672,79367,2054,114,122,79253,2030,70362,1972,8891,1660,12198,1854,11341,930,6205,1082,0,235,6205,1082,5710,1108,495,259,5136,896,2214,522,790,372,750,376,40,62,1424,419,4699,674,569,350,569,350,0,235,4130,677,125566,1701,13310,1581,6197,1320,0,235,6197,1320,4407,1114,1790,681,7113,1134,15336,1338,10046,1261,34,63,10012,1258,8907,1227,1105,443,5290,935,77974,1621,52474,2597,236,286,52238,2578,46901,2655,5337,1277,25500,2189,10346,837,5717,945,0,235,5717,945,5314,946,403,250,4629,896,2281,504,366,183,326,174,40,61,1915,486,6319,792,535,270,535,270,0,235,5784,749,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,127912,1071,70651,1060,6564,987,3657,760,0,208,3657,760,2533,621,1124,579,2907,682,10250,957,8782,906,0,208,8782,906,8365,850,417,235,1468,558,48454,1173,43877,1333,0,208,43877,1333,41082,1496,2795,974,4577,801,3120,774,2231,779,0,208,2231,779,2231,779,0,208,889,479,872,425,425,322,384,322,41,66,447,275,1391,580,476,373,431,367,45,74,915,465,57261,1087,5872,1012,2396,714,0,208,2396,714,1511,539,885,471,3476,775,7464,944,4983,990,0,208,4983,990,4337,973,646,369,2481,783,37574,1212,25894,1768,0,208,25894,1768,24482,1732,1412,566,11680,1559,3347,529,1741,545,0,208,1741,545,1612,505,129,187,1606,479,1431,515,414,350,414,350,0,208,1017,418,1573,492,276,208,276,208,0,208,1297,500,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,33332,2199,20142,2294,1548,646,892,539,45,77,847,542,762,516,85,151,656,344,3965,1140,3360,931,246,235,3114,938,3037,935,77,127,605,417,12823,1593,10607,1498,0,283,10607,1498,10348,1539,259,215,2216,572,1131,689,848,607,0,283,848,607,848,607,0,283,283,277,154,217,92,124,92,124,0,283,62,148,521,332,129,165,129,165,0,283,392,275,13190,1441,1210,521,745,414,0,283,745,414,445,276,300,312,465,341,2298,771,1303,483,233,128,1070,490,753,449,317,259,995,580,8023,1328,5664,1262,233,130,5431,1264,4920,1224,511,403,2359,713,621,356,290,210,0,283,290,210,290,210,0,283,331,248,441,425,119,230,0,283,119,230,322,338,597,320,0,283,0,283,0,283,597,320,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
