GEO_ID,B21001C_001E,B21001C_001M,B21001C_002E,B21001C_002M,B21001C_003E,B21001C_003M,B21001C_004E,B21001C_004M,B21001C_005E,B21001C_005M,B21001C_006E,B21001C_006M,B21001C_007E,B21001C_007M,B21001C_008E,B21001C_008M,B21001C_009E,B21001C_009M,B21001C_010E,B21001C_010M,B21001C_011E,B21001C_011M,B21001C_012E,B21001C_012M,B21001C_013E,B21001C_013M,B21001C_014E,B21001C_014M,B21001C_015E,B21001C_015M,B21001C_016E,B21001C_016M,B21001C_017E,B21001C_017M,B21001C_018E,B21001C_018M,B21001C_019E,B21001C_019M,B21001C_020E,B21001C_020M,B21001C_021E,B21001C_021M,B21001C_022E,B21001C_022M,B21001C_023E,B21001C_023M,B21001C_024E,B21001C_024M,B21001C_025E,B21001C_025M,B21001C_026E,B21001C_026M,B21001C_027E,B21001C_027M,B21001C_028E,B21001C_028M,B21001C_029E,B21001C_029M,B21001C_030E,B21001C_030M,B21001C_031E,B21001C_031M,B21001C_032E,B21001C_032M,B21001C_033E,B21001C_033M,NAME,B21001C_001MA,B21001C_001EA,B21001C_002EA,B21001C_002MA,B21001C_003MA,B21001C_003EA,B21001C_004MA,B21001C_004EA,B21001C_005MA,B21001C_005EA,B21001C_006MA,B21001C_006EA,B21001C_007EA,B21001C_007MA,B21001C_008EA,B21001C_008MA,B21001C_009EA,B21001C_009MA,B21001C_010MA,B21001C_010EA,B21001C_011MA,B21001C_011EA,B21001C_012EA,B21001C_012MA,B21001C_013EA,B21001C_013MA,B21001C_014EA,B21001C_014MA,B21001C_015MA,B21001C_015EA,B21001C_016MA,B21001C_016EA,B21001C_017EA,B21001C_017MA,B21001C_018EA,B21001C_018MA,B21001C_019EA,B21001C_019MA,B21001C_020EA,B21001C_020MA,B21001C_021MA,B21001C_021EA,B21001C_022MA,B21001C_022EA,B21001C_023EA,B21001C_023MA,B21001C_024EA,B21001C_024MA,B21001C_025EA,B21001C_025MA,B21001C_026MA,B21001C_026EA,B21001C_027MA,B21001C_027EA,B21001C_028EA,B21001C_028MA,B21001C_029EA,B21001C_029MA,B21001C_030EA,B21001C_030MA,B21001C_031EA,B21001C_031MA,B21001C_032MA,B21001C_032EA,B21001C_033MA,B21001C_033EA,state
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,17801,1451,8442,1220,2577,561,132,190,2445,548,4462,1091,1155,696,3307,882,856,404,231,173,625,347,255,147,160,109,95,106,292,274,119,111,173,217,9359,1052,3244,779,0,237,3244,779,3954,774,56,74,3898,767,1187,428,122,144,1065,410,349,188,0,237,349,188,625,310,0,237,625,310,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,16848,1497,8167,1226,3221,770,510,459,2711,728,3064,861,591,232,2473,785,1157,579,327,246,830,529,552,290,105,104,447,291,173,151,161,148,12,19,8681,1075,3280,905,294,377,2986,783,3491,1046,261,241,3230,1022,1270,534,24,41,1246,532,203,156,0,267,203,156,437,247,0,267,437,247,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,9550,1342,4993,898,1290,601,212,236,1078,548,2272,595,299,208,1973,524,794,320,333,259,461,245,358,248,211,170,147,175,279,245,279,245,0,277,4557,845,1264,416,0,277,1264,416,2137,588,140,177,1997,617,562,394,0,277,562,394,279,159,0,277,279,159,315,226,43,74,272,212,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,12050,1891,5489,1079,2222,719,563,406,1659,650,1960,669,477,299,1483,617,788,479,283,224,505,364,214,287,214,287,0,277,305,261,205,225,100,130,6561,1661,2574,1095,0,277,2574,1095,2017,664,0,277,2017,664,794,499,0,277,794,499,462,350,0,277,462,350,714,504,0,277,714,504,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,38461,2350,19329,1763,6420,1168,47,81,6373,1143,9352,1205,1433,529,7919,1135,2129,526,706,311,1423,449,825,275,276,164,549,211,603,301,500,258,103,146,19132,1511,6574,987,0,235,6574,987,7670,1042,188,145,7482,1014,3080,597,28,35,3052,594,959,376,0,235,959,376,849,346,0,235,849,346,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,36004,1626,18038,1090,7613,731,347,266,7266,697,7480,924,2152,695,5328,808,1845,430,1302,365,543,253,775,292,541,271,234,165,325,202,281,207,44,49,17966,1138,6015,866,25,42,5990,870,7930,750,324,229,7606,838,2148,576,12,24,2136,582,1273,391,0,208,1273,391,600,261,0,208,600,261,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,16158,1640,7944,1088,2836,620,173,135,2663,615,3144,749,686,356,2458,687,1033,455,540,348,493,266,771,302,437,200,334,213,160,150,146,139,14,28,8214,1179,2184,588,24,42,2160,590,3881,998,0,253,3881,998,1255,505,14,26,1241,500,334,200,0,253,334,200,560,264,0,253,560,264,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,38816,1920,19019,1232,8193,940,394,259,7799,924,6528,855,1137,542,5391,786,2049,553,854,343,1195,516,1658,591,687,360,971,602,591,327,365,236,226,220,19797,1455,8267,1099,48,87,8219,1098,7827,891,170,178,7657,928,1734,593,0,228,1734,593,1563,488,62,88,1501,476,406,259,130,156,276,193,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,9200,1111,4422,687,1770,465,62,72,1708,473,1913,552,282,183,1631,533,439,188,290,147,149,136,162,133,121,117,41,66,138,172,138,172,0,213,4778,799,1953,624,0,213,1953,624,2148,436,11,26,2137,436,293,177,0,213,293,177,255,180,0,213,255,180,129,121,0,213,129,121,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,22559,1612,10501,1112,3092,743,135,167,2957,722,4255,873,1292,605,2963,724,1639,566,1081,530,558,287,965,288,663,277,302,181,550,529,497,521,53,72,12058,1111,4315,874,0,292,4315,874,4361,721,204,189,4157,706,1973,501,56,84,1917,505,796,371,0,292,796,371,613,277,0,292,613,277,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,13834,2624,6766,1714,3097,1304,0,273,3097,1304,2133,999,135,124,1998,989,767,345,208,148,559,303,212,274,10,19,202,276,557,387,260,219,297,330,7068,1378,2744,926,76,134,2668,912,2416,669,0,273,2416,669,836,507,0,273,836,507,336,237,0,273,336,237,736,433,0,273,736,433,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,126954,2437,59106,1700,26551,1250,914,510,25637,1280,21525,1103,2780,816,18745,1402,6296,551,2768,602,3528,603,2608,588,981,399,1627,443,2126,468,867,349,1259,404,67848,1597,26665,1029,156,189,26509,1019,25679,1090,589,428,25090,1118,7296,782,124,142,7172,779,4264,830,0,279,4264,830,3944,724,0,279,3944,724,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,47017,3308,22472,2216,7870,1512,253,298,7617,1430,9488,1557,1582,688,7906,1388,2607,739,1158,417,1449,588,1993,678,957,482,1036,554,514,305,489,303,25,39,24545,2143,8288,1483,0,269,8288,1483,10066,1373,593,441,9473,1385,3497,783,70,116,3427,773,1606,536,0,269,1606,536,1088,431,0,269,1088,431,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,70584,2420,33936,1831,11849,1345,687,527,11162,1227,14563,1314,2326,689,12237,1349,3908,513,1078,452,2830,579,2625,562,879,436,1746,529,991,418,399,282,592,285,36648,1400,12062,1142,171,150,11891,1144,13964,1111,182,159,13782,1089,5008,658,0,281,5008,658,3128,590,48,88,3080,602,2486,552,22,41,2464,552,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,21282,1111,9861,795,4197,604,343,323,3854,610,4026,612,677,331,3349,643,1041,327,387,248,654,281,435,123,170,98,265,94,162,199,162,199,0,200,11421,1129,3845,782,35,60,3810,790,5199,1053,52,68,5147,1055,1323,478,182,311,1141,369,533,192,0,200,533,192,521,243,82,99,439,241,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,17878,1672,8447,1137,2855,657,159,199,2696,622,3087,792,837,372,2250,684,1884,713,1041,514,843,515,485,246,235,175,250,197,136,112,95,90,41,67,9431,1186,2185,703,0,261,2185,703,4314,897,182,167,4132,885,1539,530,0,261,1539,530,1101,435,0,261,1101,435,292,197,44,73,248,182,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,167185,4621,80128,2854,30910,2067,742,352,30168,2116,30783,1912,4273,852,26510,1623,9523,901,4189,676,5334,740,5950,791,2792,602,3158,614,2962,657,1850,555,1112,411,87057,2956,32393,1919,59,105,32334,1911,31482,1937,834,385,30648,1926,11535,923,222,266,11313,941,6607,887,66,109,6541,910,5040,744,126,155,4914,700,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46188,5602,25388,4189,11467,2713,228,262,11239,2733,9964,2160,1226,421,8738,2096,2659,881,1047,495,1612,725,702,413,524,370,178,156,596,305,521,301,75,122,20800,2204,8200,1519,43,76,8157,1521,8746,1325,123,143,8623,1290,1999,547,34,61,1965,545,1145,465,0,269,1145,465,710,431,100,170,610,400,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,13268,1547,6086,1188,2200,862,82,107,2118,843,1968,613,395,209,1573,545,858,377,346,210,512,300,609,371,430,310,179,151,451,276,193,176,258,225,7182,1153,1935,806,0,240,1935,806,3601,828,42,74,3559,825,861,421,0,240,861,421,388,335,0,240,388,335,397,309,0,240,397,309,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
