GEO_ID,B21001D_001E,B21001D_001M,B21001D_002E,B21001D_002M,B21001D_003E,B21001D_003M,B21001D_004E,B21001D_004M,B21001D_005E,B21001D_005M,B21001D_006E,B21001D_006M,B21001D_007E,B21001D_007M,B21001D_008E,B21001D_008M,B21001D_009E,B21001D_009M,B21001D_010E,B21001D_010M,B21001D_011E,B21001D_011M,B21001D_012E,B21001D_012M,B21001D_013E,B21001D_013M,B21001D_014E,B21001D_014M,B21001D_015E,B21001D_015M,B21001D_016E,B21001D_016M,B21001D_017E,B21001D_017M,B21001D_018E,B21001D_018M,B21001D_019E,B21001D_019M,B21001D_020E,B21001D_020M,B21001D_021E,B21001D_021M,B21001D_022E,B21001D_022M,B21001D_023E,B21001D_023M,B21001D_024E,B21001D_024M,B21001D_025E,B21001D_025M,B21001D_026E,B21001D_026M,B21001D_027E,B21001D_027M,B21001D_028E,B21001D_028M,B21001D_029E,B21001D_029M,B21001D_030E,B21001D_030M,B21001D_031E,B21001D_031M,B21001D_032E,B21001D_032M,B21001D_033E,B21001D_033M,NAME,B21001D_001EA,B21001D_001MA,B21001D_002EA,B21001D_002MA,B21001D_003EA,B21001D_003MA,B21001D_004MA,B21001D_004EA,B21001D_005MA,B21001D_005EA,B21001D_006EA,B21001D_006MA,B21001D_007EA,B21001D_007MA,B21001D_008EA,B21001D_008MA,B21001D_009MA,B21001D_009EA,B21001D_010EA,B21001D_010MA,B21001D_011MA,B21001D_011EA,B21001D_012MA,B21001D_012EA,B21001D_013EA,B21001D_013MA,B21001D_014MA,B21001D_014EA,B21001D_015MA,B21001D_015EA,B21001D_016MA,B21001D_016EA,B21001D_017MA,B21001D_017EA,B21001D_018EA,B21001D_018MA,B21001D_019EA,B21001D_019MA,B21001D_020MA,B21001D_020EA,B21001D_021MA,B21001D_021EA,B21001D_022MA,B21001D_022EA,B21001D_023MA,B21001D_023EA,B21001D_024EA,B21001D_024MA,B21001D_025MA,B21001D_025EA,B21001D_026MA,B21001D_026EA,B21001D_027MA,B21001D_027EA,B21001D_028MA,B21001D_028EA,B21001D_029EA,B21001D_029MA,B21001D_030EA,B21001D_030MA,B21001D_031EA,B21001D_031MA,B21001D_032MA,B21001D_032EA,B21001D_033MA,B21001D_033EA,state
0400000US26,179144,2315,88039,1728,37101,1461,332,220,36769,1517,36946,1036,1156,500,35790,1075,7916,506,317,221,7599,515,4161,489,586,369,3575,542,1915,481,198,138,1717,469,91105,1581,36975,1253,54,90,36921,1252,36247,1076,78,104,36169,1068,10064,605,39,64,10025,602,4436,683,0,235,4436,683,3383,698,0,235,3383,698,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,122611,1986,59659,1302,26796,1262,589,429,26207,1323,24591,1079,344,261,24247,1102,4693,447,610,309,4083,519,2192,386,129,142,2063,375,1387,398,572,318,815,294,62952,1439,29380,1120,0,208,29380,1120,23698,764,35,47,23663,762,5287,572,0,208,5287,572,2721,456,22,37,2699,456,1866,482,47,78,1819,478,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,17209,1458,7644,1217,3518,1013,0,283,3518,1013,2719,821,314,289,2405,814,662,377,125,170,537,341,566,249,154,162,412,232,179,193,96,160,83,108,9565,1291,3428,975,0,283,3428,975,3903,837,0,283,3903,837,884,454,0,283,884,454,673,315,0,283,673,315,677,470,0,283,677,470,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,63995,1893,31061,1327,13966,1375,431,339,13535,1291,11742,1058,471,374,11271,1016,3170,482,77,80,3093,485,1198,478,303,243,895,405,985,421,344,217,641,329,32934,1273,13235,1093,146,146,13089,1080,13244,1246,27,50,13217,1247,4151,629,0,253,4151,629,1611,417,0,253,1611,417,693,330,0,253,693,330,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,22591,968,11201,777,5668,549,208,252,5460,566,3462,535,252,187,3210,501,1546,573,147,148,1399,565,337,275,0,213,337,275,188,182,156,181,32,40,11390,711,5260,502,0,213,5260,502,3807,445,48,83,3759,442,1432,518,0,213,1432,518,513,282,0,213,513,282,378,270,0,213,378,270,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,116679,1750,52331,1283,16393,772,844,469,15549,843,22159,893,2170,769,19989,1078,7330,187,1380,479,5950,496,4314,370,1105,381,3209,461,2135,209,730,354,1405,408,64348,1385,17968,804,351,324,17617,824,27398,989,187,231,27211,1049,10139,418,51,84,10088,416,5703,409,85,101,5618,420,3140,405,43,72,3097,410,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,497779,3002,243776,2005,81221,1491,484,389,80737,1539,112662,1510,1642,521,111020,1521,29629,801,987,447,28642,840,14179,1057,497,321,13682,1032,6085,780,631,323,5454,834,254003,1732,83121,1091,80,138,83041,1104,114370,1391,352,375,114018,1477,31133,895,85,137,31048,909,15316,1013,0,273,15316,1013,10063,853,57,96,10006,853,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,20366,1461,8622,830,3752,749,155,158,3597,717,3106,631,328,276,2778,544,988,424,244,195,744,390,506,262,40,70,466,246,270,244,0,279,270,244,11744,1040,3916,742,198,227,3718,743,4546,707,0,279,4546,707,2221,730,0,279,2221,730,653,255,0,279,653,255,408,292,0,279,408,292,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1042483,4165,509831,2769,181711,2024,2265,798,179446,2091,216695,2150,1819,675,214876,2189,61229,1081,2212,686,59017,1233,33316,1176,1443,758,31873,1226,16880,758,1479,507,15401,811,532652,2655,190159,2147,354,255,189805,2157,216730,1945,342,232,216388,1926,65008,1268,62,97,64946,1252,37143,1293,61,104,37082,1302,23612,829,35,58,23577,827,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,118211,2688,56188,1691,23227,1350,431,319,22796,1424,24119,1225,772,424,23347,1191,5231,742,194,187,5037,801,2914,687,600,318,2314,593,697,400,348,311,349,219,62023,2112,23604,1288,229,199,23375,1300,25800,1203,282,321,25518,1263,7389,1382,50,92,7339,1377,3146,815,245,369,2901,801,2084,825,0,281,2084,825,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,134797,2225,62725,2018,25911,1752,364,389,25547,1823,26146,1622,467,325,25679,1610,6398,591,162,167,6236,569,2785,593,220,190,2565,585,1485,394,454,247,1031,381,72072,1761,31605,1689,114,169,31491,1649,25755,1287,0,261,25755,1287,8288,737,61,116,8227,727,3602,824,0,261,3602,824,2822,826,52,88,2770,819,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,44476,2466,20530,1433,9044,1006,218,187,8826,977,8265,889,623,477,7642,895,1375,461,61,100,1314,436,1573,561,124,137,1449,555,273,212,130,161,143,148,23946,1585,8548,856,63,103,8485,837,9700,899,63,106,9637,918,3173,1002,0,244,3173,1002,1689,477,0,244,1689,477,836,489,0,244,836,489,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,103202,1942,46545,1544,17126,1203,308,224,16818,1208,20240,967,775,402,19465,976,4848,472,467,285,4381,509,2613,485,170,165,2443,477,1718,453,382,242,1336,403,56657,1627,21531,1394,0,269,21531,1394,22285,1256,259,263,22026,1210,6575,674,0,269,6575,674,3412,698,0,269,3412,698,2854,592,0,269,2854,592,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
