GEO_ID,B17010B_001E,B17010B_001M,B17010B_002E,B17010B_002M,B17010B_003E,B17010B_003M,B17010B_004E,B17010B_004M,B17010B_005E,B17010B_005M,B17010B_006E,B17010B_006M,B17010B_007E,B17010B_007M,B17010B_008E,B17010B_008M,B17010B_009E,B17010B_009M,B17010B_010E,B17010B_010M,B17010B_011E,B17010B_011M,B17010B_012E,B17010B_012M,B17010B_013E,B17010B_013M,B17010B_014E,B17010B_014M,B17010B_015E,B17010B_015M,B17010B_016E,B17010B_016M,B17010B_017E,B17010B_017M,B17010B_018E,B17010B_018M,B17010B_019E,B17010B_019M,B17010B_020E,B17010B_020M,B17010B_021E,B17010B_021M,B17010B_022E,B17010B_022M,B17010B_023E,B17010B_023M,B17010B_024E,B17010B_024M,B17010B_025E,B17010B_025M,B17010B_026E,B17010B_026M,B17010B_027E,B17010B_027M,B17010B_028E,B17010B_028M,B17010B_029E,B17010B_029M,B17010B_030E,B17010B_030M,B17010B_031E,B17010B_031M,B17010B_032E,B17010B_032M,B17010B_033E,B17010B_033M,B17010B_034E,B17010B_034M,B17010B_035E,B17010B_035M,B17010B_036E,B17010B_036M,B17010B_037E,B17010B_037M,B17010B_038E,B17010B_038M,B17010B_039E,B17010B_039M,B17010B_040E,B17010B_040M,B17010B_041E,B17010B_041M,NAME,B17010B_001EA,B17010B_001MA,B17010B_002MA,B17010B_002EA,B17010B_003MA,B17010B_003EA,B17010B_004MA,B17010B_004EA,B17010B_005EA,B17010B_005MA,B17010B_006EA,B17010B_006MA,B17010B_007EA,B17010B_007MA,B17010B_008MA,B17010B_008EA,B17010B_009MA,B17010B_009EA,B17010B_010MA,B17010B_010EA,B17010B_011MA,B17010B_011EA,B17010B_012EA,B17010B_012MA,B17010B_013MA,B17010B_013EA,B17010B_014MA,B17010B_014EA,B17010B_015MA,B17010B_015EA,B17010B_016MA,B17010B_016EA,B17010B_017EA,B17010B_017MA,B17010B_018EA,B17010B_018MA,B17010B_019MA,B17010B_019EA,B17010B_020MA,B17010B_020EA,B17010B_021MA,B17010B_021EA,B17010B_022MA,B17010B_022EA,B17010B_023EA,B17010B_023MA,B17010B_024MA,B17010B_024EA,B17010B_025MA,B17010B_025EA,B17010B_026MA,B17010B_026EA,B17010B_027MA,B17010B_027EA,B17010B_028EA,B17010B_028MA,B17010B_029EA,B17010B_029MA,B17010B_030MA,B17010B_030EA,B17010B_031MA,B17010B_031EA,B17010B_032EA,B17010B_032MA,B17010B_033MA,B17010B_033EA,B17010B_034EA,B17010B_034MA,B17010B_035MA,B17010B_035EA,B17010B_036MA,B17010B_036EA,B17010B_037EA,B17010B_037MA,B17010B_038MA,B17010B_038EA,B17010B_039EA,B17010B_039MA,B17010B_040EA,B17010B_040MA,B17010B_041MA,B17010B_041EA,state
0400000US13,631584,10545,128685,5563,19518,2569,11456,1868,2090,1017,3702,998,5664,1238,8062,1492,109167,4841,12309,1976,9294,1672,1840,937,1541,639,5913,1583,3015,1233,96858,4511,87730,4817,14966,1828,24024,2711,48740,3397,9128,1467,502899,9208,276336,7580,147898,6498,22895,2845,31516,2990,93487,5051,128438,5161,226563,8393,48873,4052,25139,2763,5770,1654,3151,1114,16218,2519,23734,2872,177690,6914,124922,6133,15671,2307,19088,2760,90163,5317,52768,3326,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,413898,6570,98144,5697,11266,1827,7133,1539,1153,700,2139,837,3841,1177,4133,1007,86878,5261,8181,1580,5974,1407,1470,653,2157,905,2347,814,2207,865,78697,4954,70443,4729,9835,1591,21964,2696,38644,3501,8254,1370,315754,7073,152434,5420,75624,4501,12046,1778,15983,2063,47595,3576,76810,3847,163320,6459,29127,2636,14374,2019,3264,1183,1325,718,9785,1695,14753,1956,134193,6068,88519,4971,12335,1976,11975,2198,64209,4446,45674,3186,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,131760,3579,32247,3205,3564,1061,2552,919,507,304,1039,749,1006,438,1012,494,28683,2967,2157,821,2001,841,709,427,435,346,857,600,156,126,26526,2882,23904,2824,4590,1303,6600,1515,12714,2153,2622,908,99513,4056,53612,3016,26543,2454,3356,1013,6105,1340,17082,1918,27069,2350,45901,3738,9329,1833,5205,1478,1234,616,602,598,3369,1001,4124,1059,36572,3072,26797,2948,4291,1206,3545,911,18961,2419,9775,1557,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,16916,1450,4152,1074,383,291,271,272,0,221,75,130,196,239,112,138,3769,1052,557,395,497,401,169,168,94,153,234,287,60,100,3212,947,3056,928,631,452,1316,629,1109,626,156,156,12764,1511,5924,1194,3668,1141,489,418,967,507,2212,872,2256,684,6840,1408,1654,719,1035,625,324,271,150,236,561,506,619,350,5186,1214,4282,1146,530,520,574,501,3178,1138,904,490,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,35209,2029,8390,1546,1240,646,716,514,49,76,403,400,264,224,524,441,7150,1363,472,383,264,327,26,50,42,73,196,311,208,196,6678,1354,5758,1289,1092,710,1446,668,3220,997,920,539,26819,1908,15101,1176,7603,1126,228,180,2199,841,5176,1028,7498,1144,11718,1654,2868,867,2343,794,481,365,392,361,1470,689,525,267,8850,1331,6442,1164,1212,595,1192,569,4038,1004,2408,713,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,74145,3125,18832,2252,2246,810,1240,603,339,350,101,116,800,500,1006,431,16586,2219,1322,703,972,539,295,324,312,375,365,280,350,305,15264,2007,13972,1852,2313,796,4494,1265,7165,1350,1292,514,55313,3054,29118,2552,13882,1944,1888,714,2704,828,9290,1413,15236,1687,26195,2497,5065,1117,2928,959,796,543,417,322,1715,687,2137,789,21130,2152,14157,1969,2010,782,2290,828,9857,1597,6973,1243,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,300668,6020,88673,5102,15105,1865,9045,1552,1266,637,2725,1090,5054,1156,6060,1088,73568,4841,6841,1410,4820,1287,766,382,1262,681,2792,1078,2021,773,66727,4318,58577,4230,8717,1774,20649,2601,29211,3068,8150,1347,211995,6414,121466,5707,61393,4615,9150,1595,12436,1857,39807,3627,60073,3994,90529,4593,17589,2283,7736,1490,1275,574,960,615,5501,1272,9853,1651,72940,4228,42395,3539,6241,1271,5740,1313,30414,3007,30545,2749,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,380330,6954,38675,3162,4529,913,2305,742,322,256,1153,576,830,379,2224,595,34146,2965,4420,1079,3131,882,1167,535,710,475,1254,566,1289,694,29726,2768,27017,2649,4005,945,6905,1418,16107,2412,2709,852,341655,6485,185358,5863,99048,5368,15895,2289,23556,2388,59597,4131,86310,3669,156297,5597,30349,2477,17480,2070,5120,1369,2422,1005,9938,1708,12869,1871,125948,5008,85922,4426,13350,1778,12712,2071,59860,4072,40026,3161,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,81904,3524,15823,2019,2564,773,1203,594,48,83,537,438,618,407,1361,556,13259,2069,708,416,464,327,184,234,36,63,244,209,244,259,12551,2006,11110,2025,1868,743,2251,853,6991,1344,1441,582,66081,3280,35132,2876,20330,2157,3425,982,6611,1481,10294,1598,14802,1804,30949,2641,7545,1504,3005,992,959,606,540,385,1506,645,4540,1189,23404,2233,16538,1970,3429,1086,2052,875,11057,1643,6866,1123,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,315400,6045,78915,4270,9752,1377,6795,1153,823,508,2244,864,3728,850,2957,839,69163,3918,7769,1361,5530,1028,1188,535,751,383,3591,931,2239,744,61394,3613,54147,3458,7586,1518,15679,2097,30882,2732,7247,1055,236485,5959,115896,4973,56303,3886,8363,1571,12306,1794,35634,2987,59593,3507,120589,4669,22826,2613,12491,2113,2453,938,1559,676,8479,1613,10335,1542,97763,4460,66997,4073,9557,1684,9669,1465,47771,3403,30766,2158,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,48237,2276,15343,1622,2796,866,2367,809,408,299,1419,684,540,396,429,300,12547,1639,2503,772,2081,719,485,429,87,106,1509,706,422,291,10044,1484,9546,1421,2743,880,2088,734,4715,1157,498,363,32894,2316,16465,1837,10394,1553,2650,821,3170,782,4574,1026,6071,1267,16429,2017,4762,1396,2601,939,420,419,483,382,1698,696,2161,929,11667,1477,8724,1331,1905,758,2131,748,4688,1219,2943,879,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,257429,5776,81553,3507,13472,2112,9398,1688,818,528,2220,920,6360,1340,4074,950,68081,3321,6378,1463,5005,1373,1537,779,491,395,2977,987,1373,633,61703,3318,55488,3431,10418,2094,16642,2243,28428,2552,6215,1206,175876,5974,98961,4236,53298,3769,7115,1303,9707,1724,36476,2860,45663,3158,76915,4473,13550,1956,6158,1385,1174,644,1057,551,3927,1026,7392,1368,63365,3703,41082,3219,3869,1027,7207,1544,30006,2793,22283,2438,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,153601,4445,40220,3042,4824,1188,2548,857,58,76,1227,707,1263,497,2276,754,35396,2840,4086,992,2881,859,883,487,874,612,1124,605,1205,581,31310,2642,28512,2652,4672,1070,9406,1610,14434,1845,2798,803,113381,4848,56936,3612,28754,2903,4285,1087,6870,1658,17599,2059,28182,2437,56445,3727,9309,1807,5328,1363,1147,678,439,407,3742,1175,3981,1194,47136,3444,31820,3117,4386,1085,5090,1298,22344,2293,15316,1809,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,16996,1376,4312,961,287,252,199,203,29,53,0,213,170,199,88,149,4025,906,179,287,179,287,0,213,179,287,0,213,0,213,3846,901,3569,879,1080,517,1307,600,1182,545,277,232,12684,1260,7066,954,3446,912,511,363,1190,527,1745,653,3620,790,5618,1064,1316,582,807,488,391,397,174,173,242,214,509,406,4302,932,2802,735,535,417,201,254,2066,567,1500,594,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
