GEO_ID,B24010F_001E,B24010F_001M,B24010F_002E,B24010F_002M,B24010F_003E,B24010F_003M,B24010F_004E,B24010F_004M,B24010F_005E,B24010F_005M,B24010F_006E,B24010F_006M,B24010F_007E,B24010F_007M,B24010F_008E,B24010F_008M,B24010F_009E,B24010F_009M,B24010F_010E,B24010F_010M,B24010F_011E,B24010F_011M,B24010F_012E,B24010F_012M,B24010F_013E,B24010F_013M,B24010F_014E,B24010F_014M,B24010F_015E,B24010F_015M,B24010F_016E,B24010F_016M,B24010F_017E,B24010F_017M,B24010F_018E,B24010F_018M,B24010F_019E,B24010F_019M,B24010F_020E,B24010F_020M,B24010F_021E,B24010F_021M,B24010F_022E,B24010F_022M,B24010F_023E,B24010F_023M,B24010F_024E,B24010F_024M,B24010F_025E,B24010F_025M,B24010F_026E,B24010F_026M,B24010F_027E,B24010F_027M,B24010F_028E,B24010F_028M,B24010F_029E,B24010F_029M,B24010F_030E,B24010F_030M,B24010F_031E,B24010F_031M,B24010F_032E,B24010F_032M,B24010F_033E,B24010F_033M,B24010F_034E,B24010F_034M,B24010F_035E,B24010F_035M,B24010F_036E,B24010F_036M,B24010F_037E,B24010F_037M,B24010F_038E,B24010F_038M,B24010F_039E,B24010F_039M,B24010F_040E,B24010F_040M,B24010F_041E,B24010F_041M,B24010F_042E,B24010F_042M,B24010F_043E,B24010F_043M,B24010F_044E,B24010F_044M,B24010F_045E,B24010F_045M,B24010F_046E,B24010F_046M,B24010F_047E,B24010F_047M,B24010F_048E,B24010F_048M,B24010F_049E,B24010F_049M,B24010F_050E,B24010F_050M,B24010F_051E,B24010F_051M,B24010F_052E,B24010F_052M,B24010F_053E,B24010F_053M,B24010F_054E,B24010F_054M,B24010F_055E,B24010F_055M,B24010F_056E,B24010F_056M,B24010F_057E,B24010F_057M,B24010F_058E,B24010F_058M,B24010F_059E,B24010F_059M,B24010F_060E,B24010F_060M,B24010F_061E,B24010F_061M,B24010F_062E,B24010F_062M,B24010F_063E,B24010F_063M,NAME,B24010F_001MA,B24010F_001EA,B24010F_002MA,B24010F_002EA,B24010F_003MA,B24010F_003EA,B24010F_004EA,B24010F_004MA,B24010F_005EA,B24010F_005MA,B24010F_006MA,B24010F_006EA,B24010F_007MA,B24010F_007EA,B24010F_008MA,B24010F_008EA,B24010F_009EA,B24010F_009MA,B24010F_010EA,B24010F_010MA,B24010F_011MA,B24010F_011EA,B24010F_012MA,B24010F_012EA,B24010F_013MA,B24010F_013EA,B24010F_014EA,B24010F_014MA,B24010F_015EA,B24010F_015MA,B24010F_016EA,B24010F_016MA,B24010F_017MA,B24010F_017EA,B24010F_018MA,B24010F_018EA,B24010F_019EA,B24010F_019MA,B24010F_020EA,B24010F_020MA,B24010F_021EA,B24010F_021MA,B24010F_022MA,B24010F_022EA,B24010F_023MA,B24010F_023EA,B24010F_024EA,B24010F_024MA,B24010F_025EA,B24010F_025MA,B24010F_026EA,B24010F_026MA,B24010F_027MA,B24010F_027EA,B24010F_028MA,B24010F_028EA,B24010F_029MA,B24010F_029EA,B24010F_030MA,B24010F_030EA,B24010F_031EA,B24010F_031MA,B24010F_032EA,B24010F_032MA,B24010F_033MA,B24010F_033EA,B24010F_034MA,B24010F_034EA,B24010F_035MA,B24010F_035EA,B24010F_036MA,B24010F_036EA,B24010F_037EA,B24010F_037MA,B24010F_038EA,B24010F_038MA,B24010F_039MA,B24010F_039EA,B24010F_040MA,B24010F_040EA,B24010F_041MA,B24010F_041EA,B24010F_042EA,B24010F_042MA,B24010F_043EA,B24010F_043MA,B24010F_044MA,B24010F_044EA,B24010F_045MA,B24010F_045EA,B24010F_046MA,B24010F_046EA,B24010F_047MA,B24010F_047EA,B24010F_048EA,B24010F_048MA,B24010F_049EA,B24010F_049MA,B24010F_050MA,B24010F_050EA,B24010F_051MA,B24010F_051EA,B24010F_052MA,B24010F_052EA,B24010F_053EA,B24010F_053MA,B24010F_054EA,B24010F_054MA,B24010F_055MA,B24010F_055EA,B24010F_056MA,B24010F_056EA,B24010F_057MA,B24010F_057EA,B24010F_058MA,B24010F_058EA,B24010F_059EA,B24010F_059MA,B24010F_060EA,B24010F_060MA,B24010F_061MA,B24010F_061EA,B24010F_062MA,B24010F_062EA,B24010F_063MA,B24010F_063EA,state
0400000US13,172174,8213,127304,7039,10177,1998,4255,1144,2761,885,83,112,1411,774,5922,1538,989,442,651,497,435,331,307,276,151,188,732,536,2015,898,642,463,21264,3868,91,122,1499,740,7057,1760,11840,2999,777,898,8757,1937,4063,1100,4694,1535,4524,1346,59357,5277,52557,5094,6800,2074,23225,3139,13121,2451,10104,1783,44870,3835,6195,1587,3343,1106,1639,802,0,292,1704,874,2852,952,189,161,249,327,242,415,184,197,317,285,657,336,120,173,894,514,15727,2551,222,192,293,306,5727,1725,7392,1766,2093,793,11720,1795,5206,1282,6514,1492,556,523,1353,789,1353,789,0,292,9319,1846,7408,1567,1911,843,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,495959,12390,317512,9485,31709,2905,15198,1957,10029,1622,58,85,5111,1207,16511,2448,3912,1390,3056,1132,915,579,2033,900,485,400,2344,867,1900,859,1866,961,69618,5728,436,415,5613,1379,38094,4592,24686,3090,789,444,47213,3765,21159,2621,26054,3114,1022,534,61682,4815,47275,4591,14407,2435,106268,7390,64370,6113,41898,3372,178447,5933,31967,2778,11840,1902,5896,1381,0,261,5944,1192,20127,2308,584,377,548,376,54,91,2950,814,1480,713,7706,1474,2147,840,4658,1049,42087,3429,6058,1308,1339,569,13248,1881,13720,2251,7722,1467,57944,4103,20210,2869,37734,3549,560,273,1271,588,508,281,763,509,44618,4345,33703,4107,10915,1662,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,68512,4680,45836,3423,4055,1101,1362,554,1029,440,0,263,333,342,2693,906,29,49,1069,610,227,288,172,175,171,266,701,379,254,213,70,137,7093,2023,53,86,251,189,2794,780,3954,1619,41,71,5207,1275,1848,570,3359,1077,915,502,9926,1975,7550,1714,2376,903,18640,2574,12002,1910,6638,1248,22676,2196,4333,1094,1427,678,1082,622,0,263,345,271,2906,995,115,91,55,94,0,263,452,323,0,263,883,420,166,202,1235,824,6208,1515,685,384,245,372,2330,866,1670,771,1278,508,5646,1013,2429,639,3217,875,191,193,0,263,0,263,0,263,6298,1343,5176,1095,1122,578,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,20782,2425,13021,1676,711,357,43,61,37,61,0,221,6,10,668,356,116,128,0,221,0,221,204,191,0,221,43,78,14,25,291,289,3220,1026,0,221,298,243,1872,844,575,424,475,501,645,318,324,237,321,224,562,363,2600,744,2284,682,316,229,5283,1261,3736,1061,1547,707,7761,1295,1450,601,523,451,406,425,0,221,117,155,927,396,0,221,0,221,0,221,252,219,57,95,421,249,53,87,144,140,1828,637,290,248,0,221,1085,482,260,216,193,182,1777,527,764,418,1013,399,423,400,0,221,0,221,0,221,2283,701,1480,574,803,409,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,46754,3864,28403,2558,1894,716,1061,572,816,558,9,18,236,184,833,430,76,107,98,168,0,237,90,106,0,237,212,222,265,329,92,117,4321,985,66,110,196,191,1949,756,1988,633,122,134,3350,1009,1241,648,2109,898,457,351,9026,1573,7356,1576,1670,711,9355,1684,5904,1259,3451,1040,18351,2264,3378,814,1626,673,1318,685,0,237,308,249,1752,537,49,79,0,237,39,70,79,106,0,237,578,302,109,115,898,461,6797,1464,1077,758,211,179,2119,821,2658,860,732,375,4139,1038,937,476,3202,996,434,321,353,360,296,351,57,89,3250,1117,2572,993,678,403,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,79216,6267,47166,3916,8247,1750,3630,1183,2519,995,209,335,902,623,4617,1180,1481,603,737,482,0,277,291,211,401,378,457,443,1045,621,205,145,9124,1860,259,220,392,295,2513,1030,5640,1525,320,287,3517,874,1621,572,1896,754,543,567,20361,3159,17292,2813,3069,1059,5374,1610,2046,779,3328,1210,32050,3228,7092,1395,3973,1180,2476,871,0,277,1497,689,3119,921,188,168,73,116,368,347,132,155,177,169,1149,657,0,277,1032,526,14998,2688,1476,817,252,237,4052,1366,7056,1812,2162,811,7737,1793,3028,1122,4709,1322,0,277,203,176,77,88,126,159,2020,910,1368,793,652,465,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,127162,7571,66197,5269,9131,1702,3968,1342,2642,884,0,277,1326,917,5163,1241,1403,725,346,234,384,302,897,549,0,277,1185,594,582,338,366,382,19597,2801,1317,688,2331,925,6986,1836,8234,1897,729,465,8308,1459,3967,1020,4341,1225,635,511,14403,3231,10164,2873,4239,1396,14123,2264,7376,1592,6747,1619,60965,4398,12641,2232,4531,1377,3144,1253,0,277,1387,672,8110,1829,393,311,168,202,290,210,531,354,364,385,3457,1251,683,422,2224,869,21315,2598,4678,1271,584,423,5440,1295,6771,1711,3842,1059,17259,2138,5704,1353,11555,1771,229,215,439,364,315,329,124,142,9082,1834,7289,1604,1793,771,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,72290,4199,44469,3414,4636,1166,1785,665,1163,575,125,111,497,355,2851,1002,197,247,1063,587,498,344,401,330,0,235,169,161,277,361,246,181,8932,1837,103,98,726,436,3822,1171,3700,1068,581,608,5418,1490,2516,837,2902,1112,2712,590,7624,1660,6787,1658,837,353,15147,2341,9196,1755,5951,1466,27821,2338,5530,1275,1806,648,845,392,20,40,941,494,3724,988,165,244,131,157,70,128,468,297,96,116,1423,707,380,359,991,357,6336,1214,1385,653,0,235,1780,632,1808,868,1363,626,7324,1292,2782,824,4542,1018,1063,509,356,308,106,131,250,239,7212,1312,5344,1084,1868,783,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,39508,4078,25224,3037,2589,780,1123,470,594,342,27,41,502,366,1466,657,731,476,47,66,0,208,286,308,39,65,49,56,257,225,57,72,6939,1871,188,244,170,161,3671,1224,2848,1146,62,108,2613,819,1210,591,1403,604,746,387,3305,1087,2715,1030,590,402,9032,1666,5910,1161,3122,1188,14284,1953,2896,809,1377,596,705,424,0,208,672,384,1519,507,319,270,0,208,41,72,130,131,158,144,386,246,55,84,430,277,5055,1249,1095,700,26,44,2339,896,1084,526,511,308,3049,858,1174,591,1875,613,29,50,253,266,146,238,107,128,3002,837,2088,745,914,477,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,28706,2765,18467,1917,2416,809,1222,568,834,424,34,77,354,274,1194,550,438,427,76,86,0,253,105,153,0,253,287,227,229,216,59,100,5727,1479,0,253,145,209,3471,1192,1729,844,382,291,2952,1045,1494,728,1458,862,261,226,4428,1166,3430,1105,998,582,2683,866,1553,535,1130,626,10239,1774,1662,565,215,198,115,140,0,253,100,128,1447,536,0,253,39,63,0,253,81,94,0,253,910,467,188,194,229,200,3246,873,55,81,86,100,1388,482,554,281,1163,611,3344,988,1396,649,1948,707,0,253,80,139,80,139,0,253,1907,751,1356,655,551,397,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,26310,2704,16857,2024,1265,488,791,376,528,262,47,88,216,250,474,244,157,146,43,69,28,46,99,125,0,213,45,80,102,148,0,213,3009,790,0,213,120,119,1661,644,1141,473,87,103,1624,610,510,268,1114,522,444,227,4395,1220,3294,1068,1101,546,6120,1300,3547,988,2573,851,9453,1386,1409,486,578,316,316,214,0,213,262,223,831,313,0,213,28,48,49,82,199,180,48,71,297,218,59,76,151,114,3093,824,306,183,0,213,1279,559,410,263,1098,656,1816,565,934,435,882,396,0,213,46,90,0,213,46,90,3089,775,2589,732,500,322,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,99330,6105,60502,4247,4469,1218,3015,1053,2692,1002,147,214,176,172,1454,472,172,213,419,255,79,127,141,240,47,77,121,143,220,190,255,214,15298,2571,49,83,934,599,6241,1424,6503,1802,1571,627,7026,1692,3880,1228,3146,878,526,416,23915,3792,21533,3608,2382,888,9268,1751,3827,1071,5441,1374,38828,3384,4783,1002,1935,639,843,484,0,292,1092,459,2848,828,42,69,53,89,0,292,326,250,209,194,1547,695,167,162,504,300,17162,2384,1452,671,183,150,7365,1827,6485,1554,1677,602,10998,1643,3901,1013,7097,1470,209,263,1052,946,1052,946,0,292,4624,1323,3152,1163,1472,558,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,326278,11058,187441,7283,18872,2337,9148,1662,7526,1514,0,273,1622,661,9724,1497,2992,1087,1507,623,364,316,841,424,0,273,1551,668,1298,662,1171,640,42217,4395,994,400,4430,1368,15048,2561,18604,2845,3141,1251,29797,3570,14221,2421,15576,2345,1422,466,39033,4618,27412,4227,11621,2169,56100,5238,22210,3304,33890,3964,138837,6630,25860,2833,8575,1386,4169,987,0,273,4406,1119,17285,2458,968,618,118,136,625,502,2412,1083,1653,895,6869,1340,1239,681,3401,1019,42370,3402,6908,1544,1496,623,8037,1585,16841,2419,9088,1605,43708,3410,15367,2679,28341,2733,202,213,1093,630,886,537,207,274,25604,3091,17796,2531,7808,1620,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
