GEO_ID,B19037F_001E,B19037F_001M,B19037F_002E,B19037F_002M,B19037F_003E,B19037F_003M,B19037F_004E,B19037F_004M,B19037F_005E,B19037F_005M,B19037F_006E,B19037F_006M,B19037F_007E,B19037F_007M,B19037F_008E,B19037F_008M,B19037F_009E,B19037F_009M,B19037F_010E,B19037F_010M,B19037F_011E,B19037F_011M,B19037F_012E,B19037F_012M,B19037F_013E,B19037F_013M,B19037F_014E,B19037F_014M,B19037F_015E,B19037F_015M,B19037F_016E,B19037F_016M,B19037F_017E,B19037F_017M,B19037F_018E,B19037F_018M,B19037F_019E,B19037F_019M,B19037F_020E,B19037F_020M,B19037F_021E,B19037F_021M,B19037F_022E,B19037F_022M,B19037F_023E,B19037F_023M,B19037F_024E,B19037F_024M,B19037F_025E,B19037F_025M,B19037F_026E,B19037F_026M,B19037F_027E,B19037F_027M,B19037F_028E,B19037F_028M,B19037F_029E,B19037F_029M,B19037F_030E,B19037F_030M,B19037F_031E,B19037F_031M,B19037F_032E,B19037F_032M,B19037F_033E,B19037F_033M,B19037F_034E,B19037F_034M,B19037F_035E,B19037F_035M,B19037F_036E,B19037F_036M,B19037F_037E,B19037F_037M,B19037F_038E,B19037F_038M,B19037F_039E,B19037F_039M,B19037F_040E,B19037F_040M,B19037F_041E,B19037F_041M,B19037F_042E,B19037F_042M,B19037F_043E,B19037F_043M,B19037F_044E,B19037F_044M,B19037F_045E,B19037F_045M,B19037F_046E,B19037F_046M,B19037F_047E,B19037F_047M,B19037F_048E,B19037F_048M,B19037F_049E,B19037F_049M,B19037F_050E,B19037F_050M,B19037F_051E,B19037F_051M,B19037F_052E,B19037F_052M,B19037F_053E,B19037F_053M,B19037F_054E,B19037F_054M,B19037F_055E,B19037F_055M,B19037F_056E,B19037F_056M,B19037F_057E,B19037F_057M,B19037F_058E,B19037F_058M,B19037F_059E,B19037F_059M,B19037F_060E,B19037F_060M,B19037F_061E,B19037F_061M,B19037F_062E,B19037F_062M,B19037F_063E,B19037F_063M,B19037F_064E,B19037F_064M,B19037F_065E,B19037F_065M,B19037F_066E,B19037F_066M,B19037F_067E,B19037F_067M,B19037F_068E,B19037F_068M,B19037F_069E,B19037F_069M,NAME,B19037F_001EA,B19037F_001MA,B19037F_002EA,B19037F_002MA,B19037F_003EA,B19037F_003MA,B19037F_004MA,B19037F_004EA,B19037F_005MA,B19037F_005EA,B19037F_006MA,B19037F_006EA,B19037F_007EA,B19037F_007MA,B19037F_008EA,B19037F_008MA,B19037F_009MA,B19037F_009EA,B19037F_010MA,B19037F_010EA,B19037F_011MA,B19037F_011EA,B19037F_012EA,B19037F_012MA,B19037F_013EA,B19037F_013MA,B19037F_014MA,B19037F_014EA,B19037F_015MA,B19037F_015EA,B19037F_016MA,B19037F_016EA,B19037F_017MA,B19037F_017EA,B19037F_018EA,B19037F_018MA,B19037F_019MA,B19037F_019EA,B19037F_020MA,B19037F_020EA,B19037F_021MA,B19037F_021EA,B19037F_022MA,B19037F_022EA,B19037F_023EA,B19037F_023MA,B19037F_024MA,B19037F_024EA,B19037F_025MA,B19037F_025EA,B19037F_026MA,B19037F_026EA,B19037F_027MA,B19037F_027EA,B19037F_028MA,B19037F_028EA,B19037F_029EA,B19037F_029MA,B19037F_030MA,B19037F_030EA,B19037F_031MA,B19037F_031EA,B19037F_032MA,B19037F_032EA,B19037F_033MA,B19037F_033EA,B19037F_034EA,B19037F_034MA,B19037F_035MA,B19037F_035EA,B19037F_036MA,B19037F_036EA,B19037F_037MA,B19037F_037EA,B19037F_038MA,B19037F_038EA,B19037F_039MA,B19037F_039EA,B19037F_040EA,B19037F_040MA,B19037F_041MA,B19037F_041EA,B19037F_042MA,B19037F_042EA,B19037F_043MA,B19037F_043EA,B19037F_044MA,B19037F_044EA,B19037F_045EA,B19037F_045MA,B19037F_046MA,B19037F_046EA,B19037F_047MA,B19037F_047EA,B19037F_048MA,B19037F_048EA,B19037F_049MA,B19037F_049EA,B19037F_050MA,B19037F_050EA,B19037F_051EA,B19037F_051MA,B19037F_052EA,B19037F_052MA,B19037F_053EA,B19037F_053MA,B19037F_054MA,B19037F_054EA,B19037F_055MA,B19037F_055EA,B19037F_056EA,B19037F_056MA,B19037F_057EA,B19037F_057MA,B19037F_058EA,B19037F_058MA,B19037F_059MA,B19037F_059EA,B19037F_060MA,B19037F_060EA,B19037F_061MA,B19037F_061EA,B19037F_062EA,B19037F_062MA,B19037F_063EA,B19037F_063MA,B19037F_064MA,B19037F_064EA,B19037F_065MA,B19037F_065EA,B19037F_066MA,B19037F_066EA,B19037F_067EA,B19037F_067MA,B19037F_068EA,B19037F_068MA,B19037F_069MA,B19037F_069EA,state
0400000US34,187505,5539,11594,1667,1847,741,798,470,1267,512,1491,617,573,424,419,296,1006,544,350,247,614,314,611,393,1299,740,1217,809,102,141,0,273,0,273,0,273,109355,4468,9392,1637,6447,1376,7545,1492,6912,1579,7539,1733,6603,1832,7837,1484,7233,1545,5465,1297,11344,1951,9914,1781,11956,1902,6193,1211,2306,774,2248,772,421,264,54869,3651,4536,1125,3041,979,2485,686,3063,870,3462,924,2624,1015,2501,861,2196,751,3553,1172,6032,1274,7076,1555,7181,1497,3209,886,2168,810,893,463,849,470,11687,1778,3622,1079,1496,641,805,343,692,464,630,471,338,309,439,318,449,331,329,254,1063,490,690,454,382,243,110,127,123,131,386,399,133,155,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,103852,4569,7967,1706,1823,1005,1069,605,1044,591,672,481,672,363,437,362,899,593,220,231,325,244,143,177,203,269,395,386,0,279,0,279,0,279,65,110,47912,3135,4290,1184,2798,984,4262,1058,3425,1130,2409,818,3737,1030,3124,1011,3363,977,3172,1042,4534,1200,5180,1237,4532,1043,1928,654,404,267,477,320,277,215,35413,2600,3056,930,2507,678,1772,617,2778,836,3488,1051,2690,866,2755,780,1363,453,1430,507,3634,832,3767,890,3534,1033,1553,473,629,418,354,232,103,122,12560,1491,2773,785,2328,564,1734,564,626,341,562,304,675,279,644,433,1042,435,574,304,631,263,308,248,365,229,22,37,40,69,207,202,29,50,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,524519,9199,26229,2893,4476,1086,2181,815,2868,1007,2949,996,2357,806,1676,735,1850,783,935,547,1403,784,816,415,1898,604,1711,649,661,464,340,324,0,269,108,133,259932,8027,32547,2620,19132,2406,19436,2447,19524,2826,17953,2413,15686,2135,16572,2526,13830,2262,11953,1950,20062,2537,25231,3233,25112,2867,12397,1910,5180,1344,3858,1303,1459,696,183851,6046,29170,2699,15504,2061,13830,1903,10467,1547,10772,1785,10586,1516,8918,1483,9643,1659,9462,1576,14905,2000,16604,2184,17590,2153,7715,1626,3271,1031,4225,1183,1189,496,54507,3251,19501,2348,9570,1653,4987,1338,3768,857,3056,1015,2092,857,1005,547,1581,770,1270,708,1600,650,2550,888,1677,533,1151,553,372,313,162,157,165,168,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,86458,4383,9640,1652,1009,613,800,478,1305,564,901,567,1717,693,1222,679,675,350,295,301,306,259,275,215,469,291,294,292,317,276,55,35,0,281,0,281,63390,3854,2461,869,4171,1314,7666,1846,8209,1794,7131,1830,5082,1169,3647,1250,4908,1381,3543,1097,6422,1446,5283,1300,3177,895,807,421,377,229,379,366,127,213,12588,2032,312,284,1734,1068,884,615,408,324,886,544,1041,563,1303,730,346,251,893,518,1335,659,1362,643,843,591,705,425,348,305,188,209,0,281,840,538,158,149,103,134,76,111,250,393,0,281,78,143,0,281,131,210,0,281,0,281,0,281,44,76,0,281,0,281,0,281,0,281,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,30738,2451,2602,740,656,396,232,205,460,335,307,190,551,321,23,40,112,108,123,204,26,45,0,261,37,60,75,97,0,261,0,261,0,261,0,261,16362,1758,1591,568,1038,476,984,559,1181,576,1250,581,1657,607,986,491,1177,540,813,446,1043,505,1393,543,1545,620,664,446,754,553,206,224,80,118,10020,1312,717,401,1055,583,303,253,871,464,713,371,109,110,543,378,677,341,539,286,721,368,1606,706,571,291,1143,598,179,196,228,193,45,78,1754,560,309,214,307,332,341,228,135,168,62,117,244,161,0,261,0,261,52,84,48,81,155,190,57,78,44,66,0,261,0,261,0,261,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,27014,1877,3301,881,500,351,153,177,958,520,480,367,694,505,61,97,147,142,96,156,35,60,148,200,29,48,0,244,0,244,0,244,0,244,0,244,15557,1643,1481,792,1558,794,2064,726,2135,843,1121,501,1334,707,1469,656,1078,632,623,413,849,428,875,440,815,358,111,150,44,74,0,244,0,244,7133,1229,493,419,958,566,227,224,513,344,529,364,749,434,407,315,442,338,521,290,771,386,628,325,285,202,391,271,101,87,66,112,52,88,1023,377,211,149,60,105,180,150,207,233,28,55,17,32,114,128,40,70,19,39,53,88,40,74,54,90,0,244,0,244,0,244,0,244,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,32509,2794,2399,762,667,577,73,86,498,335,146,169,44,78,133,183,97,115,230,223,57,90,155,204,175,205,124,158,0,269,0,269,0,269,0,269,20793,2219,869,490,1387,586,1231,567,1136,509,2156,856,1744,619,1508,611,2220,934,1147,574,1629,665,2721,1027,2044,786,334,274,72,116,488,362,107,126,8310,1463,629,377,376,376,511,369,691,530,634,602,512,369,778,592,522,344,630,470,853,468,565,367,951,468,406,313,0,269,167,163,85,129,1007,415,132,129,0,269,133,161,250,204,53,89,126,148,0,269,0,269,0,269,0,269,276,280,10,20,0,269,0,269,0,269,27,51,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,76013,3415,5793,1062,1673,587,639,456,712,532,905,461,322,289,441,278,252,234,303,244,0,240,38,75,341,257,56,92,111,165,0,240,0,240,0,240,43627,2434,5888,1144,2429,892,2924,769,3649,952,3664,983,3663,989,3891,1023,2306,897,2476,872,4130,1127,3611,1049,3060,1049,815,457,442,257,548,357,131,138,23354,2154,4884,1206,1869,657,1910,665,1954,771,1398,618,1282,569,1172,668,909,503,710,378,1675,616,1587,700,2582,989,918,448,0,240,323,264,181,189,3239,882,758,478,711,501,566,385,339,226,0,240,92,112,260,301,0,240,195,178,127,161,0,240,124,139,67,108,0,240,0,240,0,240,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,849032,11337,63945,4387,11278,1845,8528,1715,8031,1634,8434,1615,4423,1061,4589,1282,4318,984,3146,1014,2190,729,2817,818,3020,878,2196,712,569,439,202,180,0,281,204,312,460507,10121,38824,3413,28570,2858,39287,3527,39778,3300,42132,3503,40558,3184,32676,3756,26872,2911,24504,2569,43529,3898,42031,4299,35730,2972,15042,2040,6243,1159,2958,793,1773,679,252024,6210,21142,2208,20916,2025,18431,2342,20342,2673,20806,2621,17725,2143,16053,2057,13478,1628,12908,1780,22399,2673,23433,2215,25119,2385,9895,1644,4615,993,2210,582,2552,941,72556,3869,19974,2087,11055,1599,10455,1687,6023,1043,4541,1020,3387,970,3057,835,2120,634,2446,812,3344,926,2731,812,1611,485,636,385,903,559,118,142,155,152,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,53224,3420,3951,1016,547,336,114,194,219,275,293,197,45,98,189,231,309,326,160,163,390,382,706,479,644,456,199,223,0,279,136,200,0,279,0,279,35107,3021,1108,705,929,594,1410,833,1940,991,1521,742,1852,959,2907,1234,2276,827,1692,801,5067,1411,4052,1152,5032,1394,2268,839,867,463,1633,672,553,466,13308,1754,962,681,963,515,833,565,297,256,86,146,338,213,1108,667,798,418,544,511,1252,536,2095,798,1578,740,1281,585,389,310,604,300,180,183,858,437,216,260,0,279,77,133,0,279,0,279,0,279,0,279,160,201,173,181,42,75,0,279,0,279,57,100,30,49,72,123,31,52,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,75081,4071,7971,1334,1313,513,769,516,931,566,1050,590,626,478,354,256,1063,550,193,157,643,350,528,403,210,208,177,174,0,267,0,267,0,267,114,193,47012,3187,2565,916,2781,1061,2775,869,5876,1255,5232,1455,5485,1674,3309,1101,3205,994,2740,994,3861,1115,3915,878,2490,757,1641,647,909,466,126,130,102,143,17424,2269,1687,784,867,601,1067,595,2130,799,600,542,331,228,1101,509,843,411,943,499,1580,542,2153,759,1944,748,843,551,345,243,697,552,293,282,2674,751,530,358,1078,623,69,100,283,199,91,164,77,133,0,267,120,126,187,222,131,130,14,25,94,122,0,267,0,267,0,267,0,267,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
