GEO_ID,B12002B_001E,B12002B_001M,B12002B_002E,B12002B_002M,B12002B_003E,B12002B_003M,B12002B_004E,B12002B_004M,B12002B_005E,B12002B_005M,B12002B_006E,B12002B_006M,B12002B_007E,B12002B_007M,B12002B_008E,B12002B_008M,B12002B_009E,B12002B_009M,B12002B_010E,B12002B_010M,B12002B_011E,B12002B_011M,B12002B_012E,B12002B_012M,B12002B_013E,B12002B_013M,NAME,B12002B_001EA,B12002B_001MA,B12002B_002MA,B12002B_002EA,B12002B_003MA,B12002B_003EA,B12002B_004MA,B12002B_004EA,B12002B_005EA,B12002B_005MA,B12002B_006EA,B12002B_006MA,B12002B_007MA,B12002B_007EA,B12002B_008MA,B12002B_008EA,B12002B_009MA,B12002B_009EA,B12002B_010MA,B12002B_010EA,B12002B_011EA,B12002B_011MA,B12002B_012EA,B12002B_012MA,B12002B_013MA,B12002B_013EA,state
0400000US28,804973,3603,368547,2955,179009,4749,130967,4988,16726,2175,12207,1537,29638,2632,436426,2352,192541,4966,118298,5365,31349,2850,48110,2868,46128,3366,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,496278,3863,226684,2420,111582,3626,72627,3816,10775,1789,7506,1323,24194,2135,269594,2472,129127,3841,63890,3913,14623,2198,24670,2015,37284,2765,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,51938,1426,25768,953,12262,1102,8736,1143,1002,482,448,216,3320,721,26170,1016,10956,1307,7211,1076,2228,729,1770,446,4005,962,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,137529,2234,70184,1068,30114,1803,26964,1999,2528,839,1589,807,8989,1780,67345,1735,25690,2061,21673,2265,2570,873,5649,894,11763,1740,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,10604,1039,5427,863,2633,736,1780,870,232,339,0,251,782,485,5177,1300,3392,1646,1013,564,137,164,412,378,223,241,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,914299,5367,422142,3248,215127,5127,147389,5385,15521,2245,11818,1645,32287,2688,492157,3582,225429,5243,136085,4712,30799,3202,45591,2648,54253,3830,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,28962,1423,15083,1141,6164,1053,6435,1190,396,271,457,383,1631,685,13879,1084,6414,1068,4162,860,488,303,1029,484,1786,697,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2314772,11461,1039961,7205,543929,8678,347780,7656,45504,3881,27389,2667,75359,4487,1274811,6814,620848,8845,312894,7340,84461,5403,122905,4743,133703,5629,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1455033,5391,666690,4394,300047,7379,253842,8165,30287,3224,19962,2023,62552,4595,788343,3396,329627,6798,233163,8199,51257,4066,75750,3391,98546,4445,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1019854,4528,473981,3572,229440,5544,157427,5321,17028,2529,12402,1390,57684,3220,545873,3276,249487,4962,132934,4719,27587,2674,54178,2516,81687,3740,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,199105,3270,98455,2628,46965,2676,30458,2209,3994,962,3311,813,13727,1554,100650,2416,43255,2497,25559,2043,4981,1183,9419,1012,17436,1845,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,47503,2126,24073,1580,11271,1476,8080,1102,1419,597,245,238,3058,1057,23430,1699,10994,1566,6092,1326,1552,634,2177,889,2615,850,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,981548,4694,453414,3035,239246,5368,139921,4772,22441,2785,15754,1874,36052,3246,528134,3320,262655,5634,118112,4947,27022,2795,61194,3132,59151,3899,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,41152,3157,21156,2586,10912,1529,7264,1160,1134,927,629,504,1217,614,19996,1497,11164,1333,5342,1136,535,363,1249,503,1706,931,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,957579,3176,439343,2425,209376,5444,154685,5855,23790,3055,15601,2015,35891,3068,518236,2741,225180,5687,136267,5868,38879,3793,61482,3216,56428,3854,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,3670,684,2544,473,1162,673,1069,554,0,216,0,216,313,206,1126,517,612,412,365,291,0,216,55,64,94,163,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,764191,4785,352777,3551,174902,5799,114174,4738,16183,2105,10218,1594,37300,2846,411414,3058,181299,4527,106902,4505,24100,2753,41866,2689,57247,3735,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2048647,7620,966941,5623,440630,7527,365309,7403,37735,3281,24669,2648,98598,4994,1081706,5102,446340,8593,319335,8957,63987,4311,96598,4314,155446,6173,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,15583,1037,9339,860,4324,813,3409,858,406,429,0,255,1200,547,6244,680,1649,449,2683,783,516,580,466,299,930,547,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1164094,5898,546004,4495,237172,6062,221830,5753,27679,3262,13129,1612,46194,3491,618090,4157,248882,6182,195469,6326,35399,3622,61975,3403,76365,4121,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,164003,3280,88858,2290,37546,2484,34324,2592,3090,1005,1409,590,12489,1819,75145,2161,31786,2186,25555,2289,2607,884,4208,935,10989,1816,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,48544,1830,24877,1643,11700,1636,8799,1125,448,295,602,364,3328,845,23667,1424,10419,1495,6478,1154,298,262,3077,788,3395,1021,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,233773,2184,113013,1745,65798,2738,32289,2382,3601,842,2042,627,9283,1332,120760,1401,65659,2445,25944,2151,6529,1179,9569,1073,13059,1348,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,248578,9010,121859,5099,52313,3531,48724,2712,4590,871,3643,754,12589,1496,126719,6047,46625,3484,41110,3166,7706,1146,13149,1479,18129,1903,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
