GEO_ID,C19037G_001E,C19037G_001M,C19037G_002E,C19037G_002M,C19037G_003E,C19037G_003M,C19037G_004E,C19037G_004M,C19037G_005E,C19037G_005M,C19037G_006E,C19037G_006M,C19037G_007E,C19037G_007M,C19037G_008E,C19037G_008M,C19037G_009E,C19037G_009M,C19037G_010E,C19037G_010M,C19037G_011E,C19037G_011M,C19037G_012E,C19037G_012M,C19037G_013E,C19037G_013M,C19037G_014E,C19037G_014M,C19037G_015E,C19037G_015M,C19037G_016E,C19037G_016M,C19037G_017E,C19037G_017M,C19037G_018E,C19037G_018M,C19037G_019E,C19037G_019M,C19037G_020E,C19037G_020M,C19037G_021E,C19037G_021M,C19037G_022E,C19037G_022M,C19037G_023E,C19037G_023M,C19037G_024E,C19037G_024M,C19037G_025E,C19037G_025M,C19037G_026E,C19037G_026M,C19037G_027E,C19037G_027M,C19037G_028E,C19037G_028M,C19037G_029E,C19037G_029M,C19037G_030E,C19037G_030M,C19037G_031E,C19037G_031M,C19037G_032E,C19037G_032M,C19037G_033E,C19037G_033M,C19037G_034E,C19037G_034M,C19037G_035E,C19037G_035M,C19037G_036E,C19037G_036M,C19037G_037E,C19037G_037M,C19037G_038E,C19037G_038M,C19037G_039E,C19037G_039M,C19037G_040E,C19037G_040M,C19037G_041E,C19037G_041M,C19037G_042E,C19037G_042M,C19037G_043E,C19037G_043M,C19037G_044E,C19037G_044M,C19037G_045E,C19037G_045M,NAME,C19037G_001MA,C19037G_001EA,C19037G_002MA,C19037G_002EA,C19037G_003MA,C19037G_003EA,C19037G_004MA,C19037G_004EA,C19037G_005MA,C19037G_005EA,C19037G_006EA,C19037G_006MA,C19037G_007MA,C19037G_007EA,C19037G_008MA,C19037G_008EA,C19037G_009MA,C19037G_009EA,C19037G_010MA,C19037G_010EA,C19037G_011EA,C19037G_011MA,C19037G_012MA,C19037G_012EA,C19037G_013MA,C19037G_013EA,C19037G_014MA,C19037G_014EA,C19037G_015MA,C19037G_015EA,C19037G_016MA,C19037G_016EA,C19037G_017EA,C19037G_017MA,C19037G_018MA,C19037G_018EA,C19037G_019MA,C19037G_019EA,C19037G_020MA,C19037G_020EA,C19037G_021MA,C19037G_021EA,C19037G_022EA,C19037G_022MA,C19037G_023MA,C19037G_023EA,C19037G_024MA,C19037G_024EA,C19037G_025MA,C19037G_025EA,C19037G_026MA,C19037G_026EA,C19037G_027MA,C19037G_027EA,C19037G_028EA,C19037G_028MA,C19037G_029MA,C19037G_029EA,C19037G_030MA,C19037G_030EA,C19037G_031MA,C19037G_031EA,C19037G_032MA,C19037G_032EA,C19037G_033EA,C19037G_033MA,C19037G_034EA,C19037G_034MA,C19037G_035MA,C19037G_035EA,C19037G_036MA,C19037G_036EA,C19037G_037MA,C19037G_037EA,C19037G_038EA,C19037G_038MA,C19037G_039EA,C19037G_039MA,C19037G_040MA,C19037G_040EA,C19037G_041MA,C19037G_041EA,C19037G_042MA,C19037G_042EA,C19037G_043EA,C19037G_043MA,C19037G_044EA,C19037G_044MA,C19037G_045MA,C19037G_045EA,state
0400000US32,16897,2393,1390,890,104,133,0,292,561,770,39,54,328,354,253,267,29,48,76,114,0,292,0,292,9178,1787,481,363,284,285,935,532,732,395,1816,705,2465,780,1101,519,764,407,332,235,268,202,4472,997,90,145,429,351,171,164,282,175,1143,474,628,320,862,519,560,402,265,294,42,69,1857,629,501,446,41,69,277,208,299,238,363,266,131,149,107,127,138,148,0,292,0,292,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,33409,2928,1197,584,189,233,213,238,242,214,0,273,336,285,186,225,0,273,31,52,0,273,0,273,15514,2120,1074,611,771,642,837,527,885,506,1905,605,3747,1131,2795,921,2613,921,179,149,708,378,12543,1698,925,457,756,440,662,363,949,440,1693,656,2721,925,1730,650,1991,639,681,408,435,295,4155,973,761,448,464,273,1237,572,85,98,491,330,461,294,264,268,348,222,44,76,0,273,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,17149,2289,1220,556,553,469,128,163,271,310,0,279,213,272,55,89,0,279,0,279,0,279,0,279,6623,1356,222,149,1038,578,651,475,1743,740,1049,537,1277,740,471,287,69,89,0,279,103,105,6460,1150,803,530,342,237,962,547,782,381,1191,508,992,388,540,351,663,337,113,130,72,116,2846,860,532,369,215,182,733,485,717,452,272,186,73,88,109,117,51,84,0,279,144,157,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,84583,4730,4785,1345,1128,708,550,360,897,539,1047,691,687,451,321,216,53,90,102,166,0,269,0,269,36246,2874,5053,1094,2259,806,2894,958,3643,907,4458,929,7590,1422,4260,1123,3921,970,1035,428,1133,485,32421,2726,4125,985,1501,638,2855,744,3214,820,4258,1065,6883,1318,3681,969,3593,923,1230,571,1081,428,11131,1619,1850,596,2052,652,1658,636,1252,523,1282,686,1179,449,662,313,809,359,252,222,135,166,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,28962,2974,4295,1380,1373,1066,96,117,753,603,1555,821,211,257,237,244,70,121,0,281,0,281,0,281,11738,1781,1270,595,927,691,846,319,2091,865,1999,702,2207,722,1167,571,688,367,148,148,395,467,10211,1609,889,448,422,265,1619,723,1173,455,2700,1010,1160,570,1170,697,819,477,138,125,121,159,2718,727,398,284,322,278,825,370,449,245,257,230,324,211,143,173,0,281,0,281,0,281,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,39611,3091,5385,1285,1897,988,779,493,843,525,459,328,412,375,421,330,574,629,0,261,0,261,0,261,15819,1877,1671,660,1277,637,1704,632,1569,767,2427,662,3198,925,2114,784,1335,640,176,153,348,335,13603,1814,2185,717,1179,606,1734,589,1413,492,1844,581,2082,605,1608,574,973,417,376,268,209,258,4804,1000,628,336,593,327,1479,536,508,366,619,308,639,421,190,164,30,54,0,261,118,136,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,67669,3244,6860,1084,1136,567,1718,725,1664,699,914,446,990,423,394,318,44,75,0,244,0,244,0,244,26506,2360,3685,978,1804,745,3664,888,4225,1040,5436,1164,3808,872,2288,567,1384,594,0,244,212,191,23014,1982,2660,742,1832,502,2794,756,3466,852,3563,872,4662,939,2094,614,1119,478,291,202,533,343,11289,995,1761,585,2121,608,1655,428,1678,425,1831,510,1228,395,447,287,353,179,184,222,31,61,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,27401,2321,2090,638,526,329,209,211,470,331,462,408,155,166,268,313,0,269,0,269,0,269,0,269,12140,1872,1082,660,590,401,1424,526,2381,756,1888,697,2046,728,1569,695,819,439,46,76,295,237,10440,1289,1195,527,1397,651,1306,616,881,430,1997,700,1478,535,892,405,947,420,138,127,209,204,2731,713,497,303,253,199,470,282,511,297,427,236,357,255,56,94,76,122,84,145,0,269,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,29515,2593,3416,894,1151,477,75,94,605,328,1009,675,195,171,235,214,146,199,0,240,0,240,0,240,12662,1826,1581,539,637,356,1573,614,1773,577,2123,717,2637,908,916,331,765,345,403,282,254,292,9592,1435,1249,509,721,402,749,340,959,537,1699,575,1771,642,1302,616,735,376,160,135,247,237,3845,978,491,313,379,272,975,406,729,510,190,167,386,206,490,290,154,153,51,84,0,240,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,20150,2216,776,420,180,151,150,147,198,240,60,106,62,107,126,143,0,279,0,279,0,279,0,279,7592,1620,1184,672,678,371,934,486,1171,692,1273,537,1053,509,585,363,370,338,107,127,237,200,9068,1568,1444,709,805,495,1163,509,1244,667,956,389,1521,544,795,395,442,488,349,367,349,547,2714,601,628,343,419,218,559,319,273,208,378,250,299,288,0,279,45,77,113,190,0,279,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,97645,5775,6331,1409,1798,720,917,532,636,323,1066,587,1126,597,725,463,41,68,0,281,22,40,0,281,47039,3778,2551,756,2077,845,5799,1511,5285,1125,8708,1788,10667,1663,6212,1023,3791,855,1217,673,732,358,32632,3046,2412,658,1737,632,3049,757,3452,843,6486,1261,6278,1202,3802,984,3756,996,918,446,742,451,11643,1478,2106,678,1999,529,2108,580,1133,441,1549,472,1365,461,716,404,473,317,65,112,129,114,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,36190,3423,3885,1347,1209,793,263,234,675,454,643,458,406,326,329,309,164,217,196,198,0,279,0,279,16548,2128,1002,549,308,352,1555,771,2046,1032,2976,913,3745,971,2494,835,1896,697,280,206,246,196,12232,1710,1363,622,815,521,466,310,831,464,1656,544,2088,831,1638,650,2319,775,499,363,557,316,3525,820,617,352,351,245,554,288,395,246,564,361,468,226,409,239,117,115,50,79,0,279,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,49756,4021,4790,1080,622,417,521,390,1281,682,865,531,750,426,587,384,164,207,0,267,0,267,0,267,23913,2713,1950,807,1206,616,1753,725,2399,932,3984,1126,4968,1060,3696,1147,3056,835,445,277,456,327,16654,1814,1859,706,855,378,1859,638,1743,665,1988,656,3967,881,1514,615,2155,659,365,228,349,251,4399,917,637,377,448,285,523,304,1037,514,446,222,986,475,192,156,130,146,0,267,0,267,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,16727,1792,1958,632,357,260,99,116,428,373,515,350,155,226,214,194,177,215,13,25,0,211,0,211,7854,1395,587,280,391,262,693,344,1019,421,1498,648,1657,673,993,461,707,384,61,105,248,346,5508,1131,556,383,305,196,528,283,882,420,764,394,1012,493,684,372,589,312,165,141,23,44,1407,504,167,98,202,212,544,346,145,133,235,189,94,75,20,39,0,211,0,211,0,211,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,55839,3033,1251,467,881,419,29,50,164,180,0,275,107,123,70,84,0,275,0,275,0,275,0,275,20094,2186,4932,1000,2065,644,5629,1210,2272,756,1722,544,2491,704,458,312,478,304,47,76,0,275,23176,1590,6755,1066,3105,760,4180,1076,3065,770,2678,625,2032,618,704,363,401,240,190,219,66,105,11318,1403,5040,949,2189,571,2185,588,766,381,704,312,315,273,119,142,0,275,0,275,0,275,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
