GEO_ID,B17001B_001E,B17001B_001M,B17001B_002E,B17001B_002M,B17001B_003E,B17001B_003M,B17001B_004E,B17001B_004M,B17001B_005E,B17001B_005M,B17001B_006E,B17001B_006M,B17001B_007E,B17001B_007M,B17001B_008E,B17001B_008M,B17001B_009E,B17001B_009M,B17001B_010E,B17001B_010M,B17001B_011E,B17001B_011M,B17001B_012E,B17001B_012M,B17001B_013E,B17001B_013M,B17001B_014E,B17001B_014M,B17001B_015E,B17001B_015M,B17001B_016E,B17001B_016M,B17001B_017E,B17001B_017M,B17001B_018E,B17001B_018M,B17001B_019E,B17001B_019M,B17001B_020E,B17001B_020M,B17001B_021E,B17001B_021M,B17001B_022E,B17001B_022M,B17001B_023E,B17001B_023M,B17001B_024E,B17001B_024M,B17001B_025E,B17001B_025M,B17001B_026E,B17001B_026M,B17001B_027E,B17001B_027M,B17001B_028E,B17001B_028M,B17001B_029E,B17001B_029M,B17001B_030E,B17001B_030M,B17001B_031E,B17001B_031M,B17001B_032E,B17001B_032M,B17001B_033E,B17001B_033M,B17001B_034E,B17001B_034M,B17001B_035E,B17001B_035M,B17001B_036E,B17001B_036M,B17001B_037E,B17001B_037M,B17001B_038E,B17001B_038M,B17001B_039E,B17001B_039M,B17001B_040E,B17001B_040M,B17001B_041E,B17001B_041M,B17001B_042E,B17001B_042M,B17001B_043E,B17001B_043M,B17001B_044E,B17001B_044M,B17001B_045E,B17001B_045M,B17001B_046E,B17001B_046M,B17001B_047E,B17001B_047M,B17001B_048E,B17001B_048M,B17001B_049E,B17001B_049M,B17001B_050E,B17001B_050M,B17001B_051E,B17001B_051M,B17001B_052E,B17001B_052M,B17001B_053E,B17001B_053M,B17001B_054E,B17001B_054M,B17001B_055E,B17001B_055M,B17001B_056E,B17001B_056M,B17001B_057E,B17001B_057M,B17001B_058E,B17001B_058M,B17001B_059E,B17001B_059M,NAME,B17001B_001MA,B17001B_001EA,B17001B_002MA,B17001B_002EA,B17001B_003MA,B17001B_003EA,B17001B_004MA,B17001B_004EA,B17001B_005EA,B17001B_005MA,B17001B_006MA,B17001B_006EA,B17001B_007MA,B17001B_007EA,B17001B_008MA,B17001B_008EA,B17001B_009MA,B17001B_009EA,B17001B_010EA,B17001B_010MA,B17001B_011EA,B17001B_011MA,B17001B_012EA,B17001B_012MA,B17001B_013MA,B17001B_013EA,B17001B_014MA,B17001B_014EA,B17001B_015EA,B17001B_015MA,B17001B_016EA,B17001B_016MA,B17001B_017EA,B17001B_017MA,B17001B_018MA,B17001B_018EA,B17001B_019MA,B17001B_019EA,B17001B_020EA,B17001B_020MA,B17001B_021EA,B17001B_021MA,B17001B_022EA,B17001B_022MA,B17001B_023MA,B17001B_023EA,B17001B_024MA,B17001B_024EA,B17001B_025EA,B17001B_025MA,B17001B_026EA,B17001B_026MA,B17001B_027EA,B17001B_027MA,B17001B_028MA,B17001B_028EA,B17001B_029MA,B17001B_029EA,B17001B_030EA,B17001B_030MA,B17001B_031EA,B17001B_031MA,B17001B_032EA,B17001B_032MA,B17001B_033MA,B17001B_033EA,B17001B_034MA,B17001B_034EA,B17001B_035MA,B17001B_035EA,B17001B_036EA,B17001B_036MA,B17001B_037EA,B17001B_037MA,B17001B_038EA,B17001B_038MA,B17001B_039MA,B17001B_039EA,B17001B_040MA,B17001B_040EA,B17001B_041EA,B17001B_041MA,B17001B_042EA,B17001B_042MA,B17001B_043EA,B17001B_043MA,B17001B_044MA,B17001B_044EA,B17001B_045MA,B17001B_045EA,B17001B_046MA,B17001B_046EA,B17001B_047EA,B17001B_047MA,B17001B_048EA,B17001B_048MA,B17001B_049EA,B17001B_049MA,B17001B_050MA,B17001B_050EA,B17001B_051MA,B17001B_051EA,B17001B_052EA,B17001B_052MA,B17001B_053EA,B17001B_053MA,B17001B_054EA,B17001B_054MA,B17001B_055MA,B17001B_055EA,B17001B_056MA,B17001B_056EA,B17001B_057MA,B17001B_057EA,B17001B_058MA,B17001B_058EA,B17001B_059MA,B17001B_059EA,state
0400000US13,2688599,9736,636647,18173,264486,9890,41085,3205,7977,1505,44012,3515,22640,2308,7931,1325,16745,2141,34198,3022,19666,2826,21794,2642,21553,2797,15081,1921,6730,1241,5074,979,372161,11836,41779,3297,6224,1416,44288,3579,22907,2743,7709,1546,13632,2153,45802,3766,55063,3974,42320,3019,33581,3037,26704,2523,15850,1726,16302,1489,2051952,18999,982817,10353,70601,3782,13757,1961,90965,4788,51283,3929,15523,1733,33981,2613,105544,4920,157043,4670,169341,3769,143567,3825,78982,2651,36575,1890,15655,1698,1069135,12601,65592,3541,14502,2264,92407,4304,46724,3471,16776,2335,35232,2811,100367,4731,163044,5067,192718,4180,168742,3775,94236,2798,46977,2287,31818,1430,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1823512,7673,509836,22211,215305,11016,29994,3569,5827,1491,37450,3474,20682,2587,6810,1658,9870,1442,28124,3079,18109,2323,19130,2295,17513,2093,12116,1534,6713,1422,2967,862,294531,13135,32298,2818,5227,1293,37659,3457,17666,2409,6024,1088,10670,1851,37010,3463,43833,3258,32866,2858,31017,2788,17624,1746,12567,1684,10070,1415,1313676,23256,619151,11866,42711,3903,9340,1681,53968,3455,34428,3636,11968,1915,23702,2083,64921,3393,88219,3370,93156,3161,88530,2651,55999,1735,31861,1437,20348,1332,694525,13683,41353,2980,8959,1590,52914,4197,34050,2877,12257,1473,21654,1990,62209,3252,95010,2895,109149,3165,106372,2685,74448,1800,43639,1974,32511,1808,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,527534,5320,148918,10708,60456,5311,10585,1927,1517,637,9883,1959,6606,1238,795,459,3190,708,6100,1497,7150,1395,5861,1572,5351,1174,2155,576,816,342,447,252,88462,6618,12388,1906,2614,945,10072,1585,5283,1234,2070,736,3462,1061,10989,1700,14079,2132,9304,1475,7656,1541,4922,1069,3115,636,2508,708,378616,10436,187181,4928,13680,1745,2865,813,16537,1806,10723,1674,3726,1056,6822,1101,19158,1720,28711,1903,27410,2150,25723,1790,17037,895,9021,792,5768,564,191435,6721,11592,1748,2016,727,16505,2095,9698,1621,3161,850,5623,1062,16405,1753,27089,2093,30939,1968,30727,1631,19394,1259,10383,957,7903,852,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,61368,2990,19116,3128,8651,1533,1339,598,88,87,1256,438,993,413,97,117,282,245,1387,697,1175,559,766,358,737,432,351,283,180,208,0,221,10465,1994,1587,650,75,124,1544,698,674,514,12,21,659,387,867,498,2261,729,619,378,672,464,454,305,733,425,308,289,42252,3618,20861,2308,1374,644,339,314,2739,951,1536,468,639,399,513,329,1125,458,3873,946,3700,828,2072,580,1843,535,508,296,600,292,21391,2378,1284,555,120,167,2746,864,1076,534,453,269,668,407,2863,1092,2868,981,3519,1061,2474,751,1592,614,1123,537,605,319,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,144440,2965,38496,4996,16127,2689,2181,893,557,501,2425,938,739,510,365,323,658,367,2598,1169,1407,514,1340,564,2562,1031,774,411,239,224,282,274,22369,2945,1719,712,263,217,3818,1072,599,354,462,352,624,431,3972,1126,3284,1005,2306,729,2251,537,1363,466,856,446,852,344,105944,5217,54238,2878,3612,1028,996,485,4748,1075,2980,809,1631,598,2194,769,6587,1206,5753,1069,8935,990,8534,1032,4881,617,1871,503,1516,601,51706,3105,3629,939,402,372,3414,1056,2715,792,713,345,2723,596,4455,1059,6892,1167,9113,1104,7973,719,5312,616,2663,502,1702,478,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,292744,4524,90139,6547,36281,3464,6958,1244,985,584,5255,1254,2455,1092,1294,594,2322,841,5132,1065,2708,918,2169,794,3499,978,1972,708,739,307,793,418,53858,4239,6279,1377,1383,646,5422,1169,2794,961,1092,472,2590,682,7092,1408,7329,1355,6926,1486,5786,1020,2555,759,2511,686,2099,572,202605,8048,102123,4385,5503,1337,1099,549,9614,1400,4817,1064,900,444,3909,939,10245,1571,14672,1550,18131,1589,15938,1619,9652,1055,5028,686,2615,635,100482,4923,5847,1431,1313,524,6805,1254,3693,925,2031,670,2818,734,10087,1460,13318,1557,15722,1649,17286,1673,11171,1054,6120,812,4271,862,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1301907,5175,448056,18401,184124,8677,31879,3129,5929,1487,32140,3198,15631,2388,4190,1110,8002,1437,20218,2453,14744,2563,13678,2198,17085,2138,11224,1333,5748,1244,3656,933,263932,11945,30828,3117,5755,1291,33163,3859,19067,2840,4266,1011,10980,1950,32041,2717,38491,3383,28408,3010,24600,2666,15168,1727,10087,1374,11078,1286,853851,18045,413139,8556,25095,2600,5706,1172,32607,3127,22727,2651,7572,1524,14761,1903,55516,3769,60569,3815,57579,2427,58625,2796,40323,1772,20268,1620,11791,1283,440712,11426,28320,2910,3619,1199,33895,3026,19540,2745,6388,1362,14554,2385,46006,2479,53175,3149,69566,2946,71072,3077,47912,1940,29160,1788,17505,1458,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1567961,6494,202218,12053,85945,6088,12800,2185,2673,885,14012,2422,6908,1519,2380,920,3465,903,8693,2273,6683,1526,8149,1749,9413,1499,6149,1259,2698,780,1922,551,116273,7752,10177,2018,1836,785,11960,2175,5552,1322,2716,1054,4058,1008,13921,2402,17806,1903,13209,1912,13841,2201,8496,1421,7017,1156,5684,994,1365743,12909,635088,7328,47448,2618,8288,1671,60203,3407,28048,2388,10462,1402,23520,1599,66066,2940,86485,3091,109295,2650,91834,2141,58710,1506,30184,1163,14545,816,730655,8600,45794,2403,9640,1728,56250,3377,31098,2712,11889,1793,22776,1907,68716,2760,100730,2411,128925,2575,115789,2547,75947,1657,37781,1614,25320,1390,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,378287,6539,85117,7514,35493,3519,5338,1413,1064,469,5084,1405,4087,1287,932,521,1704,672,4633,1123,2258,659,3339,983,2935,816,2239,721,1136,682,744,396,49624,5313,4439,1417,788,555,4587,1203,1940,622,880,502,2738,794,8081,1624,5559,992,7256,1485,5463,1352,3923,768,2555,703,1415,649,293170,8853,147153,4358,12279,1423,1307,594,13445,2073,6952,1891,3053,972,4763,971,16377,1863,23176,2010,26127,1631,20063,1233,10444,941,5927,840,3240,743,146017,5625,10591,1655,2295,797,12197,1754,6827,1396,2377,718,4387,764,15438,1489,21821,1675,25667,1879,20793,1513,12174,973,6489,768,4961,889,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1370657,7374,410120,18165,180386,9372,22414,2041,4558,963,29642,2948,16294,2096,5749,1289,8455,1301,19150,2180,17977,2249,19742,2257,21100,2039,9424,1328,3006,812,2875,798,229734,10785,22471,2313,3803,1207,27512,2772,15295,2345,4542,1022,11114,1639,26071,2404,37652,3178,28409,2330,25276,2531,12358,1658,8143,1045,7088,962,960537,17018,449177,8648,29364,1940,5354,1211,38239,3291,24119,2644,9051,1329,17791,1651,45884,2393,65939,2732,65988,2527,61439,2143,45809,1571,23135,910,17065,1071,511360,10717,28599,2417,6076,1421,40961,3149,24755,2507,7387,1155,18888,1729,44442,2341,68985,3394,78638,2736,78593,2556,58161,1771,30559,1324,25316,1147,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,218270,4577,75691,6443,34412,3413,6894,1300,1282,584,4484,1152,2237,837,989,427,1336,563,4228,1138,2914,805,5073,1135,3044,880,1033,518,705,359,193,180,41279,4301,5594,1163,1392,508,5905,1260,2889,887,1299,455,2152,914,5045,959,6983,1316,4792,1037,3308,815,968,415,782,466,170,211,142579,7083,75295,3795,6880,1113,1310,644,6416,1325,4554,1122,1063,431,2924,727,8727,1307,14905,1346,12166,1482,10261,906,3769,522,1424,524,896,414,67284,4373,7494,1165,804,400,6591,1287,2920,926,630,433,2475,800,6921,1232,12331,1262,12121,1109,7993,1018,3977,651,1892,546,1135,345,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1044074,5183,367931,15665,154184,8256,25409,2819,4679,1155,26443,3121,14562,1877,3235,882,9367,1487,17864,2881,13730,2339,10550,1970,13690,2058,8007,1326,3527,941,3121,835,213747,9441,23048,2285,4023,1017,23041,2289,14359,2071,2833,870,9288,1380,31091,2898,28371,2452,26232,2777,19070,2047,14517,1663,9557,1320,8317,1236,676143,16258,329665,8875,22727,3398,3518,995,27531,2428,18887,2283,6133,1302,10579,1720,37697,2847,45216,3192,51180,3114,49186,2754,32102,2107,16463,1929,8446,1337,346478,9749,18248,2147,3933,1260,30325,2426,16878,2076,6511,1318,11288,1608,33388,2424,47694,3068,53707,2868,58162,2354,33499,1926,18597,1482,14248,1146,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,634057,5206,193891,11361,84601,5743,12757,1855,3195,1196,13557,1992,6439,1480,2499,794,4983,1117,9479,1926,8627,1808,7394,1405,7625,1411,4273,926,2553,736,1220,399,109290,7131,13242,1809,2202,782,12487,1858,6814,1370,2692,877,3753,910,13285,1784,15571,2234,11594,1818,11137,1446,6154,965,5552,908,4807,940,440166,11660,205707,5965,14222,1901,2364,899,16585,1804,11942,1851,2816,892,7849,1094,21291,1853,31346,2206,30721,2015,31876,1913,17979,1069,9816,791,6900,563,234459,7442,13227,1852,2892,818,18778,2113,10669,1638,3699,897,7345,1223,21309,1474,33913,2377,38151,1957,37341,1739,23126,1057,13527,1088,10482,987,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,69422,2392,20575,3425,7707,1535,1562,634,49,81,1328,791,401,288,156,141,337,286,1186,606,908,422,589,416,696,373,300,294,47,80,148,172,12868,2294,2051,585,272,261,1442,602,749,451,190,249,710,363,1904,496,1948,594,1018,504,1562,518,493,291,295,327,234,229,48847,3011,26793,1709,2162,568,526,291,2934,665,1505,545,358,232,1006,354,2408,579,3889,700,4438,472,3437,417,2539,446,1279,278,312,180,22054,1933,1387,525,337,257,1803,468,1428,508,366,287,418,302,1675,519,3664,655,3848,603,3098,527,1940,420,1794,425,296,187,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,177261,3611,26657,4462,12094,2579,1025,661,312,222,1968,936,918,677,331,330,1375,611,2436,947,757,460,902,512,816,503,1065,552,0,292,189,296,14563,2432,1155,706,230,227,2391,966,543,386,208,251,1276,653,1227,636,2044,851,2782,900,763,383,612,381,658,451,674,351,150604,5092,76489,2735,6968,1143,1006,546,7609,1533,3147,834,1124,474,2686,815,6276,677,11603,886,12689,745,10310,742,6586,695,4628,356,1857,327,74115,3139,6914,1121,1164,587,6264,1460,3416,1151,849,620,1486,632,6477,926,11449,1036,10953,917,10878,647,7616,834,4337,510,2312,368,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1134450,7849,197925,13943,83628,6849,11323,2340,2126,844,14039,2383,6505,1469,1869,737,4328,1108,10647,1946,6990,1532,8189,1549,7632,1441,5402,1268,2493,667,2085,719,114297,8424,9677,1471,1524,636,13534,2256,6427,1360,2694,973,4233,1035,12703,2063,15902,2499,16593,2184,12216,1946,8983,1404,4821,1005,4990,1110,936525,15851,440135,8235,32542,2368,6979,1341,40495,2741,23352,2217,7240,1254,16887,1718,44836,2439,59527,2642,73982,1999,61166,2197,38671,1552,22813,1124,11645,998,496390,9682,31657,1814,5715,1384,35774,3359,25509,2607,8528,1378,14834,1640,44933,2343,69697,2699,83097,2339,74682,2376,49307,1647,32091,1111,20566,1423,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
