GEO_ID,B16005H_001E,B16005H_001M,B16005H_002E,B16005H_002M,B16005H_003E,B16005H_003M,B16005H_004E,B16005H_004M,B16005H_005E,B16005H_005M,B16005H_006E,B16005H_006M,B16005H_007E,B16005H_007M,B16005H_008E,B16005H_008M,B16005H_009E,B16005H_009M,B16005H_010E,B16005H_010M,B16005H_011E,B16005H_011M,B16005H_012E,B16005H_012M,B16005H_013E,B16005H_013M,B16005H_014E,B16005H_014M,B16005H_015E,B16005H_015M,B16005H_016E,B16005H_016M,B16005H_017E,B16005H_017M,B16005H_018E,B16005H_018M,B16005H_019E,B16005H_019M,B16005H_020E,B16005H_020M,B16005H_021E,B16005H_021M,B16005H_022E,B16005H_022M,B16005H_023E,B16005H_023M,B16005H_024E,B16005H_024M,B16005H_025E,B16005H_025M,B16005H_026E,B16005H_026M,B16005H_027E,B16005H_027M,B16005H_028E,B16005H_028M,B16005H_029E,B16005H_029M,B16005H_030E,B16005H_030M,B16005H_031E,B16005H_031M,B16005H_032E,B16005H_032M,B16005H_033E,B16005H_033M,B16005H_034E,B16005H_034M,B16005H_035E,B16005H_035M,B16005H_036E,B16005H_036M,B16005H_037E,B16005H_037M,B16005H_038E,B16005H_038M,B16005H_039E,B16005H_039M,B16005H_040E,B16005H_040M,B16005H_041E,B16005H_041M,B16005H_042E,B16005H_042M,B16005H_043E,B16005H_043M,B16005H_044E,B16005H_044M,B16005H_045E,B16005H_045M,NAME,B16005H_001EA,B16005H_001MA,B16005H_002EA,B16005H_002MA,B16005H_003EA,B16005H_003MA,B16005H_004MA,B16005H_004EA,B16005H_005MA,B16005H_005EA,B16005H_006EA,B16005H_006MA,B16005H_007EA,B16005H_007MA,B16005H_008EA,B16005H_008MA,B16005H_009MA,B16005H_009EA,B16005H_010MA,B16005H_010EA,B16005H_011MA,B16005H_011EA,B16005H_012EA,B16005H_012MA,B16005H_013EA,B16005H_013MA,B16005H_014EA,B16005H_014MA,B16005H_015MA,B16005H_015EA,B16005H_016MA,B16005H_016EA,B16005H_017EA,B16005H_017MA,B16005H_018EA,B16005H_018MA,B16005H_019EA,B16005H_019MA,B16005H_020MA,B16005H_020EA,B16005H_021MA,B16005H_021EA,B16005H_022EA,B16005H_022MA,B16005H_023EA,B16005H_023MA,B16005H_024EA,B16005H_024MA,B16005H_025MA,B16005H_025EA,B16005H_026MA,B16005H_026EA,B16005H_027EA,B16005H_027MA,B16005H_028EA,B16005H_028MA,B16005H_029EA,B16005H_029MA,B16005H_030MA,B16005H_030EA,B16005H_031MA,B16005H_031EA,B16005H_032EA,B16005H_032MA,B16005H_033EA,B16005H_033MA,B16005H_034EA,B16005H_034MA,B16005H_035MA,B16005H_035EA,B16005H_036MA,B16005H_036EA,B16005H_037EA,B16005H_037MA,B16005H_038EA,B16005H_038MA,B16005H_039EA,B16005H_039MA,B16005H_040MA,B16005H_040EA,B16005H_041MA,B16005H_041EA,B16005H_042EA,B16005H_042MA,B16005H_043EA,B16005H_043MA,B16005H_044EA,B16005H_044MA,B16005H_045MA,B16005H_045EA,state
0400000US13,5159464,3589,5032967,7572,4928993,9239,56669,4442,42294,3546,6507,1309,7291,1332,577,505,37044,3730,30540,3527,3458,956,3046,962,0,292,3650,1006,3085,811,473,388,51,88,41,71,6611,1885,5858,1685,753,481,0,292,0,292,126497,7409,50719,3857,1941,713,1105,515,491,308,244,329,101,128,60830,6060,38086,3989,14268,2987,6930,2222,1546,818,4314,2872,1307,675,1106,848,926,1087,975,1356,8693,1704,6428,1589,1129,554,819,676,317,416,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7889803,2973,7389989,17616,7101641,22469,76027,4538,58753,4299,8050,1124,9054,1222,170,114,182657,9550,157333,8695,16810,2328,8164,1475,350,252,4692,1135,3860,1041,273,226,519,385,40,67,24972,4333,23286,4177,876,461,810,502,0,261,499814,16971,89821,5701,4791,1327,2339,882,1448,664,754,471,250,311,357657,14785,158978,7476,110971,7997,68639,5664,19069,3442,4965,1560,2824,851,935,456,599,723,607,632,42580,6112,22801,3630,11426,2651,6246,1823,2107,1027,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4962124,2787,4900614,5288,4769802,8779,48579,4030,37726,3619,5483,1113,5370,1297,0,263,75314,5997,61496,5592,9161,1931,4022,986,635,382,3757,896,2986,841,410,324,361,228,0,263,3162,1062,2644,958,398,320,120,143,0,263,61510,4853,27461,2538,1352,893,960,624,0,263,392,633,0,263,26056,3397,14730,1817,7734,1742,2880,853,712,738,1516,905,794,467,444,689,278,329,0,263,5125,1791,1861,691,2136,898,365,297,763,932,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2553379,1022,2524901,3978,2473065,5477,26938,2352,19424,2069,3467,751,3743,775,304,228,22851,2683,17323,2350,3210,933,2045,625,273,236,1250,595,1219,596,17,28,14,25,0,221,797,361,641,314,53,77,103,108,0,221,28478,3734,10598,1471,273,212,124,127,137,155,12,20,0,221,15756,3433,7936,1757,4664,1574,2821,1281,335,339,280,236,78,101,96,113,106,181,0,221,1571,891,872,621,506,433,147,181,46,76,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2098559,1300,2070868,3509,2028972,5168,20217,1914,16476,1990,1571,403,2118,587,52,84,18916,2001,15399,1873,1884,607,1581,552,52,85,1350,704,1145,681,69,85,136,142,0,237,1413,719,1364,700,49,81,0,237,0,237,27691,3295,12132,1693,631,295,367,288,0,237,264,193,0,237,12359,3113,9258,2730,2545,863,330,204,226,300,455,286,282,226,173,165,0,237,0,237,2114,805,1470,618,376,307,204,240,64,105,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3485301,1585,3451300,4536,3397894,5936,27538,2660,17334,1956,3850,1069,6230,1267,124,108,22916,2786,16200,2197,4744,1304,1618,673,354,435,1209,522,1019,527,90,107,100,126,0,267,1743,715,1471,712,160,153,112,140,0,267,34001,4278,15280,2346,307,386,91,111,0,267,216,291,0,267,14763,2835,9597,2041,3276,1036,1814,877,76,91,562,352,238,236,255,180,0,267,69,116,3089,1244,1674,782,1202,792,157,152,56,91,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2525918,1718,2498466,3962,2342139,6928,21083,2449,16558,1942,2366,932,2131,788,28,52,130741,5771,107980,5126,17450,1719,4986,947,325,340,1240,681,1061,602,87,139,92,106,0,267,3263,1864,2489,1581,701,700,0,267,73,114,27452,3428,9974,1628,915,439,567,319,56,77,263,311,29,49,11876,2309,7732,1743,3160,1249,923,598,61,92,272,252,119,155,153,150,0,267,0,267,4415,2329,2736,1445,1359,956,320,331,0,267,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3096155,1424,2960349,7931,2861457,10534,32818,3084,26397,2845,3165,730,3201,785,55,93,50157,4167,43108,3889,4175,951,2620,755,254,310,4723,1191,4123,1114,510,366,90,115,0,277,11194,3431,10336,3276,761,572,97,109,0,277,135806,7736,45102,3651,2162,973,891,365,756,706,434,573,81,132,72933,5766,43853,3569,18568,2534,8741,1882,1771,1117,3704,1351,2948,1131,413,285,249,225,94,156,11905,3082,8805,2247,1709,741,1153,983,238,304,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4834420,6368,4463431,14504,4258910,17618,37830,3363,29448,2887,4567,1140,3625,840,190,186,154518,7620,130260,6617,14042,1824,9492,2046,724,549,3640,1012,3109,1002,126,156,405,261,0,277,8533,2437,7587,2234,638,450,308,253,0,277,370989,13759,103058,5524,4001,1393,2593,1117,703,448,705,586,0,277,239180,12577,108953,6094,61475,5147,47957,4555,20795,4261,5696,1383,3057,1187,1227,593,1249,511,163,258,19054,3182,11607,2214,4206,1284,2296,1082,945,712,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7386044,2479,7098588,12251,6880319,15739,61460,3606,48055,3359,6176,1055,6795,1041,434,322,111364,6039,89627,5564,13329,1536,7862,1254,546,299,6010,1222,4921,1177,556,238,533,379,0,235,39435,5303,33737,4997,4023,1170,1578,909,97,159,287456,12541,94113,4418,1905,666,1356,541,160,141,339,364,50,84,110557,7212,60749,4323,29075,2818,17512,3090,3221,1383,1717,762,851,390,438,352,266,299,162,266,79164,7315,36459,3955,20710,2839,15737,2541,6258,2261,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4175842,2449,4106962,5968,3998818,8895,47664,3530,34756,3046,5357,941,7542,1205,9,15,49571,2888,39528,2816,6139,1165,3707,772,197,152,2583,607,2135,553,337,232,111,106,0,208,8326,2691,7401,2630,714,378,154,140,57,93,68880,5252,28979,2613,966,435,530,293,163,140,273,217,0,208,30546,3647,18449,2258,5697,1129,5012,1511,1388,719,950,378,366,237,397,255,155,145,32,54,7439,2658,4710,1763,2050,820,653,474,26,45,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4528758,2157,4463858,7071,4369380,10490,41377,3360,31490,2827,4163,877,5472,1132,252,221,48166,4830,36956,4194,6995,1763,4130,929,85,75,2742,840,2032,681,34,40,605,383,71,119,2193,764,1693,614,213,233,287,215,0,253,64900,6506,23788,2960,884,799,409,293,475,643,0,253,0,253,35129,4912,21541,2930,7375,1793,4311,1433,1902,954,703,383,466,364,237,203,0,253,0,253,4396,1939,2326,1017,1540,896,310,211,220,360,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
