GEO_ID,C20005C_001E,C20005C_001M,C20005C_002E,C20005C_002M,C20005C_003E,C20005C_003M,C20005C_004E,C20005C_004M,C20005C_005E,C20005C_005M,C20005C_006E,C20005C_006M,C20005C_007E,C20005C_007M,C20005C_008E,C20005C_008M,C20005C_009E,C20005C_009M,C20005C_010E,C20005C_010M,C20005C_011E,C20005C_011M,C20005C_012E,C20005C_012M,C20005C_013E,C20005C_013M,C20005C_014E,C20005C_014M,C20005C_015E,C20005C_015M,C20005C_016E,C20005C_016M,C20005C_017E,C20005C_017M,C20005C_018E,C20005C_018M,C20005C_019E,C20005C_019M,C20005C_020E,C20005C_020M,C20005C_021E,C20005C_021M,C20005C_022E,C20005C_022M,C20005C_023E,C20005C_023M,C20005C_024E,C20005C_024M,C20005C_025E,C20005C_025M,C20005C_026E,C20005C_026M,C20005C_027E,C20005C_027M,C20005C_028E,C20005C_028M,C20005C_029E,C20005C_029M,C20005C_030E,C20005C_030M,C20005C_031E,C20005C_031M,C20005C_032E,C20005C_032M,C20005C_033E,C20005C_033M,C20005C_034E,C20005C_034M,C20005C_035E,C20005C_035M,C20005C_036E,C20005C_036M,C20005C_037E,C20005C_037M,C20005C_038E,C20005C_038M,C20005C_039E,C20005C_039M,NAME,C20005C_001EA,C20005C_001MA,C20005C_002EA,C20005C_002MA,C20005C_003MA,C20005C_003EA,C20005C_004MA,C20005C_004EA,C20005C_005MA,C20005C_005EA,C20005C_006MA,C20005C_006EA,C20005C_007MA,C20005C_007EA,C20005C_008MA,C20005C_008EA,C20005C_009MA,C20005C_009EA,C20005C_010EA,C20005C_010MA,C20005C_011EA,C20005C_011MA,C20005C_012EA,C20005C_012MA,C20005C_013MA,C20005C_013EA,C20005C_014MA,C20005C_014EA,C20005C_015EA,C20005C_015MA,C20005C_016MA,C20005C_016EA,C20005C_017MA,C20005C_017EA,C20005C_018MA,C20005C_018EA,C20005C_019MA,C20005C_019EA,C20005C_020EA,C20005C_020MA,C20005C_021EA,C20005C_021MA,C20005C_022EA,C20005C_022MA,C20005C_023MA,C20005C_023EA,C20005C_024MA,C20005C_024EA,C20005C_025MA,C20005C_025EA,C20005C_026EA,C20005C_026MA,C20005C_027MA,C20005C_027EA,C20005C_028MA,C20005C_028EA,C20005C_029MA,C20005C_029EA,C20005C_030MA,C20005C_030EA,C20005C_031MA,C20005C_031EA,C20005C_032MA,C20005C_032EA,C20005C_033MA,C20005C_033EA,C20005C_034EA,C20005C_034MA,C20005C_035EA,C20005C_035MA,C20005C_036EA,C20005C_036MA,C20005C_037EA,C20005C_037MA,C20005C_038MA,C20005C_038EA,C20005C_039MA,C20005C_039EA,state
0400000US13,16745,2288,9140,1689,3783,982,0,292,3783,982,0,292,656,456,859,460,798,426,875,449,595,409,5357,1309,2787,915,2570,846,1630,732,261,245,412,382,219,180,48,85,0,292,7605,1353,1784,539,0,292,1784,539,33,58,460,357,488,345,286,261,325,209,192,181,5821,1188,3065,952,2756,760,1642,673,507,251,157,161,237,192,119,206,94,156,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,18081,2003,8531,1204,3730,771,0,261,3730,771,184,178,749,609,855,454,1035,468,619,388,288,224,4801,1023,1611,502,3190,767,1631,633,251,183,433,464,346,430,428,300,101,125,9550,1394,2547,662,0,261,2547,662,19,39,350,252,785,465,744,492,313,223,336,278,7003,1240,3653,886,3350,855,1433,520,986,528,119,157,393,322,419,301,0,261,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,19136,1570,9266,1297,4305,908,0,237,4305,908,154,220,399,306,910,336,1864,776,745,339,233,234,4961,1114,1735,548,3226,853,1902,672,544,295,300,318,391,295,71,104,18,30,9870,1087,3286,801,0,237,3286,801,224,357,559,292,726,337,1090,412,447,364,240,193,6584,965,2828,697,3756,798,3055,738,577,251,106,137,18,30,0,237,0,237,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,17730,1396,8628,1262,3376,859,0,267,3376,859,225,248,315,219,362,376,1182,481,589,425,703,471,5252,984,2246,663,3006,767,1224,502,340,251,230,206,552,317,511,410,149,135,9102,1012,2690,820,0,267,2690,820,52,65,1590,695,212,183,532,466,219,148,85,122,6412,938,3978,813,2434,692,1406,610,527,235,14,22,487,277,0,267,0,267,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,10195,1390,5560,980,2162,586,0,277,2162,586,174,112,92,123,181,176,729,315,467,294,519,303,3398,818,2087,566,1311,629,782,505,90,110,20,34,226,209,108,108,85,160,4635,857,1853,595,0,277,1853,595,0,277,279,321,765,513,300,240,320,225,189,155,2782,715,1583,529,1199,511,496,267,261,280,117,142,230,204,95,127,0,277,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,12359,1962,5519,1084,2432,794,0,277,2432,794,0,277,337,355,414,337,601,375,776,413,304,243,3087,907,1456,564,1631,688,454,311,253,251,509,500,257,177,108,136,50,91,6840,1699,1992,859,0,277,1992,859,55,97,727,718,571,367,428,319,161,221,50,89,4848,1229,2960,1065,1888,659,925,410,358,225,416,290,189,182,0,277,0,277,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,40345,2420,20641,1781,7499,1182,0,235,7499,1182,353,290,1130,543,1601,634,2181,582,924,407,1310,427,13142,1321,6659,1061,6483,932,3118,589,1173,409,739,322,931,475,276,210,246,211,19704,1531,7019,1085,0,235,7019,1085,203,196,1015,438,2234,684,2705,750,373,229,489,296,12685,1336,7751,1071,4934,829,2393,634,1538,544,635,334,163,136,158,140,47,81,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,38103,1687,19225,1230,5497,1031,0,208,5497,1031,206,247,379,221,1322,527,2164,623,518,303,908,407,13728,1025,6996,872,6732,750,3817,758,1709,566,425,247,691,355,90,123,0,208,18878,1217,6475,979,0,208,6475,979,225,305,999,425,1459,439,2844,802,822,377,126,121,12403,1203,6125,839,6278,890,3582,727,1270,453,833,409,524,322,69,85,0,208,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,17008,1706,8150,1108,2963,760,0,253,2963,760,196,213,451,370,511,219,1065,459,445,244,295,173,5187,906,2615,688,2572,611,1261,466,674,332,270,234,145,122,190,196,32,79,8858,1245,2594,686,0,253,2594,686,114,156,812,400,545,324,1068,466,55,68,0,253,6264,1045,3165,869,3099,776,1708,583,945,383,265,206,107,124,74,109,0,253,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,41425,2247,20425,1447,5448,972,0,228,5448,972,535,364,1362,621,1138,521,1534,467,687,352,192,160,14977,1516,6408,1029,8569,1127,4771,828,1468,491,1352,553,718,284,180,196,80,146,21000,1592,5285,1165,0,228,5285,1165,726,452,1611,717,834,396,1521,510,508,241,85,104,15715,1602,8001,1255,7714,1099,5061,1014,1509,424,668,406,403,360,20,32,53,94,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,23685,1686,11133,1187,4138,920,0,292,4138,920,67,110,267,256,707,356,1725,553,977,441,395,311,6995,1133,3720,881,3275,775,1001,383,879,373,794,415,561,374,40,61,0,292,12552,1116,5037,1051,0,292,5037,1051,177,147,289,202,2429,736,1240,515,421,252,481,376,7515,976,3616,583,3899,882,2388,742,1024,469,126,110,361,269,0,292,0,292,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,134941,2672,62612,1792,21398,2178,0,279,21398,2178,532,391,6632,1706,5522,1330,5692,1413,2615,918,405,245,41214,2321,23025,2023,18189,2103,9706,1689,3024,994,1953,774,2563,913,611,422,332,267,72329,1834,19320,2120,0,279,19320,2120,1095,541,5935,1360,4402,1050,6387,1316,1023,466,478,248,53009,2570,32519,2552,20490,1977,11604,1803,4176,1070,2159,627,1797,576,640,451,114,136,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
