GEO_ID,C23002B_001E,C23002B_001M,C23002B_002E,C23002B_002M,C23002B_003E,C23002B_003M,C23002B_004E,C23002B_004M,C23002B_005E,C23002B_005M,C23002B_006E,C23002B_006M,C23002B_007E,C23002B_007M,C23002B_008E,C23002B_008M,C23002B_009E,C23002B_009M,C23002B_010E,C23002B_010M,C23002B_011E,C23002B_011M,C23002B_012E,C23002B_012M,C23002B_013E,C23002B_013M,C23002B_014E,C23002B_014M,C23002B_015E,C23002B_015M,C23002B_016E,C23002B_016M,C23002B_017E,C23002B_017M,C23002B_018E,C23002B_018M,C23002B_019E,C23002B_019M,C23002B_020E,C23002B_020M,C23002B_021E,C23002B_021M,C23002B_022E,C23002B_022M,C23002B_023E,C23002B_023M,C23002B_024E,C23002B_024M,C23002B_025E,C23002B_025M,C23002B_026E,C23002B_026M,C23002B_027E,C23002B_027M,NAME,C23002B_001EA,C23002B_001MA,C23002B_002MA,C23002B_002EA,C23002B_003MA,C23002B_003EA,C23002B_004MA,C23002B_004EA,C23002B_005EA,C23002B_005MA,C23002B_006EA,C23002B_006MA,C23002B_007MA,C23002B_007EA,C23002B_008MA,C23002B_008EA,C23002B_009MA,C23002B_009EA,C23002B_010MA,C23002B_010EA,C23002B_011EA,C23002B_011MA,C23002B_012EA,C23002B_012MA,C23002B_013MA,C23002B_013EA,C23002B_014MA,C23002B_014EA,C23002B_015MA,C23002B_015EA,C23002B_016EA,C23002B_016MA,C23002B_017EA,C23002B_017MA,C23002B_018MA,C23002B_018EA,C23002B_019MA,C23002B_019EA,C23002B_020MA,C23002B_020EA,C23002B_021MA,C23002B_021EA,C23002B_022EA,C23002B_022MA,C23002B_023EA,C23002B_023MA,C23002B_024MA,C23002B_024EA,C23002B_025MA,C23002B_025EA,C23002B_026MA,C23002B_026EA,C23002B_027EA,C23002B_027MA,state
0400000US13,2051452,6532,944802,4118,877587,4386,625762,8183,8233,1738,617529,8438,545456,8565,72073,4979,251825,8281,67215,1523,10611,1329,10124,1281,487,263,56604,1907,1106650,4142,989445,4503,707293,9055,3301,1085,703992,9001,618095,9019,85897,5075,282152,8711,117205,2057,10446,1404,9686,1319,760,328,106759,2309,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,22096,1635,13129,1221,12376,1171,10853,1225,4326,990,6527,1142,5446,1234,1081,778,1523,854,753,452,0,267,0,267,0,267,753,452,8967,896,8266,959,6143,1052,1092,593,5051,1163,4801,1122,250,250,2123,978,701,334,0,267,0,267,0,267,701,334,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1384961,5658,627669,4423,562624,4500,364977,6475,1286,546,363691,6479,296404,6306,67287,4488,197647,6609,65045,1213,8992,1454,8422,1405,570,325,56053,1661,757292,3682,653095,3367,448770,5355,828,538,447942,5350,380667,5750,67275,4991,204325,5755,104197,1393,11745,1392,11102,1346,643,311,92452,1939,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,396521,3700,184363,2291,167378,2483,114021,3543,215,273,113806,3584,95995,3790,17811,2179,53357,3316,16985,767,2401,681,2300,673,101,116,14584,946,212158,2662,184282,2511,132003,3709,43,69,131960,3719,111361,4262,20599,2574,52279,3288,27876,913,3076,670,2977,658,99,113,24800,1046,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,46096,2163,22869,1622,21419,1554,14056,1449,0,221,14056,1449,11584,1348,2472,601,7363,1033,1450,454,336,237,336,237,0,221,1114,396,23227,1475,20386,1550,14847,1559,0,221,14847,1559,13471,1434,1376,619,5539,1106,2841,659,830,439,465,341,365,305,2011,478,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,114969,2241,56734,1644,52488,1568,35179,1877,1201,486,33978,1934,28162,1894,5816,1289,17309,2058,4246,559,761,442,717,453,44,72,3485,639,58235,1469,51504,1433,38443,1954,541,306,37902,1936,31781,1743,6121,1278,13061,1628,6731,641,992,397,992,397,0,237,5739,692,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,232654,3838,110643,2622,100921,2596,68351,3022,687,440,67664,3018,58722,2987,8942,1405,32570,2676,9722,770,2184,501,2135,498,49,81,7538,873,122011,2533,105927,2696,76193,3080,294,179,75899,3069,66986,3267,8913,1444,29734,2813,16084,1134,1574,515,1485,490,89,165,14510,1148,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,984871,3999,450214,2633,406840,3030,261071,5039,2529,731,258542,5052,217744,5191,40798,3609,145769,5133,43374,1378,6481,1153,6095,1141,386,240,36893,1866,534657,3464,462756,3448,306237,5519,834,409,305403,5482,261092,6340,44311,3627,156519,5813,71901,1071,8006,1778,7580,1739,426,281,63895,2022,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1234156,5103,560104,3323,508011,3251,381522,4993,2421,768,379101,4849,342884,5649,36217,3295,126489,4798,52093,856,10255,1349,9719,1420,536,342,41838,1454,674052,3514,593590,3516,453320,5443,2012,809,451308,5469,412161,5795,39147,3656,140270,4887,80462,887,10197,1299,9647,1247,550,375,70265,1511,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,291044,4614,138227,3056,126712,2988,94018,3127,505,352,93513,3120,80467,3047,13046,2009,32694,2407,11515,908,1931,543,1714,535,217,218,9584,1038,152817,2831,136241,2714,97078,3407,48,56,97030,3404,86514,3473,10516,1627,39163,3166,16576,1101,1397,546,1251,533,146,141,15179,1267,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1051026,5194,480923,3659,433229,3516,268732,4965,45,81,268687,4958,209040,5603,59647,4223,164497,5924,47694,845,5274,929,4670,888,604,341,42420,1268,570103,3407,495300,3333,331257,5344,0,235,331257,5344,272589,5851,58668,4026,164043,5063,74803,902,6426,1040,6096,1003,330,218,68377,1394,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,155224,2727,80550,2110,77010,2160,55053,2724,90,109,54963,2727,46013,2818,8950,1822,21957,2101,3540,640,926,427,803,377,123,195,2614,578,74674,1726,70387,1723,53755,2122,0,208,53755,2122,44988,2235,8767,1565,16632,2057,4287,265,579,339,535,318,44,75,3708,414,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,786216,3744,359148,2959,325719,3359,208049,5350,1799,715,206250,5404,173086,5310,33164,3027,117670,5389,33429,1638,4636,973,4314,949,322,272,28793,1791,427068,2506,373235,2634,242547,5026,768,478,241779,5049,205736,4569,36043,3323,130688,4888,53833,1215,4342,953,4231,954,111,176,49491,1585,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,484310,3810,221211,2549,199660,2613,138794,3865,1064,504,137730,3882,112918,4431,24812,2735,60866,3491,21551,667,3434,672,3271,632,163,152,18117,877,263099,2575,227128,2433,166051,3911,796,398,165255,3914,144820,3609,20435,2239,61077,3235,35971,951,4347,782,4035,765,312,212,31624,1273,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,50811,1449,25197,925,23313,951,17458,1380,117,131,17341,1376,14013,1290,3328,803,5855,977,1884,150,608,282,516,249,92,106,1276,265,25614,958,22795,958,17127,1287,0,213,17127,1287,14949,1370,2178,769,5668,1081,2819,161,528,286,475,276,53,87,2291,305,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,135017,2234,68729,1147,61927,1233,45052,1787,1009,558,44043,1911,39135,2090,4908,1188,16875,1652,6802,397,1701,575,1701,575,0,292,5101,526,66288,1733,58229,1667,42306,2156,311,241,41995,2214,39314,2208,2681,794,15923,1951,8059,364,1368,448,1228,439,140,159,6691,574,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,893930,5332,412995,3150,371720,2919,257269,5299,1138,611,256131,5388,221817,5298,34314,3468,114451,4678,41275,1070,8910,1216,8579,1197,331,214,32365,1461,480935,3447,414707,3214,306025,5338,380,347,305645,5334,273691,5364,31954,3137,108682,4802,66228,1068,10205,1246,9560,1292,645,436,56023,1511,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,28042,1367,14501,1040,13527,962,10126,962,660,377,9466,967,8351,873,1115,581,3401,838,974,441,315,211,315,211,0,279,659,385,13541,1086,12010,1232,8058,1254,247,224,7811,1260,7225,1238,586,373,3952,1086,1531,425,52,86,52,86,0,279,1479,422,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2263890,12063,1014490,7419,908508,7054,604669,8717,2428,750,602241,8718,526558,8416,75683,4820,303839,6955,105982,1543,15888,1527,14749,1442,1139,383,90094,1985,1249400,7521,1065230,7407,723281,9026,467,343,722814,9068,650937,9025,71877,4563,341949,7296,184170,1612,20226,2100,19253,2110,973,420,163944,2325,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1422719,5610,650762,4632,589470,4600,410211,6481,10909,1230,399302,6436,348207,6520,51095,4158,179259,6591,61292,1495,10215,1357,9947,1368,268,197,51077,1837,771957,3621,667179,3495,474551,6240,1682,1011,472869,6085,418676,6826,54193,4473,192628,5957,104778,1313,8788,1418,7914,1303,874,471,95990,1737,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,995263,4838,460120,3518,410275,3441,282368,4693,589,448,281779,4730,231378,5141,50401,3452,127907,4644,49845,1212,7306,1213,7035,1246,271,205,42539,1463,535143,3318,456459,3492,319654,5018,142,219,319512,4978,276753,5654,42759,3322,136805,4970,78684,1213,8533,1372,7940,1326,593,360,70151,1615,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,193583,3263,95876,2589,87154,2501,55775,2943,1600,479,54175,2885,47350,3022,6825,1430,31379,2618,8722,978,1572,591,1546,582,26,46,7150,844,97707,2330,84749,2484,60355,2585,198,175,60157,2581,51192,2503,8965,1427,24394,2203,12958,828,1650,504,1504,476,146,146,11308,875,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46357,1936,23745,1615,21791,1638,14752,1568,293,291,14459,1613,12439,1518,2020,801,7039,1160,1954,379,483,324,483,324,0,269,1471,281,22612,1443,19719,1414,13596,1618,0,269,13596,1618,11929,1633,1667,922,6123,1301,2893,693,331,209,285,198,46,79,2562,707,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,956758,5325,440578,3522,393215,3808,246258,4973,869,529,245389,4988,204858,4823,40531,3810,146957,5236,47363,1026,5647,857,4826,787,821,427,41716,1303,516180,3498,437392,3419,288725,5388,0,240,288725,5388,250739,6219,37986,3629,148667,5395,78788,1226,6912,1120,6406,1168,506,283,71876,1734,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,39901,3004,20716,2569,19525,2258,14252,2190,24,44,14228,2190,13212,2114,1016,513,5273,961,1191,550,294,198,240,171,54,94,897,546,19185,1404,17482,1240,12743,1292,44,74,12699,1292,11559,1252,1140,573,4739,1184,1703,421,232,196,232,196,0,281,1471,411,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,935559,3688,427800,2525,384163,3107,257824,4869,3950,1067,253874,4893,218607,5403,35267,3373,126339,5297,43637,1658,6765,1151,6583,1143,182,174,36872,1770,507759,3126,436221,3115,305302,5034,1382,468,303920,5006,262021,5814,41899,3957,130919,4843,71538,759,6631,1307,6283,1294,348,300,64907,1369,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,745480,4880,343815,3533,315674,3451,219747,5572,1281,615,218466,5601,184663,5679,33803,3260,95927,5322,28141,1033,4945,963,4640,919,305,312,23196,1279,401665,3001,351085,2842,247925,4905,99,118,247826,4915,214075,4923,33751,3149,103160,4728,50580,1413,5554,993,4857,876,697,543,45026,1617,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1999983,7666,943095,5884,868556,5720,587037,9036,11024,1521,576013,8882,496726,8919,79287,4816,281519,9369,74539,1912,13001,1412,12000,1321,1001,461,61538,2349,1056888,5201,937167,5064,664469,7523,3546,843,660923,7449,576960,8406,83963,5059,272698,7802,119721,1984,14586,1849,14170,1829,416,232,105135,2418,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,15240,1029,9053,875,8661,820,6740,812,27,49,6713,813,5932,860,781,658,1921,565,392,206,143,149,143,149,0,255,249,182,6187,675,5739,696,4237,747,10,19,4227,749,4026,818,201,219,1502,566,448,269,0,255,0,255,0,255,448,269,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
