GEO_ID,B15002B_001E,B15002B_001M,B15002B_002E,B15002B_002M,B15002B_003E,B15002B_003M,B15002B_004E,B15002B_004M,B15002B_005E,B15002B_005M,B15002B_006E,B15002B_006M,B15002B_007E,B15002B_007M,B15002B_008E,B15002B_008M,B15002B_009E,B15002B_009M,B15002B_010E,B15002B_010M,B15002B_011E,B15002B_011M,B15002B_012E,B15002B_012M,B15002B_013E,B15002B_013M,B15002B_014E,B15002B_014M,B15002B_015E,B15002B_015M,B15002B_016E,B15002B_016M,B15002B_017E,B15002B_017M,NAME,B15002B_001EA,B15002B_001MA,B15002B_002EA,B15002B_002MA,B15002B_003EA,B15002B_003MA,B15002B_004MA,B15002B_004EA,B15002B_005MA,B15002B_005EA,B15002B_006EA,B15002B_006MA,B15002B_007EA,B15002B_007MA,B15002B_008EA,B15002B_008MA,B15002B_009MA,B15002B_009EA,B15002B_010MA,B15002B_010EA,B15002B_011MA,B15002B_011EA,B15002B_012EA,B15002B_012MA,B15002B_013EA,B15002B_013MA,B15002B_014MA,B15002B_014EA,B15002B_015MA,B15002B_015EA,B15002B_016MA,B15002B_016EA,B15002B_017EA,B15002B_017MA,state
0400000US13,1632711,6577,734292,4950,48971,3216,107994,5884,269368,9051,140525,6178,46733,4184,86806,4765,33895,2543,898419,4025,57681,3655,115374,4981,287004,7122,193103,6456,67384,4460,120008,4989,57865,3295,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,16599,1242,9223,940,267,268,146,163,3172,890,2806,996,308,305,1469,659,1055,612,7376,733,0,267,134,164,2004,870,2271,837,392,397,1314,648,1261,657,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,3708,1009,2007,751,107,134,279,239,317,265,522,411,101,124,634,526,47,79,1701,659,0,253,155,173,565,430,348,276,73,155,451,364,109,136,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1106342,4620,487011,3700,26196,2505,79230,3604,162164,6217,110741,4994,31340,4162,51589,3630,25751,2910,619331,3180,28551,3051,83517,4650,173255,6156,166074,6102,52413,4334,72603,4478,42918,3385,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,317551,3216,144263,1937,6894,1219,21690,2580,54696,3580,32251,3026,9097,1680,12512,1948,7123,1649,173288,2174,6919,1366,23691,2083,61731,3768,44213,3020,12390,1733,14649,1824,9695,1778,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,35434,1692,17898,1513,730,366,2659,762,6426,1130,3672,908,1578,714,2035,633,798,464,17536,1361,1026,531,2722,768,5634,1145,4436,1370,1284,780,1751,835,683,448,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,88462,2038,42577,1601,829,385,6301,1375,15051,1871,9522,1253,3881,1062,4940,1138,2053,642,45885,1274,1085,487,5837,1257,14704,1408,11083,1515,3270,913,5453,1196,4453,1040,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,182566,3239,85870,2702,4421,990,13877,1725,33502,2319,17943,1990,4947,1226,8666,1462,2514,694,96696,1982,4549,843,14041,1648,35157,2445,23284,2439,6554,1451,7826,1310,5285,1201,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,765312,4295,342198,3635,38526,2700,74165,3868,133728,5050,54937,4567,11818,2028,20091,2633,8933,1397,423114,2667,36748,2551,79775,4630,142958,5819,82552,4612,20637,2129,40756,3218,19688,1929,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,5285,1261,3060,566,0,223,287,248,1230,542,805,363,24,43,476,325,238,353,2225,903,401,390,317,350,663,440,214,188,7,11,408,331,215,203,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1005995,4636,448310,3334,17597,2331,60937,3985,150740,5635,90239,4678,28336,3032,61859,4098,38602,3193,557685,2655,19667,2165,62216,3387,164232,5971,132252,4957,41265,3842,83996,3806,54057,3380,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,226300,3347,106453,2424,7056,1380,12263,1829,34664,2733,21086,2409,9024,1929,14898,2188,7462,1300,119847,2181,7211,1156,13703,2060,38062,3689,27002,2746,9640,1493,15886,2382,8343,1401,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,846746,3868,381531,3011,21332,2092,62378,4063,144298,4757,85408,4126,21659,2365,28872,2997,17584,1784,465215,2376,19659,2243,62161,4655,146168,5217,120992,4749,38430,3334,48136,4137,29669,2397,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,118051,2057,61012,1603,2992,804,7876,1444,20967,2120,11697,1745,4558,1086,8813,1484,4109,847,57039,1237,4881,1169,5735,1171,14033,1861,16448,2252,5422,1278,8173,1453,2347,654,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,609454,3558,272852,2888,33447,2340,55184,3366,100018,4189,46523,3532,13213,1686,17207,2355,7260,1412,336602,2257,31679,2567,61732,3443,105777,4182,65275,4096,25453,2663,32830,3206,13856,1904,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,386543,3339,171944,2445,8998,1313,28363,2716,64430,3585,35134,2983,9579,1628,17052,2377,8388,1308,214599,1990,10542,1650,30146,2681,70205,4013,53717,3550,16281,2341,20284,2269,13424,1787,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,40326,1234,19533,845,889,407,1550,574,6298,1188,5188,1165,1822,655,2491,628,1295,501,20793,815,751,448,1718,636,7651,1014,6147,999,671,322,2014,612,1841,596,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,109889,1642,54475,934,1120,441,5048,1178,21657,2145,13550,1934,5053,1147,5891,1263,2156,736,55414,1255,2175,905,5016,1210,20011,2300,15185,1977,4209,1083,6442,1238,2376,785,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,7235,791,3557,814,47,84,175,237,748,480,1241,576,100,127,763,549,483,436,3678,978,0,251,524,349,832,574,621,489,432,457,997,499,272,221,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,724539,4921,324645,3248,20481,2116,43940,3534,124443,4856,58004,3343,17608,2377,41039,3152,19130,2278,399894,3221,19056,2227,48754,3574,134818,5660,86180,4008,27995,2457,56770,3822,26321,2576,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,21361,1417,11075,1130,385,273,1188,495,3007,983,2882,798,782,405,1665,651,1166,560,10286,984,832,533,1235,575,1987,772,1998,680,885,495,2306,899,1043,406,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1817936,9078,795222,5347,55413,3835,119411,5155,289146,8380,133807,5210,56774,4082,92100,4420,48571,3685,1022714,5756,66804,3883,133865,5712,326920,8452,190902,7140,91501,5456,137367,5712,75355,4738,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1145348,5527,510949,4122,35744,3028,85789,3996,198381,6830,92630,5342,30007,2444,48579,3840,19819,2347,634399,3639,39406,2409,89882,4330,204837,6831,140612,5842,53422,3895,77861,4805,28379,2427,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,799504,3998,362443,3421,13903,1644,62429,3333,139874,4983,76108,4266,19514,2520,34252,3290,16363,1948,437061,2697,16478,1844,71468,4082,142832,5907,101823,5171,38584,3644,43751,3376,22125,2214,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,151347,2990,73697,2239,3358,791,10562,1510,28667,2262,16250,2154,3944,1013,8005,1357,2911,1042,77650,2120,3046,743,8692,1430,26552,2438,21026,2056,4868,1133,9126,1429,4340,1032,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,36800,1871,19614,1578,858,618,2177,773,6070,1178,4876,1204,2494,914,2217,720,922,569,17186,1250,1445,856,1314,585,5111,1124,4722,1029,1604,783,2112,813,878,547,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,764382,3459,344278,2651,18724,2273,57228,3759,144033,5109,59287,3840,19712,2047,29708,2746,15586,2486,420104,2487,17572,2089,63379,3851,165880,5142,81691,3682,27760,2951,39664,3277,24158,2627,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,30547,2899,15949,2515,1788,790,2100,1062,4549,910,2348,769,1207,584,3068,845,889,460,14598,1156,2044,739,1977,718,4089,1055,2527,813,2137,882,1155,589,669,428,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,739128,4388,330051,2862,28314,2651,63996,4681,144333,5541,46944,3485,16753,2082,20467,2326,9244,1588,409077,2630,36773,2644,68297,4141,148846,5885,72916,4391,30110,3401,35063,2923,17072,2073,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,592932,4177,264438,3052,16005,1987,44938,3499,107179,4800,51834,3661,12570,2010,21627,2847,10285,1472,328494,2583,22164,2140,45163,3436,111434,4778,76606,4553,19643,2409,36849,3292,16635,2137,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1593626,7418,737577,5881,34560,3072,102759,5819,259672,7408,168402,7109,49269,4176,87200,5021,35715,3512,856049,4199,36438,2805,111872,5798,269765,7016,214480,7700,61989,3920,108355,5761,53150,3239,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,11324,1099,6401,884,588,650,522,405,1666,600,927,376,1103,723,963,428,632,344,4923,706,420,342,230,169,1376,670,846,478,1167,617,607,434,277,231,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,918260,5294,418759,4202,25659,2232,67824,4413,151971,5527,80505,4239,25143,2473,42851,3328,24806,2428,499501,3466,33014,2282,71212,4073,156828,6472,105117,5105,37593,3895,60740,4181,34997,2681,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,127627,2561,70137,1970,2692,1042,5066,1087,19923,2226,19109,2092,7930,1448,9907,1806,5510,1250,57490,1536,4228,1080,5344,1160,14465,2140,15246,2125,6233,1505,8128,1362,3846,1043,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,39732,1912,20280,1525,1405,472,3159,814,7539,1073,4189,877,1042,698,1610,616,1336,540,19452,1299,826,392,1789,603,8282,1192,4039,967,1691,596,1461,542,1364,509,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,176068,2455,82768,1790,4474,870,14724,2133,34579,3061,16410,2177,3818,1118,6119,1401,2644,581,93300,1445,3910,887,18123,2080,33956,2475,20051,2144,6360,1175,6927,1160,3973,1076,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,202235,6972,98265,4385,23387,2162,13480,1904,28270,2874,12729,1363,6704,1060,10401,1317,3294,722,103970,5020,23544,1986,10870,1452,25725,2599,13350,1613,9737,1383,15492,1678,5252,993,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
