GEO_ID,C20005B_001E,C20005B_001M,C20005B_002E,C20005B_002M,C20005B_003E,C20005B_003M,C20005B_004E,C20005B_004M,C20005B_005E,C20005B_005M,C20005B_006E,C20005B_006M,C20005B_007E,C20005B_007M,C20005B_008E,C20005B_008M,C20005B_009E,C20005B_009M,C20005B_010E,C20005B_010M,C20005B_011E,C20005B_011M,C20005B_012E,C20005B_012M,C20005B_013E,C20005B_013M,C20005B_014E,C20005B_014M,C20005B_015E,C20005B_015M,C20005B_016E,C20005B_016M,C20005B_017E,C20005B_017M,C20005B_018E,C20005B_018M,C20005B_019E,C20005B_019M,C20005B_020E,C20005B_020M,C20005B_021E,C20005B_021M,C20005B_022E,C20005B_022M,C20005B_023E,C20005B_023M,C20005B_024E,C20005B_024M,C20005B_025E,C20005B_025M,C20005B_026E,C20005B_026M,C20005B_027E,C20005B_027M,C20005B_028E,C20005B_028M,C20005B_029E,C20005B_029M,C20005B_030E,C20005B_030M,C20005B_031E,C20005B_031M,C20005B_032E,C20005B_032M,C20005B_033E,C20005B_033M,C20005B_034E,C20005B_034M,C20005B_035E,C20005B_035M,C20005B_036E,C20005B_036M,C20005B_037E,C20005B_037M,C20005B_038E,C20005B_038M,C20005B_039E,C20005B_039M,NAME,C20005B_001MA,C20005B_001EA,C20005B_002MA,C20005B_002EA,C20005B_003MA,C20005B_003EA,C20005B_004EA,C20005B_004MA,C20005B_005EA,C20005B_005MA,C20005B_006EA,C20005B_006MA,C20005B_007MA,C20005B_007EA,C20005B_008MA,C20005B_008EA,C20005B_009MA,C20005B_009EA,C20005B_010EA,C20005B_010MA,C20005B_011MA,C20005B_011EA,C20005B_012MA,C20005B_012EA,C20005B_013MA,C20005B_013EA,C20005B_014EA,C20005B_014MA,C20005B_015EA,C20005B_015MA,C20005B_016EA,C20005B_016MA,C20005B_017EA,C20005B_017MA,C20005B_018MA,C20005B_018EA,C20005B_019MA,C20005B_019EA,C20005B_020MA,C20005B_020EA,C20005B_021MA,C20005B_021EA,C20005B_022MA,C20005B_022EA,C20005B_023MA,C20005B_023EA,C20005B_024MA,C20005B_024EA,C20005B_025EA,C20005B_025MA,C20005B_026MA,C20005B_026EA,C20005B_027MA,C20005B_027EA,C20005B_028MA,C20005B_028EA,C20005B_029EA,C20005B_029MA,C20005B_030EA,C20005B_030MA,C20005B_031EA,C20005B_031MA,C20005B_032MA,C20005B_032EA,C20005B_033MA,C20005B_033EA,C20005B_034MA,C20005B_034EA,C20005B_035MA,C20005B_035EA,C20005B_036EA,C20005B_036MA,C20005B_037MA,C20005B_037EA,C20005B_038MA,C20005B_038EA,C20005B_039EA,C20005B_039MA,state
0400000US13,2051452,6532,944802,4118,410796,7744,0,292,410796,7744,11412,2093,64102,5223,96273,5931,143816,6999,64044,4851,31149,3117,534006,8861,276389,7709,257617,7101,121722,5388,55289,4413,33508,3476,27623,2617,13874,2088,5601,1264,1106650,4142,404076,8757,0,292,404076,8757,13617,2190,90968,5449,105325,6226,132850,5532,43185,3580,18131,2238,702574,9062,360449,8503,342125,9711,168644,7416,81924,4840,41055,3421,30127,3055,16605,2131,3770,1020,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,22096,1635,13129,1221,8084,1117,0,267,8084,1117,186,225,746,454,1259,565,3178,1092,955,489,1760,775,5045,1057,2113,887,2932,854,1261,681,723,479,185,217,254,374,437,439,72,95,8967,896,4335,1025,0,267,4335,1025,0,267,0,267,1140,737,1895,835,866,636,434,399,4632,1159,2156,833,2476,990,1144,616,235,233,139,166,808,557,74,128,76,132,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1384961,5658,627669,4423,211179,6083,0,261,211179,6083,5094,1248,24972,2976,40231,3623,74655,5114,43377,4071,22850,2613,416490,7364,252238,6377,164252,6352,84453,5110,34236,2785,15714,2084,17743,2217,8560,1380,3546,951,757292,3682,248902,6968,0,261,248902,6968,6488,1543,38471,3797,60315,3879,86605,4422,40994,3374,16029,2230,508390,7774,289823,5726,218567,6867,110637,4922,46887,3586,22758,2391,22910,2292,12502,2006,2873,860,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,396521,3700,184363,2291,67284,3574,0,263,67284,3574,1829,766,7620,1575,16524,2119,23435,2542,11911,1801,5965,1269,117079,3768,59300,3245,57779,3847,30855,2838,12389,1958,5745,1274,5717,1310,2461,876,612,308,212158,2662,69526,3774,0,263,69526,3774,1377,493,13711,2047,23043,2836,22518,2319,6660,1395,2217,799,142632,3793,72527,3590,70105,3360,38336,3126,15596,2077,6952,1361,6579,1328,2183,652,459,411,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,46096,2163,22869,1622,7733,1350,0,221,7733,1350,646,295,1184,615,1511,575,2469,981,1568,579,355,227,15136,1505,5499,867,9637,1385,5774,1062,2058,744,831,437,593,400,107,134,274,278,23227,1475,7681,1416,0,221,7681,1416,306,268,1688,675,2789,934,1825,700,1023,840,50,82,15546,1767,6261,962,9285,1443,5957,1297,1982,721,735,460,356,312,255,286,0,221,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,114969,2241,56734,1644,21564,1920,0,237,21564,1920,1026,470,2739,988,4386,1082,7362,1511,4047,1128,2004,790,35170,2285,17090,1833,18080,1871,10284,1622,2777,900,2445,995,1426,493,411,245,737,423,58235,1469,20876,1931,0,237,20876,1931,941,659,4301,1036,6578,1174,6915,1176,1718,656,423,349,37359,2366,16566,1519,20793,1938,11977,1559,4664,1049,2102,652,1477,580,573,362,0,237,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,232654,3838,110643,2622,41886,2797,0,267,41886,2797,1229,553,7724,1681,8624,1584,15898,2073,6006,1316,2405,754,68757,3122,32001,2331,36756,2691,20419,1787,6915,1280,4603,1450,3376,879,805,334,638,379,122011,2533,45419,3103,0,267,45419,3103,2304,926,10154,1634,14648,1865,13252,1776,4452,1137,609,408,76592,3652,40441,2647,36151,2795,20661,2148,7775,1536,4406,936,2201,713,834,421,274,159,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,984871,3999,450214,2633,146846,5595,0,267,146846,5595,7610,1463,32522,3615,33661,3060,44602,3537,21330,2312,7121,1295,303368,5914,167089,5511,136279,4815,75168,4114,25898,2661,12984,1964,13685,2211,6523,1711,2021,790,534657,3464,147480,5870,0,267,147480,5870,13753,2313,55702,3593,35604,3363,31744,2680,7832,1472,2845,930,387177,6450,199717,6558,187460,7530,109523,5245,42668,4154,16526,2332,14277,1938,3610,1115,856,542,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1234156,5103,560104,3323,256060,6100,8,13,256052,6099,3232,1123,20204,2927,43367,3448,92400,5146,60120,4276,36729,2929,304044,6151,145537,4477,158507,6305,68790,4354,27159,3181,20679,1987,22939,2657,12724,1896,6216,1195,674052,3514,290582,6809,0,277,290582,6809,4477,1084,25604,2951,54877,4225,105459,4895,63793,4071,36372,3133,383470,7142,184905,5695,198565,5906,84460,3922,38563,3506,25395,2742,27669,2367,17028,2086,5450,951,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,291044,4614,138227,3056,57435,3027,0,277,57435,3027,520,373,5323,1321,11065,1931,23079,2350,12230,1894,5218,1120,80792,3784,37752,2800,43040,3604,20516,2196,9312,1570,4757,1055,5910,1569,1941,704,604,263,152817,2831,52969,3350,40,67,52929,3362,1918,827,7119,1540,13668,2106,18312,1962,7757,1475,4155,1063,99848,3540,49799,3058,50049,3203,25969,2378,11592,2226,5275,1176,4793,1067,1820,670,600,453,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1051026,5194,480923,3659,147911,5446,0,235,147911,5446,4726,1014,17541,2677,31405,3131,44534,3243,31543,2987,18162,1984,333012,6652,197403,6133,135609,5044,77985,3640,24968,2510,12551,1742,11147,1877,6832,1180,2126,723,570103,3407,166285,5272,0,235,166285,5272,6541,1578,26184,2668,38543,3254,58409,3804,26300,2542,10308,1401,403818,6051,234115,5642,169703,5912,89012,4688,36629,3038,17616,2140,16153,1917,7825,1293,2468,685,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,155224,2727,80550,2110,30827,2356,0,208,30827,2356,910,473,4032,1179,9051,1654,9382,1644,5161,1467,2291,721,49723,2609,21783,2046,27940,2321,14008,1828,6696,1333,2744,894,3209,1048,804,469,479,359,74674,1726,22529,1969,0,208,22529,1969,355,292,4237,1048,6124,1526,7720,1386,2589,830,1504,661,52145,2403,19173,2392,32972,2163,17754,1874,8819,1839,3100,1019,2201,701,709,403,389,282,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,786216,3744,359148,2959,125534,4817,0,283,125534,4817,5680,1427,30251,3169,34323,2790,38555,3542,12783,2235,3942,1091,233614,5391,136667,5692,96947,4926,56199,3718,20522,2278,11035,1957,6233,1399,2303,729,655,385,427068,2506,125170,4503,28,47,125142,4506,7574,1503,49740,3726,36599,3312,22633,2518,7361,1368,1235,516,301898,5137,174067,5476,127831,5270,74422,4830,35315,3244,9280,1812,6390,1330,1599,605,825,409,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,484310,3810,221211,2549,78028,3932,0,253,78028,3932,4153,1258,8686,1300,20785,2561,26812,2849,12048,1675,5544,1396,143183,4143,72567,3598,70616,3403,39795,2794,15464,2165,5715,1305,6260,1445,1854,674,1528,622,263099,2575,94408,4159,0,253,94408,4159,3234,1117,16574,1806,26210,2645,33194,2989,11927,1595,3269,984,168691,5125,82626,3241,86065,4540,48266,3311,19792,2770,8261,1652,5068,984,4221,1319,457,282,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,50811,1449,25197,925,10210,1186,0,213,10210,1186,88,149,1792,686,2782,896,3587,807,1650,570,311,196,14987,1220,6629,1020,8358,1334,4763,1079,1645,708,664,346,752,321,288,242,246,226,25614,958,8706,1170,0,213,8706,1170,197,199,2051,785,2312,718,2487,710,879,428,780,381,16908,1327,7380,1256,9528,1243,4963,949,3016,960,763,425,578,308,116,116,92,153,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,135017,2234,68729,1147,31211,2410,0,292,31211,2410,710,521,2860,919,6894,1471,11216,1730,6224,1207,3307,1099,37518,2689,19578,1981,17940,2155,6289,1213,3941,1029,3074,836,2894,1025,1360,575,382,247,66288,1733,29459,2425,0,292,29459,2425,1078,680,4165,1080,7914,1570,11265,1657,3538,1030,1499,817,36829,2382,19539,1778,17290,2021,6924,1242,3466,900,3781,1114,2343,733,652,446,124,145,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
