GEO_ID,B05003G_001E,B05003G_001M,B05003G_002E,B05003G_002M,B05003G_003E,B05003G_003M,B05003G_004E,B05003G_004M,B05003G_005E,B05003G_005M,B05003G_006E,B05003G_006M,B05003G_007E,B05003G_007M,B05003G_008E,B05003G_008M,B05003G_009E,B05003G_009M,B05003G_010E,B05003G_010M,B05003G_011E,B05003G_011M,B05003G_012E,B05003G_012M,B05003G_013E,B05003G_013M,B05003G_014E,B05003G_014M,B05003G_015E,B05003G_015M,B05003G_016E,B05003G_016M,B05003G_017E,B05003G_017M,B05003G_018E,B05003G_018M,B05003G_019E,B05003G_019M,B05003G_020E,B05003G_020M,B05003G_021E,B05003G_021M,B05003G_022E,B05003G_022M,B05003G_023E,B05003G_023M,NAME,B05003G_001EA,B05003G_001MA,B05003G_002EA,B05003G_002MA,B05003G_003MA,B05003G_003EA,B05003G_004MA,B05003G_004EA,B05003G_005MA,B05003G_005EA,B05003G_006MA,B05003G_006EA,B05003G_007EA,B05003G_007MA,B05003G_008EA,B05003G_008MA,B05003G_009MA,B05003G_009EA,B05003G_010MA,B05003G_010EA,B05003G_011MA,B05003G_011EA,B05003G_012EA,B05003G_012MA,B05003G_013EA,B05003G_013MA,B05003G_014MA,B05003G_014EA,B05003G_015MA,B05003G_015EA,B05003G_016MA,B05003G_016EA,B05003G_017MA,B05003G_017EA,B05003G_018EA,B05003G_018MA,B05003G_019EA,B05003G_019MA,B05003G_020MA,B05003G_020EA,B05003G_021MA,B05003G_021EA,B05003G_022MA,B05003G_022EA,B05003G_023EA,B05003G_023MA,state
0400000US13,117895,9171,56558,4542,29617,3438,28522,3364,1095,671,227,195,868,644,26941,2718,22285,2633,4656,1288,1958,839,2698,809,61337,5901,31460,3942,30747,3873,713,451,171,186,542,406,29877,3118,25650,2751,4227,1110,2231,901,1996,727,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,276780,11664,139933,6579,60277,3386,59645,3266,632,907,27,44,605,906,79656,4657,78200,4574,1456,546,965,462,491,332,136847,6775,54593,3820,53838,3852,755,705,157,172,598,685,82254,4617,80097,4425,2157,760,1733,732,424,268,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,199857,10350,100134,6300,53175,4746,52745,4704,430,286,129,136,301,252,46959,3594,37711,3196,9248,1754,4313,1168,4935,1231,99723,5634,50304,3661,49725,3663,579,429,167,189,412,359,49419,4047,41577,3361,7842,1839,3755,953,4087,1369,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,89236,5312,44226,3626,23135,2472,22766,2496,369,325,0,263,369,325,21091,2340,19258,2113,1833,803,904,404,929,642,45010,3311,21813,2270,21444,2229,369,332,156,260,213,207,23197,2150,22175,2095,1022,343,443,273,579,272,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,41207,3522,19808,2022,12253,1541,12193,1561,60,100,60,100,0,221,7555,1287,6616,1108,939,592,334,318,605,477,21399,2365,12405,1917,12363,1915,42,58,27,43,15,23,8994,1524,8620,1483,374,275,217,189,157,156,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,70125,4491,37595,3372,20730,2473,20730,2473,0,237,0,237,0,237,16865,1867,14783,1753,2082,845,552,277,1530,769,32530,2473,16233,1921,16185,1916,48,98,0,237,48,98,16297,1667,15211,1618,1086,433,478,316,608,338,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,49373,5034,23187,2975,12482,1986,12346,1942,136,164,78,132,58,104,10705,1772,9866,1614,839,514,319,282,520,371,26186,3164,14046,2079,13690,2022,356,316,113,203,243,239,12140,2175,11580,2132,560,392,198,278,362,248,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,106194,6638,51629,4329,27842,3373,27477,3347,365,288,34,56,331,286,23787,2720,20202,2426,3585,904,1575,538,2010,705,54565,3975,24934,2423,24066,2475,868,550,248,284,620,481,29631,2860,25210,2794,4421,1199,2546,897,1875,770,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,110023,7015,52121,3865,24694,2458,24300,2449,394,311,67,93,327,297,27427,2956,19359,2213,8068,1937,1748,679,6320,1976,57902,4752,26507,2912,25880,2862,627,426,460,360,167,204,31395,3161,23067,2517,8328,1775,3199,940,5129,1407,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,178944,7401,91230,4257,46335,3301,45887,3267,448,328,308,298,140,123,44895,2840,42543,2688,2352,750,1243,544,1109,554,87714,4933,40522,2838,40085,2812,437,346,138,159,299,230,47192,3450,44452,3262,2740,903,1458,530,1282,694,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,84361,5366,42572,3565,25113,2838,24744,2834,369,259,274,235,95,97,17459,1810,16005,1669,1454,519,702,334,752,367,41789,2848,23163,2012,22921,2013,242,296,39,55,203,290,18626,1978,17033,1881,1593,550,880,390,713,347,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,102895,6432,47577,3649,24003,2677,23421,2671,582,553,0,253,582,553,23574,2328,22670,2253,904,505,250,176,654,469,55318,4285,25613,3087,25000,3130,613,435,0,253,613,435,29705,2475,28216,2319,1489,640,511,287,978,544,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,79581,7193,38470,3311,20994,2220,20945,2222,49,80,49,80,0,292,17476,2224,15282,1970,2194,740,1356,569,838,393,41111,4654,22493,3313,22440,3316,53,88,53,88,0,292,18618,2557,16487,2256,2131,704,1668,598,463,284,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,128776,8233,63095,4870,27268,3255,26952,3232,316,183,146,124,170,167,35827,3738,24240,3160,11587,2112,5509,1314,6078,1752,65681,5082,30150,3528,29267,3528,883,500,536,477,347,238,35531,3271,25940,2757,9591,1797,4237,975,5354,1451,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,62880,5738,31940,3504,15586,2430,15331,2424,255,272,42,68,213,262,16354,2178,15355,2094,999,577,480,304,519,459,30940,3502,14297,2107,14297,2107,0,279,0,279,0,279,16643,2344,15584,2237,1059,616,452,356,607,477,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,335893,13493,162824,7044,74969,4274,73220,4225,1749,713,892,556,857,473,87855,5278,62601,3933,25254,3019,14545,2386,10709,2060,173069,8824,70514,5038,69143,4955,1371,594,602,431,769,366,102555,6548,74054,4645,28501,3656,19630,2879,8871,1698,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,125324,7293,59060,4604,32087,3287,31548,3289,539,509,137,164,402,492,26973,2949,22975,2558,3998,1367,1209,707,2789,1121,66264,4934,32183,3639,32106,3649,77,121,68,120,9,17,34081,2641,31067,2619,3014,729,1773,651,1241,541,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,171213,7838,82232,4888,43500,3690,43226,3696,274,211,116,140,158,160,38732,2996,36816,3031,1916,592,871,442,1045,437,88981,5341,45418,3898,45205,3902,213,178,28,35,185,169,43563,3658,41392,3445,2171,730,1072,511,1099,526,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,217582,9033,108199,5200,44466,3552,44229,3527,237,243,122,156,115,182,63733,3168,59902,2931,3831,1624,684,351,3147,1584,109383,5257,41537,3147,41474,3162,63,108,0,244,63,108,67846,3095,65362,3138,2484,789,837,426,1647,718,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,111015,6187,56489,3851,24518,2580,23688,2523,830,754,136,158,694,733,31971,2871,29909,2500,2062,1245,633,395,1429,1209,54526,3758,22804,2264,22377,2205,427,375,134,157,293,340,31722,2635,28900,2267,2822,1089,1540,753,1282,656,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,150908,8068,76105,4592,44939,3894,44701,3898,238,173,135,131,103,114,31166,2955,27646,2695,3520,1027,1424,501,2096,883,74803,5036,40525,3518,39662,3438,863,503,395,286,468,389,34278,2826,30723,2599,3555,919,1812,660,1743,663,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,23205,3820,10202,2347,5161,1482,4852,1239,309,492,309,492,0,281,5041,1351,3849,1140,1192,691,567,362,625,501,13003,2605,5393,1546,4964,1526,429,423,202,340,227,253,7610,1686,5953,1462,1657,782,613,348,1044,650,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,55650,4350,28269,2914,14268,2200,14211,2181,57,102,57,102,0,283,14001,1827,12791,1767,1210,582,662,345,548,380,27381,3179,15386,2415,15208,2433,178,242,56,86,122,219,11995,1726,11517,1687,478,323,273,216,205,207,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,74726,5931,37776,3775,18854,2450,18553,2471,301,283,35,74,266,274,18922,2443,17521,2334,1401,586,307,236,1094,568,36950,3708,17835,2569,17490,2585,345,308,73,137,272,274,19115,2381,17141,2267,1974,798,733,474,1241,655,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,416620,15720,207983,9547,98974,5193,97129,5259,1845,786,381,315,1464,663,109009,6951,91431,6140,17578,2496,7499,1407,10079,1688,208637,8998,97937,5772,96464,5878,1473,633,522,308,951,588,110700,5408,92962,4857,17738,2120,7867,1289,9871,1592,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,44818,4656,21710,2501,12828,1877,12754,1871,74,93,54,88,20,31,8882,1445,8444,1425,438,229,113,132,325,216,23108,3007,13221,2154,13178,2158,43,68,43,68,0,255,9887,1345,8699,1330,1188,459,663,303,525,350,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,145159,8457,73453,5154,39399,3757,38858,3717,541,367,185,194,356,302,34054,3176,27678,2681,6376,1320,3577,1100,2799,915,71706,4988,34343,3064,33624,3030,719,382,206,160,513,330,37363,3377,32551,3028,4812,1099,2801,991,2011,773,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,209451,8883,102304,5265,49811,3275,49291,3335,520,355,109,134,411,333,52493,4072,48993,3887,3500,914,2078,708,1422,547,107147,5659,48868,3727,48237,3745,631,345,306,232,325,244,58279,3233,53892,3307,4387,1116,2851,957,1536,561,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,71578,3929,35572,2853,19081,1838,19000,1833,81,91,53,92,28,39,16491,1948,15363,1944,1128,467,860,385,268,219,36006,2789,18951,2113,18863,2123,88,109,48,80,40,71,17055,1575,16358,1514,697,348,310,241,387,260,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,173763,9201,87923,5685,25640,2904,25466,2904,174,280,0,275,174,280,62283,4252,60060,4204,2223,842,563,346,1660,690,85840,4909,20541,1935,20377,1918,164,185,70,116,94,149,65299,4122,61420,3981,3879,1042,1322,577,2557,917,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
