GEO_ID,B19001B_001E,B19001B_001M,B19001B_002E,B19001B_002M,B19001B_003E,B19001B_003M,B19001B_004E,B19001B_004M,B19001B_005E,B19001B_005M,B19001B_006E,B19001B_006M,B19001B_007E,B19001B_007M,B19001B_008E,B19001B_008M,B19001B_009E,B19001B_009M,B19001B_010E,B19001B_010M,B19001B_011E,B19001B_011M,B19001B_012E,B19001B_012M,B19001B_013E,B19001B_013M,B19001B_014E,B19001B_014M,B19001B_015E,B19001B_015M,B19001B_016E,B19001B_016M,B19001B_017E,B19001B_017M,NAME,B19001B_001MA,B19001B_001EA,B19001B_002MA,B19001B_002EA,B19001B_003MA,B19001B_003EA,B19001B_004MA,B19001B_004EA,B19001B_005EA,B19001B_005MA,B19001B_006MA,B19001B_006EA,B19001B_007MA,B19001B_007EA,B19001B_008MA,B19001B_008EA,B19001B_009MA,B19001B_009EA,B19001B_010EA,B19001B_010MA,B19001B_011MA,B19001B_011EA,B19001B_012MA,B19001B_012EA,B19001B_013MA,B19001B_013EA,B19001B_014MA,B19001B_014EA,B19001B_015MA,B19001B_015EA,B19001B_016EA,B19001B_016MA,B19001B_017MA,B19001B_017EA,state
0400000US13,967558,8170,139823,5898,80844,4945,71983,4421,73227,5129,68936,4866,63941,3739,57211,4107,52733,3809,46927,4687,73635,4212,86480,5359,81919,5250,33802,2909,16079,2291,11687,1903,8331,1388,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,10904,1472,452,470,366,274,112,170,495,386,1060,575,862,586,275,267,1009,808,935,699,641,489,1560,864,1600,824,963,545,513,381,61,100,0,267,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,650529,6855,113603,5206,56309,3945,50312,3552,45401,3261,36225,3292,34730,3299,32037,3421,30841,3054,28591,3028,52229,4112,60312,4654,53943,3734,27863,2499,12604,1500,9520,1641,6009,1268,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,205037,4794,38451,3401,16390,1947,18198,2171,17479,2533,13674,2078,15311,1896,9447,1419,11522,1669,8212,1512,13352,1914,16700,2255,16501,1843,5106,1068,1654,638,2170,801,870,508,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,25076,1581,4873,1176,2193,841,2572,756,2182,1075,1798,860,2300,1123,1371,592,1213,538,882,478,1754,852,1206,524,1739,760,481,393,228,200,284,306,0,221,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,60167,2615,12110,1796,5066,1237,5103,1194,3407,1073,5275,1154,3884,950,2590,713,3407,934,2722,875,4784,983,3844,839,3700,908,2224,693,1095,493,867,529,89,99,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,122975,3383,22994,2618,13474,2072,10412,1465,10319,1593,10072,1634,7554,1389,6804,1404,6582,1268,5042,1188,7543,1401,8772,1286,7538,966,3854,995,1003,589,692,413,320,248,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,443547,6389,98346,5557,54394,4015,39174,3616,37025,3466,27741,2971,29690,3033,20999,2728,18851,2720,16935,2024,27358,2328,29841,2633,22234,2290,10690,1511,5101,1370,3359,987,1809,790,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,579296,6323,46963,3228,27377,2688,24325,2337,26801,2598,34999,3774,32965,2981,30125,2985,29603,2879,24766,2768,55954,3517,62902,4173,77971,3790,49245,3469,22586,2435,21815,1971,10899,1713,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,130114,3319,21191,2693,8517,1452,9529,1705,6864,1511,8218,1687,6701,1433,5184,1179,5766,1157,5256,1201,9796,1600,15648,2053,14193,1731,5719,1448,2717,843,2345,781,2470,808,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,499864,5741,87876,4645,44059,2723,37704,2988,36971,3378,33689,3110,33231,2840,28709,2914,24919,2705,22054,2575,34758,2859,40136,2841,37069,3084,18729,2031,9734,1543,7157,1298,3069,815,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,75245,2721,15836,1985,5230,1255,8286,1703,4744,1159,3392,1026,4802,1146,4460,1231,3270,953,3272,907,5211,1175,6565,1278,4858,1221,2592,907,1067,571,799,414,861,458,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,371634,5142,80025,4324,48623,3689,42276,3548,32265,2863,25523,3018,22785,2346,19449,2305,16943,2045,13886,2353,22504,2142,21804,2358,15761,2133,5314,1140,1946,808,1312,519,1218,621,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,250716,5229,46024,3954,24880,2405,20044,2208,23366,2907,16669,2006,16231,2043,14324,2069,10650,1701,12354,1824,18041,2223,17723,2352,16124,1994,8011,1473,2759,811,2617,964,899,462,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,27562,1621,4576,1183,3396,956,2257,945,2018,682,2704,794,1281,563,1058,574,1399,604,1254,448,1806,811,2352,544,1500,430,1352,494,455,304,154,141,0,213,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,67663,2418,5930,1334,3359,1067,3940,979,3532,994,4635,1193,5164,1077,4553,1132,3863,1077,2653,784,6112,1216,7507,1552,8538,1554,4306,1036,606,337,1856,722,1109,496,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,408761,5534,47581,3793,26832,2778,21691,1858,21488,2255,21078,2491,23660,2212,19873,2510,22611,2684,21327,2659,31037,2800,41911,2925,48986,3841,26074,2609,12861,1772,14302,1941,7449,1262,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,12573,1403,2297,833,860,405,378,226,762,453,677,472,904,396,749,457,809,320,643,545,1443,595,1335,438,604,362,854,507,258,226,0,279,0,279,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1016159,9408,162647,7059,79951,5101,59786,4339,57743,4302,63421,4256,58918,3873,51726,3652,46049,3638,46362,3553,76043,4862,94054,5581,99985,4180,56014,3486,27782,2256,24533,2583,11145,1426,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,709689,8386,120014,6249,66809,4612,58336,4002,62240,4722,54575,4868,49481,4175,41692,4237,39143,3322,32391,3113,51319,3996,52702,3621,45569,3746,20828,2314,7357,1200,3757,1072,3476,1049,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,526278,7293,107892,5421,50794,4291,45136,3457,40756,3105,41048,3050,37979,3491,26236,3024,27983,2503,18056,2148,33907,3031,34428,3041,33109,2771,13538,1612,8646,1772,4317,989,2453,641,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,98108,3143,20772,2236,11649,2120,8562,1682,9648,1953,5830,1302,6742,1392,5765,1245,4005,863,3633,973,5606,1315,5171,1217,6436,1226,2574,845,669,443,747,523,299,215,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,22825,1609,3254,907,3052,1061,1434,687,2256,883,1593,670,1272,612,1515,657,1751,799,1274,568,862,505,2074,795,1610,769,385,275,365,239,128,152,0,269,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,457508,6462,88174,4878,45003,3802,36046,3159,31920,3124,32479,2987,29172,2554,24809,2531,21992,2347,16365,2240,33573,3225,34890,3305,35417,3092,13332,1594,7450,1459,4181,963,2705,824,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,18318,1751,2673,876,1766,779,620,472,2327,994,790,487,941,611,961,505,872,617,614,363,1757,726,1442,829,2227,650,606,470,462,365,260,299,0,281,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,445766,5929,81460,3947,48238,3545,43575,3655,37654,3730,36265,3200,31374,2803,21362,2423,24718,2577,21174,2367,30528,2824,28695,2536,24723,3104,10036,1745,2744,905,2171,822,1049,503,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,371621,6257,68246,3710,33272,3132,30275,2906,33812,3164,29436,3317,25583,3031,20067,2428,17896,2391,16583,2372,25954,2827,25711,2531,24701,2375,10919,1752,4855,1228,2996,1116,1315,644,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,935139,9257,152036,5866,79813,4436,73812,4551,68037,4746,64388,3887,58557,4212,50316,4235,47535,3591,42198,3882,66945,4342,76064,3762,74365,3875,42002,3250,16618,1848,13478,1581,8975,1525,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,6614,922,1100,563,549,393,311,219,374,267,120,146,218,178,671,599,257,216,96,120,1192,561,226,184,1151,540,246,225,34,52,0,255,69,124,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,544034,6985,59074,3574,38552,2840,34082,2987,35223,3291,36210,3111,37250,3598,29381,3238,33447,4033,30382,2407,47302,3605,51226,3552,49903,3495,27147,2519,14649,1864,12115,1726,8091,1507,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,75874,3159,8039,1505,5673,1411,5930,1269,5265,1297,3714,1028,4852,1017,3722,1053,4299,1294,3429,990,6364,1305,7877,1409,7168,1528,5087,1198,2281,799,1241,640,933,562,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,24058,1703,5456,1197,2881,897,2948,792,1966,581,1522,626,1048,433,1708,691,1475,768,1140,602,927,423,1266,486,802,414,379,236,294,231,246,225,0,261,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,112112,2857,22724,2600,12096,1646,11632,1874,7230,1546,8449,1428,9357,1413,5130,986,5376,1118,4751,997,7754,1252,7501,1284,5811,1108,2437,712,735,424,658,413,471,327,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,99344,3378,31913,2414,12016,1402,8992,1158,8888,1296,7254,857,6681,1229,4405,929,3446,769,2776,647,4192,941,4149,731,2418,620,887,463,597,363,215,246,515,319,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
