GEO_ID,B23002C_001E,B23002C_001M,B23002C_002E,B23002C_002M,B23002C_003E,B23002C_003M,B23002C_004E,B23002C_004M,B23002C_005E,B23002C_005M,B23002C_006E,B23002C_006M,B23002C_007E,B23002C_007M,B23002C_008E,B23002C_008M,B23002C_009E,B23002C_009M,B23002C_010E,B23002C_010M,B23002C_011E,B23002C_011M,B23002C_012E,B23002C_012M,B23002C_013E,B23002C_013M,B23002C_014E,B23002C_014M,B23002C_015E,B23002C_015M,B23002C_016E,B23002C_016M,B23002C_017E,B23002C_017M,B23002C_018E,B23002C_018M,B23002C_019E,B23002C_019M,B23002C_020E,B23002C_020M,B23002C_021E,B23002C_021M,B23002C_022E,B23002C_022M,B23002C_023E,B23002C_023M,B23002C_024E,B23002C_024M,B23002C_025E,B23002C_025M,B23002C_026E,B23002C_026M,B23002C_027E,B23002C_027M,B23002C_028E,B23002C_028M,B23002C_029E,B23002C_029M,B23002C_030E,B23002C_030M,B23002C_031E,B23002C_031M,B23002C_032E,B23002C_032M,B23002C_033E,B23002C_033M,B23002C_034E,B23002C_034M,B23002C_035E,B23002C_035M,B23002C_036E,B23002C_036M,B23002C_037E,B23002C_037M,B23002C_038E,B23002C_038M,B23002C_039E,B23002C_039M,B23002C_040E,B23002C_040M,B23002C_041E,B23002C_041M,B23002C_042E,B23002C_042M,B23002C_043E,B23002C_043M,B23002C_044E,B23002C_044M,B23002C_045E,B23002C_045M,B23002C_046E,B23002C_046M,B23002C_047E,B23002C_047M,B23002C_048E,B23002C_048M,B23002C_049E,B23002C_049M,B23002C_050E,B23002C_050M,B23002C_051E,B23002C_051M,B23002C_052E,B23002C_052M,B23002C_053E,B23002C_053M,B23002C_054E,B23002C_054M,B23002C_055E,B23002C_055M,B23002C_056E,B23002C_056M,B23002C_057E,B23002C_057M,B23002C_058E,B23002C_058M,B23002C_059E,B23002C_059M,B23002C_060E,B23002C_060M,B23002C_061E,B23002C_061M,B23002C_062E,B23002C_062M,B23002C_063E,B23002C_063M,B23002C_064E,B23002C_064M,B23002C_065E,B23002C_065M,B23002C_066E,B23002C_066M,B23002C_067E,B23002C_067M,B23002C_068E,B23002C_068M,B23002C_069E,B23002C_069M,B23002C_070E,B23002C_070M,B23002C_071E,B23002C_071M,B23002C_072E,B23002C_072M,B23002C_073E,B23002C_073M,B23002C_074E,B23002C_074M,B23002C_075E,B23002C_075M,B23002C_076E,B23002C_076M,B23002C_077E,B23002C_077M,B23002C_078E,B23002C_078M,B23002C_079E,B23002C_079M,NAME,B23002C_001EA,B23002C_001MA,B23002C_002EA,B23002C_002MA,B23002C_003EA,B23002C_003MA,B23002C_004MA,B23002C_004EA,B23002C_005EA,B23002C_005MA,B23002C_006EA,B23002C_006MA,B23002C_007MA,B23002C_007EA,B23002C_008EA,B23002C_008MA,B23002C_009MA,B23002C_009EA,B23002C_010MA,B23002C_010EA,B23002C_011EA,B23002C_011MA,B23002C_012EA,B23002C_012MA,B23002C_013EA,B23002C_013MA,B23002C_014MA,B23002C_014EA,B23002C_015MA,B23002C_015EA,B23002C_016MA,B23002C_016EA,B23002C_017EA,B23002C_017MA,B23002C_018MA,B23002C_018EA,B23002C_019MA,B23002C_019EA,B23002C_020MA,B23002C_020EA,B23002C_021EA,B23002C_021MA,B23002C_022EA,B23002C_022MA,B23002C_023EA,B23002C_023MA,B23002C_024MA,B23002C_024EA,B23002C_025MA,B23002C_025EA,B23002C_026EA,B23002C_026MA,B23002C_027MA,B23002C_027EA,B23002C_028EA,B23002C_028MA,B23002C_029MA,B23002C_029EA,B23002C_030MA,B23002C_030EA,B23002C_031EA,B23002C_031MA,B23002C_032EA,B23002C_032MA,B23002C_033EA,B23002C_033MA,B23002C_034EA,B23002C_034MA,B23002C_035MA,B23002C_035EA,B23002C_036MA,B23002C_036EA,B23002C_037EA,B23002C_037MA,B23002C_038MA,B23002C_038EA,B23002C_039EA,B23002C_039MA,B23002C_040MA,B23002C_040EA,B23002C_041EA,B23002C_041MA,B23002C_042EA,B23002C_042MA,B23002C_043EA,B23002C_043MA,B23002C_044EA,B23002C_044MA,B23002C_045EA,B23002C_045MA,B23002C_046MA,B23002C_046EA,B23002C_047MA,B23002C_047EA,B23002C_048MA,B23002C_048EA,B23002C_049EA,B23002C_049MA,B23002C_050EA,B23002C_050MA,B23002C_051MA,B23002C_051EA,B23002C_052EA,B23002C_052MA,B23002C_053MA,B23002C_053EA,B23002C_054MA,B23002C_054EA,B23002C_055EA,B23002C_055MA,B23002C_056EA,B23002C_056MA,B23002C_057EA,B23002C_057MA,B23002C_058EA,B23002C_058MA,B23002C_059MA,B23002C_059EA,B23002C_060EA,B23002C_060MA,B23002C_061EA,B23002C_061MA,B23002C_062MA,B23002C_062EA,B23002C_063EA,B23002C_063MA,B23002C_064MA,B23002C_064EA,B23002C_065MA,B23002C_065EA,B23002C_066EA,B23002C_066MA,B23002C_067EA,B23002C_067MA,B23002C_068EA,B23002C_068MA,B23002C_069MA,B23002C_069EA,B23002C_070MA,B23002C_070EA,B23002C_071MA,B23002C_071EA,B23002C_072EA,B23002C_072MA,B23002C_073MA,B23002C_073EA,B23002C_074MA,B23002C_074EA,B23002C_075MA,B23002C_075EA,B23002C_076EA,B23002C_076MA,B23002C_077EA,B23002C_077MA,B23002C_078EA,B23002C_078MA,B23002C_079MA,B23002C_079EA,state
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,23685,1686,11133,1187,1142,423,286,220,0,292,286,220,212,175,74,106,856,403,1212,471,1002,430,0,292,1002,430,847,396,155,141,210,181,5625,906,4648,881,0,292,4648,881,4191,866,457,301,977,463,1639,566,689,380,0,292,689,380,664,383,25,34,950,457,467,270,194,184,194,184,0,292,273,192,1048,555,62,75,62,75,0,292,986,553,12552,1116,1192,411,679,387,0,292,679,387,394,351,285,319,513,225,956,419,466,353,0,292,466,353,450,345,16,27,490,347,7022,1000,5460,984,142,230,5318,974,4782,965,536,420,1562,551,1973,501,1141,473,0,292,1141,473,1123,473,18,25,832,330,274,182,80,74,80,74,0,292,194,152,1135,409,230,265,230,265,0,292,905,356,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,134941,2672,62612,1792,8120,1167,1690,720,0,279,1690,720,1212,667,478,280,6430,1305,8362,862,4760,1181,0,279,4760,1181,4233,1182,527,324,3602,1111,35100,1267,26769,1569,80,92,26689,1556,24491,1582,2198,740,8331,1282,6296,551,2408,631,0,279,2408,631,2365,625,43,74,3888,644,1846,466,668,305,636,294,32,66,1178,407,2888,454,156,128,156,128,0,279,2732,461,72329,1834,8431,1395,2031,844,0,279,2031,844,1556,745,475,280,6400,1424,9478,1249,5099,1158,0,279,5099,1158,3434,853,1665,763,4379,1020,38916,1185,26879,1739,0,279,26879,1739,24715,1844,2164,751,12037,1567,7296,782,2773,589,0,279,2773,589,2598,611,175,224,4523,747,2000,692,284,190,284,190,0,279,1716,678,6208,703,398,255,398,255,0,279,5810,732,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,48567,3393,22959,2216,2118,811,1156,626,0,269,1156,626,776,504,380,350,962,497,1878,630,1363,500,0,269,1363,500,810,404,553,315,515,397,13849,2108,10665,1893,38,70,10627,1882,9713,1865,914,433,3184,921,2607,739,1111,447,0,269,1111,447,1046,427,65,115,1496,591,1261,481,425,352,242,201,183,291,836,442,1246,545,177,168,177,168,0,269,1069,523,25608,2223,1793,562,868,435,0,269,868,435,690,398,178,163,925,367,2100,710,974,421,0,269,974,421,764,352,210,258,1126,514,15524,1750,10826,1643,0,269,10826,1643,9671,1463,1155,644,4698,1078,3497,783,1427,585,0,269,1427,585,1294,574,133,139,2070,700,1012,474,244,175,244,175,0,269,768,430,1682,564,80,100,80,100,0,269,1602,543,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,74333,2638,35620,1914,2202,676,976,485,0,281,976,485,619,373,357,339,1226,600,4009,807,3124,792,0,281,3124,792,2996,806,128,155,885,489,21884,1723,15751,1840,317,257,15434,1772,14679,1898,755,504,6133,1243,3909,513,2060,636,1,1,2059,635,1962,615,97,122,1849,594,1726,497,328,293,328,293,0,281,1398,499,1890,622,227,242,227,242,0,281,1663,605,38713,1619,2767,760,779,429,0,281,779,429,228,201,551,395,1988,649,4759,827,3157,948,49,92,3108,946,2817,882,291,298,1602,674,20565,1225,14290,1367,0,281,14290,1367,13317,1358,973,483,6275,1201,5008,658,2164,691,0,281,2164,691,2057,697,107,135,2844,619,1454,552,185,185,185,185,0,281,1269,520,4160,740,120,160,120,160,0,281,4040,694,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,22742,1284,10720,908,2029,606,352,213,0,200,352,213,105,111,247,171,1677,630,1101,427,557,314,82,135,475,269,279,234,196,199,544,291,5952,806,4566,840,94,152,4472,822,3849,895,623,322,1386,474,1041,327,804,301,0,200,804,301,704,286,100,111,237,185,199,138,33,43,33,43,0,200,166,132,398,252,24,42,24,42,0,200,374,249,12022,1148,1001,364,274,227,0,200,274,227,244,214,30,43,727,249,1696,560,809,347,0,200,809,347,679,341,130,134,887,432,6948,1119,4825,959,0,200,4825,959,4328,941,497,313,2123,677,1323,478,717,408,0,200,717,408,688,399,29,53,606,315,366,204,113,106,113,106,0,200,253,171,688,258,10,16,10,16,0,200,678,258,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,177523,4994,85360,3218,10298,1521,4737,1063,78,94,4659,1081,3598,956,1061,479,5561,1053,10560,1415,7826,1426,225,200,7601,1431,6226,1302,1375,594,2734,993,46067,2252,35250,2251,99,97,35151,2247,32475,2176,2676,848,10817,1275,9523,901,5445,733,0,244,5445,733,5218,734,227,153,4078,734,4165,670,1118,488,1118,488,0,244,3047,610,4747,760,541,228,503,227,38,68,4206,748,92163,3019,8833,1143,3544,811,0,244,3544,811,2685,741,859,457,5289,916,11185,1590,6991,1252,0,244,6991,1252,5997,1143,994,502,4194,1031,48963,2254,35503,2080,171,232,35332,2086,32346,1958,2986,797,13460,1629,11535,923,5487,857,0,244,5487,857,5395,879,92,99,6048,965,3688,595,841,375,800,365,41,68,2847,546,7959,875,550,270,550,270,0,244,7409,914,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,48383,5473,26695,4095,2304,722,1132,493,0,269,1132,493,650,341,482,327,1172,480,3153,1292,2522,1173,0,269,2522,1173,1988,1073,534,417,631,370,17281,3334,15720,3269,0,269,15720,3269,14092,3258,1628,716,1561,554,2659,881,1812,786,0,269,1812,786,1494,704,318,341,847,394,612,411,394,365,394,365,0,269,218,171,686,324,19,36,19,36,0,269,667,329,21688,2165,2360,718,1325,491,0,269,1325,491,852,407,473,301,1035,461,1684,590,929,408,0,269,929,408,735,343,194,202,755,466,13790,1751,8851,1402,0,269,8851,1402,7361,1347,1490,603,4939,1127,1999,547,1188,459,0,269,1188,459,1188,459,0,269,811,359,894,459,335,346,335,346,0,269,559,350,961,463,12,22,12,22,0,269,949,461,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,42224,1450,20982,1247,2804,645,1308,510,0,216,1308,510,453,352,855,457,1496,417,2413,566,1715,444,0,216,1715,444,1327,434,388,272,698,446,12604,976,8531,1087,0,216,8531,1087,6535,906,1996,650,4073,1052,1738,477,878,401,0,216,878,401,878,401,0,216,860,340,518,325,199,181,179,176,20,35,319,238,905,332,79,82,26,51,53,72,826,326,21242,1165,2989,703,1173,472,0,216,1173,472,743,380,430,286,1816,685,3307,799,2039,687,0,216,2039,687,1571,604,468,344,1268,583,10939,1035,6956,859,0,216,6956,859,6016,906,940,348,3983,832,1886,438,952,326,0,216,952,326,855,310,97,112,934,350,883,420,143,167,143,167,0,216,740,370,1238,367,155,139,155,139,0,216,1083,351,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
