GEO_ID,B24010D_001E,B24010D_001M,B24010D_002E,B24010D_002M,B24010D_003E,B24010D_003M,B24010D_004E,B24010D_004M,B24010D_005E,B24010D_005M,B24010D_006E,B24010D_006M,B24010D_007E,B24010D_007M,B24010D_008E,B24010D_008M,B24010D_009E,B24010D_009M,B24010D_010E,B24010D_010M,B24010D_011E,B24010D_011M,B24010D_012E,B24010D_012M,B24010D_013E,B24010D_013M,B24010D_014E,B24010D_014M,B24010D_015E,B24010D_015M,B24010D_016E,B24010D_016M,B24010D_017E,B24010D_017M,B24010D_018E,B24010D_018M,B24010D_019E,B24010D_019M,B24010D_020E,B24010D_020M,B24010D_021E,B24010D_021M,B24010D_022E,B24010D_022M,B24010D_023E,B24010D_023M,B24010D_024E,B24010D_024M,B24010D_025E,B24010D_025M,B24010D_026E,B24010D_026M,B24010D_027E,B24010D_027M,B24010D_028E,B24010D_028M,B24010D_029E,B24010D_029M,B24010D_030E,B24010D_030M,B24010D_031E,B24010D_031M,B24010D_032E,B24010D_032M,B24010D_033E,B24010D_033M,B24010D_034E,B24010D_034M,B24010D_035E,B24010D_035M,B24010D_036E,B24010D_036M,B24010D_037E,B24010D_037M,B24010D_038E,B24010D_038M,B24010D_039E,B24010D_039M,B24010D_040E,B24010D_040M,B24010D_041E,B24010D_041M,B24010D_042E,B24010D_042M,B24010D_043E,B24010D_043M,B24010D_044E,B24010D_044M,B24010D_045E,B24010D_045M,B24010D_046E,B24010D_046M,B24010D_047E,B24010D_047M,B24010D_048E,B24010D_048M,B24010D_049E,B24010D_049M,B24010D_050E,B24010D_050M,B24010D_051E,B24010D_051M,B24010D_052E,B24010D_052M,B24010D_053E,B24010D_053M,B24010D_054E,B24010D_054M,B24010D_055E,B24010D_055M,B24010D_056E,B24010D_056M,B24010D_057E,B24010D_057M,B24010D_058E,B24010D_058M,B24010D_059E,B24010D_059M,B24010D_060E,B24010D_060M,B24010D_061E,B24010D_061M,B24010D_062E,B24010D_062M,B24010D_063E,B24010D_063M,NAME,B24010D_001EA,B24010D_001MA,B24010D_002EA,B24010D_002MA,B24010D_003EA,B24010D_003MA,B24010D_004EA,B24010D_004MA,B24010D_005MA,B24010D_005EA,B24010D_006MA,B24010D_006EA,B24010D_007MA,B24010D_007EA,B24010D_008MA,B24010D_008EA,B24010D_009EA,B24010D_009MA,B24010D_010EA,B24010D_010MA,B24010D_011MA,B24010D_011EA,B24010D_012MA,B24010D_012EA,B24010D_013MA,B24010D_013EA,B24010D_014EA,B24010D_014MA,B24010D_015EA,B24010D_015MA,B24010D_016MA,B24010D_016EA,B24010D_017MA,B24010D_017EA,B24010D_018MA,B24010D_018EA,B24010D_019MA,B24010D_019EA,B24010D_020EA,B24010D_020MA,B24010D_021EA,B24010D_021MA,B24010D_022MA,B24010D_022EA,B24010D_023MA,B24010D_023EA,B24010D_024MA,B24010D_024EA,B24010D_025EA,B24010D_025MA,B24010D_026EA,B24010D_026MA,B24010D_027MA,B24010D_027EA,B24010D_028MA,B24010D_028EA,B24010D_029MA,B24010D_029EA,B24010D_030EA,B24010D_030MA,B24010D_031EA,B24010D_031MA,B24010D_032EA,B24010D_032MA,B24010D_033MA,B24010D_033EA,B24010D_034MA,B24010D_034EA,B24010D_035EA,B24010D_035MA,B24010D_036EA,B24010D_036MA,B24010D_037EA,B24010D_037MA,B24010D_038MA,B24010D_038EA,B24010D_039MA,B24010D_039EA,B24010D_040EA,B24010D_040MA,B24010D_041EA,B24010D_041MA,B24010D_042EA,B24010D_042MA,B24010D_043MA,B24010D_043EA,B24010D_044MA,B24010D_044EA,B24010D_045EA,B24010D_045MA,B24010D_046EA,B24010D_046MA,B24010D_047EA,B24010D_047MA,B24010D_048MA,B24010D_048EA,B24010D_049MA,B24010D_049EA,B24010D_050EA,B24010D_050MA,B24010D_051EA,B24010D_051MA,B24010D_052EA,B24010D_052MA,B24010D_053MA,B24010D_053EA,B24010D_054MA,B24010D_054EA,B24010D_055MA,B24010D_055EA,B24010D_056MA,B24010D_056EA,B24010D_057MA,B24010D_057EA,B24010D_058EA,B24010D_058MA,B24010D_059EA,B24010D_059MA,B24010D_060MA,B24010D_060EA,B24010D_061MA,B24010D_061EA,B24010D_062MA,B24010D_062EA,B24010D_063MA,B24010D_063EA,state
0400000US13,124942,3628,68092,2442,32316,2384,11861,1754,9265,1609,191,254,2405,659,20455,2101,8428,1519,2917,770,763,434,565,361,246,180,3550,1146,1262,483,2724,782,8899,1652,46,62,305,290,5049,1241,1528,733,1971,1177,13089,1897,10039,1645,3050,972,185,212,3584,991,1576,630,2008,772,10019,1576,6688,1536,3331,1216,56850,2935,23663,2599,7865,1660,3447,972,0,292,4418,1281,15798,2211,3838,1005,1063,579,747,404,281,240,341,287,2889,861,791,404,5848,1443,13802,2011,643,366,258,250,4390,1262,1126,559,7385,1929,13384,1866,7146,1500,6238,1190,62,103,274,249,146,211,128,135,5665,1067,4386,1070,1279,517,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,260660,6446,131295,3638,38719,2498,17602,1706,10528,1409,842,388,6232,1049,21117,2029,2674,740,3788,955,1956,785,1559,650,993,411,4329,1221,1433,425,4385,939,28488,2786,1299,522,4679,1208,10308,1711,9439,1561,2763,1019,26936,2798,15827,1920,11109,1810,2817,811,19454,2190,11505,1912,7949,1321,14881,1880,6446,1314,8435,1370,129365,4208,44347,2734,16195,1772,8138,1408,170,138,7887,1147,28152,2452,1520,581,1077,423,698,320,2348,845,1874,652,10588,1263,2134,677,7913,1141,30441,2773,6248,1638,470,375,10014,1637,7704,1367,6005,1350,46494,3146,17567,1948,28927,2546,1970,756,891,423,453,254,438,311,5222,1208,3592,1021,1630,556,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,276831,5016,150134,3569,80763,4037,27499,2920,16889,2322,0,261,10610,2306,53264,3158,19988,2396,8097,1586,3921,949,1133,641,445,265,6275,1222,1583,692,11822,1517,15279,2514,1424,622,1551,705,7147,1727,1786,622,3371,1402,30386,2790,17425,2474,12961,1996,0,261,5458,1323,1808,709,3650,1051,18248,2723,10467,1609,7781,1821,126697,3758,66534,3277,17779,2150,8820,1401,0,261,8959,1513,48755,2938,6323,1328,1817,676,2687,766,1123,609,347,259,8764,1425,2605,781,25089,2595,21432,2438,5207,1394,0,261,7875,1429,1660,675,6690,1619,28857,2446,12564,1974,16293,1972,0,261,116,138,0,261,116,138,9758,1517,8737,1460,1021,630,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,39445,2484,21150,1613,13374,1708,2386,827,1763,691,0,263,623,397,10988,1716,2141,739,2181,928,1292,473,102,153,0,263,2712,984,174,191,2386,688,1954,728,108,182,43,68,1212,606,455,313,136,135,3602,883,2151,774,1451,571,0,263,458,291,375,268,83,137,1762,678,1065,501,697,504,18295,1820,8565,1435,1739,603,1019,465,0,263,720,363,6826,1313,836,446,199,181,1167,717,66,82,138,191,2378,812,138,171,1904,669,3009,869,557,396,0,263,1728,705,213,250,511,331,3568,911,1427,504,2141,721,0,263,138,165,0,263,138,165,3015,883,2676,841,339,280,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,24794,1746,13735,1107,6407,1012,1060,612,907,590,0,221,153,184,5347,900,1882,645,461,321,483,285,83,137,127,185,1613,609,118,108,580,308,1615,487,0,221,118,214,1055,389,131,134,311,280,1562,687,511,402,1051,591,50,89,1282,605,468,370,814,474,2819,841,2418,871,401,262,11059,1221,4793,931,1191,469,729,364,0,221,462,286,3602,811,655,377,139,128,526,285,115,138,0,221,1121,472,18,32,1028,550,2353,661,257,246,113,249,985,478,451,300,547,292,2215,726,383,233,1832,718,0,221,34,49,9,18,25,45,1664,563,1435,508,229,204,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,32395,2003,17913,1083,8574,1141,1610,552,1110,509,0,237,500,306,6964,1056,2013,690,887,500,1055,448,297,239,0,237,1106,402,75,102,1531,591,1697,802,0,237,65,112,1391,789,149,144,92,123,1891,784,887,492,1004,576,92,151,1355,666,688,562,667,346,4304,937,3187,804,1117,691,14482,1386,6270,1210,1200,411,696,296,52,81,452,286,5070,1216,791,589,376,339,605,461,75,125,0,237,1708,625,607,408,908,457,3109,927,535,467,0,237,1178,699,304,280,1092,492,2618,685,1050,429,1568,527,0,237,112,136,0,237,112,136,2373,737,1949,595,424,360,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,19760,1977,11115,1296,7082,994,1872,677,1268,516,0,267,604,415,5210,942,1502,712,1167,530,235,205,157,183,39,68,753,391,225,236,1132,424,1641,639,294,297,0,267,659,357,0,267,688,474,1069,668,706,464,363,537,0,267,155,168,113,148,42,74,1168,652,560,393,608,427,8645,1272,4420,956,1304,651,895,574,0,267,409,290,3116,648,201,174,84,121,315,315,56,92,0,267,1339,467,283,341,838,388,1928,656,516,396,122,213,888,443,86,145,316,303,1955,813,862,436,1093,609,0,267,0,267,0,267,0,267,342,296,342,296,0,267,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,26226,1975,14897,1408,7338,1302,1751,652,1507,649,0,267,244,196,5587,1143,646,434,1121,558,249,261,138,139,0,267,1810,914,0,267,1623,667,2151,837,535,709,106,151,1265,468,119,189,126,146,2234,924,1957,875,277,201,279,191,897,424,686,372,211,205,1998,730,1568,644,430,297,11329,1474,3864,982,906,417,678,413,0,267,228,244,2958,921,110,183,179,225,363,335,0,267,51,82,996,532,121,194,1138,507,3032,947,318,351,0,267,1111,491,100,153,1503,624,2999,964,1827,776,1172,542,184,134,0,267,0,267,0,267,1250,543,1168,499,82,126,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,149384,3518,78646,2515,48096,2785,13607,2085,9075,1609,0,277,4532,1296,34489,2466,13411,1835,5529,1005,5286,1194,726,355,429,304,2846,969,1315,573,4947,927,8348,1434,266,258,537,293,3988,1122,1157,467,2400,1003,11913,1603,7584,1402,4329,1001,0,277,5543,1259,2401,957,3142,1068,4746,1143,2901,820,1845,755,70738,2580,37239,2319,11407,1512,6432,1346,0,277,4975,878,25832,2190,6088,1150,1186,438,3769,907,466,457,699,336,4677,1012,1283,606,7664,1251,11708,2072,722,354,213,269,4366,1207,2143,806,4264,1080,17396,1665,8320,1265,9076,1418,0,277,251,266,0,277,251,266,4144,1267,3391,1161,753,390,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,158700,5023,85706,2977,49351,3241,12659,1818,8498,1458,0,277,4161,1207,36692,3446,13430,1871,6368,1258,5802,1434,752,370,796,459,4497,1084,681,570,4366,1145,8286,1553,477,355,607,333,5433,1322,1163,633,606,416,11218,1904,6976,1614,4242,1106,201,330,4989,1425,2998,1163,1991,844,11661,1745,9886,1621,1775,984,72994,3259,37569,2736,11615,1581,5333,1056,0,277,6282,1184,25954,2356,5057,1084,2347,883,4629,1235,799,554,721,327,5115,1033,991,568,6295,1124,11803,2080,857,375,150,173,3408,964,2429,808,4959,1804,17157,2071,7555,1518,9602,1517,293,385,124,154,0,277,124,154,6048,1511,5613,1428,435,373,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,115271,3184,68021,2178,41788,2547,10501,1365,8425,1223,0,235,2076,617,31287,2678,8913,1561,9396,1466,1555,553,522,357,191,149,3544,791,1245,648,5921,1018,7345,1511,1012,727,516,260,4014,1049,748,459,1055,529,6471,1150,4230,1005,2241,752,0,235,2577,899,1143,602,1434,619,9840,1613,7727,1327,2113,743,47250,2342,24544,1946,4696,970,2407,632,0,235,2289,742,19848,1829,3511,891,1285,486,1343,516,297,251,330,278,4288,1011,507,347,8287,1203,9740,1476,1360,603,63,104,4369,954,1401,644,2547,766,7588,1154,2695,768,4893,981,15,30,48,86,0,235,48,86,5315,1196,4523,1038,792,453,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,84806,3353,44796,1854,20902,2134,5785,1431,3688,1189,0,208,2097,707,15117,1736,6969,1525,1848,586,1064,609,572,412,126,123,1768,564,464,359,2306,690,6036,1214,310,194,1058,580,3083,773,1063,547,522,322,5868,1008,3272,843,2596,724,32,49,2216,703,933,530,1283,484,9742,1545,8605,1506,1137,483,40010,2397,14870,1647,6152,1274,3276,991,98,133,2778,795,8718,1334,1370,498,600,329,1086,446,936,406,231,200,1726,570,513,319,2256,671,7639,1282,1495,724,121,204,2530,889,1166,502,2327,789,8070,1185,2878,792,5192,1067,0,208,142,124,35,46,107,116,9289,1412,8240,1276,1049,495,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,43690,2528,22773,1817,12419,1477,2725,838,2275,770,73,124,377,280,9694,1226,3487,911,678,302,1679,713,190,129,99,173,1389,498,264,204,1908,531,3567,877,41,73,173,110,1966,688,491,323,896,564,3586,995,2120,790,1466,548,0,253,982,494,499,370,483,322,2219,657,1733,573,486,313,20917,1588,8234,1471,1267,442,711,309,0,253,556,334,6967,1391,1531,803,76,101,851,428,79,109,37,62,1742,556,33,53,2618,867,5108,1228,348,239,26,41,2615,1013,1161,575,958,418,5159,1185,2497,847,2662,844,38,58,190,159,0,253,190,159,2188,823,2037,804,151,154,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,16086,1422,8914,1045,4661,919,582,361,486,326,0,213,96,132,4079,857,1570,671,436,296,749,392,0,213,0,213,829,505,170,210,325,243,561,337,0,213,0,213,280,239,124,123,157,171,532,347,186,171,346,267,35,59,550,284,47,81,503,260,2575,728,1883,600,692,348,7172,831,3395,716,1305,621,628,449,0,213,677,583,2090,612,406,274,32,54,175,143,83,136,164,183,240,180,156,131,834,408,1160,506,150,169,0,213,330,261,60,77,620,412,800,350,134,129,666,319,0,213,197,180,41,73,156,164,1620,541,828,325,792,435,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,80012,2830,39318,1728,12070,1747,4976,1021,3390,871,0,292,1586,688,7094,1389,1232,525,1327,577,190,317,109,128,292,309,1195,591,1157,680,1592,528,14536,1895,684,478,1247,495,5464,1128,2821,870,4320,1105,8245,1232,4978,887,3267,911,54,89,1538,579,848,484,690,438,2875,813,754,460,2121,765,40694,2088,10025,1403,3408,910,1382,600,0,292,2026,668,6617,1355,342,305,174,169,53,90,46,76,401,369,538,346,439,353,4624,1163,16181,1985,1007,503,149,139,4779,1220,1894,696,8352,1554,12464,1429,5702,1173,6762,1291,0,292,228,296,49,82,179,286,1796,779,1736,764,60,100,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,336956,5152,188975,3512,114974,3613,41827,2844,26997,2489,111,158,14719,2079,73147,3653,34862,2672,10443,1815,5239,1155,798,456,2385,974,4995,1043,2281,756,12144,1761,13328,1635,637,313,1241,478,6462,1298,1807,690,3181,867,36457,2967,24217,2482,12240,1775,0,273,6611,1080,2430,871,4181,787,17605,2251,9070,1552,8535,1871,147981,3708,78329,3287,22889,1846,11939,1535,0,273,10950,1500,55440,3055,14301,1734,2061,729,5449,1111,1276,435,980,378,6262,1197,2690,707,22421,2435,17523,2100,2958,721,263,214,4434,1233,1704,593,8164,1732,43066,2846,18274,2099,24792,2234,58,98,290,210,85,141,205,178,8715,1655,7004,1474,1711,689,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
