GEO_ID,C21001D_001E,C21001D_001M,C21001D_002E,C21001D_002M,C21001D_003E,C21001D_003M,C21001D_004E,C21001D_004M,C21001D_005E,C21001D_005M,C21001D_006E,C21001D_006M,C21001D_007E,C21001D_007M,C21001D_008E,C21001D_008M,C21001D_009E,C21001D_009M,C21001D_010E,C21001D_010M,C21001D_011E,C21001D_011M,C21001D_012E,C21001D_012M,C21001D_013E,C21001D_013M,C21001D_014E,C21001D_014M,C21001D_015E,C21001D_015M,NAME,C21001D_001MA,C21001D_001EA,C21001D_002MA,C21001D_002EA,C21001D_003EA,C21001D_003MA,C21001D_004EA,C21001D_004MA,C21001D_005EA,C21001D_005MA,C21001D_006EA,C21001D_006MA,C21001D_007MA,C21001D_007EA,C21001D_008EA,C21001D_008MA,C21001D_009MA,C21001D_009EA,C21001D_010EA,C21001D_010MA,C21001D_011EA,C21001D_011MA,C21001D_012MA,C21001D_012EA,C21001D_013EA,C21001D_013MA,C21001D_014EA,C21001D_014MA,C21001D_015EA,C21001D_015MA,state
0400000US13,193300,2940,90417,2002,84213,1958,1906,665,82307,2028,6204,844,731,525,5473,787,102883,1974,94959,2214,164,186,94795,2228,7924,1053,66,109,7858,1052,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,426515,6485,197345,3883,151991,3666,18055,1694,133936,4014,45354,894,21294,1298,24060,1431,229170,3969,164544,3685,1868,778,162676,3705,64626,1047,528,221,64098,1064,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,419481,2937,204582,1967,186230,1754,4698,1173,181532,1991,18352,734,1501,404,16851,825,214899,2266,192086,2188,601,381,191485,2185,22813,721,0,261,22813,721,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,62133,1946,30469,1269,28978,1369,845,607,28133,1356,1491,480,172,210,1319,447,31664,1619,29697,1470,567,517,29130,1550,1967,701,0,263,1967,701,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,34395,1757,17297,1130,16374,1105,329,288,16045,1140,923,366,169,152,754,321,17098,1319,15624,1264,373,345,15251,1208,1474,542,0,221,1474,542,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,46386,1700,22824,1078,21232,1011,836,375,20396,978,1592,579,255,232,1337,544,23562,1002,22228,1111,204,213,22024,1090,1334,428,0,237,1334,428,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,30167,1779,13843,1167,13276,1206,267,210,13009,1186,567,297,96,168,471,264,16324,1287,14980,1069,139,167,14841,1066,1344,598,0,267,1344,598,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,43809,1665,22052,1181,20086,1093,432,316,19654,1145,1966,649,157,189,1809,631,21757,1601,19597,1549,66,117,19531,1544,2160,715,15,24,2145,711,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,215387,2332,101563,1585,91483,1496,3804,1131,87679,1992,10080,626,1159,495,8921,736,113824,1452,100902,1377,635,324,100267,1360,12922,667,225,213,12697,678,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,240230,2697,117228,1871,108237,1937,2166,874,106071,1749,8991,559,960,421,8031,602,123002,1576,112245,1602,275,246,111970,1633,10757,618,41,62,10716,623,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,179144,2315,88039,1728,81963,1702,1805,561,80158,1823,6076,553,784,393,5292,599,91105,1581,83286,1557,171,146,83115,1555,7819,848,0,235,7819,848,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,122611,1986,59659,1302,56080,1266,1543,566,54537,1359,3579,421,701,364,2878,416,62952,1439,58365,1456,35,47,58330,1452,4587,490,69,86,4518,488,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,17209,1458,7644,1217,6899,1238,439,315,6460,1236,745,309,250,224,495,257,9565,1291,8215,1368,0,283,8215,1368,1350,587,0,283,1350,587,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,63995,1893,31061,1327,28878,1348,979,559,27899,1307,2183,553,647,335,1536,474,32934,1273,30630,1241,173,155,30457,1259,2304,495,0,253,2304,495,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,22591,968,11201,777,10676,812,607,342,10069,836,525,314,156,181,369,278,11390,711,10499,716,48,83,10451,700,891,401,0,213,891,401,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,116679,1750,52331,1283,45882,1263,4394,982,41488,1397,6449,389,1835,559,4614,664,64348,1385,55505,1320,589,405,54916,1354,8843,283,128,126,8715,299,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,19116,1067,9146,822,8483,743,273,211,8210,749,663,256,58,83,605,254,9970,832,9288,842,28,57,9260,845,682,292,0,251,682,292,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,497779,3002,243776,2005,223512,1930,3113,833,220399,1926,20264,778,1128,361,19136,829,254003,1732,228624,1771,517,422,228107,1819,25379,855,57,96,25322,865,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,20366,1461,8622,830,7846,819,727,379,7119,789,776,288,40,70,736,280,11744,1040,10683,1003,198,227,10485,1029,1061,395,0,279,1061,395,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1042483,4165,509831,2769,459635,2681,6296,1111,453339,2790,50196,1021,2922,930,47274,1313,532652,2655,471897,2516,758,374,471139,2484,60755,1290,96,161,60659,1304,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,118211,2688,56188,1691,52577,1689,1397,562,51180,1762,3611,682,948,404,2663,616,62023,2112,56793,1928,561,333,56232,1969,5230,1143,245,369,4985,1112,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,134797,2225,62725,2018,58455,1884,993,581,57462,1902,4270,684,674,305,3596,661,72072,1761,65648,1701,175,187,65473,1704,6424,877,52,88,6372,884,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,44476,2466,20530,1433,18684,1418,902,571,17782,1400,1846,541,254,230,1592,549,23946,1585,21421,1563,126,151,21295,1573,2525,531,0,244,2525,531,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,103202,1942,46545,1544,42214,1446,1550,567,40664,1553,4331,437,552,276,3779,413,56657,1627,50391,1642,259,263,50132,1640,6266,743,0,269,6266,743,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,222768,2248,110165,1712,100821,1684,2027,824,98794,1911,9344,785,966,342,8378,778,112603,1728,102691,1740,40,50,102651,1742,9912,911,0,240,9912,911,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,22130,1235,10811,747,9607,692,342,306,9265,722,1204,396,228,213,976,322,11319,830,10122,862,61,114,10061,868,1197,424,0,281,1197,424,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,35134,1784,14598,1281,13017,1205,685,344,12332,1261,1581,506,441,246,1140,448,20536,1522,18359,1604,38,68,18321,1598,2177,721,0,283,2177,721,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,55515,1628,25982,1053,24324,1106,596,338,23728,1140,1658,461,311,237,1347,429,29533,1164,27219,1134,303,337,26916,1175,2314,491,48,92,2266,504,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,589990,4759,284995,3104,263813,2982,8545,1344,255268,3151,21182,821,1858,579,19324,866,304995,2742,276684,2538,1932,845,274752,2667,28311,1078,211,174,28100,1051,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,37437,1719,17256,994,15786,1108,1030,382,14756,1090,1470,453,424,253,1046,421,20181,1197,17709,1101,253,383,17456,1095,2472,444,0,255,2472,444,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,280823,3320,129652,2165,118165,2171,8039,1329,110126,2206,11487,1072,2084,535,9403,1091,151171,2140,136943,2195,1354,603,135589,2291,14228,923,0,279,14228,923,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,331454,3905,150377,2710,135983,2779,8621,1442,127362,2584,14394,660,3231,760,11163,875,181077,2509,158157,2457,1390,513,156767,2359,22920,788,0,267,22920,788,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,73822,1913,34934,1437,33266,1362,754,391,32512,1446,1668,476,315,241,1353,493,38888,1372,36344,1469,160,161,36184,1463,2544,622,0,211,2544,622,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
