GEO_ID,C23002D_001E,C23002D_001M,C23002D_002E,C23002D_002M,C23002D_003E,C23002D_003M,C23002D_004E,C23002D_004M,C23002D_005E,C23002D_005M,C23002D_006E,C23002D_006M,C23002D_007E,C23002D_007M,C23002D_008E,C23002D_008M,C23002D_009E,C23002D_009M,C23002D_010E,C23002D_010M,C23002D_011E,C23002D_011M,C23002D_012E,C23002D_012M,C23002D_013E,C23002D_013M,C23002D_014E,C23002D_014M,C23002D_015E,C23002D_015M,C23002D_016E,C23002D_016M,C23002D_017E,C23002D_017M,C23002D_018E,C23002D_018M,C23002D_019E,C23002D_019M,C23002D_020E,C23002D_020M,C23002D_021E,C23002D_021M,C23002D_022E,C23002D_022M,C23002D_023E,C23002D_023M,C23002D_024E,C23002D_024M,C23002D_025E,C23002D_025M,C23002D_026E,C23002D_026M,C23002D_027E,C23002D_027M,NAME,C23002D_001EA,C23002D_001MA,C23002D_002EA,C23002D_002MA,C23002D_003MA,C23002D_003EA,C23002D_004MA,C23002D_004EA,C23002D_005MA,C23002D_005EA,C23002D_006EA,C23002D_006MA,C23002D_007EA,C23002D_007MA,C23002D_008MA,C23002D_008EA,C23002D_009MA,C23002D_009EA,C23002D_010MA,C23002D_010EA,C23002D_011MA,C23002D_011EA,C23002D_012EA,C23002D_012MA,C23002D_013EA,C23002D_013MA,C23002D_014MA,C23002D_014EA,C23002D_015MA,C23002D_015EA,C23002D_016MA,C23002D_016EA,C23002D_017EA,C23002D_017MA,C23002D_018EA,C23002D_018MA,C23002D_019MA,C23002D_019EA,C23002D_020MA,C23002D_020EA,C23002D_021MA,C23002D_021EA,C23002D_022MA,C23002D_022EA,C23002D_023EA,C23002D_023MA,C23002D_024EA,C23002D_024MA,C23002D_025MA,C23002D_025EA,C23002D_026MA,C23002D_026EA,C23002D_027MA,C23002D_027EA,state
0400000US15,439886,6842,204553,4090,159199,3903,131015,3719,2366,661,128649,3722,123687,3441,4962,1095,28184,2411,45354,894,7785,1052,7608,1042,177,147,37569,1168,235333,4062,170707,3759,125762,3844,128,151,125634,3855,122838,3859,2796,856,44945,2803,64626,1047,6692,1096,6527,1108,165,162,57934,1329,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,431721,3494,211110,2351,192758,2105,153917,3323,415,283,153502,3348,145786,3519,7716,1727,38841,3320,18352,734,4701,938,4348,923,353,246,13651,917,220611,2380,197798,2320,131052,3610,0,261,131052,3610,122784,3631,8268,1531,66746,3359,22813,721,3913,925,3913,925,0,261,18900,1024,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,64195,2068,31190,1381,29699,1474,22679,1517,0,263,22679,1517,20804,1621,1875,632,7020,1201,1491,480,346,226,346,226,0,263,1145,456,33005,1646,31038,1529,19266,1913,0,263,19266,1913,18017,1826,1249,730,11772,1896,1967,701,278,223,278,223,0,263,1689,697,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,36099,1901,18253,1207,17330,1183,13968,1178,0,221,13968,1178,13393,1137,575,393,3362,693,923,366,342,256,342,256,0,221,581,276,17846,1354,16372,1303,11539,1246,0,221,11539,1246,10806,1262,733,398,4833,907,1474,542,286,329,253,329,33,58,1188,439,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,47487,1718,23385,1119,21793,1046,18829,1107,205,233,18624,1087,17566,1070,1058,441,2964,875,1592,579,347,287,347,287,0,237,1245,494,24102,1047,22768,1140,15029,1387,0,237,15029,1387,14452,1380,577,422,7739,1277,1334,428,30,49,30,49,0,237,1304,420,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,31293,1850,14290,1160,13723,1191,11204,1264,53,74,11151,1265,10984,1296,167,181,2519,697,567,297,131,139,131,139,0,267,436,293,17003,1337,15659,1137,9105,1206,21,30,9084,1210,8435,1224,649,358,6554,976,1344,598,210,240,210,240,0,267,1134,499,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,45482,1668,22987,1085,21021,1030,16615,1249,399,340,16216,1244,14324,1344,1892,998,4406,1025,1966,649,573,345,573,345,0,267,1393,565,22495,1510,20335,1472,12727,1575,11,22,12716,1574,11157,1499,1559,574,7608,1372,2160,715,184,244,172,243,12,22,1976,665,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,223040,2577,105768,1743,95688,1662,79507,2293,308,254,79199,2323,75900,2428,3299,892,16181,1637,10080,626,2793,671,2746,670,47,80,7287,811,117272,1632,104350,1552,71495,2514,117,126,71378,2527,68422,2506,2956,784,32855,2271,12922,667,2447,664,2316,608,131,194,10475,872,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,247107,2712,120887,1903,111896,1971,88062,2897,190,223,87872,2906,84131,2919,3741,1042,23834,3001,8991,559,1639,514,1575,510,64,109,7352,740,126220,1707,115463,1764,77332,3033,0,277,77332,3033,72086,3221,5246,1252,38131,2886,10757,618,1110,572,908,415,202,308,9647,838,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,185002,2437,91011,1710,84935,1698,70404,2038,47,81,70357,2046,66621,2081,3736,869,14531,1559,6076,553,1400,549,1400,549,0,235,4676,616,93991,1693,86172,1703,50051,2456,0,235,50051,2456,46226,2306,3825,932,36121,2233,7819,848,1024,425,1024,425,0,235,6795,908,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,129148,2161,62969,1383,59390,1354,46891,1781,60,86,46831,1792,44259,1876,2572,644,12499,1455,3579,421,537,324,537,324,0,208,3042,515,66179,1531,61592,1524,41259,2327,0,208,41259,2327,39488,2315,1771,623,20333,2082,4587,490,522,311,522,311,0,208,4065,548,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,18170,1492,8224,1265,7479,1276,5607,1169,232,129,5375,1159,5115,1176,260,224,1872,851,745,309,386,246,386,246,0,283,359,252,9946,1433,8596,1516,5632,1344,192,252,5440,1280,5355,1277,85,101,2964,986,1350,587,279,195,279,195,0,283,1071,567,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,66634,1974,32673,1409,30490,1480,24000,1776,213,242,23787,1755,22394,1803,1393,614,6490,1035,2183,553,379,236,379,236,0,253,1804,489,33961,1358,31657,1317,21629,1578,56,93,21573,1575,20562,1589,1011,404,10028,1312,2304,495,365,265,355,264,10,19,1939,539,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,23562,1005,11657,790,11132,826,9166,1083,143,139,9023,1089,8577,1112,446,330,1966,719,525,314,337,275,337,275,0,213,188,182,11905,759,11014,765,7951,733,24,43,7927,741,7111,822,816,339,3063,661,891,401,61,104,61,104,0,213,830,381,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,120849,1950,54848,1347,48399,1330,39679,1716,160,178,39519,1682,37847,1805,1672,634,8720,1278,6449,389,1565,486,1471,486,94,113,4884,591,66001,1484,57158,1428,41292,1946,53,92,41239,1947,39579,1990,1660,531,15866,1627,8843,283,1155,456,1115,461,40,66,7688,474,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,19697,1115,9515,897,8852,795,7077,769,0,251,7077,769,7077,769,0,251,1775,592,663,256,249,180,249,180,0,251,414,220,10182,799,9500,798,5963,836,0,251,5963,836,5877,823,86,98,3537,857,682,292,0,251,0,251,0,251,682,292,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,514731,3331,253229,2218,232965,2128,192853,3354,400,376,192453,3385,184145,3518,8308,1734,40112,2785,20264,778,5261,895,4830,911,431,376,15003,1070,261502,2085,236123,2146,153181,3423,68,91,153113,3426,145558,3574,7555,1229,82942,3472,25379,855,2495,688,2423,668,72,119,22884,1008,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,21116,1521,8845,847,8069,831,6345,811,2,1,6343,811,6134,819,209,171,1724,634,776,288,167,137,167,137,0,279,609,293,12271,1068,11210,1019,7320,1019,58,113,7262,1024,7049,1002,213,195,3890,863,1061,395,82,126,82,126,0,279,979,426,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1073223,4393,525931,2995,475735,3027,375267,5205,738,395,374529,5176,353521,5839,21008,2292,100468,4976,50196,1021,9032,1290,8198,1300,834,560,41164,1436,547292,2871,486537,2756,304793,6067,0,269,304793,6067,287759,6579,17034,2330,181744,6216,60755,1290,6903,1306,6082,1238,821,639,53852,1758,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,125798,2865,61759,1873,58148,1858,46386,2035,1847,534,44539,2064,42058,2072,2481,804,11762,1701,3611,682,881,455,881,455,0,281,2730,664,64039,2100,58809,1944,34632,2351,94,92,34538,2334,32545,2271,1993,707,24177,2221,5230,1143,313,257,313,257,0,281,4917,1156,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,138839,2436,64569,2051,60299,1887,49258,2140,299,317,48959,2156,47117,2123,1842,622,11041,1610,4270,684,864,359,864,359,0,261,3406,614,74270,1969,67846,1887,43399,2340,69,113,43330,2327,41797,2379,1533,577,24447,2139,6424,877,728,433,728,433,0,261,5696,805,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,46429,2600,21870,1613,20024,1585,15440,1515,520,398,14920,1434,14637,1485,283,224,4584,1169,1846,541,1226,542,1226,542,0,244,620,298,24559,1621,22034,1602,14082,1312,52,85,14030,1321,13206,1357,824,409,7952,1725,2525,531,635,359,635,359,0,244,1890,624,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,105962,1956,47741,1602,43410,1502,35414,1741,137,222,35277,1716,33709,1776,1568,724,7996,1333,4331,437,918,397,888,395,30,41,3413,511,58221,1804,51955,1852,33139,1966,0,269,33139,1966,30755,1987,2384,693,18816,2283,6266,743,1006,402,964,413,42,67,5260,795,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,229573,2372,113582,1766,104238,1739,82145,2780,251,156,81894,2815,77747,2624,4147,1027,22093,2436,9344,785,2457,667,2181,619,276,189,6887,728,115991,1841,106079,1865,64467,2773,0,240,64467,2773,60738,2795,3729,942,41612,2573,9912,911,1018,462,835,347,183,304,8894,1023,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,22974,1301,11040,787,9836,713,7710,790,62,49,7648,779,7503,810,145,182,2126,725,1204,396,198,161,198,161,0,281,1006,378,11934,875,10737,910,6901,1104,0,281,6901,1104,6322,1043,579,344,3836,972,1197,424,265,213,265,213,0,281,932,391,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,37293,1820,15712,1296,14131,1234,11240,1208,728,370,10512,1194,10388,1206,124,158,2891,943,1581,506,554,317,419,273,135,148,1027,468,21581,1560,19404,1636,13828,1626,83,106,13745,1638,12606,1581,1139,551,5576,1121,2177,721,700,406,585,377,115,134,1477,524,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,57811,1723,27638,1134,25980,1186,20686,1429,329,316,20357,1410,18935,1465,1422,715,5294,1014,1658,461,479,234,479,234,0,279,1179,432,30173,1227,27859,1182,18533,1312,0,279,18533,1312,17386,1303,1147,553,9326,1183,2314,491,177,182,177,182,0,279,2137,499,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,613064,4902,298167,3200,276985,3134,223444,3817,2308,714,221136,3887,209604,4506,11532,1719,53541,3235,21182,821,5219,1057,4858,1045,361,254,15963,1147,314897,3069,286586,2890,180162,4766,630,381,179532,4777,170274,4764,9258,1794,106424,4395,28311,1078,3183,831,3015,819,168,177,25128,1415,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,38666,1837,18065,1085,16595,1201,12913,1186,0,255,12913,1186,12797,1178,116,118,3682,908,1470,453,78,128,78,128,0,255,1392,453,20601,1205,18129,1110,11986,1116,0,255,11986,1116,11463,1152,523,339,6143,1070,2472,444,212,189,212,189,0,255,2260,466,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,293135,3296,137855,2209,126368,2296,103864,2622,3496,944,100368,2610,97216,2661,3152,881,22504,2194,11487,1072,3923,900,3923,900,0,279,7564,1043,155280,2201,141052,2237,97878,3579,542,309,97336,3557,92731,3394,4605,1152,43174,3069,14228,923,2136,682,2052,665,84,137,12092,933,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
