GEO_ID,B16005A_001E,B16005A_001M,B16005A_002E,B16005A_002M,B16005A_003E,B16005A_003M,B16005A_004E,B16005A_004M,B16005A_005E,B16005A_005M,B16005A_006E,B16005A_006M,B16005A_007E,B16005A_007M,B16005A_008E,B16005A_008M,B16005A_009E,B16005A_009M,B16005A_010E,B16005A_010M,B16005A_011E,B16005A_011M,B16005A_012E,B16005A_012M,B16005A_013E,B16005A_013M,B16005A_014E,B16005A_014M,B16005A_015E,B16005A_015M,B16005A_016E,B16005A_016M,B16005A_017E,B16005A_017M,B16005A_018E,B16005A_018M,B16005A_019E,B16005A_019M,B16005A_020E,B16005A_020M,B16005A_021E,B16005A_021M,B16005A_022E,B16005A_022M,B16005A_023E,B16005A_023M,B16005A_024E,B16005A_024M,B16005A_025E,B16005A_025M,B16005A_026E,B16005A_026M,B16005A_027E,B16005A_027M,B16005A_028E,B16005A_028M,B16005A_029E,B16005A_029M,B16005A_030E,B16005A_030M,B16005A_031E,B16005A_031M,B16005A_032E,B16005A_032M,B16005A_033E,B16005A_033M,B16005A_034E,B16005A_034M,B16005A_035E,B16005A_035M,B16005A_036E,B16005A_036M,B16005A_037E,B16005A_037M,B16005A_038E,B16005A_038M,B16005A_039E,B16005A_039M,B16005A_040E,B16005A_040M,B16005A_041E,B16005A_041M,B16005A_042E,B16005A_042M,B16005A_043E,B16005A_043M,B16005A_044E,B16005A_044M,B16005A_045E,B16005A_045M,NAME,B16005A_001MA,B16005A_001EA,B16005A_002EA,B16005A_002MA,B16005A_003MA,B16005A_003EA,B16005A_004MA,B16005A_004EA,B16005A_005EA,B16005A_005MA,B16005A_006MA,B16005A_006EA,B16005A_007EA,B16005A_007MA,B16005A_008MA,B16005A_008EA,B16005A_009MA,B16005A_009EA,B16005A_010MA,B16005A_010EA,B16005A_011MA,B16005A_011EA,B16005A_012MA,B16005A_012EA,B16005A_013EA,B16005A_013MA,B16005A_014MA,B16005A_014EA,B16005A_015MA,B16005A_015EA,B16005A_016MA,B16005A_016EA,B16005A_017MA,B16005A_017EA,B16005A_018MA,B16005A_018EA,B16005A_019EA,B16005A_019MA,B16005A_020EA,B16005A_020MA,B16005A_021MA,B16005A_021EA,B16005A_022MA,B16005A_022EA,B16005A_023MA,B16005A_023EA,B16005A_024EA,B16005A_024MA,B16005A_025MA,B16005A_025EA,B16005A_026MA,B16005A_026EA,B16005A_027MA,B16005A_027EA,B16005A_028MA,B16005A_028EA,B16005A_029MA,B16005A_029EA,B16005A_030MA,B16005A_030EA,B16005A_031EA,B16005A_031MA,B16005A_032MA,B16005A_032EA,B16005A_033MA,B16005A_033EA,B16005A_034MA,B16005A_034EA,B16005A_035EA,B16005A_035MA,B16005A_036MA,B16005A_036EA,B16005A_037MA,B16005A_037EA,B16005A_038MA,B16005A_038EA,B16005A_039MA,B16005A_039EA,B16005A_040EA,B16005A_040MA,B16005A_041MA,B16005A_041EA,B16005A_042MA,B16005A_042EA,B16005A_043MA,B16005A_043EA,B16005A_044MA,B16005A_044EA,B16005A_045MA,B16005A_045EA,state
0400000US13,5432216,10985,5123874,10843,4963388,11031,113109,5949,83104,5081,16775,2155,12079,1706,1151,636,37116,3739,30612,3536,3458,956,3046,962,0,292,3650,1006,3085,811,473,388,51,88,41,71,6611,1885,5858,1685,753,481,0,292,0,292,308342,11685,56043,4388,177459,9755,42595,4460,40183,4456,53128,5141,41553,4877,61534,6368,38233,3971,14585,3051,7170,2394,1546,818,4546,2889,1307,675,1161,855,1103,1134,975,1356,8760,1710,6428,1589,1129,554,819,676,384,423,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1255312,4430,1201318,4484,1149239,5069,40163,3709,33867,3326,3219,903,2957,964,120,133,9240,1656,7878,1621,1044,415,318,249,0,253,1815,918,1570,877,34,59,92,118,119,157,861,727,755,725,0,253,106,96,0,253,53994,4593,12972,2273,32939,3740,8938,1512,8715,1782,9588,1796,5698,1389,7325,1383,3966,970,1764,858,1547,754,48,78,189,203,43,70,146,190,0,253,0,253,569,468,353,338,216,185,0,253,0,253,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8525112,20555,7726224,23958,7228961,24109,283301,12626,219063,12058,39594,4271,21886,2642,2758,935,184156,9720,158713,8820,16859,2335,8234,1501,350,252,4781,1172,3949,1072,273,226,519,385,40,67,25025,4319,23339,4166,876,461,810,502,0,261,798888,20739,99037,6111,293107,14686,83130,7343,80109,5998,86477,7068,43391,4506,358622,14762,159486,7502,111428,7950,68639,5664,19069,3442,5490,1667,3349,1014,935,456,599,723,607,632,42632,6120,22801,3630,11478,2654,6246,1823,2107,1027,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5081768,8165,4966489,7711,4807105,10340,76751,5385,58726,5029,9783,1601,7778,1521,464,309,75670,6082,61712,5652,9301,1956,4022,986,635,382,3801,887,3030,838,410,324,361,228,0,263,3162,1062,2644,958,398,320,120,143,0,263,115279,6532,30429,2821,51777,4616,12704,2119,12046,1760,18613,2784,8414,1822,26151,3372,14782,1803,7777,1746,2880,853,712,738,1516,905,794,467,444,689,278,329,0,263,5406,1834,1861,691,2136,898,550,413,859,948,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2604688,3693,2555863,4707,2490213,6009,40479,3475,29564,3005,5688,1000,4744,1045,483,316,23124,2729,17585,2402,3221,930,2045,625,273,236,1250,595,1219,596,17,28,14,25,0,221,797,361,641,314,53,77,103,108,0,221,48825,4632,11098,1558,20028,2749,4393,1123,6899,1320,5700,1299,3036,883,15848,3426,8028,1745,4664,1574,2821,1281,335,339,280,236,78,101,96,113,106,181,0,221,1571,891,872,621,506,433,147,181,46,76,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2206787,6099,2131341,5707,2060868,6666,48525,3710,38869,3669,5318,1089,4071,1117,267,233,18980,2006,15418,1877,1929,606,1581,552,52,85,1555,766,1350,743,69,85,136,142,0,237,1413,719,1364,700,49,81,0,237,0,237,75446,5519,12921,1733,47230,4385,14718,3038,11120,1715,11789,2040,9603,1876,12726,3080,9436,2725,2695,831,369,218,226,300,455,286,282,226,173,165,0,237,0,237,2114,805,1470,618,376,307,204,240,64,105,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3525848,3916,3470918,5079,3411008,6228,34042,2958,21549,2428,4972,1187,7126,1360,395,250,22916,2786,16200,2197,4744,1304,1618,673,354,435,1209,522,1019,527,90,107,100,126,0,267,1743,715,1471,712,160,153,112,140,0,267,54930,5048,16847,2476,19519,3087,5795,1593,3289,958,4689,1241,5746,1434,14913,2837,9747,2078,3276,1036,1814,877,76,91,562,352,238,236,255,180,0,267,69,116,3089,1244,1674,782,1202,792,157,152,56,91,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2592262,4542,2534161,5201,2365535,7584,33211,3415,26091,2891,4123,1065,2804,911,193,208,130912,5758,108151,5110,17450,1719,4986,947,325,340,1240,681,1061,602,87,139,92,106,0,267,3263,1864,2489,1581,701,700,0,267,73,114,58101,4915,12189,1836,29241,3360,9745,1954,7984,1721,7680,2392,3832,1455,11942,2291,7798,1742,3160,1249,923,598,61,92,314,284,119,155,195,182,0,267,0,267,4415,2329,2736,1445,1359,956,320,331,0,267,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3243412,9860,3020865,9085,2891002,11344,63359,4857,51060,4385,6688,1129,5151,1091,460,271,50410,4203,43294,3914,4242,955,2620,755,254,310,4811,1151,4123,1114,510,366,178,199,0,277,11283,3469,10425,3314,761,572,97,109,0,277,222547,11692,55117,4857,78491,7940,27710,4075,18775,2957,20687,3621,11319,2701,73274,5773,43958,3564,18736,2522,8809,1890,1771,1117,3760,1361,3004,1143,413,285,249,225,94,156,11905,3082,8805,2247,1709,741,1153,983,238,304,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5038538,12588,4596702,18163,4304751,18890,123883,8511,82392,6881,26119,3101,10714,2029,4658,1427,155833,7809,131405,6757,14212,1851,9492,2046,724,549,3702,995,3171,989,126,156,405,261,0,277,8533,2437,7587,2234,638,450,308,253,0,277,441836,15935,108830,5627,65081,6004,23183,3260,14824,2295,16727,2707,10347,2262,243124,12718,110915,6142,62596,5223,48428,4524,21185,4292,5747,1376,3057,1187,1278,600,1249,511,163,258,19054,3182,11607,2214,4206,1284,2296,1082,945,712,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7555816,7348,7220434,13680,6960626,16236,102600,5248,78513,4864,13018,1902,10074,1392,995,522,111664,6081,89852,5608,13404,1524,7862,1254,546,299,6010,1222,4921,1177,556,238,533,379,0,235,39534,5301,33836,4995,4023,1170,1578,909,97,159,335382,12660,95800,4449,47410,4161,16415,2030,10471,2115,13906,2092,6618,1531,111105,7178,60851,4319,29521,2894,17512,3090,3221,1383,1717,762,851,390,438,352,266,299,162,266,79350,7343,36516,3966,20777,2840,15799,2553,6258,2261,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4263704,6563,4151276,6763,4022896,9087,67641,4384,49339,3690,8102,1220,9929,1302,271,166,49830,2892,39707,2808,6219,1157,3707,772,197,152,2583,607,2135,553,337,232,111,106,0,208,8326,2691,7401,2630,714,378,154,140,57,93,112428,7029,30938,2705,41939,4948,11875,1964,8951,1646,13094,2453,8019,2062,31054,3620,18928,2271,5697,1129,5041,1512,1388,719,950,378,366,237,397,255,155,145,32,54,7547,2673,4710,1763,2050,820,653,474,134,142,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1641283,2722,1620099,2937,1599637,3954,12708,1986,9676,1618,1250,704,1320,614,462,474,6717,1362,4924,1203,731,435,1017,549,45,82,567,309,478,281,0,283,89,145,0,283,470,428,417,414,53,97,0,283,0,283,21184,2791,6094,1282,10555,2064,2429,853,2205,714,2649,956,3272,1097,2404,1006,2042,979,362,258,0,283,0,283,304,358,167,194,107,206,30,51,0,283,1827,1029,1098,742,668,487,61,103,0,283,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
