GEO_ID,C19037I_001E,C19037I_001M,C19037I_002E,C19037I_002M,C19037I_003E,C19037I_003M,C19037I_004E,C19037I_004M,C19037I_005E,C19037I_005M,C19037I_006E,C19037I_006M,C19037I_007E,C19037I_007M,C19037I_008E,C19037I_008M,C19037I_009E,C19037I_009M,C19037I_010E,C19037I_010M,C19037I_011E,C19037I_011M,C19037I_012E,C19037I_012M,C19037I_013E,C19037I_013M,C19037I_014E,C19037I_014M,C19037I_015E,C19037I_015M,C19037I_016E,C19037I_016M,C19037I_017E,C19037I_017M,C19037I_018E,C19037I_018M,C19037I_019E,C19037I_019M,C19037I_020E,C19037I_020M,C19037I_021E,C19037I_021M,C19037I_022E,C19037I_022M,C19037I_023E,C19037I_023M,C19037I_024E,C19037I_024M,C19037I_025E,C19037I_025M,C19037I_026E,C19037I_026M,C19037I_027E,C19037I_027M,C19037I_028E,C19037I_028M,C19037I_029E,C19037I_029M,C19037I_030E,C19037I_030M,C19037I_031E,C19037I_031M,C19037I_032E,C19037I_032M,C19037I_033E,C19037I_033M,C19037I_034E,C19037I_034M,C19037I_035E,C19037I_035M,C19037I_036E,C19037I_036M,C19037I_037E,C19037I_037M,C19037I_038E,C19037I_038M,C19037I_039E,C19037I_039M,C19037I_040E,C19037I_040M,C19037I_041E,C19037I_041M,C19037I_042E,C19037I_042M,C19037I_043E,C19037I_043M,C19037I_044E,C19037I_044M,C19037I_045E,C19037I_045M,NAME,C19037I_001MA,C19037I_001EA,C19037I_002MA,C19037I_002EA,C19037I_003EA,C19037I_003MA,C19037I_004EA,C19037I_004MA,C19037I_005MA,C19037I_005EA,C19037I_006MA,C19037I_006EA,C19037I_007MA,C19037I_007EA,C19037I_008EA,C19037I_008MA,C19037I_009EA,C19037I_009MA,C19037I_010MA,C19037I_010EA,C19037I_011MA,C19037I_011EA,C19037I_012MA,C19037I_012EA,C19037I_013EA,C19037I_013MA,C19037I_014EA,C19037I_014MA,C19037I_015EA,C19037I_015MA,C19037I_016MA,C19037I_016EA,C19037I_017MA,C19037I_017EA,C19037I_018EA,C19037I_018MA,C19037I_019EA,C19037I_019MA,C19037I_020EA,C19037I_020MA,C19037I_021MA,C19037I_021EA,C19037I_022MA,C19037I_022EA,C19037I_023EA,C19037I_023MA,C19037I_024EA,C19037I_024MA,C19037I_025EA,C19037I_025MA,C19037I_026EA,C19037I_026MA,C19037I_027MA,C19037I_027EA,C19037I_028MA,C19037I_028EA,C19037I_029EA,C19037I_029MA,C19037I_030EA,C19037I_030MA,C19037I_031EA,C19037I_031MA,C19037I_032MA,C19037I_032EA,C19037I_033MA,C19037I_033EA,C19037I_034EA,C19037I_034MA,C19037I_035EA,C19037I_035MA,C19037I_036EA,C19037I_036MA,C19037I_037EA,C19037I_037MA,C19037I_038MA,C19037I_038EA,C19037I_039MA,C19037I_039EA,C19037I_040EA,C19037I_040MA,C19037I_041EA,C19037I_041MA,C19037I_042EA,C19037I_042MA,C19037I_043EA,C19037I_043MA,C19037I_044EA,C19037I_044MA,C19037I_045MA,C19037I_045EA,state
0400000US13,167684,5001,15837,1963,1845,740,1235,516,4640,1281,2932,873,1939,677,1908,664,581,328,688,407,69,76,0,292,112956,4624,5558,1525,6972,1624,18341,2637,19107,2392,25790,2746,19448,2499,9000,1549,6287,1351,1411,780,1042,518,32863,3021,2334,946,2002,961,3078,1161,5293,1326,4771,1174,6498,1445,3750,1213,3522,1105,930,468,685,483,6028,1076,531,313,284,182,1257,604,470,317,1009,482,1768,736,378,273,261,289,0,292,70,119,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,24922,1941,1871,574,157,233,0,267,379,387,242,211,290,201,164,175,506,335,133,160,0,267,0,267,12747,1532,602,401,478,350,885,477,1380,665,2176,820,3770,986,2027,757,1066,399,187,179,176,174,7948,956,786,376,207,179,629,433,691,347,1074,456,1431,551,1108,428,916,401,396,300,710,561,2356,546,260,180,196,174,215,188,121,140,452,311,683,328,152,141,233,199,44,74,0,267,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,36951,1643,3649,770,797,470,583,361,777,493,579,369,642,296,250,232,21,40,0,253,0,253,0,253,20329,1599,949,587,1385,689,4273,1181,4408,950,3039,755,3624,704,1726,733,731,480,109,183,85,152,10468,1429,847,546,1018,527,1222,515,1872,697,2174,625,1932,785,687,454,470,286,79,132,167,173,2505,684,441,474,296,228,516,320,330,211,353,205,128,107,196,177,102,85,143,172,0,253,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,477969,7335,30189,2919,5210,1353,2242,865,4511,1271,4844,1264,6579,1565,4694,973,1134,526,841,530,0,261,134,222,275753,6077,15637,2404,11899,1767,37886,3379,33819,2930,55563,4025,63199,4419,31854,3298,20485,2347,4481,1145,930,506,137996,4416,8918,1706,4753,1063,14976,2184,14872,2056,25206,2555,28430,2706,18782,2503,15582,2174,4196,1226,2281,725,34031,2200,6447,1374,4474,1050,5520,1190,3952,1080,4734,1008,4675,972,1827,612,1570,676,393,319,439,388,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,82422,2949,8308,1081,1846,674,889,532,1907,736,1207,451,1285,504,761,471,306,215,107,116,0,263,0,263,48007,2302,3832,862,2760,896,9019,1490,8752,1430,8070,1358,9225,1536,3797,1023,2249,702,132,154,171,205,21391,2087,1552,731,635,499,2310,813,2677,908,2995,923,4945,1124,3347,1012,2166,752,580,388,184,209,4716,805,803,414,291,227,1494,562,652,279,877,441,497,383,52,83,0,263,50,78,0,263,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,30654,1678,3570,833,431,323,117,137,879,372,696,414,978,560,333,282,55,93,81,94,0,221,0,221,18079,1601,1345,652,1084,633,3562,892,3098,841,4285,1116,2975,769,916,399,348,251,466,318,0,221,7247,1035,239,246,390,296,271,187,1296,470,2070,702,1498,511,474,262,766,418,43,64,200,229,1758,625,245,194,253,311,273,182,359,212,141,175,264,239,194,239,29,53,0,221,0,221,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,65542,2684,6287,1192,1047,548,1007,590,839,403,1616,699,937,498,698,393,143,177,0,237,0,237,0,237,39696,2402,2373,815,2544,900,7385,1687,7342,1370,6934,1510,6858,1590,4552,1109,1006,417,392,327,310,303,15843,1924,1694,929,414,265,2454,936,2149,804,2144,654,3813,1018,1615,497,1272,472,150,125,138,105,3716,891,750,383,778,463,689,399,413,258,492,265,236,194,165,139,103,117,90,107,0,237,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,22403,1847,2178,576,415,260,393,287,445,359,461,248,200,201,77,125,187,215,0,267,0,267,0,267,14410,1671,520,310,532,332,3054,986,2412,1017,2841,850,2287,799,1299,585,1182,588,149,139,134,131,4725,1089,567,434,254,241,730,418,341,264,1027,529,1089,614,351,266,269,208,57,107,40,68,1090,481,313,347,0,267,293,287,247,232,134,159,40,64,15,24,0,267,48,93,0,267,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,38526,2637,2989,891,634,413,381,294,610,397,279,295,438,354,447,309,125,212,75,123,0,267,0,267,17244,1997,1651,691,1134,516,2162,849,2451,972,3432,945,2537,648,1709,646,1481,657,339,179,348,291,12277,1472,665,384,646,333,772,410,2379,791,1178,524,3218,984,2136,692,866,457,257,208,160,185,6016,1166,1094,585,756,417,1026,484,768,388,898,431,991,585,196,177,215,176,0,267,72,122,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,88291,3143,5056,1099,683,428,290,299,683,521,524,402,1599,709,584,331,330,240,189,238,174,175,0,277,52166,2792,989,570,1161,588,2983,1149,6621,1352,8901,1544,13683,1710,6789,1472,7729,1633,1760,887,1550,631,24965,1794,838,507,918,618,2101,791,1768,685,3319,895,4693,1065,3829,979,3967,1006,1945,712,1587,696,6104,1130,746,367,560,392,1146,608,367,263,384,309,936,519,792,558,771,447,357,303,45,65,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,158193,3952,13415,1723,3865,1175,1543,595,2301,1006,1534,579,1131,615,1795,724,664,567,428,438,154,243,0,277,86530,3642,12086,2116,6331,1545,14023,2082,11800,2034,11073,1760,15932,2379,7079,1333,5987,1241,1540,640,679,507,47397,2204,9939,1558,3440,1100,7909,1559,4888,1091,5315,1213,7229,1296,4564,1235,2525,853,880,444,708,315,10851,1212,4330,953,1618,587,1810,615,842,459,691,404,590,348,680,338,214,246,76,132,0,277,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,111297,3526,9035,1546,2219,771,1171,581,1795,541,1070,501,1447,610,947,479,236,222,46,81,50,81,54,103,61709,3159,4766,1115,3916,1012,10407,1817,11934,2068,9984,1845,10771,1696,5350,1010,3652,777,630,380,299,242,31729,2301,2548,793,1291,553,2736,761,4408,943,5035,1090,7156,1358,3672,824,3826,790,389,225,668,305,8824,1068,1121,484,713,300,1587,492,1881,586,882,280,1374,439,707,358,292,232,100,95,167,138,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,51476,2194,4972,966,975,462,393,249,995,410,1095,492,650,406,395,287,268,236,54,64,0,208,147,196,33149,1968,2149,788,2042,863,5703,1315,5966,1119,6058,1098,5501,1099,3018,867,1903,570,515,530,294,174,10193,1269,570,275,1041,509,944,466,1139,488,1630,553,2144,640,1200,444,949,569,306,207,270,253,3162,829,580,418,299,189,452,228,226,153,331,263,618,469,77,101,218,307,0,208,361,281,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,46554,2596,6080,1122,1656,727,787,453,500,361,1078,470,732,515,990,495,124,142,213,265,0,253,0,253,24467,2241,2524,861,1104,477,4015,1040,3477,1045,4915,1231,4004,915,2246,734,1622,587,533,446,27,43,10850,1616,1448,770,404,249,1152,499,1097,535,1807,685,2478,880,1026,496,587,367,433,454,418,488,5157,743,725,383,875,413,973,477,661,314,771,398,632,375,274,215,160,160,86,101,0,253,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
