GEO_ID,B18020D_001E,B18020D_001M,B18020D_002E,B18020D_002M,B18020D_003E,B18020D_003M,B18020D_004E,B18020D_004M,B18020D_005E,B18020D_005M,B18020D_006E,B18020D_006M,B18020D_007E,B18020D_007M,B18020D_008E,B18020D_008M,B18020D_009E,B18020D_009M,B18020D_010E,B18020D_010M,B18020D_011E,B18020D_011M,B18020D_012E,B18020D_012M,B18020D_013E,B18020D_013M,B18020D_014E,B18020D_014M,B18020D_015E,B18020D_015M,B18020D_016E,B18020D_016M,B18020D_017E,B18020D_017M,B18020D_018E,B18020D_018M,B18020D_019E,B18020D_019M,B18020D_020E,B18020D_020M,B18020D_021E,B18020D_021M,B18020D_022E,B18020D_022M,B18020D_023E,B18020D_023M,B18020D_024E,B18020D_024M,B18020D_025E,B18020D_025M,B18020D_026E,B18020D_026M,B18020D_027E,B18020D_027M,B18020D_028E,B18020D_028M,B18020D_029E,B18020D_029M,B18020D_030E,B18020D_030M,B18020D_031E,B18020D_031M,NAME,B18020D_001MA,B18020D_001EA,B18020D_002MA,B18020D_002EA,B18020D_003EA,B18020D_003MA,B18020D_004EA,B18020D_004MA,B18020D_005EA,B18020D_005MA,B18020D_006EA,B18020D_006MA,B18020D_007MA,B18020D_007EA,B18020D_008MA,B18020D_008EA,B18020D_009EA,B18020D_009MA,B18020D_010EA,B18020D_010MA,B18020D_011EA,B18020D_011MA,B18020D_012MA,B18020D_012EA,B18020D_013MA,B18020D_013EA,B18020D_014EA,B18020D_014MA,B18020D_015EA,B18020D_015MA,B18020D_016EA,B18020D_016MA,B18020D_017EA,B18020D_017MA,B18020D_018MA,B18020D_018EA,B18020D_019MA,B18020D_019EA,B18020D_020EA,B18020D_020MA,B18020D_021EA,B18020D_021MA,B18020D_022EA,B18020D_022MA,B18020D_023MA,B18020D_023EA,B18020D_024MA,B18020D_024EA,B18020D_025EA,B18020D_025MA,B18020D_026EA,B18020D_026MA,B18020D_027EA,B18020D_027MA,B18020D_028MA,B18020D_028EA,B18020D_029MA,B18020D_029EA,B18020D_030MA,B18020D_030EA,B18020D_031EA,B18020D_031MA,state
0400000US13,185294,3153,9364,1879,3560,1112,1268,778,624,441,644,584,2292,772,1206,511,1086,528,5804,1200,1372,601,728,440,644,424,4432,1042,1320,596,3112,836,175930,3200,83873,2130,36954,1575,24302,1640,12652,1229,46919,1647,39957,1997,6962,1322,92057,2379,40170,1612,21078,1779,19092,1651,51887,1762,33222,2218,18665,2025,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,327107,6347,24998,2592,13524,1712,2717,866,906,419,1811,717,10807,1456,4445,1058,6362,1144,11474,1663,1333,572,892,511,441,217,10141,1603,4874,992,5267,1187,302109,6213,143091,3905,48688,2647,35654,2254,13034,1734,94403,2313,82682,2696,11721,1543,159018,3981,51442,2540,34377,2262,17065,1802,107576,2444,82695,3044,24881,1946,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,11524,1307,1122,444,399,275,101,118,101,118,0,253,298,232,150,175,148,160,723,320,121,153,92,148,29,49,602,315,225,179,377,273,10402,1166,4292,704,2130,670,1374,558,756,432,2162,486,2091,510,71,91,6110,1014,2013,693,911,528,1102,467,4097,830,2784,795,1313,601,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,389673,3160,19818,2225,9459,1295,2724,851,1470,670,1254,650,6735,1060,3133,802,3602,853,10359,1533,2015,919,1369,837,646,321,8344,1478,3272,841,5072,1275,369855,3933,182568,2667,83243,2189,56225,2635,27018,2572,99325,2002,84895,2522,14430,1913,187287,2592,82972,2080,46154,2514,36818,2205,104315,2057,71989,2412,32326,2464,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,60620,2097,2604,838,884,489,348,360,80,134,268,287,536,307,435,294,101,149,1720,822,171,208,109,182,62,107,1549,810,478,319,1071,746,58016,2146,28698,1508,14585,1502,8174,1470,6411,1096,14113,1390,12115,1311,1998,692,29318,1647,13363,1461,5680,1260,7683,1702,15955,1556,11750,1603,4205,939,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,33612,1935,2171,747,1222,529,504,425,348,370,156,185,718,355,393,273,325,231,949,522,300,276,255,267,45,74,649,443,158,172,491,400,31441,1997,16018,1230,9245,990,6511,925,2734,604,6773,801,6141,801,632,324,15423,1407,7846,1065,5141,928,2705,653,7577,940,5252,878,2325,599,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,44206,1683,1523,563,587,288,287,245,81,87,206,221,300,229,176,167,124,161,936,451,110,129,0,237,110,129,826,411,372,271,454,297,42683,1619,20851,986,9721,1073,7448,1085,2273,791,11130,924,9837,917,1293,408,21832,1137,10319,801,6776,860,3543,880,11513,900,7304,1156,4209,795,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,29122,1686,1806,568,841,324,183,219,60,98,123,194,658,298,424,272,234,186,965,412,38,82,0,267,38,82,927,394,174,210,753,355,27316,1670,12643,1167,6538,903,5266,920,1272,446,6105,844,5099,881,1006,403,14673,1191,6907,984,3682,831,3225,806,7766,991,4579,903,3187,780,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,40840,1836,2677,959,1292,536,359,326,70,105,289,305,933,474,212,189,721,432,1385,642,549,445,73,124,476,421,836,417,449,328,387,269,38163,1943,19295,1086,9587,1445,5725,1250,3862,1119,9708,1106,8317,1194,1391,794,18868,1489,8937,1567,4369,1282,4568,1003,9931,1007,6266,1003,3665,766,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,199116,2511,10771,1370,4490,965,1399,548,571,373,828,477,3091,766,1975,604,1116,472,6281,1033,1967,666,972,449,995,505,4314,852,1808,602,2506,636,188345,3070,90487,2131,37166,1502,25344,1558,11822,1115,53321,1253,47891,1944,5430,1191,97858,1841,38081,1334,23166,1709,14915,1566,59777,1436,42476,1869,17301,1716,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,226653,2839,13657,2077,6245,1386,1494,797,299,257,1195,766,4751,1100,2159,694,2592,869,7412,1314,1368,554,385,246,983,528,6044,1086,2116,733,3928,884,212996,2936,104945,2210,52973,1756,36894,2516,16079,2242,51972,1557,44731,1931,7241,1567,108051,1872,55170,1676,31691,2209,23479,2166,52881,1310,37894,2096,14987,1816,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,170262,2560,9040,1443,4435,1005,1318,537,339,240,979,452,3117,823,1779,687,1338,457,4605,1015,848,435,109,147,739,417,3757,919,1063,480,2694,789,161222,3011,79711,1974,38235,1543,26763,1811,11472,1505,41476,1381,37740,1414,3736,727,81511,2047,38957,1490,19395,1510,19562,1792,42554,1485,25659,1719,16895,1558,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,120572,2155,10933,1618,4972,1011,1316,500,592,440,724,338,3656,787,1226,372,2430,747,5961,1028,1710,585,756,416,954,493,4251,904,872,309,3379,844,109639,2533,54008,1442,28419,1236,20584,1501,7835,1130,25589,1376,21857,1325,3732,943,55631,1766,30897,1310,19798,1477,11099,1369,24734,1249,18062,1509,6672,1136,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,15529,1710,888,486,289,216,116,132,67,124,49,56,173,169,85,130,88,107,599,442,255,327,80,146,175,302,344,277,77,97,267,251,14641,1625,6836,1242,3695,958,2839,924,856,358,3141,944,2124,719,1017,639,7805,1442,3362,1032,2042,936,1320,657,4443,914,3156,814,1287,546,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,61739,2130,4308,851,1729,620,595,430,163,170,432,382,1134,413,537,312,597,309,2579,718,964,629,195,261,769,576,1615,571,734,355,881,485,57431,2116,28442,1382,14770,1432,9725,1442,5045,1159,13672,1127,11969,1089,1703,588,28989,1353,13242,1015,7990,1153,5252,971,15747,1259,11643,1237,4104,885,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,21979,1113,1577,635,747,420,265,332,265,332,0,213,482,287,374,256,108,147,830,437,144,190,42,62,102,182,686,388,154,176,532,355,20402,1126,10242,877,5716,539,3837,718,1879,630,4526,776,4101,762,425,298,10160,790,5607,636,3635,654,1972,558,4553,572,3280,553,1273,465,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,105176,1802,7305,1250,2842,708,467,285,232,219,235,185,2375,614,1084,517,1291,539,4463,912,589,474,531,466,58,96,3874,862,1619,548,2255,668,97871,2071,45321,1419,18264,851,13128,1106,5136,1111,27057,1130,23403,1371,3654,814,52550,1561,18933,890,12025,1089,6908,1214,33617,1326,25404,1621,8213,1137,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,18292,1038,1037,469,429,378,162,185,162,185,0,251,267,327,0,251,267,327,608,443,136,163,136,163,0,251,472,409,0,251,472,409,17255,1088,8363,803,4037,885,2715,854,1322,459,4326,986,4200,966,126,158,8892,829,3885,799,2725,770,1160,438,5007,940,3016,758,1991,643,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,467934,3228,21931,2386,9935,1543,2494,710,1541,639,953,516,7441,1300,3625,938,3816,1058,11996,1525,1583,547,1028,479,555,289,10413,1524,4635,1046,5778,1241,446003,3725,222145,2656,87511,1949,59939,2382,27572,2259,134634,2075,119040,2771,15594,2020,223858,2313,88884,1483,47679,2791,41205,2484,134974,1940,92216,2829,42758,2638,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,19127,1517,1782,609,852,403,151,148,0,279,151,148,701,382,386,263,315,379,930,438,199,210,126,182,73,120,731,370,352,251,379,303,17345,1528,7123,867,3730,771,2665,585,1065,486,3393,732,2991,688,402,292,10222,1040,4186,813,2646,680,1540,618,6036,957,3925,770,2111,687,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,959990,4388,50481,4411,22180,2628,4919,1144,1661,635,3258,1010,17261,2273,7873,1545,9388,1868,28301,2853,6075,1344,2392,979,3683,958,22226,2213,8055,1478,14171,1572,909509,5878,451590,3611,191591,2592,121654,4510,69937,3939,259999,3167,222333,3885,37666,3271,457919,4093,198724,2541,109669,4417,89055,4639,259195,3082,167643,5144,91552,4687,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,114786,2546,8120,1735,3826,1248,1228,730,459,401,769,536,2598,841,1511,714,1087,536,4294,1100,728,446,382,343,346,286,3566,909,1023,493,2543,825,106666,2656,52291,2067,25539,1651,16764,1554,8775,1299,26752,1312,23270,1416,3482,734,54375,1904,24798,1485,13491,1499,11307,1242,29577,1552,17649,1589,11928,1541,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,127613,2428,6761,1323,2902,841,524,327,220,198,304,239,2378,778,994,458,1384,689,3859,931,1007,507,365,291,642,392,2852,741,1396,501,1456,585,120852,2756,56934,1933,26841,1832,18740,1864,8101,1409,30093,1752,27163,1756,2930,783,63918,2153,32727,1865,18877,2200,13850,1756,31191,1461,21159,1693,10032,1317,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,40996,2478,2181,839,1072,620,664,516,351,413,313,276,408,394,378,387,30,55,1109,421,347,294,122,167,225,195,762,335,116,120,646,315,38815,2366,17942,1448,8839,1005,5905,1102,2934,963,9103,947,7951,1066,1152,544,20873,1552,8762,860,5342,939,3420,808,12111,1303,7626,1012,4485,1208,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,94934,1791,6835,1545,2796,776,716,405,310,218,406,368,2080,711,837,403,1243,575,4039,1163,1039,708,818,630,221,262,3000,746,1458,572,1542,561,88099,2299,40266,1660,17297,1187,12234,1337,5063,933,22969,1101,20328,1204,2641,744,47833,1853,21973,1445,11506,1356,10467,1600,25860,1385,16973,1486,8887,1266,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,209489,2443,13440,2093,5051,1181,1764,650,769,467,995,477,3287,1001,1524,563,1763,710,8389,1454,2447,929,583,376,1864,837,5942,1309,1933,705,4009,1017,196049,3007,98446,2123,46234,1722,30269,1935,15965,1943,52212,1875,45185,2128,7027,1747,97603,2175,45617,1707,23678,1909,21939,1941,51986,1577,34544,1856,17442,1575,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20464,1213,1849,682,1084,602,464,449,112,156,352,413,620,354,205,250,415,267,765,363,357,245,293,269,64,106,408,209,114,146,294,158,18615,1287,8643,790,4088,652,3199,666,889,458,4555,660,3987,785,568,357,9972,977,6046,703,3142,879,2904,839,3926,765,2773,642,1153,552,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
