GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_019E,B21001F_019M,B21001F_020E,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001MA,B21001F_001EA,B21001F_002EA,B21001F_002MA,B21001F_003MA,B21001F_003EA,B21001F_004MA,B21001F_004EA,B21001F_005MA,B21001F_005EA,B21001F_006MA,B21001F_006EA,B21001F_007EA,B21001F_007MA,B21001F_008EA,B21001F_008MA,B21001F_009MA,B21001F_009EA,B21001F_010MA,B21001F_010EA,B21001F_011MA,B21001F_011EA,B21001F_012MA,B21001F_012EA,B21001F_013EA,B21001F_013MA,B21001F_014MA,B21001F_014EA,B21001F_015MA,B21001F_015EA,B21001F_016MA,B21001F_016EA,B21001F_017MA,B21001F_017EA,B21001F_018EA,B21001F_018MA,B21001F_019EA,B21001F_019MA,B21001F_020EA,B21001F_020MA,B21001F_021MA,B21001F_021EA,B21001F_022MA,B21001F_022EA,B21001F_023EA,B21001F_023MA,B21001F_024EA,B21001F_024MA,B21001F_025EA,B21001F_025MA,B21001F_026MA,B21001F_026EA,B21001F_027MA,B21001F_027EA,B21001F_028EA,B21001F_028MA,B21001F_029EA,B21001F_029MA,B21001F_030EA,B21001F_030MA,B21001F_031EA,B21001F_031MA,B21001F_032MA,B21001F_032EA,B21001F_033MA,B21001F_033EA,state
0400000US18,98872,5687,56324,3579,28956,2626,943,641,28013,2536,21715,2092,1099,546,20616,2082,3740,651,480,262,3260,605,1150,499,211,197,939,462,763,346,244,229,519,322,42548,2707,22946,1950,0,263,22946,1950,14787,1561,133,216,14654,1535,2467,688,0,263,2467,688,1144,470,0,263,1144,470,1204,468,0,263,1204,468,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,62865,4502,33826,3018,16192,1929,297,255,15895,1919,14186,1484,421,226,13765,1499,2324,648,837,464,1487,426,842,417,130,126,712,386,282,191,135,132,147,141,29039,2369,13940,1911,123,203,13817,1893,10572,1280,0,237,10572,1280,2720,883,0,237,2720,883,638,316,0,237,638,316,1169,434,0,237,1169,434,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,35825,3959,21177,3023,11904,2412,752,712,11152,2265,6830,1336,459,278,6371,1381,1435,630,811,483,624,307,652,380,98,110,554,383,356,282,113,132,243,253,14648,2204,7301,1416,401,341,6900,1399,4284,1077,132,183,4152,1082,1412,655,0,267,1412,655,767,390,0,267,767,390,884,681,0,267,884,681,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,105854,7407,57878,4391,28698,2480,682,460,28016,2415,24194,2523,1167,514,23027,2507,3416,950,654,408,2762,967,923,538,0,277,923,538,647,523,112,165,535,497,47976,3831,21217,2142,420,352,20797,2136,20515,1988,982,552,19533,1918,2981,889,0,277,2981,889,2162,713,0,277,2162,713,1101,438,0,277,1101,438,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,191587,9260,93702,5984,48737,4186,925,652,47812,4114,34709,3193,975,576,33734,3204,6737,1061,649,372,6088,1079,2237,697,328,274,1909,680,1282,678,203,170,1079,666,97885,5295,45211,3417,161,176,45050,3364,38650,2779,62,105,38588,2791,7906,1311,0,277,7906,1311,4556,1015,0,277,4556,1015,1562,582,0,277,1562,582,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,115465,5901,64063,3828,32827,2583,545,290,32282,2546,24652,2329,2017,791,22635,2201,4016,848,1232,535,2784,768,1421,397,203,141,1218,363,1147,561,247,250,900,541,51402,3300,25520,2036,0,235,25520,2036,19588,1956,83,86,19505,1955,3614,806,28,51,3586,810,1945,562,0,235,1945,562,735,302,47,87,688,290,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,53958,4961,31169,3360,17323,2394,205,189,17118,2404,11856,1721,777,638,11079,1694,1498,672,72,82,1426,657,348,234,61,76,287,199,144,126,38,65,106,110,22789,2363,12140,1560,39,63,12101,1564,7861,1268,74,98,7787,1277,1613,505,0,208,1613,505,712,328,0,208,712,328,463,269,0,208,463,269,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,40582,3197,22911,2102,11457,1647,205,215,11252,1635,9221,1142,753,343,8468,1150,1395,521,522,326,873,430,363,215,0,253,363,215,475,286,143,155,332,256,17671,1923,8686,1059,18,40,8668,1058,6048,1276,70,113,5978,1256,1910,716,0,253,1910,716,578,310,0,253,578,310,449,261,0,253,449,261,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,35952,3205,20618,2221,10571,1467,121,120,10450,1457,7617,1085,397,221,7220,1079,1568,742,298,261,1270,609,529,288,111,130,418,327,333,215,45,78,288,205,15334,1630,8176,1091,0,213,8176,1091,5305,997,0,213,5305,997,1126,489,0,213,1126,489,518,241,0,213,518,241,209,162,0,213,209,162,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,134855,7466,71187,4519,35285,3416,1238,759,34047,3428,28746,2282,1851,702,26895,2332,4954,959,697,364,4257,959,1531,507,252,213,1279,512,671,498,199,202,472,415,63668,4228,29147,2570,287,338,28860,2559,25600,2365,260,268,25340,2383,5897,1116,0,292,5897,1116,1617,625,0,292,1617,625,1407,668,52,87,1355,662,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,462717,13704,234292,7916,109125,5229,2392,916,106733,5189,98013,4400,3833,1121,94180,4256,16812,1727,853,445,15959,1748,7063,1347,860,630,6203,1252,3279,696,170,172,3109,721,228425,8036,98095,4365,521,395,97574,4356,94254,4440,207,184,94047,4458,20880,1956,71,129,20809,1943,10303,1799,124,198,10179,1741,4893,1110,0,273,4893,1110,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,217071,8694,106607,4920,44181,3072,2486,755,41695,3248,41804,2651,5564,1043,36240,2906,11424,1320,3608,797,7816,1303,6181,1088,1407,519,4774,1023,3017,800,1365,565,1652,578,110464,5187,43956,2801,386,383,43570,2805,42929,3067,302,198,42627,3031,12447,1501,164,157,12283,1483,6314,904,100,93,6214,914,4818,919,57,80,4761,913,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1256285,19973,609609,11681,265425,6887,3778,1157,261647,6680,243498,6752,9817,1789,233681,6685,58053,2761,5454,1240,52599,2813,28770,2158,1501,616,27269,2228,13863,1558,2667,844,11196,1560,646676,11289,251774,6107,441,393,251333,6064,257593,6134,1084,567,256509,6056,71835,3358,292,241,71543,3406,38349,2509,0,269,38349,2509,27125,2146,0,269,27125,2146,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,224189,9153,137149,6432,87039,4690,1441,634,85598,4605,45080,3071,1281,456,43799,3005,4046,1343,216,186,3830,1338,767,529,44,76,723,531,217,184,46,86,171,175,87040,3888,52882,3048,638,361,52244,3098,29090,2515,270,240,28820,2542,3235,929,0,281,3235,929,1497,697,0,281,1497,697,336,315,0,281,336,315,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,69482,4561,35188,2707,17799,1752,254,257,17545,1768,13531,1581,1250,506,12281,1554,2540,750,713,397,1827,611,837,324,141,129,696,311,481,350,60,75,421,342,34294,2837,14634,1960,0,261,14634,1960,14367,1658,41,70,14326,1663,3243,859,0,261,3243,859,1412,568,0,261,1412,568,638,300,0,261,638,300,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,58773,3611,32282,2523,18338,1868,892,374,17446,1853,11193,1543,810,407,10383,1516,1914,570,238,184,1676,496,553,222,192,173,361,192,284,230,86,99,198,212,26491,2094,14174,1592,139,143,14035,1595,9593,1548,16,29,9577,1546,1692,540,118,186,1574,539,456,241,0,244,456,241,576,389,0,244,576,389,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,83315,5811,46457,3934,25789,3090,547,353,25242,3057,17555,2007,598,456,16957,1944,2237,788,112,107,2125,784,520,263,26,47,494,272,356,284,52,89,304,263,36858,2943,19559,2055,44,82,19515,2068,13191,1724,87,150,13104,1711,2609,729,0,269,2609,729,801,384,0,269,801,384,698,440,0,269,698,440,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
