GEO_ID,B08503_001E,B08503_001M,B08503_002E,B08503_002M,B08503_003E,B08503_003M,B08503_004E,B08503_004M,B08503_005E,B08503_005M,B08503_006E,B08503_006M,B08503_007E,B08503_007M,NAME,B08503_001EA,B08503_001MA,B08503_002EA,B08503_002MA,B08503_003MA,B08503_003EA,B08503_004MA,B08503_004EA,B08503_005MA,B08503_005EA,B08503_006EA,B08503_006MA,B08503_007EA,B08503_007MA,state
0400000US28,41.0,0.3,41.4,0.3,37.8,1.1,36.0,7.7,37.2,3.0,37.2,2.7,45.6,2.0,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,41.3,0.2,41.6,0.2,37.6,0.6,42.0,2.2,35.2,1.5,38.4,2.1,45.6,0.8,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,43.0,0.3,43.5,0.4,39.9,1.4,45.5,4.6,35.7,3.6,35.0,3.0,47.1,2.4,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,41.7,0.3,41.8,0.3,37.0,1.2,39.7,5.9,41.0,3.0,43.6,2.6,47.6,1.3,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,40.3,0.3,40.8,0.3,36.1,0.7,38.1,2.1,36.4,3.2,37.9,2.9,48.0,2.1,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,42.7,0.4,43.2,0.3,37.7,1.4,39.3,8.7,34.3,5.6,41.7,4.9,47.6,1.9,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,42.3,0.2,43.1,0.2,38.3,0.5,38.6,0.7,38.0,1.1,36.7,1.0,46.9,0.8,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,41.3,0.3,41.4,0.4,37.6,1.0,42.9,4.7,37.3,2.2,39.4,3.8,49.1,1.3,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,41.6,0.2,43.2,0.1,39.9,0.5,39.5,0.2,36.9,0.5,39.0,0.8,46.3,0.4,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,40.7,0.1,41.3,0.2,36.8,0.5,34.0,3.1,32.1,1.3,37.7,2.3,45.0,0.7,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,41.2,0.4,40.8,0.4,38.2,1.7,41.6,12.6,43.3,3.1,41.7,5.1,48.5,1.1,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,41.8,0.2,42.3,0.1,37.3,0.6,38.9,1.3,30.6,1.5,37.9,1.7,46.3,0.6,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,41.0,0.2,41.6,0.3,36.8,0.7,40.5,8.3,32.5,3.1,37.5,1.7,48.7,1.4,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,41.3,0.3,42.3,0.3,37.1,0.9,37.3,1.0,34.0,2.6,35.4,1.4,47.1,0.7,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,42.6,0.2,43.4,0.1,38.5,0.5,39.7,0.9,34.7,1.2,35.8,1.1,47.3,0.7,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,41.4,0.4,42.1,0.5,38.0,1.5,36.7,4.9,24.0,3.9,34.8,4.1,44.8,2.2,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,41.1,0.2,41.7,0.2,37.5,0.9,40.3,2.5,32.6,2.8,37.7,1.4,43.7,2.0,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,42.4,0.4,42.1,0.4,38.9,1.4,38.4,12.0,41.4,1.6,42.8,3.7,50.0,2.2,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,41.2,0.2,41.5,0.2,37.5,0.7,44.9,2.1,35.7,2.6,39.7,2.1,46.4,1.2,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,39.8,0.2,40.3,0.1,36.1,0.3,38.8,0.8,34.6,1.3,37.0,1.0,45.8,0.4,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,36.2,0.2,36.8,0.3,32.5,1.1,34.0,3.1,27.6,1.5,34.6,2.1,40.7,1.1,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,43.6,0.3,44.2,0.4,37.9,1.3,34.6,7.7,37.7,2.4,39.3,5.3,50.1,1.0,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,41.2,0.2,41.8,0.2,36.9,0.6,40.8,0.9,28.4,1.6,38.5,1.4,43.8,0.8,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,41.2,0.2,41.7,0.2,37.9,0.5,38.2,1.0,32.7,1.6,39.2,1.8,47.0,0.6,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,42.3,0.3,42.7,0.3,38.9,1.2,43.0,3.4,40.4,1.7,39.5,5.8,47.1,1.9,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,41.7,0.2,42.1,0.2,38.7,0.6,36.2,1.7,35.1,2.3,39.4,2.0,46.8,0.7,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,42.2,0.5,42.6,0.7,37.6,1.6,45.9,7.2,44.1,6.6,36.7,6.0,50.2,2.2,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,39.1,0.3,38.7,0.3,39.5,0.8,39.7,2.3,42.7,1.5,38.1,2.4,44.2,1.3,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
