GEO_ID,S1001_C01_001E,S1001_C01_001M,S1001_C01_002E,S1001_C01_002M,S1001_C01_003E,S1001_C01_003M,S1001_C01_004E,S1001_C01_004M,S1001_C01_005E,S1001_C01_005M,S1001_C01_006E,S1001_C01_006M,S1001_C01_007E,S1001_C01_007M,S1001_C01_008E,S1001_C01_008M,S1001_C01_009E,S1001_C01_009M,S1001_C01_010E,S1001_C01_010M,S1001_C01_011E,S1001_C01_011M,S1001_C01_012E,S1001_C01_012M,S1001_C01_013E,S1001_C01_013M,S1001_C01_014E,S1001_C01_014M,S1001_C01_015E,S1001_C01_015M,S1001_C01_016E,S1001_C01_016M,S1001_C01_017E,S1001_C01_017M,S1001_C01_018E,S1001_C01_018M,S1001_C01_019E,S1001_C01_019M,S1001_C01_020E,S1001_C01_020M,S1001_C01_021E,S1001_C01_021M,S1001_C01_022E,S1001_C01_022M,S1001_C01_023E,S1001_C01_023M,S1001_C01_024E,S1001_C01_024M,S1001_C01_025E,S1001_C01_025M,S1001_C01_026E,S1001_C01_026M,S1001_C01_027E,S1001_C01_027M,S1001_C01_028E,S1001_C01_028M,S1001_C01_029E,S1001_C01_029M,S1001_C02_001E,S1001_C02_001M,S1001_C02_002E,S1001_C02_002M,S1001_C02_003E,S1001_C02_003M,S1001_C02_004E,S1001_C02_004M,S1001_C02_005E,S1001_C02_005M,S1001_C02_006E,S1001_C02_006M,S1001_C02_007E,S1001_C02_007M,S1001_C02_008E,S1001_C02_008M,S1001_C02_009E,S1001_C02_009M,S1001_C02_010E,S1001_C02_010M,S1001_C02_011E,S1001_C02_011M,S1001_C02_012E,S1001_C02_012M,S1001_C02_013E,S1001_C02_013M,S1001_C02_014E,S1001_C02_014M,S1001_C02_015E,S1001_C02_015M,S1001_C02_016E,S1001_C02_016M,S1001_C02_017E,S1001_C02_017M,S1001_C02_018E,S1001_C02_018M,S1001_C02_019E,S1001_C02_019M,S1001_C02_020E,S1001_C02_020M,S1001_C02_021E,S1001_C02_021M,S1001_C02_022E,S1001_C02_022M,S1001_C02_023E,S1001_C02_023M,S1001_C02_024E,S1001_C02_024M,S1001_C02_025E,S1001_C02_025M,S1001_C02_026E,S1001_C02_026M,S1001_C02_027E,S1001_C02_027M,S1001_C02_028E,S1001_C02_028M,S1001_C02_029E,S1001_C02_029M,S1001_C03_001E,S1001_C03_001M,S1001_C03_002E,S1001_C03_002M,S1001_C03_003E,S1001_C03_003M,S1001_C03_004E,S1001_C03_004M,S1001_C03_005E,S1001_C03_005M,S1001_C03_006E,S1001_C03_006M,S1001_C03_007E,S1001_C03_007M,S1001_C03_008E,S1001_C03_008M,S1001_C03_009E,S1001_C03_009M,S1001_C03_010E,S1001_C03_010M,S1001_C03_011E,S1001_C03_011M,S1001_C03_012E,S1001_C03_012M,S1001_C03_013E,S1001_C03_013M,S1001_C03_014E,S1001_C03_014M,S1001_C03_015E,S1001_C03_015M,S1001_C03_016E,S1001_C03_016M,S1001_C03_017E,S1001_C03_017M,S1001_C03_018E,S1001_C03_018M,S1001_C03_019E,S1001_C03_019M,S1001_C03_020E,S1001_C03_020M,S1001_C03_021E,S1001_C03_021M,S1001_C03_022E,S1001_C03_022M,S1001_C03_023E,S1001_C03_023M,S1001_C03_024E,S1001_C03_024M,S1001_C03_025E,S1001_C03_025M,S1001_C03_026E,S1001_C03_026M,S1001_C03_027E,S1001_C03_027M,S1001_C03_028E,S1001_C03_028M,S1001_C03_029E,S1001_C03_029M,NAME,S1001_C01_001EA,S1001_C01_001MA,S1001_C01_002EA,S1001_C01_002MA,S1001_C01_003MA,S1001_C01_003EA,S1001_C01_004EA,S1001_C01_004MA,S1001_C01_005MA,S1001_C01_005EA,S1001_C01_006EA,S1001_C01_006MA,S1001_C01_007EA,S1001_C01_007MA,S1001_C01_008EA,S1001_C01_008MA,S1001_C01_009MA,S1001_C01_009EA,S1001_C01_010EA,S1001_C01_010MA,S1001_C01_011MA,S1001_C01_011EA,S1001_C01_012EA,S1001_C01_012MA,S1001_C01_013EA,S1001_C01_013MA,S1001_C01_014EA,S1001_C01_014MA,S1001_C01_015EA,S1001_C01_015MA,S1001_C01_016MA,S1001_C01_016EA,S1001_C01_017EA,S1001_C01_017MA,S1001_C01_018MA,S1001_C01_018EA,S1001_C01_019EA,S1001_C01_019MA,S1001_C01_020MA,S1001_C01_020EA,S1001_C01_021EA,S1001_C01_021MA,S1001_C01_022MA,S1001_C01_022EA,S1001_C01_023EA,S1001_C01_023MA,S1001_C01_024EA,S1001_C01_024MA,S1001_C01_025EA,S1001_C01_025MA,S1001_C01_026MA,S1001_C01_026EA,S1001_C01_027MA,S1001_C01_027EA,S1001_C01_028EA,S1001_C01_028MA,S1001_C01_029EA,S1001_C01_029MA,S1001_C02_001EA,S1001_C02_001MA,S1001_C02_002MA,S1001_C02_002EA,S1001_C02_003MA,S1001_C02_003EA,S1001_C02_004MA,S1001_C02_004EA,S1001_C02_005EA,S1001_C02_005MA,S1001_C02_006EA,S1001_C02_006MA,S1001_C02_007MA,S1001_C02_007EA,S1001_C02_008MA,S1001_C02_008EA,S1001_C02_009MA,S1001_C02_009EA,S1001_C02_010EA,S1001_C02_010MA,S1001_C02_011EA,S1001_C02_011MA,S1001_C02_012MA,S1001_C02_012EA,S1001_C02_013MA,S1001_C02_013EA,S1001_C02_014EA,S1001_C02_014MA,S1001_C02_015MA,S1001_C02_015EA,S1001_C02_016EA,S1001_C02_016MA,S1001_C02_017EA,S1001_C02_017MA,S1001_C02_018MA,S1001_C02_018EA,S1001_C02_019EA,S1001_C02_019MA,S1001_C02_020MA,S1001_C02_020EA,S1001_C02_021EA,S1001_C02_021MA,S1001_C02_022EA,S1001_C02_022MA,S1001_C02_023MA,S1001_C02_023EA,S1001_C02_024MA,S1001_C02_024EA,S1001_C02_025EA,S1001_C02_025MA,S1001_C02_026MA,S1001_C02_026EA,S1001_C02_027EA,S1001_C02_027MA,S1001_C02_028EA,S1001_C02_028MA,S1001_C02_029EA,S1001_C02_029MA,S1001_C03_001EA,S1001_C03_001MA,S1001_C03_002EA,S1001_C03_002MA,S1001_C03_003EA,S1001_C03_003MA,S1001_C03_004EA,S1001_C03_004MA,S1001_C03_005EA,S1001_C03_005MA,S1001_C03_006MA,S1001_C03_006EA,S1001_C03_007EA,S1001_C03_007MA,S1001_C03_008MA,S1001_C03_008EA,S1001_C03_009EA,S1001_C03_009MA,S1001_C03_010EA,S1001_C03_010MA,S1001_C03_011EA,S1001_C03_011MA,S1001_C03_012EA,S1001_C03_012MA,S1001_C03_013MA,S1001_C03_013EA,S1001_C03_014EA,S1001_C03_014MA,S1001_C03_015EA,S1001_C03_015MA,S1001_C03_016EA,S1001_C03_016MA,S1001_C03_017MA,S1001_C03_017EA,S1001_C03_018MA,S1001_C03_018EA,S1001_C03_019MA,S1001_C03_019EA,S1001_C03_020EA,S1001_C03_020MA,S1001_C03_021EA,S1001_C03_021MA,S1001_C03_022EA,S1001_C03_022MA,S1001_C03_023MA,S1001_C03_023EA,S1001_C03_024MA,S1001_C03_024EA,S1001_C03_025EA,S1001_C03_025MA,S1001_C03_026EA,S1001_C03_026MA,S1001_C03_027EA,S1001_C03_027MA,S1001_C03_028MA,S1001_C03_028EA,S1001_C03_029MA,S1001_C03_029EA,state
0400000US13,220570,11108,44.8,1.9,29.9,1.7,25.3,1.5,94.7,0.9,44.2,2.2,45.6,2.3,0.1,0.1,1.2,0.5,0.0,0.1,3.6,1.2,5.3,0.9,10.4,1.8,38.7,2.6,99.2,0.4,0.8,0.4,220570,11108,5.1,1.0,48601,2395,220570,11108,55.6,2.5,25.9,2.6,74.1,2.6,220570,11108,68.1,2.3,31.9,2.3,77.3,2.1,7.4,1.4,15.3,1.8,126594,8559,42.1,2.6,30.6,2.5,27.3,2.1,94.3,1.3,42.7,2.9,46.8,3.2,0.0,0.1,1.6,0.7,0.0,0.1,3.2,1.4,5.7,1.3,7.8,1.9,38.9,3.0,99.2,0.5,0.8,0.5,126594,8559,6.3,1.4,46125,2830,126594,8559,56.9,3.1,27.6,3.0,72.4,3.0,126594,8559,65.5,3.1,34.5,3.1,76.3,2.9,7.2,1.6,16.5,2.4,45557,5407,23.2,4.5,35.3,4.2,41.5,4.5,93.8,2.5,49.2,5.3,39.1,5.2,0.0,0.4,2.1,1.4,0.0,0.4,3.4,2.8,6.2,2.5,6.1,3.4,46.9,5.4,99.0,1.0,1.0,1.0,45557,5407,7.9,2.6,40217,4880,45557,5407,43.1,5.0,30.7,4.5,69.3,4.5,45557,5407,66.1,5.2,33.9,5.2,77.6,4.5,7.7,2.3,14.7,4.0,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,210959,8762,47.4,1.9,30.3,1.8,22.3,1.6,94.5,0.9,51.1,2.2,30.7,1.9,0.1,0.1,2.8,0.9,0.0,0.1,9.8,1.7,5.5,0.9,27.1,2.3,35.4,2.1,98.0,0.6,2.0,0.6,210959,8762,4.2,0.7,63138,2321,210959,8762,50.5,2.1,21.9,1.9,78.1,1.9,210959,8762,70.1,2.1,29.9,2.1,75.9,2.0,20.5,1.7,3.6,0.9,98101,6861,45.8,3.0,29.7,2.6,24.5,2.7,95.0,1.5,50.5,3.2,36.2,3.1,0.2,0.2,1.3,0.6,0.0,0.1,6.9,1.7,5.0,1.5,20.7,2.6,38.1,3.0,98.3,0.7,1.7,0.7,98101,6861,5.7,1.2,51561,4548,98101,6861,54.1,3.4,26.6,2.9,73.4,2.9,98101,6861,65.8,3.1,34.2,3.1,74.3,2.9,20.5,2.7,5.1,1.7,26923,3291,20.4,3.5,34.1,4.8,45.5,5.3,95.3,2.7,42.4,6.6,45.9,6.6,0.1,0.2,2.1,1.4,0.0,0.5,4.8,2.4,4.7,2.7,9.4,2.9,37.9,6.2,97.0,2.1,3.0,2.1,26923,3291,8.3,2.7,32175,5442,26923,3291,45.7,6.7,34.3,5.5,65.7,5.5,26923,3291,61.5,6.3,38.5,6.3,66.7,5.8,28.5,5.7,4.9,2.9,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,114510,7407,46.0,2.3,32.8,2.2,21.2,2.0,92.3,1.9,74.4,2.8,14.1,2.4,0.1,0.2,0.2,0.1,0.0,0.1,3.5,1.2,7.7,1.9,10.5,2.2,68.9,3.3,99.5,0.4,0.5,0.4,114510,7407,7.3,1.6,53466,3485,114510,7407,46.8,3.5,21.3,2.9,78.7,2.9,114510,7407,72.3,2.5,27.7,2.5,87.4,1.8,6.9,1.4,5.6,1.3,64475,5916,43.4,2.9,35.7,3.1,20.9,2.6,90.6,3.0,72.9,3.9,14.2,3.2,0.1,0.2,0.2,0.2,0.0,0.2,3.2,1.8,9.4,3.0,9.1,2.8,67.9,4.4,99.5,0.6,0.5,0.6,64475,5916,9.9,2.7,46678,2925,64475,5916,51.1,4.5,25.6,4.7,74.4,4.7,64475,5916,68.8,4.3,31.2,4.3,87.1,2.6,7.6,2.2,5.4,1.6,21756,3738,27.1,5.9,39.3,5.2,33.6,5.7,90.6,5.4,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,9.4,5.4,4.0,2.4,63.9,8.4,98.4,1.7,1.6,1.7,21756,3738,12.4,3.0,42395,3534,21756,3738,42.5,7.6,24.9,6.5,75.1,6.5,21756,3738,61.4,8.3,38.6,8.3,78.9,5.5,14.1,4.7,7.0,3.2,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,88701,5244,40.5,2.4,33.5,2.1,26.0,2.2,94.0,1.5,82.1,2.2,9.9,1.7,0.0,0.1,0.5,0.4,0.1,0.2,1.4,0.8,6.0,1.5,2.4,1.0,81.0,2.3,99.5,0.3,0.5,0.3,88701,5244,6.3,1.3,46765,2777,88701,5244,52.4,3.2,26.2,3.0,73.8,3.0,88701,5244,74.7,3.0,25.3,3.0,77.3,2.7,5.3,1.3,17.4,2.5,55239,4365,37.3,3.0,34.1,3.1,28.6,2.8,93.6,2.2,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,6.4,2.2,2.9,1.4,80.9,2.9,99.5,0.4,0.5,0.4,55239,4365,7.3,1.9,39259,4148,55239,4365,53.6,4.6,31.5,3.9,68.5,3.9,55239,4365,72.9,3.9,27.1,3.9,73.3,3.7,5.4,1.8,21.2,3.3,25008,3095,21.0,4.2,38.5,4.3,40.6,5.0,95.2,2.6,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,4.8,2.6,1.6,1.1,83.6,3.8,99.4,0.7,0.6,0.7,25008,3095,9.2,2.7,31519,2897,25008,3095,45.7,5.9,36.0,6.0,64.0,6.0,25008,3095,72.5,5.4,27.5,5.4,71.5,5.2,6.7,2.9,21.7,4.9,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,120799,7588,44.6,2.6,29.2,2.1,26.2,2.3,96.0,1.1,41.6,3.1,51.8,3.1,0.8,0.5,1.1,0.9,0.0,0.1,0.7,0.4,4.0,1.1,2.0,0.7,40.7,3.2,99.5,0.5,0.5,0.5,120799,7588,6.9,1.2,47510,2760,120799,7588,54.8,3.5,31.7,3.5,68.3,3.5,120799,7588,69.7,3.0,30.3,3.0,78.4,2.8,6.1,1.6,15.5,2.4,69469,5610,42.2,3.4,30.5,2.7,27.3,3.0,95.9,1.6,43.0,4.3,51.6,4.2,0.4,0.4,0.1,0.2,0.0,0.2,0.7,0.5,4.1,1.6,2.3,0.9,41.9,4.1,99.7,0.4,0.3,0.4,69469,5610,9.3,1.8,43973,4339,69469,5610,55.6,4.4,32.9,4.3,67.1,4.3,69469,5610,66.6,3.6,33.4,3.6,79.3,3.4,6.0,1.8,14.6,2.7,25774,3517,19.4,4.5,34.8,4.6,45.8,5.7,96.0,2.6,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,4.0,2.6,1.8,1.4,42.2,7.0,100.0,0.6,0.0,0.6,25774,3517,13.9,3.4,31387,7177,25774,3517,54.5,6.9,42.5,8.6,57.5,8.6,25774,3517,65.7,6.2,34.3,6.2,71.6,6.2,9.0,3.5,19.4,5.2,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,111143,6210,47.9,2.3,28.5,2.0,23.6,2.1,92.8,1.6,36.3,2.7,49.0,3.1,0.2,0.2,2.6,0.9,0.0,0.1,4.6,1.7,7.2,1.6,12.7,2.2,30.7,2.7,97.8,0.9,2.2,0.9,111143,6210,5.2,1.2,76011,5884,111143,6210,44.6,4.0,11.0,1.9,89.0,1.9,111143,6210,68.9,3.2,31.1,3.2,86.2,2.3,13.0,2.3,0.8,0.4,50027,4428,47.0,4.0,28.1,3.3,24.9,3.9,92.7,2.3,38.0,4.0,47.9,4.8,0.3,0.3,1.4,0.8,0.0,0.3,5.1,2.5,7.3,2.3,11.8,3.1,33.9,4.1,98.7,0.9,1.3,0.9,50027,4428,5.8,2.0,69438,5352,50027,4428,50.1,5.5,12.5,3.0,87.5,3.0,50027,4428,62.7,4.4,37.3,4.4,85.5,3.4,14.0,3.4,0.5,0.5,14214,2321,28.0,6.3,34.0,6.3,38.0,7.4,89.6,5.2,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,10.4,5.2,9.4,6.4,39.9,8.5,100.0,1.1,0.0,1.1,14214,2321,9.1,4.4,53661,7454,14214,2321,34.0,7.7,21.8,6.4,78.2,6.4,14214,2321,62.3,8.5,37.7,8.5,83.9,5.5,15.5,5.5,0.6,1.0,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
