GEO_ID,S2507_C01_001E,S2507_C01_001M,S2507_C01_002E,S2507_C01_002M,S2507_C01_003E,S2507_C01_003M,S2507_C01_004E,S2507_C01_004M,S2507_C01_005E,S2507_C01_005M,S2507_C01_006E,S2507_C01_006M,S2507_C01_007E,S2507_C01_007M,S2507_C01_008E,S2507_C01_008M,S2507_C01_009E,S2507_C01_009M,S2507_C01_010E,S2507_C01_010M,S2507_C01_011E,S2507_C01_011M,S2507_C01_012E,S2507_C01_012M,S2507_C01_013E,S2507_C01_013M,S2507_C01_014E,S2507_C01_014M,S2507_C01_015E,S2507_C01_015M,S2507_C01_016E,S2507_C01_016M,S2507_C01_017E,S2507_C01_017M,S2507_C01_018E,S2507_C01_018M,S2507_C01_019E,S2507_C01_019M,S2507_C01_020E,S2507_C01_020M,S2507_C01_021E,S2507_C01_021M,S2507_C01_022E,S2507_C01_022M,S2507_C01_023E,S2507_C01_023M,S2507_C01_024E,S2507_C01_024M,S2507_C01_025E,S2507_C01_025M,S2507_C01_026E,S2507_C01_026M,S2507_C01_027E,S2507_C01_027M,S2507_C01_028E,S2507_C01_028M,S2507_C01_029E,S2507_C01_029M,S2507_C01_030E,S2507_C01_030M,S2507_C01_031E,S2507_C01_031M,S2507_C01_032E,S2507_C01_032M,S2507_C01_033E,S2507_C01_033M,S2507_C01_034E,S2507_C01_034M,S2507_C01_035E,S2507_C01_035M,S2507_C01_036E,S2507_C01_036M,S2507_C01_037E,S2507_C01_037M,S2507_C01_038E,S2507_C01_038M,S2507_C01_039E,S2507_C01_039M,S2507_C01_040E,S2507_C01_040M,S2507_C01_041E,S2507_C01_041M,S2507_C01_042E,S2507_C01_042M,S2507_C01_043E,S2507_C01_043M,S2507_C01_044E,S2507_C01_044M,S2507_C01_045E,S2507_C01_045M,S2507_C01_046E,S2507_C01_046M,S2507_C01_047E,S2507_C01_047M,S2507_C01_048E,S2507_C01_048M,S2507_C01_049E,S2507_C01_049M,S2507_C01_050E,S2507_C01_050M,S2507_C01_051E,S2507_C01_051M,S2507_C01_052E,S2507_C01_052M,S2507_C01_053E,S2507_C01_053M,S2507_C01_054E,S2507_C01_054M,S2507_C01_055E,S2507_C01_055M,S2507_C01_056E,S2507_C01_056M,S2507_C01_057E,S2507_C01_057M,S2507_C01_058E,S2507_C01_058M,S2507_C01_059E,S2507_C01_059M,S2507_C01_060E,S2507_C01_060M,S2507_C01_061E,S2507_C01_061M,NAME,S2507_C01_001EA,S2507_C01_001MA,S2507_C01_002EA,S2507_C01_002MA,S2507_C01_003MA,S2507_C01_003EA,S2507_C01_004EA,S2507_C01_004MA,S2507_C01_005EA,S2507_C01_005MA,S2507_C01_006EA,S2507_C01_006MA,S2507_C01_007EA,S2507_C01_007MA,S2507_C01_008MA,S2507_C01_008EA,S2507_C01_009EA,S2507_C01_009MA,S2507_C01_010EA,S2507_C01_010MA,S2507_C01_011EA,S2507_C01_011MA,S2507_C01_012EA,S2507_C01_012MA,S2507_C01_013MA,S2507_C01_013EA,S2507_C01_014MA,S2507_C01_014EA,S2507_C01_015EA,S2507_C01_015MA,S2507_C01_016EA,S2507_C01_016MA,S2507_C01_017EA,S2507_C01_017MA,S2507_C01_018MA,S2507_C01_018EA,S2507_C01_019MA,S2507_C01_019EA,S2507_C01_020EA,S2507_C01_020MA,S2507_C01_021MA,S2507_C01_021EA,S2507_C01_022EA,S2507_C01_022MA,S2507_C01_023EA,S2507_C01_023MA,S2507_C01_024MA,S2507_C01_024EA,S2507_C01_025MA,S2507_C01_025EA,S2507_C01_026EA,S2507_C01_026MA,S2507_C01_027MA,S2507_C01_027EA,S2507_C01_028EA,S2507_C01_028MA,S2507_C01_029MA,S2507_C01_029EA,S2507_C01_030MA,S2507_C01_030EA,S2507_C01_031MA,S2507_C01_031EA,S2507_C01_032EA,S2507_C01_032MA,S2507_C01_033EA,S2507_C01_033MA,S2507_C01_034EA,S2507_C01_034MA,S2507_C01_035MA,S2507_C01_035EA,S2507_C01_036MA,S2507_C01_036EA,S2507_C01_037MA,S2507_C01_037EA,S2507_C01_038EA,S2507_C01_038MA,S2507_C01_039EA,S2507_C01_039MA,S2507_C01_040MA,S2507_C01_040EA,S2507_C01_041MA,S2507_C01_041EA,S2507_C01_042MA,S2507_C01_042EA,S2507_C01_043EA,S2507_C01_043MA,S2507_C01_044EA,S2507_C01_044MA,S2507_C01_045EA,S2507_C01_045MA,S2507_C01_046MA,S2507_C01_046EA,S2507_C01_047EA,S2507_C01_047MA,S2507_C01_048MA,S2507_C01_048EA,S2507_C01_049EA,S2507_C01_049MA,S2507_C01_050EA,S2507_C01_050MA,S2507_C01_051MA,S2507_C01_051EA,S2507_C01_052MA,S2507_C01_052EA,S2507_C01_053EA,S2507_C01_053MA,S2507_C01_054MA,S2507_C01_054EA,S2507_C01_055EA,S2507_C01_055MA,S2507_C01_056EA,S2507_C01_056MA,S2507_C01_057MA,S2507_C01_057EA,S2507_C01_058MA,S2507_C01_058EA,S2507_C01_059EA,S2507_C01_059MA,S2507_C01_060EA,S2507_C01_060MA,S2507_C01_061EA,S2507_C01_061MA,state
0400000US13,740012,10866,21.5,0.6,22.8,0.7,15.2,0.7,12.9,0.7,13.2,0.5,9.3,0.4,5.1,0.3,116900,2097,8.1,0.5,20.2,0.8,12.7,0.6,14.7,0.6,17.0,0.7,10.2,0.6,9.5,0.5,7.5,0.4,43360,836,41.2,0.9,16.9,0.6,10.1,0.5,29.9,0.8,1.9,0.3,1.0,0.2,2.5,0.2,5.5,0.4,9.2,0.5,11.4,0.6,12.0,0.6,10.2,0.5,17.7,0.7,10.8,0.5,6.9,0.4,12.7,0.5,391,4,19.8,0.7,4.2,0.4,4.5,0.3,11.1,0.6,19.4,0.6,13.3,0.5,4.3,0.4,1.9,0.2,14.7,0.6,13.3,0.5,1.1,0.2,0.2,0.1,17.0,0.7,16.5,0.7,0.4,0.1,0.1,0.1,27.2,0.7,27.1,0.7,0.1,0.1,0.0,0.1,1.9,0.3,41.5,0.9,23.0,0.7,29.8,0.8,5.8,0.4,939,21,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,86114,3674,2.4,0.6,3.9,1.1,4.0,0.9,4.1,0.9,9.2,1.3,24.0,2.1,52.4,2.4,521200,20564,6.5,1.2,12.2,1.6,8.5,1.1,12.4,1.5,21.0,2.1,11.4,1.5,16.5,1.6,11.6,1.3,63179,2254,8.7,1.3,7.8,1.2,8.4,1.4,72.8,2.0,2.2,0.7,1.7,0.7,3.0,1.0,3.8,0.9,5.9,1.1,6.6,1.2,7.2,1.2,7.7,1.2,16.2,1.5,14.8,1.7,10.5,1.4,22.6,1.5,488,13,12.4,1.6,2.7,0.9,1.8,0.6,7.9,1.3,12.6,1.2,6.4,1.0,3.9,0.8,2.3,0.7,12.4,1.5,8.9,1.3,3.1,1.0,0.4,0.2,21.0,2.1,19.7,2.1,1.2,0.5,0.0,0.1,39.5,2.0,39.3,2.0,0.2,0.2,0.0,0.2,2.2,0.7,29.2,2.1,23.3,1.8,42.2,2.2,5.3,1.0,1349,58,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,137754,4949,17.3,1.6,13.5,1.4,19.5,1.4,17.1,1.6,17.0,1.5,10.3,1.2,5.3,0.8,149200,5012,6.6,1.0,20.3,1.5,13.7,1.5,16.7,1.4,18.5,1.6,10.3,1.2,8.6,1.1,5.3,0.9,42545,1759,33.1,1.7,16.5,1.4,10.7,1.0,38.8,1.8,0.9,0.3,2.0,0.6,3.7,0.8,7.2,1.2,12.0,1.2,15.2,1.3,12.4,1.3,12.9,1.3,15.4,1.4,9.1,1.2,4.5,0.9,5.7,0.8,341,8,18.4,1.4,4.3,0.7,5.2,0.8,8.8,1.2,21.3,1.7,15.5,1.4,4.7,1.1,1.0,0.3,16.7,1.4,16.0,1.4,0.7,0.3,0.1,0.1,18.5,1.6,18.4,1.6,0.1,0.1,0.0,0.1,24.2,1.9,24.2,1.9,0.1,0.1,0.0,0.1,0.9,0.3,30.0,1.6,33.9,1.8,29.6,1.8,6.5,0.9,1133,39,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1094421,11787,13.6,0.4,18.8,0.5,16.6,0.5,15.0,0.5,17.3,0.4,12.3,0.4,6.5,0.3,153000,1805,5.1,0.3,16.2,0.5,11.6,0.4,14.4,0.5,18.2,0.5,12.0,0.4,12.4,0.5,10.2,0.4,52722,643,39.1,0.6,17.6,0.4,10.7,0.4,31.3,0.6,1.2,0.1,0.7,0.1,1.3,0.1,2.5,0.2,3.9,0.2,4.8,0.3,5.8,0.3,6.8,0.3,13.6,0.4,13.4,0.5,11.8,0.4,35.4,0.6,579,4,14.2,0.5,1.9,0.2,2.5,0.2,9.7,0.4,17.4,0.5,7.6,0.3,5.0,0.3,4.8,0.3,14.4,0.5,10.2,0.5,3.0,0.2,1.1,0.1,18.2,0.5,16.2,0.5,1.6,0.2,0.4,0.1,34.6,0.6,33.8,0.7,0.7,0.1,0.1,0.1,1.2,0.1,13.8,0.4,10.8,0.4,71.0,0.6,4.5,0.3,3201,57,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,570967,8013,19.4,0.7,27.4,0.7,19.6,0.7,14.1,0.7,11.1,0.6,5.8,0.4,2.7,0.3,107300,1962,5.5,0.4,19.7,0.7,13.4,0.6,17.0,0.7,19.0,0.7,10.0,0.6,9.4,0.5,5.9,0.4,44338,711,44.9,0.9,18.2,0.8,11.1,0.6,24.7,0.7,1.1,0.2,0.8,0.1,2.4,0.2,5.2,0.4,8.9,0.5,11.9,0.6,12.3,0.6,11.7,0.6,18.8,0.7,11.9,0.6,6.8,0.5,9.2,0.6,386,4,16.9,0.7,3.7,0.3,4.2,0.3,9.0,0.5,20.5,0.7,14.3,0.6,4.3,0.3,1.8,0.3,17.0,0.7,15.6,0.7,1.2,0.2,0.1,0.1,19.0,0.7,18.8,0.7,0.3,0.1,0.0,0.1,25.4,0.8,25.3,0.8,0.1,0.1,0.0,0.1,1.1,0.2,42.4,0.9,26.3,0.8,26.9,0.8,4.5,0.3,921,19,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,345753,6200,17.9,0.7,23.9,0.9,20.7,0.9,15.1,0.8,14.2,0.7,5.5,0.6,2.6,0.3,116800,1808,5.0,0.5,18.1,0.9,12.0,0.7,16.2,0.7,19.8,0.8,12.1,0.7,9.9,0.6,6.8,0.5,48400,1062,45.3,1.0,18.3,0.8,10.5,0.6,25.0,0.9,0.9,0.2,0.7,0.2,1.2,0.2,3.4,0.4,5.1,0.4,7.6,0.5,9.9,0.6,11.3,0.6,22.3,0.8,15.0,0.8,9.2,0.6,14.1,0.7,448,4,15.3,0.7,2.6,0.3,3.6,0.4,9.1,0.7,18.9,0.8,11.1,0.7,5.9,0.5,1.9,0.3,16.2,0.7,14.3,0.7,1.8,0.3,0.1,0.1,19.8,0.8,19.2,0.8,0.5,0.1,0.1,0.1,28.9,0.9,28.9,0.9,0.0,0.1,0.0,0.1,0.9,0.2,20.1,0.7,21.2,0.8,56.4,0.9,2.3,0.4,1764,28,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,293546,5415,23.3,1.0,25.3,1.0,16.1,0.9,13.6,0.8,12.2,0.7,6.7,0.6,2.8,0.4,103700,2878,5.8,0.6,16.7,0.8,12.7,0.8,15.7,0.8,19.5,0.9,10.8,0.6,10.5,0.7,8.3,0.6,49135,1138,49.7,1.1,17.9,0.9,10.1,0.7,21.0,1.0,1.3,0.2,0.9,0.2,1.4,0.2,2.9,0.3,5.7,0.5,7.1,0.6,8.9,0.7,10.0,0.7,19.9,0.7,16.3,0.7,10.2,0.7,16.7,0.8,466,6,15.2,0.8,2.1,0.3,3.2,0.4,9.8,0.7,18.8,0.9,11.1,0.7,5.5,0.5,2.2,0.3,15.7,0.8,13.8,0.8,1.5,0.3,0.3,0.2,19.5,0.9,18.7,0.9,0.7,0.2,0.1,0.1,29.6,1.0,29.4,1.0,0.1,0.1,0.1,0.1,1.3,0.2,23.8,0.9,23.5,0.9,50.2,1.1,2.5,0.3,1555,41,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,459357,7423,27.4,1.0,25.2,0.9,16.2,0.7,12.5,0.7,11.0,0.7,5.3,0.4,2.5,0.3,94000,2309,8.5,0.7,22.6,0.9,13.8,0.7,16.8,0.8,17.1,0.7,8.5,0.5,7.5,0.5,5.1,0.5,39188,985,45.1,0.9,17.2,0.7,10.5,0.5,25.7,0.7,1.4,0.3,1.9,0.3,4.2,0.5,7.8,0.6,11.3,0.7,12.4,0.5,12.7,0.6,11.8,0.6,16.7,0.7,9.3,0.6,4.9,0.4,7.0,0.6,349,4,22.5,0.8,6.3,0.5,5.8,0.5,10.4,0.6,21.1,0.9,16.3,0.8,3.6,0.4,1.1,0.2,16.8,0.8,16.0,0.8,0.7,0.2,0.1,0.1,17.1,0.7,16.9,0.7,0.2,0.1,0.0,0.1,21.1,0.9,21.1,0.9,0.0,0.1,0.0,0.1,1.4,0.3,46.8,1.0,22.2,0.8,19.0,0.8,12.0,0.6,744,18,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,517696,8721,23.8,1.0,22.0,0.9,16.1,0.8,14.8,0.7,13.9,0.6,6.4,0.5,3.0,0.3,111000,2553,8.8,0.6,22.1,0.9,12.2,0.6,14.7,0.8,16.0,0.8,9.6,0.6,9.5,0.7,7.1,0.6,41424,858,43.7,1.1,15.8,0.8,9.9,0.6,29.0,0.9,1.6,0.3,2.7,0.4,6.9,0.5,9.2,0.7,13.1,0.8,13.9,0.7,11.4,0.7,9.5,0.6,13.5,0.7,8.4,0.5,4.5,0.4,6.8,0.5,318,5,21.8,0.9,6.9,0.6,5.5,0.5,9.5,0.6,19.7,0.8,15.8,0.8,3.0,0.3,0.9,0.2,14.7,0.8,13.9,0.8,0.6,0.1,0.2,0.1,16.0,0.8,15.8,0.8,0.2,0.1,0.0,0.1,26.2,0.9,26.1,0.9,0.1,0.1,0.0,0.1,1.6,0.3,43.3,1.0,10.1,0.7,12.6,0.6,34.0,1.1,439,25,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,147839,4085,16.5,1.2,16.0,1.1,15.4,1.2,15.2,1.0,18.3,1.3,11.4,0.9,7.2,0.9,155600,3746,5.5,0.7,20.8,1.3,14.3,1.5,17.5,1.3,17.7,1.2,10.6,1.0,7.8,0.8,5.9,0.8,42503,1644,31.6,1.3,17.1,1.4,11.0,0.9,39.8,1.5,0.5,0.2,1.0,0.3,1.3,0.4,3.6,0.6,5.2,0.7,7.3,0.6,7.4,0.8,7.9,0.9,17.7,1.3,16.7,1.2,11.1,1.1,20.6,1.5,491,11,18.8,1.1,3.1,0.5,3.6,0.5,12.2,0.9,21.3,1.7,9.9,1.1,7.3,1.0,4.1,0.7,17.5,1.3,13.9,1.2,3.1,0.6,0.5,0.3,17.7,1.2,16.4,1.2,1.1,0.3,0.2,0.2,24.2,1.7,23.9,1.7,0.3,0.2,0.0,0.1,0.5,0.2,17.3,1.2,18.9,1.3,61.7,1.6,2.1,0.5,2020,65,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,377843,7871,8.4,0.7,7.0,0.5,8.4,0.6,11.7,0.7,23.5,0.8,24.3,0.8,16.7,0.8,256600,5074,4.9,0.5,13.2,0.7,9.4,0.6,12.6,0.7,16.9,0.8,12.0,0.6,15.0,0.7,16.0,0.7,63543,1629,24.4,0.9,16.9,0.8,13.3,0.7,44.3,1.0,1.1,0.2,0.8,0.2,0.7,0.2,1.4,0.3,2.1,0.3,3.1,0.4,5.4,0.6,7.3,0.6,16.5,0.6,16.8,0.8,13.3,0.9,32.5,0.9,576,6,11.9,0.8,0.8,0.2,1.8,0.3,9.3,0.6,14.4,0.8,5.9,0.5,4.9,0.4,3.6,0.4,12.6,0.7,9.3,0.7,2.8,0.3,0.5,0.1,16.9,0.8,15.8,0.8,1.0,0.2,0.2,0.1,43.1,0.8,42.6,0.8,0.3,0.1,0.1,0.1,1.1,0.2,6.7,0.5,9.8,0.6,77.5,0.8,6.0,0.5,2837,42,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,478176,6989,5.5,0.5,2.5,0.3,5.0,0.4,9.2,0.6,22.4,0.8,31.8,1.0,23.6,0.8,327100,4524,4.3,0.4,14.9,0.7,9.9,0.6,12.6,0.7,16.5,0.9,11.4,0.6,14.2,0.8,16.2,0.7,61116,1641,16.0,0.6,14.6,0.8,11.6,0.6,56.6,0.9,1.1,0.2,0.6,0.1,0.5,0.1,0.8,0.2,1.2,0.2,1.4,0.2,2.1,0.2,2.9,0.3,10.2,0.6,13.9,0.6,14.4,0.6,52.0,1.0,716,8,12.6,0.6,0.6,0.2,1.1,0.2,10.9,0.6,15.3,0.7,2.8,0.3,5.5,0.4,6.9,0.5,12.6,0.7,6.8,0.5,4.3,0.4,1.5,0.2,16.5,0.9,13.4,0.7,2.6,0.4,0.6,0.2,41.8,1.1,40.9,1.1,0.9,0.2,0.1,0.1,1.1,0.2,3.3,0.4,4.3,0.4,87.4,0.7,5.0,0.4,4022,69,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1034395,10516,24.8,0.6,23.8,0.5,16.9,0.5,13.3,0.3,11.9,0.4,6.5,0.3,2.8,0.2,103300,1388,6.5,0.3,19.4,0.5,13.4,0.4,17.0,0.5,18.5,0.5,10.0,0.3,9.0,0.3,6.2,0.3,43830,625,46.7,0.5,17.0,0.4,10.4,0.4,24.5,0.5,1.4,0.2,0.7,0.1,1.4,0.1,2.8,0.2,4.9,0.2,7.6,0.3,9.3,0.3,10.7,0.3,20.3,0.4,15.4,0.5,10.2,0.4,16.5,0.5,462,3,17.3,0.4,2.3,0.2,3.4,0.2,11.6,0.3,20.5,0.5,10.9,0.4,6.6,0.2,3.1,0.2,17.0,0.5,14.6,0.5,2.1,0.2,0.3,0.1,18.5,0.5,17.8,0.5,0.6,0.1,0.1,0.1,25.3,0.5,25.1,0.5,0.1,0.1,0.0,0.1,1.4,0.2,11.9,0.4,22.9,0.5,55.7,0.7,9.5,0.4,1859,19,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,506585,7101,12.9,0.5,13.1,0.5,16.2,0.6,18.3,0.6,20.7,0.7,13.0,0.5,5.7,0.4,168600,2122,4.6,0.3,15.8,0.6,11.0,0.4,15.0,0.5,19.4,0.6,12.0,0.5,12.1,0.6,10.0,0.5,53459,800,35.5,0.8,18.5,0.6,11.8,0.5,33.3,0.7,0.9,0.1,0.8,0.1,1.4,0.2,2.5,0.2,4.0,0.3,6.0,0.3,8.1,0.4,9.0,0.4,19.7,0.6,17.2,0.5,11.6,0.5,19.7,0.6,493,4,13.6,0.6,1.9,0.3,2.6,0.2,9.0,0.5,16.9,0.5,8.4,0.4,5.7,0.4,2.8,0.3,15.0,0.5,12.3,0.5,2.2,0.2,0.5,0.1,19.4,0.6,18.6,0.6,0.7,0.1,0.1,0.1,34.2,0.8,33.9,0.8,0.2,0.1,0.0,0.1,0.9,0.1,19.3,0.6,18.4,0.6,59.5,0.8,2.8,0.3,1894,29,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,362052,7581,31.0,1.2,28.0,1.1,15.1,0.9,11.0,0.8,9.3,0.7,3.9,0.5,1.6,0.3,81300,2063,10.1,0.8,24.7,1.0,13.6,0.8,14.4,1.1,16.8,0.8,9.0,0.8,7.2,0.6,4.2,0.5,36178,939,48.2,1.1,16.1,0.8,9.1,0.7,24.7,0.9,1.9,0.4,1.4,0.4,4.0,0.6,7.9,0.7,11.6,0.8,12.5,0.8,12.8,0.9,11.2,0.8,16.1,0.9,10.3,0.8,5.4,0.6,6.7,0.6,349,6,25.6,1.1,6.6,0.6,6.3,0.6,12.8,0.9,21.0,1.1,15.1,0.8,4.3,0.5,1.5,0.3,14.4,1.1,13.4,1.1,0.9,0.3,0.1,0.1,16.8,0.8,16.4,0.8,0.3,0.2,0.0,0.1,20.4,1.0,20.3,1.0,0.1,0.1,0.0,0.1,1.9,0.4,42.4,1.2,15.6,0.9,12.9,0.8,29.1,1.2,608,25,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
