GEO_ID,B05003G_001E,B05003G_001M,B05003G_002E,B05003G_002M,B05003G_003E,B05003G_003M,B05003G_004E,B05003G_004M,B05003G_005E,B05003G_005M,B05003G_006E,B05003G_006M,B05003G_007E,B05003G_007M,B05003G_008E,B05003G_008M,B05003G_009E,B05003G_009M,B05003G_010E,B05003G_010M,B05003G_011E,B05003G_011M,B05003G_012E,B05003G_012M,B05003G_013E,B05003G_013M,B05003G_014E,B05003G_014M,B05003G_015E,B05003G_015M,B05003G_016E,B05003G_016M,B05003G_017E,B05003G_017M,B05003G_018E,B05003G_018M,B05003G_019E,B05003G_019M,B05003G_020E,B05003G_020M,B05003G_021E,B05003G_021M,B05003G_022E,B05003G_022M,B05003G_023E,B05003G_023M,NAME,B05003G_001EA,B05003G_001MA,B05003G_002MA,B05003G_002EA,B05003G_003MA,B05003G_003EA,B05003G_004EA,B05003G_004MA,B05003G_005EA,B05003G_005MA,B05003G_006EA,B05003G_006MA,B05003G_007MA,B05003G_007EA,B05003G_008MA,B05003G_008EA,B05003G_009MA,B05003G_009EA,B05003G_010EA,B05003G_010MA,B05003G_011EA,B05003G_011MA,B05003G_012EA,B05003G_012MA,B05003G_013MA,B05003G_013EA,B05003G_014MA,B05003G_014EA,B05003G_015EA,B05003G_015MA,B05003G_016EA,B05003G_016MA,B05003G_017EA,B05003G_017MA,B05003G_018MA,B05003G_018EA,B05003G_019EA,B05003G_019MA,B05003G_020MA,B05003G_020EA,B05003G_021EA,B05003G_021MA,B05003G_022EA,B05003G_022MA,B05003G_023MA,B05003G_023EA,state
0400000US13,203303,11149,95071,6248,47692,4388,46452,4241,1240,648,789,553,451,319,47379,4030,40335,3732,7044,1572,2857,761,4187,1209,108232,7761,54671,5258,53427,5253,1244,702,577,503,667,519,53561,4364,44981,3905,8580,1780,4618,1348,3962,1031,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,330299,10633,169854,5902,63722,2714,63341,2686,381,283,68,96,313,267,106132,4539,103935,4653,2197,672,1215,344,982,526,160445,5995,60735,3434,60423,3434,312,249,0,181,312,249,99710,4488,96544,4241,3166,1005,2355,957,811,344,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,40796,4211,21899,2901,11269,2104,10661,2040,608,823,548,816,60,85,10630,1658,10151,1637,479,328,155,177,324,271,18897,2395,8849,1630,8831,1628,18,37,18,37,0,190,10048,1572,9215,1508,833,577,569,529,264,265,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,291567,11291,146915,6880,79530,5241,78646,5224,884,382,485,313,399,273,67385,3791,55774,3605,11611,1777,6378,1248,5233,1222,144652,7301,69266,5020,68222,4946,1044,577,389,274,655,503,75386,4377,64539,4134,10847,1608,6471,1085,4376,977,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,146115,6741,73865,4785,42069,3852,41601,3765,468,485,32,62,436,482,31796,2830,28576,2487,3220,1097,1467,683,1753,921,72250,4430,38339,3090,38078,3087,261,244,33,61,228,237,33911,2554,31102,2596,2809,1042,1124,515,1685,822,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,60385,4438,31088,2974,18317,2287,18088,2275,229,269,62,104,167,253,12771,1644,11480,1511,1291,541,463,294,828,465,29297,3082,15922,2137,15797,2155,125,191,125,191,0,155,13375,1777,12076,1641,1299,841,421,274,878,872,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,99562,5710,51516,3508,24957,2234,24649,2208,308,233,187,177,121,151,26559,2646,24508,2330,2051,872,307,271,1744,821,48046,3867,24120,3086,23921,3074,199,225,34,56,165,210,23926,2287,21278,2040,2648,1030,466,292,2182,1006,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,94243,5982,43541,3599,24884,2732,24466,2714,418,336,80,91,338,345,18657,1773,17436,1707,1221,502,429,328,792,404,50702,3940,28713,2891,28511,2869,202,197,162,172,40,87,21989,2494,20957,2457,1032,504,447,355,585,330,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,78612,6002,40831,4308,19235,2977,19235,2977,0,201,0,201,0,201,21596,2850,18101,2326,3495,1274,808,391,2687,1047,37781,3522,16913,2122,16777,2118,136,136,68,103,68,85,20868,2661,19678,2671,1190,431,661,235,529,364,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,27502,2120,12631,1428,5297,1065,5233,1049,64,129,0,159,64,129,7334,979,6661,926,673,439,399,328,274,283,14871,1505,6792,1070,6592,1067,200,313,0,159,200,313,8079,921,7411,859,668,379,181,171,487,324,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,173007,8314,85667,5132,42342,3760,41528,3746,814,496,147,142,667,476,43325,3449,34819,3010,8506,1835,4572,838,3934,1435,87340,5374,38924,3545,38370,3523,554,340,287,213,267,229,48416,3247,37922,3004,10494,1508,6847,1215,3647,1112,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,210526,11366,105586,6596,46678,3932,44951,3718,1727,723,413,299,1314,648,58908,4668,34386,3193,24522,3436,7510,1799,17012,2759,104940,6907,45641,4323,42786,4107,2855,1222,676,472,2179,1146,59299,3883,36862,3161,22437,2338,9222,1485,13215,1810,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,256845,10687,129207,6552,66768,5253,65664,5419,1104,613,317,231,787,558,62439,3810,56181,3612,6258,1162,3109,718,3149,829,127638,6191,60265,3773,59652,3745,613,364,47,59,566,360,67373,3888,61410,3586,5963,1129,2679,708,3284,915,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,143035,6682,70180,3795,38917,2957,38605,2898,312,239,61,73,251,257,31263,2563,28711,2512,2552,805,1353,597,1199,602,72855,4550,40112,3472,39905,3426,207,224,17,24,190,219,32743,2306,28749,1987,3994,945,2284,715,1710,664,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,38343,4290,21583,2615,12574,2365,12574,2365,0,206,0,206,0,206,9009,1418,7793,1367,1216,785,53,85,1163,793,16760,2450,8339,1650,8339,1650,0,206,0,206,0,206,8421,1771,7888,1750,533,320,194,163,339,279,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,150461,7713,74296,4540,36894,3410,36614,3422,280,267,113,200,167,172,37402,3131,32338,3016,5064,1295,1525,591,3539,1163,76165,4809,34408,3010,34091,3073,317,303,150,246,167,194,41757,2938,37416,2804,4341,1425,1981,779,2360,1158,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,43905,4253,21479,2616,11934,2018,11880,2022,54,63,0,153,54,63,9545,1325,8630,1220,915,439,378,269,537,307,22426,2511,11740,1654,11692,1651,48,68,0,153,48,68,10686,1607,9522,1458,1164,672,295,194,869,629,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,125148,7195,63270,4412,30073,3160,29385,3079,688,469,241,251,447,385,33197,2957,28752,2924,4445,1279,1679,607,2766,1075,61878,4360,28483,2608,28023,2628,460,379,171,278,289,261,33395,3293,27888,2846,5507,1581,2179,690,3328,1280,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,27392,3155,13205,2073,5642,1220,5178,1066,464,592,0,182,464,592,7563,1473,6770,1377,793,451,288,257,505,383,14187,1994,6780,1159,6473,1167,307,337,47,75,260,324,7407,1229,6226,1062,1181,756,418,318,763,717,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,205908,10145,102729,5875,47578,3865,46407,3832,1171,593,208,162,963,596,55151,3752,39503,3046,15648,2373,9438,1457,6210,1765,103179,6398,45589,4282,44968,4213,621,356,58,82,563,343,57590,4158,39352,3432,18238,2201,11803,1460,6435,1597,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,63408,5137,30261,2933,11848,1795,11772,1801,76,122,0,190,76,122,18413,2171,15407,2051,3006,1066,953,596,2053,1004,33147,3345,13452,2051,13386,2037,66,99,0,190,66,99,19695,2329,17399,2213,2296,981,726,355,1570,933,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,572418,19210,281825,11286,123486,6191,119550,6252,3936,1274,1125,596,2811,1111,158339,8654,98437,5103,59902,6194,31736,3123,28166,5238,290593,11306,116881,6951,112135,6763,4746,1263,1443,644,3303,1065,173712,7554,108767,6111,64945,4621,37755,2740,27190,3727,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,234354,11322,118983,7673,63360,5519,62354,5487,1006,502,186,175,820,493,55623,4391,47882,3856,7741,1444,3125,919,4616,1231,115371,6593,59096,4802,58330,4858,766,477,30,56,736,473,56275,3526,48575,3417,7700,1418,3445,936,4255,1083,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,297875,10298,151702,6646,82119,4991,81111,4981,1008,609,293,234,715,531,69583,4289,62803,4047,6780,1464,2419,780,4361,1197,146173,6479,73075,4485,72801,4486,274,224,177,171,97,142,73098,4014,68220,3918,4878,1129,2563,793,2315,757,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,297948,9105,149278,5219,65024,3366,64522,3441,502,380,0,153,502,380,84254,3320,79875,3157,4379,1564,880,421,3499,1448,148670,5593,61194,3367,60801,3275,393,415,0,153,393,415,87476,3708,84010,3531,3466,1156,1050,485,2416,1125,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,178680,7082,88238,5428,38387,3288,37295,3133,1092,710,157,179,935,679,49851,3826,44173,3094,5678,1776,1671,673,4007,1500,90442,4231,38301,2691,37991,2725,310,275,207,228,103,132,52141,2984,46586,2969,5555,1179,2569,819,2986,969,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,289157,12804,141919,7609,72395,4484,71432,4515,963,551,44,71,919,548,69524,4852,57093,3937,12431,2202,5721,1163,6710,1905,147238,8023,72790,5537,71052,5378,1738,798,536,385,1202,729,74448,4300,61254,3834,13194,1982,6448,1455,6746,1613,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,27335,3951,14568,2232,6385,1588,5996,1496,389,513,0,203,389,513,8183,1518,5367,989,2816,1183,861,448,1955,1019,12767,2210,4348,1241,4181,1201,167,169,41,75,126,150,8419,1505,6760,1342,1659,708,670,374,989,593,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,102357,8134,53767,4754,30817,3918,30569,3940,248,221,142,165,106,138,22950,2686,20243,2530,2707,1006,1084,614,1623,671,48590,5071,25062,3306,24783,3272,279,198,76,74,203,178,23528,2796,21063,2530,2465,823,836,429,1629,716,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,137465,8211,67900,5136,31206,3478,30665,3387,541,427,49,83,492,427,36694,3074,32367,2830,4327,1202,1744,661,2583,1089,69565,4953,33463,3407,32994,3414,469,267,135,168,334,241,36102,3086,31573,2762,4529,1100,2110,809,2419,926,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,663713,19229,328278,12014,152379,7638,148162,7484,4217,1375,580,431,3637,1414,175899,8353,140468,7045,35431,4532,15099,2407,20332,3308,335435,12258,156178,8176,153117,8082,3061,1057,840,488,2221,948,179257,7312,148148,6554,31109,3551,14399,2066,16710,2862,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,78495,6819,40095,3936,22915,2663,22543,2592,372,413,75,112,297,404,17180,2234,15509,2173,1671,651,840,480,831,406,38400,4318,22384,3294,21876,3250,508,349,153,194,355,306,16016,2129,14136,1943,1880,679,1039,400,841,482,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,273629,11226,141299,6741,70213,4728,68939,4668,1274,704,260,181,1014,654,71086,4510,56270,3372,14816,2272,8206,1715,6610,1624,132330,6170,65407,4404,63916,4433,1491,662,606,444,885,612,66923,4293,53164,3453,13759,2039,7805,1605,5954,1355,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,382973,11575,195584,7363,93854,4587,93105,4634,749,335,151,148,598,318,101730,4947,92401,4517,9329,1980,3740,1193,5589,1539,187389,7404,83685,4595,83061,4581,624,388,216,230,408,307,103704,4952,94388,4023,9316,2476,4515,1062,4801,1990,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,30753,3140,17248,2112,9600,1797,9203,1838,397,576,0,187,397,576,7648,1255,7149,1273,499,306,268,207,231,240,13505,1901,7359,1235,7359,1235,0,187,0,187,0,187,6146,1266,5538,1068,608,400,400,311,208,234,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,119374,6609,60594,3971,32969,2726,32662,2679,307,246,65,80,242,220,27625,2304,25223,2194,2402,671,889,432,1513,547,58780,4255,30622,2719,30417,2683,205,165,149,144,56,76,28158,2469,26462,2462,1696,668,562,270,1134,560,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,226813,10337,114433,6229,30586,3132,30263,3112,323,225,27,46,296,222,83847,4596,79010,4443,4837,1274,1426,676,3411,1029,112380,5858,24359,2727,23974,2751,385,399,42,72,343,394,88021,4575,83570,4482,4451,988,1875,619,2576,781,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
