GEO_ID,B19037F_001E,B19037F_001M,B19037F_002E,B19037F_002M,B19037F_003E,B19037F_003M,B19037F_004E,B19037F_004M,B19037F_005E,B19037F_005M,B19037F_006E,B19037F_006M,B19037F_007E,B19037F_007M,B19037F_008E,B19037F_008M,B19037F_009E,B19037F_009M,B19037F_010E,B19037F_010M,B19037F_011E,B19037F_011M,B19037F_012E,B19037F_012M,B19037F_013E,B19037F_013M,B19037F_014E,B19037F_014M,B19037F_015E,B19037F_015M,B19037F_016E,B19037F_016M,B19037F_017E,B19037F_017M,B19037F_018E,B19037F_018M,B19037F_019E,B19037F_019M,B19037F_020E,B19037F_020M,B19037F_021E,B19037F_021M,B19037F_022E,B19037F_022M,B19037F_023E,B19037F_023M,B19037F_024E,B19037F_024M,B19037F_025E,B19037F_025M,B19037F_026E,B19037F_026M,B19037F_027E,B19037F_027M,B19037F_028E,B19037F_028M,B19037F_029E,B19037F_029M,B19037F_030E,B19037F_030M,B19037F_031E,B19037F_031M,B19037F_032E,B19037F_032M,B19037F_033E,B19037F_033M,B19037F_034E,B19037F_034M,B19037F_035E,B19037F_035M,B19037F_036E,B19037F_036M,B19037F_037E,B19037F_037M,B19037F_038E,B19037F_038M,B19037F_039E,B19037F_039M,B19037F_040E,B19037F_040M,B19037F_041E,B19037F_041M,B19037F_042E,B19037F_042M,B19037F_043E,B19037F_043M,B19037F_044E,B19037F_044M,B19037F_045E,B19037F_045M,B19037F_046E,B19037F_046M,B19037F_047E,B19037F_047M,B19037F_048E,B19037F_048M,B19037F_049E,B19037F_049M,B19037F_050E,B19037F_050M,B19037F_051E,B19037F_051M,B19037F_052E,B19037F_052M,B19037F_053E,B19037F_053M,B19037F_054E,B19037F_054M,B19037F_055E,B19037F_055M,B19037F_056E,B19037F_056M,B19037F_057E,B19037F_057M,B19037F_058E,B19037F_058M,B19037F_059E,B19037F_059M,B19037F_060E,B19037F_060M,B19037F_061E,B19037F_061M,B19037F_062E,B19037F_062M,B19037F_063E,B19037F_063M,B19037F_064E,B19037F_064M,B19037F_065E,B19037F_065M,B19037F_066E,B19037F_066M,B19037F_067E,B19037F_067M,B19037F_068E,B19037F_068M,B19037F_069E,B19037F_069M,NAME,B19037F_001EA,B19037F_001MA,B19037F_002MA,B19037F_002EA,B19037F_003EA,B19037F_003MA,B19037F_004EA,B19037F_004MA,B19037F_005MA,B19037F_005EA,B19037F_006EA,B19037F_006MA,B19037F_007MA,B19037F_007EA,B19037F_008EA,B19037F_008MA,B19037F_009EA,B19037F_009MA,B19037F_010MA,B19037F_010EA,B19037F_011MA,B19037F_011EA,B19037F_012EA,B19037F_012MA,B19037F_013MA,B19037F_013EA,B19037F_014EA,B19037F_014MA,B19037F_015EA,B19037F_015MA,B19037F_016MA,B19037F_016EA,B19037F_017EA,B19037F_017MA,B19037F_018MA,B19037F_018EA,B19037F_019EA,B19037F_019MA,B19037F_020EA,B19037F_020MA,B19037F_021MA,B19037F_021EA,B19037F_022MA,B19037F_022EA,B19037F_023EA,B19037F_023MA,B19037F_024EA,B19037F_024MA,B19037F_025EA,B19037F_025MA,B19037F_026EA,B19037F_026MA,B19037F_027MA,B19037F_027EA,B19037F_028EA,B19037F_028MA,B19037F_029MA,B19037F_029EA,B19037F_030EA,B19037F_030MA,B19037F_031EA,B19037F_031MA,B19037F_032MA,B19037F_032EA,B19037F_033EA,B19037F_033MA,B19037F_034MA,B19037F_034EA,B19037F_035EA,B19037F_035MA,B19037F_036EA,B19037F_036MA,B19037F_037EA,B19037F_037MA,B19037F_038MA,B19037F_038EA,B19037F_039EA,B19037F_039MA,B19037F_040MA,B19037F_040EA,B19037F_041MA,B19037F_041EA,B19037F_042MA,B19037F_042EA,B19037F_043MA,B19037F_043EA,B19037F_044MA,B19037F_044EA,B19037F_045EA,B19037F_045MA,B19037F_046MA,B19037F_046EA,B19037F_047MA,B19037F_047EA,B19037F_048EA,B19037F_048MA,B19037F_049MA,B19037F_049EA,B19037F_050EA,B19037F_050MA,B19037F_051MA,B19037F_051EA,B19037F_052MA,B19037F_052EA,B19037F_053EA,B19037F_053MA,B19037F_054MA,B19037F_054EA,B19037F_055MA,B19037F_055EA,B19037F_056EA,B19037F_056MA,B19037F_057MA,B19037F_057EA,B19037F_058EA,B19037F_058MA,B19037F_059EA,B19037F_059MA,B19037F_060MA,B19037F_060EA,B19037F_061EA,B19037F_061MA,B19037F_062MA,B19037F_062EA,B19037F_063EA,B19037F_063MA,B19037F_064EA,B19037F_064MA,B19037F_065MA,B19037F_065EA,B19037F_066MA,B19037F_066EA,B19037F_067EA,B19037F_067MA,B19037F_068MA,B19037F_068EA,B19037F_069EA,B19037F_069MA,state
0400000US34,178051,6755,5598,1311,939,620,64,59,335,281,99,163,511,301,785,512,268,234,297,268,714,583,273,265,1075,553,100,124,46,76,92,152,0,195,0,195,89709,4154,7581,1368,4794,1093,5974,1231,6547,1348,5644,1202,5646,1337,5126,1212,6704,1621,4030,1182,7928,1433,8844,1579,9387,1659,5265,1322,3340,1250,1708,665,1191,515,65475,4659,4427,1048,2020,623,4078,1024,3702,1038,3524,1211,3314,1004,2560,948,3272,960,3753,1193,5512,1314,7874,1540,7911,1432,6332,1506,2840,936,2387,764,1969,869,17269,1882,4212,951,3148,1019,1436,616,1053,527,482,363,675,390,1179,653,414,302,478,372,573,352,829,433,1638,803,341,349,508,470,189,163,114,142,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,70130,4072,3553,1036,802,601,144,155,309,347,90,97,120,168,666,468,195,320,116,139,391,400,8,15,417,383,295,280,0,190,0,190,0,190,0,190,29021,2780,3905,1287,1437,704,3044,1022,2046,775,2581,851,1761,719,455,294,2435,1034,1582,1013,1144,499,3717,1192,3047,1022,849,499,339,298,648,438,31,51,26503,2345,3138,815,1761,627,2084,868,2329,755,1372,615,2595,864,1022,385,1286,604,1431,663,2525,679,1924,624,2465,711,1346,554,413,298,342,230,470,363,11053,1385,3379,1031,1531,522,794,374,833,357,479,254,912,520,508,323,507,388,227,182,387,291,237,186,311,167,466,323,225,342,140,163,117,117,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,515934,9513,18979,2495,3188,882,1862,621,843,487,1365,623,1313,623,1801,706,1084,507,1121,655,513,457,2121,1059,1068,503,1655,711,297,243,207,309,155,177,386,450,234083,6312,25184,2512,16812,2015,18149,2544,15353,2012,16091,2639,11637,1988,16060,2440,13596,1926,9509,1648,20482,2639,19723,2350,23347,3111,11210,1961,7921,1446,5623,1403,3386,1251,199011,6652,26780,2683,12830,2006,15602,2446,13425,1984,10975,2016,10304,1622,12029,1813,11280,1694,9455,1712,13727,2040,18775,2091,17762,2482,11722,1939,5556,1087,6528,1577,2261,724,63861,4036,20347,2107,8942,1545,6841,1602,5387,1219,2898,862,2242,798,2114,652,1234,626,1122,445,2240,785,3774,1160,3418,1108,1710,669,789,412,640,341,163,200,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,82878,4537,7277,1642,960,533,1050,626,532,439,804,369,864,574,369,298,708,494,502,466,428,453,519,409,299,312,125,127,117,146,0,198,0,198,0,198,54061,4053,6659,1563,3371,1034,3976,1196,5503,1584,8297,1834,4285,1168,4482,1132,4264,1052,2706,1030,2370,767,2892,945,3100,1025,789,471,273,306,893,579,201,242,19558,2656,1163,579,1719,762,1368,817,1559,643,2492,957,1262,652,1854,757,1300,778,787,452,1447,652,1425,575,2325,834,494,299,114,139,188,161,61,77,1982,680,152,155,276,223,225,209,258,254,246,245,53,97,22,38,37,65,44,80,373,350,13,20,101,112,182,255,0,198,0,198,0,198,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,28044,2699,2134,796,415,331,248,253,187,175,204,199,166,138,194,213,174,307,99,105,0,185,0,185,334,379,113,156,0,185,0,185,0,185,0,185,16348,2143,1530,557,880,473,1569,812,1468,631,1454,619,956,426,1397,530,922,530,727,522,1495,616,1476,611,1144,764,713,429,356,271,201,257,60,102,7950,1379,1161,497,459,241,269,174,586,407,614,345,397,263,522,394,150,123,380,249,559,429,872,482,615,373,566,429,227,165,171,171,402,224,1612,440,296,223,23,43,344,273,0,185,131,170,253,177,162,138,102,127,96,111,74,93,30,37,43,74,25,42,33,58,0,185,0,185,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,26561,1691,2033,548,331,218,18,31,124,100,49,58,234,180,260,169,129,139,92,85,224,212,114,95,264,257,141,98,53,65,0,153,0,153,0,153,13901,1713,1043,459,342,197,539,234,1836,710,799,358,1102,402,1650,578,849,371,1092,543,1026,338,1575,564,1290,579,201,145,449,356,108,134,0,153,8651,1267,467,279,278,181,968,492,1076,550,539,378,542,265,517,251,399,176,444,262,695,290,765,355,1107,458,518,338,146,131,49,79,141,266,1976,466,333,203,254,188,240,207,193,155,216,253,14,36,109,95,36,64,105,131,148,160,119,118,151,151,0,153,0,153,0,153,58,96,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,65000,4702,3620,900,482,324,412,369,475,342,264,317,200,188,149,184,354,281,180,225,226,209,345,363,312,303,160,199,9,14,22,37,0,168,30,53,33435,3519,4620,980,2929,1423,2263,895,2691,808,2367,777,2622,962,1753,753,2249,839,2339,1078,2583,951,2356,880,1755,655,1918,775,238,294,475,484,277,231,23545,2542,4286,1110,1911,809,1390,543,864,493,1517,570,1434,623,982,520,1103,475,694,401,2215,957,2067,749,2493,825,978,603,587,331,631,358,393,300,4400,826,1457,604,804,333,452,291,278,170,332,340,55,76,167,191,33,57,74,118,205,174,247,250,72,90,47,82,139,215,0,168,38,73,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,421018,10917,26474,2811,3835,1154,1810,572,2412,724,2104,750,1945,852,2660,1005,2077,731,1517,737,1232,585,2135,874,2103,1002,2051,810,223,213,254,264,72,128,44,74,204128,7265,11798,1830,11988,1993,14930,2244,18707,2327,11197,2009,16687,2287,11606,1893,12940,1788,12361,2279,19481,2723,22290,2808,18725,2632,10584,1889,4610,1260,3350,1009,2874,962,149179,7344,11825,1979,7134,1671,9355,1892,12069,2194,9770,2045,8937,1654,8124,1823,9210,1878,7201,1682,12882,2056,14582,2166,16840,2134,10226,1805,4449,1248,4116,1084,2459,845,41237,3124,6892,1363,6017,1214,4282,934,3898,847,2158,592,3319,1049,2081,573,1846,795,1103,439,2333,756,2113,580,2984,1015,687,338,838,548,371,269,315,201,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,44315,3964,2958,1033,429,419,101,143,336,387,0,195,429,435,204,217,313,245,97,147,0,195,390,489,182,230,159,165,275,359,43,78,0,195,0,195,28107,3278,1095,480,1033,626,1619,866,1881,781,1165,666,1480,627,2720,1194,543,514,1754,832,2451,1155,2765,955,4743,1481,2128,830,1338,725,755,470,637,584,11891,1520,91,115,499,384,392,463,977,586,460,424,236,212,669,466,563,518,487,414,1238,628,1327,510,1860,607,1026,516,986,537,661,449,419,272,1359,673,491,407,55,93,0,195,46,77,0,195,127,127,0,195,179,287,0,195,0,195,83,108,106,136,0,195,0,195,272,376,0,195,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,65442,4232,5438,1468,693,534,357,468,450,289,364,330,356,357,471,394,221,287,696,435,51,70,542,399,563,657,345,235,0,193,69,111,212,333,48,79,36221,2848,2478,925,1675,743,2179,1095,2186,766,2067,693,3182,1086,3093,997,2778,1053,2780,1052,3593,965,4001,1147,3901,994,724,334,1207,695,192,206,185,223,20600,2697,668,389,157,186,958,623,1507,729,1440,644,944,455,512,360,1117,563,757,396,1583,687,3452,1258,3497,1010,1248,564,915,460,976,629,869,651,3183,937,603,382,258,298,150,186,208,222,135,130,279,229,260,252,117,149,259,309,24,40,343,350,252,256,62,82,44,73,120,205,69,113,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
