GEO_ID,B23002B_001E,B23002B_001M,B23002B_002E,B23002B_002M,B23002B_003E,B23002B_003M,B23002B_004E,B23002B_004M,B23002B_005E,B23002B_005M,B23002B_006E,B23002B_006M,B23002B_007E,B23002B_007M,B23002B_008E,B23002B_008M,B23002B_009E,B23002B_009M,B23002B_010E,B23002B_010M,B23002B_011E,B23002B_011M,B23002B_012E,B23002B_012M,B23002B_013E,B23002B_013M,B23002B_014E,B23002B_014M,B23002B_015E,B23002B_015M,B23002B_016E,B23002B_016M,B23002B_017E,B23002B_017M,B23002B_018E,B23002B_018M,B23002B_019E,B23002B_019M,B23002B_020E,B23002B_020M,B23002B_021E,B23002B_021M,B23002B_022E,B23002B_022M,B23002B_023E,B23002B_023M,B23002B_024E,B23002B_024M,B23002B_025E,B23002B_025M,B23002B_026E,B23002B_026M,B23002B_027E,B23002B_027M,B23002B_028E,B23002B_028M,B23002B_029E,B23002B_029M,B23002B_030E,B23002B_030M,B23002B_031E,B23002B_031M,B23002B_032E,B23002B_032M,B23002B_033E,B23002B_033M,B23002B_034E,B23002B_034M,B23002B_035E,B23002B_035M,B23002B_036E,B23002B_036M,B23002B_037E,B23002B_037M,B23002B_038E,B23002B_038M,B23002B_039E,B23002B_039M,B23002B_040E,B23002B_040M,B23002B_041E,B23002B_041M,B23002B_042E,B23002B_042M,B23002B_043E,B23002B_043M,B23002B_044E,B23002B_044M,B23002B_045E,B23002B_045M,B23002B_046E,B23002B_046M,B23002B_047E,B23002B_047M,B23002B_048E,B23002B_048M,B23002B_049E,B23002B_049M,B23002B_050E,B23002B_050M,B23002B_051E,B23002B_051M,B23002B_052E,B23002B_052M,B23002B_053E,B23002B_053M,B23002B_054E,B23002B_054M,B23002B_055E,B23002B_055M,B23002B_056E,B23002B_056M,B23002B_057E,B23002B_057M,B23002B_058E,B23002B_058M,B23002B_059E,B23002B_059M,B23002B_060E,B23002B_060M,B23002B_061E,B23002B_061M,B23002B_062E,B23002B_062M,B23002B_063E,B23002B_063M,B23002B_064E,B23002B_064M,B23002B_065E,B23002B_065M,B23002B_066E,B23002B_066M,B23002B_067E,B23002B_067M,B23002B_068E,B23002B_068M,B23002B_069E,B23002B_069M,B23002B_070E,B23002B_070M,B23002B_071E,B23002B_071M,B23002B_072E,B23002B_072M,B23002B_073E,B23002B_073M,B23002B_074E,B23002B_074M,B23002B_075E,B23002B_075M,B23002B_076E,B23002B_076M,B23002B_077E,B23002B_077M,B23002B_078E,B23002B_078M,B23002B_079E,B23002B_079M,NAME,B23002B_001EA,B23002B_001MA,B23002B_002EA,B23002B_002MA,B23002B_003MA,B23002B_003EA,B23002B_004MA,B23002B_004EA,B23002B_005EA,B23002B_005MA,B23002B_006EA,B23002B_006MA,B23002B_007EA,B23002B_007MA,B23002B_008MA,B23002B_008EA,B23002B_009MA,B23002B_009EA,B23002B_010MA,B23002B_010EA,B23002B_011EA,B23002B_011MA,B23002B_012EA,B23002B_012MA,B23002B_013MA,B23002B_013EA,B23002B_014MA,B23002B_014EA,B23002B_015MA,B23002B_015EA,B23002B_016EA,B23002B_016MA,B23002B_017EA,B23002B_017MA,B23002B_018EA,B23002B_018MA,B23002B_019MA,B23002B_019EA,B23002B_020MA,B23002B_020EA,B23002B_021MA,B23002B_021EA,B23002B_022MA,B23002B_022EA,B23002B_023EA,B23002B_023MA,B23002B_024MA,B23002B_024EA,B23002B_025MA,B23002B_025EA,B23002B_026MA,B23002B_026EA,B23002B_027MA,B23002B_027EA,B23002B_028EA,B23002B_028MA,B23002B_029EA,B23002B_029MA,B23002B_030MA,B23002B_030EA,B23002B_031MA,B23002B_031EA,B23002B_032MA,B23002B_032EA,B23002B_033EA,B23002B_033MA,B23002B_034EA,B23002B_034MA,B23002B_035MA,B23002B_035EA,B23002B_036MA,B23002B_036EA,B23002B_037EA,B23002B_037MA,B23002B_038EA,B23002B_038MA,B23002B_039EA,B23002B_039MA,B23002B_040EA,B23002B_040MA,B23002B_041MA,B23002B_041EA,B23002B_042EA,B23002B_042MA,B23002B_043EA,B23002B_043MA,B23002B_044EA,B23002B_044MA,B23002B_045EA,B23002B_045MA,B23002B_046MA,B23002B_046EA,B23002B_047MA,B23002B_047EA,B23002B_048MA,B23002B_048EA,B23002B_049EA,B23002B_049MA,B23002B_050EA,B23002B_050MA,B23002B_051EA,B23002B_051MA,B23002B_052EA,B23002B_052MA,B23002B_053MA,B23002B_053EA,B23002B_054MA,B23002B_054EA,B23002B_055EA,B23002B_055MA,B23002B_056EA,B23002B_056MA,B23002B_057EA,B23002B_057MA,B23002B_058MA,B23002B_058EA,B23002B_059MA,B23002B_059EA,B23002B_060EA,B23002B_060MA,B23002B_061EA,B23002B_061MA,B23002B_062EA,B23002B_062MA,B23002B_063MA,B23002B_063EA,B23002B_064MA,B23002B_064EA,B23002B_065MA,B23002B_065EA,B23002B_066EA,B23002B_066MA,B23002B_067EA,B23002B_067MA,B23002B_068MA,B23002B_068EA,B23002B_069MA,B23002B_069EA,B23002B_070MA,B23002B_070EA,B23002B_071EA,B23002B_071MA,B23002B_072EA,B23002B_072MA,B23002B_073EA,B23002B_073MA,B23002B_074MA,B23002B_074EA,B23002B_075MA,B23002B_075EA,B23002B_076MA,B23002B_076EA,B23002B_077MA,B23002B_077EA,B23002B_078EA,B23002B_078MA,B23002B_079MA,B23002B_079EA,state
0400000US13,2405245,9474,1097759,6074,105041,4193,30008,3373,841,458,29167,3301,17409,2839,11758,1895,75033,4294,126421,3514,83835,3841,1907,735,81928,3948,60871,4024,21057,3060,42586,3146,608713,5859,474450,7518,5545,1399,468905,7671,414438,8067,54467,4294,134263,6083,150499,2034,83773,3593,41,56,83732,3590,78038,3791,5694,1230,66726,3382,45846,2411,12231,1602,11261,1536,970,630,33615,1828,61239,2600,6733,1354,6105,1176,628,425,54506,2764,1307486,6081,100366,4123,31978,3235,0,211,31978,3235,20759,2423,11219,1985,68388,4081,131140,3534,94169,4013,164,192,94005,3996,71574,3934,22431,2788,36971,3511,721033,4618,574972,6523,1347,768,573625,6576,513161,7923,60464,4685,146061,6293,186036,1770,101889,4002,0,211,101889,4002,94481,3866,7408,1488,84147,3885,63043,2572,14230,1785,13600,1754,630,360,48813,2555,105868,2866,6490,1145,6165,1134,325,234,99378,2744,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,25111,1621,15957,1285,1456,834,1140,754,307,295,833,715,833,715,0,181,316,185,2534,676,2115,939,1681,819,434,335,434,335,0,181,419,448,9639,957,8844,1052,2262,727,6582,1112,6421,1083,161,158,795,370,1563,492,866,456,0,181,866,456,866,456,0,181,697,413,202,162,154,152,154,152,0,181,48,55,563,300,247,238,247,238,0,181,316,205,9154,938,638,335,177,224,0,181,177,224,58,94,119,151,461,238,1543,325,1464,318,277,279,1187,408,955,420,232,278,79,142,5553,965,4102,1075,255,230,3847,1118,2872,972,975,645,1451,529,733,285,469,279,0,181,469,279,469,279,0,181,264,251,185,179,109,135,109,135,0,181,76,123,502,258,0,181,0,181,0,181,502,258,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1428840,6667,654322,4066,61353,2340,18005,2091,153,248,17852,2123,9475,1593,8377,1458,43348,2690,80028,2178,51548,2708,281,339,51267,2703,33341,3071,17926,2100,28480,2442,339177,3209,246910,4520,1292,620,245618,4466,206200,5597,39418,3432,92267,4890,94602,1135,51449,2921,72,116,51377,2915,44818,2800,6559,1341,43153,2821,30130,1703,7547,1093,6889,1110,658,341,22583,1684,49032,1719,5309,1028,4814,940,495,292,43723,1831,774518,4720,60752,2770,19331,2209,0,182,19331,2209,10352,1804,8979,1624,41421,2971,79511,1910,56224,2666,0,182,56224,2666,38752,2757,17472,1919,23287,2341,389863,3106,305713,4370,231,284,305482,4365,260438,4730,45044,3575,84150,4028,120557,1131,67107,2570,0,182,67107,2570,61018,2604,6089,1044,53450,2654,41638,2206,11205,1390,10080,1258,1125,421,30433,1870,82197,2222,4603,796,4264,796,339,192,77594,2134,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,455441,4395,213526,3363,19835,1792,7789,1216,0,187,7789,1216,3851,924,3938,1018,12046,1840,27339,1605,18371,1519,0,187,18371,1519,13237,1708,5134,1421,8968,1643,115183,2159,83931,2910,83,141,83848,2915,70033,3142,13815,1935,31252,2788,29238,1207,17235,1428,0,187,17235,1428,15045,1504,2190,795,12003,1451,8790,970,2783,811,2342,710,441,273,6007,906,13141,1171,1407,455,1326,465,81,99,11734,1176,241915,2889,18944,1768,7715,1303,0,187,7715,1303,4603,1188,3112,795,11229,1802,24934,1317,20736,1537,0,187,20736,1537,15080,1921,5656,1580,4198,1112,128983,2107,105105,2930,0,187,105105,2930,92182,3411,12923,2051,23878,2458,34894,1167,18355,1638,0,187,18355,1638,16826,1589,1529,562,16539,1345,11004,1304,2797,703,2342,565,455,380,8207,1189,23156,1436,1894,571,1806,567,88,76,21262,1395,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,70633,2694,37423,2098,5322,1285,2471,992,0,155,2471,992,1577,765,894,509,2851,861,4234,793,3073,697,0,155,3073,697,2668,651,405,297,1161,472,21591,1729,16754,1757,113,191,16641,1752,15151,1796,1490,669,4837,1220,4030,597,2022,505,0,155,2022,505,1912,506,110,104,2008,588,1037,319,480,324,434,325,46,79,557,312,1209,407,381,293,253,226,128,168,828,333,33210,1814,3427,1008,1539,654,2,3,1537,653,1157,538,380,304,1888,692,4685,1081,3627,1045,0,155,3627,1045,2907,983,720,456,1058,471,18584,1466,12993,1581,0,155,12993,1581,11933,1501,1060,521,5591,1378,3270,524,1624,539,0,155,1624,539,1436,520,188,207,1646,458,1046,385,442,279,442,279,0,155,604,338,2198,398,48,81,48,81,0,155,2150,401,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,129656,3200,68096,2330,7270,1717,3520,1234,121,166,3399,1217,1925,847,1474,946,3750,1090,8642,990,5601,1012,283,263,5318,986,4895,1011,423,300,3041,846,36009,2156,27955,2003,1356,515,26599,2044,24717,2111,1882,602,8054,1257,9860,703,5170,809,0,168,5170,809,4673,780,497,404,4690,925,2523,488,879,384,626,304,253,176,1644,509,3792,620,754,459,754,459,0,168,3038,593,61560,2298,5288,997,2517,755,19,38,2498,748,1363,596,1135,502,2771,768,6481,1057,4503,946,90,120,4413,943,3663,970,750,577,1978,684,31763,1517,25114,1622,270,230,24844,1648,22753,1721,2091,802,6649,1173,8642,670,4686,741,0,168,4686,741,4480,725,206,253,3956,708,2720,668,648,341,648,341,0,168,2072,559,6666,797,471,227,422,224,49,61,6195,772,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,271692,5413,134501,4374,12946,1471,4938,1115,71,73,4867,1108,2919,828,1948,717,8008,1443,17657,1736,14051,1824,1131,457,12920,1830,10492,1624,2428,1078,3606,890,70868,3001,52259,2526,1110,584,51149,2462,44328,2384,6821,1523,18609,3007,19723,1544,10452,1247,0,185,10452,1247,8957,1316,1495,558,9271,1386,4756,837,1341,461,1291,460,50,82,3415,816,8551,934,966,427,891,410,75,114,7585,972,137191,3026,10554,1276,4468,1001,2,4,4466,1001,2966,892,1500,553,6086,949,13158,1785,10903,1684,30,53,10873,1663,8922,1558,1951,718,2255,835,72735,2008,58133,2615,217,172,57916,2609,51201,2725,6715,1472,14602,2098,21228,1187,11412,1191,0,185,11412,1191,10793,1193,619,390,9816,1211,6163,702,1624,463,1533,457,91,100,4539,723,13353,1045,719,332,673,326,46,79,12634,1037,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1128417,5285,522862,3671,47450,2896,11422,2254,0,201,11422,2254,7018,1803,4404,1225,36028,2578,66204,2787,45037,2784,453,362,44584,2754,32233,2396,12351,2056,21167,2295,271619,3453,192149,4088,718,313,191431,4059,170942,4092,20489,2337,79470,3803,78549,1111,38418,2471,0,201,38418,2471,36236,2368,2182,574,40131,2462,23459,1863,5726,1090,5494,1112,232,205,17733,1589,35581,2003,3438,784,3400,781,38,62,32143,1875,605555,3577,45982,2389,14959,1921,6,15,14953,1922,10504,1631,4449,1101,31023,1936,65892,2004,47107,2737,80,82,47027,2732,40106,2846,6921,1383,18785,2234,311879,2600,237192,5139,192,142,237000,5133,213531,5439,23469,2848,74687,4787,93358,841,46626,2497,0,201,46626,2497,43683,2490,2943,773,46732,2657,29588,1806,6879,1096,6144,976,735,375,22709,2090,58856,1884,4410,725,4207,729,203,157,54446,1875,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1391848,6946,633774,4211,50170,2523,15615,1836,378,273,15237,1834,9808,1458,5429,1303,34555,2172,69050,1903,48291,2385,46,91,48245,2377,37022,2709,11223,1449,20759,2201,348596,2968,297423,4142,1974,676,295449,4076,262014,4941,33435,3671,51173,3446,92391,1107,60310,2450,0,193,60310,2450,55233,2416,5077,991,32081,2232,29088,1790,11323,1205,10786,1194,537,243,17765,1430,44479,1675,7326,1117,6780,1082,546,282,37153,1954,758074,4265,48426,2215,18257,1999,46,91,18211,2017,13603,1838,4608,1280,30169,2197,68403,1955,51522,2304,53,93,51469,2323,40939,2416,10530,1722,16881,2106,408034,3099,343964,5366,606,349,343358,5373,315873,5304,27485,3089,64070,4494,120380,1183,76285,2701,0,193,76285,2701,71494,2620,4791,1020,44095,2679,40631,2009,13259,1323,12284,1307,975,395,27372,1989,72200,1928,6467,964,5880,909,587,355,65733,1972,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,370047,5409,175806,3431,14165,1570,6849,1165,0,198,6849,1165,3891,1033,2958,722,7316,1366,23227,2197,16677,2048,0,198,16677,2048,14288,1923,2389,846,6550,1586,96748,2780,79515,3179,58,72,79457,3178,72518,3159,6939,1415,17233,2207,23800,1095,16544,1604,0,198,16544,1604,14843,1484,1701,709,7256,1299,7643,1082,3406,791,2625,608,781,519,4237,870,10223,1084,1938,756,1938,756,0,198,8285,975,194241,3162,14949,1320,6790,1176,0,198,6790,1176,5010,964,1780,735,8159,1413,22015,1198,16441,1336,0,198,16441,1336,14982,1391,1459,678,5574,1252,105417,2334,85293,2927,280,394,85013,2921,76764,3108,8249,1713,20124,2115,26395,1080,17586,1481,0,198,17586,1481,15623,1515,1963,757,8809,1452,8059,1033,2773,705,2623,680,150,149,5286,884,17406,1181,1472,629,1467,629,5,10,15934,1128,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1061224,5177,489125,3597,41182,1855,15125,1848,0,165,15125,1848,9737,1532,5388,1111,26057,1749,64627,1812,43869,2295,0,165,43869,2295,30326,2330,13543,1821,20758,2086,248806,2544,174187,4200,352,292,173835,4173,140769,4318,33066,2907,74619,3587,72676,899,30524,1816,0,165,30524,1816,26898,1887,3626,766,42152,2035,23034,1278,5698,791,5326,782,372,198,17336,1232,38800,1368,3175,672,2787,637,388,228,35625,1392,572099,3276,44158,2018,18865,2000,0,165,18865,2000,12269,1671,6596,1335,25293,2333,65423,1912,50816,2039,0,165,50816,2039,39631,2233,11185,1603,14607,1905,281586,2228,215051,4110,0,165,215051,4110,185368,4051,29683,2728,66535,3699,88538,902,42082,2150,0,165,42082,2150,38276,2022,3806,956,46456,2209,31134,1630,5642,956,5006,935,636,329,25492,1642,61260,1699,4463,1006,3803,918,660,411,56797,1636,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,216883,3678,111320,3055,11029,1335,4955,1015,0,141,4955,1015,3100,780,1855,720,6074,1122,14815,1333,11753,1462,0,141,11753,1462,8735,1604,3018,1008,3062,1033,67089,2019,53112,2210,0,141,53112,2210,46224,2372,6888,1290,13977,1805,12623,869,6930,993,0,141,6930,993,6236,933,694,444,5693,858,2618,449,778,378,778,378,0,141,1840,473,3146,590,196,161,196,161,0,141,2950,590,105563,2468,9477,1287,4909,1032,0,141,4909,1032,3814,907,1095,473,4568,1064,12519,1024,10227,1012,0,141,10227,1012,8843,1124,1384,647,2292,841,64703,1525,49211,2468,0,141,49211,2468,45106,2497,4105,876,15492,2083,10761,605,5381,935,0,141,5381,935,4923,890,458,280,5380,857,3330,628,900,382,565,262,335,378,2430,609,4773,719,428,174,428,174,0,141,4345,732,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,848484,4059,388492,2867,40352,3100,10428,1908,37,78,10391,1909,5396,1388,4995,1331,29924,2467,43402,2708,27262,2739,318,218,26944,2739,19570,2592,7374,1583,16140,2118,203402,2935,151915,3444,523,396,151392,3405,131594,3219,19798,2369,51487,2632,59320,1598,28234,2182,0,206,28234,2182,26042,2098,2192,741,31086,2255,16524,1802,2133,562,1869,494,264,254,14391,1728,25492,1637,2216,734,2105,738,111,105,23276,1612,459992,2979,39114,2835,13958,2197,240,208,13718,2201,8462,1552,5256,1224,25156,2324,47455,2578,33712,2839,0,206,33712,2839,25008,2400,8704,1700,13743,2161,239584,2662,180223,4097,295,346,179928,4156,161053,4268,18875,2535,59361,3555,69025,987,32272,2139,66,113,32206,2123,30219,2167,1987,660,36753,2140,22878,1655,4095,949,4029,963,66,58,18783,1520,41936,1663,1581,521,1523,527,58,96,40355,1656,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
