GEO_ID,B17001C_001E,B17001C_001M,B17001C_002E,B17001C_002M,B17001C_003E,B17001C_003M,B17001C_004E,B17001C_004M,B17001C_005E,B17001C_005M,B17001C_006E,B17001C_006M,B17001C_007E,B17001C_007M,B17001C_008E,B17001C_008M,B17001C_009E,B17001C_009M,B17001C_010E,B17001C_010M,B17001C_011E,B17001C_011M,B17001C_012E,B17001C_012M,B17001C_013E,B17001C_013M,B17001C_014E,B17001C_014M,B17001C_015E,B17001C_015M,B17001C_016E,B17001C_016M,B17001C_017E,B17001C_017M,B17001C_018E,B17001C_018M,B17001C_019E,B17001C_019M,B17001C_020E,B17001C_020M,B17001C_021E,B17001C_021M,B17001C_022E,B17001C_022M,B17001C_023E,B17001C_023M,B17001C_024E,B17001C_024M,B17001C_025E,B17001C_025M,B17001C_026E,B17001C_026M,B17001C_027E,B17001C_027M,B17001C_028E,B17001C_028M,B17001C_029E,B17001C_029M,B17001C_030E,B17001C_030M,B17001C_031E,B17001C_031M,B17001C_032E,B17001C_032M,B17001C_033E,B17001C_033M,B17001C_034E,B17001C_034M,B17001C_035E,B17001C_035M,B17001C_036E,B17001C_036M,B17001C_037E,B17001C_037M,B17001C_038E,B17001C_038M,B17001C_039E,B17001C_039M,B17001C_040E,B17001C_040M,B17001C_041E,B17001C_041M,B17001C_042E,B17001C_042M,B17001C_043E,B17001C_043M,B17001C_044E,B17001C_044M,B17001C_045E,B17001C_045M,B17001C_046E,B17001C_046M,B17001C_047E,B17001C_047M,B17001C_048E,B17001C_048M,B17001C_049E,B17001C_049M,B17001C_050E,B17001C_050M,B17001C_051E,B17001C_051M,B17001C_052E,B17001C_052M,B17001C_053E,B17001C_053M,B17001C_054E,B17001C_054M,B17001C_055E,B17001C_055M,B17001C_056E,B17001C_056M,B17001C_057E,B17001C_057M,B17001C_058E,B17001C_058M,B17001C_059E,B17001C_059M,NAME,B17001C_001MA,B17001C_001EA,B17001C_002EA,B17001C_002MA,B17001C_003EA,B17001C_003MA,B17001C_004EA,B17001C_004MA,B17001C_005EA,B17001C_005MA,B17001C_006MA,B17001C_006EA,B17001C_007MA,B17001C_007EA,B17001C_008EA,B17001C_008MA,B17001C_009EA,B17001C_009MA,B17001C_010EA,B17001C_010MA,B17001C_011EA,B17001C_011MA,B17001C_012MA,B17001C_012EA,B17001C_013EA,B17001C_013MA,B17001C_014EA,B17001C_014MA,B17001C_015EA,B17001C_015MA,B17001C_016MA,B17001C_016EA,B17001C_017MA,B17001C_017EA,B17001C_018MA,B17001C_018EA,B17001C_019EA,B17001C_019MA,B17001C_020EA,B17001C_020MA,B17001C_021MA,B17001C_021EA,B17001C_022MA,B17001C_022EA,B17001C_023MA,B17001C_023EA,B17001C_024EA,B17001C_024MA,B17001C_025EA,B17001C_025MA,B17001C_026MA,B17001C_026EA,B17001C_027MA,B17001C_027EA,B17001C_028MA,B17001C_028EA,B17001C_029MA,B17001C_029EA,B17001C_030EA,B17001C_030MA,B17001C_031EA,B17001C_031MA,B17001C_032MA,B17001C_032EA,B17001C_033MA,B17001C_033EA,B17001C_034MA,B17001C_034EA,B17001C_035EA,B17001C_035MA,B17001C_036EA,B17001C_036MA,B17001C_037MA,B17001C_037EA,B17001C_038MA,B17001C_038EA,B17001C_039MA,B17001C_039EA,B17001C_040MA,B17001C_040EA,B17001C_041EA,B17001C_041MA,B17001C_042MA,B17001C_042EA,B17001C_043MA,B17001C_043EA,B17001C_044MA,B17001C_044EA,B17001C_045MA,B17001C_045EA,B17001C_046EA,B17001C_046MA,B17001C_047EA,B17001C_047MA,B17001C_048MA,B17001C_048EA,B17001C_049MA,B17001C_049EA,B17001C_050MA,B17001C_050EA,B17001C_051MA,B17001C_051EA,B17001C_052EA,B17001C_052MA,B17001C_053EA,B17001C_053MA,B17001C_054EA,B17001C_054MA,B17001C_055EA,B17001C_055MA,B17001C_056MA,B17001C_056EA,B17001C_057EA,B17001C_057MA,B17001C_058EA,B17001C_058MA,B17001C_059EA,B17001C_059MA,state
0400000US13,24254,4022,5662,1941,3408,1518,1049,1013,0,211,177,175,163,207,0,211,60,104,434,324,355,309,128,202,449,356,275,297,107,200,211,323,2254,811,0,211,61,102,84,96,67,122,0,211,0,211,560,459,303,277,166,190,434,336,424,301,42,71,113,136,18592,3456,8975,2064,710,550,6,15,791,513,891,579,326,289,206,216,479,363,1057,647,843,692,1597,622,1122,457,878,473,69,86,9617,2078,287,277,58,95,398,291,500,277,198,178,542,459,1246,836,1140,544,1105,538,2303,859,907,500,391,340,542,436,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,20235,2446,6772,1731,2693,1000,198,139,157,138,636,409,87,85,0,190,178,179,564,423,322,227,179,185,47,52,105,88,179,196,41,50,4079,996,536,303,8,15,565,321,174,119,8,15,185,163,862,566,245,218,424,219,599,316,75,74,311,221,87,86,13463,2191,6702,1280,479,318,294,234,346,174,155,114,63,74,44,79,817,407,916,330,876,344,973,539,1171,571,326,237,242,241,6761,1342,272,233,219,243,623,342,201,139,97,158,141,191,667,400,934,558,960,374,615,293,1265,643,562,303,205,136,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,27636,3465,5924,1588,2229,764,11,23,0,182,249,172,278,280,55,91,75,125,127,150,211,258,147,125,429,354,518,426,68,83,61,102,3695,1165,152,248,0,182,336,363,240,256,0,182,29,47,539,468,382,274,705,509,289,239,785,474,128,146,110,135,21712,3186,11065,1889,475,386,0,182,890,440,597,448,226,183,31,66,989,514,1361,689,2080,734,1256,468,1820,598,786,428,554,353,10647,2004,910,666,93,117,707,390,330,319,69,115,134,131,825,508,1481,611,1647,684,1557,679,1464,578,1200,489,230,206,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,23102,2196,5420,1342,1801,761,266,326,12,25,180,191,167,205,22,32,0,168,44,67,358,248,216,208,423,319,80,52,19,26,14,23,3619,1041,155,193,3,7,199,198,87,93,59,115,82,94,752,648,843,517,270,204,696,475,228,188,189,198,56,75,17682,1953,8715,1161,777,432,35,40,622,438,582,216,30,64,326,204,663,363,1180,499,1324,558,1002,490,1188,424,887,381,99,103,8967,1261,411,178,21,34,763,316,757,577,239,134,280,202,681,367,1183,529,1196,377,1186,434,940,380,857,417,453,258,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,25133,2472,6641,1673,3823,1001,107,81,69,114,475,334,434,339,0,201,14,44,712,731,317,336,714,720,197,201,556,327,136,148,92,98,2818,1118,664,462,0,201,54,96,251,299,64,121,46,78,173,197,122,155,567,548,515,425,76,65,101,153,185,258,18492,2360,8333,1478,529,331,49,81,313,250,623,445,35,66,411,314,634,405,1106,598,923,526,1462,490,1033,429,909,370,306,199,10159,1647,189,129,0,201,680,370,224,184,262,197,461,354,2089,877,1423,565,1156,682,1342,460,1279,395,798,518,256,218,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,8167,1244,3371,890,1591,457,63,93,249,280,89,97,29,37,79,132,76,82,373,221,83,80,251,176,155,96,44,43,90,87,10,20,1780,655,116,109,0,159,96,80,236,290,112,143,11,23,215,256,264,241,92,86,197,146,338,205,26,47,77,115,4796,970,2170,588,59,54,8,14,221,182,14,23,0,159,13,24,134,126,275,228,417,238,470,283,130,74,318,207,111,130,2626,636,6,11,0,159,220,147,57,60,19,25,15,24,159,136,633,345,253,212,611,336,318,213,235,213,100,121,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,53985,2836,13868,2142,6214,1029,580,392,302,281,911,391,553,314,136,172,220,128,942,404,818,394,428,235,567,248,559,259,148,108,50,51,7654,1426,409,148,48,47,697,400,617,375,34,34,163,172,817,490,1086,478,1093,436,1304,599,722,247,456,316,208,160,40117,2460,19974,1562,879,323,307,222,1482,528,1135,414,531,280,795,450,2023,548,2166,719,3283,628,2678,626,2750,434,1223,431,722,246,20143,1766,1117,476,226,147,2349,605,711,286,212,140,388,244,1383,515,2071,531,2386,613,3766,818,2915,502,1918,476,701,276,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,53132,2785,17104,2412,7958,1300,1158,338,191,113,1108,407,500,300,82,62,137,101,813,335,1218,424,611,283,1172,467,799,345,154,99,15,27,9146,1510,1139,343,388,205,997,363,461,260,322,240,223,131,1338,429,1784,581,683,286,847,332,726,265,187,99,51,49,36028,2735,18607,1634,887,314,282,192,2075,585,1384,533,595,295,618,236,1230,343,2931,626,2492,587,2519,609,2272,509,960,286,362,174,17421,1739,1176,417,199,149,1465,435,521,227,175,127,422,211,1462,560,2278,629,2601,674,3138,652,2093,479,1407,316,484,220,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,25181,2444,5396,1302,2834,937,27,49,0,181,103,100,121,146,59,97,169,153,426,301,244,228,594,499,485,445,118,117,458,450,30,54,2562,744,114,157,0,181,17,42,15,29,84,92,9,21,131,168,597,380,257,190,301,209,754,548,227,255,56,71,19785,2366,11263,1586,414,254,0,181,889,417,339,265,125,123,318,348,1218,535,952,489,1230,675,1666,498,2183,613,1659,670,270,191,8522,1315,75,101,148,92,614,329,442,292,202,233,139,135,564,391,1655,738,1269,464,1152,425,1367,557,618,372,277,164,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,67381,2426,25157,2906,12065,1700,2169,760,199,167,1459,425,828,308,115,80,294,170,1934,566,1745,519,1007,384,737,250,991,465,393,192,194,156,13092,1644,1708,384,331,177,2093,667,607,238,159,90,353,189,1815,589,2479,640,1201,463,1124,467,596,268,374,137,252,159,42224,3170,21305,1867,1631,476,389,253,2614,590,1242,452,261,180,563,290,1689,634,3410,982,2346,522,2673,755,2790,695,1259,302,438,196,20919,1832,1362,361,610,331,1797,492,1403,553,121,100,627,233,2749,670,2331,558,2477,731,3220,803,2224,457,1341,272,657,293,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,17346,2470,7747,2009,3502,1008,759,383,115,107,982,608,160,83,124,148,160,82,221,153,248,133,322,266,337,258,55,57,5,13,14,27,4245,1167,398,318,63,42,545,270,243,228,21,35,559,537,294,122,794,402,372,231,239,113,188,93,241,281,288,270,9599,1652,4504,821,323,300,56,59,389,183,319,230,17,24,207,150,581,324,667,340,585,259,581,338,564,262,180,138,35,40,5095,1170,537,333,135,80,470,243,308,217,169,129,82,55,642,351,387,206,448,204,854,366,522,241,386,199,155,182,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,29278,2339,8410,1689,3568,887,526,338,90,75,454,219,314,161,5,11,255,178,349,251,251,164,289,242,555,421,295,188,175,163,10,14,4842,1093,564,387,32,43,400,338,170,97,23,23,187,147,757,294,867,413,606,296,571,285,264,133,247,160,154,90,20868,2014,10244,1359,630,355,240,217,738,267,226,192,61,69,318,165,1281,494,1417,581,1231,537,1600,621,1399,364,607,296,496,236,10624,1232,327,185,119,112,590,224,339,194,190,182,283,173,699,352,1372,484,1786,621,1710,523,2061,418,689,248,459,237,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,14992,2209,4268,1672,2099,1004,291,244,70,117,154,182,97,143,193,236,361,270,90,119,291,379,9,17,0,195,362,266,104,109,77,125,2169,925,90,118,96,155,297,268,280,277,0,195,22,48,322,284,246,245,119,145,441,328,209,191,12,25,35,67,10724,1406,5309,1187,414,361,97,134,219,177,340,244,0,195,53,75,230,203,943,481,808,434,765,467,892,441,380,266,168,157,5415,931,522,344,41,70,485,328,96,96,73,109,15,29,264,217,810,412,289,197,1087,429,679,310,655,398,399,329,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,193656,3955,67003,5227,33098,3110,3618,908,1319,491,4406,840,2318,571,979,386,1025,336,3754,714,4261,915,3714,721,3448,831,2824,699,787,223,645,273,33905,2973,2779,565,720,383,3992,927,1678,464,1011,522,1288,374,3771,780,5026,907,4144,777,3901,564,2845,537,1567,404,1183,365,126653,5586,62665,3494,3891,710,1126,571,4881,916,3326,729,933,304,2021,460,7640,949,9300,1093,8569,903,8410,999,6686,863,3817,565,2065,547,63988,2975,4069,701,598,266,5219,928,3006,773,866,288,1564,432,7217,906,9210,994,8476,719,9389,901,7298,709,4562,513,2514,373,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,79070,6528,17143,2732,6755,1591,529,343,101,171,354,253,641,515,17,32,68,82,943,572,1512,570,587,454,947,530,470,244,507,348,79,116,10388,1759,569,418,144,153,972,416,354,247,304,293,226,233,922,496,1306,470,1591,511,1335,514,1472,496,440,309,753,436,61927,5786,28951,3124,1182,574,319,232,2026,802,1193,508,74,91,623,386,3416,1327,5850,1264,5426,1280,3579,984,2739,696,1820,578,704,430,32976,4116,3384,1567,273,226,2527,822,1681,916,267,335,762,386,3378,1192,4339,1089,3411,763,4948,1181,4303,1227,2189,683,1514,475,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
