GEO_ID,B24010G_001E,B24010G_001M,B24010G_002E,B24010G_002M,B24010G_003E,B24010G_003M,B24010G_004E,B24010G_004M,B24010G_005E,B24010G_005M,B24010G_006E,B24010G_006M,B24010G_007E,B24010G_007M,B24010G_008E,B24010G_008M,B24010G_009E,B24010G_009M,B24010G_010E,B24010G_010M,B24010G_011E,B24010G_011M,B24010G_012E,B24010G_012M,B24010G_013E,B24010G_013M,B24010G_014E,B24010G_014M,B24010G_015E,B24010G_015M,B24010G_016E,B24010G_016M,B24010G_017E,B24010G_017M,B24010G_018E,B24010G_018M,B24010G_019E,B24010G_019M,B24010G_020E,B24010G_020M,B24010G_021E,B24010G_021M,B24010G_022E,B24010G_022M,B24010G_023E,B24010G_023M,B24010G_024E,B24010G_024M,B24010G_025E,B24010G_025M,B24010G_026E,B24010G_026M,B24010G_027E,B24010G_027M,B24010G_028E,B24010G_028M,B24010G_029E,B24010G_029M,B24010G_030E,B24010G_030M,B24010G_031E,B24010G_031M,B24010G_032E,B24010G_032M,B24010G_033E,B24010G_033M,B24010G_034E,B24010G_034M,B24010G_035E,B24010G_035M,B24010G_036E,B24010G_036M,B24010G_037E,B24010G_037M,B24010G_038E,B24010G_038M,B24010G_039E,B24010G_039M,B24010G_040E,B24010G_040M,B24010G_041E,B24010G_041M,B24010G_042E,B24010G_042M,B24010G_043E,B24010G_043M,B24010G_044E,B24010G_044M,B24010G_045E,B24010G_045M,B24010G_046E,B24010G_046M,B24010G_047E,B24010G_047M,B24010G_048E,B24010G_048M,B24010G_049E,B24010G_049M,B24010G_050E,B24010G_050M,B24010G_051E,B24010G_051M,B24010G_052E,B24010G_052M,B24010G_053E,B24010G_053M,B24010G_054E,B24010G_054M,B24010G_055E,B24010G_055M,B24010G_056E,B24010G_056M,B24010G_057E,B24010G_057M,B24010G_058E,B24010G_058M,B24010G_059E,B24010G_059M,B24010G_060E,B24010G_060M,B24010G_061E,B24010G_061M,B24010G_062E,B24010G_062M,B24010G_063E,B24010G_063M,B24010G_064E,B24010G_064M,B24010G_065E,B24010G_065M,B24010G_066E,B24010G_066M,B24010G_067E,B24010G_067M,B24010G_068E,B24010G_068M,B24010G_069E,B24010G_069M,B24010G_070E,B24010G_070M,B24010G_071E,B24010G_071M,B24010G_072E,B24010G_072M,B24010G_073E,B24010G_073M,NAME,B24010G_001MA,B24010G_001EA,B24010G_002EA,B24010G_002MA,B24010G_003EA,B24010G_003MA,B24010G_004MA,B24010G_004EA,B24010G_005MA,B24010G_005EA,B24010G_006MA,B24010G_006EA,B24010G_007EA,B24010G_007MA,B24010G_008EA,B24010G_008MA,B24010G_009MA,B24010G_009EA,B24010G_010MA,B24010G_010EA,B24010G_011MA,B24010G_011EA,B24010G_012EA,B24010G_012MA,B24010G_013EA,B24010G_013MA,B24010G_014EA,B24010G_014MA,B24010G_015MA,B24010G_015EA,B24010G_016EA,B24010G_016MA,B24010G_017EA,B24010G_017MA,B24010G_018EA,B24010G_018MA,B24010G_019EA,B24010G_019MA,B24010G_020MA,B24010G_020EA,B24010G_021MA,B24010G_021EA,B24010G_022MA,B24010G_022EA,B24010G_023EA,B24010G_023MA,B24010G_024EA,B24010G_024MA,B24010G_025EA,B24010G_025MA,B24010G_026MA,B24010G_026EA,B24010G_027MA,B24010G_027EA,B24010G_028EA,B24010G_028MA,B24010G_029EA,B24010G_029MA,B24010G_030EA,B24010G_030MA,B24010G_031MA,B24010G_031EA,B24010G_032MA,B24010G_032EA,B24010G_033MA,B24010G_033EA,B24010G_034MA,B24010G_034EA,B24010G_035MA,B24010G_035EA,B24010G_036EA,B24010G_036MA,B24010G_037MA,B24010G_037EA,B24010G_038MA,B24010G_038EA,B24010G_039MA,B24010G_039EA,B24010G_040MA,B24010G_040EA,B24010G_041MA,B24010G_041EA,B24010G_042MA,B24010G_042EA,B24010G_043MA,B24010G_043EA,B24010G_044MA,B24010G_044EA,B24010G_045MA,B24010G_045EA,B24010G_046MA,B24010G_046EA,B24010G_047EA,B24010G_047MA,B24010G_048MA,B24010G_048EA,B24010G_049MA,B24010G_049EA,B24010G_050MA,B24010G_050EA,B24010G_051EA,B24010G_051MA,B24010G_052EA,B24010G_052MA,B24010G_053MA,B24010G_053EA,B24010G_054MA,B24010G_054EA,B24010G_055MA,B24010G_055EA,B24010G_056MA,B24010G_056EA,B24010G_057EA,B24010G_057MA,B24010G_058EA,B24010G_058MA,B24010G_059MA,B24010G_059EA,B24010G_060MA,B24010G_060EA,B24010G_061MA,B24010G_061EA,B24010G_062EA,B24010G_062MA,B24010G_063EA,B24010G_063MA,B24010G_064MA,B24010G_064EA,B24010G_065MA,B24010G_065EA,B24010G_066MA,B24010G_066EA,B24010G_067EA,B24010G_067MA,B24010G_068EA,B24010G_068MA,B24010G_069EA,B24010G_069MA,B24010G_070MA,B24010G_070EA,B24010G_071EA,B24010G_071MA,B24010G_072EA,B24010G_072MA,B24010G_073EA,B24010G_073MA,state
0400000US19,17506,2287,8263,1417,2548,775,743,374,525,291,218,194,264,212,50,95,186,183,28,50,1149,554,94,111,243,246,450,402,362,336,392,436,112,117,280,417,1534,583,353,376,570,419,495,396,75,128,187,146,100,94,324,268,948,484,306,261,642,437,930,375,25,53,503,321,402,267,2303,746,955,487,649,401,699,407,9243,1498,2972,832,575,306,208,185,367,251,358,233,126,148,128,158,104,102,1074,473,22,28,206,246,646,366,200,193,965,583,498,419,467,392,2535,613,376,265,65,99,65,99,0,155,837,396,237,244,1020,404,2816,952,1522,675,1294,691,173,207,110,181,0,155,63,119,747,410,643,404,61,73,43,50,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,32472,3084,17854,2103,4620,937,2317,743,1667,598,650,436,590,292,244,213,314,185,32,60,890,447,26,42,163,227,462,284,239,221,823,470,425,304,398,314,2737,757,311,354,463,299,278,233,185,200,1246,575,575,309,142,139,2960,856,1435,574,1525,648,2275,755,8,16,1440,574,827,451,5262,1143,2645,855,1158,454,1459,707,14618,1932,4382,999,1339,486,945,430,394,243,440,276,301,255,62,94,77,131,1647,698,360,240,172,196,750,402,365,402,956,469,446,293,510,356,3932,951,875,405,88,100,0,168,88,100,1606,592,394,282,969,512,4970,1168,1520,568,3450,957,142,205,142,205,0,168,0,168,1192,502,562,264,207,191,423,370,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,20731,2380,10199,1585,3826,879,1375,547,1002,512,373,226,1214,665,918,555,224,265,72,120,996,414,130,173,29,45,560,258,277,285,241,209,169,187,72,91,2034,804,0,185,568,373,427,352,141,129,1080,624,279,172,107,162,1260,517,554,389,706,365,935,459,65,79,707,416,163,245,2144,740,863,389,759,541,522,357,10532,1748,3702,988,1726,748,779,474,947,550,242,184,140,144,47,81,55,77,692,429,452,381,121,151,119,118,0,185,1042,511,415,296,627,411,2397,862,528,445,48,84,48,84,0,185,1243,630,179,214,399,290,3743,937,1773,777,1970,708,10,24,0,185,0,185,10,24,680,469,470,424,130,153,80,110,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,24452,2949,13099,2182,2563,884,1110,591,1007,584,103,123,580,303,255,207,302,213,23,50,662,504,88,123,19,36,219,177,336,403,211,227,147,179,64,104,2710,986,0,201,343,288,137,192,206,179,1798,907,270,202,299,283,2718,907,1366,598,1352,721,2108,821,35,42,1403,566,670,509,3000,970,1690,741,895,462,415,410,11353,1873,4083,1004,1903,794,1056,540,847,560,172,190,11,23,90,132,71,134,1460,560,123,127,280,303,956,507,101,125,548,364,235,245,313,265,3671,1296,470,324,85,87,61,74,24,43,1900,999,912,509,304,254,2931,842,1585,679,1346,518,22,38,0,201,22,38,0,201,646,363,454,292,0,201,192,248,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,60306,4125,29037,2737,13069,1554,4522,922,3016,802,1506,576,4989,1097,2808,825,1454,548,727,420,2286,668,232,181,486,345,1012,447,556,328,1272,614,1075,581,197,229,4550,1208,197,193,1139,526,710,402,429,322,1862,752,656,396,696,494,5362,1282,2566,806,2796,927,3397,1010,40,73,2184,905,1173,500,2659,821,477,324,1668,695,514,347,31269,2834,15587,2128,5077,1048,3175,891,1902,627,1506,526,565,313,150,159,791,379,6438,1311,793,444,977,438,4029,1063,639,489,2566,966,1153,482,1413,865,7548,1421,1285,604,589,362,471,334,118,125,2591,850,929,495,2154,642,7302,1149,2520,708,4782,866,150,150,0,193,38,64,112,131,682,410,471,368,77,86,134,169,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,77538,5645,40164,3951,11412,1739,4878,1227,3731,1055,1147,599,3182,895,1555,622,1049,476,578,451,2761,832,350,327,145,152,1672,637,594,380,591,327,346,259,245,201,11105,2061,439,496,1303,654,1271,657,32,51,4219,1025,3859,1052,1285,987,5890,1205,3490,971,2400,761,4983,1564,85,134,4040,1475,858,489,6774,1686,2183,574,2737,1128,1854,851,37374,3409,12855,1750,3641,1170,2260,855,1381,621,1579,465,627,399,275,223,677,310,5491,1288,1056,454,666,411,2958,1064,811,342,2144,853,1099,522,1045,550,11952,1993,2301,702,312,298,312,298,0,198,4201,1157,2908,952,2230,787,9702,1775,3349,903,6353,1346,229,215,0,198,136,153,93,152,2636,797,1582,672,878,497,176,172,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,71592,4486,35006,3055,8796,1243,2403,627,1377,505,1026,525,2624,652,1110,421,966,388,548,291,2536,778,495,326,42,81,1486,585,513,345,1233,490,840,358,393,333,6224,1041,206,173,1045,629,760,541,285,254,2853,767,1748,611,372,219,6648,1297,3837,979,2811,758,4288,990,202,209,2446,653,1640,734,9050,1330,5491,1171,1765,542,1794,548,36586,2947,12991,1700,4414,926,2320,708,2094,731,1241,503,767,379,119,118,355,284,4103,818,699,339,481,318,2267,613,656,327,3233,847,1561,539,1672,578,9652,1481,2421,699,217,203,179,187,38,76,3420,790,1360,569,2234,671,10333,1443,4947,992,5386,981,150,110,123,106,27,35,0,165,3460,958,2532,784,325,194,603,410,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,44074,3066,21633,2180,6687,1430,2634,984,1587,561,1047,764,1956,749,1024,467,648,453,284,178,1872,791,310,254,224,204,1013,599,325,227,225,154,183,144,42,56,4285,802,242,163,586,301,383,283,203,142,2072,650,551,272,834,419,5030,1106,2958,856,2072,805,2379,664,229,195,1281,470,869,410,3252,803,1497,525,951,460,804,434,22441,2133,8989,1372,3069,838,1788,565,1281,594,968,396,494,307,244,188,230,164,3129,791,977,471,329,240,1194,494,629,321,1823,605,1009,405,814,428,5526,1036,1197,494,294,255,131,132,163,205,1943,656,380,228,1712,646,6570,1360,2545,730,4025,1039,336,258,56,74,270,233,10,18,1020,423,516,229,346,281,158,151,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,47808,3960,22241,2230,5016,1096,2085,689,1557,620,528,318,1180,713,773,472,321,437,86,93,1039,401,336,299,145,142,293,219,265,234,712,417,580,363,132,171,6940,1517,40,69,1001,682,833,677,168,135,2901,1156,2483,1170,515,344,3031,789,1394,544,1637,506,2457,665,75,87,1291,576,1091,514,4797,1026,2803,910,429,233,1565,680,25567,2972,7970,1614,1704,557,807,413,897,391,724,428,464,340,0,181,260,257,3523,944,1065,655,271,185,1698,521,489,311,2019,974,1584,866,435,372,6817,1355,1456,664,473,307,222,180,251,250,2679,863,628,388,1581,650,8256,1428,4142,1246,4114,786,301,254,58,113,187,226,56,77,2223,1147,1455,1046,264,248,504,411,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,14101,1994,6640,1246,1922,541,895,356,693,291,202,196,425,300,272,197,153,223,0,153,556,362,110,156,0,153,224,216,222,205,46,78,0,153,46,78,789,339,74,88,188,143,140,131,48,83,285,214,95,122,147,141,1132,436,641,310,491,335,1392,582,140,126,941,489,311,216,1405,706,531,359,320,275,554,509,7461,1171,1954,539,705,384,198,179,507,333,126,144,48,73,0,153,78,126,775,351,111,124,46,76,408,225,210,178,348,211,100,91,248,187,2141,771,352,303,67,86,30,51,37,67,714,418,323,261,685,407,2951,907,1182,527,1769,715,48,84,0,153,48,84,0,153,367,225,297,207,0,153,70,86,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,42703,3711,22526,2416,6527,1440,2737,770,2330,712,407,289,1371,470,948,411,343,260,80,134,1613,943,392,434,28,48,240,214,953,837,806,470,550,435,256,202,5408,1231,52,88,1335,546,790,393,545,338,2428,883,1160,538,433,271,5499,1200,2552,825,2947,852,2087,866,0,203,1203,505,884,537,3005,724,904,400,1244,494,857,419,20177,2403,6127,1551,3009,1332,1909,897,1100,933,463,304,397,293,0,203,66,73,1418,545,185,191,332,219,423,315,478,357,1237,593,967,553,270,205,5088,1195,612,326,764,498,618,492,146,150,1639,527,708,424,1365,620,8283,1503,2223,699,6060,1360,355,288,0,203,150,154,205,245,324,213,47,77,97,113,180,145,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,74035,4777,38716,3001,12320,1693,6297,1280,4828,1191,1469,589,2305,604,1136,438,546,359,623,309,2905,714,233,193,368,265,1330,493,974,428,813,366,728,353,85,103,8771,1606,1052,826,2216,860,1296,694,920,592,2467,1028,1999,700,1037,530,6661,1269,4213,1085,2448,714,4599,1318,136,78,2990,1084,1473,677,6365,1184,1587,647,2711,769,2067,828,35319,3076,14761,1904,4696,1018,2080,555,2616,742,1412,669,885,547,0,195,527,371,4748,894,1041,465,614,292,2130,655,963,492,3905,1236,2552,974,1353,649,7798,1456,1807,613,833,426,545,373,288,224,2218,955,1012,396,1928,666,10977,1715,4730,1154,6247,1202,163,208,0,195,52,97,111,183,1620,585,690,359,366,290,564,307,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,21971,2416,10922,1531,3858,1000,1421,516,959,433,462,304,750,503,438,332,76,98,236,368,1248,668,30,55,39,69,510,389,669,612,439,306,303,255,136,176,1867,732,36,62,224,210,224,210,0,190,485,298,709,492,413,278,1644,760,755,558,889,535,1679,606,111,129,896,471,672,362,1874,827,1204,683,417,292,253,334,11049,1816,3551,717,956,400,731,352,225,168,473,266,232,191,124,142,117,113,1410,541,257,247,65,93,1028,505,60,99,712,387,415,298,297,283,2410,811,187,159,176,230,96,142,80,128,1287,646,64,109,696,436,4410,1022,1772,733,2638,850,0,190,0,190,0,190,0,190,678,505,260,276,220,365,198,249,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,203529,10177,99434,6608,29407,2793,10956,1737,7606,1482,3350,1000,6198,1134,3899,980,1515,640,784,501,9469,1513,1645,607,863,421,3042,783,3919,1014,2784,1119,1309,600,1475,742,24617,3303,721,450,3596,977,1991,741,1605,576,10885,2207,6320,1705,3095,980,17541,2527,10368,1932,7173,1551,11879,2177,316,286,7768,1806,3795,1274,15990,2314,5248,1291,7376,1494,3366,941,104095,5808,40981,3524,13515,1879,8507,1453,5008,1084,2435,857,795,374,922,556,718,566,17487,2589,2804,1023,1667,639,8825,1763,4191,1073,7544,1337,5537,1033,2007,763,27277,3196,7674,1423,1497,718,1144,632,353,269,6149,1431,4454,1836,7503,1428,29834,2817,12195,1915,17639,2397,241,208,24,48,217,206,0,189,5762,1377,4148,1341,504,242,1110,569,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
