GEO_ID,B17010B_001E,B17010B_001M,B17010B_002E,B17010B_002M,B17010B_003E,B17010B_003M,B17010B_004E,B17010B_004M,B17010B_005E,B17010B_005M,B17010B_006E,B17010B_006M,B17010B_007E,B17010B_007M,B17010B_008E,B17010B_008M,B17010B_009E,B17010B_009M,B17010B_010E,B17010B_010M,B17010B_011E,B17010B_011M,B17010B_012E,B17010B_012M,B17010B_013E,B17010B_013M,B17010B_014E,B17010B_014M,B17010B_015E,B17010B_015M,B17010B_016E,B17010B_016M,B17010B_017E,B17010B_017M,B17010B_018E,B17010B_018M,B17010B_019E,B17010B_019M,B17010B_020E,B17010B_020M,B17010B_021E,B17010B_021M,B17010B_022E,B17010B_022M,B17010B_023E,B17010B_023M,B17010B_024E,B17010B_024M,B17010B_025E,B17010B_025M,B17010B_026E,B17010B_026M,B17010B_027E,B17010B_027M,B17010B_028E,B17010B_028M,B17010B_029E,B17010B_029M,B17010B_030E,B17010B_030M,B17010B_031E,B17010B_031M,B17010B_032E,B17010B_032M,B17010B_033E,B17010B_033M,B17010B_034E,B17010B_034M,B17010B_035E,B17010B_035M,B17010B_036E,B17010B_036M,B17010B_037E,B17010B_037M,B17010B_038E,B17010B_038M,B17010B_039E,B17010B_039M,B17010B_040E,B17010B_040M,B17010B_041E,B17010B_041M,NAME,B17010B_001EA,B17010B_001MA,B17010B_002EA,B17010B_002MA,B17010B_003EA,B17010B_003MA,B17010B_004MA,B17010B_004EA,B17010B_005MA,B17010B_005EA,B17010B_006MA,B17010B_006EA,B17010B_007EA,B17010B_007MA,B17010B_008EA,B17010B_008MA,B17010B_009EA,B17010B_009MA,B17010B_010MA,B17010B_010EA,B17010B_011MA,B17010B_011EA,B17010B_012EA,B17010B_012MA,B17010B_013EA,B17010B_013MA,B17010B_014EA,B17010B_014MA,B17010B_015MA,B17010B_015EA,B17010B_016MA,B17010B_016EA,B17010B_017MA,B17010B_017EA,B17010B_018MA,B17010B_018EA,B17010B_019EA,B17010B_019MA,B17010B_020EA,B17010B_020MA,B17010B_021MA,B17010B_021EA,B17010B_022MA,B17010B_022EA,B17010B_023MA,B17010B_023EA,B17010B_024EA,B17010B_024MA,B17010B_025EA,B17010B_025MA,B17010B_026MA,B17010B_026EA,B17010B_027MA,B17010B_027EA,B17010B_028MA,B17010B_028EA,B17010B_029MA,B17010B_029EA,B17010B_030EA,B17010B_030MA,B17010B_031EA,B17010B_031MA,B17010B_032MA,B17010B_032EA,B17010B_033MA,B17010B_033EA,B17010B_034MA,B17010B_034EA,B17010B_035EA,B17010B_035MA,B17010B_036EA,B17010B_036MA,B17010B_037MA,B17010B_037EA,B17010B_038MA,B17010B_038EA,B17010B_039EA,B17010B_039MA,B17010B_040EA,B17010B_040MA,B17010B_041EA,B17010B_041MA,state
0400000US13,694107,10082,162337,6906,26779,2752,18270,2564,2482,984,6779,1508,9009,1691,8509,1514,135558,6033,15853,2346,12365,2225,4208,1228,2362,754,5795,1474,3488,886,119705,5433,103606,5663,16159,2225,30875,3014,56572,3985,16099,2062,531770,9030,294863,9202,141256,6784,21409,2832,33114,3317,86733,5576,153607,6060,236907,7647,44558,3974,22170,2844,5046,1372,2591,985,14533,2380,22388,2663,192349,7140,116419,5637,15520,2341,14991,1992,85908,5081,75930,4527,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,392618,6145,102686,4608,12190,1535,7324,1371,1019,557,2883,862,3422,881,4866,912,90496,4297,9621,1600,6347,1279,1058,547,1582,688,3707,1003,3274,853,80875,4088,68015,3926,11502,1883,19586,2228,36927,2696,12860,1593,289932,5826,138304,4926,59374,4074,7463,1373,10348,1891,41563,3015,78930,3976,151628,5843,31916,2739,15805,2136,2971,859,2808,950,10026,1723,16111,2127,119712,4881,68836,4255,11344,2021,9715,1729,47777,3618,50876,2835,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,132237,4171,37366,3319,3527,758,1674,511,295,280,575,332,804,361,1853,596,33839,3208,3600,1040,2783,799,708,514,737,432,1338,507,817,533,30239,2935,26221,2832,5798,1154,8432,1678,11991,1952,4018,1004,94871,3720,45901,2945,18737,2108,2433,829,3901,1150,12403,1753,27164,2382,48970,3371,9319,1612,6425,1346,1566,796,1314,733,3545,1015,2894,874,39651,2890,24869,2462,2981,775,3993,1250,17895,2066,14782,1710,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,19577,1460,6657,1314,1378,658,933,641,357,416,556,440,20,42,445,208,5279,1233,702,440,702,440,64,86,0,155,638,430,0,155,4577,1213,4221,1208,631,447,2085,895,1505,630,356,314,12920,1389,6459,1194,3811,1007,959,437,1471,732,1381,594,2648,618,6461,1161,1506,711,800,553,87,139,372,341,341,404,706,434,4955,1102,3914,1077,647,469,804,434,2463,955,1041,381,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,35626,2232,7618,1491,891,463,556,360,171,147,246,255,139,157,335,278,6727,1395,459,401,410,386,0,168,142,199,268,329,49,60,6268,1359,5925,1333,1199,749,1603,801,3123,911,343,239,28008,1871,16287,1629,7513,1268,693,391,2418,1022,4402,1112,8774,1251,11721,1547,3085,897,2045,768,857,628,49,79,1139,551,1040,568,8636,1304,5488,1264,1103,642,904,457,3481,1073,3148,744,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,76059,3157,20886,2447,2859,848,1316,577,470,485,318,222,528,307,1543,648,18027,2400,2943,1019,2176,909,587,535,657,544,932,512,767,429,15084,2104,13594,2012,2443,993,4615,1157,6536,1302,1490,570,55173,2784,28540,1981,12303,1540,2101,757,2290,855,7912,1365,16237,1672,26633,2355,5782,1319,3351,1038,557,387,739,513,2055,779,2431,833,20851,2337,13000,2192,2819,1014,2244,800,7937,1669,7851,1407,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,326730,5472,93838,4150,14355,2324,7560,1667,1305,763,3012,943,3243,935,6795,1471,79483,3877,8397,1668,6055,1457,1967,903,1393,631,2695,937,2342,832,71086,3804,60742,3932,8976,1694,18747,2459,33019,2883,10344,1388,232892,6427,118395,5545,46418,3779,5661,1272,10704,2104,30053,2655,71977,3871,114497,4924,26748,2763,13282,2317,3210,1417,1990,839,8082,1676,13466,1787,87749,4123,50393,3533,8224,1760,7456,1361,34713,2934,37356,2777,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,401066,6029,45289,3605,6597,1353,4308,1139,763,423,1139,495,2406,731,2289,551,38692,3185,5028,1050,3680,914,750,454,813,515,2117,666,1348,516,33664,2979,27658,2667,4655,1025,7034,1454,15969,2182,6006,1175,355777,6208,189407,6203,87303,4621,14827,2157,17709,2387,54767,3470,102104,4635,166370,5670,31941,2728,16273,2174,2548,815,2932,946,10793,1841,15668,1993,134429,5830,78758,4604,12280,2225,12418,2005,54060,3498,55671,3918,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,103168,3918,20400,2397,2278,708,1876,672,810,450,730,429,336,263,402,238,18122,2329,1881,675,1386,648,307,318,64,108,1015,623,495,387,16241,2244,14892,2138,1882,787,5340,1235,7670,1631,1349,743,82768,3992,40818,2837,23569,2207,4230,998,5795,1400,13544,1837,17249,1935,41950,3444,10461,2002,4983,1265,978,488,967,504,3038,1005,5478,1452,31489,2940,19189,2557,3105,978,2541,1013,13543,2024,12300,1699,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,303239,5369,86722,4208,11358,1762,6443,1106,954,473,1734,621,3755,807,4915,1327,75364,4280,10541,1524,8187,1462,2902,858,1429,663,3856,1015,2354,700,64823,3959,54894,3694,11784,1882,15895,1845,27215,2070,9929,1630,216517,5019,103859,3785,42572,2734,5388,1264,8066,1400,29118,2748,61287,2821,112658,4800,22419,2293,10859,1782,3668,1032,1347,626,5844,1254,11560,1425,90239,4340,48980,3189,9696,1616,6189,1297,33095,2294,41259,3038,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,60261,2789,21369,2468,5771,1242,4743,1095,770,467,3201,1013,772,367,1028,499,15598,1984,2624,1006,1950,784,817,503,286,297,847,516,674,642,12974,1866,12491,1894,2923,946,2538,899,7030,1391,483,269,38892,2474,20938,1759,14261,1593,2788,833,4729,1088,6744,1239,6677,1120,17954,2196,4765,1160,2991,912,658,330,270,219,2063,824,1774,719,13189,1665,9455,1551,1623,656,1903,830,5929,1161,3734,1006,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,257355,5208,77872,3753,11866,1754,7368,1331,1073,676,2152,837,4143,889,4498,907,66006,3631,7184,1402,5455,1231,1000,496,1288,613,3167,1071,1729,637,58822,3663,48555,3408,6154,1289,12337,1690,30064,2746,10267,1551,179483,4851,93939,4381,42482,3642,5709,1404,7000,1428,29773,3203,51457,3204,85544,4183,16712,2404,8357,1719,2294,1020,716,509,5347,1179,8355,1554,68832,3462,41627,3538,5140,1342,7080,1524,29407,2911,27205,2402,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,149285,4390,35287,2847,4572,1217,2978,906,502,397,1117,602,1359,566,1594,612,30715,2787,4116,999,3641,927,1113,597,971,499,1557,646,475,357,26599,2646,23242,2353,4426,1148,6089,1308,12727,1701,3357,1059,113998,4206,56526,3264,24735,2635,3231,905,4876,1246,16628,2040,31791,2459,57472,3379,10456,1947,5174,1357,1054,568,643,385,3477,1118,5282,1239,47016,2680,27643,2673,4797,1396,2901,896,19945,2229,19373,1928,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,17249,1485,4548,1106,543,329,335,294,0,153,101,121,234,270,208,158,4005,1114,142,131,58,80,0,153,0,153,58,80,84,99,3863,1120,3663,1091,1150,507,935,524,1578,716,200,200,12701,1280,6238,944,3580,876,841,465,801,337,1938,618,2658,594,6463,1169,1300,527,759,447,111,161,174,168,474,348,541,320,5163,1048,3278,781,528,391,451,270,2299,643,1885,633,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
