GEO_ID,B17001B_001E,B17001B_001M,B17001B_002E,B17001B_002M,B17001B_003E,B17001B_003M,B17001B_004E,B17001B_004M,B17001B_005E,B17001B_005M,B17001B_006E,B17001B_006M,B17001B_007E,B17001B_007M,B17001B_008E,B17001B_008M,B17001B_009E,B17001B_009M,B17001B_010E,B17001B_010M,B17001B_011E,B17001B_011M,B17001B_012E,B17001B_012M,B17001B_013E,B17001B_013M,B17001B_014E,B17001B_014M,B17001B_015E,B17001B_015M,B17001B_016E,B17001B_016M,B17001B_017E,B17001B_017M,B17001B_018E,B17001B_018M,B17001B_019E,B17001B_019M,B17001B_020E,B17001B_020M,B17001B_021E,B17001B_021M,B17001B_022E,B17001B_022M,B17001B_023E,B17001B_023M,B17001B_024E,B17001B_024M,B17001B_025E,B17001B_025M,B17001B_026E,B17001B_026M,B17001B_027E,B17001B_027M,B17001B_028E,B17001B_028M,B17001B_029E,B17001B_029M,B17001B_030E,B17001B_030M,B17001B_031E,B17001B_031M,B17001B_032E,B17001B_032M,B17001B_033E,B17001B_033M,B17001B_034E,B17001B_034M,B17001B_035E,B17001B_035M,B17001B_036E,B17001B_036M,B17001B_037E,B17001B_037M,B17001B_038E,B17001B_038M,B17001B_039E,B17001B_039M,B17001B_040E,B17001B_040M,B17001B_041E,B17001B_041M,B17001B_042E,B17001B_042M,B17001B_043E,B17001B_043M,B17001B_044E,B17001B_044M,B17001B_045E,B17001B_045M,B17001B_046E,B17001B_046M,B17001B_047E,B17001B_047M,B17001B_048E,B17001B_048M,B17001B_049E,B17001B_049M,B17001B_050E,B17001B_050M,B17001B_051E,B17001B_051M,B17001B_052E,B17001B_052M,B17001B_053E,B17001B_053M,B17001B_054E,B17001B_054M,B17001B_055E,B17001B_055M,B17001B_056E,B17001B_056M,B17001B_057E,B17001B_057M,B17001B_058E,B17001B_058M,B17001B_059E,B17001B_059M,NAME,B17001B_001EA,B17001B_001MA,B17001B_002EA,B17001B_002MA,B17001B_003MA,B17001B_003EA,B17001B_004EA,B17001B_004MA,B17001B_005MA,B17001B_005EA,B17001B_006EA,B17001B_006MA,B17001B_007EA,B17001B_007MA,B17001B_008MA,B17001B_008EA,B17001B_009MA,B17001B_009EA,B17001B_010MA,B17001B_010EA,B17001B_011MA,B17001B_011EA,B17001B_012MA,B17001B_012EA,B17001B_013MA,B17001B_013EA,B17001B_014EA,B17001B_014MA,B17001B_015EA,B17001B_015MA,B17001B_016MA,B17001B_016EA,B17001B_017EA,B17001B_017MA,B17001B_018MA,B17001B_018EA,B17001B_019EA,B17001B_019MA,B17001B_020MA,B17001B_020EA,B17001B_021MA,B17001B_021EA,B17001B_022MA,B17001B_022EA,B17001B_023MA,B17001B_023EA,B17001B_024MA,B17001B_024EA,B17001B_025MA,B17001B_025EA,B17001B_026EA,B17001B_026MA,B17001B_027MA,B17001B_027EA,B17001B_028EA,B17001B_028MA,B17001B_029MA,B17001B_029EA,B17001B_030MA,B17001B_030EA,B17001B_031MA,B17001B_031EA,B17001B_032MA,B17001B_032EA,B17001B_033MA,B17001B_033EA,B17001B_034MA,B17001B_034EA,B17001B_035MA,B17001B_035EA,B17001B_036MA,B17001B_036EA,B17001B_037EA,B17001B_037MA,B17001B_038MA,B17001B_038EA,B17001B_039EA,B17001B_039MA,B17001B_040MA,B17001B_040EA,B17001B_041MA,B17001B_041EA,B17001B_042MA,B17001B_042EA,B17001B_043MA,B17001B_043EA,B17001B_044MA,B17001B_044EA,B17001B_045MA,B17001B_045EA,B17001B_046EA,B17001B_046MA,B17001B_047MA,B17001B_047EA,B17001B_048EA,B17001B_048MA,B17001B_049MA,B17001B_049EA,B17001B_050EA,B17001B_050MA,B17001B_051EA,B17001B_051MA,B17001B_052MA,B17001B_052EA,B17001B_053MA,B17001B_053EA,B17001B_054MA,B17001B_054EA,B17001B_055EA,B17001B_055MA,B17001B_056EA,B17001B_056MA,B17001B_057EA,B17001B_057MA,B17001B_058MA,B17001B_058EA,B17001B_059EA,B17001B_059MA,state
0400000US13,3047982,11668,823013,24228,350089,13210,49787,4640,12073,2055,57691,4848,24579,3418,8623,1776,14157,2210,43496,4583,36421,4233,30273,3167,31973,2980,27486,1945,9984,1554,3546,831,472924,15082,47661,3651,9711,1808,56137,5330,28263,3272,5929,1428,15879,1754,58341,4891,80471,4807,56734,4237,41982,3549,37172,2896,20043,2025,14601,1587,2224969,23604,1046116,12773,58046,4092,13952,2402,86280,4793,48003,4546,17394,2244,33156,2719,113609,4651,157627,4904,157660,4298,153609,4359,117548,2395,63425,2217,25807,1530,1178853,14997,60280,3890,12087,2049,84169,5509,46804,4513,16771,2313,31990,2766,110866,4986,168553,5547,184280,4928,186003,4424,147880,3183,81224,2695,47946,2110,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,27834,2467,3406,1767,1324,727,65,113,0,181,129,112,0,181,0,181,0,181,508,443,17,27,240,297,174,180,94,108,18,36,79,133,2082,1175,359,448,0,181,274,266,129,112,11,23,65,65,180,204,408,410,310,395,60,73,61,105,61,95,164,184,24428,2442,14922,1435,788,529,0,181,1089,353,304,285,104,127,283,177,1810,625,3934,850,3040,514,1433,341,1469,503,277,175,391,271,9506,1619,856,610,103,147,684,243,596,231,0,181,153,102,1205,359,2343,747,1493,459,939,293,672,283,368,259,94,134,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1756743,10241,536973,17316,226043,9457,29271,2763,5933,1209,32325,3396,14905,2072,4589,1170,9752,1506,33408,3051,22963,2659,17565,1816,23344,2410,20950,2164,6467,1215,4571,826,310930,10745,29273,2553,6848,1661,32905,3413,15760,2027,4769,988,11608,1772,40599,3531,48172,3551,34659,2109,31127,2430,30272,2106,13876,1674,11062,1376,1219770,17320,576618,8380,31865,2580,6195,1242,40707,3098,25817,2626,9224,1426,18543,1556,64398,3189,83942,3447,81737,2389,80632,2759,68600,2397,41947,1335,23011,1183,643152,11708,28434,2660,6734,1358,40940,3874,24320,2249,7882,1402,19622,1963,60347,3865,83577,3630,90310,2651,98994,2660,88783,2277,54718,1685,38491,1598,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,583542,7030,186940,10699,80694,5675,11982,1666,1936,807,12706,2067,5602,1200,1607,681,3592,872,10796,2096,8430,1592,7284,1317,8707,1300,5690,977,1547,556,815,327,106246,7148,13392,1816,3034,1006,10872,1641,5913,1313,2048,778,3433,957,16035,1807,14937,1705,13292,1963,9541,1489,7866,1101,3074,803,2809,811,396602,10118,189186,5355,10995,1752,2899,828,18579,2152,7604,1421,2761,857,5816,1393,20847,2269,27097,1864,27179,1742,24614,1915,22396,1121,11969,779,6430,837,207416,6609,10331,1606,2038,928,15296,1973,10008,1689,3790,1075,4784,1067,17312,1812,31770,2383,28920,2061,29754,1533,26490,1556,15788,1251,11135,902,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,91828,3183,31580,4389,14231,2746,2106,803,255,211,2118,722,577,373,67,107,1100,599,1652,752,2078,733,1470,795,1386,719,1179,534,226,188,17,33,17349,2451,1929,618,253,274,2190,846,1583,776,356,335,986,518,2591,1044,2924,928,2016,830,1086,512,775,393,397,264,263,171,60248,4529,32568,2905,2309,773,717,422,3214,1034,1574,649,352,239,848,456,3525,1079,5753,1267,5403,1043,4236,1039,2755,442,1405,490,477,264,27680,2406,2186,664,171,199,2622,895,1437,743,487,331,731,411,2880,852,5662,1130,3115,1069,3402,898,2495,539,1287,377,1205,312,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,161468,4823,40294,4705,19540,2821,2484,987,948,556,2272,872,1867,770,309,235,912,581,2307,833,2910,1125,1531,630,1973,565,1348,519,466,259,213,204,20754,2825,2808,949,465,355,2724,1163,984,527,198,159,481,253,2552,945,3306,824,2438,644,1456,488,2187,560,502,273,653,332,121174,5475,61238,3257,3573,897,1228,584,4704,1060,1827,623,932,442,1870,764,7682,1284,9258,1936,9773,1427,7019,966,7907,611,3127,673,2338,515,59936,3381,3709,993,1507,701,5156,1359,2576,864,1181,588,1972,706,5426,1172,8780,1092,7623,909,7826,812,6396,754,4258,517,3526,637,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,325878,6671,105447,7669,47804,4728,6446,1221,891,388,6545,1451,2258,766,1192,621,1854,696,7904,1631,4539,1177,3479,1120,5263,1103,5267,1053,1255,475,911,408,57643,4544,5354,1287,1730,724,6752,1377,3405,860,667,440,1507,574,7481,1547,9104,1625,6519,1161,6070,1210,4757,941,2336,568,1961,612,220431,8511,110192,4919,5657,1225,1880,836,8162,1459,4616,1291,1542,550,2837,802,12209,1796,17312,1907,16017,1825,15629,1538,13807,1540,6951,937,3573,506,110239,4989,4743,1416,1073,568,8059,1506,3345,765,1221,632,2868,773,8665,1590,16221,1801,15200,1721,19122,1530,16159,1262,8441,727,5122,614,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1443869,7206,485962,15352,204887,8192,29892,2657,6129,1446,37454,3214,15523,1866,4516,982,7755,1162,23735,2465,16739,2235,15031,2607,16781,2020,19364,1894,7434,1224,4534,1226,281075,10047,29579,2219,5660,1289,31637,3097,17854,2257,3136,931,10016,1714,35274,3118,46478,3254,26958,2301,25630,2398,25375,1958,13232,1462,10246,1319,957907,17167,460546,8589,26226,2333,6325,1457,35129,3716,17916,2154,6893,1379,14893,1671,54727,3045,70992,3107,63283,3161,63044,2976,55970,1978,31210,1540,13938,1304,497361,11649,26569,2571,6537,1641,34968,3121,20298,2662,7183,1333,12323,1781,48520,3047,70141,3280,68562,3034,72320,2700,67228,1922,38541,1850,24171,1668,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1721017,9346,251594,14282,108819,6914,12029,2016,3114,965,13490,2385,6557,1560,1797,617,3999,722,15212,2215,10387,1332,10598,2159,13573,1680,10780,1636,4569,1058,2714,745,142775,8599,12832,2742,2352,765,14723,2438,7783,1591,2475,784,5395,1096,17415,2541,20623,2113,15075,2046,17564,2239,13653,1720,6395,1112,6490,1050,1469423,16111,683210,8608,44626,2682,9318,1751,57003,3445,32626,2895,10334,1375,20341,1940,67327,2897,99678,2614,94058,2825,104889,2006,79217,2151,42336,1451,21457,977,786213,9400,44029,3151,10077,1893,51461,3372,28384,2318,10063,1537,18108,1955,68472,3082,114440,2852,112069,2719,127221,2973,105590,1887,60353,1502,35946,1228,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,457365,7946,99828,7324,40710,3871,4754,1340,900,421,5805,1478,2272,716,822,508,1372,518,5202,1512,3981,1235,4188,1079,5438,1512,3602,969,1927,678,447,268,59118,5216,6071,1336,1437,710,6315,1424,3146,1028,692,422,1995,673,7134,1512,8820,1561,7839,1590,6431,1176,5343,1028,1684,618,2211,621,357537,9892,177422,5069,11600,1490,2630,912,14532,1658,6848,1403,2113,706,4230,861,22739,2065,28541,2332,25521,1835,24716,1713,19482,1342,9867,890,4603,847,180115,6340,10176,1426,1780,667,12555,2058,6627,1212,2782,853,4928,1042,17636,1351,29629,1846,25892,2127,26533,1628,21052,1294,12574,975,7951,743,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1318915,8121,435392,15053,194953,7919,24682,2226,5043,1088,26795,3169,11866,1619,4833,1062,7548,1283,26951,2379,22470,2557,19517,1861,19649,2044,18030,1579,4562,776,3007,714,240439,9624,25848,2230,4488,1134,26236,2585,13666,1911,3976,1114,7747,1337,34461,2939,35623,2731,28182,2727,24692,2014,20046,1700,8830,1191,6644,1027,883523,16751,412905,8748,22363,2360,4392,1058,31409,2656,16585,2420,6277,1045,11190,1447,50089,2795,56449,2869,54759,2410,56197,2312,51681,1707,33833,1276,17681,1084,470618,10299,21253,2337,4245,1003,28184,2589,16412,1992,5986,1007,13417,1625,48583,3059,56105,2607,65524,2874,69655,2337,67889,1906,42806,1225,30559,1215,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,301437,6184,113137,9553,57145,5290,8511,1305,1130,531,7454,1492,3721,1053,1239,526,2072,799,7758,1533,6973,1560,5607,1292,6154,1134,4479,1076,1388,648,659,399,55992,5201,6462,899,1450,696,8028,1595,3275,1106,808,477,2251,771,5408,1061,9354,1498,7314,1267,5346,1033,4230,904,1635,495,431,251,188300,9646,95335,5452,6174,1262,1180,491,11545,1926,5619,1398,924,496,3821,1030,10092,1771,19010,1695,14167,1619,11583,1358,7887,1127,2653,692,680,382,92965,5511,7388,1156,2094,852,10246,1531,4276,1172,1420,615,3046,795,10040,1557,16754,1655,14051,1347,11557,1069,6440,961,3554,692,2099,450,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1087729,5740,372670,14053,158728,7696,22571,2581,4001,1037,24754,2744,13329,1750,3860,929,6707,1293,21027,2281,14014,2295,12132,1806,13464,2108,13415,1489,6219,987,3235,911,213942,8886,17448,2473,5089,1076,24202,2625,12503,2126,4533,1012,7885,1326,26002,2325,30976,2699,25692,2651,20291,2146,19633,1770,9909,1279,9779,1224,715059,13056,345409,7735,20973,2661,4143,1202,28754,2680,16957,2294,5397,1134,9283,1397,36439,2500,52352,3350,53589,2951,43170,2592,43424,2013,20018,1643,10910,1381,369650,7941,20303,1923,6375,1712,25077,2436,13987,1755,5097,1096,10040,1374,35459,2852,52668,3524,56006,3481,53078,2789,48586,1960,26404,1578,16570,1298,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,677947,6962,190604,10020,82426,5709,12405,2137,2437,800,12765,2083,6409,1546,940,398,3282,849,9208,1747,9026,1538,7494,1471,7943,1433,6765,1203,2528,493,1224,428,108178,5981,13084,2186,1988,755,13923,2369,4678,1107,1804,544,3057,711,15429,2067,16166,2019,11023,1654,9331,1317,9999,1469,3954,894,3742,747,487343,11725,227821,6116,13654,1933,2698,1007,16556,2614,10568,1766,3957,948,7168,1244,28817,2242,33532,2015,30286,2059,31311,1744,25894,1469,15788,940,7592,682,259522,7461,13810,1945,2982,1172,18016,2294,9353,1540,2934,916,8844,1001,26164,2394,35498,2500,37199,2024,38668,1591,32228,1556,20976,1204,12850,870,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,84561,3112,26778,3848,11571,1623,2515,862,174,164,2256,830,725,411,250,168,223,255,1413,650,915,541,816,374,1524,554,549,351,88,58,123,121,15207,2610,2320,1075,730,559,2003,1038,747,475,613,341,179,137,2229,694,2089,593,1486,559,1067,434,1212,359,336,273,196,161,57783,3535,30346,2079,1580,601,478,345,2800,694,1663,595,322,256,1207,395,3335,788,6013,902,4368,688,3018,701,3427,552,1486,321,649,146,27437,2339,2154,779,549,498,2424,765,1101,481,388,240,612,377,2623,711,4808,681,3679,681,3430,578,2911,513,1887,206,871,167,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,234780,3914,60128,5362,27275,3276,3765,1001,652,539,3941,1046,1906,706,515,383,747,339,2843,863,3647,1207,2700,858,2980,942,2828,797,540,326,211,145,32853,3429,3088,747,874,401,4765,1086,1371,725,1233,611,768,508,4324,1210,5260,1054,3212,928,3251,818,2719,653,1424,587,564,383,174652,5603,86544,3452,5365,925,1358,628,6296,1282,2924,992,1059,393,2503,600,9264,1178,13684,1455,13524,1342,11738,1121,8817,910,6143,440,3869,323,88108,3988,4891,850,1172,643,6856,1419,3097,913,873,428,2347,742,8356,1370,14462,1276,12848,1069,12154,878,9805,735,6805,607,4442,441,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1162255,10150,229175,11178,96794,5303,13254,1929,2260,736,13464,2007,5488,1110,2015,701,4920,901,10858,1955,8977,1574,10855,1911,9660,1400,8998,1556,3935,946,2110,633,132381,7377,11737,1438,1971,590,13004,2021,6562,1420,2330,720,3876,864,17543,1871,19421,2335,15868,1905,15045,2028,12360,1411,7589,1149,5075,981,933080,13385,434432,7756,25697,2101,6476,1162,33658,2681,19255,2170,7060,1160,12437,1402,48702,2617,61441,3034,61101,2383,67721,1856,49310,1718,27646,1194,13928,1086,498648,7893,26577,1821,5726,1502,35409,3015,17980,1958,6574,1176,14024,1333,44690,1984,69161,3044,70639,2333,80582,2082,62333,1664,37642,1361,27311,1210,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
