GEO_ID,B21001C_001E,B21001C_001M,B21001C_002E,B21001C_002M,B21001C_003E,B21001C_003M,B21001C_004E,B21001C_004M,B21001C_005E,B21001C_005M,B21001C_006E,B21001C_006M,B21001C_007E,B21001C_007M,B21001C_008E,B21001C_008M,B21001C_009E,B21001C_009M,B21001C_010E,B21001C_010M,B21001C_011E,B21001C_011M,B21001C_012E,B21001C_012M,B21001C_013E,B21001C_013M,B21001C_014E,B21001C_014M,B21001C_015E,B21001C_015M,B21001C_016E,B21001C_016M,B21001C_017E,B21001C_017M,B21001C_018E,B21001C_018M,B21001C_019E,B21001C_019M,B21001C_020E,B21001C_020M,B21001C_021E,B21001C_021M,B21001C_022E,B21001C_022M,B21001C_023E,B21001C_023M,B21001C_024E,B21001C_024M,B21001C_025E,B21001C_025M,B21001C_026E,B21001C_026M,B21001C_027E,B21001C_027M,B21001C_028E,B21001C_028M,B21001C_029E,B21001C_029M,B21001C_030E,B21001C_030M,B21001C_031E,B21001C_031M,B21001C_032E,B21001C_032M,B21001C_033E,B21001C_033M,NAME,B21001C_001EA,B21001C_001MA,B21001C_002EA,B21001C_002MA,B21001C_003MA,B21001C_003EA,B21001C_004MA,B21001C_004EA,B21001C_005EA,B21001C_005MA,B21001C_006EA,B21001C_006MA,B21001C_007EA,B21001C_007MA,B21001C_008EA,B21001C_008MA,B21001C_009MA,B21001C_009EA,B21001C_010MA,B21001C_010EA,B21001C_011EA,B21001C_011MA,B21001C_012EA,B21001C_012MA,B21001C_013EA,B21001C_013MA,B21001C_014MA,B21001C_014EA,B21001C_015MA,B21001C_015EA,B21001C_016EA,B21001C_016MA,B21001C_017EA,B21001C_017MA,B21001C_018EA,B21001C_018MA,B21001C_019MA,B21001C_019EA,B21001C_020MA,B21001C_020EA,B21001C_021MA,B21001C_021EA,B21001C_022EA,B21001C_022MA,B21001C_023MA,B21001C_023EA,B21001C_024MA,B21001C_024EA,B21001C_025MA,B21001C_025EA,B21001C_026MA,B21001C_026EA,B21001C_027EA,B21001C_027MA,B21001C_028EA,B21001C_028MA,B21001C_029EA,B21001C_029MA,B21001C_030EA,B21001C_030MA,B21001C_031MA,B21001C_031EA,B21001C_032MA,B21001C_032EA,B21001C_033EA,B21001C_033MA,state
0400000US13,18321,3058,8565,1609,2486,920,115,107,2371,933,3417,963,451,356,2966,960,1397,586,236,231,1161,561,985,514,583,338,402,404,280,332,249,328,31,52,9756,2151,3249,1271,16,37,3233,1277,4088,975,268,243,3820,899,1331,560,138,172,1193,524,433,350,0,211,433,350,655,442,0,211,655,442,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,15716,1923,7547,1115,3073,724,33,65,3040,732,2372,592,398,416,1974,473,1243,550,330,200,913,524,510,311,365,275,145,112,349,267,262,252,87,73,8169,1333,2904,944,0,190,2904,944,2638,453,41,55,2597,451,1403,652,76,130,1327,636,878,402,0,190,878,402,346,227,0,190,346,227,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,22024,2749,10634,1733,2870,1058,0,182,2870,1058,3957,815,425,246,3532,797,2338,695,682,345,1656,653,854,445,310,275,544,325,615,367,213,201,402,303,11390,1720,3227,1022,0,182,3227,1022,4246,983,73,89,4173,979,2249,709,0,182,2249,709,1328,498,0,182,1328,498,340,203,0,182,340,203,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,10473,1622,5363,1266,1562,760,170,180,1392,705,2489,804,305,234,2184,754,564,314,93,105,471,296,370,217,290,221,80,115,378,222,235,186,143,187,5110,1109,1274,557,0,187,1274,557,2274,730,222,336,2052,631,600,305,0,187,600,305,636,370,95,160,541,335,326,248,0,187,326,248,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,7218,977,3918,915,1094,468,0,155,1094,468,1940,649,337,230,1603,583,572,363,287,241,285,240,111,66,59,56,52,44,201,209,101,94,100,172,3300,625,1265,508,0,155,1265,508,1177,429,52,72,1125,420,317,229,0,155,317,229,269,184,0,155,269,184,272,171,0,155,272,171,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,18197,1725,8091,1109,2530,694,241,242,2289,701,3108,867,379,272,2729,770,1268,426,353,190,915,411,946,383,450,337,496,214,239,194,187,183,52,80,10106,1175,3921,862,0,168,3921,862,3382,690,206,179,3176,677,1168,408,27,50,1141,395,1126,480,0,168,1126,480,509,274,0,168,509,274,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,8464,1920,4186,1419,892,709,0,185,892,709,1668,925,347,269,1321,847,1017,535,346,237,671,465,526,317,322,230,204,216,83,139,83,139,0,185,4278,1131,1134,597,0,185,1134,597,1605,535,0,185,1605,535,1070,475,0,185,1070,475,202,178,0,185,202,178,267,237,0,185,267,237,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,19831,1924,9747,1287,2942,1040,35,64,2907,1037,3734,915,446,247,3288,896,1628,557,156,154,1472,539,1045,392,393,256,652,326,398,221,210,152,188,177,10084,1320,3809,1154,0,201,3809,1154,3580,1130,99,152,3481,1146,1355,399,0,201,1355,399,899,547,0,201,899,547,441,354,0,201,441,354,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,6468,937,2939,593,871,300,184,224,687,182,1344,392,161,188,1183,363,174,84,33,34,141,76,429,224,263,163,166,158,121,131,111,130,10,20,3529,689,1271,450,0,159,1271,450,1160,459,95,121,1065,445,656,287,152,178,504,215,265,220,0,159,265,220,177,163,0,159,177,163,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,40607,2329,19450,1476,6551,1030,530,345,6021,961,7128,896,778,409,6350,832,3466,523,1210,419,2256,449,1533,452,862,303,671,330,772,248,432,199,340,225,21157,1557,5510,971,5,9,5505,971,8674,1091,44,51,8630,1103,3639,519,0,165,3639,519,2374,527,15,26,2359,525,960,312,48,60,912,293,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,39179,1780,19819,1019,7615,784,178,179,7437,855,7507,762,768,310,6739,724,3121,542,810,334,2311,469,1190,304,740,275,450,146,386,175,230,121,156,123,19360,1407,7044,912,357,347,6687,862,7308,835,49,73,7259,840,2819,515,91,124,2728,524,1597,333,79,90,1518,325,592,240,0,141,592,240,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,21569,1936,12038,1444,2999,730,60,105,2939,725,4221,944,768,487,3453,924,2301,641,904,518,1397,550,2217,789,1507,623,710,431,300,193,238,193,62,54,9531,1193,3097,895,254,295,2843,813,2979,685,238,181,2741,667,2230,759,168,186,2062,696,892,478,0,181,892,478,333,174,0,181,333,174,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,46167,1603,22723,1166,9496,1020,489,362,9007,1073,7003,698,498,259,6505,707,3883,754,1075,528,2808,681,1704,309,504,195,1200,283,637,232,189,141,448,206,23444,968,9733,862,37,67,9696,869,8117,1001,43,55,8074,1008,2890,383,56,65,2834,376,1770,283,60,92,1710,275,934,332,0,161,934,332,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,10583,1295,4582,709,1878,528,67,108,1811,511,1821,494,72,49,1749,494,649,298,139,157,510,264,185,134,106,116,79,71,49,47,31,38,18,28,6001,986,2248,654,6,10,2242,654,1920,499,45,48,1875,499,710,260,65,91,645,246,633,360,0,153,633,360,490,344,0,153,490,344,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,22952,1717,10537,1201,3545,712,254,152,3291,716,3929,846,728,392,3201,751,1752,429,645,317,1107,445,782,308,228,162,554,291,529,246,323,216,206,166,12415,1083,3808,667,0,203,3808,667,4699,692,329,273,4370,689,2338,423,7,18,2331,423,946,271,0,203,946,271,624,224,0,203,624,224,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,10934,1534,5328,1327,1670,756,0,195,1670,756,1652,625,130,138,1522,591,1254,502,374,269,880,422,484,282,112,136,372,245,268,214,86,103,182,189,5606,951,1681,536,0,195,1681,536,1936,572,13,21,1923,572,888,375,0,195,888,375,667,402,0,195,667,402,434,310,0,195,434,310,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,140201,3151,68379,1969,26550,932,735,341,25815,981,24620,1104,1474,457,23146,1210,9633,785,1112,345,8521,800,4653,516,1630,479,3023,398,2923,593,1522,591,1401,303,71822,1895,25454,951,474,470,24980,1042,26156,1048,284,184,25872,1055,10208,651,36,38,10172,662,6233,478,162,142,6071,460,3771,374,89,121,3682,367,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,62259,4914,29719,3233,12453,2056,516,461,11937,2020,10778,1928,621,377,10157,1905,3351,710,626,360,2725,695,2327,635,398,178,1929,588,810,470,506,366,304,206,32540,3056,10459,1789,0,189,10459,1789,11410,1640,153,130,11257,1643,5775,1365,74,102,5701,1346,2629,728,0,189,2629,728,2267,631,14,27,2253,627,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,82033,3040,38457,2073,12693,1593,987,601,11706,1512,14434,1305,1112,460,13322,1229,5427,697,1296,430,4131,556,4261,593,1049,398,3212,570,1642,479,431,228,1211,465,43576,2218,12975,1070,412,298,12563,1090,15803,1289,276,196,15527,1262,7591,852,245,260,7346,822,4601,800,44,81,4557,791,2606,423,37,61,2569,423,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,26340,1500,12246,891,5153,702,434,432,4719,697,4174,559,268,181,3906,584,1562,383,379,171,1183,413,830,215,319,161,511,156,527,445,57,57,470,442,14094,1295,5943,1093,166,250,5777,1126,5381,873,558,524,4823,790,1768,378,0,147,1768,378,555,143,0,147,555,143,447,203,95,107,352,222,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,17583,2058,8072,1210,1799,637,151,159,1648,629,3178,754,448,247,2730,716,2064,690,902,529,1162,394,854,390,415,227,439,295,177,132,54,49,123,124,9511,1472,1989,661,0,185,1989,661,4116,1010,17,26,4099,1006,2110,559,38,59,2072,561,745,353,0,185,745,353,551,354,0,185,551,354,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,201037,3755,97040,2266,34759,1570,801,291,33958,1563,36748,1636,3532,755,33216,1621,13792,916,2676,452,11116,917,8117,755,3425,555,4692,554,3624,605,1734,350,1890,523,103997,2711,39186,1878,609,495,38577,1890,36106,1425,251,148,35855,1448,14950,937,132,99,14818,947,9311,851,320,275,8991,747,4444,621,40,68,4404,616,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,35186,2940,18020,2201,6747,1783,30,42,6717,1784,6031,1062,510,300,5521,947,3371,1032,423,291,2948,891,1264,378,703,360,561,283,607,316,321,241,286,204,17166,1687,5541,1217,5,9,5536,1216,5864,954,211,200,5653,938,3181,695,50,87,3131,686,1779,567,20,34,1759,565,801,324,0,197,801,324,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,21201,1997,12377,1505,4322,996,282,315,4040,910,5103,1068,906,440,4197,894,2146,622,530,256,1616,598,535,300,245,208,290,218,271,204,86,143,185,140,8824,1370,2901,779,44,75,2857,786,3021,743,42,69,2979,733,1536,568,116,152,1420,531,678,293,0,168,678,293,688,332,32,50,656,328,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
