GEO_ID,B10051F_001E,B10051F_001M,B10051F_002E,B10051F_002M,B10051F_003E,B10051F_003M,B10051F_004E,B10051F_004M,B10051F_005E,B10051F_005M,B10051F_006E,B10051F_006M,B10051F_007E,B10051F_007M,NAME,B10051F_001MA,B10051F_001EA,B10051F_002MA,B10051F_002EA,B10051F_003EA,B10051F_003MA,B10051F_004EA,B10051F_004MA,B10051F_005MA,B10051F_005EA,B10051F_006MA,B10051F_006EA,B10051F_007MA,B10051F_007EA,state
0400000US25,7574,1960,3153,1110,2209,1007,944,502,4421,1398,2540,945,1881,824,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3103,753,1184,566,972,517,212,233,1919,600,1051,434,868,393,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2121,807,213,167,201,165,12,17,1908,815,944,577,964,618,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1644,803,1178,689,894,546,284,248,466,282,304,206,162,179,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,9319,1851,2499,925,1443,761,1056,625,6820,1666,4380,1328,2440,897,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,18114,2609,4526,1341,2853,985,1673,831,13588,2194,6741,1578,6847,1542,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,6172,1922,2890,1320,2474,1187,416,380,3282,1187,1575,715,1707,992,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,62830,5472,16709,2504,10035,1673,6674,1823,46121,4807,26022,3415,20099,2875,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8833,1905,3522,1417,2922,1341,600,478,5311,1422,3597,1202,1714,768,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2506,1130,1379,961,1047,889,332,331,1127,555,692,391,435,305,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3330,973,1301,550,888,411,413,298,2029,685,1481,620,548,275,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4712,1899,1354,846,1354,846,0,197,3358,1517,2015,1322,1343,798,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8313,1869,2886,965,2413,816,473,370,5427,1364,3078,994,2349,888,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2235,1024,502,575,284,310,218,290,1733,968,777,639,956,781,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,56454,5398,21517,3209,15971,2646,5546,1605,34937,3933,20197,2874,14740,2620,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,6133,1477,1529,725,1305,647,224,285,4604,1359,3341,1216,1263,590,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4450,1306,1088,561,696,479,392,388,3362,1227,1997,1098,1365,759,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,8500,2166,2335,974,2229,977,106,124,6165,1923,4651,1757,1514,721,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2027,832,1073,672,971,662,102,146,954,519,557,349,397,311,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,12435,2114,5376,1390,3125,983,2251,799,7059,1585,3572,1093,3487,1071,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
