GEO_ID,B21001B_001E,B21001B_001M,B21001B_002E,B21001B_002M,B21001B_003E,B21001B_003M,B21001B_004E,B21001B_004M,B21001B_005E,B21001B_005M,B21001B_006E,B21001B_006M,B21001B_007E,B21001B_007M,B21001B_008E,B21001B_008M,B21001B_009E,B21001B_009M,B21001B_010E,B21001B_010M,B21001B_011E,B21001B_011M,B21001B_012E,B21001B_012M,B21001B_013E,B21001B_013M,B21001B_014E,B21001B_014M,B21001B_015E,B21001B_015M,B21001B_016E,B21001B_016M,B21001B_017E,B21001B_017M,B21001B_018E,B21001B_018M,B21001B_019E,B21001B_019M,B21001B_020E,B21001B_020M,B21001B_021E,B21001B_021M,B21001B_022E,B21001B_022M,B21001B_023E,B21001B_023M,B21001B_024E,B21001B_024M,B21001B_025E,B21001B_025M,B21001B_026E,B21001B_026M,B21001B_027E,B21001B_027M,B21001B_028E,B21001B_028M,B21001B_029E,B21001B_029M,B21001B_030E,B21001B_030M,B21001B_031E,B21001B_031M,B21001B_032E,B21001B_032M,B21001B_033E,B21001B_033M,NAME,B21001B_001MA,B21001B_001EA,B21001B_002MA,B21001B_002EA,B21001B_003MA,B21001B_003EA,B21001B_004MA,B21001B_004EA,B21001B_005EA,B21001B_005MA,B21001B_006EA,B21001B_006MA,B21001B_007MA,B21001B_007EA,B21001B_008MA,B21001B_008EA,B21001B_009MA,B21001B_009EA,B21001B_010MA,B21001B_010EA,B21001B_011EA,B21001B_011MA,B21001B_012EA,B21001B_012MA,B21001B_013EA,B21001B_013MA,B21001B_014EA,B21001B_014MA,B21001B_015MA,B21001B_015EA,B21001B_016MA,B21001B_016EA,B21001B_017EA,B21001B_017MA,B21001B_018EA,B21001B_018MA,B21001B_019EA,B21001B_019MA,B21001B_020MA,B21001B_020EA,B21001B_021MA,B21001B_021EA,B21001B_022EA,B21001B_022MA,B21001B_023EA,B21001B_023MA,B21001B_024EA,B21001B_024MA,B21001B_025EA,B21001B_025MA,B21001B_026MA,B21001B_026EA,B21001B_027EA,B21001B_027MA,B21001B_028EA,B21001B_028MA,B21001B_029EA,B21001B_029MA,B21001B_030EA,B21001B_030MA,B21001B_031MA,B21001B_031EA,B21001B_032MA,B21001B_032EA,B21001B_033EA,B21001B_033MA,state
0400000US13,2299109,8755,1041393,5413,389917,4246,12303,2341,377614,4607,393933,4840,66118,5009,327815,6289,150458,2040,41425,3077,109033,3490,75570,2113,27218,2574,48352,2704,31515,1602,11412,1416,20103,1854,1257716,5601,432797,4924,7426,1619,425371,4785,469972,3970,20156,2684,449816,4400,186036,1770,6209,1552,179827,2421,102031,1865,1256,603,100775,1845,66880,1904,81,80,66799,1906,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,19739,1754,11424,1552,4751,1270,2117,951,2634,1308,4345,564,2131,590,2214,563,1563,492,1106,531,457,322,295,181,119,116,176,139,470,293,175,162,295,250,8315,1036,4213,939,1234,664,2979,896,2682,389,403,411,2279,529,733,285,0,181,733,285,429,312,0,181,429,312,258,225,0,181,258,225,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1366254,5727,623480,3835,230043,2867,4229,1153,225814,2994,219745,2666,20897,2325,198848,3762,94530,1141,16425,1907,78105,2208,50123,886,17931,1624,32192,1675,29039,699,14217,1207,14822,1220,742774,4038,241109,2860,1079,618,240030,2772,257273,2278,5321,1100,251952,2409,120557,1131,1233,596,119324,1108,70118,897,207,167,69911,920,53717,801,388,265,53329,874,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,437441,3793,203743,3037,78051,2214,1167,545,76884,2359,74523,1748,7656,1304,66867,2226,29238,1207,8798,1526,20440,1621,14201,842,5535,772,8666,913,7730,755,4654,855,3076,682,233698,2581,82856,2439,700,513,82156,2451,81788,1972,1906,803,79882,2076,34894,1167,1035,521,33859,1311,19463,1020,212,147,19251,1031,14697,952,229,200,14468,927,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,66601,2434,35128,1958,15559,1712,639,391,14920,1751,13293,1163,1598,669,11695,1287,4030,597,486,221,3544,599,1704,450,658,350,1046,415,542,270,277,209,265,177,31473,1580,15118,1445,63,78,15055,1454,9841,1036,192,243,9649,1069,3270,524,414,260,2856,514,1684,440,66,95,1618,456,1560,304,0,155,1560,304,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,122083,2672,63525,2183,25504,1794,900,551,24604,1739,21846,1553,2868,762,18978,1533,9860,703,3492,728,6368,804,3715,698,1637,492,2078,718,2600,530,1534,496,1066,377,58558,2004,21267,1536,313,285,20954,1508,19263,1067,425,304,18838,1119,8642,670,48,57,8594,669,4766,518,0,168,4766,518,4620,663,34,54,4586,670,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,259106,5158,126561,4076,48426,2841,1740,774,46686,3041,45105,2408,6742,1298,38363,2414,19723,1544,7043,1055,12680,1086,8521,937,4337,679,4184,918,4786,620,2942,692,1844,431,132545,2994,44727,2588,934,483,43793,2551,47074,2041,1292,498,45782,2156,21228,1187,552,341,20676,1219,11318,803,0,185,11318,803,8198,729,0,185,8198,729,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1081171,4382,498233,2965,189916,2797,4694,1113,185222,2997,170728,2971,17028,2012,153700,3325,78549,1111,16779,1933,61770,2206,39627,1288,13252,1444,26375,1639,19413,1214,5659,956,13754,1398,582938,2862,206721,2860,1855,701,204866,2861,194415,2386,4967,1163,189448,2632,93358,841,874,383,92484,952,52545,1386,556,278,51989,1347,35899,1397,173,150,35726,1387,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1340015,5987,606306,3512,210982,2929,7384,1547,203598,3236,229366,2148,33643,2239,195723,2698,92391,1107,23029,1904,69362,2019,48722,893,18141,1626,30581,1764,24845,814,11895,1299,12950,1488,733709,3552,228057,2676,4033,1160,224024,2769,272441,1939,8311,1437,264130,2153,120380,1183,3502,749,116878,1337,67777,1192,1231,422,66546,1283,45054,996,716,383,44338,1044,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,356889,5315,169914,3441,65903,2393,1281,641,64622,2415,62345,2131,3778,1133,58567,2195,23800,1095,2298,691,21502,1255,12355,859,2151,530,10204,932,5511,850,2229,699,3282,626,186975,3039,68259,2266,100,116,68159,2267,66856,1741,320,259,66536,1749,26395,1080,287,203,26108,1087,14410,866,272,251,14138,942,11055,556,139,134,10916,557,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1020223,4379,469440,3364,173639,3003,3630,1177,170009,3111,161291,1873,15920,1749,145371,2524,72676,899,12415,1393,60261,1665,39667,1065,14958,1305,24709,1325,22167,694,9922,931,12245,942,550783,2935,180756,2265,1196,629,179560,2356,189095,1495,2449,768,186646,1527,88538,902,962,516,87576,1102,52538,649,532,284,52006,678,39856,768,258,190,39598,807,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,205415,3089,105155,2560,47388,2339,250,255,47138,2362,39380,1539,2798,813,36582,1519,12623,869,1873,701,10750,818,4226,548,753,328,3473,502,1538,376,749,330,789,369,100260,2111,43039,1631,44,76,42995,1635,38357,1183,188,166,38169,1193,10761,605,43,73,10718,611,5319,547,0,141,5319,547,2784,389,70,110,2714,451,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,812067,3639,370657,2174,139445,2345,2738,1021,136707,2736,129876,2355,12060,1803,117816,2995,59320,1598,11600,1498,47720,2238,27060,1620,7720,1455,19340,1479,14956,1424,3808,842,11148,1385,441410,2810,152490,2371,1042,632,151448,2459,155147,2162,3597,1056,151550,2450,68959,997,623,310,68336,1070,36915,1285,121,123,36794,1304,27899,1181,203,185,27696,1226,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,516434,3529,237190,2720,90249,2260,3075,1043,87174,2611,83785,1959,9498,1571,74287,2674,34427,1106,8528,1407,25899,1487,19206,905,8431,1080,10775,1180,9523,509,4840,710,4683,773,279244,2806,96421,2150,513,367,95908,2134,96611,1554,2685,689,93926,1557,42422,1077,1328,651,41094,1253,25388,1036,253,223,25135,998,18402,742,178,129,18224,766,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,59576,1785,30033,1266,13251,1085,377,304,12874,1097,10315,934,1926,790,8389,1020,4035,393,1170,427,2865,443,1574,315,749,280,825,276,858,155,181,135,677,177,29543,1103,12091,903,483,501,11608,987,9662,601,184,165,9478,630,4341,461,133,133,4208,485,2270,310,66,74,2204,321,1179,97,0,153,1179,97,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,178384,2560,88057,2013,32109,1575,2212,1067,29897,1967,32983,1404,6489,1157,26494,1686,12094,384,3265,711,8829,737,6764,334,3982,618,2782,641,4107,296,2148,687,1959,625,90327,1422,32845,1054,1385,648,31460,1058,31634,750,1091,724,30543,1020,12524,394,548,461,11976,612,8261,263,203,149,8058,283,5063,249,63,73,5000,251,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,912009,7340,416457,4337,145774,3629,2469,733,143305,3599,159893,2419,11278,1556,148615,2750,60179,1015,11117,1613,49062,1901,32984,945,9087,1178,23897,1538,17627,921,7483,848,10144,926,495552,4112,155758,2622,726,462,155032,2606,183092,2146,1922,682,181170,2137,75316,1054,1190,506,74126,1153,46441,926,478,278,45963,958,34945,874,116,141,34829,866,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,31528,1861,18267,1598,7587,1415,302,229,7285,1446,5616,883,822,400,4794,862,2361,528,965,424,1396,429,1478,470,918,334,560,308,1225,579,769,534,456,281,13261,1261,4476,1143,41,68,4435,1137,3890,836,480,352,3410,780,2634,713,258,215,2376,692,920,369,0,190,920,369,1341,427,117,193,1224,436,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2363097,12552,1063552,7913,394457,5585,4589,1390,389868,5600,377089,4032,20072,2416,357017,4489,157012,2365,17157,1665,139855,2695,86195,1407,16327,2221,69868,2149,48799,1223,14936,1605,33863,1901,1299545,7879,413093,4908,2216,825,410877,5043,457035,4494,3856,931,453179,4522,201064,2023,2008,589,199056,2059,127773,1815,750,355,127023,1815,100580,1604,446,353,100134,1557,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1602707,6309,723483,4574,251591,4340,10866,2021,240725,4665,262658,3219,41194,2691,221464,4061,115109,1429,31954,2512,83155,2550,64111,1743,23239,1909,40872,2280,30014,1660,11789,1248,18225,1578,879224,3652,278142,3330,3050,856,275092,3397,316690,3003,10301,1761,306389,3414,141756,1454,4802,1035,136954,1824,83198,1496,1429,572,81769,1489,59438,1417,550,309,58888,1486,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1038078,5582,482754,3751,174002,2546,3993,870,170009,2646,170554,2523,20139,2049,150415,3289,77179,1424,19812,1828,57367,1918,38046,917,16035,1269,22011,1401,22973,779,12817,1075,10156,1000,555324,4145,181826,3880,963,696,180863,3950,190078,2165,4773,1182,185305,2369,89668,1173,1963,623,87705,1229,50371,1037,139,120,50232,1060,43381,1292,487,308,42894,1308,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,206821,3058,100746,2458,39176,2104,1664,653,37512,2034,35791,1365,6774,1161,29017,1682,14996,662,4713,709,10283,742,7216,496,4145,554,3071,547,3567,570,1460,382,2107,455,106075,1812,41110,1566,717,429,40393,1599,34143,1298,869,355,33274,1284,16670,715,378,210,16292,721,8466,675,176,139,8290,676,5686,516,0,153,5686,516,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
