GEO_ID,B10051G_001E,B10051G_001M,B10051G_002E,B10051G_002M,B10051G_003E,B10051G_003M,B10051G_004E,B10051G_004M,B10051G_005E,B10051G_005M,B10051G_006E,B10051G_006M,B10051G_007E,B10051G_007M,NAME,B10051G_001MA,B10051G_001EA,B10051G_002EA,B10051G_002MA,B10051G_003EA,B10051G_003MA,B10051G_004MA,B10051G_004EA,B10051G_005MA,B10051G_005EA,B10051G_006MA,B10051G_006EA,B10051G_007EA,B10051G_007MA,state
0400000US25,2893,838,1015,506,1015,506,0,198,1878,767,1110,681,768,363,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3134,820,1052,451,762,376,290,183,2082,691,1212,478,870,400,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1095,482,827,459,743,447,84,85,268,171,153,129,115,118,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2390,849,1390,743,916,532,474,504,1000,347,568,226,432,261,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1419,659,705,460,491,330,214,284,714,433,362,349,352,279,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3474,1070,1641,860,930,595,711,614,1833,664,742,451,1091,522,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1263,567,605,425,174,205,431,364,658,357,480,315,178,168,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10999,2096,3541,1344,2144,1047,1397,700,7458,1608,3329,1027,4129,1181,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2749,861,1327,542,925,389,402,314,1422,611,612,357,810,508,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1618,525,905,446,516,344,389,246,713,313,579,284,134,119,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,5282,923,3788,801,2422,577,1366,524,1494,450,728,331,766,338,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2052,882,891,563,524,441,367,305,1161,571,833,524,328,252,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4251,1317,2323,1129,1663,963,660,398,1928,844,1056,733,872,526,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1194,505,518,355,398,279,120,228,676,364,289,240,387,283,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1577,606,1039,453,916,426,123,141,538,429,129,135,409,337,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10307,1777,4862,1419,3419,1279,1443,512,5445,1209,2126,898,3319,931,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2468,884,876,431,434,259,442,366,1592,760,729,495,863,537,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3377,1003,1157,572,663,353,494,422,2220,820,1142,557,1078,597,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,967,502,302,182,275,176,27,33,665,452,200,138,465,430,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,5217,1171,1821,703,799,434,1022,543,3396,930,1985,816,1411,516,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
