GEO_ID,B23002G_001E,B23002G_001M,B23002G_002E,B23002G_002M,B23002G_003E,B23002G_003M,B23002G_004E,B23002G_004M,B23002G_005E,B23002G_005M,B23002G_006E,B23002G_006M,B23002G_007E,B23002G_007M,B23002G_008E,B23002G_008M,B23002G_009E,B23002G_009M,B23002G_010E,B23002G_010M,B23002G_011E,B23002G_011M,B23002G_012E,B23002G_012M,B23002G_013E,B23002G_013M,B23002G_014E,B23002G_014M,B23002G_015E,B23002G_015M,B23002G_016E,B23002G_016M,B23002G_017E,B23002G_017M,B23002G_018E,B23002G_018M,B23002G_019E,B23002G_019M,B23002G_020E,B23002G_020M,B23002G_021E,B23002G_021M,B23002G_022E,B23002G_022M,B23002G_023E,B23002G_023M,B23002G_024E,B23002G_024M,B23002G_025E,B23002G_025M,B23002G_026E,B23002G_026M,B23002G_027E,B23002G_027M,B23002G_028E,B23002G_028M,B23002G_029E,B23002G_029M,B23002G_030E,B23002G_030M,B23002G_031E,B23002G_031M,B23002G_032E,B23002G_032M,B23002G_033E,B23002G_033M,B23002G_034E,B23002G_034M,B23002G_035E,B23002G_035M,B23002G_036E,B23002G_036M,B23002G_037E,B23002G_037M,B23002G_038E,B23002G_038M,B23002G_039E,B23002G_039M,B23002G_040E,B23002G_040M,B23002G_041E,B23002G_041M,B23002G_042E,B23002G_042M,B23002G_043E,B23002G_043M,B23002G_044E,B23002G_044M,B23002G_045E,B23002G_045M,B23002G_046E,B23002G_046M,B23002G_047E,B23002G_047M,B23002G_048E,B23002G_048M,B23002G_049E,B23002G_049M,B23002G_050E,B23002G_050M,B23002G_051E,B23002G_051M,B23002G_052E,B23002G_052M,B23002G_053E,B23002G_053M,B23002G_054E,B23002G_054M,B23002G_055E,B23002G_055M,B23002G_056E,B23002G_056M,B23002G_057E,B23002G_057M,B23002G_058E,B23002G_058M,B23002G_059E,B23002G_059M,B23002G_060E,B23002G_060M,B23002G_061E,B23002G_061M,B23002G_062E,B23002G_062M,B23002G_063E,B23002G_063M,B23002G_064E,B23002G_064M,B23002G_065E,B23002G_065M,B23002G_066E,B23002G_066M,B23002G_067E,B23002G_067M,B23002G_068E,B23002G_068M,B23002G_069E,B23002G_069M,B23002G_070E,B23002G_070M,B23002G_071E,B23002G_071M,B23002G_072E,B23002G_072M,B23002G_073E,B23002G_073M,B23002G_074E,B23002G_074M,B23002G_075E,B23002G_075M,B23002G_076E,B23002G_076M,B23002G_077E,B23002G_077M,B23002G_078E,B23002G_078M,B23002G_079E,B23002G_079M,NAME,B23002G_001EA,B23002G_001MA,B23002G_002EA,B23002G_002MA,B23002G_003MA,B23002G_003EA,B23002G_004MA,B23002G_004EA,B23002G_005MA,B23002G_005EA,B23002G_006EA,B23002G_006MA,B23002G_007EA,B23002G_007MA,B23002G_008EA,B23002G_008MA,B23002G_009MA,B23002G_009EA,B23002G_010MA,B23002G_010EA,B23002G_011MA,B23002G_011EA,B23002G_012MA,B23002G_012EA,B23002G_013EA,B23002G_013MA,B23002G_014MA,B23002G_014EA,B23002G_015MA,B23002G_015EA,B23002G_016MA,B23002G_016EA,B23002G_017MA,B23002G_017EA,B23002G_018EA,B23002G_018MA,B23002G_019EA,B23002G_019MA,B23002G_020MA,B23002G_020EA,B23002G_021MA,B23002G_021EA,B23002G_022MA,B23002G_022EA,B23002G_023EA,B23002G_023MA,B23002G_024EA,B23002G_024MA,B23002G_025MA,B23002G_025EA,B23002G_026MA,B23002G_026EA,B23002G_027EA,B23002G_027MA,B23002G_028EA,B23002G_028MA,B23002G_029EA,B23002G_029MA,B23002G_030EA,B23002G_030MA,B23002G_031MA,B23002G_031EA,B23002G_032EA,B23002G_032MA,B23002G_033EA,B23002G_033MA,B23002G_034EA,B23002G_034MA,B23002G_035EA,B23002G_035MA,B23002G_036MA,B23002G_036EA,B23002G_037EA,B23002G_037MA,B23002G_038EA,B23002G_038MA,B23002G_039EA,B23002G_039MA,B23002G_040EA,B23002G_040MA,B23002G_041EA,B23002G_041MA,B23002G_042EA,B23002G_042MA,B23002G_043EA,B23002G_043MA,B23002G_044EA,B23002G_044MA,B23002G_045EA,B23002G_045MA,B23002G_046EA,B23002G_046MA,B23002G_047MA,B23002G_047EA,B23002G_048EA,B23002G_048MA,B23002G_049EA,B23002G_049MA,B23002G_050EA,B23002G_050MA,B23002G_051EA,B23002G_051MA,B23002G_052EA,B23002G_052MA,B23002G_053MA,B23002G_053EA,B23002G_054MA,B23002G_054EA,B23002G_055MA,B23002G_055EA,B23002G_056EA,B23002G_056MA,B23002G_057EA,B23002G_057MA,B23002G_058MA,B23002G_058EA,B23002G_059MA,B23002G_059EA,B23002G_060MA,B23002G_060EA,B23002G_061EA,B23002G_061MA,B23002G_062EA,B23002G_062MA,B23002G_063EA,B23002G_063MA,B23002G_064MA,B23002G_064EA,B23002G_065MA,B23002G_065EA,B23002G_066MA,B23002G_066EA,B23002G_067MA,B23002G_067EA,B23002G_068EA,B23002G_068MA,B23002G_069MA,B23002G_069EA,B23002G_070MA,B23002G_070EA,B23002G_071MA,B23002G_071EA,B23002G_072MA,B23002G_072EA,B23002G_073EA,B23002G_073MA,B23002G_074EA,B23002G_074MA,B23002G_075MA,B23002G_075EA,B23002G_076MA,B23002G_076EA,B23002G_077MA,B23002G_077EA,B23002G_078EA,B23002G_078MA,B23002G_079EA,B23002G_079MA,state
0400000US13,108103,6570,50554,4200,7225,1347,2684,1019,535,442,2149,923,1405,724,744,560,4541,1103,7233,1461,5336,1466,131,145,5205,1447,4786,1422,419,232,1897,781,28080,3020,23952,2787,747,540,23205,2668,21434,2502,1771,785,4128,1066,4393,1152,2877,957,0,211,2877,957,2406,867,471,285,1516,753,1657,785,319,239,319,239,0,211,1338,740,1966,606,72,97,72,97,0,211,1894,598,57549,4636,7560,1691,2655,999,0,211,2655,999,1778,760,877,576,4905,1227,8457,1640,5731,1333,0,211,5731,1333,4925,1274,806,442,2726,1121,30837,3284,24050,2801,200,230,23850,2811,20809,2818,3041,906,6787,1487,5930,1530,3040,788,0,211,3040,788,2778,742,262,250,2890,1263,1698,736,214,183,214,183,0,211,1484,677,3067,875,156,146,156,146,0,211,2911,849,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,217921,8104,112911,4677,12222,1321,3665,604,9,14,3656,605,3205,575,451,184,8557,1154,14972,1586,11957,1624,645,390,11312,1647,9504,1449,1808,710,3015,1130,61883,3590,53274,3452,847,343,52427,3370,49394,3602,3033,983,8609,1532,12288,1526,8980,1353,0,181,8980,1353,8713,1358,267,179,3308,765,5762,1132,1589,553,1495,529,94,149,4173,1028,5784,1069,610,303,610,303,0,181,5174,981,105010,4734,9390,1266,3361,731,0,181,3361,731,2795,642,566,365,6029,1027,13202,1474,10042,1485,30,68,10012,1483,9435,1391,577,375,3160,785,56304,3155,44792,2893,411,358,44381,2912,42210,2943,2171,740,11512,1467,12512,1304,8173,1048,0,181,8173,1048,8093,1031,80,108,4339,800,4458,983,1028,452,909,400,119,196,3430,840,9144,1403,1313,474,1313,474,0,181,7831,1351,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,22505,2497,11832,1773,2008,632,829,535,0,190,829,535,726,537,103,92,1179,466,1217,423,990,375,21,40,969,373,655,363,314,266,227,226,5219,1024,3960,918,0,190,3960,918,3472,926,488,356,1259,661,1776,671,741,336,0,190,741,336,741,336,0,190,1035,557,582,333,300,258,300,258,0,190,282,222,1030,472,241,268,97,139,144,245,789,366,10673,1579,1665,684,1043,578,0,190,1043,578,1013,562,30,61,622,440,1149,638,1069,627,0,190,1069,627,962,604,107,168,80,111,5147,1224,3073,958,0,190,3073,958,2666,920,407,380,2074,766,1474,578,939,462,0,190,939,462,753,407,186,230,535,350,465,274,140,130,140,130,0,190,325,242,773,399,77,116,77,116,0,190,696,378,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,155223,7015,74070,3917,12736,1712,4044,1038,321,362,3723,1025,2652,868,1071,521,8692,1418,11218,1857,8002,1586,145,185,7857,1608,6483,1458,1374,615,3216,781,37584,3098,32783,3011,76,100,32707,3022,28094,2840,4613,1282,4801,787,7002,1161,4004,903,0,182,4004,903,3113,860,891,389,2998,761,2172,639,519,303,436,285,83,102,1653,592,3358,722,187,123,173,123,14,25,3171,711,81153,4647,12595,1647,5495,1148,0,182,5495,1148,4545,1110,950,388,7100,1149,11686,1802,8806,1634,0,182,8806,1634,6850,1313,1956,1033,2880,893,42271,2866,31982,2483,154,251,31828,2440,29860,2384,1968,769,10289,1593,7670,1236,3765,792,0,182,3765,792,3611,783,154,119,3905,874,1968,573,607,318,522,305,85,118,1361,469,4963,996,499,382,485,382,14,25,4464,908,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,73237,4426,35877,3082,7362,1439,2964,1068,0,187,2964,1068,2332,910,632,410,4398,1124,6458,1309,5343,1137,0,187,5343,1137,4913,1134,430,322,1115,550,16316,1863,13468,1842,0,187,13468,1842,11769,1717,1699,834,2848,725,3248,784,2025,638,0,187,2025,638,1851,560,174,270,1223,469,1212,484,163,166,149,163,14,24,1049,420,1281,463,192,154,192,154,0,187,1089,419,37360,2788,6731,1429,2749,927,0,187,2749,927,2306,828,443,334,3982,1004,5441,1227,3833,1055,0,187,3833,1055,3414,1019,419,312,1608,585,18105,1894,13358,1657,0,187,13358,1657,12238,1580,1120,585,4747,1009,3827,1061,1924,728,0,187,1924,728,1738,697,186,209,1903,699,678,332,49,58,34,44,15,30,629,323,2578,724,173,134,135,113,38,64,2405,718,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,28937,2640,13821,1726,2531,791,1288,548,1,3,1287,548,984,471,303,291,1243,538,2745,921,1796,741,0,155,1796,741,1266,596,530,485,949,620,7083,1169,5616,1111,46,82,5570,1125,5194,1108,376,268,1467,583,864,354,658,334,0,155,658,334,658,334,0,155,206,162,298,217,99,150,99,150,0,155,199,149,300,195,62,79,62,79,0,155,238,177,15116,1853,3514,1050,1624,565,0,155,1624,565,1313,570,311,215,1890,1041,2333,837,1831,746,0,155,1831,746,1707,717,124,128,502,388,7142,1260,5996,1269,0,155,5996,1269,5674,1242,322,255,1146,454,1374,445,452,251,0,155,452,251,452,251,0,155,922,358,114,84,20,33,20,33,0,155,94,75,639,266,77,83,77,83,0,155,562,256,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,54932,4145,28628,2801,4086,1044,1871,663,0,168,1871,663,1638,620,233,162,2215,710,3905,965,2670,793,44,87,2626,798,2468,745,158,165,1235,639,15768,1869,13088,1636,34,73,13054,1637,11766,1562,1288,643,2680,825,2492,701,1534,495,0,168,1534,495,1442,514,92,109,958,445,729,328,60,67,60,67,0,168,669,314,1648,583,480,427,480,427,0,168,1168,429,26304,2517,4067,952,1883,682,0,168,1883,682,1183,439,700,526,2184,594,4414,1123,3423,1038,80,133,3343,1028,3041,1042,302,292,991,563,11716,1482,8454,1390,0,168,8454,1390,8138,1321,316,220,3262,752,3328,637,1965,526,0,168,1965,526,1965,526,0,168,1363,540,905,439,214,166,214,166,0,168,691,394,1874,626,77,84,77,84,0,168,1797,632,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,44995,3531,20328,2008,3165,818,1486,741,0,185,1486,741,1173,651,313,259,1679,548,2774,902,2091,735,174,163,1917,736,1528,645,389,374,683,462,10299,1342,7024,1184,358,331,6666,1179,6261,1199,405,355,3275,891,2039,632,736,330,0,185,736,330,716,332,20,34,1303,538,755,341,397,317,397,317,0,185,358,188,1296,410,228,204,124,176,104,162,1068,379,24667,2599,5241,1164,2370,673,0,185,2370,673,1167,470,1203,559,2871,832,4408,1183,3646,1191,0,185,3646,1191,2716,947,930,595,762,431,10207,1662,6621,1301,27,47,6594,1298,5707,1183,887,443,3586,1037,2503,807,946,393,0,185,946,393,894,397,52,89,1557,728,730,421,147,173,48,63,99,161,583,366,1578,530,39,81,0,185,39,81,1539,538,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,45738,4134,22762,2943,2380,710,729,385,0,201,729,385,644,333,85,169,1651,602,3572,1452,2933,1363,0,201,2933,1363,2183,1074,750,717,639,548,12403,2430,9780,2193,201,170,9579,2193,8794,1922,785,717,2623,831,2076,678,1045,445,0,201,1045,445,1019,450,26,49,1031,509,1056,541,270,233,270,233,0,201,786,441,1275,518,244,268,189,241,55,104,1031,456,22976,2797,3331,868,1017,484,0,201,1017,484,752,407,265,245,2314,742,4288,1648,2753,1095,0,201,2753,1095,2229,999,524,335,1535,791,10369,1664,7913,1502,45,76,7868,1506,7051,1440,817,513,2456,704,2397,859,1118,573,0,201,1118,573,1092,574,26,41,1279,654,554,264,122,135,122,135,0,201,432,213,2037,682,107,163,107,163,0,201,1930,664,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,99895,5405,47228,3361,7276,1247,2149,718,272,193,1877,661,1538,617,339,279,5127,991,6621,1365,5295,1106,533,217,4762,1087,4206,1015,556,371,1326,586,23958,2329,20861,2262,370,282,20491,2293,18681,2054,1810,876,3097,859,5242,956,3790,799,0,193,3790,799,3499,764,291,258,1452,535,1777,612,825,412,803,405,22,38,952,407,2354,688,397,246,310,220,87,110,1957,665,52667,3657,6553,1273,2385,778,0,193,2385,778,2062,705,323,251,4168,1095,7461,1308,5406,1117,97,114,5309,1152,4551,1048,758,500,2055,712,27280,2501,22084,2314,48,82,22036,2327,20292,2341,1744,654,5196,1031,5305,781,3669,802,0,193,3669,802,3264,804,405,240,1636,556,2474,797,964,483,964,483,0,193,1510,609,3594,769,208,189,136,144,72,86,3386,772,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,125803,6922,62503,4818,7194,1382,3004,907,0,198,3004,907,2031,776,973,524,4190,1066,9416,1716,7113,1635,35,83,7078,1635,6604,1446,474,402,2303,677,38386,3905,31498,3585,159,206,31339,3573,28615,3415,2724,976,6888,1457,4452,1032,2724,824,0,198,2724,824,2560,801,164,146,1728,641,941,463,273,257,273,257,0,198,668,370,2114,750,81,97,81,97,0,198,2033,748,63300,3941,9070,1405,4680,963,0,198,4680,963,3810,902,870,432,4390,987,8782,1484,6994,1339,0,198,6994,1339,6565,1267,429,388,1788,702,34505,3178,26202,2856,130,123,26072,2873,23847,2733,2225,758,8303,1504,5836,1345,3100,844,0,198,3100,844,2837,786,263,311,2736,887,1563,708,315,287,315,287,0,198,1248,656,3544,866,0,198,0,198,0,198,3544,866,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,143769,6041,69774,3901,13222,1921,4470,1056,30,78,4440,1042,3187,881,1253,639,8752,1429,11940,1495,8793,1334,0,165,8793,1334,6950,1122,1843,686,3147,771,33213,2766,24629,2395,0,165,24629,2395,21186,2297,3443,973,8584,1315,6373,1072,3224,682,0,165,3224,682,2885,608,339,199,3149,702,2221,528,595,289,558,288,37,53,1626,459,2805,750,240,223,240,223,0,165,2565,668,73995,4180,12246,1513,5865,1084,0,165,5865,1084,4255,911,1610,587,6381,1013,11372,1572,7628,1384,0,165,7628,1384,6412,1267,1216,616,3744,810,36052,2857,25183,2234,57,93,25126,2226,22553,2169,2573,849,10869,1590,7148,1005,2961,572,0,165,2961,572,2825,566,136,115,4187,836,2325,701,255,209,255,209,0,165,2070,655,4852,742,286,161,286,161,0,165,4566,726,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,69702,3939,34443,2673,6012,959,2654,673,0,141,2654,673,2491,654,163,215,3358,811,5569,1211,4176,1010,0,141,4176,1010,3455,957,721,488,1393,572,18154,1842,15561,1799,0,141,15561,1799,14123,1719,1438,601,2593,749,2707,691,1299,424,0,141,1299,424,1175,407,124,165,1408,476,766,316,235,153,229,154,6,15,531,264,1235,445,160,151,160,151,0,141,1075,427,35259,2729,5193,1125,2910,921,0,141,2910,921,1884,694,1026,652,2283,648,5817,1210,3944,828,0,141,3944,828,3813,811,131,150,1873,792,19897,1910,16318,1809,0,141,16318,1809,15252,1848,1066,368,3579,748,2505,563,1397,429,0,141,1397,429,1240,406,157,116,1108,384,689,282,245,166,245,166,0,141,444,220,1158,430,7,12,7,12,0,141,1151,430,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
