GEO_ID,B20005F_001E,B20005F_001M,B20005F_002E,B20005F_002M,B20005F_003E,B20005F_003M,B20005F_004E,B20005F_004M,B20005F_005E,B20005F_005M,B20005F_006E,B20005F_006M,B20005F_007E,B20005F_007M,B20005F_008E,B20005F_008M,B20005F_009E,B20005F_009M,B20005F_010E,B20005F_010M,B20005F_011E,B20005F_011M,B20005F_012E,B20005F_012M,B20005F_013E,B20005F_013M,B20005F_014E,B20005F_014M,B20005F_015E,B20005F_015M,B20005F_016E,B20005F_016M,B20005F_017E,B20005F_017M,B20005F_018E,B20005F_018M,B20005F_019E,B20005F_019M,B20005F_020E,B20005F_020M,B20005F_021E,B20005F_021M,B20005F_022E,B20005F_022M,B20005F_023E,B20005F_023M,B20005F_024E,B20005F_024M,B20005F_025E,B20005F_025M,B20005F_026E,B20005F_026M,B20005F_027E,B20005F_027M,B20005F_028E,B20005F_028M,B20005F_029E,B20005F_029M,B20005F_030E,B20005F_030M,B20005F_031E,B20005F_031M,B20005F_032E,B20005F_032M,B20005F_033E,B20005F_033M,B20005F_034E,B20005F_034M,B20005F_035E,B20005F_035M,B20005F_036E,B20005F_036M,B20005F_037E,B20005F_037M,B20005F_038E,B20005F_038M,B20005F_039E,B20005F_039M,B20005F_040E,B20005F_040M,B20005F_041E,B20005F_041M,B20005F_042E,B20005F_042M,B20005F_043E,B20005F_043M,B20005F_044E,B20005F_044M,B20005F_045E,B20005F_045M,B20005F_046E,B20005F_046M,B20005F_047E,B20005F_047M,B20005F_048E,B20005F_048M,B20005F_049E,B20005F_049M,B20005F_050E,B20005F_050M,B20005F_051E,B20005F_051M,B20005F_052E,B20005F_052M,B20005F_053E,B20005F_053M,B20005F_054E,B20005F_054M,B20005F_055E,B20005F_055M,B20005F_056E,B20005F_056M,B20005F_057E,B20005F_057M,B20005F_058E,B20005F_058M,B20005F_059E,B20005F_059M,B20005F_060E,B20005F_060M,B20005F_061E,B20005F_061M,B20005F_062E,B20005F_062M,B20005F_063E,B20005F_063M,B20005F_064E,B20005F_064M,B20005F_065E,B20005F_065M,B20005F_066E,B20005F_066M,B20005F_067E,B20005F_067M,B20005F_068E,B20005F_068M,B20005F_069E,B20005F_069M,B20005F_070E,B20005F_070M,B20005F_071E,B20005F_071M,B20005F_072E,B20005F_072M,B20005F_073E,B20005F_073M,B20005F_074E,B20005F_074M,B20005F_075E,B20005F_075M,B20005F_076E,B20005F_076M,B20005F_077E,B20005F_077M,B20005F_078E,B20005F_078M,B20005F_079E,B20005F_079M,B20005F_080E,B20005F_080M,B20005F_081E,B20005F_081M,B20005F_082E,B20005F_082M,B20005F_083E,B20005F_083M,B20005F_084E,B20005F_084M,B20005F_085E,B20005F_085M,B20005F_086E,B20005F_086M,B20005F_087E,B20005F_087M,B20005F_088E,B20005F_088M,B20005F_089E,B20005F_089M,B20005F_090E,B20005F_090M,B20005F_091E,B20005F_091M,B20005F_092E,B20005F_092M,B20005F_093E,B20005F_093M,B20005F_094E,B20005F_094M,B20005F_095E,B20005F_095M,NAME,B20005F_001EA,B20005F_001MA,B20005F_002EA,B20005F_002MA,B20005F_003EA,B20005F_003MA,B20005F_004MA,B20005F_004EA,B20005F_005MA,B20005F_005EA,B20005F_006EA,B20005F_006MA,B20005F_007EA,B20005F_007MA,B20005F_008EA,B20005F_008MA,B20005F_009MA,B20005F_009EA,B20005F_010MA,B20005F_010EA,B20005F_011EA,B20005F_011MA,B20005F_012EA,B20005F_012MA,B20005F_013EA,B20005F_013MA,B20005F_014EA,B20005F_014MA,B20005F_015MA,B20005F_015EA,B20005F_016MA,B20005F_016EA,B20005F_017EA,B20005F_017MA,B20005F_018EA,B20005F_018MA,B20005F_019EA,B20005F_019MA,B20005F_020MA,B20005F_020EA,B20005F_021MA,B20005F_021EA,B20005F_022EA,B20005F_022MA,B20005F_023EA,B20005F_023MA,B20005F_024EA,B20005F_024MA,B20005F_025MA,B20005F_025EA,B20005F_026MA,B20005F_026EA,B20005F_027MA,B20005F_027EA,B20005F_028EA,B20005F_028MA,B20005F_029MA,B20005F_029EA,B20005F_030MA,B20005F_030EA,B20005F_031MA,B20005F_031EA,B20005F_032MA,B20005F_032EA,B20005F_033EA,B20005F_033MA,B20005F_034EA,B20005F_034MA,B20005F_035MA,B20005F_035EA,B20005F_036MA,B20005F_036EA,B20005F_037MA,B20005F_037EA,B20005F_038MA,B20005F_038EA,B20005F_039EA,B20005F_039MA,B20005F_040EA,B20005F_040MA,B20005F_041EA,B20005F_041MA,B20005F_042EA,B20005F_042MA,B20005F_043MA,B20005F_043EA,B20005F_044MA,B20005F_044EA,B20005F_045EA,B20005F_045MA,B20005F_046EA,B20005F_046MA,B20005F_047EA,B20005F_047MA,B20005F_048MA,B20005F_048EA,B20005F_049MA,B20005F_049EA,B20005F_050EA,B20005F_050MA,B20005F_051EA,B20005F_051MA,B20005F_052EA,B20005F_052MA,B20005F_053EA,B20005F_053MA,B20005F_054MA,B20005F_054EA,B20005F_055EA,B20005F_055MA,B20005F_056EA,B20005F_056MA,B20005F_057EA,B20005F_057MA,B20005F_058EA,B20005F_058MA,B20005F_059MA,B20005F_059EA,B20005F_060MA,B20005F_060EA,B20005F_061EA,B20005F_061MA,B20005F_062EA,B20005F_062MA,B20005F_063EA,B20005F_063MA,B20005F_064MA,B20005F_064EA,B20005F_065MA,B20005F_065EA,B20005F_066EA,B20005F_066MA,B20005F_067EA,B20005F_067MA,B20005F_068EA,B20005F_068MA,B20005F_069EA,B20005F_069MA,B20005F_070MA,B20005F_070EA,B20005F_071MA,B20005F_071EA,B20005F_072EA,B20005F_072MA,B20005F_073EA,B20005F_073MA,B20005F_074EA,B20005F_074MA,B20005F_075MA,B20005F_075EA,B20005F_076MA,B20005F_076EA,B20005F_077EA,B20005F_077MA,B20005F_078EA,B20005F_078MA,B20005F_079EA,B20005F_079MA,B20005F_080MA,B20005F_080EA,B20005F_081MA,B20005F_081EA,B20005F_082MA,B20005F_082EA,B20005F_083EA,B20005F_083MA,B20005F_084MA,B20005F_084EA,B20005F_085MA,B20005F_085EA,B20005F_086MA,B20005F_086EA,B20005F_087MA,B20005F_087EA,B20005F_088EA,B20005F_088MA,B20005F_089EA,B20005F_089MA,B20005F_090EA,B20005F_090MA,B20005F_091EA,B20005F_091MA,B20005F_092MA,B20005F_092EA,B20005F_093MA,B20005F_093EA,B20005F_094EA,B20005F_094MA,B20005F_095EA,B20005F_095MA,state
0400000US13,184156,10570,97738,6375,59072,5078,0,211,59072,5078,177,186,25,41,710,538,125,147,2122,870,1837,877,4065,1458,3299,1334,5893,1527,4762,1463,9004,1942,7221,1690,4116,1286,2342,851,3295,1112,1340,887,3163,960,2890,1282,1359,690,1327,733,38666,3676,15973,2525,22693,3334,2766,1261,1791,813,1741,857,1319,742,2701,979,1998,1037,2536,1100,1464,789,1637,775,455,432,1354,719,993,674,123,143,290,280,99,179,813,708,206,262,0,211,407,372,0,211,86418,5283,25526,3206,0,211,25526,3206,0,211,0,211,616,632,313,267,1525,781,2700,1053,3540,1295,2183,969,2514,1056,1091,736,2924,987,1932,943,1631,754,1183,703,106,130,1035,638,865,520,105,179,946,559,317,253,60892,5328,36453,3856,24439,3720,4734,1553,1999,853,2796,1011,2940,1208,4401,1476,1556,775,806,425,616,416,783,559,204,173,956,746,1130,798,103,153,743,716,163,190,0,211,482,434,0,211,27,46,0,211,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,542196,15552,284239,8899,163658,7311,0,182,163658,7311,197,271,368,328,928,589,1796,904,4774,1252,3295,860,10780,2490,10224,1818,17188,2183,8012,1613,20341,2829,15937,2028,14260,2124,12757,2131,8324,1471,7960,1579,9349,1576,4774,1066,8941,1813,3453,1089,120581,5633,53086,3816,67495,4339,6316,1255,6929,1520,6497,1446,5339,1226,8157,1497,4813,1316,4578,1266,4415,1090,5221,1267,1550,601,3139,936,2658,817,1405,678,1407,724,910,443,687,492,1015,653,837,556,990,702,632,577,257957,8709,87278,5077,0,182,87278,5077,0,182,336,254,658,381,1311,708,3041,1148,2580,878,9903,1845,8561,1757,7680,1575,5130,1353,11587,1807,9380,1461,5433,1310,5795,1259,2773,877,2933,854,3297,880,2628,908,2294,961,1958,694,170679,7436,101158,6056,69521,4860,9544,1672,9033,1838,8428,1578,6722,1681,10207,1961,4944,1289,6502,1330,3499,1009,2064,860,882,410,2506,822,2403,644,713,446,457,345,130,111,278,239,619,462,286,238,204,219,100,139,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,99339,7052,52136,4271,30441,3196,0,187,30441,3196,170,268,264,265,108,116,46,78,1107,637,920,626,2271,915,1262,568,3253,930,1345,629,4303,1311,3585,1243,1902,746,2443,876,617,401,1162,576,921,526,1578,814,2195,1119,989,571,21695,2383,9883,1639,11812,1898,1293,646,1447,833,764,376,922,466,2171,764,762,656,1514,712,217,189,685,476,208,211,301,391,138,163,676,647,395,331,0,187,0,187,319,314,0,187,0,187,0,187,47203,3560,16427,1881,0,187,16427,1881,0,187,159,237,25,47,438,397,1443,706,977,469,1044,577,988,604,2290,715,575,342,1819,826,1863,716,1033,591,1122,658,226,264,619,533,213,211,837,610,543,388,213,183,30776,2980,18326,2292,12450,1893,3254,1072,1381,561,1861,603,940,508,930,498,564,353,946,502,328,335,834,558,92,145,708,607,177,285,98,156,0,187,44,70,243,242,0,187,0,187,50,81,0,187,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,43457,3792,23160,2437,12631,1879,0,168,12631,1879,0,168,28,49,277,282,134,171,239,247,85,99,161,225,247,215,525,382,538,299,2150,751,2140,676,821,428,1143,469,846,563,742,396,638,390,712,338,855,429,350,305,10529,1784,3552,927,6977,1519,562,395,633,362,1441,635,573,355,536,357,805,480,525,396,210,230,591,694,306,250,101,103,41,69,88,115,0,168,0,168,288,308,277,309,0,168,0,168,0,168,20297,2055,7834,1291,0,168,7834,1291,0,168,0,168,0,168,94,138,830,423,119,136,680,359,645,446,832,450,320,255,1118,533,591,315,502,316,479,394,189,269,456,390,341,352,264,219,109,177,265,209,12463,1776,7864,1358,4599,1087,406,235,912,444,745,351,558,363,529,400,106,122,478,507,225,194,153,183,270,332,111,104,77,87,0,168,0,168,0,168,0,168,0,168,0,168,0,168,29,60,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,148479,9170,80666,5583,47936,4662,0,193,47936,4662,0,193,0,193,273,322,80,128,978,578,479,337,1560,772,1033,565,4489,1791,2154,852,7949,1802,4983,1247,4961,1714,6021,1253,863,696,3527,1227,2542,829,2572,898,2784,896,688,404,32730,2914,9761,1567,22969,2756,2400,859,1595,604,2019,790,1841,960,3054,959,777,504,1952,939,1793,775,1387,862,899,760,1986,792,553,434,447,368,910,737,140,143,449,365,552,386,118,194,97,178,0,193,67813,4508,25489,2564,0,193,25489,2564,69,129,32,52,37,63,284,456,1291,609,1565,690,2489,821,1102,785,4077,1247,977,535,2022,668,3272,964,1517,664,2139,958,540,356,1099,596,836,595,669,405,832,370,640,410,42324,3621,20163,2474,22161,2437,3020,945,2530,1094,2795,1194,2855,1204,2261,734,1210,616,1504,784,482,383,1932,836,371,319,1120,577,1134,734,343,396,250,203,0,193,0,193,99,159,218,321,37,60,0,193,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,206675,9600,99601,6145,38345,3799,0,198,38345,3799,0,198,0,198,50,85,99,169,275,168,1279,713,1357,1000,1186,638,3398,969,1225,623,3961,1240,4957,1467,4690,1539,3915,1052,973,529,2800,1013,3987,1043,811,462,1803,747,1579,810,61256,4357,33349,2941,27907,3360,5378,1388,3623,1242,2426,693,2779,1097,2512,954,1261,538,2048,892,947,570,1608,725,572,430,1047,620,621,439,968,670,423,392,82,136,395,388,438,358,392,307,274,260,113,182,107074,4773,30863,2795,0,198,30863,2795,0,198,78,96,124,147,456,322,526,367,567,360,2099,736,605,439,2470,843,1381,563,5633,1153,3742,1083,3083,938,2709,890,860,456,1613,755,1962,840,913,443,931,448,1111,548,76211,4204,42764,4166,33447,2339,4402,1087,3218,690,4221,945,2162,732,4209,1214,2982,1007,2361,845,1890,761,2024,842,920,445,1628,603,1780,762,427,305,0,198,11,20,165,216,724,549,163,181,160,162,0,198,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,85830,5880,44241,3436,22805,2622,0,165,22805,2622,0,165,137,213,375,414,0,165,798,558,718,603,1311,608,985,500,2254,816,1770,808,2867,973,3472,957,1500,610,856,444,972,528,1001,519,908,389,768,423,1282,499,831,409,21436,1973,9665,1623,11771,1666,1556,566,1234,596,1512,599,1205,547,1353,620,527,308,1388,602,644,460,362,353,255,245,494,451,394,283,256,213,189,241,138,225,49,83,77,122,18,33,120,116,0,165,41589,3206,11923,1789,0,165,11923,1789,0,165,146,176,336,316,83,141,431,346,565,357,616,377,512,435,1318,641,761,473,1319,653,1769,526,1600,844,570,338,294,233,455,272,388,306,349,323,198,166,213,196,29666,2733,16033,2403,13633,1793,2020,651,2227,986,1525,689,976,401,1537,592,1751,785,1040,558,364,235,1101,692,306,353,453,322,94,116,0,165,92,98,0,165,118,142,0,165,0,165,0,165,29,53,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
