GEO_ID,B17010G_001E,B17010G_001M,B17010G_002E,B17010G_002M,B17010G_003E,B17010G_003M,B17010G_004E,B17010G_004M,B17010G_005E,B17010G_005M,B17010G_006E,B17010G_006M,B17010G_007E,B17010G_007M,B17010G_008E,B17010G_008M,B17010G_009E,B17010G_009M,B17010G_010E,B17010G_010M,B17010G_011E,B17010G_011M,B17010G_012E,B17010G_012M,B17010G_013E,B17010G_013M,B17010G_014E,B17010G_014M,B17010G_015E,B17010G_015M,B17010G_016E,B17010G_016M,B17010G_017E,B17010G_017M,B17010G_018E,B17010G_018M,B17010G_019E,B17010G_019M,B17010G_020E,B17010G_020M,B17010G_021E,B17010G_021M,B17010G_022E,B17010G_022M,B17010G_023E,B17010G_023M,B17010G_024E,B17010G_024M,B17010G_025E,B17010G_025M,B17010G_026E,B17010G_026M,B17010G_027E,B17010G_027M,B17010G_028E,B17010G_028M,B17010G_029E,B17010G_029M,B17010G_030E,B17010G_030M,B17010G_031E,B17010G_031M,B17010G_032E,B17010G_032M,B17010G_033E,B17010G_033M,B17010G_034E,B17010G_034M,B17010G_035E,B17010G_035M,B17010G_036E,B17010G_036M,B17010G_037E,B17010G_037M,B17010G_038E,B17010G_038M,B17010G_039E,B17010G_039M,B17010G_040E,B17010G_040M,B17010G_041E,B17010G_041M,NAME,B17010G_001EA,B17010G_001MA,B17010G_002EA,B17010G_002MA,B17010G_003MA,B17010G_003EA,B17010G_004EA,B17010G_004MA,B17010G_005EA,B17010G_005MA,B17010G_006EA,B17010G_006MA,B17010G_007EA,B17010G_007MA,B17010G_008MA,B17010G_008EA,B17010G_009MA,B17010G_009EA,B17010G_010MA,B17010G_010EA,B17010G_011MA,B17010G_011EA,B17010G_012MA,B17010G_012EA,B17010G_013EA,B17010G_013MA,B17010G_014EA,B17010G_014MA,B17010G_015MA,B17010G_015EA,B17010G_016MA,B17010G_016EA,B17010G_017MA,B17010G_017EA,B17010G_018MA,B17010G_018EA,B17010G_019EA,B17010G_019MA,B17010G_020MA,B17010G_020EA,B17010G_021MA,B17010G_021EA,B17010G_022MA,B17010G_022EA,B17010G_023MA,B17010G_023EA,B17010G_024EA,B17010G_024MA,B17010G_025MA,B17010G_025EA,B17010G_026MA,B17010G_026EA,B17010G_027MA,B17010G_027EA,B17010G_028MA,B17010G_028EA,B17010G_029MA,B17010G_029EA,B17010G_030MA,B17010G_030EA,B17010G_031MA,B17010G_031EA,B17010G_032MA,B17010G_032EA,B17010G_033MA,B17010G_033EA,B17010G_034EA,B17010G_034MA,B17010G_035EA,B17010G_035MA,B17010G_036MA,B17010G_036EA,B17010G_037MA,B17010G_037EA,B17010G_038MA,B17010G_038EA,B17010G_039EA,B17010G_039MA,B17010G_040EA,B17010G_040MA,B17010G_041MA,B17010G_041EA,state
0400000US13,27586,2536,3926,959,1032,497,474,300,32,54,141,144,301,248,558,404,2894,898,487,349,380,284,74,90,103,185,203,138,107,187,2407,819,2081,771,355,270,507,329,1219,588,326,256,23660,2449,15729,1897,8122,1448,1405,603,2335,912,4382,1091,7607,1206,7931,1592,1819,750,707,466,28,47,145,132,534,464,1112,558,6112,1544,4179,1210,812,513,717,558,2650,963,1933,825,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,52379,3310,5873,1121,1333,586,741,409,0,181,429,270,312,295,592,406,4540,899,860,457,726,448,69,89,230,290,427,295,134,114,3680,829,3068,809,714,401,949,519,1405,580,612,436,46506,3451,31306,2764,16818,2062,3030,710,3441,859,10347,1707,14488,1895,15200,2092,5368,1117,3190,895,776,356,478,342,1936,768,2178,707,9832,1660,5632,1089,948,517,1171,523,3513,860,4200,1053,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,37497,3063,5970,1245,2169,758,1569,704,440,395,289,219,840,478,600,334,3801,1032,385,338,250,287,183,275,0,182,67,110,135,162,3416,1021,3059,975,299,235,1053,577,1707,804,357,188,31527,2800,21550,2335,11217,1748,2197,677,2499,735,6521,1146,10333,1582,9977,1569,2864,845,1483,622,275,300,286,228,922,462,1381,609,7113,1271,4673,1203,1169,845,328,254,3176,906,2440,638,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,19050,2161,4627,1150,1029,530,737,467,205,232,259,333,273,262,292,263,3598,929,712,403,649,385,567,382,52,90,30,46,63,108,2886,845,2719,839,790,419,811,481,1118,602,167,187,14423,1948,9842,1637,5061,1123,1492,596,1135,548,2434,774,4781,991,4581,1029,640,284,381,210,226,174,33,56,122,131,259,201,3941,997,2988,853,194,154,453,286,2341,788,953,445,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,13235,1619,2665,928,510,293,417,279,93,156,173,192,151,120,93,99,2155,910,405,352,262,227,72,93,143,205,47,78,143,251,1750,815,1698,812,201,146,436,399,1061,678,52,71,10570,1439,7231,1168,4328,948,788,354,692,393,2848,842,2903,710,3339,821,1407,505,876,404,263,289,168,215,445,245,531,315,1932,696,1104,427,416,269,257,242,431,282,828,558,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,13060,1804,2189,746,802,523,224,261,46,82,115,228,63,89,578,451,1387,559,347,306,318,288,139,206,34,60,145,191,29,52,1040,518,891,500,364,300,129,137,398,359,149,136,10871,1718,7662,1495,3615,1133,712,350,1066,565,1837,828,4047,953,3209,932,476,233,299,197,57,72,0,185,242,179,177,171,2733,891,1630,740,440,408,287,337,903,507,1103,528,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,26557,2549,2781,834,778,527,433,400,283,351,50,86,100,162,345,386,2003,719,167,195,97,159,0,193,0,193,97,159,70,108,1836,673,1525,605,325,269,256,271,944,475,311,338,23776,2394,16465,2244,8728,1581,1840,670,1201,384,5687,1483,7737,1225,7311,1211,1245,519,670,369,172,213,87,144,411,240,575,319,6066,1169,3716,834,701,318,624,410,2391,764,2350,826,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,30428,2790,5445,1386,1618,734,1165,645,284,275,320,271,561,444,453,335,3827,1043,774,433,691,415,361,316,160,201,170,172,83,139,3053,1041,2924,1006,975,571,781,557,1168,543,129,169,24983,2602,14941,2138,8881,1738,2120,758,1868,825,4893,1222,6060,1414,10042,1640,3748,1107,1930,828,721,495,565,414,644,468,1818,689,6294,1283,4021,1014,475,344,703,415,2843,793,2273,770,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,36720,2955,9915,1699,2801,689,2270,595,812,396,831,352,627,321,531,239,7114,1459,1207,517,840,462,461,341,0,165,379,306,367,355,5907,1337,5221,1259,830,447,1709,750,2682,819,686,333,26805,2318,17039,1833,9179,1516,1850,692,1811,597,5518,1152,7860,1124,9766,1326,3349,929,1564,502,317,230,360,317,887,357,1785,761,6417,1131,4045,846,867,439,685,462,2493,683,2372,723,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,18218,1960,3689,928,1035,420,511,348,47,79,278,336,186,146,524,354,2654,703,113,155,15,31,15,31,0,141,0,141,98,151,2541,689,2490,684,645,367,735,532,1110,430,51,56,14529,1649,9076,1343,5010,1118,1728,768,1280,522,2002,560,4066,825,5453,1155,1175,460,929,442,389,365,267,215,273,187,246,232,4278,981,3527,923,192,162,642,359,2693,870,751,342,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,22917,2296,4808,1118,1345,610,749,458,0,181,267,230,482,390,596,349,3463,946,1063,593,918,589,223,345,255,278,440,355,145,160,2400,787,1953,766,688,591,117,150,1148,466,447,245,18109,2159,12525,1890,6181,1395,867,377,1337,572,3977,1159,6344,1412,5584,1162,1440,554,723,451,0,181,94,164,629,411,717,360,4144,1058,3020,983,489,422,153,202,2378,817,1124,446,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,17235,1778,1808,515,739,407,475,344,0,203,381,321,94,103,264,200,1069,474,36,60,36,60,0,203,0,203,36,60,0,203,1033,480,1033,480,202,191,236,278,595,354,0,203,15427,1689,9742,1305,4424,1019,877,371,842,410,2705,824,5318,960,5685,1064,1914,624,815,373,35,59,479,326,301,220,1099,501,3771,1013,1919,765,547,469,356,262,1016,550,1852,612,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,33470,2715,3904,934,1371,554,891,413,353,328,175,160,363,244,480,318,2533,767,250,198,153,158,0,195,0,195,153,158,97,120,2283,742,1993,727,139,163,691,582,1163,493,290,179,29566,2507,18979,2089,11438,1662,1596,616,2094,651,7748,1309,7541,1337,10587,1526,2932,795,1541,541,361,283,123,143,1057,459,1391,774,7655,1340,4530,1082,596,399,1189,670,2745,753,3125,764,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
