GEO_ID,B17001F_001E,B17001F_001M,B17001F_002E,B17001F_002M,B17001F_003E,B17001F_003M,B17001F_004E,B17001F_004M,B17001F_005E,B17001F_005M,B17001F_006E,B17001F_006M,B17001F_007E,B17001F_007M,B17001F_008E,B17001F_008M,B17001F_009E,B17001F_009M,B17001F_010E,B17001F_010M,B17001F_011E,B17001F_011M,B17001F_012E,B17001F_012M,B17001F_013E,B17001F_013M,B17001F_014E,B17001F_014M,B17001F_015E,B17001F_015M,B17001F_016E,B17001F_016M,B17001F_017E,B17001F_017M,B17001F_018E,B17001F_018M,B17001F_019E,B17001F_019M,B17001F_020E,B17001F_020M,B17001F_021E,B17001F_021M,B17001F_022E,B17001F_022M,B17001F_023E,B17001F_023M,B17001F_024E,B17001F_024M,B17001F_025E,B17001F_025M,B17001F_026E,B17001F_026M,B17001F_027E,B17001F_027M,B17001F_028E,B17001F_028M,B17001F_029E,B17001F_029M,B17001F_030E,B17001F_030M,B17001F_031E,B17001F_031M,B17001F_032E,B17001F_032M,B17001F_033E,B17001F_033M,B17001F_034E,B17001F_034M,B17001F_035E,B17001F_035M,B17001F_036E,B17001F_036M,B17001F_037E,B17001F_037M,B17001F_038E,B17001F_038M,B17001F_039E,B17001F_039M,B17001F_040E,B17001F_040M,B17001F_041E,B17001F_041M,B17001F_042E,B17001F_042M,B17001F_043E,B17001F_043M,B17001F_044E,B17001F_044M,B17001F_045E,B17001F_045M,B17001F_046E,B17001F_046M,B17001F_047E,B17001F_047M,B17001F_048E,B17001F_048M,B17001F_049E,B17001F_049M,B17001F_050E,B17001F_050M,B17001F_051E,B17001F_051M,B17001F_052E,B17001F_052M,B17001F_053E,B17001F_053M,B17001F_054E,B17001F_054M,B17001F_055E,B17001F_055M,B17001F_056E,B17001F_056M,B17001F_057E,B17001F_057M,B17001F_058E,B17001F_058M,B17001F_059E,B17001F_059M,NAME,B17001F_001EA,B17001F_001MA,B17001F_002EA,B17001F_002MA,B17001F_003EA,B17001F_003MA,B17001F_004MA,B17001F_004EA,B17001F_005MA,B17001F_005EA,B17001F_006MA,B17001F_006EA,B17001F_007EA,B17001F_007MA,B17001F_008EA,B17001F_008MA,B17001F_009MA,B17001F_009EA,B17001F_010MA,B17001F_010EA,B17001F_011MA,B17001F_011EA,B17001F_012EA,B17001F_012MA,B17001F_013EA,B17001F_013MA,B17001F_014MA,B17001F_014EA,B17001F_015MA,B17001F_015EA,B17001F_016MA,B17001F_016EA,B17001F_017MA,B17001F_017EA,B17001F_018EA,B17001F_018MA,B17001F_019EA,B17001F_019MA,B17001F_020MA,B17001F_020EA,B17001F_021MA,B17001F_021EA,B17001F_022MA,B17001F_022EA,B17001F_023EA,B17001F_023MA,B17001F_024EA,B17001F_024MA,B17001F_025MA,B17001F_025EA,B17001F_026MA,B17001F_026EA,B17001F_027MA,B17001F_027EA,B17001F_028MA,B17001F_028EA,B17001F_029MA,B17001F_029EA,B17001F_030EA,B17001F_030MA,B17001F_031MA,B17001F_031EA,B17001F_032EA,B17001F_032MA,B17001F_033MA,B17001F_033EA,B17001F_034EA,B17001F_034MA,B17001F_035EA,B17001F_035MA,B17001F_036MA,B17001F_036EA,B17001F_037MA,B17001F_037EA,B17001F_038MA,B17001F_038EA,B17001F_039EA,B17001F_039MA,B17001F_040EA,B17001F_040MA,B17001F_041EA,B17001F_041MA,B17001F_042MA,B17001F_042EA,B17001F_043EA,B17001F_043MA,B17001F_044MA,B17001F_044EA,B17001F_045EA,B17001F_045MA,B17001F_046EA,B17001F_046MA,B17001F_047MA,B17001F_047EA,B17001F_048MA,B17001F_048EA,B17001F_049MA,B17001F_049EA,B17001F_050EA,B17001F_050MA,B17001F_051EA,B17001F_051MA,B17001F_052EA,B17001F_052MA,B17001F_053MA,B17001F_053EA,B17001F_054EA,B17001F_054MA,B17001F_055MA,B17001F_055EA,B17001F_056EA,B17001F_056MA,B17001F_057EA,B17001F_057MA,B17001F_058MA,B17001F_058EA,B17001F_059EA,B17001F_059MA,state
0400000US13,275936,16164,87557,9606,43160,5586,7227,1639,1201,756,10679,2210,4337,1141,424,436,1677,766,2184,1019,6670,1656,5702,1342,1784,688,869,572,357,320,49,87,44397,5163,7337,1606,974,522,7998,1721,3957,1466,440,342,603,335,3938,1269,8234,1909,7032,1557,2390,1084,1060,705,362,293,72,118,188379,15885,101068,9504,9064,2405,722,443,11512,2079,4235,1355,899,512,3354,1083,13801,2711,21165,2881,18646,2599,12645,1839,3814,973,1049,525,162,180,87311,8091,7500,2313,2032,946,9932,2361,4635,1514,1261,531,3914,1136,12365,2132,15005,2620,14614,2297,10318,1879,3741,1174,1410,556,584,486,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,36280,4434,12339,2888,5547,1511,336,317,16,30,1584,863,616,451,256,181,274,218,493,356,572,415,774,518,355,378,133,159,116,154,22,36,6792,1751,1011,554,276,404,739,499,13,25,181,268,229,188,1111,568,632,446,1544,580,487,555,74,122,495,494,0,190,23941,3887,13897,2580,1442,747,83,154,1864,756,957,595,138,158,448,361,1611,782,2046,771,2174,736,1819,576,982,538,156,153,177,224,10044,1953,714,424,64,111,798,451,938,482,46,71,490,374,1675,765,1272,682,1373,498,1631,512,706,548,152,144,185,208,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,754678,22330,150454,10927,66308,5632,8327,1724,1461,700,11199,1954,5603,1163,1543,563,2735,892,7295,1710,8588,1580,10832,1688,3955,1085,2896,719,1290,596,584,375,84146,6837,8594,1561,1418,632,14732,2182,4870,1220,2097,820,3299,1024,10199,2024,13342,2069,14047,1797,5820,1245,3810,1084,1384,691,534,307,604224,20134,320582,10499,21184,2484,6118,1348,29485,2307,16528,2688,3997,1040,12046,1720,38805,3037,58134,4205,59336,3203,39909,2941,23366,2011,7698,911,3976,995,283642,12400,22157,2778,4321,978,31291,3676,14998,2080,6409,1183,8323,1434,34474,2769,44265,3308,47211,2995,34429,2493,20914,1729,9927,1273,4923,1050,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,140267,10467,41379,7103,17590,3439,2600,883,388,248,3520,1164,1225,627,429,239,816,499,2062,1012,3283,1008,1473,656,1328,711,351,347,0,187,115,186,23789,4225,2510,854,387,257,3869,1374,1471,528,544,462,800,599,3859,1247,4024,1089,3686,1155,1603,562,626,506,410,380,0,187,98888,8826,53947,5117,3270,863,1666,773,4759,1366,2534,913,585,508,1164,532,7180,1704,10914,1617,9553,1738,7938,1430,2698,740,1056,490,630,271,44941,4878,3850,1056,1626,968,4955,1351,2370,1140,468,336,1542,662,5423,1446,6974,1244,6703,1427,6116,1086,2607,944,1454,574,853,320,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,29580,3882,5607,2556,2580,1362,383,388,0,155,679,512,39,67,0,155,0,155,313,251,607,507,122,151,232,322,163,208,42,72,0,155,3027,1325,353,238,261,342,312,185,0,155,268,303,175,266,649,529,302,255,365,291,302,251,5,14,27,43,8,18,23973,4110,14642,2676,854,574,25,42,1452,593,774,598,234,157,222,216,1663,639,3208,928,1609,628,2739,801,1288,510,385,181,189,150,9331,1885,670,504,419,449,523,333,447,341,108,161,516,376,642,411,1655,603,1452,570,2028,611,483,325,290,179,98,104,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,62404,5809,14417,3062,6629,1641,737,387,400,277,826,430,561,346,184,218,284,263,700,473,679,395,1071,537,800,338,10,16,290,230,87,104,7788,1688,403,260,76,80,1331,547,622,346,84,108,494,315,1183,550,996,438,1439,587,361,224,326,269,347,296,126,120,47987,5332,26679,3316,2372,857,502,364,3584,860,747,331,697,374,681,418,2944,881,4288,957,3885,880,3195,839,2403,683,1301,532,80,75,21308,2605,1621,611,255,309,2762,860,1342,484,374,267,415,252,1958,739,3429,868,2470,777,3738,743,1404,562,956,596,584,335,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,41328,4592,13941,3109,6928,1725,1127,525,289,191,867,470,465,288,40,50,599,455,1341,691,776,450,709,432,437,349,278,334,0,185,0,185,7013,1840,837,455,232,299,1437,600,807,416,239,156,161,165,883,575,517,376,1641,621,259,211,0,185,0,185,0,185,27387,4154,15726,2630,1479,640,303,248,913,579,493,397,330,311,546,380,1850,750,5154,1608,2184,819,1664,618,706,455,104,109,0,185,11661,2528,1648,752,123,169,1668,947,433,275,200,231,194,150,1537,707,2292,788,1648,611,1340,533,351,282,185,196,42,51,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,40381,5339,9993,2829,4871,1597,1041,642,242,209,566,359,141,146,44,70,199,211,1077,495,341,239,724,445,45,56,439,311,0,201,12,22,5122,1725,687,542,130,195,410,294,37,65,55,77,94,156,1076,547,913,563,918,602,191,180,381,368,230,257,0,201,30388,4049,18797,2710,1094,565,227,272,1419,589,309,219,145,162,465,296,2883,939,4974,1087,2833,992,2246,875,1476,500,460,272,266,224,11591,1874,1154,567,134,159,1511,490,286,226,43,77,303,183,997,495,1482,625,1878,586,2000,652,1139,520,409,289,255,208,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,205079,13051,29711,5819,13010,3120,1621,773,433,374,1445,660,726,447,327,290,504,283,1778,826,1706,821,2647,956,1256,658,444,520,123,145,0,193,16701,3181,1353,595,520,467,1838,808,720,459,355,248,256,179,2063,728,3502,1078,3332,972,1418,682,873,553,265,255,206,209,175368,12504,98858,7881,10811,1637,2143,885,8198,1871,4822,1413,1381,650,2863,795,8952,1483,21700,2671,19128,2327,9811,1836,5309,1065,2688,880,1052,422,76510,5891,7096,1529,1724,709,7323,1626,4057,1289,1440,660,1749,670,7425,1414,13353,1845,14829,1788,8691,1431,4843,992,3158,1007,822,438,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,270033,13805,92067,9064,40310,4757,5122,1218,995,562,5267,1473,2941,985,583,449,1886,720,4740,1461,4997,1271,5231,1542,4195,1080,2638,734,1037,470,678,348,51757,5248,5438,1565,931,378,5833,1276,3338,1180,1024,590,1605,650,5842,1477,9367,1543,6142,1397,4689,1179,3819,978,2287,827,1442,590,177966,11308,90525,6968,6945,1402,942,468,7892,1405,4038,1061,2012,819,3002,937,14536,2109,20116,2677,11692,1678,10937,1592,5496,973,1839,638,1078,510,87441,5819,5741,1089,1435,760,6620,1389,3338,934,1461,604,1580,585,11727,1499,16096,1945,15688,2073,11693,1581,7151,1399,2838,771,2073,654,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,119928,9828,26784,4556,13452,2711,1625,666,643,422,2276,866,1115,598,32,53,635,408,1558,696,2246,711,1235,528,1221,522,373,231,435,274,58,106,13332,2477,1566,862,295,254,1372,616,737,313,102,130,652,395,2072,815,2463,948,1848,673,1429,679,414,239,279,196,103,116,93144,9031,49056,5289,4303,1271,665,383,5104,1357,2629,900,732,400,2406,729,6309,1315,7613,1468,8048,1322,5662,1191,3763,925,939,305,883,399,44088,4363,3274,979,612,482,5551,1394,2147,869,517,329,1858,711,5763,1107,5817,1274,8436,1418,5974,1377,2230,582,1258,397,651,312,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,83230,7022,21212,4423,7635,1954,1280,621,440,399,1215,565,932,527,142,220,284,265,928,518,906,470,955,450,347,316,87,135,119,166,0,141,13577,3094,2676,779,43,51,2109,897,1095,528,294,272,660,560,1341,604,2071,784,2046,726,600,542,343,357,212,227,87,136,62018,6278,36440,3913,1819,673,162,134,4922,1183,1772,785,849,472,1907,859,4104,993,7699,1555,6727,1381,3967,1016,1744,506,664,329,104,87,25578,3305,1172,533,783,547,3349,977,1314,465,389,254,775,414,2107,867,4482,1136,4169,1030,3565,902,2253,740,596,365,624,528,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,21820,3265,4256,1348,2160,736,391,274,0,206,230,249,48,87,55,77,55,77,355,243,391,363,274,236,126,128,38,52,65,109,132,187,2096,887,221,208,137,164,193,173,29,66,0,206,141,218,474,392,370,238,355,287,176,241,0,206,0,206,0,206,17564,3090,10398,2300,952,495,55,79,1030,495,464,388,128,93,138,112,1192,542,3022,1141,2181,783,364,261,592,455,241,198,39,64,7166,1276,1336,499,0,206,615,346,248,252,125,157,262,207,568,326,1315,633,1484,553,421,315,671,403,121,123,0,206,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,70184,6733,19825,3661,9264,2052,1315,658,253,236,2132,873,637,649,83,138,259,221,1231,607,1193,557,434,287,924,484,472,400,261,249,70,130,10561,2105,2171,789,0,181,1932,721,244,247,123,166,343,312,638,300,2037,639,1777,586,494,445,499,347,246,226,57,99,50359,6435,28060,3700,2425,828,267,265,3819,1135,1336,629,616,352,652,343,3625,1198,5132,1263,5037,1052,2632,829,1956,671,522,348,41,72,22299,3485,2130,679,355,361,3327,1221,1465,801,436,307,608,415,3474,920,3615,994,2750,761,2304,875,1065,492,554,324,216,188,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,29193,3933,4890,1940,2313,994,315,239,71,116,348,243,123,124,66,111,30,47,293,247,451,287,305,280,187,239,124,153,0,153,0,153,2577,1118,260,225,0,153,515,412,415,460,0,153,56,69,282,223,543,330,211,166,0,153,274,306,21,38,0,153,24303,3511,12598,2160,727,379,293,238,1604,539,762,351,270,197,471,282,1957,592,1433,615,2019,620,1734,600,947,410,323,205,58,72,11705,1644,836,426,200,169,1436,491,824,298,93,95,826,360,1047,453,1045,360,2285,599,1459,629,1295,389,212,152,147,166,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,265851,12707,56044,6868,24802,3581,5890,1646,620,413,4205,1147,1461,603,304,305,406,321,2129,746,2618,770,3652,1055,2337,787,661,458,443,272,76,122,31242,4225,4044,1099,662,409,4654,1261,1476,723,435,335,1321,562,3479,931,6159,1407,4281,985,2339,750,1069,517,1056,555,267,242,209807,12694,107966,7721,5985,1480,1766,783,9807,1963,6984,1386,871,444,5685,1256,16086,2145,19884,2528,15883,2264,14261,2058,8154,1263,2018,653,582,416,101841,6324,7365,1387,1230,594,8429,1694,4822,1080,2328,692,4129,874,14492,1885,17115,2112,15498,1866,14747,1904,7431,1467,2817,810,1438,684,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,613894,22350,148041,12236,65802,6300,9028,1695,2176,756,10600,1986,4377,1268,942,459,3133,892,5998,1385,10939,2110,9017,2070,4164,1183,2832,970,1854,629,742,483,82239,7741,9046,1817,2390,848,10390,2214,4427,1437,1343,416,2239,896,8008,1556,13743,1976,13689,1882,6499,1365,4370,1058,4012,1129,2083,706,465853,20318,245987,12091,18549,3207,3443,1162,18976,2281,7724,1596,2812,731,7288,1417,28539,2816,49421,4073,43537,3421,35865,3038,18875,2025,8177,1379,2781,918,219866,10581,15725,2120,3166,975,17214,2331,9626,1851,2833,970,6291,1058,23288,2669,37557,3199,38387,3108,35803,2910,18138,2105,7254,1429,4584,1134,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,220575,14038,71796,9285,32511,4705,3128,1104,1114,802,5671,1838,1774,945,948,691,1138,534,3078,1131,3772,1176,4305,1465,3113,878,2089,778,1358,591,1023,530,39285,5809,4458,1959,430,452,3503,1025,2836,1267,921,510,2024,1034,4097,1361,7398,1823,4363,1204,3556,971,2084,686,1844,710,1771,709,148779,12666,74089,6734,5318,1883,343,284,5622,1347,3357,1335,482,391,2860,904,10529,1875,12072,1857,8929,1581,11068,1737,7765,1287,4091,1006,1653,511,74690,6841,3580,1388,1153,685,6264,1605,3799,1021,1200,668,2559,901,8848,1764,10545,1887,9827,2025,11426,1452,8317,1353,4556,936,2616,979,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
