GEO_ID,B17001D_001E,B17001D_001M,B17001D_002E,B17001D_002M,B17001D_003E,B17001D_003M,B17001D_004E,B17001D_004M,B17001D_005E,B17001D_005M,B17001D_006E,B17001D_006M,B17001D_007E,B17001D_007M,B17001D_008E,B17001D_008M,B17001D_009E,B17001D_009M,B17001D_010E,B17001D_010M,B17001D_011E,B17001D_011M,B17001D_012E,B17001D_012M,B17001D_013E,B17001D_013M,B17001D_014E,B17001D_014M,B17001D_015E,B17001D_015M,B17001D_016E,B17001D_016M,B17001D_017E,B17001D_017M,B17001D_018E,B17001D_018M,B17001D_019E,B17001D_019M,B17001D_020E,B17001D_020M,B17001D_021E,B17001D_021M,B17001D_022E,B17001D_022M,B17001D_023E,B17001D_023M,B17001D_024E,B17001D_024M,B17001D_025E,B17001D_025M,B17001D_026E,B17001D_026M,B17001D_027E,B17001D_027M,B17001D_028E,B17001D_028M,B17001D_029E,B17001D_029M,B17001D_030E,B17001D_030M,B17001D_031E,B17001D_031M,B17001D_032E,B17001D_032M,B17001D_033E,B17001D_033M,B17001D_034E,B17001D_034M,B17001D_035E,B17001D_035M,B17001D_036E,B17001D_036M,B17001D_037E,B17001D_037M,B17001D_038E,B17001D_038M,B17001D_039E,B17001D_039M,B17001D_040E,B17001D_040M,B17001D_041E,B17001D_041M,B17001D_042E,B17001D_042M,B17001D_043E,B17001D_043M,B17001D_044E,B17001D_044M,B17001D_045E,B17001D_045M,B17001D_046E,B17001D_046M,B17001D_047E,B17001D_047M,B17001D_048E,B17001D_048M,B17001D_049E,B17001D_049M,B17001D_050E,B17001D_050M,B17001D_051E,B17001D_051M,B17001D_052E,B17001D_052M,B17001D_053E,B17001D_053M,B17001D_054E,B17001D_054M,B17001D_055E,B17001D_055M,B17001D_056E,B17001D_056M,B17001D_057E,B17001D_057M,B17001D_058E,B17001D_058M,B17001D_059E,B17001D_059M,NAME,B17001D_001EA,B17001D_001MA,B17001D_002MA,B17001D_002EA,B17001D_003MA,B17001D_003EA,B17001D_004EA,B17001D_004MA,B17001D_005EA,B17001D_005MA,B17001D_006EA,B17001D_006MA,B17001D_007EA,B17001D_007MA,B17001D_008MA,B17001D_008EA,B17001D_009EA,B17001D_009MA,B17001D_010EA,B17001D_010MA,B17001D_011EA,B17001D_011MA,B17001D_012MA,B17001D_012EA,B17001D_013MA,B17001D_013EA,B17001D_014MA,B17001D_014EA,B17001D_015EA,B17001D_015MA,B17001D_016EA,B17001D_016MA,B17001D_017MA,B17001D_017EA,B17001D_018MA,B17001D_018EA,B17001D_019MA,B17001D_019EA,B17001D_020EA,B17001D_020MA,B17001D_021EA,B17001D_021MA,B17001D_022MA,B17001D_022EA,B17001D_023MA,B17001D_023EA,B17001D_024MA,B17001D_024EA,B17001D_025MA,B17001D_025EA,B17001D_026EA,B17001D_026MA,B17001D_027EA,B17001D_027MA,B17001D_028MA,B17001D_028EA,B17001D_029MA,B17001D_029EA,B17001D_030MA,B17001D_030EA,B17001D_031EA,B17001D_031MA,B17001D_032EA,B17001D_032MA,B17001D_033MA,B17001D_033EA,B17001D_034MA,B17001D_034EA,B17001D_035MA,B17001D_035EA,B17001D_036MA,B17001D_036EA,B17001D_037EA,B17001D_037MA,B17001D_038MA,B17001D_038EA,B17001D_039MA,B17001D_039EA,B17001D_040MA,B17001D_040EA,B17001D_041MA,B17001D_041EA,B17001D_042EA,B17001D_042MA,B17001D_043EA,B17001D_043MA,B17001D_044EA,B17001D_044MA,B17001D_045EA,B17001D_045MA,B17001D_046MA,B17001D_046EA,B17001D_047MA,B17001D_047EA,B17001D_048EA,B17001D_048MA,B17001D_049EA,B17001D_049MA,B17001D_050EA,B17001D_050MA,B17001D_051EA,B17001D_051MA,B17001D_052MA,B17001D_052EA,B17001D_053EA,B17001D_053MA,B17001D_054EA,B17001D_054MA,B17001D_055EA,B17001D_055MA,B17001D_056EA,B17001D_056MA,B17001D_057MA,B17001D_057EA,B17001D_058MA,B17001D_058EA,B17001D_059EA,B17001D_059MA,state
0400000US13,362683,5684,40753,4494,19687,2324,1968,748,358,432,1874,726,1051,653,448,356,396,263,3964,966,3370,983,1534,543,1762,766,1210,559,836,403,916,447,21066,2814,950,384,147,174,1424,757,584,340,60,84,863,475,4225,988,3342,981,4126,1061,1477,569,1481,533,1288,555,1099,632,321930,7720,156364,4656,10929,1139,2631,845,12946,1870,5715,1090,2272,1041,4754,997,11626,1134,25160,1561,30067,1741,24226,1417,15212,1295,8401,936,2425,639,165566,4520,8837,1043,2515,917,13394,1354,5674,1301,3013,720,3159,788,10478,1517,28907,1528,34193,1980,25332,1581,16022,1150,10229,1132,3813,838,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,525640,9945,35785,5529,14143,2746,814,554,122,116,1581,1259,254,211,39,67,273,245,1319,533,559,309,1548,660,2194,640,2906,818,861,304,1673,590,21642,3254,174,185,135,150,771,512,273,237,370,418,486,292,2143,657,2074,838,3205,864,2450,688,3501,913,1928,667,4132,1019,489855,11195,228349,5816,9100,1293,2116,606,12252,1480,7222,1245,2906,655,4185,762,15284,1333,27102,1602,29068,1522,35773,1367,34739,1111,26343,1210,22259,887,261506,6735,9905,1334,1881,645,12204,1518,5663,964,1556,492,5758,867,14167,1606,30949,1650,31193,1788,41421,1577,41038,1315,32145,1103,33626,1506,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,650677,5565,80292,7860,40990,4056,2819,1020,680,429,3144,1042,1752,795,77,80,1038,626,8813,1254,7504,1410,6188,1357,2816,841,3317,939,2086,645,756,354,39302,4405,2948,1012,247,188,2784,918,1723,785,639,368,708,319,6249,1118,6931,1363,5453,1297,4047,1087,2982,854,2388,643,2203,803,570385,8707,271903,5048,16111,1537,3439,883,19311,1631,10739,1402,3462,804,6418,784,18802,1582,52281,1942,46246,1584,37749,1597,29422,1595,18972,1048,8951,551,298482,5207,16331,1224,4423,1100,20829,1514,9402,1282,3311,677,5408,792,20176,1418,53662,1901,54084,1687,41808,1589,35321,1371,21986,1023,11741,774,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,124356,4072,23736,3700,10894,1724,846,369,71,96,793,547,324,238,0,187,408,337,3511,840,2680,940,1220,565,656,431,178,141,165,131,42,54,12842,2480,867,379,492,332,1317,663,285,236,282,249,162,185,3715,1283,2846,836,1689,653,618,318,369,214,200,201,0,187,100620,5079,48640,2792,3728,766,1039,665,4092,1044,1631,708,538,360,1464,580,4657,906,9664,1394,10073,1270,5907,859,2779,552,2253,594,815,373,51980,3287,2600,726,1378,667,4378,881,2626,948,411,238,1232,406,3393,918,11921,1591,9563,1256,6464,825,4506,736,2477,640,1031,402,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,64669,3072,12335,2069,6459,1640,378,284,210,220,339,352,0,155,0,155,208,260,3488,1144,968,511,694,536,0,155,0,155,174,182,0,155,5876,977,628,370,83,139,41,68,110,149,63,102,109,111,2426,765,1171,535,588,417,114,138,101,136,216,190,226,268,52334,3334,26665,2451,2650,1148,239,269,2152,884,1278,471,234,159,1008,406,1577,513,4538,1065,6033,1136,4079,981,1502,492,1044,455,331,222,25669,1599,1350,502,238,197,2071,637,940,492,255,209,922,357,1702,510,4859,986,6198,1183,3351,680,2470,685,722,421,591,373,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,73985,2520,11372,2917,5469,1461,619,434,363,408,464,411,148,192,0,168,366,444,1598,783,541,360,441,263,349,286,314,284,77,74,189,180,5903,1838,172,161,0,168,287,243,239,318,84,134,171,137,2285,949,818,709,1239,763,163,172,223,206,111,111,111,188,62613,3366,30420,1997,1859,474,347,289,3046,677,1177,411,662,181,652,296,2374,443,6294,954,5316,968,3921,691,2811,479,1535,382,426,265,32193,2081,1918,586,197,167,2705,552,915,316,197,251,991,316,2639,564,7089,857,6153,845,3677,688,2907,493,1549,481,1256,511,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,53252,2778,11757,2351,6110,1276,517,287,84,63,927,373,285,202,122,196,68,76,1408,533,1188,546,798,411,325,253,64,109,29,55,295,401,5647,1418,108,139,160,217,491,264,499,305,129,98,165,229,1063,493,1064,549,1028,612,668,587,31,57,53,111,188,168,41495,2531,18328,1723,797,415,648,442,1685,660,290,236,119,149,709,417,1122,444,3357,900,3780,801,2921,586,1625,326,895,303,380,244,23167,1594,1708,537,228,183,1778,684,863,373,165,139,664,340,2136,810,3946,764,4409,786,3433,593,2262,528,1391,446,184,171,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,77395,2418,10427,2036,5373,1310,787,452,40,78,243,187,32,52,0,201,46,79,1063,463,1324,693,679,486,670,430,251,280,177,204,61,105,5054,1059,161,136,157,137,583,310,84,123,84,123,8,16,889,481,949,454,587,361,487,353,302,223,662,393,101,134,66968,3241,32308,2304,1511,472,57,59,3484,778,1078,398,633,429,672,321,3010,954,5831,1209,6403,1319,3299,821,3675,605,2068,484,587,407,34660,2149,1434,723,176,185,3462,820,860,353,566,440,950,528,2593,577,6093,1132,7325,1195,3612,926,4505,793,2524,573,560,300,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,363623,4695,32627,4535,14096,2695,618,374,120,136,1577,621,564,417,417,454,299,196,2279,696,1778,906,2704,932,1141,479,1055,473,634,326,910,501,18531,2572,1183,679,211,159,859,404,727,636,334,264,257,228,3362,924,3663,920,2140,756,1802,713,1285,494,1529,613,1179,437,330996,6086,158656,3552,9342,913,1541,494,13582,1487,6790,1063,1543,526,4217,794,10930,1023,26198,1247,28173,1360,23294,747,16766,729,11172,720,5108,585,172340,3623,9048,964,2138,848,11959,1204,6209,1046,1626,550,4090,774,10202,1133,28724,1511,33367,1221,26018,989,20281,971,12898,966,5780,765,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,391976,5109,54842,5645,25945,3319,1231,577,125,153,1515,647,1150,548,389,222,679,340,7424,1513,3995,1185,2418,1040,2223,795,1343,464,2373,651,1080,467,28897,3108,865,503,121,117,1255,504,657,373,319,213,691,407,6723,1688,5607,1249,3062,1032,2875,799,2766,1001,2226,610,1730,492,337134,7173,162060,4416,10800,1245,1577,571,12482,1307,5558,904,1807,533,4860,829,10987,1402,32693,1913,31117,1581,22789,1069,15467,747,7198,823,4725,672,175074,4311,11215,940,2386,921,12875,1434,7752,1084,2023,650,3428,614,9411,1434,38336,1698,32780,1659,24193,1079,16580,1119,8464,853,5631,652,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,274196,4427,41687,4136,19053,2437,847,409,182,146,1731,634,632,406,297,289,532,373,5707,1020,3511,837,1727,554,1985,735,634,298,656,406,612,306,22634,2293,1477,523,253,293,1636,529,422,263,281,294,863,330,6281,1152,3350,689,2627,675,1745,604,1643,643,1249,588,807,354,232509,5708,113386,3398,7989,960,2246,767,9399,1043,5333,984,1599,483,3226,589,8718,1158,18978,1429,21190,1177,16333,1005,10000,761,6175,686,2200,508,119123,3509,6300,776,1825,519,10446,1075,5488,920,1202,429,3000,720,7880,1308,20689,1102,23605,1279,16502,1181,11267,760,7407,589,3512,442,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,245473,3791,34093,4549,15769,2533,1836,713,321,288,2287,741,508,332,469,218,830,363,2916,777,2580,751,1320,415,1231,564,835,349,417,283,219,217,18324,2458,1794,606,149,122,1986,514,1709,754,479,252,928,487,2944,675,2910,782,1751,464,1304,501,977,405,566,323,827,536,211380,5345,103243,3893,7993,1115,2685,757,10388,1488,3743,736,1583,557,3143,960,10805,1048,22619,1396,17616,1230,11483,1040,6611,670,3277,560,1297,342,108137,3206,7327,983,2422,901,9956,1173,4607,951,1352,451,2584,604,10001,1140,24426,1275,19242,1194,11606,889,8133,920,3694,700,2787,563,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,103619,3812,17046,2362,8278,1412,291,277,232,315,409,298,332,241,97,119,297,248,2892,843,1782,552,623,416,745,491,215,181,114,121,249,248,8768,1450,327,331,385,349,200,189,115,120,55,86,148,166,3298,845,1429,478,955,464,422,213,689,325,601,425,144,143,86573,3998,41434,2694,3680,784,333,275,4363,1158,1555,654,562,378,655,336,2600,758,8561,1239,7284,907,6053,865,3166,440,1574,599,1048,477,45139,2527,1997,395,354,238,3469,909,1491,487,688,516,882,355,1657,581,9027,1054,9610,1277,7267,1031,5020,981,2599,581,1078,387,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,37265,1624,4341,1422,1879,628,77,104,47,85,117,159,0,153,0,153,83,165,875,356,258,182,106,109,227,251,63,79,26,45,0,153,2462,989,100,116,72,122,80,101,148,177,0,153,80,115,484,337,685,400,441,358,53,62,119,127,200,208,0,153,32924,2060,16171,1229,1792,620,555,399,1374,502,456,266,208,134,652,209,1250,354,3225,565,2895,316,1726,454,1058,313,657,289,323,210,16753,1200,922,310,88,80,1691,409,865,360,48,77,492,207,1272,445,3349,530,2993,541,2374,503,1520,250,686,300,453,250,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,221083,4610,22949,3896,11042,2419,632,421,148,220,860,533,287,300,156,188,77,96,2168,1160,2138,728,1221,596,978,442,928,479,1192,401,257,213,11907,2174,301,312,0,203,568,444,224,161,0,203,0,203,1664,597,2352,921,1393,515,1686,685,1444,507,1248,617,1027,462,198134,5537,88013,3504,3468,679,638,391,6163,990,3390,870,1276,547,2345,587,9213,1111,11998,1205,13547,1027,13260,808,11460,647,7240,587,4015,309,110121,3423,3438,698,898,404,4978,1109,3452,924,1747,560,2436,709,8662,1198,15641,1455,18211,1164,17019,1138,17246,820,11081,710,5312,552,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,32133,2221,3571,1342,1568,664,331,327,0,182,0,182,122,200,0,182,143,190,260,351,319,296,153,193,186,205,0,182,54,88,0,182,2003,917,0,182,104,182,0,182,139,260,12,29,71,114,685,425,208,201,204,225,355,354,225,226,0,182,0,182,28562,2218,13505,1355,1435,373,319,299,1001,389,369,309,834,619,349,292,632,490,2424,741,2847,864,1476,326,1008,429,493,292,318,239,15057,1510,948,377,0,182,1428,608,247,206,384,360,391,231,473,297,2709,714,3036,543,2327,540,1867,566,713,509,534,359,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,813767,4931,55564,5976,25105,3036,1277,545,431,303,1533,820,1173,496,382,226,940,495,4034,982,4020,943,1971,674,2592,700,3094,764,1939,539,1719,587,30459,3835,1462,589,343,255,1958,634,355,280,325,244,521,307,5783,1327,5327,1206,4346,1049,2290,657,4071,1011,1639,609,2039,702,758203,6219,368912,3731,23700,1094,3838,969,32548,1992,14257,2019,4506,834,9947,985,22755,1434,60828,1360,71695,1560,53545,1063,38633,1051,22936,1039,9724,865,389291,3925,24519,1179,4989,1148,30696,1487,13482,1428,5094,967,8931,987,22527,1473,65344,1816,72390,1399,58113,942,43402,1126,27239,1058,12565,1040,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,30493,2133,3762,1146,1160,540,38,67,5,11,65,99,38,66,6,12,0,190,284,289,66,118,111,139,98,123,176,173,101,184,172,171,2602,876,0,190,43,73,217,320,47,81,0,190,115,205,334,269,430,385,381,295,263,228,275,225,357,274,140,178,26731,2369,12072,1529,655,373,0,190,1049,559,649,320,0,190,323,300,1192,528,2109,659,2369,506,1582,463,1300,446,671,323,173,157,14659,1584,946,476,0,190,855,386,568,242,117,116,214,172,644,352,2289,654,2708,669,2337,522,2347,579,1198,549,436,287,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
