GEO_ID,B19037D_001E,B19037D_001M,B19037D_002E,B19037D_002M,B19037D_003E,B19037D_003M,B19037D_004E,B19037D_004M,B19037D_005E,B19037D_005M,B19037D_006E,B19037D_006M,B19037D_007E,B19037D_007M,B19037D_008E,B19037D_008M,B19037D_009E,B19037D_009M,B19037D_010E,B19037D_010M,B19037D_011E,B19037D_011M,B19037D_012E,B19037D_012M,B19037D_013E,B19037D_013M,B19037D_014E,B19037D_014M,B19037D_015E,B19037D_015M,B19037D_016E,B19037D_016M,B19037D_017E,B19037D_017M,B19037D_018E,B19037D_018M,B19037D_019E,B19037D_019M,B19037D_020E,B19037D_020M,B19037D_021E,B19037D_021M,B19037D_022E,B19037D_022M,B19037D_023E,B19037D_023M,B19037D_024E,B19037D_024M,B19037D_025E,B19037D_025M,B19037D_026E,B19037D_026M,B19037D_027E,B19037D_027M,B19037D_028E,B19037D_028M,B19037D_029E,B19037D_029M,B19037D_030E,B19037D_030M,B19037D_031E,B19037D_031M,B19037D_032E,B19037D_032M,B19037D_033E,B19037D_033M,B19037D_034E,B19037D_034M,B19037D_035E,B19037D_035M,B19037D_036E,B19037D_036M,B19037D_037E,B19037D_037M,B19037D_038E,B19037D_038M,B19037D_039E,B19037D_039M,B19037D_040E,B19037D_040M,B19037D_041E,B19037D_041M,B19037D_042E,B19037D_042M,B19037D_043E,B19037D_043M,B19037D_044E,B19037D_044M,B19037D_045E,B19037D_045M,B19037D_046E,B19037D_046M,B19037D_047E,B19037D_047M,B19037D_048E,B19037D_048M,B19037D_049E,B19037D_049M,B19037D_050E,B19037D_050M,B19037D_051E,B19037D_051M,B19037D_052E,B19037D_052M,B19037D_053E,B19037D_053M,B19037D_054E,B19037D_054M,B19037D_055E,B19037D_055M,B19037D_056E,B19037D_056M,B19037D_057E,B19037D_057M,B19037D_058E,B19037D_058M,B19037D_059E,B19037D_059M,B19037D_060E,B19037D_060M,B19037D_061E,B19037D_061M,B19037D_062E,B19037D_062M,B19037D_063E,B19037D_063M,B19037D_064E,B19037D_064M,B19037D_065E,B19037D_065M,B19037D_066E,B19037D_066M,B19037D_067E,B19037D_067M,B19037D_068E,B19037D_068M,B19037D_069E,B19037D_069M,NAME,B19037D_001EA,B19037D_001MA,B19037D_002MA,B19037D_002EA,B19037D_003EA,B19037D_003MA,B19037D_004EA,B19037D_004MA,B19037D_005MA,B19037D_005EA,B19037D_006EA,B19037D_006MA,B19037D_007EA,B19037D_007MA,B19037D_008MA,B19037D_008EA,B19037D_009EA,B19037D_009MA,B19037D_010EA,B19037D_010MA,B19037D_011MA,B19037D_011EA,B19037D_012EA,B19037D_012MA,B19037D_013MA,B19037D_013EA,B19037D_014EA,B19037D_014MA,B19037D_015EA,B19037D_015MA,B19037D_016MA,B19037D_016EA,B19037D_017EA,B19037D_017MA,B19037D_018EA,B19037D_018MA,B19037D_019MA,B19037D_019EA,B19037D_020EA,B19037D_020MA,B19037D_021MA,B19037D_021EA,B19037D_022EA,B19037D_022MA,B19037D_023EA,B19037D_023MA,B19037D_024MA,B19037D_024EA,B19037D_025EA,B19037D_025MA,B19037D_026EA,B19037D_026MA,B19037D_027MA,B19037D_027EA,B19037D_028MA,B19037D_028EA,B19037D_029EA,B19037D_029MA,B19037D_030EA,B19037D_030MA,B19037D_031EA,B19037D_031MA,B19037D_032EA,B19037D_032MA,B19037D_033MA,B19037D_033EA,B19037D_034MA,B19037D_034EA,B19037D_035EA,B19037D_035MA,B19037D_036EA,B19037D_036MA,B19037D_037EA,B19037D_037MA,B19037D_038MA,B19037D_038EA,B19037D_039MA,B19037D_039EA,B19037D_040EA,B19037D_040MA,B19037D_041EA,B19037D_041MA,B19037D_042EA,B19037D_042MA,B19037D_043EA,B19037D_043MA,B19037D_044MA,B19037D_044EA,B19037D_045MA,B19037D_045EA,B19037D_046EA,B19037D_046MA,B19037D_047EA,B19037D_047MA,B19037D_048EA,B19037D_048MA,B19037D_049MA,B19037D_049EA,B19037D_050MA,B19037D_050EA,B19037D_051EA,B19037D_051MA,B19037D_052MA,B19037D_052EA,B19037D_053EA,B19037D_053MA,B19037D_054EA,B19037D_054MA,B19037D_055MA,B19037D_055EA,B19037D_056EA,B19037D_056MA,B19037D_057MA,B19037D_057EA,B19037D_058EA,B19037D_058MA,B19037D_059EA,B19037D_059MA,B19037D_060MA,B19037D_060EA,B19037D_061EA,B19037D_061MA,B19037D_062EA,B19037D_062MA,B19037D_063MA,B19037D_063EA,B19037D_064EA,B19037D_064MA,B19037D_065EA,B19037D_065MA,B19037D_066MA,B19037D_066EA,B19037D_067EA,B19037D_067MA,B19037D_068MA,B19037D_068EA,B19037D_069EA,B19037D_069MA,state
0400000US13,111612,2993,3130,942,1157,608,247,216,280,311,173,173,204,212,261,193,0,211,0,211,76,88,254,227,258,286,168,229,0,211,52,86,0,211,0,211,54556,2725,1909,671,970,596,1405,727,1722,537,2443,1041,2004,661,2163,914,2936,983,2249,720,5669,1550,6875,1617,8091,1126,5193,1050,3467,959,3862,955,3598,1031,43007,2329,1702,699,713,349,1810,825,1510,615,1001,494,2798,1241,1729,538,1638,554,2168,903,2394,656,3842,946,5099,1246,4680,1262,3226,974,4524,1211,4173,977,10919,1177,1652,667,867,395,306,262,551,313,757,471,216,220,560,364,230,154,753,459,589,346,1231,501,912,390,1146,583,116,133,280,292,753,427,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,174552,3801,2153,799,384,257,249,231,29,49,109,181,18,30,23,37,214,294,224,208,0,181,94,118,260,230,282,337,61,101,0,181,82,135,124,202,37264,2247,1354,615,489,344,638,354,475,284,948,472,1047,635,976,499,1000,463,1408,569,3412,1003,4332,921,7781,1491,6100,1220,2783,733,2640,700,1881,607,74047,2657,3881,950,1610,679,1591,697,2292,631,1654,664,1962,661,2253,641,2661,817,2588,762,4844,1138,7610,1118,11467,1385,9588,1305,7082,1149,6708,1041,6256,825,61088,2232,3382,890,3232,745,3112,786,3105,685,2594,728,2825,819,2319,509,2406,718,2735,618,4148,779,7125,1185,7904,1076,5737,909,2957,615,4630,940,2877,601,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,211389,4108,8637,1396,3989,799,378,247,241,241,367,316,310,171,347,290,355,254,109,105,328,270,398,341,632,387,356,301,323,339,0,182,16,27,488,506,99887,3990,6359,1362,2273,720,2225,783,3495,960,2110,657,4334,1131,2975,906,3653,1022,1819,667,5548,1129,9113,1350,14159,1857,11635,1760,8465,1397,10268,1393,11456,1762,74870,3068,3121,905,2076,877,1206,516,2454,790,2793,1148,2443,738,2385,696,2542,652,2868,814,4549,1147,8356,1634,10569,1425,7899,1266,5764,972,7617,1380,8228,1390,27995,1725,3151,809,1277,528,1489,574,1324,569,1996,695,1259,468,1940,529,1491,609,999,430,1507,553,2092,625,2327,586,1789,614,1416,461,1687,543,2251,648,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,40852,2284,4485,1273,3146,1049,321,305,146,186,179,193,90,116,235,309,0,187,219,336,0,187,98,125,51,82,0,187,0,187,0,187,0,187,0,187,22971,1851,1687,718,1006,553,938,468,1103,633,819,470,880,499,945,532,1724,854,689,481,1331,552,2692,796,3827,1220,1622,660,858,450,1165,644,1685,627,10194,1280,443,307,281,232,460,346,320,298,242,247,116,117,315,282,377,233,343,333,1137,447,935,565,1505,578,1181,623,539,328,669,354,1331,510,3202,645,171,174,22,36,346,248,82,85,287,241,69,77,18,33,184,162,309,365,344,255,256,192,319,231,347,284,0,187,226,224,222,192,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,24807,1621,1782,729,1389,753,0,168,64,115,0,168,143,174,36,71,0,168,0,168,0,168,0,168,0,168,150,195,0,168,0,168,0,168,0,168,13648,1461,812,755,310,257,639,362,977,568,655,447,630,380,659,495,821,438,209,194,916,448,1052,471,2201,661,1202,526,844,751,812,434,909,489,6963,877,401,266,0,168,49,90,242,307,125,137,154,156,199,153,141,127,233,190,566,275,698,318,1029,439,972,457,720,369,821,418,613,272,2414,566,146,108,136,194,0,168,130,178,280,255,86,98,131,165,0,168,55,70,130,185,327,331,200,158,176,157,319,183,231,217,67,74,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,22492,1776,1137,526,382,353,29,98,0,201,214,299,11,20,158,133,198,247,0,201,53,94,0,201,0,201,53,85,0,201,32,56,0,201,7,13,11640,1428,740,390,142,217,310,370,110,114,443,294,624,464,447,342,811,436,334,292,410,308,1624,693,1346,520,2017,871,358,284,468,380,1456,696,6868,968,172,120,29,43,146,210,439,266,247,178,514,333,335,223,405,292,166,152,656,360,737,333,813,302,736,425,281,190,399,271,793,434,2847,577,393,306,167,146,430,335,252,246,225,201,8,15,88,124,85,141,42,69,48,58,462,337,279,236,183,147,0,201,108,132,77,87,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,114501,2914,2827,780,1217,532,115,119,68,107,192,174,102,109,102,137,0,193,0,193,245,382,114,127,155,157,283,237,168,147,13,24,0,193,53,90,50799,2548,1725,684,521,253,768,437,1026,574,966,493,1847,812,1842,725,1189,608,2044,745,2773,818,3891,952,8463,1114,5442,1061,4869,1100,6456,1270,6977,1198,44482,1869,1634,552,659,376,409,319,1052,501,1305,528,652,357,959,346,1180,541,1374,492,2244,706,3620,857,4702,902,6338,1121,3999,932,6253,1115,8102,968,16393,1177,1619,569,1806,711,387,258,598,275,573,304,525,294,602,356,361,302,659,417,700,250,1262,527,2367,583,1147,426,997,387,1387,482,1403,383,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,129604,3499,5695,1114,2737,885,556,309,24,42,697,477,46,63,42,69,134,122,112,122,210,301,0,198,697,383,300,172,47,65,36,59,14,23,43,70,64842,2586,3580,981,1288,610,370,251,1550,604,1080,436,1678,686,1697,694,2217,853,1408,530,3963,851,6279,1397,9705,1514,9634,1798,6632,1178,6304,1246,7457,1287,43571,1984,1821,710,1206,567,1458,727,1503,699,939,561,1182,417,677,337,1133,462,1966,789,2376,835,3008,946,5307,1022,5406,938,3291,877,4924,1118,7374,1121,15496,1279,3512,839,2312,771,773,444,776,452,899,352,493,341,917,459,357,294,324,220,489,338,720,382,1025,435,495,297,599,358,410,312,1395,595,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,86208,2472,5314,970,2644,657,163,151,282,190,260,188,138,154,572,375,197,161,206,156,184,195,222,164,133,159,163,169,114,131,36,60,0,165,0,165,42087,2366,1826,503,654,376,1332,579,2135,774,1428,512,1778,565,1335,485,1686,564,942,347,3449,1159,4853,846,6257,1164,4568,1009,3772,690,2622,774,3450,747,28467,1740,1104,520,983,492,673,344,1069,577,688,452,845,390,787,443,1271,534,1024,508,1513,536,1667,594,3626,846,3123,692,1560,514,3178,742,5356,821,10340,889,1433,531,757,294,559,311,309,216,243,215,167,176,543,272,271,232,348,245,662,339,833,350,1007,375,930,411,892,424,472,219,914,356,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,71089,2682,3690,944,722,320,166,146,257,245,142,173,394,282,293,265,48,81,301,279,280,252,285,294,541,431,100,121,39,70,122,186,0,141,0,141,41605,2088,1506,549,887,404,921,349,1821,685,1262,427,1535,560,1747,686,1396,567,1201,525,3468,721,6134,1215,5801,1195,4867,1013,2099,833,3699,926,3261,1022,19938,1426,657,330,288,296,943,381,545,376,737,437,824,451,799,385,929,498,1040,531,1581,605,2084,615,1936,618,1955,650,1666,587,1602,628,2352,660,5856,1039,696,414,1145,780,605,369,464,314,266,260,18,32,151,152,35,64,305,232,183,201,460,257,615,329,337,307,221,235,53,88,302,245,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,34584,2026,3605,947,2520,911,152,163,157,139,125,148,64,60,75,89,18,32,108,150,0,181,32,52,136,173,88,129,0,181,130,197,0,181,0,181,17022,1624,1396,511,774,499,242,222,408,313,780,447,205,192,510,319,1172,523,804,433,1245,532,2061,726,1745,627,1133,479,375,260,1771,657,2401,681,10448,1388,446,310,86,128,473,378,47,60,179,180,481,333,93,98,290,199,494,321,546,325,487,274,892,417,2269,655,820,512,1295,645,1550,612,3509,638,630,431,161,158,236,221,468,360,137,177,94,109,54,82,172,215,87,155,474,328,235,188,107,108,99,96,162,162,0,181,393,291,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,70620,2724,2602,633,951,517,103,127,30,50,132,129,290,296,110,123,65,76,41,68,136,114,290,319,288,229,166,171,0,203,0,203,0,203,0,203,24701,2097,794,346,735,460,681,379,541,272,952,484,1636,628,1074,593,1254,587,1381,594,1929,773,2891,775,4302,1052,2823,889,1503,568,1507,594,698,342,28616,1800,1016,437,1001,574,1395,578,1360,464,1731,717,1479,564,1285,464,1276,571,1100,489,2088,755,3609,751,4439,876,2647,656,1894,592,1444,628,852,453,14701,1214,1290,452,1274,486,833,434,717,404,1076,502,808,346,360,245,898,447,700,362,1049,427,1344,399,1767,537,761,350,637,348,649,312,538,275,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
