GEO_ID,B24010D_001E,B24010D_001M,B24010D_002E,B24010D_002M,B24010D_003E,B24010D_003M,B24010D_004E,B24010D_004M,B24010D_005E,B24010D_005M,B24010D_006E,B24010D_006M,B24010D_007E,B24010D_007M,B24010D_008E,B24010D_008M,B24010D_009E,B24010D_009M,B24010D_010E,B24010D_010M,B24010D_011E,B24010D_011M,B24010D_012E,B24010D_012M,B24010D_013E,B24010D_013M,B24010D_014E,B24010D_014M,B24010D_015E,B24010D_015M,B24010D_016E,B24010D_016M,B24010D_017E,B24010D_017M,B24010D_018E,B24010D_018M,B24010D_019E,B24010D_019M,B24010D_020E,B24010D_020M,B24010D_021E,B24010D_021M,B24010D_022E,B24010D_022M,B24010D_023E,B24010D_023M,B24010D_024E,B24010D_024M,B24010D_025E,B24010D_025M,B24010D_026E,B24010D_026M,B24010D_027E,B24010D_027M,B24010D_028E,B24010D_028M,B24010D_029E,B24010D_029M,B24010D_030E,B24010D_030M,B24010D_031E,B24010D_031M,B24010D_032E,B24010D_032M,B24010D_033E,B24010D_033M,B24010D_034E,B24010D_034M,B24010D_035E,B24010D_035M,B24010D_036E,B24010D_036M,B24010D_037E,B24010D_037M,B24010D_038E,B24010D_038M,B24010D_039E,B24010D_039M,B24010D_040E,B24010D_040M,B24010D_041E,B24010D_041M,B24010D_042E,B24010D_042M,B24010D_043E,B24010D_043M,B24010D_044E,B24010D_044M,B24010D_045E,B24010D_045M,B24010D_046E,B24010D_046M,B24010D_047E,B24010D_047M,B24010D_048E,B24010D_048M,B24010D_049E,B24010D_049M,B24010D_050E,B24010D_050M,B24010D_051E,B24010D_051M,B24010D_052E,B24010D_052M,B24010D_053E,B24010D_053M,B24010D_054E,B24010D_054M,B24010D_055E,B24010D_055M,B24010D_056E,B24010D_056M,B24010D_057E,B24010D_057M,B24010D_058E,B24010D_058M,B24010D_059E,B24010D_059M,B24010D_060E,B24010D_060M,B24010D_061E,B24010D_061M,B24010D_062E,B24010D_062M,B24010D_063E,B24010D_063M,B24010D_064E,B24010D_064M,B24010D_065E,B24010D_065M,B24010D_066E,B24010D_066M,B24010D_067E,B24010D_067M,B24010D_068E,B24010D_068M,B24010D_069E,B24010D_069M,B24010D_070E,B24010D_070M,B24010D_071E,B24010D_071M,B24010D_072E,B24010D_072M,B24010D_073E,B24010D_073M,NAME,B24010D_001EA,B24010D_001MA,B24010D_002EA,B24010D_002MA,B24010D_003EA,B24010D_003MA,B24010D_004EA,B24010D_004MA,B24010D_005MA,B24010D_005EA,B24010D_006EA,B24010D_006MA,B24010D_007EA,B24010D_007MA,B24010D_008EA,B24010D_008MA,B24010D_009EA,B24010D_009MA,B24010D_010MA,B24010D_010EA,B24010D_011EA,B24010D_011MA,B24010D_012EA,B24010D_012MA,B24010D_013EA,B24010D_013MA,B24010D_014EA,B24010D_014MA,B24010D_015MA,B24010D_015EA,B24010D_016EA,B24010D_016MA,B24010D_017EA,B24010D_017MA,B24010D_018EA,B24010D_018MA,B24010D_019EA,B24010D_019MA,B24010D_020MA,B24010D_020EA,B24010D_021MA,B24010D_021EA,B24010D_022EA,B24010D_022MA,B24010D_023EA,B24010D_023MA,B24010D_024EA,B24010D_024MA,B24010D_025MA,B24010D_025EA,B24010D_026MA,B24010D_026EA,B24010D_027EA,B24010D_027MA,B24010D_028EA,B24010D_028MA,B24010D_029EA,B24010D_029MA,B24010D_030MA,B24010D_030EA,B24010D_031MA,B24010D_031EA,B24010D_032MA,B24010D_032EA,B24010D_033EA,B24010D_033MA,B24010D_034EA,B24010D_034MA,B24010D_035EA,B24010D_035MA,B24010D_036MA,B24010D_036EA,B24010D_037MA,B24010D_037EA,B24010D_038EA,B24010D_038MA,B24010D_039EA,B24010D_039MA,B24010D_040EA,B24010D_040MA,B24010D_041MA,B24010D_041EA,B24010D_042MA,B24010D_042EA,B24010D_043MA,B24010D_043EA,B24010D_044EA,B24010D_044MA,B24010D_045EA,B24010D_045MA,B24010D_046EA,B24010D_046MA,B24010D_047MA,B24010D_047EA,B24010D_048MA,B24010D_048EA,B24010D_049EA,B24010D_049MA,B24010D_050EA,B24010D_050MA,B24010D_051EA,B24010D_051MA,B24010D_052MA,B24010D_052EA,B24010D_053MA,B24010D_053EA,B24010D_054MA,B24010D_054EA,B24010D_055MA,B24010D_055EA,B24010D_056EA,B24010D_056MA,B24010D_057EA,B24010D_057MA,B24010D_058MA,B24010D_058EA,B24010D_059MA,B24010D_059EA,B24010D_060MA,B24010D_060EA,B24010D_061EA,B24010D_061MA,B24010D_062EA,B24010D_062MA,B24010D_063MA,B24010D_063EA,B24010D_064MA,B24010D_064EA,B24010D_065MA,B24010D_065EA,B24010D_066EA,B24010D_066MA,B24010D_067EA,B24010D_067MA,B24010D_068EA,B24010D_068MA,B24010D_069MA,B24010D_069EA,B24010D_070EA,B24010D_070MA,B24010D_071EA,B24010D_071MA,B24010D_072EA,B24010D_072MA,B24010D_073EA,B24010D_073MA,state
0400000US13,182696,4796,100335,3464,52846,3260,17421,2527,12174,2274,5247,1416,22673,2385,15942,2157,5155,1332,1576,578,7023,1406,736,440,386,236,4023,1012,1878,806,5729,1396,4691,1167,1038,589,11241,1969,158,256,873,558,207,209,666,507,5527,1249,1590,819,3093,946,18799,2295,15069,2174,3730,964,4508,1060,207,306,2131,771,2170,886,12941,2040,8637,1667,2041,871,2263,789,82361,3802,37442,3070,10953,1736,6818,1390,4135,1022,9375,1410,6414,1211,632,384,2329,827,7460,1615,274,233,23,41,5260,1341,1903,764,9654,1756,6677,1291,2977,1326,18710,2846,1828,713,0,211,0,211,0,211,6224,1864,1494,697,9164,1536,21469,2359,12551,2295,8918,1420,939,516,121,130,211,245,607,512,3801,1196,3272,1167,19,36,510,312,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,277693,6479,132635,3891,42547,2683,17255,1678,11809,1554,5446,899,10887,1364,4538,950,5410,902,939,430,8553,1010,1294,499,978,404,4662,873,1619,486,5852,1254,4462,1053,1390,543,32384,2752,931,430,4514,969,3327,863,1187,535,12572,1462,11695,1531,2672,878,22065,2012,12353,1522,9712,1670,19462,1792,1035,524,10706,1295,7721,1322,16177,1895,5727,924,7630,1505,2820,683,145058,4040,51218,3033,20940,2077,11038,1515,9902,1449,3271,807,1674,519,825,483,772,377,16373,1963,1847,552,1812,652,10834,1491,1880,633,10634,1522,7390,1393,3244,874,36868,2876,6822,1300,1022,410,638,324,384,237,11954,1846,10932,1504,6138,1147,49359,2707,21867,2235,27492,2187,1467,644,892,539,389,285,186,194,6146,1131,3945,919,1448,544,753,340,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,336254,5712,180334,4321,104314,4265,32160,2732,20558,2115,11602,1589,42091,2782,29419,2723,9505,1281,3167,844,13751,1658,1845,642,1579,701,8047,1477,2280,675,16312,1618,13658,1531,2654,744,22707,2908,1949,665,1540,612,1093,542,447,328,11375,1945,2280,698,5563,1790,30206,3384,17866,2422,12340,2211,4146,806,31,35,1470,608,2645,694,18961,2324,9896,1631,6732,1714,2333,900,155920,4234,86144,3290,25405,2430,12696,1520,12709,2021,12921,1530,8683,1342,1505,470,2733,748,17116,1986,2318,757,1141,462,10593,1517,3064,846,30702,2362,25561,2147,5141,936,28687,2699,5072,1069,102,125,44,77,58,100,8387,1958,3422,927,11704,1896,32742,2730,13607,1773,19135,2378,555,362,48,90,0,182,507,361,7792,1201,5904,1115,299,232,1589,602,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,62565,3226,34675,2179,19385,1724,4086,964,3247,808,839,498,7611,1398,2870,931,3221,965,1520,586,4862,1084,233,196,0,187,4264,1003,365,321,2826,858,2427,757,399,329,4419,1148,250,194,397,372,257,357,140,128,2533,883,575,401,664,401,5257,1435,3849,1232,1408,736,1162,523,71,117,376,302,715,472,4452,1088,3200,1095,546,335,706,480,27890,2464,12754,1787,3167,1344,2119,1063,1048,565,3164,974,1505,776,414,312,1245,608,3278,856,225,284,109,129,2481,671,463,312,3145,889,2451,783,694,439,6459,1418,817,379,0,187,0,187,0,187,2726,831,568,402,2348,831,4610,1382,2135,984,2475,900,170,146,30,51,113,127,27,43,3897,1332,2820,1214,395,512,682,647,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,34896,2361,18713,1695,9441,1417,2989,1010,1974,739,1015,617,4266,1151,2836,845,598,441,832,551,1643,677,217,232,48,84,1196,553,182,238,543,340,489,305,54,98,2070,679,0,155,95,159,0,155,95,159,856,365,647,347,472,398,2905,939,932,510,1973,783,715,419,84,136,16,33,615,402,3582,1024,2288,814,318,340,976,477,16183,1612,7022,1251,2088,731,739,419,1349,679,1114,514,805,441,119,165,190,192,2729,908,318,264,0,155,2146,773,265,262,1091,637,692,546,399,320,4138,1272,538,321,190,213,190,213,0,155,1827,853,452,265,1131,747,2777,801,959,447,1818,737,0,155,0,155,0,155,0,155,2246,690,1702,708,0,155,544,303,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,38805,2334,20703,1439,9756,1468,1864,708,1412,617,452,292,4633,913,2860,789,1353,434,420,324,2546,874,12,27,33,55,2202,871,299,291,713,384,633,339,80,132,3355,1041,355,369,319,292,218,211,101,156,2127,950,274,229,280,172,2635,812,1335,723,1300,459,944,457,34,56,360,258,550,320,4013,973,3384,903,255,230,374,280,18102,1703,8064,1147,1575,458,777,348,798,359,2371,653,1565,539,328,292,478,347,2573,873,91,89,46,80,1848,768,588,461,1545,559,1204,493,341,234,3864,843,411,283,36,62,36,62,0,168,1457,593,504,295,1456,590,3635,1043,1323,465,2312,862,136,156,99,144,0,168,37,62,2403,741,1881,552,0,168,522,451,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,25892,1961,13982,1223,7802,1104,2836,683,2444,706,392,347,2474,916,1596,694,529,393,349,245,1263,543,30,52,199,254,983,456,51,95,1229,446,961,420,268,221,1636,564,94,156,154,151,55,98,99,119,802,354,171,136,415,392,1813,618,1125,574,688,388,468,298,43,74,111,149,314,251,2263,730,1537,609,100,127,626,489,11910,1539,5371,1024,1347,561,935,440,412,284,1473,497,752,377,199,202,522,375,1101,469,61,95,0,185,903,405,137,187,1450,597,1383,582,67,79,3135,893,234,213,0,185,0,185,0,185,1315,584,209,221,1377,481,2484,649,1689,630,795,416,0,185,0,185,0,185,0,185,920,381,740,349,180,179,0,185,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,39410,2406,21366,1465,8596,1383,1495,556,1063,392,432,341,3369,905,1363,573,1784,818,222,177,1662,798,145,137,0,201,1445,790,72,115,2070,808,1552,697,518,356,3772,967,35,65,219,135,219,135,0,201,1826,546,0,201,1692,901,2519,981,1804,826,715,423,3220,1133,874,497,1608,889,738,350,3259,956,2436,809,466,360,357,358,18044,1605,6707,1137,2115,677,1285,589,830,425,863,517,315,272,358,396,190,220,1130,558,108,199,0,201,971,527,51,69,2599,819,2046,651,553,386,6428,1460,166,198,109,179,0,201,109,179,2146,789,21,39,3986,1148,3590,768,1879,599,1711,585,39,68,0,201,0,201,39,68,1280,524,1127,470,48,87,105,170,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,193270,3813,99514,2475,58727,3105,16767,1746,12663,1556,4104,978,28167,2470,16221,2058,5072,1010,6874,1352,6836,969,276,256,1578,531,3347,717,1635,470,6957,1212,5541,1224,1416,468,10785,1754,1030,516,914,393,555,338,359,255,5444,1256,955,542,2442,997,15436,2370,8658,1756,6778,1286,5480,1127,0,193,2248,665,3232,1115,9086,1588,3678,926,4227,1192,1181,758,93756,2990,56086,2905,14790,1633,8693,1215,6097,1076,14379,1662,8421,1478,935,401,5023,917,13778,1716,970,408,1603,589,9522,1360,1683,536,13139,1567,11139,1491,2000,572,17713,2154,2274,724,75,97,75,97,0,193,4933,1141,1993,855,8438,1517,16924,1740,8078,1255,8846,1376,212,228,100,165,112,151,0,193,2821,939,2281,816,181,180,359,328,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,206427,4906,106956,3244,64129,3299,18505,1942,12062,1772,6443,1137,32209,2449,19085,1836,5828,1113,7296,1118,7767,1512,469,352,433,297,5769,1317,1096,475,5648,1223,4201,944,1447,651,12517,1850,695,478,1007,463,1007,463,0,198,8299,1587,1585,583,931,417,15084,2256,8901,1732,6183,1508,4324,1139,60,74,2358,905,1906,713,10902,1738,8423,1369,1489,546,990,488,99471,3487,54372,3255,18731,1843,9778,1270,8953,1493,15574,1862,6350,1192,2579,807,6645,1118,11523,1437,964,420,1156,452,8012,1226,1391,542,8544,1380,7171,1151,1373,501,17346,1961,2051,604,226,335,226,335,0,198,6992,1617,2123,805,5954,1157,19148,2027,9452,1702,9696,1441,359,349,62,101,254,328,43,78,8246,1463,6914,1450,52,86,1280,437,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,132763,3529,74790,2063,45743,2281,12398,1360,9263,1177,3135,763,19964,1796,9015,1371,9231,1163,1718,570,6862,1227,580,277,36,62,5145,1183,1101,484,6519,1173,5953,1174,566,264,8764,1656,612,378,249,161,199,144,50,76,5620,1370,575,384,1708,560,8187,1364,5481,1068,2706,753,1661,610,184,178,183,157,1294,611,10435,1655,7368,1477,984,441,2083,884,57973,2415,34014,2113,8094,1344,5418,1049,2676,768,7380,1227,3418,663,2466,722,1496,560,7729,1300,530,338,493,383,6158,1086,548,291,10811,1454,8757,1387,2054,606,9387,1240,1349,492,65,107,0,165,65,107,3744,814,1099,521,3130,845,7681,1267,4131,958,3550,728,312,296,107,142,0,165,205,251,6579,1127,5619,1113,150,147,810,378,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,127207,3319,64159,2106,29837,2387,9051,1384,6773,1328,2278,542,13229,1643,9256,1421,2574,837,1399,501,4868,1183,925,488,367,388,3007,933,569,258,2689,730,2021,648,668,330,7179,1430,449,286,311,261,247,242,64,104,3555,1077,1336,639,1528,671,9837,1533,4540,922,5297,1054,1732,694,47,78,546,381,1139,533,15574,1877,12478,1874,1240,509,1856,653,63048,2557,27995,2098,8654,1402,4050,1035,4604,1116,8453,1584,5922,1429,876,368,1655,632,5502,1020,698,299,277,222,3507,841,1020,426,5386,979,3302,772,2084,564,12571,1707,2212,582,67,81,67,81,0,141,4358,1290,1387,652,4547,1006,12512,1771,4493,1041,8019,1449,411,317,310,277,0,141,101,140,9559,1538,8521,1456,103,103,935,449,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,52607,2679,27329,1979,17264,1411,4255,1092,3642,920,613,450,6336,940,4150,922,976,585,1210,490,4096,943,415,319,219,220,3115,938,347,257,2577,670,2154,624,423,323,3568,964,0,181,67,106,67,106,0,181,2297,817,576,450,628,302,3635,1065,1769,682,1866,836,839,477,0,181,352,272,487,393,2023,890,1041,560,702,545,280,241,25278,1850,13724,1727,3606,897,1754,668,1852,670,2447,796,1356,738,189,207,902,429,3596,875,389,361,33,55,2322,610,852,434,4075,958,3182,917,893,423,5580,1313,225,145,0,181,0,181,0,181,1641,689,550,436,3164,1084,4400,1097,1794,653,2606,927,3,6,3,6,0,181,0,181,1571,635,1285,539,125,199,161,193,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
