GEO_ID,B11002F_001E,B11002F_001M,B11002F_002E,B11002F_002M,B11002F_003E,B11002F_003M,B11002F_004E,B11002F_004M,B11002F_005E,B11002F_005M,B11002F_006E,B11002F_006M,B11002F_007E,B11002F_007M,B11002F_008E,B11002F_008M,B11002F_009E,B11002F_009M,B11002F_010E,B11002F_010M,B11002F_011E,B11002F_011M,B11002F_012E,B11002F_012M,NAME,B11002F_001EA,B11002F_001MA,B11002F_002MA,B11002F_002EA,B11002F_003MA,B11002F_003EA,B11002F_004MA,B11002F_004EA,B11002F_005EA,B11002F_005MA,B11002F_006EA,B11002F_006MA,B11002F_007EA,B11002F_007MA,B11002F_008MA,B11002F_008EA,B11002F_009MA,B11002F_009EA,B11002F_010MA,B11002F_010EA,B11002F_011EA,B11002F_011MA,B11002F_012EA,B11002F_012MA,state
0400000US24,193841,12858,178464,13192,101402,11557,96287,10996,5115,1863,36652,9020,29589,7583,7063,2163,40410,8543,34706,7402,5704,1812,15377,4087,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,264109,14253,229643,13514,95942,8448,94158,8310,1784,911,29941,6784,25221,5655,4720,1589,103760,8892,98138,8581,5622,1488,34466,4770,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,113537,9281,102919,9019,61166,6246,60976,6209,190,182,15844,5759,13208,4707,2636,1222,25909,5038,23846,4761,2063,1023,10618,2431,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,78596,7167,70622,7024,35827,5801,35723,5785,104,121,10493,3860,8747,3236,1746,992,24302,4762,21858,4359,2444,907,7974,2364,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,20050,3511,17887,3378,11451,2884,11187,2753,264,308,2754,1550,2398,1418,356,266,3682,1448,3189,1326,493,286,2163,1090,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,55796,5837,47040,5512,24127,3990,23489,3816,638,731,10248,3709,8878,3313,1370,639,12665,3578,12203,3553,462,321,8756,1838,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,27011,4079,24943,3908,17725,3434,17595,3420,130,132,1003,727,899,680,104,96,6215,1919,5787,1784,428,309,2068,930,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,270249,13636,249287,13006,140850,11211,139732,11104,1118,698,43638,7260,39157,6344,4481,1339,64799,9744,59625,8828,5174,1534,20962,2825,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,5100,1701,4133,1536,1848,1129,1848,1129,0,182,855,628,855,628,0,182,1430,819,1338,790,92,104,967,653,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,615130,22893,548255,21299,293282,17604,284361,16462,8921,2977,75038,8328,63046,7048,11992,2234,179935,13865,167213,12771,12722,2713,66875,6081,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,216019,15057,190786,15113,110326,13191,108884,12897,1442,1322,25587,5595,24184,5487,1403,602,54873,9735,49876,8680,4997,1913,25233,3028,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1710922,36328,1530845,38373,751924,29395,734549,28633,17375,4515,198741,14062,171089,11777,27652,3994,580180,26668,549126,23169,31054,5300,180077,9532,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,313613,15830,284045,16161,169220,13608,167636,13568,1584,741,43780,8674,36524,7198,7256,2013,71045,10305,65422,9575,5623,1666,29568,4891,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,4051,1891,3203,1809,1454,879,1454,879,0,147,1423,1198,1230,1104,193,190,326,441,326,441,0,147,848,537,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,86600,8621,75789,8372,45066,7375,45003,7381,63,111,10354,3407,9054,2949,1300,638,20369,4276,18972,4061,1397,527,10811,2162,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,89437,5699,80092,5889,54238,5249,54030,5179,208,251,12725,3112,11332,2900,1393,448,13129,2742,12135,2653,994,370,9345,1807,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,132995,13526,120630,13117,75642,10310,74918,10199,724,508,23583,6035,18874,4462,4709,2314,21405,5439,19384,4962,2021,901,12365,2730,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,217147,15299,188620,14463,78559,9431,76351,9356,2208,1877,25978,6043,21293,4759,4685,2037,84083,8736,80221,8343,3862,1206,28527,5204,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,55992,5279,49200,5262,25463,4654,25215,4600,248,390,4659,2315,4014,2138,645,443,19078,4247,18000,4009,1078,601,6792,1988,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,69482,9566,57300,9083,30895,6143,30839,6133,56,96,6796,3031,6309,2870,487,434,19609,5829,18180,5179,1429,903,12182,3645,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,92595,8272,82106,7850,52601,7461,52016,7411,585,419,9735,3346,8622,3026,1113,553,19770,4532,18439,4322,1331,711,10489,2614,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1465254,37029,1321441,35176,870460,32574,864876,32442,5584,1595,151301,19042,130407,15516,20894,5107,299680,19012,279892,17453,19788,3267,143813,10343,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,135857,10923,129426,10837,89322,11303,87220,10854,2102,1574,14487,4569,12549,4189,1938,913,25617,6913,23624,6152,1993,1241,6431,2300,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,159455,12779,144167,11951,99518,9277,95324,8956,4194,1678,17091,6031,14896,5038,2195,1383,27558,6472,24665,5613,2893,1454,15288,3639,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,240214,15633,216715,15034,141623,13476,139498,13322,2125,957,22153,5064,18802,4380,3351,1125,52939,7306,49260,7024,3679,1152,23499,4310,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,96468,7881,87515,8015,57670,7921,56685,7688,985,742,10439,2923,8821,2544,1618,594,19406,4489,17676,4044,1730,814,8953,2274,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,489013,19550,428957,19032,215012,14713,214333,14688,679,484,51346,8139,45333,7289,6013,1265,162599,14542,153131,13969,9468,1693,60056,4851,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
