GEO_ID,B19037B_001E,B19037B_001M,B19037B_002E,B19037B_002M,B19037B_003E,B19037B_003M,B19037B_004E,B19037B_004M,B19037B_005E,B19037B_005M,B19037B_006E,B19037B_006M,B19037B_007E,B19037B_007M,B19037B_008E,B19037B_008M,B19037B_009E,B19037B_009M,B19037B_010E,B19037B_010M,B19037B_011E,B19037B_011M,B19037B_012E,B19037B_012M,B19037B_013E,B19037B_013M,B19037B_014E,B19037B_014M,B19037B_015E,B19037B_015M,B19037B_016E,B19037B_016M,B19037B_017E,B19037B_017M,B19037B_018E,B19037B_018M,B19037B_019E,B19037B_019M,B19037B_020E,B19037B_020M,B19037B_021E,B19037B_021M,B19037B_022E,B19037B_022M,B19037B_023E,B19037B_023M,B19037B_024E,B19037B_024M,B19037B_025E,B19037B_025M,B19037B_026E,B19037B_026M,B19037B_027E,B19037B_027M,B19037B_028E,B19037B_028M,B19037B_029E,B19037B_029M,B19037B_030E,B19037B_030M,B19037B_031E,B19037B_031M,B19037B_032E,B19037B_032M,B19037B_033E,B19037B_033M,B19037B_034E,B19037B_034M,B19037B_035E,B19037B_035M,B19037B_036E,B19037B_036M,B19037B_037E,B19037B_037M,B19037B_038E,B19037B_038M,B19037B_039E,B19037B_039M,B19037B_040E,B19037B_040M,B19037B_041E,B19037B_041M,B19037B_042E,B19037B_042M,B19037B_043E,B19037B_043M,B19037B_044E,B19037B_044M,B19037B_045E,B19037B_045M,B19037B_046E,B19037B_046M,B19037B_047E,B19037B_047M,B19037B_048E,B19037B_048M,B19037B_049E,B19037B_049M,B19037B_050E,B19037B_050M,B19037B_051E,B19037B_051M,B19037B_052E,B19037B_052M,B19037B_053E,B19037B_053M,B19037B_054E,B19037B_054M,B19037B_055E,B19037B_055M,B19037B_056E,B19037B_056M,B19037B_057E,B19037B_057M,B19037B_058E,B19037B_058M,B19037B_059E,B19037B_059M,B19037B_060E,B19037B_060M,B19037B_061E,B19037B_061M,B19037B_062E,B19037B_062M,B19037B_063E,B19037B_063M,B19037B_064E,B19037B_064M,B19037B_065E,B19037B_065M,B19037B_066E,B19037B_066M,B19037B_067E,B19037B_067M,B19037B_068E,B19037B_068M,B19037B_069E,B19037B_069M,NAME,B19037B_001EA,B19037B_001MA,B19037B_002EA,B19037B_002MA,B19037B_003MA,B19037B_003EA,B19037B_004MA,B19037B_004EA,B19037B_005EA,B19037B_005MA,B19037B_006EA,B19037B_006MA,B19037B_007EA,B19037B_007MA,B19037B_008MA,B19037B_008EA,B19037B_009MA,B19037B_009EA,B19037B_010MA,B19037B_010EA,B19037B_011EA,B19037B_011MA,B19037B_012EA,B19037B_012MA,B19037B_013EA,B19037B_013MA,B19037B_014MA,B19037B_014EA,B19037B_015EA,B19037B_015MA,B19037B_016EA,B19037B_016MA,B19037B_017MA,B19037B_017EA,B19037B_018MA,B19037B_018EA,B19037B_019EA,B19037B_019MA,B19037B_020EA,B19037B_020MA,B19037B_021EA,B19037B_021MA,B19037B_022MA,B19037B_022EA,B19037B_023MA,B19037B_023EA,B19037B_024EA,B19037B_024MA,B19037B_025MA,B19037B_025EA,B19037B_026EA,B19037B_026MA,B19037B_027EA,B19037B_027MA,B19037B_028MA,B19037B_028EA,B19037B_029EA,B19037B_029MA,B19037B_030MA,B19037B_030EA,B19037B_031EA,B19037B_031MA,B19037B_032EA,B19037B_032MA,B19037B_033MA,B19037B_033EA,B19037B_034EA,B19037B_034MA,B19037B_035EA,B19037B_035MA,B19037B_036MA,B19037B_036EA,B19037B_037EA,B19037B_037MA,B19037B_038EA,B19037B_038MA,B19037B_039MA,B19037B_039EA,B19037B_040EA,B19037B_040MA,B19037B_041MA,B19037B_041EA,B19037B_042EA,B19037B_042MA,B19037B_043EA,B19037B_043MA,B19037B_044MA,B19037B_044EA,B19037B_045EA,B19037B_045MA,B19037B_046EA,B19037B_046MA,B19037B_047MA,B19037B_047EA,B19037B_048EA,B19037B_048MA,B19037B_049MA,B19037B_049EA,B19037B_050EA,B19037B_050MA,B19037B_051EA,B19037B_051MA,B19037B_052MA,B19037B_052EA,B19037B_053EA,B19037B_053MA,B19037B_054MA,B19037B_054EA,B19037B_055EA,B19037B_055MA,B19037B_056EA,B19037B_056MA,B19037B_057EA,B19037B_057MA,B19037B_058MA,B19037B_058EA,B19037B_059MA,B19037B_059EA,B19037B_060EA,B19037B_060MA,B19037B_061EA,B19037B_061MA,B19037B_062EA,B19037B_062MA,B19037B_063MA,B19037B_063EA,B19037B_064EA,B19037B_064MA,B19037B_065EA,B19037B_065MA,B19037B_066MA,B19037B_066EA,B19037B_067MA,B19037B_067EA,B19037B_068EA,B19037B_068MA,B19037B_069EA,B19037B_069MA,state
0400000US13,1092629,10310,45723,3768,13419,1956,5668,1267,3847,1088,4012,1326,3050,1021,3793,1260,2776,907,1318,556,1436,600,1931,892,2526,1126,1070,626,545,423,301,356,0,211,31,51,435316,9302,57508,3875,27945,2758,33349,3298,30904,3396,27497,3446,28735,2949,24656,3133,24762,3243,25164,3156,33938,3014,40231,4197,39867,3869,19030,2390,9396,1824,6501,1539,5833,1712,440871,6544,51943,3627,30647,2715,29299,2840,24305,2368,22630,2368,23319,2604,23688,2516,24393,2718,19261,2523,36390,3489,43761,3927,49737,4332,27024,2477,14771,2097,12141,2040,7562,1430,170719,3963,25649,2316,24093,2315,17655,1941,15325,1845,11434,1730,9786,1438,9399,1181,7731,1326,6773,1271,10795,1553,10905,1558,9209,1340,5548,1073,2445,691,1943,624,2029,864,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,661661,7209,27701,2807,10182,1537,3391,1007,3616,1218,1796,730,1973,789,2189,810,738,467,1060,623,570,448,1053,507,339,270,175,207,405,425,0,182,214,350,0,182,231797,5769,40979,3277,15777,2404,16205,2186,16530,2508,15229,2020,14529,2196,10879,1683,9809,1712,9999,2004,18023,2541,17256,2191,22838,2654,11073,1752,4310,1126,5040,1476,3321,1333,267899,4155,45701,3153,19015,2072,14728,1872,16344,1887,12933,1807,11270,1608,11992,1637,10989,1652,11086,1718,18745,2305,21839,2091,27277,2292,17975,2088,12051,1554,9146,1263,6808,1525,134264,2744,19498,1881,17320,1690,13437,1411,11532,1554,7170,1066,8028,1227,6319,1044,6663,1091,4454,797,9781,1280,9338,1374,9010,1298,4562,836,3041,764,2967,698,1144,414,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,226349,4885,17834,2094,4924,1321,4085,1099,1932,953,1658,987,585,386,1587,1042,637,542,647,570,885,784,397,366,287,313,0,187,40,66,0,187,170,287,0,187,88685,3414,15595,2054,6264,1383,8354,1616,6999,1504,6521,1646,6179,1416,5413,1257,5101,1268,2633,927,7414,1508,6980,1710,6186,1421,2410,993,1013,560,1176,737,447,313,83491,2832,14216,1885,7822,1424,6595,1212,4721,1120,4598,1158,4508,1051,4450,1075,4165,901,3449,952,7626,1437,7412,1322,5489,1048,4173,1080,1978,742,1091,425,1198,656,36339,1715,4884,954,3628,719,3825,759,3035,705,2500,551,2902,718,2719,669,1388,438,1848,393,2256,647,2343,544,2602,708,1129,419,499,294,139,124,642,387,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,33946,2271,3323,1194,1522,854,122,208,551,543,138,189,292,322,227,302,0,155,0,155,130,208,57,91,129,199,155,242,0,155,0,155,0,155,0,155,16101,2150,3046,994,1409,670,620,438,654,484,1599,835,1513,872,686,431,1613,838,440,412,1006,549,1396,639,1289,714,329,245,260,305,0,155,241,302,10644,1352,1805,696,1271,582,674,453,903,486,787,378,556,332,311,283,1002,503,226,207,768,429,908,555,1026,582,110,126,147,160,56,69,94,121,3878,659,471,289,469,246,474,258,377,317,202,167,239,238,207,153,465,298,179,106,358,315,218,218,114,131,51,96,54,89,0,155,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,63351,2777,4340,1123,812,355,817,692,792,513,412,371,509,488,163,169,491,522,45,96,0,168,0,168,261,330,38,65,0,168,0,168,0,168,0,168,24771,1919,2729,905,2132,760,2172,974,1622,808,1596,676,1443,671,1499,678,1054,571,1634,621,2993,1162,2289,897,1442,621,1177,489,280,282,440,452,269,209,24198,1625,3735,838,2155,758,1137,497,1355,599,1819,739,2128,654,849,430,1075,572,919,606,2473,749,2515,814,1715,531,779,333,534,272,769,343,241,208,10042,768,1212,351,881,377,1285,452,841,383,1271,507,668,298,667,318,304,198,324,220,504,262,533,300,690,355,455,297,139,119,113,150,155,119,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,135922,4048,10121,1836,3429,1113,1456,685,1081,601,1833,842,538,407,211,220,436,316,360,456,0,185,246,272,369,339,162,261,0,185,0,185,0,185,0,185,47870,2791,7048,1400,3987,1187,6616,1619,3281,1263,4814,1189,2951,1019,2366,761,2643,782,2473,782,3252,837,3008,849,3075,1074,1201,599,577,332,189,165,389,354,55799,2710,10991,1575,4004,879,4535,1015,4117,1144,2821,745,2404,755,3000,835,2383,821,2820,826,4305,946,4487,1117,5557,984,1898,753,1102,403,735,402,640,338,22132,1458,3398,663,2928,691,3153,760,1823,593,1857,558,1320,411,1402,521,1026,579,834,402,1321,431,909,332,970,440,388,231,545,275,132,124,126,168,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,526868,7160,29615,3026,8476,1536,4286,1229,3327,1230,3983,1106,2515,1055,2008,927,853,669,1150,686,503,362,971,585,637,341,476,434,399,466,0,201,0,201,31,57,187810,5325,31406,2740,18748,2462,14441,1816,13932,2236,11988,2236,12638,2625,10661,2041,9000,1867,7908,1566,14275,2036,14733,1925,14588,1895,6826,1584,3431,1201,1956,880,1279,633,209813,3710,35717,2779,18835,1884,16102,1732,16966,2084,14660,2124,11158,1632,11238,1566,11222,1666,8218,1526,14253,1710,15198,1471,16507,2060,9322,1606,4997,1030,3736,935,1684,592,99630,2431,17616,1792,17277,2051,10957,1593,8893,1378,7261,1089,5586,1083,4665,945,4570,941,4043,888,4925,837,4140,942,4221,875,2522,667,918,389,1043,369,993,475,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,628779,6983,17414,2401,3500,897,1335,733,956,504,1740,866,1400,628,1661,715,962,527,1380,791,1129,607,483,277,1184,489,1373,656,0,193,171,233,0,193,140,223,216567,6249,13784,2223,6574,1366,7027,1428,8751,1579,9485,1896,11620,2027,12503,2006,10248,1678,11101,1628,20676,2334,25788,2607,26777,2713,22769,2604,11108,1699,10993,1680,7363,1196,279909,4797,21421,2226,8893,1654,10877,1589,8791,1607,8448,1309,11205,1627,10271,1780,11168,1807,10732,1631,18027,2358,29021,2635,39078,3334,31969,2891,18335,1956,23864,2294,17809,1909,114889,2917,9358,1289,10519,1449,8326,1101,6305,1000,6823,1148,5505,953,5614,1131,5033,860,4771,1049,8352,1128,10844,1349,12889,1697,7345,1187,4666,1003,5168,921,3371,733,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,158820,4500,5583,1304,1075,569,771,522,407,383,493,399,224,274,544,398,406,347,60,95,419,345,92,111,411,285,300,246,93,146,0,198,82,125,206,277,62526,3467,7027,1691,3838,1136,3150,1181,4139,1204,3583,1081,4996,1416,3010,973,3139,994,1940,691,4646,1128,6439,1426,6453,1538,5243,1274,1785,642,2048,694,1090,452,65870,2464,7802,1321,5475,1325,4085,974,2978,941,2172,829,2383,801,2247,722,2986,796,2049,643,5978,1200,6868,1373,7200,1211,4341,1042,3253,857,3149,886,2904,663,24841,1703,4119,950,3076,815,2242,634,1264,459,1286,433,1348,581,1030,402,1571,615,917,461,1316,438,1553,550,1989,648,1093,430,673,357,632,362,732,402,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,514391,5687,29753,2584,10564,1616,3169,781,4519,1244,2145,791,3546,1175,808,369,1134,640,1742,896,357,328,715,429,567,392,414,303,73,97,0,165,0,165,0,165,176431,4858,34001,2336,17581,2164,17189,2272,14205,2107,11883,1934,9871,1486,9297,1794,8158,1437,7139,1554,11775,2024,11770,1736,11400,1777,6194,1188,2700,925,2059,656,1209,522,203097,3991,36036,2703,15209,1637,14293,1794,12154,1568,12909,1618,12270,1812,9706,1096,9378,1255,7962,1456,16016,2099,16974,1699,18847,1802,9568,1611,4829,971,3978,964,2968,786,105110,2415,12013,1479,11581,1368,9608,1075,9048,1250,7452,1052,7493,1038,6892,894,4829,835,5067,1018,7917,1248,8681,1272,7397,1139,3668,636,1724,498,1179,393,561,277,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,100384,3293,7647,1397,2224,790,552,440,861,566,1216,640,644,483,629,395,119,143,0,141,0,141,768,519,102,174,496,469,36,63,0,141,0,141,0,141,49318,2784,7648,1638,4770,1215,4429,1179,4493,1168,2344,692,3232,885,2886,1122,2906,936,1788,716,5250,1320,2356,768,3391,966,1173,496,944,642,456,344,1252,674,33993,1910,7780,1423,3599,829,2169,781,1759,597,1967,773,1248,539,1016,504,1418,539,1479,667,2644,751,2041,618,3176,711,1054,374,855,366,1031,479,757,370,9426,728,3278,862,834,397,691,394,873,533,369,261,339,254,430,467,160,169,269,210,527,236,308,222,543,282,320,187,151,163,175,137,159,119,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,387926,6040,13787,1942,4726,1081,1179,654,2412,1056,735,413,1140,737,662,552,443,482,188,225,369,385,370,427,402,326,624,487,181,296,356,466,0,206,0,206,147244,4102,24713,2537,11659,1904,12283,1900,10648,1885,11147,2054,13000,1993,8568,1731,6258,1371,5690,1307,12459,1819,12652,2114,9953,1928,4930,1286,562,321,1950,943,772,716,154198,4253,26909,2009,13742,1767,13729,1753,10273,1537,12828,1726,9606,1466,8759,1448,7492,1512,5962,1407,12477,1751,10592,1518,11335,1710,5926,1312,2257,756,1423,652,888,399,72697,2482,15385,1739,13811,1684,9718,1590,5674,1050,6152,986,3689,955,3020,710,2858,601,1533,552,2634,707,3350,823,3108,795,817,348,467,304,258,193,223,209,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,263420,4730,16718,2306,5381,1348,2244,777,2553,936,2382,997,1196,601,576,427,685,358,279,260,240,318,606,434,0,181,188,198,278,302,0,181,21,46,89,142,97063,3665,15439,2148,7021,1544,7878,1953,6374,1338,7021,1530,9224,1913,7064,1587,6296,1438,3521,1123,7376,1831,7382,1429,6837,1645,3665,1035,726,450,765,546,474,266,101160,3147,15987,1902,6774,1174,6119,1140,6902,1381,6611,1190,4981,952,6124,1399,6332,1300,3680,965,8774,1754,7911,1324,8980,1329,5445,1069,2798,887,1920,697,1822,657,48479,2121,6539,984,6783,1200,4022,766,4362,728,3272,748,3035,678,3030,870,1716,494,1926,569,3341,849,4293,940,3272,650,1445,506,462,292,353,216,628,415,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,31234,1945,2944,799,944,559,353,352,448,303,278,264,353,330,399,488,38,61,0,153,0,153,101,165,30,51,0,153,0,153,0,153,0,153,0,153,13470,1583,1377,568,1084,512,1468,638,1110,570,533,345,1270,614,1465,717,395,267,721,434,911,510,995,492,1116,625,711,450,206,225,38,63,70,94,10403,906,2226,688,683,323,461,331,544,343,691,362,232,197,415,227,619,366,566,348,735,421,905,380,821,369,771,354,368,267,276,190,90,101,4417,517,448,227,469,234,871,395,417,231,256,195,426,280,447,290,115,115,42,51,247,217,281,181,192,164,15,25,139,122,52,62,0,153,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
