GEO_ID,C23002D_001E,C23002D_001M,C23002D_002E,C23002D_002M,C23002D_003E,C23002D_003M,C23002D_004E,C23002D_004M,C23002D_005E,C23002D_005M,C23002D_006E,C23002D_006M,C23002D_007E,C23002D_007M,C23002D_008E,C23002D_008M,C23002D_009E,C23002D_009M,C23002D_010E,C23002D_010M,C23002D_011E,C23002D_011M,C23002D_012E,C23002D_012M,C23002D_013E,C23002D_013M,C23002D_014E,C23002D_014M,C23002D_015E,C23002D_015M,C23002D_016E,C23002D_016M,C23002D_017E,C23002D_017M,C23002D_018E,C23002D_018M,C23002D_019E,C23002D_019M,C23002D_020E,C23002D_020M,C23002D_021E,C23002D_021M,C23002D_022E,C23002D_022M,C23002D_023E,C23002D_023M,C23002D_024E,C23002D_024M,C23002D_025E,C23002D_025M,C23002D_026E,C23002D_026M,C23002D_027E,C23002D_027M,NAME,C23002D_001EA,C23002D_001MA,C23002D_002MA,C23002D_002EA,C23002D_003MA,C23002D_003EA,C23002D_004MA,C23002D_004EA,C23002D_005EA,C23002D_005MA,C23002D_006EA,C23002D_006MA,C23002D_007MA,C23002D_007EA,C23002D_008MA,C23002D_008EA,C23002D_009MA,C23002D_009EA,C23002D_010MA,C23002D_010EA,C23002D_011EA,C23002D_011MA,C23002D_012EA,C23002D_012MA,C23002D_013MA,C23002D_013EA,C23002D_014MA,C23002D_014EA,C23002D_015MA,C23002D_015EA,C23002D_016EA,C23002D_016MA,C23002D_017EA,C23002D_017MA,C23002D_018EA,C23002D_018MA,C23002D_019EA,C23002D_019MA,C23002D_020EA,C23002D_020MA,C23002D_021MA,C23002D_021EA,C23002D_022MA,C23002D_022EA,C23002D_023EA,C23002D_023MA,C23002D_024EA,C23002D_024MA,C23002D_025EA,C23002D_025MA,C23002D_026MA,C23002D_026EA,C23002D_027MA,C23002D_027EA,state
0400000US13,294784,3716,140045,2668,127453,2680,101093,3312,1340,461,99753,3322,96536,3352,3217,1064,26360,2610,12592,916,3837,972,3799,988,38,65,8755,1127,154739,2612,138051,2566,84980,3607,6,13,84974,3608,80242,3692,4732,1193,53071,3414,16688,957,2119,588,2119,588,0,211,14569,1091,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,462976,7117,208970,4088,157122,3967,128452,3930,1631,533,126821,3919,121153,3924,5668,1063,28670,1795,51848,1338,11741,1474,11482,1452,259,191,40107,1578,254006,4245,180005,3909,138014,3829,326,209,137688,3792,133666,3867,4022,934,41991,3029,74001,1366,11719,1344,11392,1313,327,210,62282,1693,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,538403,4461,257354,3134,226210,3074,184376,4088,774,406,183602,4091,173076,4209,10526,1530,41834,3531,31144,860,7775,1046,7258,1019,517,309,23369,1174,281049,2561,242078,2551,161914,3949,42,97,161872,3946,150825,3994,11047,1711,80164,3807,38971,955,5473,963,5095,902,378,267,33498,1383,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,102354,2510,49547,1620,46096,1686,34503,2089,0,187,34503,2089,33278,2105,1225,568,11593,1624,3451,607,1423,580,1397,576,26,41,2028,524,52807,1949,49084,2033,28960,2491,0,187,28960,2491,27244,2407,1716,666,20124,1818,3723,708,646,329,646,329,0,187,3077,655,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,54116,2220,27468,1859,25919,1642,18765,1578,0,155,18765,1578,18182,1634,583,325,7154,1032,1549,520,531,309,531,309,0,155,1018,448,26648,1350,24808,1504,16321,1629,0,155,16321,1629,15947,1614,374,301,8487,1198,1840,581,236,231,236,231,0,155,1604,572,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,60846,1868,28183,1606,25956,1503,21774,1598,612,389,21162,1563,19775,1368,1387,600,4182,895,2227,367,928,358,928,358,0,168,1299,320,32663,1352,29536,1382,18794,1609,65,116,18729,1616,17564,1668,1165,543,10742,1724,3127,566,538,366,538,366,0,168,2589,482,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,42907,1971,19614,1403,18015,1330,14238,1307,265,236,13973,1303,13223,1253,750,430,3777,910,1599,535,759,299,759,299,0,185,840,497,23293,1258,21317,1399,12718,1684,0,185,12718,1684,11688,1568,1030,464,8599,1518,1976,545,222,182,222,182,0,185,1754,514,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,63196,1861,30285,1479,27392,1385,21923,1474,123,148,21800,1460,20607,1414,1193,563,5469,969,2893,531,759,364,759,364,0,201,2134,571,32911,1297,28950,1363,18664,1541,119,119,18545,1560,17651,1611,894,493,10286,1340,3961,570,393,290,393,290,0,201,3568,586,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,299474,3054,139612,1904,121646,1748,99981,2146,908,420,99073,2227,93420,2224,5653,1229,21665,2043,17966,781,6324,824,6094,793,230,159,11642,1022,159862,2052,137804,1991,95120,2718,357,264,94763,2687,89978,2717,4785,997,42684,2899,22058,904,3894,833,3778,825,116,113,18164,1221,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,336509,3087,160120,2122,144699,1999,112756,3028,23,37,112733,3025,104174,3125,8559,1853,31943,2643,15421,671,2879,697,2782,684,97,132,12542,964,176389,1978,158129,2009,104905,3029,0,198,104905,3029,97131,3364,7774,1363,53224,2888,18260,520,2500,719,2340,698,160,203,15760,746,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,221652,2894,106081,1827,96343,1910,75814,2147,31,86,75783,2145,72314,2037,3469,913,20529,1643,9738,649,2636,547,2476,531,160,159,7102,629,115571,1995,102557,2013,60697,2484,0,165,60697,2484,56176,2323,4521,1199,41860,2410,13014,667,1886,499,1797,483,89,147,11128,845,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,186088,2335,88808,2143,83564,2051,67033,2179,504,528,66529,2094,63058,2090,3471,999,16531,1846,5244,547,1101,405,1101,405,0,141,4143,649,97280,1772,89323,1919,66153,2500,0,141,66153,2500,62119,2533,4034,939,23170,2380,7957,918,929,410,929,410,0,141,7028,931,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,20757,1818,8989,1311,8103,1327,6178,1118,174,202,6004,1125,5887,1129,117,118,1925,623,886,471,176,179,176,179,0,206,710,457,11768,1237,9388,1130,6391,1179,0,206,6391,1179,5904,1152,487,364,2997,1038,2380,808,248,321,248,321,0,206,2132,777,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,86344,2836,39347,1944,36318,1878,27378,2010,60,111,27318,1995,26569,1922,749,477,8940,1505,3029,523,760,374,760,374,0,181,2269,477,46997,2139,42489,2090,25204,1836,0,181,25204,1836,24487,1843,717,403,17285,2015,4508,528,791,410,791,410,0,181,3717,679,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,30233,1213,14251,689,13230,706,9507,796,7,15,9500,796,9361,724,139,188,3723,668,1021,298,436,270,436,270,0,153,585,247,15982,791,14572,779,9219,1030,92,147,9127,1053,8925,1093,202,173,5353,949,1410,352,264,207,264,207,0,153,1146,335,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,189071,3683,82342,1847,69570,1771,54227,2433,274,230,53953,2440,49766,2226,4187,1310,15343,2220,12772,341,2528,717,2500,722,28,46,10244,728,106729,2795,87950,2710,61795,3199,194,229,61601,3213,57546,3224,4055,1337,26155,2529,18779,489,2868,858,2630,849,238,227,15911,963,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,26182,1542,11599,1014,10734,1002,8645,1222,0,182,8645,1222,8408,1190,237,261,2089,798,865,274,171,117,171,117,0,182,694,277,14583,1086,13319,1094,8829,1122,0,182,8829,1122,7985,1127,844,478,4490,875,1264,521,174,229,174,229,0,182,1090,416,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,659953,3698,317548,2358,280646,2092,233229,2846,79,107,233150,2850,222013,3012,11137,1499,47417,2669,36902,736,10076,1239,9354,1148,722,379,26826,1338,342405,2307,298382,2296,194289,4706,69,116,194220,4718,181750,4520,12470,1673,104093,4528,44023,770,7466,1420,7243,1410,223,166,36557,1576,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,26268,1751,11149,1206,10026,1180,8243,1155,93,145,8150,1139,7658,1089,492,436,1783,528,1123,261,40,67,40,67,0,190,1083,264,15119,1240,12834,1278,8199,1455,0,190,8199,1455,7520,1360,679,427,4635,1110,2285,609,304,263,304,263,0,190,1981,580,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1337034,6741,629324,4014,551497,3772,423311,5368,530,342,422781,5366,397476,5240,25305,2219,128186,4739,77827,1046,15879,2139,14910,1984,969,586,61948,2199,707710,4331,613128,4047,384292,6752,0,189,384292,6752,361625,6300,22667,2347,228836,6611,94582,1230,10829,1263,10369,1287,460,265,83753,1560,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,192143,3432,91210,2318,84870,2225,70153,2463,1240,596,68913,2258,65787,2442,3126,768,14717,1927,6340,707,1810,584,1791,584,19,31,4530,822,100933,2088,92738,2082,57362,2512,99,100,57263,2517,53015,2444,4248,992,35376,2733,8195,939,1231,514,1231,514,0,198,6964,919,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,180896,3370,85038,2214,76567,2344,60868,2142,64,80,60804,2139,58084,2390,2720,840,15699,1757,8471,859,3212,587,3007,599,205,234,5259,834,95858,2075,86007,2172,51279,2439,30,62,51249,2436,48288,2415,2961,817,34728,2304,9851,1053,1574,478,1574,478,0,185,8277,1080,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,62180,2255,28943,1523,26453,1539,19498,1246,326,292,19172,1242,18516,1281,656,381,6955,1223,2490,434,766,261,766,261,0,153,1724,460,33237,1223,29389,1184,17410,1576,258,257,17152,1560,16564,1570,588,363,11979,1518,3848,465,530,277,431,237,99,159,3318,506,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,131302,2805,58315,1670,51654,1623,39345,1784,157,176,39188,1779,38185,1851,1003,482,12309,1836,6661,459,824,361,824,361,0,197,5837,571,72987,2300,64298,2237,40285,2246,0,197,40285,2246,37372,2286,2913,1062,24013,2539,8689,668,1058,398,990,380,68,120,7631,667,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,320314,3658,152605,2096,137703,2099,108987,2684,32,73,108955,2682,102852,2971,6103,1225,28716,1985,14902,802,4646,922,4481,921,165,155,10256,1075,167709,2343,148879,2120,93034,3547,0,168,93034,3547,88466,3290,4568,1206,55845,3012,18830,981,3201,653,3201,653,0,168,15629,1126,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,29451,1472,13292,1118,12164,1214,9704,1165,127,159,9577,1175,9347,1146,230,172,2460,606,1128,508,164,259,164,259,0,203,964,447,16159,992,14264,1252,8958,1106,86,98,8872,1108,7972,1151,900,495,5306,969,1895,527,39,74,39,74,0,203,1856,528,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,55190,2371,25438,1680,22143,1530,16725,1467,1132,718,15593,1445,15023,1454,570,458,5418,1287,3295,833,1010,382,1010,382,0,200,2285,838,29752,1462,25936,1695,16800,1918,208,241,16592,1818,15417,1650,1175,642,9136,1305,3816,862,500,291,500,291,0,200,3316,827,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,81634,2895,36843,1900,33180,1844,26853,1659,0,198,26853,1659,25181,1655,1672,717,6327,1238,3663,787,1254,603,1254,603,0,198,2409,568,44791,1947,38854,1667,23871,1764,109,141,23762,1773,22960,1797,802,342,14983,1626,5937,867,280,206,280,206,0,198,5657,854,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,925942,6044,445268,4541,399716,4485,324080,5202,2989,893,321091,5172,307873,5358,13218,1833,75636,4166,45552,1037,13485,1554,13014,1490,471,296,32067,1745,480674,3831,428289,3555,273241,5983,741,480,272500,6043,259016,5990,13484,1970,155048,5692,52385,1475,8295,1264,7902,1270,393,349,44090,1872,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,53958,1976,24861,1325,22956,1321,17769,1278,37,66,17732,1269,17024,1292,708,669,5187,984,1905,209,699,310,699,310,0,184,1206,410,29097,1207,26095,1300,17573,1189,0,184,17573,1189,16892,1164,681,365,8522,1177,3002,455,361,242,361,242,0,184,2641,499,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
