GEO_ID,B17001B_001E,B17001B_001M,B17001B_002E,B17001B_002M,B17001B_003E,B17001B_003M,B17001B_004E,B17001B_004M,B17001B_005E,B17001B_005M,B17001B_006E,B17001B_006M,B17001B_007E,B17001B_007M,B17001B_008E,B17001B_008M,B17001B_009E,B17001B_009M,B17001B_010E,B17001B_010M,B17001B_011E,B17001B_011M,B17001B_012E,B17001B_012M,B17001B_013E,B17001B_013M,B17001B_014E,B17001B_014M,B17001B_015E,B17001B_015M,B17001B_016E,B17001B_016M,B17001B_017E,B17001B_017M,B17001B_018E,B17001B_018M,B17001B_019E,B17001B_019M,B17001B_020E,B17001B_020M,B17001B_021E,B17001B_021M,B17001B_022E,B17001B_022M,B17001B_023E,B17001B_023M,B17001B_024E,B17001B_024M,B17001B_025E,B17001B_025M,B17001B_026E,B17001B_026M,B17001B_027E,B17001B_027M,B17001B_028E,B17001B_028M,B17001B_029E,B17001B_029M,B17001B_030E,B17001B_030M,B17001B_031E,B17001B_031M,B17001B_032E,B17001B_032M,B17001B_033E,B17001B_033M,B17001B_034E,B17001B_034M,B17001B_035E,B17001B_035M,B17001B_036E,B17001B_036M,B17001B_037E,B17001B_037M,B17001B_038E,B17001B_038M,B17001B_039E,B17001B_039M,B17001B_040E,B17001B_040M,B17001B_041E,B17001B_041M,B17001B_042E,B17001B_042M,B17001B_043E,B17001B_043M,B17001B_044E,B17001B_044M,B17001B_045E,B17001B_045M,B17001B_046E,B17001B_046M,B17001B_047E,B17001B_047M,B17001B_048E,B17001B_048M,B17001B_049E,B17001B_049M,B17001B_050E,B17001B_050M,B17001B_051E,B17001B_051M,B17001B_052E,B17001B_052M,B17001B_053E,B17001B_053M,B17001B_054E,B17001B_054M,B17001B_055E,B17001B_055M,B17001B_056E,B17001B_056M,B17001B_057E,B17001B_057M,B17001B_058E,B17001B_058M,B17001B_059E,B17001B_059M,NAME,B17001B_001EA,B17001B_001MA,B17001B_002EA,B17001B_002MA,B17001B_003MA,B17001B_003EA,B17001B_004EA,B17001B_004MA,B17001B_005EA,B17001B_005MA,B17001B_006EA,B17001B_006MA,B17001B_007EA,B17001B_007MA,B17001B_008EA,B17001B_008MA,B17001B_009MA,B17001B_009EA,B17001B_010EA,B17001B_010MA,B17001B_011EA,B17001B_011MA,B17001B_012EA,B17001B_012MA,B17001B_013EA,B17001B_013MA,B17001B_014MA,B17001B_014EA,B17001B_015EA,B17001B_015MA,B17001B_016MA,B17001B_016EA,B17001B_017EA,B17001B_017MA,B17001B_018EA,B17001B_018MA,B17001B_019EA,B17001B_019MA,B17001B_020MA,B17001B_020EA,B17001B_021MA,B17001B_021EA,B17001B_022MA,B17001B_022EA,B17001B_023MA,B17001B_023EA,B17001B_024EA,B17001B_024MA,B17001B_025EA,B17001B_025MA,B17001B_026EA,B17001B_026MA,B17001B_027EA,B17001B_027MA,B17001B_028MA,B17001B_028EA,B17001B_029MA,B17001B_029EA,B17001B_030EA,B17001B_030MA,B17001B_031MA,B17001B_031EA,B17001B_032MA,B17001B_032EA,B17001B_033EA,B17001B_033MA,B17001B_034MA,B17001B_034EA,B17001B_035MA,B17001B_035EA,B17001B_036MA,B17001B_036EA,B17001B_037EA,B17001B_037MA,B17001B_038EA,B17001B_038MA,B17001B_039MA,B17001B_039EA,B17001B_040MA,B17001B_040EA,B17001B_041EA,B17001B_041MA,B17001B_042MA,B17001B_042EA,B17001B_043MA,B17001B_043EA,B17001B_044EA,B17001B_044MA,B17001B_045MA,B17001B_045EA,B17001B_046EA,B17001B_046MA,B17001B_047MA,B17001B_047EA,B17001B_048EA,B17001B_048MA,B17001B_049EA,B17001B_049MA,B17001B_050MA,B17001B_050EA,B17001B_051EA,B17001B_051MA,B17001B_052EA,B17001B_052MA,B17001B_053MA,B17001B_053EA,B17001B_054MA,B17001B_054EA,B17001B_055EA,B17001B_055MA,B17001B_056EA,B17001B_056MA,B17001B_057EA,B17001B_057MA,B17001B_058MA,B17001B_058EA,B17001B_059EA,B17001B_059MA,state
0400000US13,3080216,15926,764905,22868,313493,12030,41159,3821,9879,1843,49176,4118,24026,2621,6709,1674,12726,2082,38954,4460,36146,3749,27439,3177,25716,2601,28911,2886,9692,1640,2960,710,451412,15688,46457,4173,9345,1854,51539,4618,25796,3250,7592,1412,17223,2607,56366,4488,66619,4666,55134,3593,41826,3923,39165,2854,19445,1817,14905,1978,2315311,27585,1095154,14608,70069,3946,16585,2701,93039,4820,47525,4630,18758,2234,35333,2712,116712,4815,162996,4902,159051,4340,157288,4044,120770,3859,68784,2328,28244,1922,1220157,18422,60377,4058,11886,2296,90241,5664,46565,3763,18247,2320,31392,2825,115924,6491,178073,5349,188887,4392,188439,4313,154338,3673,87690,2835,48098,2384,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1767166,9225,498446,18521,210791,9263,27944,3090,4370,1170,29135,3046,11902,2009,4215,788,8749,1531,26486,2538,23943,2834,17220,2283,19600,2172,24643,2008,8927,1273,3657,922,287655,11652,26982,2867,4962,1174,31357,3056,14316,1821,4904,1187,10385,1722,39369,2955,40664,3201,34631,2669,28856,2351,29215,2641,12471,1389,9543,1300,1268720,17814,593389,10191,32728,2727,7066,1321,47916,3133,26962,2788,9802,1347,18359,1727,68583,2969,84972,3355,81743,3034,83142,2732,66984,2199,41416,1585,23716,1281,675331,11235,33236,3418,5938,1345,47471,3432,23812,2581,9502,1413,17107,1864,63247,3447,91263,3751,92337,2429,97822,2798,91489,3040,59858,1851,42249,1650,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,576696,7613,163614,10103,70139,5242,11353,1839,1932,742,11688,2015,5454,1540,1337,794,2392,1045,6684,1284,6232,1297,7125,1664,6552,1227,6383,1346,1754,557,1253,523,93475,6529,10561,1879,1715,860,12806,1991,5435,1703,2008,755,2964,913,11262,1761,16625,2081,9824,1452,7481,1670,7640,1197,2744,689,2410,611,413082,10902,195769,6051,10457,1668,2619,1052,16040,2187,9730,1510,3560,1019,7006,1185,22758,2172,29783,2245,26424,2132,26641,1795,22277,1332,12323,907,6151,608,217313,6926,11239,1786,3207,755,16990,2220,6081,1287,3306,921,7028,1179,22393,2324,30483,2510,30622,2328,31914,2126,27839,1349,15850,982,10361,983,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,97448,4116,35185,5285,16927,3033,2466,744,1062,618,2897,906,827,490,212,161,561,604,2782,1389,1938,825,1634,656,1258,674,1104,556,186,177,0,155,18258,3203,2311,1092,525,341,2928,948,1500,833,143,117,506,342,2477,895,4066,1225,1163,530,894,487,1215,526,456,313,74,85,62263,4739,32829,2819,2568,650,346,268,2706,825,1246,535,909,427,576,378,3080,771,5369,1359,6078,1568,5266,1226,2683,484,884,330,1118,475,29434,3208,2047,713,211,199,2047,706,2340,944,700,349,1190,510,3091,824,4970,1044,4165,897,3784,960,2501,524,1070,401,1318,383,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,162824,4887,42466,5094,20597,2845,2077,708,218,179,2975,1028,2562,1096,519,400,662,420,3835,1017,1932,720,1401,641,1870,772,1635,581,603,305,308,210,21869,3098,2324,752,357,213,3525,1171,1859,732,284,253,318,384,2428,931,3069,881,2019,730,1224,484,2595,700,1095,531,772,385,120358,5484,60674,3340,4378,1101,717,529,4523,995,1691,609,1341,806,1791,772,6415,1164,9895,1263,9319,1397,8455,1204,6926,747,3450,378,1773,329,59684,3489,2818,801,675,483,4808,1356,2764,938,660,389,2085,564,6242,1117,9175,1279,7553,922,8100,865,7396,830,4284,597,3124,427,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,334091,5577,103007,7427,46937,4410,6015,1300,946,541,7558,1623,2735,1037,1737,603,1861,662,5615,1307,4246,1277,3645,960,4690,1136,5250,1225,1757,740,882,490,56070,4475,4517,1191,800,444,7287,1592,3097,1068,1260,591,1813,663,7727,1481,8514,1862,5540,1050,5131,1084,5096,1206,2696,697,2592,823,231084,7291,116518,4594,5593,1245,1299,733,9460,2069,3790,900,1191,461,3907,1009,13671,1802,18770,1946,15131,1282,17267,1856,15233,1391,7683,787,3523,707,114566,4362,6428,1504,920,478,7802,1593,2748,884,1274,463,2126,658,9896,1603,16039,1846,16048,1557,16845,1406,18915,1597,9819,909,5706,710,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1440545,7644,463467,17686,192598,8716,28625,2415,6637,1286,31561,3323,14468,2026,3755,909,9638,1805,20358,2341,17230,2380,13802,1921,15466,2083,18941,1805,8241,1134,3876,880,270869,11261,30853,2929,5382,1486,31939,3654,14152,2240,5121,1012,6450,1348,30574,2991,48758,3203,29116,2813,23462,2677,22541,2093,12710,1649,9811,1354,977078,17807,471759,9676,26693,2761,5926,1453,38194,3707,19209,2557,8404,1698,13954,1661,56971,3461,71771,3886,63933,2860,61642,2439,58231,2355,31000,1661,15831,1276,505319,11370,23722,2763,5563,1298,37234,3430,16824,1816,8015,1665,13809,1971,52749,3548,69149,3361,66672,3100,74299,3172,71578,2239,39977,1832,25728,1590,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13899,1732,5961,1706,2948,1081,271,271,136,136,567,361,221,186,0,163,12,24,315,285,300,293,312,282,412,340,328,291,0,163,74,125,3013,1011,155,145,52,57,775,416,225,186,67,100,84,96,309,299,656,414,400,285,221,276,69,110,0,163,0,163,7938,1533,5305,1122,237,222,0,163,559,557,328,260,140,227,33,49,976,814,403,344,1005,480,846,516,403,266,160,190,215,269,2633,1023,295,285,273,384,333,245,67,95,59,92,113,125,163,134,228,201,431,314,21,28,313,327,222,261,115,118,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1717621,9988,248689,14388,102387,7029,12124,2391,2507,886,15904,2383,5761,1092,2774,820,4466,921,12786,2325,10997,1966,6966,1597,11108,1779,11191,1525,3779,779,2024,711,146302,9243,14437,2284,2782,931,14703,2052,5550,1241,2605,819,5387,1411,16510,2458,22991,2445,16903,2297,16066,1884,13709,2079,7350,1095,7309,1333,1468932,15398,685952,8866,43287,3074,8361,1568,58752,3184,27087,2831,9725,1170,19454,1626,64724,2866,101230,2542,96429,2686,104908,2076,82284,1542,46656,1188,23055,1247,782980,9318,39023,2579,10968,1711,51173,2894,28331,2920,9628,1612,18875,1850,67718,3101,111825,3238,111936,2521,124997,2318,108141,2214,63171,1729,37194,1495,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,479751,8725,103725,8979,45299,5448,5584,1535,787,529,6894,1602,2933,942,1265,589,2084,868,6556,1763,5772,1780,4024,1229,4175,906,3142,762,1291,510,792,453,58426,5227,4251,1280,640,361,6751,1422,2876,829,1389,663,1850,729,7751,1495,8385,1819,8302,1785,5115,949,6112,1439,2778,883,2226,631,376026,11103,183563,6630,12501,1520,2188,754,14312,2374,7532,1543,2210,837,4521,931,21871,2313,28445,2370,27054,2057,25690,1529,21316,1148,10383,1082,5540,806,192463,6606,12449,1517,1370,544,14791,1924,7237,1390,2272,817,5822,1012,17654,2252,33367,2409,26059,1910,27917,1587,22014,1544,12607,1080,8904,994,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1323891,9801,436114,14864,197619,7977,25875,2450,2806,837,27903,2992,14855,2460,3616,916,8177,1172,25312,2246,22855,2136,18339,2444,20697,2134,18718,1681,6213,855,2253,548,238495,8880,24290,2131,3579,992,27661,2195,11407,1820,4404,965,8289,1565,31737,3194,35433,2501,29014,2373,26235,1993,21965,2091,9223,1079,5258,945,887777,16766,415786,9218,23270,2446,4219,1063,30135,2884,15821,1789,6566,1100,11935,1295,49340,2967,57550,2500,55713,2458,57816,2097,51634,1646,33472,1194,18315,721,471991,9831,21051,2211,4286,871,28893,2589,15267,2035,7041,1238,11883,1442,48280,3146,58740,2767,64440,2485,67432,2030,66963,2339,45506,1240,32209,1078,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,308371,5352,99772,9140,48810,4584,7294,1496,1503,700,8559,1596,3236,1059,1010,500,2020,622,5840,1324,5705,1042,3943,1047,5005,1020,3061,794,1253,442,381,262,50962,5522,6103,1330,746,511,7119,1557,2985,800,721,411,1672,629,6300,1359,8696,1514,6324,1551,4006,994,3711,1045,1600,566,979,490,208599,10219,105642,5460,9780,1747,1393,574,12966,1980,4310,1157,2203,697,3492,981,10216,1561,18043,1460,18088,1563,12977,1084,8370,1070,2992,565,812,347,102957,5968,8740,1317,1341,552,12432,1785,6159,1608,1017,489,3327,760,11043,1604,18683,1690,14946,1605,11535,1243,7790,1014,4395,877,1549,535,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1087392,5106,377311,11855,160213,6479,20680,2211,5146,1316,25302,2244,12348,1748,3311,867,6826,1229,18228,2403,15477,2358,16379,2271,12347,1746,15093,1556,5674,1236,3402,915,217098,7966,21278,2099,3625,1020,25455,2650,12629,1991,3744,1079,7223,1083,26625,2878,32747,2724,26703,2668,19189,2170,19226,1887,11101,1383,7553,1183,710081,11965,339374,6777,18815,2320,4200,1287,29199,2959,12567,1758,7269,1615,11282,1509,40881,2614,46740,3136,46530,3499,46086,2881,40858,1853,24602,1964,10345,1296,370707,7806,20259,2235,4264,1410,24989,2454,15369,1982,5944,1418,9570,1579,36126,2640,46980,3257,56018,2942,53012,2558,50727,1991,29649,1664,17800,1575,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,676854,6959,189840,12261,77696,5890,9189,1771,2002,952,13378,2249,6185,1726,1388,585,4433,1087,8950,1411,9607,1872,6387,1471,6259,1122,6856,1161,2012,702,1050,508,112144,8692,13594,2489,1975,878,14093,1914,5630,1606,2277,745,3441,968,14535,2607,18603,2379,10717,1785,10911,1617,9459,1428,3475,815,3434,704,487014,12688,231344,6405,15271,1998,2827,1075,16850,2190,9220,1696,3348,914,7231,1260,27123,2071,32829,2331,31114,1986,33997,2445,28832,1327,14572,808,8130,602,255670,8193,12794,2249,3035,1103,18046,2459,7421,1394,4167,1252,6714,1181,24948,2428,34174,2293,36069,2227,37912,1705,34681,1693,21537,1024,14172,877,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,86185,3081,24622,3620,10778,1757,1069,503,423,285,1788,691,739,424,452,274,378,245,1627,626,1059,531,906,534,840,415,948,392,361,259,188,211,13844,2363,1940,825,313,372,1518,754,916,509,199,243,448,388,2328,763,1714,617,1567,587,1099,510,996,368,548,258,258,167,61563,3918,31551,2184,1809,641,574,488,2546,723,1269,433,677,304,1038,309,4379,750,5768,1052,3869,685,4601,737,2917,546,1322,306,782,184,30012,2594,2102,695,443,293,3500,987,996,449,302,307,1051,351,2992,763,4584,826,3862,671,3946,588,3179,531,1798,411,1257,332,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,238632,4746,59742,7865,28875,4257,3879,1284,1029,487,5173,1304,1293,578,449,366,1423,581,2576,842,3811,1227,1778,728,3300,955,2291,720,1394,613,479,323,30867,4541,3299,982,780,571,3288,1426,1431,874,960,593,584,434,4101,1115,5709,1292,3928,1032,2548,936,2688,635,897,615,654,321,178890,7871,87288,4180,4089,1285,1176,513,6517,1153,3315,932,1173,660,1794,697,8709,1174,14205,1418,13726,1031,12778,1192,10233,990,5673,680,3900,412,91602,4785,4787,1090,631,459,6974,1276,3125,1193,1615,924,1949,782,8775,1300,14702,1580,13056,1332,13155,1173,10574,716,7666,653,4593,448,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1148417,9434,213753,12312,94294,6409,12340,1958,1762,697,11240,1793,5495,1247,2013,676,4838,1145,10365,1656,10036,1710,11617,2023,10556,1408,9144,1474,2925,817,1963,526,119459,7507,10958,1781,1657,580,12877,2066,5511,1246,1745,800,3661,899,12189,1846,18451,2334,14845,1634,15304,2155,10075,1584,6532,1358,5654,1027,934664,13275,436670,7735,24963,2013,3644,1012,37147,2647,17855,2026,6012,1162,12646,1686,49436,2604,64542,2988,60352,2555,65146,2306,51502,1746,28349,1222,15076,891,497994,8218,25167,2249,4725,1209,32543,2795,17433,2194,6495,1352,12528,1367,45503,2648,67779,3035,72627,2055,79187,2399,66406,2105,40383,1487,27218,1287,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
