GEO_ID,B05003G_001E,B05003G_001M,B05003G_002E,B05003G_002M,B05003G_003E,B05003G_003M,B05003G_004E,B05003G_004M,B05003G_005E,B05003G_005M,B05003G_006E,B05003G_006M,B05003G_007E,B05003G_007M,B05003G_008E,B05003G_008M,B05003G_009E,B05003G_009M,B05003G_010E,B05003G_010M,B05003G_011E,B05003G_011M,B05003G_012E,B05003G_012M,B05003G_013E,B05003G_013M,B05003G_014E,B05003G_014M,B05003G_015E,B05003G_015M,B05003G_016E,B05003G_016M,B05003G_017E,B05003G_017M,B05003G_018E,B05003G_018M,B05003G_019E,B05003G_019M,B05003G_020E,B05003G_020M,B05003G_021E,B05003G_021M,B05003G_022E,B05003G_022M,B05003G_023E,B05003G_023M,NAME,B05003G_001MA,B05003G_001EA,B05003G_002MA,B05003G_002EA,B05003G_003EA,B05003G_003MA,B05003G_004EA,B05003G_004MA,B05003G_005EA,B05003G_005MA,B05003G_006EA,B05003G_006MA,B05003G_007MA,B05003G_007EA,B05003G_008MA,B05003G_008EA,B05003G_009EA,B05003G_009MA,B05003G_010EA,B05003G_010MA,B05003G_011EA,B05003G_011MA,B05003G_012MA,B05003G_012EA,B05003G_013MA,B05003G_013EA,B05003G_014EA,B05003G_014MA,B05003G_015EA,B05003G_015MA,B05003G_016EA,B05003G_016MA,B05003G_017MA,B05003G_017EA,B05003G_018MA,B05003G_018EA,B05003G_019MA,B05003G_019EA,B05003G_020EA,B05003G_020MA,B05003G_021EA,B05003G_021MA,B05003G_022MA,B05003G_022EA,B05003G_023MA,B05003G_023EA,state
0400000US13,234124,14764,115826,7870,59822,5521,58923,5365,899,573,508,432,391,359,56004,4950,46390,4342,9614,2059,4225,1204,5389,1519,118298,8677,53697,5225,52977,5234,720,577,457,431,263,384,64601,5443,54487,5206,10114,1460,6024,1194,4090,1040,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,350173,11268,176385,6083,69397,3377,69021,3377,376,349,170,222,206,265,106988,5121,104463,4994,2525,634,1513,420,1012,502,173788,6975,64987,3563,64838,3568,149,159,149,159,0,182,108801,5195,105570,5347,3231,966,2244,833,987,421,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,47424,3957,24460,2652,11972,1732,11972,1732,0,193,0,193,0,193,12488,1959,10900,1834,1588,760,86,121,1502,750,22964,2930,11568,1702,11377,1611,191,312,0,193,191,312,11396,2068,10547,1861,849,614,493,533,356,298,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,295465,10735,144670,6791,75068,4875,73268,4715,1800,697,621,376,1179,627,69602,4241,56584,4025,13018,1953,6213,1248,6805,1664,150795,6576,73721,4511,72929,4509,792,324,233,201,559,258,77074,4390,63515,4091,13559,1867,8100,1457,5459,974,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,156739,9223,79420,5616,43742,4138,43487,4147,255,246,172,217,83,122,35678,3516,32924,3534,2754,947,1360,665,1394,563,77319,5637,39846,3887,39807,3878,39,44,39,44,0,189,37473,3712,34788,3622,2685,895,1236,733,1449,709,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,59872,4566,27086,2755,14414,1868,14354,1871,60,74,60,74,0,155,12672,1921,11279,1750,1393,609,420,297,973,487,32786,3053,18304,2263,18015,2194,289,429,289,429,0,155,14482,1994,13540,1975,942,509,483,327,459,348,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,92999,6001,46094,3471,23831,2232,23454,2189,377,391,25,53,352,391,22263,2399,20151,2124,2112,938,952,466,1160,680,46905,3882,24594,2852,24372,2808,222,275,0,168,222,275,22311,2292,20555,2152,1756,628,764,400,992,496,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,94235,6001,46729,3888,25109,3077,25007,3059,102,98,102,98,0,187,21620,2374,19783,2287,1837,837,563,310,1274,728,47506,4270,24686,2841,24686,2841,0,187,0,187,0,187,22820,2583,20885,2517,1935,686,786,444,1149,529,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,97673,7420,47492,4379,24023,3127,23850,3120,173,177,142,173,31,52,23469,2799,21547,2718,1922,738,933,522,989,484,50181,5003,26268,3728,25517,3693,751,584,321,362,430,480,23913,3215,21444,2899,2469,1034,921,474,1548,769,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,187294,10053,92213,6219,45731,4730,44823,4679,908,550,206,233,702,486,46482,3683,38598,3116,7884,1380,4730,1110,3154,732,95081,5512,46033,3860,45555,3912,478,358,121,129,357,325,49048,3393,40356,3116,8692,1530,5790,1255,2902,880,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,198384,10100,101131,6382,45458,3532,43846,3494,1612,649,120,140,1492,646,55673,4323,35986,3072,19687,3286,5321,1114,14366,3118,97253,6558,40539,3594,38501,3460,2038,865,96,116,1942,864,56714,4280,39674,3467,17040,2325,6415,1137,10625,1943,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,271937,10737,135876,6369,68271,4590,67199,4515,1072,602,342,280,730,500,67605,3660,62385,3687,5220,1016,2374,605,2846,866,136061,6564,63918,4551,63134,4520,784,394,204,141,580,371,72143,4040,66560,4100,5583,1055,3145,805,2438,754,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,155738,6670,77159,4008,39048,2815,38240,2745,808,513,472,434,336,339,38111,3057,32636,2571,5475,1778,2018,1068,3457,1423,78579,4394,38416,2970,37864,2952,552,295,64,85,488,277,40163,2900,34748,2578,5415,1487,2403,929,3012,1221,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,35860,4205,17613,2614,8831,1793,8728,1801,103,184,0,207,103,184,8782,2175,8324,2115,458,360,299,243,159,233,18247,2737,10202,2097,10008,2081,194,233,194,233,0,207,8045,1632,7117,1561,928,519,363,252,565,453,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,149866,8432,78319,5190,38020,3756,37169,3686,851,691,174,221,677,639,40299,3449,36939,3396,3360,876,1355,534,2005,636,71547,5427,35542,3974,35062,3892,480,498,0,182,480,498,36005,3424,32959,3257,3046,880,1392,578,1654,710,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,43714,3916,22317,2364,13456,1782,13409,1793,47,78,47,78,0,155,8861,1410,7268,1155,1593,603,820,417,773,518,21397,2378,11966,1668,11771,1700,195,310,195,310,0,155,9431,1317,8134,1217,1297,590,371,241,926,504,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,143566,8121,70162,4823,34274,3172,34069,3179,205,250,0,204,205,250,35888,2886,31396,2786,4492,1214,2688,952,1804,731,73404,5083,32742,3090,32333,3088,409,358,49,78,360,345,40662,3419,35184,3197,5478,1407,3696,1092,1782,857,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,22562,2362,12198,1734,4795,1094,4567,1014,228,320,0,184,228,320,7403,1261,6846,1217,557,314,295,212,262,239,10364,1497,4190,1125,4071,1134,119,132,18,35,101,131,6174,893,5247,812,927,439,417,281,510,413,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,243612,11255,118225,6872,58914,4581,56918,4560,1996,796,613,478,1383,651,59311,4302,39382,3578,19929,2328,12405,1893,7524,1439,125387,6898,55924,4452,54487,4541,1437,637,244,211,1193,635,69463,4708,48338,3914,21125,2438,13562,1928,7563,1527,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,70797,6162,37645,3918,15862,2578,15757,2565,105,190,0,193,105,190,21783,2828,19227,2830,2556,799,1085,548,1471,764,33152,3562,14717,2267,14602,2255,115,122,0,193,115,122,18435,2573,17333,2500,1102,458,979,431,123,157,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,581410,23387,289587,13236,127085,7557,120815,7330,6270,1825,1463,800,4807,1587,162502,8255,109641,6511,52861,4297,24694,2863,28167,3537,291823,12795,114399,6560,109096,6210,5303,1543,1036,497,4267,1460,177424,9374,114332,5948,63092,5737,32575,3342,30517,3688,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,241457,10393,122045,7047,62094,4961,61214,4762,880,1004,777,991,103,145,59951,4220,51553,3772,8398,1976,3655,1299,4743,1540,119412,5802,59410,4187,58739,4189,671,731,475,714,196,189,60002,4197,52745,3947,7257,1413,3513,961,3744,1050,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,309331,13713,153410,7939,80518,5073,79984,5086,534,316,367,318,167,183,72892,5141,67546,4836,5346,1190,2437,751,2909,839,155921,8184,79695,5531,78682,5512,1013,568,27,59,986,577,76226,4300,71882,4069,4344,997,2050,737,2294,648,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,309703,8731,156143,5720,70077,3717,69818,3687,259,203,0,155,259,203,86066,3610,83797,3475,2269,668,905,407,1364,454,153560,4751,65496,3244,65153,3253,343,264,222,221,121,143,88064,3199,85322,3221,2742,746,1049,385,1693,607,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,182825,9150,92171,6103,38642,3809,38024,3730,618,544,204,215,414,417,53529,3533,47439,3274,6090,1353,3001,1089,3089,1014,90654,5010,35074,2785,34978,2791,96,138,96,138,0,197,55580,3628,48178,3099,7402,1593,4283,1364,3119,1007,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,309371,11537,155468,6177,79817,4070,78372,4091,1445,734,391,204,1054,730,75651,4545,64609,4349,11042,2038,3972,1019,7070,1623,153903,7626,75301,4815,74180,4833,1121,532,331,276,790,459,78602,5034,67894,4736,10708,1573,5409,1110,5299,1068,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,36378,4754,18300,2604,9468,1760,9119,1673,349,465,0,206,349,465,8832,1689,7539,1459,1293,711,1076,681,217,191,18078,2809,8010,1454,7419,1364,591,611,288,391,303,471,10068,1901,8552,1805,1516,631,1030,551,486,307,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,103686,6465,50374,4022,25686,3251,25569,3241,117,146,117,146,0,203,24688,2520,23189,2592,1499,625,892,430,607,493,53312,4092,25980,2934,25851,2945,129,140,92,105,37,68,27332,2565,25264,2439,2068,759,1136,615,932,469,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,140980,9160,68762,4781,31319,3729,31254,3707,65,120,0,200,65,120,37443,3308,33030,3188,4413,1122,1618,541,2795,1004,72218,6092,36830,4504,36028,4359,802,625,186,292,616,573,35388,3202,32103,3087,3285,887,1715,751,1570,608,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,691327,21395,339944,11700,162998,7361,158994,7327,4004,1462,907,865,3097,1291,176946,7411,144095,6925,32851,3658,14848,2493,18003,3087,351383,12846,161286,8750,156853,8628,4433,1743,1557,1169,2876,1293,190097,7687,157738,6877,32359,3271,16173,2291,16186,2345,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,86237,6919,43498,4213,22269,2988,22189,3003,80,95,0,187,80,95,21229,2492,19166,2420,2063,776,888,565,1175,558,42739,3885,24010,2665,23805,2665,205,253,175,245,30,53,18729,2129,16927,2069,1802,634,719,374,1083,504,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,296163,11097,146905,6909,71815,4466,70291,4568,1524,932,48,79,1476,930,75090,5528,58941,4812,16149,3163,6991,1694,9158,2612,149258,7074,68629,4376,67209,4401,1420,665,350,323,1070,573,80629,4666,65208,4016,15421,2164,7460,1322,7961,1828,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,397238,12928,195234,7282,90652,4738,89944,4714,708,685,459,649,249,241,104582,5389,95823,4918,8759,1595,4219,996,4540,1272,202004,8191,92589,5013,91541,4990,1048,707,135,183,913,686,109415,5660,99057,5492,10358,2089,5470,1176,4888,1668,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,131701,7861,66565,4674,37602,3549,37355,3547,247,173,211,164,36,58,28963,2372,26595,2254,2368,645,1180,466,1188,519,65136,4514,35830,3237,35451,3224,379,281,132,180,247,214,29306,2767,26551,2549,2755,771,1463,566,1292,571,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,166946,12111,83078,6637,23078,2858,23078,2858,0,221,0,221,0,221,60000,4972,58016,4856,1984,680,1172,503,812,416,83868,7170,18452,2764,18387,2768,65,110,65,110,0,221,65416,5340,62999,5201,2417,862,1513,634,904,591,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
