GEO_ID,B23002D_001E,B23002D_001M,B23002D_002E,B23002D_002M,B23002D_003E,B23002D_003M,B23002D_004E,B23002D_004M,B23002D_005E,B23002D_005M,B23002D_006E,B23002D_006M,B23002D_007E,B23002D_007M,B23002D_008E,B23002D_008M,B23002D_009E,B23002D_009M,B23002D_010E,B23002D_010M,B23002D_011E,B23002D_011M,B23002D_012E,B23002D_012M,B23002D_013E,B23002D_013M,B23002D_014E,B23002D_014M,B23002D_015E,B23002D_015M,B23002D_016E,B23002D_016M,B23002D_017E,B23002D_017M,B23002D_018E,B23002D_018M,B23002D_019E,B23002D_019M,B23002D_020E,B23002D_020M,B23002D_021E,B23002D_021M,B23002D_022E,B23002D_022M,B23002D_023E,B23002D_023M,B23002D_024E,B23002D_024M,B23002D_025E,B23002D_025M,B23002D_026E,B23002D_026M,B23002D_027E,B23002D_027M,B23002D_028E,B23002D_028M,B23002D_029E,B23002D_029M,B23002D_030E,B23002D_030M,B23002D_031E,B23002D_031M,B23002D_032E,B23002D_032M,B23002D_033E,B23002D_033M,B23002D_034E,B23002D_034M,B23002D_035E,B23002D_035M,B23002D_036E,B23002D_036M,B23002D_037E,B23002D_037M,B23002D_038E,B23002D_038M,B23002D_039E,B23002D_039M,B23002D_040E,B23002D_040M,B23002D_041E,B23002D_041M,B23002D_042E,B23002D_042M,B23002D_043E,B23002D_043M,B23002D_044E,B23002D_044M,B23002D_045E,B23002D_045M,B23002D_046E,B23002D_046M,B23002D_047E,B23002D_047M,B23002D_048E,B23002D_048M,B23002D_049E,B23002D_049M,B23002D_050E,B23002D_050M,B23002D_051E,B23002D_051M,B23002D_052E,B23002D_052M,B23002D_053E,B23002D_053M,B23002D_054E,B23002D_054M,B23002D_055E,B23002D_055M,B23002D_056E,B23002D_056M,B23002D_057E,B23002D_057M,B23002D_058E,B23002D_058M,B23002D_059E,B23002D_059M,B23002D_060E,B23002D_060M,B23002D_061E,B23002D_061M,B23002D_062E,B23002D_062M,B23002D_063E,B23002D_063M,B23002D_064E,B23002D_064M,B23002D_065E,B23002D_065M,B23002D_066E,B23002D_066M,B23002D_067E,B23002D_067M,B23002D_068E,B23002D_068M,B23002D_069E,B23002D_069M,B23002D_070E,B23002D_070M,B23002D_071E,B23002D_071M,B23002D_072E,B23002D_072M,B23002D_073E,B23002D_073M,B23002D_074E,B23002D_074M,B23002D_075E,B23002D_075M,B23002D_076E,B23002D_076M,B23002D_077E,B23002D_077M,B23002D_078E,B23002D_078M,B23002D_079E,B23002D_079M,NAME,B23002D_001MA,B23002D_001EA,B23002D_002EA,B23002D_002MA,B23002D_003EA,B23002D_003MA,B23002D_004EA,B23002D_004MA,B23002D_005MA,B23002D_005EA,B23002D_006EA,B23002D_006MA,B23002D_007MA,B23002D_007EA,B23002D_008MA,B23002D_008EA,B23002D_009MA,B23002D_009EA,B23002D_010MA,B23002D_010EA,B23002D_011EA,B23002D_011MA,B23002D_012MA,B23002D_012EA,B23002D_013MA,B23002D_013EA,B23002D_014MA,B23002D_014EA,B23002D_015MA,B23002D_015EA,B23002D_016MA,B23002D_016EA,B23002D_017EA,B23002D_017MA,B23002D_018MA,B23002D_018EA,B23002D_019MA,B23002D_019EA,B23002D_020MA,B23002D_020EA,B23002D_021MA,B23002D_021EA,B23002D_022EA,B23002D_022MA,B23002D_023MA,B23002D_023EA,B23002D_024MA,B23002D_024EA,B23002D_025EA,B23002D_025MA,B23002D_026MA,B23002D_026EA,B23002D_027MA,B23002D_027EA,B23002D_028EA,B23002D_028MA,B23002D_029MA,B23002D_029EA,B23002D_030EA,B23002D_030MA,B23002D_031MA,B23002D_031EA,B23002D_032MA,B23002D_032EA,B23002D_033EA,B23002D_033MA,B23002D_034MA,B23002D_034EA,B23002D_035EA,B23002D_035MA,B23002D_036EA,B23002D_036MA,B23002D_037MA,B23002D_037EA,B23002D_038MA,B23002D_038EA,B23002D_039EA,B23002D_039MA,B23002D_040EA,B23002D_040MA,B23002D_041EA,B23002D_041MA,B23002D_042MA,B23002D_042EA,B23002D_043MA,B23002D_043EA,B23002D_044EA,B23002D_044MA,B23002D_045MA,B23002D_045EA,B23002D_046EA,B23002D_046MA,B23002D_047EA,B23002D_047MA,B23002D_048MA,B23002D_048EA,B23002D_049MA,B23002D_049EA,B23002D_050MA,B23002D_050EA,B23002D_051MA,B23002D_051EA,B23002D_052EA,B23002D_052MA,B23002D_053EA,B23002D_053MA,B23002D_054EA,B23002D_054MA,B23002D_055EA,B23002D_055MA,B23002D_056MA,B23002D_056EA,B23002D_057MA,B23002D_057EA,B23002D_058MA,B23002D_058EA,B23002D_059EA,B23002D_059MA,B23002D_060MA,B23002D_060EA,B23002D_061EA,B23002D_061MA,B23002D_062MA,B23002D_062EA,B23002D_063MA,B23002D_063EA,B23002D_064MA,B23002D_064EA,B23002D_065MA,B23002D_065EA,B23002D_066EA,B23002D_066MA,B23002D_067MA,B23002D_067EA,B23002D_068MA,B23002D_068EA,B23002D_069MA,B23002D_069EA,B23002D_070MA,B23002D_070EA,B23002D_071MA,B23002D_071EA,B23002D_072EA,B23002D_072MA,B23002D_073MA,B23002D_073EA,B23002D_074MA,B23002D_074EA,B23002D_075MA,B23002D_075EA,B23002D_076MA,B23002D_076EA,B23002D_077EA,B23002D_077MA,B23002D_078MA,B23002D_078EA,B23002D_079MA,B23002D_079EA,state
0400000US13,308004,4042,146440,2939,10127,1388,1803,584,392,235,1411,519,1202,485,209,181,8324,1206,14038,1350,8100,1236,223,207,7877,1229,7171,1142,706,532,5938,1320,92049,2354,83548,2643,348,280,83200,2612,81031,2936,2169,971,8501,1983,16644,931,12934,1139,0,214,12934,1139,12290,1184,644,514,3710,806,5670,926,2763,756,2642,717,121,159,2907,832,7912,889,1287,594,1238,592,49,77,6625,836,161564,2553,9710,1387,2131,766,0,214,2131,766,1553,717,578,485,7579,1175,14836,1713,8256,1544,0,214,8256,1544,7334,1554,922,510,6580,1449,99634,2002,69966,2830,82,119,69884,2823,66666,2632,3218,1169,29668,2575,20753,1209,12177,1570,0,214,12177,1570,11751,1499,426,309,8576,1263,8289,1087,1702,582,1702,582,0,214,6587,1101,8342,1068,320,294,239,267,81,136,8022,1041,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,465057,7826,213932,4598,9816,1211,3664,759,172,205,3492,744,3112,713,380,237,6152,979,15913,1282,12564,1342,216,229,12348,1355,11267,1323,1081,580,3349,893,95778,3155,86903,3358,1270,466,85633,3318,83056,3382,2577,757,8875,1383,38432,1435,28418,1314,0,182,28418,1314,27953,1286,465,280,10014,1395,17042,1293,7424,1082,7424,1082,0,182,9618,1162,36951,1451,5145,845,5104,844,41,68,31806,1503,251125,4473,10138,1414,4312,1091,0,182,4312,1091,4014,1058,298,241,5826,1148,12739,1239,9203,1295,15,24,9188,1294,8722,1242,466,258,3536,741,108275,2794,91382,3009,276,254,91106,3006,88309,3032,2797,888,16893,1987,43469,1441,31564,1470,0,182,31564,1470,30766,1533,798,515,11905,1215,21087,1486,8298,1235,8246,1234,52,85,12789,1401,55417,1790,4076,754,4013,772,63,105,51341,1912,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,552169,4443,260519,3421,15136,1338,3282,769,0,182,3282,769,2585,653,697,358,11854,1240,24718,1375,14033,1575,249,289,13784,1534,12594,1421,1190,601,10685,1969,153689,2570,140531,2955,114,115,140417,2949,134041,2996,6376,1350,13158,1890,33364,908,26047,1511,0,182,26047,1511,23830,1507,2217,837,7317,1166,12744,1052,5412,886,5317,874,95,123,7332,869,20868,1136,3419,681,3188,660,231,177,17449,1158,291650,2432,17331,1578,4204,954,0,182,4204,954,3307,862,897,580,13127,1305,24667,1483,14008,1728,0,182,14008,1728,12933,1785,1075,498,10659,1671,169236,2132,121609,3818,0,182,121609,3818,116219,3847,5390,1241,47627,3673,39304,902,24533,1645,0,182,24533,1645,23061,1620,1472,654,14771,1473,15741,1570,5305,943,5194,952,111,183,10436,1449,25371,1677,2139,712,2013,704,126,146,23232,1575,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,108280,3234,52372,2144,5163,1128,1335,572,0,189,1335,572,1009,459,326,256,3828,1009,10275,1197,4101,958,0,189,4101,958,4101,958,0,189,6174,1010,29278,1569,25800,1902,0,189,25800,1902,24673,1935,1127,494,3478,1014,3740,799,2916,804,0,189,2916,804,2859,811,57,98,824,357,1545,556,501,259,427,211,74,116,1044,492,2371,594,333,232,333,232,0,189,2038,508,55908,2082,5351,1064,1647,682,0,189,1647,682,1332,583,315,265,3704,891,7179,1065,3112,792,0,189,3112,792,2787,799,325,261,4067,792,32945,1682,21037,1674,0,189,21037,1674,20311,1720,726,342,11908,1613,5937,722,3075,696,0,189,3075,696,3010,713,65,115,2862,793,1796,643,414,368,414,368,0,189,1382,450,2700,785,260,325,260,325,0,189,2440,717,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,53139,2700,25850,1829,3026,1075,1543,833,0,155,1543,833,995,648,548,545,1483,713,4099,967,1497,679,0,155,1497,679,1400,658,97,152,2602,1075,15200,1190,13525,1365,45,75,13480,1359,12886,1403,594,533,1675,586,2538,754,2094,710,0,155,2094,710,2064,704,30,56,444,331,322,228,114,135,114,135,0,155,208,215,665,356,79,88,79,88,0,155,586,338,27289,1530,2059,983,611,437,0,155,611,437,611,437,0,155,1448,767,3368,791,1951,618,0,155,1951,618,1395,515,556,441,1417,649,18026,1196,12839,1471,0,155,12839,1471,12212,1423,627,457,5187,1105,1982,646,1080,435,0,155,1080,435,1080,435,0,155,902,466,734,407,188,173,188,173,0,155,546,376,1120,472,177,155,139,140,38,64,943,424,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,65436,1818,31657,1229,2154,747,731,508,0,168,731,508,731,508,0,168,1423,600,5572,1111,1465,507,25,55,1440,516,1396,485,44,86,4107,1198,18697,965,15905,1131,163,156,15742,1145,14711,1175,1031,486,2792,892,2757,262,1915,383,44,80,1871,373,1871,373,0,168,842,349,984,366,558,350,558,350,0,168,426,262,1493,422,579,360,579,360,0,168,914,364,33779,1396,2641,767,981,445,0,168,981,445,736,367,245,183,1660,572,4253,896,2436,735,0,168,2436,735,2146,622,290,380,1817,903,19526,931,14082,1125,0,168,14082,1125,13796,1155,286,222,5444,1021,3365,393,1750,423,0,168,1750,423,1704,421,46,73,1615,571,1440,549,520,317,520,317,0,168,920,397,2554,650,131,138,131,138,0,168,2423,664,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,46788,2269,21181,1522,1847,661,720,346,0,187,720,346,720,346,0,187,1127,535,2978,749,2160,790,53,68,2107,785,2107,785,0,187,818,505,12497,1343,11179,1262,203,160,10976,1243,10620,1179,356,354,1318,552,1779,607,896,475,0,187,896,475,896,475,0,187,883,457,764,376,471,305,471,305,0,187,293,242,1316,541,407,291,407,291,0,187,909,517,25607,1787,1897,605,657,393,0,187,657,393,607,352,50,100,1240,449,2076,612,1182,582,0,187,1182,582,1046,553,136,218,894,410,15382,1118,9508,1152,0,187,9508,1152,9221,1123,287,181,5874,1057,2387,580,1278,337,0,187,1278,337,1278,337,0,187,1109,481,2241,1086,1395,1038,1395,1038,0,187,846,346,1624,618,290,290,290,290,0,187,1334,543,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,65585,1670,31460,1497,1720,532,544,265,0,204,544,265,544,265,0,204,1176,484,4907,1139,3785,1172,223,275,3562,1149,3562,1149,0,204,1122,476,18233,1322,16262,1488,59,72,16203,1494,15171,1470,1032,411,1971,737,4057,740,3014,595,0,204,3014,595,2751,556,263,273,1043,584,966,387,511,290,511,290,0,204,455,306,1577,472,519,331,519,331,0,204,1058,414,34125,1330,2553,629,778,419,0,204,778,419,742,413,36,75,1775,639,3460,942,2187,920,0,204,2187,920,1989,890,198,211,1273,587,20183,1175,14080,1239,17,30,14063,1239,13208,1303,855,481,6103,1339,3419,469,1992,572,0,204,1992,572,1888,563,104,82,1427,545,796,370,199,119,199,119,0,204,597,351,3714,683,99,120,99,120,0,204,3615,691,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,312229,3156,145231,2072,8073,1091,2156,726,218,191,1938,693,1706,643,232,228,5917,1010,12981,973,8574,1218,295,226,8279,1195,7242,1236,1037,522,4407,963,84643,1744,78489,1981,1004,490,77485,1963,74410,2271,3075,839,6154,1027,19809,720,16326,1046,0,195,16326,1046,15724,1083,602,382,3483,913,6959,738,3904,755,3652,735,252,242,3055,619,12766,764,1747,525,1678,482,69,114,11019,825,166998,1955,10462,1207,2585,770,143,170,2442,760,2349,743,93,113,7877,1116,11042,979,6582,913,66,114,6516,922,5816,928,700,457,4460,1010,98315,1649,74375,2520,393,354,73982,2647,71538,2704,2444,735,23940,2238,23147,661,15565,1044,0,195,15565,1044,15299,1028,266,250,7582,913,7844,984,1768,555,1747,554,21,37,6076,958,16188,872,1388,549,1388,549,0,195,14800,879,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,352655,3543,166443,2294,11735,1265,2941,686,0,200,2941,686,2285,699,656,325,8794,1136,19205,1127,10582,1325,0,200,10582,1325,9696,1319,886,410,8623,1348,101270,1510,91517,2024,141,204,91376,2053,87530,2211,3846,1068,9753,1445,18575,527,14108,878,0,200,14108,878,13746,884,362,228,4467,725,5353,743,2004,669,1647,591,357,336,3349,595,10305,810,1537,513,1537,513,0,200,8768,778,186212,2263,12612,1093,4054,754,0,200,4054,754,3530,738,524,354,8558,1102,19306,1147,10050,1334,0,200,10050,1334,8612,1162,1438,886,9256,1434,114609,1747,84052,3191,0,200,84052,3191,79996,3016,4056,923,30557,2889,20464,680,10921,1215,0,200,10921,1215,10501,1231,420,231,9543,1220,7154,835,1962,647,1888,637,74,127,5192,852,12067,933,811,401,710,362,101,152,11256,944,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,232178,3327,111645,2111,9298,1045,2075,536,0,167,2075,536,1532,470,543,243,7223,1056,12982,1058,6983,1043,0,167,6983,1043,6110,995,873,400,5999,951,66128,1505,59253,1938,0,167,59253,1938,56978,1907,2275,717,6875,1508,12476,764,10525,976,0,167,10525,976,10261,1007,264,233,1951,549,5140,709,2690,604,2565,623,125,148,2450,665,5621,771,884,419,884,419,0,167,4737,682,120533,2255,8483,1144,1955,584,0,167,1955,584,1599,516,356,238,6528,1158,13582,970,8641,1176,0,167,8641,1176,7265,1100,1376,664,4941,812,70683,1557,47722,1884,0,167,47722,1884,44740,1976,2982,800,22961,1757,14546,929,7380,956,0,167,7380,956,7047,984,333,245,7166,1088,4793,797,798,348,798,348,0,167,3995,800,8446,972,424,207,424,207,0,167,8022,958,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,194302,3985,93237,2532,9007,1000,3380,667,0,143,3380,667,2741,621,639,372,5627,975,11359,1273,8856,1330,52,99,8804,1347,7291,1325,1513,622,2503,880,58723,1525,53950,1481,40,66,53910,1489,52304,1666,1606,675,4773,928,7256,887,5272,1041,0,143,5272,1041,4974,1042,298,288,1984,639,1649,655,564,402,434,367,130,168,1085,505,5243,768,712,364,712,364,0,143,4531,852,101065,2408,9239,989,3264,698,0,143,3264,698,2627,612,637,386,5975,872,10920,1168,7859,1084,0,143,7859,1084,7478,1130,381,263,3061,768,63146,1664,46537,2258,0,143,46537,2258,44281,2222,2256,777,16609,1698,9215,752,5161,847,0,143,5161,847,5019,911,142,186,4054,611,3420,654,667,383,667,383,0,143,2753,668,5125,559,338,221,338,221,0,143,4787,572,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
