GEO_ID,B01001F_001E,B01001F_001M,B01001F_002E,B01001F_002M,B01001F_003E,B01001F_003M,B01001F_004E,B01001F_004M,B01001F_005E,B01001F_005M,B01001F_006E,B01001F_006M,B01001F_007E,B01001F_007M,B01001F_008E,B01001F_008M,B01001F_009E,B01001F_009M,B01001F_010E,B01001F_010M,B01001F_011E,B01001F_011M,B01001F_012E,B01001F_012M,B01001F_013E,B01001F_013M,B01001F_014E,B01001F_014M,B01001F_015E,B01001F_015M,B01001F_016E,B01001F_016M,B01001F_017E,B01001F_017M,B01001F_018E,B01001F_018M,B01001F_019E,B01001F_019M,B01001F_020E,B01001F_020M,B01001F_021E,B01001F_021M,B01001F_022E,B01001F_022M,B01001F_023E,B01001F_023M,B01001F_024E,B01001F_024M,B01001F_025E,B01001F_025M,B01001F_026E,B01001F_026M,B01001F_027E,B01001F_027M,B01001F_028E,B01001F_028M,B01001F_029E,B01001F_029M,B01001F_030E,B01001F_030M,B01001F_031E,B01001F_031M,NAME,B01001F_001EA,B01001F_001MA,B01001F_002EA,B01001F_002MA,B01001F_003MA,B01001F_003EA,B01001F_004MA,B01001F_004EA,B01001F_005EA,B01001F_005MA,B01001F_006EA,B01001F_006MA,B01001F_007EA,B01001F_007MA,B01001F_008MA,B01001F_008EA,B01001F_009MA,B01001F_009EA,B01001F_010MA,B01001F_010EA,B01001F_011EA,B01001F_011MA,B01001F_012EA,B01001F_012MA,B01001F_013MA,B01001F_013EA,B01001F_014MA,B01001F_014EA,B01001F_015MA,B01001F_015EA,B01001F_016EA,B01001F_016MA,B01001F_017EA,B01001F_017MA,B01001F_018EA,B01001F_018MA,B01001F_019MA,B01001F_019EA,B01001F_020MA,B01001F_020EA,B01001F_021MA,B01001F_021EA,B01001F_022EA,B01001F_022MA,B01001F_023EA,B01001F_023MA,B01001F_024EA,B01001F_024MA,B01001F_025EA,B01001F_025MA,B01001F_026EA,B01001F_026MA,B01001F_027MA,B01001F_027EA,B01001F_028EA,B01001F_028MA,B01001F_029EA,B01001F_029MA,B01001F_030EA,B01001F_030MA,B01001F_031EA,B01001F_031MA,state
0400000US13,284084,16303,153267,9154,15412,2843,16937,2277,13791,2462,8311,1685,6278,1268,12813,2003,13218,1873,14558,2055,26620,3059,15973,2368,6275,1501,2116,768,953,545,12,26,130817,9236,13957,2278,14845,2710,12644,2049,6081,1567,5736,1355,10355,1943,9971,1674,9645,1867,22391,2817,16137,2474,5585,1242,2207,858,771,503,492,324,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,10135,1858,5755,1446,116,113,124,127,40,85,149,145,267,299,720,410,305,232,816,497,1023,410,1243,641,186,180,517,285,237,236,12,21,4380,1082,81,106,100,103,0,182,41,68,40,66,805,490,824,393,310,240,625,433,447,251,428,324,514,323,155,212,10,24,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,37682,4854,19216,2903,1211,607,1512,711,2048,896,789,546,771,473,2262,913,1840,838,1678,779,2821,832,1992,681,1495,732,428,249,158,163,211,309,18466,2913,1285,579,1500,650,1383,775,948,512,793,487,2498,909,1361,626,1844,969,2202,789,1793,759,1645,591,1163,645,51,85,0,193,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,773685,24560,398967,12801,32246,2931,36083,2858,33120,2740,19612,2217,14316,1796,33917,2612,32234,2825,34201,3029,66580,3930,50222,2977,29678,2262,11250,1205,4339,1054,1169,466,374718,13687,31068,2654,32275,3078,35562,3464,20865,2384,12154,1505,33157,2755,32173,2355,28814,2348,59267,3759,43141,2797,27038,2119,11918,1646,5041,1123,2245,1017,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,140617,10232,72539,5649,5340,1195,6248,1507,9424,1584,3673,1090,2776,785,7422,1442,5663,1106,5435,1179,14251,1805,6221,1017,3697,825,1869,631,340,204,180,211,68078,5510,6085,1340,5915,985,6997,1499,3751,987,3455,840,7011,1332,5003,971,5059,1278,10981,1587,6927,1108,4276,914,1734,571,848,326,36,63,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,47404,5301,26721,3036,998,442,3086,996,2907,1011,1451,564,1541,575,2759,732,2898,1104,2082,730,4229,1103,2995,831,1262,441,395,294,96,76,22,37,20683,2966,2235,850,1907,564,1639,652,1662,669,1320,735,1354,565,1154,605,1653,607,4143,954,1945,525,796,413,263,209,339,305,273,239,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,67275,6490,35669,4147,2850,919,3348,766,3630,866,2551,737,1082,455,2563,687,2571,879,2467,579,5777,1184,5071,1162,2654,826,857,416,189,205,59,76,31606,3156,2255,753,2733,946,2789,840,1011,407,965,552,3079,964,2378,827,3041,771,5558,1205,4641,885,1982,669,886,444,288,204,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,38122,4649,20870,3134,2749,1044,2988,908,1669,692,657,330,491,358,1624,680,1425,516,2234,740,4546,1024,1463,596,774,366,208,145,42,58,0,187,17252,2449,1494,599,2783,866,2373,834,840,428,726,503,1412,702,2011,815,1159,402,3551,831,507,328,214,146,133,134,49,87,0,187,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,51153,6010,27653,3115,3368,1108,1525,668,958,524,229,183,565,295,2972,899,3081,843,3869,1122,4599,1283,2677,1018,1677,677,1201,420,808,491,124,135,23500,3666,3173,1390,2110,1054,1015,474,603,329,668,441,2480,926,2563,932,1847,895,3893,1051,2014,603,1623,494,714,417,433,259,364,305,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,250417,12016,133178,6949,11868,1792,11839,2033,9520,1971,5407,925,2932,663,13052,1667,11499,1274,12868,1739,27605,2317,15262,1640,7279,1160,3192,870,855,423,0,195,117239,6173,13199,1507,11098,1808,9302,1625,5634,898,3973,786,7528,1059,8862,1416,10083,1337,20790,1753,14082,1599,7681,1277,3628,787,1179,558,200,313,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,280631,12650,142358,7797,10285,1973,9575,1790,11463,1669,6708,1350,6936,1103,15215,1941,14255,1624,12524,1776,23887,2700,15113,2206,10114,1421,4859,895,908,409,516,284,138273,7288,9284,1452,10785,1787,10241,1582,7267,1260,4163,985,12156,2013,11393,1804,10615,1545,21386,2117,18492,1934,12245,1520,6395,1032,2852,915,999,462,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,120463,7841,64962,4059,4949,1225,5565,1231,5700,1382,3613,881,2144,642,6849,1304,4456,1220,6188,1137,11879,1564,7108,959,3992,937,2013,592,368,190,138,127,55501,4565,4674,1280,6069,1181,5264,1258,2208,672,2520,693,4605,909,4476,921,3705,998,9582,1282,5002,945,4043,769,2312,633,701,368,340,337,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,83169,6087,45145,3501,3674,870,3872,1027,3955,1089,1975,735,1416,508,5062,1104,4452,1155,4094,870,8259,1194,5079,972,2411,866,455,368,384,333,57,88,38024,3474,3779,1094,4071,986,3698,1049,1769,511,1486,589,3812,953,3742,1100,2893,765,6076,886,3567,811,2252,751,422,279,457,402,0,143,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,26315,4523,16582,2784,1065,826,1405,802,1047,684,455,315,615,339,1975,739,1909,675,1676,841,3517,1165,1486,768,771,430,490,387,100,118,71,120,9733,2223,346,421,1284,738,684,313,187,154,239,267,1368,773,1410,953,572,371,1605,751,883,488,901,459,194,218,60,107,0,207,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,65614,5724,32817,3491,2334,831,4321,856,2314,700,1085,449,1205,626,3158,1069,2805,933,3222,953,5334,1066,3900,1006,2276,755,754,243,109,127,0,182,32797,3280,3760,964,3547,1228,3230,851,1680,696,1561,642,2953,883,2403,830,2966,823,4227,911,2838,666,2028,652,1179,610,213,180,212,194,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,31466,5873,15447,2993,1293,683,1876,883,1434,609,1065,491,298,210,1566,761,1108,439,1188,561,2789,839,1723,655,740,323,203,183,164,135,0,155,16019,3478,2482,1318,707,352,1168,546,1297,564,295,199,1745,663,1038,584,1967,836,2553,946,1421,461,768,346,467,264,111,113,0,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,264719,12674,136944,7598,9798,1767,11882,1828,12379,1951,7059,1282,4694,955,12831,1624,11499,1672,10567,2067,23453,2385,17872,1953,9500,1456,3736,866,1617,895,57,83,127775,6752,9931,1405,9512,1874,11789,1956,8810,1458,4773,938,11856,1752,9195,1698,9329,1481,20513,2205,15702,1916,9924,1343,4126,1054,1314,504,1001,548,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,5663,1465,2780,948,171,280,217,250,354,269,9,21,364,318,69,82,543,339,360,354,213,156,209,198,60,103,211,194,0,184,0,184,2883,960,244,211,240,248,323,277,175,175,221,244,122,138,222,190,182,165,385,256,370,263,345,295,54,72,0,184,0,184,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,585855,21114,295818,12158,21643,2571,19841,2375,23624,2505,13716,1749,8741,1461,26998,2860,24950,2354,28648,2934,50526,3133,39611,3296,23376,2151,10991,1546,2667,771,486,423,290037,11532,22835,2302,22191,2663,19987,2656,13888,1754,7872,1258,23006,2536,23001,2080,25342,2472,49153,3315,38076,2959,25277,2323,13313,1700,4854,1214,1242,487,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,211620,13501,106953,7559,6558,1512,8421,1835,7944,1885,4873,919,3505,919,8462,1711,9653,1680,8419,1290,13955,2313,14051,1852,11817,1830,4931,1019,3060,810,1304,639,104667,7312,6456,1588,8269,1863,7059,1374,4399,1103,3855,1275,9480,1910,6962,1475,5313,1336,15356,2065,15393,1690,8464,1315,8722,1485,3864,982,1075,601,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1763351,31551,876583,18429,72732,4114,65543,4189,68359,4386,40615,2370,30200,2326,78950,4046,84071,4188,81523,3498,130707,5812,109323,4856,67873,3617,31730,2865,11791,1698,3166,1158,886768,17455,70140,3965,59983,3637,65312,3658,37502,2540,27027,2130,73246,3468,73835,3873,70833,3915,132346,4849,121219,3969,79008,3400,43845,3024,22411,2135,10061,1456,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,300313,15723,159582,8911,16324,2221,16451,2029,14519,2423,7280,1363,7534,1483,14470,2494,11936,1971,16209,2456,31235,3241,14243,2345,7018,1376,2006,807,332,235,25,37,140731,8788,15158,2467,16746,2703,14109,1980,7246,1181,6674,1397,11721,2087,10655,1768,11994,1747,25439,2448,12280,2094,5762,1239,2138,716,738,539,71,107,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,98382,7123,54591,4293,4839,1237,4563,1229,5123,1103,3063,971,1880,601,3236,925,6612,1468,5364,1018,7674,1357,6709,1102,3851,864,1143,470,534,321,0,187,43791,3930,2684,789,3901,984,4947,1179,2328,609,1823,640,2993,945,3321,917,3726,887,7833,1545,4859,1197,3573,957,1350,565,317,179,136,140,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,108268,7114,58880,4078,4534,1044,6930,1379,4976,809,3468,712,1944,572,5585,1043,5714,1022,5146,897,8204,1323,6448,984,3432,699,1968,599,458,321,73,93,49388,3748,4328,837,4538,1054,5298,981,2866,703,2364,775,4330,811,3132,719,4356,908,7602,1082,5673,1045,2840,720,1542,577,500,268,19,34,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,106607,8516,57710,5656,2580,787,3329,891,5635,1571,3764,972,2580,1033,6295,1330,5325,1189,4587,1396,11232,1677,7337,1487,3599,998,1296,513,151,164,0,197,48897,3963,3614,1338,4427,1183,4759,1129,3106,808,2552,896,4710,1196,4025,1068,3927,1035,7662,1216,5298,996,3206,975,1255,514,154,236,202,303,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,248488,13541,128018,7423,11170,1688,11866,1923,9658,1532,5879,1322,3772,927,12025,1755,12861,1719,11795,1911,19320,2518,14592,1926,9140,1393,4242,1160,1435,558,263,195,120470,7595,10259,1825,10012,1886,9322,1675,7473,1359,6619,1483,9833,1800,10842,1506,8804,1208,19878,2454,13746,1767,8165,1441,3174,760,1958,789,385,223,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
