GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_019E,B21001F_019M,B21001F_020E,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001EA,B21001F_001MA,B21001F_002MA,B21001F_002EA,B21001F_003EA,B21001F_003MA,B21001F_004MA,B21001F_004EA,B21001F_005MA,B21001F_005EA,B21001F_006EA,B21001F_006MA,B21001F_007MA,B21001F_007EA,B21001F_008EA,B21001F_008MA,B21001F_009MA,B21001F_009EA,B21001F_010EA,B21001F_010MA,B21001F_011MA,B21001F_011EA,B21001F_012EA,B21001F_012MA,B21001F_013MA,B21001F_013EA,B21001F_014EA,B21001F_014MA,B21001F_015EA,B21001F_015MA,B21001F_016MA,B21001F_016EA,B21001F_017EA,B21001F_017MA,B21001F_018MA,B21001F_018EA,B21001F_019EA,B21001F_019MA,B21001F_020MA,B21001F_020EA,B21001F_021EA,B21001F_021MA,B21001F_022MA,B21001F_022EA,B21001F_023EA,B21001F_023MA,B21001F_024MA,B21001F_024EA,B21001F_025MA,B21001F_025EA,B21001F_026EA,B21001F_026MA,B21001F_027MA,B21001F_027EA,B21001F_028EA,B21001F_028MA,B21001F_029MA,B21001F_029EA,B21001F_030EA,B21001F_030MA,B21001F_031MA,B21001F_031EA,B21001F_032EA,B21001F_032MA,B21001F_033MA,B21001F_033EA,state
0400000US17,532808,17099,277860,9868,114622,6263,1695,857,112927,6231,116802,5263,2557,870,114245,5124,29678,2262,1301,611,28377,2101,11250,1205,814,523,10436,1294,5508,1009,584,418,4924,1034,254948,9035,106298,4416,127,129,106171,4409,102408,4652,128,156,102280,4637,27038,2119,41,70,26997,2116,11918,1646,0,182,11918,1646,7286,1349,0,182,7286,1349,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,92996,6043,47666,3564,21296,2384,190,228,21106,2352,20284,1997,522,461,19762,1985,3697,825,172,176,3525,802,1869,631,242,229,1627,637,520,271,141,179,379,230,45330,3413,20528,2409,376,454,20152,2284,17908,1794,101,122,17807,1783,4276,914,39,64,4237,912,1734,571,0,189,1734,571,884,337,0,189,884,337,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,45635,4211,23205,2721,8598,1385,237,199,8361,1380,10848,1735,326,292,10522,1711,2654,826,93,69,2561,821,857,416,275,205,582,360,248,219,34,62,214,190,22430,2170,9173,1433,0,168,9173,1433,10101,1207,65,118,10036,1222,1982,669,0,168,1982,669,886,444,0,168,886,444,288,204,0,168,288,204,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,37153,4119,20705,2499,10059,1541,132,211,9927,1565,6836,1548,370,383,6466,1608,1677,677,199,253,1478,657,1201,420,510,309,691,389,932,490,209,234,723,459,16448,2248,7407,1484,0,204,7407,1484,5907,1299,30,62,5877,1283,1623,494,126,201,1497,499,714,417,0,204,714,417,797,390,0,204,797,390,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,172139,7663,94308,4587,40222,2722,507,451,39715,2787,42760,2836,1400,740,41360,2845,7279,1160,277,223,7002,1158,3192,870,197,209,2995,908,855,423,39,63,816,417,77831,4200,30343,2701,63,98,30280,2690,34800,2228,145,206,34655,2243,7681,1277,89,154,7592,1278,3628,787,0,195,3628,787,1379,597,0,195,1379,597,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,204950,9098,104254,5765,48857,3483,314,318,48543,3475,39000,3878,561,427,38439,3863,10114,1421,740,334,9374,1428,4859,895,300,187,4559,872,1424,448,184,137,1240,406,100696,5077,38327,3287,254,347,38073,3309,39878,2773,129,227,39749,2780,12245,1520,69,113,12176,1511,6395,1032,0,200,6395,1032,3851,942,0,200,3851,942,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,82387,5146,45135,3165,19637,2273,402,365,19235,2230,18987,1779,409,236,18578,1740,3992,937,611,342,3381,899,2013,592,241,134,1772,569,506,216,162,130,344,188,37252,2786,15272,1902,115,153,15157,1912,14584,1403,37,61,14547,1399,4043,769,0,167,4043,769,2312,633,48,86,2264,624,1041,448,0,167,1041,448,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,56376,4341,31669,2784,15024,1865,78,116,14946,1876,13338,1556,208,185,13130,1569,2411,866,71,115,2340,851,455,368,8,15,447,367,441,355,182,180,259,286,24707,2360,11933,1890,7,17,11926,1890,9643,1195,0,143,9643,1195,2252,751,0,143,2252,751,422,279,0,143,422,279,457,402,0,143,457,402,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,41895,3940,21746,2625,9710,1801,232,379,9478,1707,8897,1556,692,460,8205,1468,2276,755,40,67,2236,758,754,243,235,194,519,282,109,127,0,182,109,127,20149,2279,9452,1453,0,182,9452,1453,7065,1269,82,107,6983,1247,2028,652,0,182,2028,652,1179,610,0,182,1179,610,425,236,0,182,425,236,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,183312,8877,95712,4901,39477,3284,590,404,38887,3238,41325,3159,1353,709,39972,3304,9500,1456,704,409,8796,1528,3736,866,1012,436,2724,770,1674,889,275,202,1399,855,87600,5090,35020,2760,143,168,34877,2722,36215,2878,199,236,36016,2884,9924,1343,57,81,9867,1335,4126,1054,49,77,4077,1083,2315,697,0,204,2315,697,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,427966,15721,216830,9253,89276,5476,1022,677,88254,5415,90034,5072,2217,832,87817,5027,23376,2151,1014,692,22362,1997,10991,1546,394,252,10597,1561,3153,817,590,481,2563,761,211136,8254,79221,4377,103,166,79118,4395,87229,4446,317,308,86912,4435,25277,2323,0,197,25277,2323,13313,1700,0,197,13313,1700,6096,1310,0,197,6096,1310,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,157641,9884,79157,5621,30039,3152,741,538,29298,3141,28006,3036,2117,972,25889,2765,11817,1830,2067,886,9750,1669,4931,1019,1926,558,3005,937,4364,840,1604,587,2760,783,78484,5514,25610,3580,84,140,25526,3562,30749,2471,416,337,30333,2464,8464,1315,97,155,8367,1297,8722,1485,71,86,8651,1489,4939,897,0,193,4939,897,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1282296,24092,628529,14875,274103,8254,2573,956,271530,8203,239866,8466,5368,1522,234498,8573,67873,3617,3578,1392,64295,3608,31730,2865,1720,704,30010,2953,14957,1961,1069,488,13888,1928,653767,12482,244877,5857,281,218,244596,5888,253565,6878,819,541,252746,6847,79008,3400,267,236,78741,3380,43845,3024,98,118,43747,3005,32472,2243,53,89,32419,2234,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,190698,10150,103605,6198,49154,3940,1595,819,47559,3838,45070,3868,1180,637,43890,3791,7018,1376,539,282,6479,1376,2006,807,298,221,1708,820,357,232,95,74,262,209,87093,5373,40716,3419,621,514,40095,3383,37668,3365,381,284,37287,3410,5762,1239,131,156,5631,1244,2138,716,71,120,2067,706,809,549,0,200,809,549,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,66822,4672,36891,2903,16980,2072,343,241,16637,2057,14383,1699,1135,542,13248,1638,3851,864,598,384,3253,825,1143,470,154,180,989,453,534,321,0,187,534,321,29931,2863,11863,1746,27,53,11836,1744,12692,1825,135,165,12557,1847,3573,957,116,198,3457,916,1350,565,0,187,1350,565,453,226,0,187,453,226,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,70991,4473,38756,2542,18214,1615,272,261,17942,1605,14611,1485,594,347,14017,1396,3432,699,773,491,2659,591,1968,599,370,229,1598,518,531,345,117,109,414,314,32235,2417,14059,1418,23,43,14036,1411,13275,1526,114,155,13161,1529,2840,720,70,84,2770,708,1542,577,0,155,1542,577,519,269,0,155,519,269,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
