GEO_ID,B14007D_001E,B14007D_001M,B14007D_002E,B14007D_002M,B14007D_003E,B14007D_003M,B14007D_004E,B14007D_004M,B14007D_005E,B14007D_005M,B14007D_006E,B14007D_006M,B14007D_007E,B14007D_007M,B14007D_008E,B14007D_008M,B14007D_009E,B14007D_009M,B14007D_010E,B14007D_010M,B14007D_011E,B14007D_011M,B14007D_012E,B14007D_012M,B14007D_013E,B14007D_013M,B14007D_014E,B14007D_014M,B14007D_015E,B14007D_015M,B14007D_016E,B14007D_016M,B14007D_017E,B14007D_017M,B14007D_018E,B14007D_018M,B14007D_019E,B14007D_019M,NAME,B14007D_001EA,B14007D_001MA,B14007D_002MA,B14007D_002EA,B14007D_003MA,B14007D_003EA,B14007D_004MA,B14007D_004EA,B14007D_005EA,B14007D_005MA,B14007D_006EA,B14007D_006MA,B14007D_007MA,B14007D_007EA,B14007D_008MA,B14007D_008EA,B14007D_009MA,B14007D_009EA,B14007D_010MA,B14007D_010EA,B14007D_011EA,B14007D_011MA,B14007D_012EA,B14007D_012MA,B14007D_013MA,B14007D_013EA,B14007D_014MA,B14007D_014EA,B14007D_015MA,B14007D_015EA,B14007D_016MA,B14007D_016EA,B14007D_017EA,B14007D_017MA,B14007D_018EA,B14007D_018MA,B14007D_019MA,B14007D_019EA,state
0400000US13,374707,5782,114836,3954,5835,1339,6032,1164,3869,971,4719,1018,4651,1059,6082,1412,3721,912,6494,1253,5995,1356,5938,1213,5256,1322,4398,932,4094,896,6116,1382,31118,2451,10518,1934,259871,4704,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,518518,9841,93787,5215,4805,1096,2873,810,3618,829,3846,854,4027,1102,3732,863,3900,1039,4144,788,4219,991,5583,1116,5180,914,4415,802,4559,924,6547,1028,25868,2207,6471,1213,424731,7298,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,652160,6313,190950,5933,11879,1669,8170,1305,7007,1149,7919,1511,8454,1472,7399,1180,7597,1273,8575,1335,7852,1508,6658,1047,6352,1128,7285,1026,7067,1085,6442,1434,53299,3063,28995,3323,461210,5383,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,132743,3990,53417,3304,2171,839,1393,542,980,516,3257,1252,1274,557,2502,812,1726,825,1165,633,2049,830,1920,754,2702,816,2358,719,826,473,2843,978,18906,1938,7345,1534,79326,3079,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,65417,3251,24102,2326,452,321,1161,542,1168,437,824,504,660,568,997,514,1014,469,681,371,778,287,809,462,1064,626,1340,505,1150,712,881,528,8505,1470,2618,615,41315,2561,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,81364,2716,30446,2802,1596,539,1364,676,1028,414,681,409,1334,440,1223,899,939,325,1504,614,1074,381,1349,683,860,371,978,501,1074,517,1470,503,8898,1577,5074,1516,50918,1807,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,57304,2792,17992,2050,601,316,639,393,821,417,765,415,455,328,502,258,1704,689,902,329,1240,460,571,310,1036,416,525,223,477,247,1466,652,4397,1137,1891,583,39312,2475,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,78587,1945,23877,1867,917,452,1536,656,694,356,1606,542,374,227,1391,744,781,417,1482,504,731,351,1073,549,586,404,898,441,895,482,1261,499,5360,1273,4292,1320,54710,2133,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,372793,4048,108293,3547,5700,1033,5427,1159,4177,1045,3610,831,5492,1252,4625,1011,4443,777,5440,1092,4155,848,4762,1070,4663,1067,4746,914,4398,778,4203,917,29742,1970,12710,1818,264500,4105,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,415081,4361,133250,3945,6567,1104,4872,1073,5537,1345,5030,1056,4970,1232,5403,1194,4512,903,4607,922,4041,987,4195,929,4936,988,4783,826,4353,929,5826,1009,40556,2491,23062,2156,281831,4258,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,283425,3944,96897,3492,4336,1011,4828,982,3085,629,3594,892,3467,812,4794,982,4312,913,3641,849,4437,806,4078,856,3935,790,4000,843,4699,916,4597,1163,25593,1922,13501,2185,186528,3132,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,247210,4752,86940,3567,3807,967,4136,896,3540,834,3480,928,4499,1094,4249,912,4283,924,5044,1074,3681,902,4838,976,3555,691,3209,783,3510,668,6166,1142,21839,2110,7104,1519,160270,3599,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,29472,2219,9462,1499,111,92,484,345,377,441,0,207,419,257,90,145,549,340,517,279,348,273,1181,644,712,456,397,306,208,205,98,121,2308,786,1663,771,20010,1941,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,110546,3471,40735,2535,2548,987,1223,491,938,412,1570,602,1955,747,1978,640,1512,625,1612,641,1121,536,1995,615,1614,681,902,387,1226,377,1548,609,10617,1385,8376,1504,69811,2814,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,38487,1973,13803,1445,512,298,763,448,546,346,424,245,673,386,391,284,410,285,354,254,468,313,515,343,362,206,391,203,405,296,399,259,4624,812,2566,862,24684,1653,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,227094,4057,52235,3012,2088,691,2225,767,1501,716,2529,723,1557,494,1974,585,2690,794,2183,825,2567,785,2622,660,2669,888,2322,528,2596,703,2098,755,17110,1933,3504,1013,174859,3488,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,32875,1832,12216,1569,513,279,702,472,433,345,405,253,570,349,221,199,562,323,334,220,846,363,634,385,351,242,650,359,291,290,733,375,2229,734,2742,1038,20659,1465,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,821449,5532,229316,4511,16136,1759,11625,1532,10300,1489,11421,1481,12165,1444,10837,1344,10323,1368,10798,1600,11037,1412,10520,1286,10005,1445,9747,1362,9966,1384,11193,1693,49477,2983,23766,2417,592133,5227,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,28439,2610,7311,1302,452,271,0,193,387,291,127,168,194,222,454,424,243,234,561,412,121,133,566,365,718,568,470,394,385,548,146,183,1661,693,826,475,21128,2175,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1617337,9199,440065,7800,21673,2073,18684,1933,17711,2257,16413,1768,18127,1543,16533,1685,15162,1691,19195,2106,14454,1649,16958,1740,18625,1707,16759,1596,18510,1557,18582,1705,133205,5506,59474,5599,1177272,8502,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,258585,5097,79116,4225,4166,948,4408,1179,4096,1112,2997,735,4414,952,3129,961,3504,807,2618,806,3460,918,2903,572,4025,1317,3126,777,3747,690,3942,1011,19375,2369,9206,1695,179469,3852,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,224669,4531,78038,3870,3779,874,3747,986,3146,858,3279,853,2371,732,1588,479,2638,777,4004,1149,2127,738,3756,857,2819,964,2702,702,2903,696,3559,850,20527,1947,15093,1861,146631,3256,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,75426,2651,26089,1888,671,277,1029,381,880,440,1256,491,758,307,1344,614,616,360,1547,626,986,579,925,467,678,297,1181,460,730,315,1337,511,9223,1303,2928,786,49337,2067,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,159785,4223,46894,3048,1845,536,2499,701,2271,832,1589,522,1807,648,1968,777,1276,401,2358,757,1064,551,1221,456,1955,787,2549,703,2038,643,2690,872,16152,2318,3612,1021,112891,3190,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,406116,4904,135345,4544,6840,1186,5954,1127,4973,1085,6742,1351,5741,1141,4127,984,5239,1026,6737,1141,4684,959,5156,1095,4936,1124,5057,997,5258,979,5998,949,38074,2580,19829,2356,270771,4170,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34660,1982,12796,1743,381,392,240,211,218,211,339,291,265,233,696,416,738,348,446,363,449,370,427,463,190,167,233,223,527,341,366,315,4543,1273,2738,1362,21864,2072,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,68723,2602,24125,2297,1121,624,1859,764,1040,558,810,461,842,414,925,429,866,479,691,408,827,511,1132,789,782,396,682,461,1097,640,1050,814,6899,1452,3502,1056,44598,2016,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11690,1319,3919,1079,191,159,101,116,36,57,272,215,342,148,212,187,273,171,42,65,319,221,169,289,190,131,85,57,130,125,113,118,948,648,496,425,7771,1244,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,104696,3617,32697,2741,2584,870,1644,744,1602,501,1168,661,1455,607,1440,590,1492,581,802,425,1741,617,1281,487,1689,543,1402,610,1785,543,615,346,7451,1651,4546,1294,71999,3002,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1204777,9731,367723,8118,18449,2223,18704,2606,16103,1931,14425,1819,16890,2188,16358,2232,16683,2438,15159,1742,20586,2144,14900,2095,16876,2079,16072,2123,15068,2004,16110,2290,91038,4783,44302,3608,837054,8592,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,66597,2701,19934,2308,1308,524,665,349,861,500,858,420,1001,496,815,326,530,287,882,396,755,352,515,318,1001,436,525,286,1186,391,1008,658,5493,1097,2531,834,46663,2493,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,509286,6859,151611,4931,6931,1185,8244,1313,6134,1211,6330,1055,5906,892,5629,1066,6437,1079,7057,1325,7546,1407,7101,1116,6340,961,7009,1173,6546,1110,6123,1179,41096,2988,17182,1951,357675,5576,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,549824,6596,138546,4828,6895,1291,5427,1092,5389,1131,6093,1345,5167,902,5493,1013,6348,1041,6262,1203,6469,1185,5997,1004,5471,1038,5242,1075,5517,1008,6217,1081,45210,3490,11349,1796,411278,5314,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,149100,3326,53463,3027,2364,702,4005,990,3156,835,2072,721,2544,621,1969,573,2614,648,2353,519,2219,654,2444,645,2089,594,2767,554,1904,532,2240,681,14081,1764,4642,1245,95637,2626,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
