GEO_ID,B24010F_001E,B24010F_001M,B24010F_002E,B24010F_002M,B24010F_003E,B24010F_003M,B24010F_004E,B24010F_004M,B24010F_005E,B24010F_005M,B24010F_006E,B24010F_006M,B24010F_007E,B24010F_007M,B24010F_008E,B24010F_008M,B24010F_009E,B24010F_009M,B24010F_010E,B24010F_010M,B24010F_011E,B24010F_011M,B24010F_012E,B24010F_012M,B24010F_013E,B24010F_013M,B24010F_014E,B24010F_014M,B24010F_015E,B24010F_015M,B24010F_016E,B24010F_016M,B24010F_017E,B24010F_017M,B24010F_018E,B24010F_018M,B24010F_019E,B24010F_019M,B24010F_020E,B24010F_020M,B24010F_021E,B24010F_021M,B24010F_022E,B24010F_022M,B24010F_023E,B24010F_023M,B24010F_024E,B24010F_024M,B24010F_025E,B24010F_025M,B24010F_026E,B24010F_026M,B24010F_027E,B24010F_027M,B24010F_028E,B24010F_028M,B24010F_029E,B24010F_029M,B24010F_030E,B24010F_030M,B24010F_031E,B24010F_031M,B24010F_032E,B24010F_032M,B24010F_033E,B24010F_033M,B24010F_034E,B24010F_034M,B24010F_035E,B24010F_035M,B24010F_036E,B24010F_036M,B24010F_037E,B24010F_037M,B24010F_038E,B24010F_038M,B24010F_039E,B24010F_039M,B24010F_040E,B24010F_040M,B24010F_041E,B24010F_041M,B24010F_042E,B24010F_042M,B24010F_043E,B24010F_043M,B24010F_044E,B24010F_044M,B24010F_045E,B24010F_045M,B24010F_046E,B24010F_046M,B24010F_047E,B24010F_047M,B24010F_048E,B24010F_048M,B24010F_049E,B24010F_049M,B24010F_050E,B24010F_050M,B24010F_051E,B24010F_051M,B24010F_052E,B24010F_052M,B24010F_053E,B24010F_053M,B24010F_054E,B24010F_054M,B24010F_055E,B24010F_055M,B24010F_056E,B24010F_056M,B24010F_057E,B24010F_057M,B24010F_058E,B24010F_058M,B24010F_059E,B24010F_059M,B24010F_060E,B24010F_060M,B24010F_061E,B24010F_061M,B24010F_062E,B24010F_062M,B24010F_063E,B24010F_063M,B24010F_064E,B24010F_064M,B24010F_065E,B24010F_065M,B24010F_066E,B24010F_066M,B24010F_067E,B24010F_067M,B24010F_068E,B24010F_068M,B24010F_069E,B24010F_069M,B24010F_070E,B24010F_070M,B24010F_071E,B24010F_071M,B24010F_072E,B24010F_072M,B24010F_073E,B24010F_073M,NAME,B24010F_001EA,B24010F_001MA,B24010F_002EA,B24010F_002MA,B24010F_003EA,B24010F_003MA,B24010F_004EA,B24010F_004MA,B24010F_005MA,B24010F_005EA,B24010F_006EA,B24010F_006MA,B24010F_007MA,B24010F_007EA,B24010F_008MA,B24010F_008EA,B24010F_009MA,B24010F_009EA,B24010F_010EA,B24010F_010MA,B24010F_011EA,B24010F_011MA,B24010F_012EA,B24010F_012MA,B24010F_013EA,B24010F_013MA,B24010F_014EA,B24010F_014MA,B24010F_015MA,B24010F_015EA,B24010F_016MA,B24010F_016EA,B24010F_017EA,B24010F_017MA,B24010F_018MA,B24010F_018EA,B24010F_019MA,B24010F_019EA,B24010F_020MA,B24010F_020EA,B24010F_021MA,B24010F_021EA,B24010F_022MA,B24010F_022EA,B24010F_023EA,B24010F_023MA,B24010F_024EA,B24010F_024MA,B24010F_025MA,B24010F_025EA,B24010F_026MA,B24010F_026EA,B24010F_027MA,B24010F_027EA,B24010F_028EA,B24010F_028MA,B24010F_029EA,B24010F_029MA,B24010F_030MA,B24010F_030EA,B24010F_031MA,B24010F_031EA,B24010F_032MA,B24010F_032EA,B24010F_033MA,B24010F_033EA,B24010F_034EA,B24010F_034MA,B24010F_035MA,B24010F_035EA,B24010F_036MA,B24010F_036EA,B24010F_037MA,B24010F_037EA,B24010F_038MA,B24010F_038EA,B24010F_039EA,B24010F_039MA,B24010F_040MA,B24010F_040EA,B24010F_041MA,B24010F_041EA,B24010F_042MA,B24010F_042EA,B24010F_043MA,B24010F_043EA,B24010F_044MA,B24010F_044EA,B24010F_045MA,B24010F_045EA,B24010F_046MA,B24010F_046EA,B24010F_047MA,B24010F_047EA,B24010F_048MA,B24010F_048EA,B24010F_049MA,B24010F_049EA,B24010F_050EA,B24010F_050MA,B24010F_051MA,B24010F_051EA,B24010F_052MA,B24010F_052EA,B24010F_053MA,B24010F_053EA,B24010F_054MA,B24010F_054EA,B24010F_055EA,B24010F_055MA,B24010F_056MA,B24010F_056EA,B24010F_057MA,B24010F_057EA,B24010F_058MA,B24010F_058EA,B24010F_059MA,B24010F_059EA,B24010F_060EA,B24010F_060MA,B24010F_061EA,B24010F_061MA,B24010F_062MA,B24010F_062EA,B24010F_063MA,B24010F_063EA,B24010F_064MA,B24010F_064EA,B24010F_065EA,B24010F_065MA,B24010F_066EA,B24010F_066MA,B24010F_067EA,B24010F_067MA,B24010F_068EA,B24010F_068MA,B24010F_069EA,B24010F_069MA,B24010F_070MA,B24010F_070EA,B24010F_071MA,B24010F_071EA,B24010F_072EA,B24010F_072MA,B24010F_073EA,B24010F_073MA,state
0400000US32,128848,7817,75814,4717,6417,1667,3280,1115,2275,883,1005,669,828,519,276,273,533,458,19,33,832,491,151,179,39,64,356,361,286,295,1477,868,219,231,1258,805,27396,3072,136,159,1317,882,1130,795,187,224,14157,2705,9756,1914,2030,748,10635,2020,5816,1556,4819,1307,17633,2161,323,323,13008,2030,4302,1037,13733,2317,6506,1573,3713,1085,3514,1117,53034,4237,6858,1445,2752,975,2141,848,611,464,428,494,201,202,227,370,0,204,2827,860,366,236,165,162,1799,700,497,392,851,475,246,285,605,391,25801,2711,1556,679,178,197,107,177,71,87,9612,1849,11555,1984,2900,823,16953,2496,7606,1484,9347,2005,452,342,0,204,281,273,171,205,2970,915,1954,678,185,215,831,511,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,290249,12767,163094,8519,20086,2281,10628,1601,8264,1284,2364,976,3211,901,1915,717,1144,522,152,192,4394,1217,1456,686,291,317,1212,652,1435,663,1853,756,1353,648,500,306,37567,4744,676,401,4065,1426,2372,1098,1693,884,17122,3068,13384,2746,2320,1110,20771,3103,9662,2025,11109,1905,35942,3991,1115,557,25043,3078,9784,2164,48728,4883,15463,2543,18304,2693,14961,2579,127155,6334,29496,2768,9599,1645,6458,1471,3141,875,1771,738,966,567,477,374,328,300,12467,1662,2169,944,1435,602,7209,1512,1654,593,5659,1585,3163,1245,2496,898,41995,3583,7983,1667,1343,720,755,454,588,572,7968,1666,13783,2371,10918,1858,34430,3520,13560,2033,20870,2629,867,671,607,527,0,197,260,414,20367,2766,9330,1822,2689,916,8348,1632,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,89190,5994,48731,4038,7808,1440,3455,955,2852,905,603,394,937,389,318,241,501,356,118,118,2121,863,374,385,40,68,1325,653,382,372,1295,644,465,328,830,568,10934,1987,185,238,1211,627,768,477,443,425,4342,1253,2819,1051,2377,943,8593,1697,4762,1447,3831,1218,13184,2194,848,707,9089,1826,3247,1077,8212,1471,2275,928,3487,1019,2450,972,40459,3498,12610,1838,4963,1290,3377,1099,1586,764,798,510,534,421,264,281,0,193,4207,950,580,383,153,174,3200,903,274,282,2642,895,1065,611,1577,698,11069,1841,1104,620,365,363,194,319,171,183,4003,1054,2779,827,2818,1054,15102,2747,4729,1518,10373,2189,390,337,43,73,0,193,347,330,1288,593,518,356,337,376,433,302,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,791143,17950,434352,11608,65615,5180,32274,3837,25859,3592,6415,1655,9965,2122,6167,1760,3141,1113,657,342,19283,2433,4688,1248,1321,576,6448,1376,6826,1682,4093,1007,1950,854,2143,620,131937,7472,2316,727,14501,2533,9885,2029,4616,1467,63835,6358,41925,3914,9360,2034,72489,5564,38012,4012,34477,3642,85667,6504,2475,794,62931,5681,20261,2555,78644,5683,22610,2790,39345,4022,16689,2482,356791,10540,79427,4835,24339,2892,15795,2057,8544,1905,3782,1047,2247,803,584,415,951,508,39034,3469,5915,1298,3372,1089,24071,2822,5676,1260,12272,1939,5577,1456,6695,1225,152268,8368,40757,4655,4937,1304,2993,979,1944,839,27401,3103,40208,4411,38965,4302,98835,5104,39294,3464,59541,4074,2445,949,923,508,1097,533,425,448,23816,2602,12830,1969,5777,1446,5209,1431,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,135760,7943,87870,5888,8138,2084,4234,1304,3652,1277,582,398,1380,665,914,586,375,350,91,127,2320,1161,877,565,0,200,30,53,1413,961,204,195,133,153,71,116,16157,2726,74,152,678,537,196,164,482,494,6731,2003,7535,1645,1139,706,6573,1647,2849,1051,3724,1204,38061,4203,4941,2115,28803,3468,4317,1375,18941,2546,12569,2072,2890,1211,3482,966,47890,3971,7249,1386,3335,962,2284,689,1051,572,121,182,121,182,0,200,0,200,1752,668,399,307,247,301,937,396,169,205,2041,873,963,573,1078,588,16921,2552,1134,657,223,232,110,180,113,145,7856,1848,6014,1476,1694,700,11566,2106,5826,1670,5740,1247,1804,1002,336,225,937,883,531,511,10350,1672,8123,1515,322,365,1905,757,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,45171,3844,28069,2989,5724,1322,2807,1098,2550,1060,257,285,1333,542,238,177,575,392,520,424,1039,524,47,81,0,187,485,313,507,414,545,308,377,265,168,161,6729,1642,237,294,611,428,535,393,76,128,3165,1334,2133,758,583,443,2485,834,1406,606,1079,634,5264,1244,307,230,3315,983,1642,688,7867,1559,4919,1284,944,577,2004,840,17102,2236,4533,1167,1288,647,1029,579,259,226,272,233,81,100,0,187,191,209,1475,607,482,342,35,61,916,531,42,71,1498,641,406,249,1092,606,5227,1201,783,382,200,216,72,90,128,194,2351,874,892,413,1001,509,3818,992,1223,545,2595,817,452,419,111,107,242,385,99,156,3072,1115,2080,850,79,134,913,506,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,49486,3669,31038,2328,2685,654,1668,522,1459,477,209,200,447,295,135,188,119,128,193,192,298,187,112,116,0,155,99,104,87,104,272,246,199,215,73,123,6828,1386,135,129,333,245,56,69,277,243,3487,945,2797,942,76,91,2975,775,1472,613,1503,654,11609,1701,1600,549,8431,1557,1578,595,6941,1130,4519,921,895,466,1527,490,18448,1865,2979,753,855,382,485,300,370,289,46,59,46,59,0,155,0,155,1323,571,359,289,0,155,773,428,191,171,755,307,360,213,395,244,8334,1499,682,378,96,113,54,91,42,73,3582,940,2977,1014,997,430,4032,930,1875,613,2157,547,737,321,470,296,145,126,122,155,2366,582,1733,502,169,177,464,279,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,56682,5302,34211,3737,5362,1774,3443,1343,2482,1061,961,873,1227,826,332,278,895,758,0,197,623,417,179,177,0,197,284,314,160,199,69,115,69,115,0,197,8148,1673,137,164,197,176,140,153,57,96,3497,954,3673,1142,644,357,5269,1319,2587,930,2682,884,7532,2102,3316,1449,3030,1118,1186,661,7900,1436,4814,1218,1208,725,1878,646,22471,2624,4326,1094,997,489,715,384,282,236,503,380,347,339,0,197,156,146,1969,622,439,309,17,31,1068,461,445,364,857,549,532,433,325,273,9115,1845,1285,726,0,197,0,197,0,197,3023,988,3393,1089,1414,562,5013,1394,1653,664,3360,1020,1383,603,1383,603,0,197,0,197,2634,875,2244,834,0,197,390,245,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,105326,7006,57491,4529,8285,2099,3036,876,2326,864,710,483,1686,706,898,468,545,434,243,184,3076,1454,607,393,39,67,901,471,1529,1267,487,331,149,183,338,279,14589,2705,847,551,1952,848,820,594,1132,594,6327,1720,5047,1487,416,348,6686,1239,3150,989,3536,962,10265,2056,861,396,7482,2030,1922,791,17666,2361,6428,1495,3819,1111,7419,1493,47835,4057,10475,1919,3175,957,1736,763,1439,661,641,413,297,198,253,320,91,148,4407,1401,650,480,248,222,2692,1114,817,486,2252,1041,788,416,1464,929,14382,2082,2874,859,303,373,89,107,214,355,3895,1188,3966,1213,3344,1020,12943,2155,5486,1384,7457,1527,375,308,323,295,52,84,0,168,9660,1701,5643,1383,543,353,3474,973,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,711482,20407,432578,13018,56319,4379,27735,3049,21333,2596,6402,1677,12165,2014,5915,1336,4704,1285,1546,721,10801,2189,1736,811,805,532,5430,1559,2830,1009,5618,1411,2337,820,3281,1168,78366,6328,1561,519,6729,1633,5149,1549,1580,655,35163,4198,32136,3915,2777,1101,58436,4601,29230,3472,29206,3210,139145,7507,4445,1450,103015,7420,31685,3901,100312,6570,44828,4346,31028,3592,24456,2758,278904,11001,59872,5354,22039,2930,13839,2338,8200,1440,5706,1770,2153,838,2500,1357,1053,687,17594,2475,2310,910,1405,763,12178,1870,1701,664,14533,2392,6259,1531,8274,1838,99595,5509,13143,2177,2418,757,1051,487,1367,629,34318,3377,31546,3218,18170,2444,89118,6619,34803,4339,54315,4066,2545,911,514,440,1246,614,785,546,27774,3035,19552,2454,2789,977,5433,1375,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,65846,5567,38300,3704,3743,1245,1864,776,1327,703,537,365,913,572,715,511,87,105,111,179,599,358,75,127,0,187,317,268,207,242,367,426,307,418,60,103,8240,2345,253,334,225,325,34,58,191,323,2851,1013,4700,2024,211,230,5791,1621,3163,1295,2628,938,12169,2315,179,180,9621,2162,2369,982,8357,1684,5487,1269,1157,718,1713,795,27546,2898,3078,1060,1616,757,940,635,676,408,270,348,76,151,0,187,194,305,1025,517,62,74,0,187,801,390,162,252,167,136,130,122,37,60,11100,1896,937,532,0,187,0,187,0,187,4195,1090,4553,1514,1415,656,7772,1850,1517,659,6255,1678,230,215,171,189,59,98,0,187,5366,1396,4328,1285,550,406,488,371,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
