GEO_ID,B23002F_001E,B23002F_001M,B23002F_002E,B23002F_002M,B23002F_003E,B23002F_003M,B23002F_004E,B23002F_004M,B23002F_005E,B23002F_005M,B23002F_006E,B23002F_006M,B23002F_007E,B23002F_007M,B23002F_008E,B23002F_008M,B23002F_009E,B23002F_009M,B23002F_010E,B23002F_010M,B23002F_011E,B23002F_011M,B23002F_012E,B23002F_012M,B23002F_013E,B23002F_013M,B23002F_014E,B23002F_014M,B23002F_015E,B23002F_015M,B23002F_016E,B23002F_016M,B23002F_017E,B23002F_017M,B23002F_018E,B23002F_018M,B23002F_019E,B23002F_019M,B23002F_020E,B23002F_020M,B23002F_021E,B23002F_021M,B23002F_022E,B23002F_022M,B23002F_023E,B23002F_023M,B23002F_024E,B23002F_024M,B23002F_025E,B23002F_025M,B23002F_026E,B23002F_026M,B23002F_027E,B23002F_027M,B23002F_028E,B23002F_028M,B23002F_029E,B23002F_029M,B23002F_030E,B23002F_030M,B23002F_031E,B23002F_031M,B23002F_032E,B23002F_032M,B23002F_033E,B23002F_033M,B23002F_034E,B23002F_034M,B23002F_035E,B23002F_035M,B23002F_036E,B23002F_036M,B23002F_037E,B23002F_037M,B23002F_038E,B23002F_038M,B23002F_039E,B23002F_039M,B23002F_040E,B23002F_040M,B23002F_041E,B23002F_041M,B23002F_042E,B23002F_042M,B23002F_043E,B23002F_043M,B23002F_044E,B23002F_044M,B23002F_045E,B23002F_045M,B23002F_046E,B23002F_046M,B23002F_047E,B23002F_047M,B23002F_048E,B23002F_048M,B23002F_049E,B23002F_049M,B23002F_050E,B23002F_050M,B23002F_051E,B23002F_051M,B23002F_052E,B23002F_052M,B23002F_053E,B23002F_053M,B23002F_054E,B23002F_054M,B23002F_055E,B23002F_055M,B23002F_056E,B23002F_056M,B23002F_057E,B23002F_057M,B23002F_058E,B23002F_058M,B23002F_059E,B23002F_059M,B23002F_060E,B23002F_060M,B23002F_061E,B23002F_061M,B23002F_062E,B23002F_062M,B23002F_063E,B23002F_063M,B23002F_064E,B23002F_064M,B23002F_065E,B23002F_065M,B23002F_066E,B23002F_066M,B23002F_067E,B23002F_067M,B23002F_068E,B23002F_068M,B23002F_069E,B23002F_069M,B23002F_070E,B23002F_070M,B23002F_071E,B23002F_071M,B23002F_072E,B23002F_072M,B23002F_073E,B23002F_073M,B23002F_074E,B23002F_074M,B23002F_075E,B23002F_075M,B23002F_076E,B23002F_076M,B23002F_077E,B23002F_077M,B23002F_078E,B23002F_078M,B23002F_079E,B23002F_079M,NAME,B23002F_001EA,B23002F_001MA,B23002F_002MA,B23002F_002EA,B23002F_003MA,B23002F_003EA,B23002F_004EA,B23002F_004MA,B23002F_005EA,B23002F_005MA,B23002F_006EA,B23002F_006MA,B23002F_007MA,B23002F_007EA,B23002F_008MA,B23002F_008EA,B23002F_009EA,B23002F_009MA,B23002F_010EA,B23002F_010MA,B23002F_011EA,B23002F_011MA,B23002F_012MA,B23002F_012EA,B23002F_013MA,B23002F_013EA,B23002F_014MA,B23002F_014EA,B23002F_015EA,B23002F_015MA,B23002F_016EA,B23002F_016MA,B23002F_017MA,B23002F_017EA,B23002F_018MA,B23002F_018EA,B23002F_019MA,B23002F_019EA,B23002F_020EA,B23002F_020MA,B23002F_021EA,B23002F_021MA,B23002F_022MA,B23002F_022EA,B23002F_023MA,B23002F_023EA,B23002F_024MA,B23002F_024EA,B23002F_025MA,B23002F_025EA,B23002F_026EA,B23002F_026MA,B23002F_027EA,B23002F_027MA,B23002F_028MA,B23002F_028EA,B23002F_029MA,B23002F_029EA,B23002F_030MA,B23002F_030EA,B23002F_031EA,B23002F_031MA,B23002F_032EA,B23002F_032MA,B23002F_033MA,B23002F_033EA,B23002F_034MA,B23002F_034EA,B23002F_035MA,B23002F_035EA,B23002F_036MA,B23002F_036EA,B23002F_037EA,B23002F_037MA,B23002F_038EA,B23002F_038MA,B23002F_039MA,B23002F_039EA,B23002F_040MA,B23002F_040EA,B23002F_041MA,B23002F_041EA,B23002F_042EA,B23002F_042MA,B23002F_043EA,B23002F_043MA,B23002F_044MA,B23002F_044EA,B23002F_045MA,B23002F_045EA,B23002F_046MA,B23002F_046EA,B23002F_047MA,B23002F_047EA,B23002F_048EA,B23002F_048MA,B23002F_049EA,B23002F_049MA,B23002F_050EA,B23002F_050MA,B23002F_051EA,B23002F_051MA,B23002F_052MA,B23002F_052EA,B23002F_053EA,B23002F_053MA,B23002F_054EA,B23002F_054MA,B23002F_055EA,B23002F_055MA,B23002F_056EA,B23002F_056MA,B23002F_057MA,B23002F_057EA,B23002F_058MA,B23002F_058EA,B23002F_059EA,B23002F_059MA,B23002F_060EA,B23002F_060MA,B23002F_061EA,B23002F_061MA,B23002F_062MA,B23002F_062EA,B23002F_063MA,B23002F_063EA,B23002F_064EA,B23002F_064MA,B23002F_065EA,B23002F_065MA,B23002F_066EA,B23002F_066MA,B23002F_067MA,B23002F_067EA,B23002F_068MA,B23002F_068EA,B23002F_069MA,B23002F_069EA,B23002F_070EA,B23002F_070MA,B23002F_071EA,B23002F_071MA,B23002F_072MA,B23002F_072EA,B23002F_073MA,B23002F_073EA,B23002F_074MA,B23002F_074EA,B23002F_075EA,B23002F_075MA,B23002F_076EA,B23002F_076MA,B23002F_077MA,B23002F_077EA,B23002F_078MA,B23002F_078EA,B23002F_079MA,B23002F_079EA,state
0400000US13,191974,11558,104671,6804,12133,2007,3486,1126,0,214,3486,1126,2913,1073,573,459,8647,1771,12813,2003,9812,1808,51,58,9761,1800,9496,1833,265,339,3001,1003,70369,4995,65950,4625,960,747,64990,4659,63810,4717,1180,643,4419,1316,6275,1501,5363,1371,0,214,5363,1371,5194,1349,169,237,912,393,1128,555,455,310,455,310,0,214,673,462,1953,793,719,470,719,470,0,214,1234,672,87303,6549,9749,2128,4277,1479,0,214,4277,1479,3386,1430,891,728,5472,1571,10355,1943,5950,1506,0,214,5950,1506,5569,1466,381,358,4405,1310,58144,4323,32725,3759,0,214,32725,3759,29309,3636,3416,1375,25419,3386,5585,1242,2830,804,0,214,2830,804,2701,788,129,112,2755,1089,1139,550,207,264,207,264,0,214,932,487,2331,848,278,388,278,388,0,214,2053,765,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,558735,18014,290095,10067,26505,2539,10737,1704,0,182,10737,1704,6702,1295,4035,1101,15768,1997,33917,2612,28451,2517,46,106,28405,2528,24349,2257,4056,1134,5466,1134,183237,7418,171387,7065,0,182,171387,7065,162910,6851,8477,1561,11850,1734,29678,2262,21688,1967,0,182,21688,1967,20327,1911,1361,665,7990,1473,6603,1044,2062,608,1862,537,200,247,4541,889,10155,1563,1401,705,1401,705,0,182,8754,1410,268640,10037,25846,2539,12472,1942,0,182,12472,1942,9359,1674,3113,887,13374,1768,33157,2755,24689,2661,0,182,24689,2661,21295,2378,3394,1162,8468,1395,163395,5935,113217,5345,0,182,113217,5345,104089,5237,9128,1616,50178,4090,27038,2119,13153,1709,0,182,13153,1709,12289,1568,864,597,13885,1415,7708,1427,1804,644,1645,598,159,261,5904,1217,11496,1834,215,172,215,172,0,182,11281,1828,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,97276,6283,50051,3724,4973,1182,2049,860,0,189,2049,860,1919,816,130,149,2924,913,7422,1442,5734,1387,0,189,5734,1387,5418,1408,316,283,1688,767,31570,2657,29192,2519,188,328,29004,2517,27517,2427,1487,602,2378,801,3697,825,2583,751,0,189,2583,751,2537,732,46,92,1114,495,1699,621,392,311,368,310,24,43,1307,545,690,327,27,49,27,49,0,189,663,329,47225,3525,5350,955,2650,716,0,189,2650,716,2116,793,534,444,2700,715,7011,1332,5077,1079,0,189,5077,1079,4765,1021,312,323,1934,826,27970,2354,17628,2146,0,189,17628,2146,16531,2144,1097,529,10342,1641,4276,914,1375,626,0,189,1375,626,1375,626,0,189,2901,788,916,436,106,109,106,109,0,189,810,426,1702,598,87,102,38,63,49,77,1615,617,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,48412,4357,24987,2831,2779,721,1811,634,45,87,1766,629,1473,554,293,258,968,394,2563,687,1843,665,0,168,1843,665,1362,576,481,409,720,358,15886,2129,14930,2083,40,73,14890,2070,14477,2047,413,315,956,378,2654,826,2115,795,0,168,2115,795,2089,793,26,43,539,335,454,261,368,242,368,242,0,168,86,108,651,346,148,217,148,217,0,168,503,277,23425,2262,1572,647,975,582,0,168,975,582,715,473,260,279,597,328,3079,964,2272,870,33,62,2239,871,2047,824,192,294,807,458,15618,1589,11226,1430,355,302,10871,1465,9914,1329,957,601,4392,1204,1982,669,1165,512,0,168,1165,512,1165,512,0,168,817,477,682,380,204,157,204,157,0,168,478,345,492,269,0,168,0,168,0,168,492,269,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,38699,4189,21628,2485,620,307,322,261,85,128,237,230,54,104,183,228,298,233,2972,899,2335,879,317,318,2018,843,1901,835,117,154,637,387,14226,2220,12642,2275,466,290,12176,2262,12019,2260,157,119,1584,602,1677,677,1137,591,0,204,1137,591,1137,591,0,204,540,323,552,331,289,236,289,236,0,204,263,223,1581,518,201,163,201,163,0,204,1380,543,17071,2372,1140,553,598,383,0,204,598,383,452,349,146,163,542,355,2480,926,1513,706,151,196,1362,718,1089,613,273,365,967,548,10317,1687,6406,1499,0,204,6406,1499,6040,1499,366,304,3911,1225,1623,494,555,334,0,204,555,334,555,334,0,204,1068,433,304,254,138,218,138,218,0,204,166,123,1207,475,51,86,51,86,0,204,1156,478,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,180003,8076,97804,4769,6192,1035,2098,621,0,195,2098,621,1686,527,412,349,4094,898,13052,1667,11480,1540,0,195,11480,1540,10314,1624,1166,657,1572,674,67234,3755,65602,3777,236,283,65366,3712,63256,3635,2110,982,1632,734,7279,1160,6459,1076,0,195,6459,1076,6048,1147,411,346,820,422,2110,791,788,367,788,367,0,195,1322,723,1937,604,258,214,258,214,0,195,1679,566,82199,4470,8166,1137,3116,865,0,195,3116,865,2463,792,653,436,5050,1039,7528,1059,5362,918,103,134,5259,929,4780,887,479,342,2166,643,53817,3165,41521,3020,72,119,41449,3033,38058,2976,3391,989,12296,1848,7681,1277,4721,1050,0,195,4721,1050,4621,1062,100,104,2960,904,1993,674,1011,626,1011,626,0,195,982,432,3014,993,84,96,84,96,0,195,2930,990,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,213266,9253,108015,5876,10624,1360,4541,1136,0,200,4541,1136,2955,804,1586,684,6083,1301,15215,1941,11353,1823,0,200,11353,1823,10114,1840,1239,566,3862,892,65779,4768,52734,4605,73,123,52661,4607,47983,4247,4678,1145,13045,2003,10114,1421,7127,1187,0,200,7127,1187,6626,1110,501,349,2987,732,3127,792,1091,617,1056,608,35,58,2036,608,3156,726,591,320,591,320,0,200,2565,652,105251,5254,8718,1440,5050,1233,0,200,5050,1233,4192,1187,858,523,3668,1028,12156,2013,9082,1697,0,200,9082,1697,8455,1691,627,409,3074,994,61886,3883,45277,3469,0,200,45277,3469,42000,3298,3277,1094,16609,2296,12245,1520,6194,1301,0,200,6194,1301,5565,1172,629,422,6051,1097,3815,905,759,385,759,385,0,200,3056,888,6431,1248,651,429,614,426,37,63,5780,1214,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,85581,5354,47121,3273,4130,871,1922,631,0,167,1922,631,1292,592,630,368,2208,696,6849,1304,5204,1148,0,167,5204,1148,4197,810,1007,817,1645,772,29631,2431,25416,2336,0,167,25416,2336,23827,2267,1589,668,4215,1057,3992,937,2819,793,0,167,2819,793,2791,792,28,45,1173,438,1195,454,491,300,491,300,0,167,704,265,1324,462,292,195,292,195,0,167,1032,396,38460,2844,3694,859,1507,511,0,167,1507,511,1192,502,315,227,2187,625,4605,909,3094,813,34,64,3060,811,2416,733,644,343,1511,461,22765,1871,14990,1729,0,167,14990,1729,13552,1637,1438,610,7775,1228,4043,769,1664,563,0,167,1664,563,1441,522,223,269,2379,653,1409,556,205,136,175,120,30,52,1204,526,1944,561,56,93,56,93,0,167,1888,562,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,58831,4454,33084,2898,2831,897,2117,764,0,143,2117,764,1327,591,790,444,714,372,5062,1104,4722,1112,0,143,4722,1112,3764,967,958,649,340,227,21884,1901,20353,2026,0,143,20353,2026,19459,1966,894,676,1531,582,2411,866,1585,742,0,143,1585,742,1585,742,0,143,826,598,248,282,94,132,94,132,0,143,154,212,648,412,41,67,41,67,0,143,607,391,25747,2403,2526,802,1260,511,0,143,1260,511,1016,441,244,245,1266,630,3812,953,2958,948,0,143,2958,948,2531,919,427,491,854,415,16278,1732,12424,1632,0,143,12424,1632,11325,1696,1099,654,3854,972,2252,751,1281,746,0,143,1281,746,1281,746,0,143,971,511,262,221,39,79,39,79,0,143,223,207,617,417,93,124,93,124,0,143,524,394,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,45426,4084,23675,2718,2117,710,1238,575,112,138,1126,561,1088,556,38,63,879,387,3158,1069,2602,1016,309,362,2293,935,2198,925,95,121,556,481,15261,2206,13681,2228,596,501,13085,2159,12798,2101,287,230,1580,718,2276,755,1575,683,0,182,1575,683,1575,683,0,182,701,402,565,255,476,275,476,275,0,182,89,111,298,224,0,182,0,182,0,182,298,224,21751,2417,2732,848,1039,687,281,384,758,527,749,526,9,18,1693,659,2953,883,2082,681,99,158,1983,703,1754,655,229,270,871,592,12434,1639,7973,1477,51,118,7922,1477,7713,1510,209,201,4461,997,2028,652,748,495,0,182,748,495,748,495,0,182,1280,483,865,439,347,280,347,280,0,182,518,397,739,369,212,286,212,286,0,182,527,251,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
