GEO_ID,B17010I_001E,B17010I_001M,B17010I_002E,B17010I_002M,B17010I_003E,B17010I_003M,B17010I_004E,B17010I_004M,B17010I_005E,B17010I_005M,B17010I_006E,B17010I_006M,B17010I_007E,B17010I_007M,B17010I_008E,B17010I_008M,B17010I_009E,B17010I_009M,B17010I_010E,B17010I_010M,B17010I_011E,B17010I_011M,B17010I_012E,B17010I_012M,B17010I_013E,B17010I_013M,B17010I_014E,B17010I_014M,B17010I_015E,B17010I_015M,B17010I_016E,B17010I_016M,B17010I_017E,B17010I_017M,B17010I_018E,B17010I_018M,B17010I_019E,B17010I_019M,B17010I_020E,B17010I_020M,B17010I_021E,B17010I_021M,B17010I_022E,B17010I_022M,B17010I_023E,B17010I_023M,B17010I_024E,B17010I_024M,B17010I_025E,B17010I_025M,B17010I_026E,B17010I_026M,B17010I_027E,B17010I_027M,B17010I_028E,B17010I_028M,B17010I_029E,B17010I_029M,B17010I_030E,B17010I_030M,B17010I_031E,B17010I_031M,B17010I_032E,B17010I_032M,B17010I_033E,B17010I_033M,B17010I_034E,B17010I_034M,B17010I_035E,B17010I_035M,B17010I_036E,B17010I_036M,B17010I_037E,B17010I_037M,B17010I_038E,B17010I_038M,B17010I_039E,B17010I_039M,B17010I_040E,B17010I_040M,B17010I_041E,B17010I_041M,NAME,B17010I_001EA,B17010I_001MA,B17010I_002MA,B17010I_002EA,B17010I_003EA,B17010I_003MA,B17010I_004MA,B17010I_004EA,B17010I_005EA,B17010I_005MA,B17010I_006EA,B17010I_006MA,B17010I_007MA,B17010I_007EA,B17010I_008EA,B17010I_008MA,B17010I_009EA,B17010I_009MA,B17010I_010MA,B17010I_010EA,B17010I_011EA,B17010I_011MA,B17010I_012EA,B17010I_012MA,B17010I_013EA,B17010I_013MA,B17010I_014EA,B17010I_014MA,B17010I_015MA,B17010I_015EA,B17010I_016EA,B17010I_016MA,B17010I_017EA,B17010I_017MA,B17010I_018EA,B17010I_018MA,B17010I_019EA,B17010I_019MA,B17010I_020EA,B17010I_020MA,B17010I_021MA,B17010I_021EA,B17010I_022EA,B17010I_022MA,B17010I_023EA,B17010I_023MA,B17010I_024EA,B17010I_024MA,B17010I_025EA,B17010I_025MA,B17010I_026MA,B17010I_026EA,B17010I_027EA,B17010I_027MA,B17010I_028MA,B17010I_028EA,B17010I_029EA,B17010I_029MA,B17010I_030EA,B17010I_030MA,B17010I_031EA,B17010I_031MA,B17010I_032MA,B17010I_032EA,B17010I_033MA,B17010I_033EA,B17010I_034EA,B17010I_034MA,B17010I_035EA,B17010I_035MA,B17010I_036EA,B17010I_036MA,B17010I_037MA,B17010I_037EA,B17010I_038MA,B17010I_038EA,B17010I_039MA,B17010I_039EA,B17010I_040MA,B17010I_040EA,B17010I_041MA,B17010I_041EA,state
0400000US32,157583,4125,28711,2457,11264,1509,8987,1277,576,312,4240,1190,4171,819,2277,735,17447,2318,2960,1037,2674,1005,554,342,1433,716,687,438,286,223,14487,2038,12800,1836,1135,552,3856,905,7809,1678,1687,831,128872,4919,86465,4322,55229,3521,7605,1474,13717,1965,33907,2952,31236,2744,42407,3353,17383,2218,10083,1669,2013,710,2289,816,5781,1238,7300,1500,25024,2600,16298,2112,1714,609,2715,855,11869,1772,8726,1471,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,386200,5766,69230,4124,23888,2639,17268,2156,2167,799,7384,1533,7717,1754,6620,1475,45342,3107,7345,1337,6273,1304,1105,636,2196,785,2972,914,1072,603,37997,3004,34370,3001,5552,1555,8618,1708,20200,2823,3627,979,316970,5898,203784,6072,115224,4773,18946,2161,26154,2850,70124,4005,88560,4236,113186,4782,44215,3637,22659,2488,4526,1101,3891,1181,14242,2213,21556,2674,68971,4111,41010,3747,5910,1365,6451,1391,28649,3124,27961,2475,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,215147,5095,45287,3626,18974,2456,14270,2234,1880,658,5576,1369,6814,1559,4704,1178,26313,2675,4817,1070,3408,1049,320,241,1137,671,1951,715,1409,574,21496,2310,18930,2173,3516,1156,5031,1154,10383,1714,2566,822,169860,5251,118528,4740,54101,3610,6067,1189,13485,2222,34549,2872,64427,3377,51332,3265,19218,2116,11517,1835,2435,847,2369,893,6713,1676,7701,1436,32114,2756,19775,2330,3175,1271,2746,810,13854,2110,12339,1582,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,769956,10416,182033,6231,51614,3706,36453,3077,3276,1012,13040,1922,20137,2141,15161,2178,130419,5404,18767,2313,13537,2024,2116,652,3177,835,8244,1678,5230,1175,111652,5144,90935,5193,10195,2032,26049,2701,54691,4189,20717,2469,587923,10341,343467,9260,188519,6735,27509,2835,44591,3401,116419,5221,154948,6376,244456,6853,72656,4605,37788,3543,7467,1638,7523,1511,22798,2988,34868,3408,171800,5923,95430,5427,15515,2167,18183,2459,61732,3878,76370,3903,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,182196,4704,51585,3521,23541,3013,21111,2953,1600,697,10561,2019,8950,1870,2430,721,28044,3242,7504,1803,6816,1789,2121,1129,2824,1308,1871,842,688,463,20540,2712,19145,2647,2023,724,6980,1592,10142,1821,1395,609,130611,4989,92767,4594,63461,4147,9706,1650,16568,2685,37187,3274,29306,2622,37844,3238,14922,1983,9013,1666,2374,793,2753,837,3886,1207,5909,1369,22922,2951,17797,2631,2851,899,2879,980,12067,2119,5125,1313,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,83176,3306,19891,2561,6261,1395,5333,1296,938,577,1500,663,2895,954,928,404,13630,1719,2435,754,2286,749,449,317,663,416,1174,519,149,149,11195,1592,10360,1529,2296,750,2461,845,5603,1202,835,438,63285,3377,42069,2862,23425,2209,4220,1011,5725,1223,13480,1938,18644,2110,21216,1841,8256,1274,4645,1012,1214,520,711,492,2720,880,3611,990,12960,1459,8494,1319,980,477,1401,590,6113,1250,4466,907,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,73616,2467,15806,1577,6493,1159,5637,1101,441,275,2635,681,2561,871,856,297,9313,1302,1792,583,1592,528,8,17,859,358,725,389,200,161,7521,1106,6683,1088,1133,499,2548,735,3002,725,838,402,57810,2426,42776,2303,27862,1888,3618,928,8116,1289,16128,1624,14914,1617,15034,1782,7316,1181,4578,1048,1027,418,973,429,2578,754,2738,719,7718,1215,5234,1114,652,366,1003,433,3579,972,2484,701,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,97882,3337,21835,2987,9874,1984,9023,1935,617,422,4487,1525,3919,1289,851,492,11961,2259,1930,969,1438,840,409,368,393,408,636,493,492,508,10031,2055,9045,1910,1755,916,2759,1161,4531,1253,986,646,76047,3683,54158,3470,35483,3273,4368,1263,7140,1555,23975,2692,18675,2133,21889,3134,8499,1742,5758,1478,1665,801,685,392,3408,1187,2741,943,13390,2301,9454,1945,1160,598,1575,597,6719,1585,3936,1195,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,174303,4358,48251,3027,13311,1978,9128,1776,1199,634,2754,865,5175,1180,4183,1085,34940,2483,5746,1286,4670,1081,786,468,2006,855,1878,676,1076,514,29194,2244,27307,2197,4696,1310,8557,1652,14054,1953,1887,621,126052,5111,70785,4665,41083,3732,6975,1538,8472,1658,25636,2886,29702,2549,55267,3867,17374,2044,10460,1707,3187,994,2450,832,4823,1202,6914,1545,37893,3296,25915,2742,4186,1151,6221,1581,15508,2349,11978,1921,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,32229,1908,8979,1434,1943,686,1596,667,180,209,525,431,891,480,347,290,7036,1362,1095,610,813,557,417,370,0,206,396,356,282,224,5941,1266,5209,1186,794,458,1767,742,2648,993,732,414,23250,1722,13001,1601,8724,1260,2333,799,2131,759,4260,983,4277,1203,10249,1691,3264,993,1712,730,510,404,323,416,879,538,1552,638,6985,1336,4753,1173,750,478,985,572,3018,859,2232,684,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,51522,2978,13157,1749,7666,1374,7000,1361,849,587,3196,983,2955,899,666,329,5491,1385,1447,765,1304,641,297,320,452,378,555,475,143,193,4044,1167,3917,1178,574,416,1492,579,1851,890,127,142,38365,2888,29222,2769,18148,2295,3446,1187,3763,1260,10939,1897,11074,1852,9143,1459,4743,1173,1898,837,702,582,488,368,708,383,2845,1012,4400,1016,2786,822,547,399,180,195,2059,766,1614,580,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,65947,2907,18459,2277,10123,1535,9251,1482,1075,463,3841,822,4335,1107,872,607,8336,1699,2908,1047,2586,977,675,533,863,594,1048,580,322,251,5428,1213,5101,1079,1142,474,2118,762,1841,613,327,345,47488,3116,34187,2849,22396,2835,3795,1150,5639,1348,12962,2169,11791,1787,13301,1780,8114,1401,5317,1260,827,488,1177,600,3313,1106,2797,901,5187,1187,3685,1023,475,323,988,664,2222,718,1502,595,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2263680,15523,461602,11151,203845,8142,156602,7617,15201,2086,66493,4799,74908,5106,47243,4161,257757,8756,38450,3337,30789,3391,6199,1534,11279,2006,13311,2045,7661,1558,219307,8421,202644,7918,27490,2683,68694,4429,106460,6627,16663,2162,1802078,16287,1281098,15158,764545,13446,116325,6735,185472,7334,462748,11527,516553,10039,520980,10970,186993,7285,102153,5659,22427,3341,17592,2435,62134,4106,84840,5381,333987,8283,212016,7132,29220,3066,40318,4269,142478,6269,121971,5424,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,78567,3236,14271,1987,6662,1438,5948,1334,683,390,2451,970,2814,953,714,467,7609,1630,921,478,488,320,77,100,50,82,361,327,433,312,6688,1482,6224,1412,672,401,2207,963,3345,990,464,414,64296,3302,47089,3415,33278,3029,4332,989,8599,1719,20347,2564,13811,1887,17207,2204,5835,1350,3856,1037,937,498,837,522,2082,897,1979,835,11372,2107,8819,1899,858,521,1841,761,6120,1604,2553,787,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,150716,3889,16499,2091,7200,1513,6406,1410,800,470,3870,1203,1736,720,794,497,9299,1518,1428,621,1052,505,174,180,502,378,376,278,376,335,7871,1415,7296,1423,1408,623,2279,684,3609,1163,575,439,134217,3905,96619,4234,64735,3723,13177,1882,14672,1866,36886,2987,31884,2507,37598,2920,15605,2216,9543,2047,1718,885,3250,1038,4575,1156,6062,1266,21993,2546,15282,2132,1469,817,3717,995,10096,1863,6711,1416,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,169589,4551,31188,3007,9470,1627,8834,1619,590,520,4693,1274,3551,805,636,373,21718,2465,4919,1434,4699,1440,676,464,2018,922,2005,948,220,182,16799,1963,16282,1949,2421,884,5868,1330,7993,1342,517,336,138401,4358,98335,4155,65259,3356,10089,1602,18026,2289,37144,2511,33076,2750,40066,3451,16377,2264,12683,2085,3339,1184,2015,998,7329,1438,3694,1020,23689,2281,15912,2130,3070,1026,2289,899,10553,1799,7777,1519,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,73011,3174,17727,2005,6041,1268,5327,1233,631,439,2226,704,2470,721,714,348,11686,1509,2987,954,2526,851,794,491,432,312,1300,613,461,469,8699,1303,8493,1288,1345,639,3156,969,3992,899,206,171,55284,3268,37288,2626,23522,2422,2622,857,5523,1340,15377,1752,13766,1405,17996,2216,6600,1373,4583,1116,1429,615,275,201,2879,947,2017,750,11396,1764,7668,1474,1307,618,2038,845,4323,1099,3728,1018,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,836701,9319,356403,7133,145551,5780,58616,4045,8779,1499,12226,1779,37611,3070,86935,3957,210852,5890,36545,2803,21238,2254,5708,1197,3010,903,12520,1728,15307,1823,174307,5582,116998,4550,19246,2220,22931,2416,74821,3803,57309,3141,480298,7693,320332,7217,108409,4310,15870,2219,12947,2154,79592,3736,211923,5815,159966,5708,43896,2976,17498,2066,4479,1294,2145,710,10874,1686,26398,2622,116070,4659,48861,3418,6541,1312,4659,1114,37661,3114,67209,3284,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
