GEO_ID,B17010B_001E,B17010B_001M,B17010B_002E,B17010B_002M,B17010B_003E,B17010B_003M,B17010B_004E,B17010B_004M,B17010B_005E,B17010B_005M,B17010B_006E,B17010B_006M,B17010B_007E,B17010B_007M,B17010B_008E,B17010B_008M,B17010B_009E,B17010B_009M,B17010B_010E,B17010B_010M,B17010B_011E,B17010B_011M,B17010B_012E,B17010B_012M,B17010B_013E,B17010B_013M,B17010B_014E,B17010B_014M,B17010B_015E,B17010B_015M,B17010B_016E,B17010B_016M,B17010B_017E,B17010B_017M,B17010B_018E,B17010B_018M,B17010B_019E,B17010B_019M,B17010B_020E,B17010B_020M,B17010B_021E,B17010B_021M,B17010B_022E,B17010B_022M,B17010B_023E,B17010B_023M,B17010B_024E,B17010B_024M,B17010B_025E,B17010B_025M,B17010B_026E,B17010B_026M,B17010B_027E,B17010B_027M,B17010B_028E,B17010B_028M,B17010B_029E,B17010B_029M,B17010B_030E,B17010B_030M,B17010B_031E,B17010B_031M,B17010B_032E,B17010B_032M,B17010B_033E,B17010B_033M,B17010B_034E,B17010B_034M,B17010B_035E,B17010B_035M,B17010B_036E,B17010B_036M,B17010B_037E,B17010B_037M,B17010B_038E,B17010B_038M,B17010B_039E,B17010B_039M,B17010B_040E,B17010B_040M,B17010B_041E,B17010B_041M,NAME,B17010B_001MA,B17010B_001EA,B17010B_002MA,B17010B_002EA,B17010B_003MA,B17010B_003EA,B17010B_004EA,B17010B_004MA,B17010B_005MA,B17010B_005EA,B17010B_006MA,B17010B_006EA,B17010B_007MA,B17010B_007EA,B17010B_008MA,B17010B_008EA,B17010B_009MA,B17010B_009EA,B17010B_010EA,B17010B_010MA,B17010B_011MA,B17010B_011EA,B17010B_012MA,B17010B_012EA,B17010B_013MA,B17010B_013EA,B17010B_014MA,B17010B_014EA,B17010B_015EA,B17010B_015MA,B17010B_016MA,B17010B_016EA,B17010B_017MA,B17010B_017EA,B17010B_018MA,B17010B_018EA,B17010B_019MA,B17010B_019EA,B17010B_020EA,B17010B_020MA,B17010B_021EA,B17010B_021MA,B17010B_022MA,B17010B_022EA,B17010B_023MA,B17010B_023EA,B17010B_024MA,B17010B_024EA,B17010B_025EA,B17010B_025MA,B17010B_026EA,B17010B_026MA,B17010B_027EA,B17010B_027MA,B17010B_028MA,B17010B_028EA,B17010B_029EA,B17010B_029MA,B17010B_030MA,B17010B_030EA,B17010B_031MA,B17010B_031EA,B17010B_032EA,B17010B_032MA,B17010B_033EA,B17010B_033MA,B17010B_034EA,B17010B_034MA,B17010B_035MA,B17010B_035EA,B17010B_036MA,B17010B_036EA,B17010B_037EA,B17010B_037MA,B17010B_038EA,B17010B_038MA,B17010B_039EA,B17010B_039MA,B17010B_040MA,B17010B_040EA,B17010B_041MA,B17010B_041EA,state
0400000US13,701607,10405,153867,7210,27803,2909,15350,2171,2501,1082,3998,1185,8851,1630,12453,2111,126064,6557,13181,2338,9558,1980,2526,1006,1613,702,5419,1619,3623,963,112883,5931,96262,5389,17165,2518,24484,2830,54613,3713,16621,2188,547740,10310,312908,9115,147978,7071,22764,3269,30575,3597,94639,5369,164930,6865,234832,8042,44891,3654,24734,2529,4748,1203,4140,1334,15846,2289,20157,2506,189941,7407,116409,6401,17254,2551,16952,2927,82203,5553,73532,4411,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,387445,7232,93443,4670,12004,1592,7439,1328,982,491,2239,801,4218,928,4565,954,81439,4779,8565,1621,5508,1315,1259,515,1767,763,2482,856,3057,926,72874,4338,62458,3921,11208,1509,16669,2158,34581,3133,10416,1572,294002,6630,135816,4799,57013,3580,7578,1328,12721,2085,36714,2755,78803,3666,158186,5676,30355,2921,14208,1973,2453,751,2832,1188,8923,1792,16147,2289,127831,4726,75110,4092,9855,1470,11385,1826,53870,3136,52721,3097,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,129753,3833,32266,2923,4194,1220,2177,880,210,222,658,430,1309,771,2017,815,28072,2675,2951,1046,2522,1000,320,276,705,478,1497,727,429,359,25121,2723,23618,2660,4333,1121,7627,1618,11658,1999,1503,546,97487,3436,50362,3183,23415,2838,3814,1208,5024,1248,14577,1965,26947,2213,47125,2629,11043,1646,5764,1370,1822,865,178,220,3764,1117,5279,1149,36082,2360,24291,2137,3137,941,2878,951,18276,1765,11791,1234,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,21888,1984,7042,1568,1087,590,1038,586,49,85,540,389,449,405,49,80,5955,1366,1268,718,900,598,0,155,110,185,790,576,368,411,4687,1135,4464,1112,1271,664,1702,769,1491,553,223,195,14846,1636,8557,1327,4389,911,889,542,781,378,2719,764,4168,1033,6289,1209,1454,715,912,565,522,483,0,155,390,286,542,356,4835,1139,3939,1005,1147,628,578,454,2214,660,896,448,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,35590,2139,6856,1383,1193,564,999,540,85,114,457,358,457,333,194,164,5663,1236,1099,603,1000,591,98,152,101,100,801,546,99,106,4564,1098,4262,1037,901,539,984,483,2377,761,302,283,28734,2500,17558,1884,8445,1391,2389,1117,1608,667,4448,1112,9113,1254,11176,1688,2826,1030,1872,859,630,501,51,85,1191,651,954,529,8350,1430,5735,1247,879,465,1365,709,3491,983,2615,646,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,79476,3029,20958,2066,2241,599,1477,575,21,36,765,479,691,379,764,343,18717,2188,3021,1017,2544,925,965,606,213,247,1366,737,477,421,15696,1968,14035,1794,2708,996,3540,1101,7787,1412,1661,679,58518,2974,30302,2835,11569,1592,1622,572,3040,886,6907,1389,18733,2276,28216,2546,6695,1456,2931,949,479,447,629,325,1823,851,3764,1044,21521,2298,12497,2002,2269,780,2162,855,8066,1696,9024,1291,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,324246,7021,91163,4841,13361,2353,8109,1852,1486,745,2571,1009,4052,1171,5252,1338,77802,4507,7912,1453,5503,1277,1515,560,1813,911,2175,679,2409,750,69890,4487,62042,4360,11369,2006,20992,2697,29681,2899,7848,1389,233083,6424,118151,5322,49565,3580,8213,1542,8873,1595,32479,2999,68586,3910,114932,5806,26984,3167,14288,2346,3934,1205,2581,1150,7773,1573,12696,2244,87948,4311,48197,3225,6809,1599,6615,1296,34773,2742,39751,3092,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,400571,6708,46819,3593,6613,1252,3930,993,1209,537,944,507,1777,604,2683,714,40206,3302,5021,1473,4158,1365,949,460,1175,764,2034,842,863,470,35185,2980,30294,2875,5160,1472,8746,1626,16388,2242,4891,806,353752,7118,194767,5713,92284,4706,15452,2086,17661,2429,59171,3556,102483,4207,158985,5626,34242,3130,18303,2461,3750,1130,2991,1078,11562,1763,15939,2033,124743,4840,72002,3905,11920,2017,13865,2218,46217,3327,52741,3320,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,103886,3946,18701,2474,2932,921,2201,826,342,328,625,532,1234,588,731,647,15769,2472,1646,765,1057,612,210,160,396,431,451,377,589,483,14123,2342,11929,2160,1487,614,2834,1115,7608,1591,2194,806,85185,3548,41929,2736,22872,1953,5371,1314,3952,1038,13549,1467,19057,2029,43256,3139,10199,1601,4090,1193,1052,637,511,384,2527,801,6109,1306,33057,2732,20379,2275,2529,943,3273,1021,14577,2109,12678,1660,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,298795,6238,84700,4176,11246,1464,7250,1368,1128,610,1995,836,4127,1134,3996,892,73454,3762,8925,1534,6610,1428,1765,770,1191,557,3654,1090,2315,693,64529,3294,55583,2962,9622,1627,16700,2053,29261,2482,8946,1343,214095,6052,99944,3986,39163,2934,5563,1221,7529,1350,26071,2372,60781,3189,114151,4997,24578,2422,12268,1737,3863,1234,986,426,7419,1250,12310,1889,89573,4505,50808,3194,7715,1629,7403,1325,35690,2893,38765,2743,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,63842,2742,18322,2442,3966,892,3510,893,234,169,1862,687,1414,508,456,232,14356,2269,1785,760,1736,758,485,267,236,144,1015,618,49,72,12571,2040,11765,1972,2704,958,3624,1028,5437,1349,806,470,45520,3092,24039,2247,16536,2076,3260,1082,6149,1393,7127,1476,7503,1207,21481,2151,4781,1065,2994,785,764,465,281,259,1949,638,1787,736,16700,1936,12611,1785,2095,827,2054,850,8462,1466,4089,930,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,256743,5038,78187,3481,12843,1899,8252,1391,1260,728,2576,852,4416,924,4591,1026,65344,3303,5967,1460,4583,1305,1818,991,699,505,2066,752,1384,550,59377,3351,49822,3055,7102,1545,14407,2082,28313,2590,9555,1824,178556,4626,93225,4497,42533,3208,7065,1251,7507,1480,27961,2752,50692,3173,85331,4426,16696,2128,7654,1599,1633,763,555,383,5466,1327,9042,1492,68635,3879,40564,3239,5912,1334,5911,1543,28741,2864,28071,2611,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,159743,4428,38088,3442,4613,1089,2703,917,510,389,842,613,1351,576,1910,639,33475,3127,3868,1078,2793,915,328,332,799,570,1666,674,1075,642,29607,3105,26639,2943,4002,1133,8030,1534,14607,1904,2968,952,121655,4496,59324,3376,25749,2695,5746,1369,3981,1018,16022,2078,33575,2728,62331,3662,10991,1666,6022,1427,954,684,1417,811,3651,1173,4969,1183,51340,3273,29428,2925,4355,1197,4635,1353,20438,2065,21912,1903,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,17879,1337,4517,1070,655,375,589,372,0,155,219,223,370,298,66,85,3862,1072,477,340,408,323,129,210,54,89,225,268,69,82,3385,994,3000,886,735,475,1049,538,1216,537,385,324,13362,1280,7803,1124,4299,959,556,388,1135,436,2608,825,3504,595,5559,1000,989,476,545,379,0,155,259,277,286,259,444,266,4570,943,2984,807,756,451,310,235,1918,652,1586,524,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
