GEO_ID,B21001B_001E,B21001B_001M,B21001B_002E,B21001B_002M,B21001B_003E,B21001B_003M,B21001B_004E,B21001B_004M,B21001B_005E,B21001B_005M,B21001B_006E,B21001B_006M,B21001B_007E,B21001B_007M,B21001B_008E,B21001B_008M,B21001B_009E,B21001B_009M,B21001B_010E,B21001B_010M,B21001B_011E,B21001B_011M,B21001B_012E,B21001B_012M,B21001B_013E,B21001B_013M,B21001B_014E,B21001B_014M,B21001B_015E,B21001B_015M,B21001B_016E,B21001B_016M,B21001B_017E,B21001B_017M,B21001B_018E,B21001B_018M,B21001B_019E,B21001B_019M,B21001B_020E,B21001B_020M,B21001B_021E,B21001B_021M,B21001B_022E,B21001B_022M,B21001B_023E,B21001B_023M,B21001B_024E,B21001B_024M,B21001B_025E,B21001B_025M,B21001B_026E,B21001B_026M,B21001B_027E,B21001B_027M,B21001B_028E,B21001B_028M,B21001B_029E,B21001B_029M,B21001B_030E,B21001B_030M,B21001B_031E,B21001B_031M,B21001B_032E,B21001B_032M,B21001B_033E,B21001B_033M,NAME,B21001B_001EA,B21001B_001MA,B21001B_002MA,B21001B_002EA,B21001B_003MA,B21001B_003EA,B21001B_004MA,B21001B_004EA,B21001B_005EA,B21001B_005MA,B21001B_006EA,B21001B_006MA,B21001B_007EA,B21001B_007MA,B21001B_008MA,B21001B_008EA,B21001B_009MA,B21001B_009EA,B21001B_010MA,B21001B_010EA,B21001B_011EA,B21001B_011MA,B21001B_012EA,B21001B_012MA,B21001B_013MA,B21001B_013EA,B21001B_014MA,B21001B_014EA,B21001B_015MA,B21001B_015EA,B21001B_016EA,B21001B_016MA,B21001B_017EA,B21001B_017MA,B21001B_018EA,B21001B_018MA,B21001B_019MA,B21001B_019EA,B21001B_020MA,B21001B_020EA,B21001B_021MA,B21001B_021EA,B21001B_022MA,B21001B_022EA,B21001B_023EA,B21001B_023MA,B21001B_024MA,B21001B_024EA,B21001B_025EA,B21001B_025MA,B21001B_026MA,B21001B_026EA,B21001B_027EA,B21001B_027MA,B21001B_028EA,B21001B_028MA,B21001B_029EA,B21001B_029MA,B21001B_030EA,B21001B_030MA,B21001B_031EA,B21001B_031MA,B21001B_032MA,B21001B_032EA,B21001B_033EA,B21001B_033MA,state
0400000US20,122639,3194,62174,2566,24104,1869,992,576,23112,1819,22531,1586,3273,888,19258,1537,9056,695,3008,741,6048,817,4401,399,1278,404,3123,410,2082,280,973,319,1109,356,60465,1806,21868,1511,253,277,21615,1523,18957,768,249,282,18708,816,9991,813,129,186,9862,779,5442,531,0,168,5442,531,4207,520,72,118,4135,524,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,265616,3475,131172,2822,48985,2065,1850,973,47135,2119,46268,2007,8449,1516,37819,2351,21296,1389,5195,1030,16101,1389,9761,1069,5598,962,4163,799,4862,844,1906,537,2956,754,134444,2486,45008,1884,468,307,44540,1912,43809,1754,1000,439,42809,1720,24075,1218,865,402,23210,1188,12682,926,235,227,12447,963,8870,788,80,110,8790,799,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1087934,4438,500397,3184,189448,3266,3559,1016,185889,3218,167855,3058,17749,2246,150106,3943,80592,1335,17176,1959,63416,2152,41112,1320,12488,1607,28624,1824,21390,1358,5735,943,15655,1342,587537,2645,207357,2220,2233,854,205124,2411,194023,2263,5155,1161,188868,2553,94644,1156,2564,746,92080,1364,53406,1428,170,177,53236,1441,38107,1273,306,239,37801,1280,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1345476,6053,606789,3891,206644,2969,6047,1494,200597,3258,226481,2481,31926,3196,194555,4243,95577,1113,22993,2233,72584,2531,51532,926,19351,1823,32181,1988,26555,871,13354,1315,13201,1199,738687,3931,226597,3027,3817,1144,222780,3090,269915,2054,8130,1241,261785,2407,122847,1167,4339,1031,118508,1331,72631,1375,1008,572,71623,1484,46697,936,287,205,46410,953,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,371703,5616,175889,3222,69457,2736,1121,521,68336,2860,63308,2442,2673,940,60635,2499,24832,930,2830,946,22002,1321,11901,916,1968,565,9933,969,6391,778,2071,581,4320,838,195814,4006,72150,3045,295,272,71855,3055,67663,2084,547,426,67116,2029,28552,1082,34,56,28518,1097,15847,991,191,240,15656,950,11602,651,108,181,11494,680,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1025655,5902,472148,3538,171897,3033,1717,694,170180,2888,162279,1867,15718,2027,146561,2652,74448,899,12288,1409,62160,1582,41550,958,14628,1191,26922,1409,21974,686,10078,1175,11896,1154,553507,3940,180174,2840,458,464,179716,2825,188077,1700,2816,880,185261,1770,89999,1139,1360,492,88639,1217,55531,730,362,237,55169,811,39726,639,365,221,39361,721,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,207335,3369,104661,2440,44311,1747,946,513,43365,1731,42328,1546,2971,909,39357,1739,12035,964,2299,733,9736,1237,4623,438,1221,367,3402,539,1364,342,410,212,954,322,102674,2225,45505,1891,191,154,45314,1905,37018,1167,456,294,36562,1218,11556,533,160,157,11396,539,6063,645,48,82,6015,653,2532,423,0,143,2532,423,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,811343,3410,366583,2952,134570,3355,2981,1167,131589,3546,127971,3389,9043,1574,118928,3730,58849,1363,10821,1679,48028,1973,31146,1774,7393,1170,23753,1408,14047,1397,3398,783,10649,1451,444760,2196,151174,2348,1942,878,149232,2561,155315,2438,2920,1130,152395,2689,70253,1246,897,433,69356,1426,41206,1232,363,248,40843,1287,26812,1345,138,183,26674,1340,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,516784,3964,235949,3002,87984,3039,1662,966,86322,3144,83140,2282,10150,1715,72990,2528,37734,973,9544,1388,28190,1555,17147,660,6293,872,10854,911,9944,472,4251,714,5693,793,280835,2333,95339,1757,687,435,94652,1798,96254,1816,2116,850,94138,1954,44545,967,1226,535,43319,1006,25574,701,393,310,25181,699,19123,563,108,95,19015,567,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,63030,1751,32288,1331,14441,1168,503,387,13938,1148,10997,821,1550,565,9447,846,4081,509,948,409,3133,640,1683,220,658,289,1025,333,1086,265,679,275,407,278,30742,1236,11927,831,35,61,11892,819,10546,710,263,232,10283,749,4256,435,181,150,4075,457,2346,347,42,67,2304,357,1667,302,0,155,1667,302,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,183477,2773,89998,1890,31737,1540,961,637,30776,1586,33793,775,4498,986,29295,1188,12819,742,4310,905,8509,1201,7248,337,2467,696,4781,706,4401,349,2575,631,1826,601,93479,1961,33332,1555,230,217,33102,1584,32828,1074,1273,668,31555,1151,13345,550,550,306,12795,550,8594,352,231,178,8363,391,5380,329,191,200,5189,414,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,915203,6559,421914,3775,150093,3149,1816,743,148277,3233,157098,2531,10813,1992,146285,2763,63109,1371,8948,1358,54161,1337,32921,1059,9670,1282,23251,1380,18693,773,6682,812,12011,1062,493289,3866,149699,2600,912,475,148787,2580,183183,2174,2069,740,181114,2256,77327,1296,1609,524,75718,1335,47705,1005,427,285,47278,1082,35375,772,541,319,34834,755,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,34162,2751,20085,2167,6326,1376,495,365,5831,1298,8150,1313,1753,690,6397,1339,3442,1036,1158,599,2284,916,1649,798,795,522,854,614,518,345,192,180,326,256,14077,1659,4561,1054,22,39,4539,1055,4159,963,198,154,3961,914,2612,747,120,195,2492,711,1571,853,89,134,1482,857,1174,461,37,64,1137,464,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2351207,12768,1062610,6710,386821,5398,5195,1314,381626,5533,373188,4305,16970,2573,356218,4459,162090,2152,16735,1998,145355,2560,89433,1799,15488,1801,73945,2295,51078,1337,14907,1779,36171,2007,1288597,8284,406067,5036,1452,496,404615,5041,445818,3854,4281,980,441537,3892,203969,2403,1996,641,201973,2463,131021,1863,554,259,130467,1849,101722,1444,536,290,101186,1503,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1622555,5964,732703,4496,253758,4380,9554,2088,244204,4697,261701,3398,39848,3100,221853,4459,119043,1596,32339,2202,86704,2598,65530,2018,23508,1953,42022,2033,32671,1903,10243,1283,22428,2155,889852,3446,277449,3606,3099,908,274350,3818,313660,3192,12384,1798,301276,3672,147233,1472,4773,1050,142460,1637,90581,1822,1504,497,89077,1940,60929,1682,259,172,60670,1691,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1045052,6358,482111,4240,173090,3989,2929,875,170161,3911,168480,2511,18965,2073,149515,3024,77558,1314,16045,1646,61513,2016,38708,937,14360,1467,24348,1538,24275,1032,11997,1312,12278,1180,562941,4085,186077,3332,2596,1272,183481,3811,187264,2570,5428,1211,181836,2735,91535,1208,1537,584,89998,1374,55128,1044,491,325,54637,1114,42937,932,260,214,42677,897,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,211348,2296,104748,2167,42014,2146,1701,701,40313,2267,34289,1703,5019,975,29270,1655,16305,927,4325,651,11980,982,8045,690,4143,770,3902,804,4095,458,2292,418,1803,539,106600,1841,38503,1549,762,520,37741,1575,36594,1294,1535,480,35059,1280,16561,763,206,256,16355,828,9588,739,33,39,9555,745,5354,448,88,103,5266,444,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
